"trial_id","packet_id","reference_id","esn0_db","seed","sync_status","estimate_available","strict_gate","decoder_aware_gate","extra_decoder_candidate","gate_failure_reasons","strict_crc_accept","decoder_aware_crc_accept","strict_packet_delivered","decoder_aware_packet_delivered","oracle_packet_delivered","ridge_top_k","ridge_packet_delivered","ridge_crc_accept","ridge_crc_false_delivery","ridge_rescue_over_decoder_aware","ridge_regression_vs_decoder_aware","ridge_candidate_count","ridge_decoder_attempts","ridge_selected_candidate","ridge_selected_sfd_peak_rank","ridge_selected_delta_cfo_bins","ridge_selected_delta_payload_samples","strict_crc_false_delivery","decoder_aware_crc_false_delivery","extra_candidate_crc_rescue","extra_candidate_crc_reject","extra_candidate_crc_false_accept","fec_corrected_packet","current_all_symbol_errors","sync_ms","current_decode_ms","oracle_decode_ms","ridge_list_generation_ms","ridge_decode_operational_ms","strict_modeled_decode_ms","decoder_aware_modeled_decode_ms","extra_modeled_decode_ms","signal_power","added_noise_power","current_decode_status","current_header_valid","current_crc_valid","current_payload_exact","current_payload_hex","current_header_symbols_decoded","current_payload_symbols_decoded","current_header_symbol_errors","current_payload_symbol_errors","oracle_decode_status","oracle_header_valid","oracle_crc_valid","oracle_payload_exact","oracle_payload_hex","oracle_header_symbols_decoded","oracle_payload_symbols_decoded","oracle_header_symbol_errors","oracle_payload_symbol_errors","frame_sync_valid","netid_valid","noisy_cfo_total_bins","noisy_payload_start_sample"
"exp0_000004_rxg20_0_fulltrim:13:20260823","exp0_000004_rxg20_0_fulltrim","4","13.0","20260823","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","0","0","0","1","4","1","1","0","1","0","4","2","1","1","122.0","980","0","0","0","1","0","0","20","21801.699999999983","430.0084000001334","523.837100000037","125.18490000002203","1691.4083000001483","0.0","430.0084000001334","430.0084000001334","6.126035586516529e-08","1.2575911234389784e-05","ok","1","0","0","4044232211000100580400316307642b2fa04c91c2d78b3aac4af4c55b78563412","8","56","3","17","ok","1","1","1","4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412","8","56","0","9","0","1","-250.86062511729082","672572"
"exp0_000005_rxg20_0_fulltrim:13:20260823","exp0_000005_rxg20_0_fulltrim","5","13.0","20260823","ok","1","1","1","0","","1","1","1","1","1","4","1","1","0","0","0","4","1","0","1","0.0","0","0","0","0","0","0","1","10","20809.94970000029","498.28870000010284","404.5610000002853","99.86149999986083","441.24779999992825","498.28870000010284","498.28870000010284","0.0","7.242874646077204e-08","1.4868628715014318e-05","ok","1","1","1","4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412","8","56","0","10","ok","1","1","1","4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412","8","56","0","10","1","1","-128.7206706679581","673551"
"exp0_000006_rxg20_0_fulltrim:13:20260823","exp0_000006_rxg20_0_fulltrim","6","13.0","20260823","ok","1","1","1","0","","1","1","1","1","1","4","1","1","0","0","0","4","1","0","12","0.0","0","0","0","0","0","0","1","10","20385.05699999996","446.2599000003138","434.05289999964225","88.8955000000351","461.78250000002663","446.2599000003138","446.2599000003138","0.0","7.561376789538686e-08","1.5522469951743422e-05","ok","1","1","1","404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412","8","56","0","10","ok","1","1","1","404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412","8","56","0","9","1","1","-140.78864395165058","673456"
"exp0_000007_rxg20_0_fulltrim:13:20260823","exp0_000007_rxg20_0_fulltrim","7","13.0","20260823","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","1","0","1","1","4","1","1","0","0","0","4","1","0","3","0.0","0","0","0","1","0","0","1","11","19687.411899999915","510.61829999980546","444.8271000001114","87.7332000000024","416.1208999998962","0.0","510.61829999980546","510.61829999980546","7.449895515307498e-08","1.529361417883315e-05","ok","1","1","1","40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412","8","56","1","10","ok","1","1","1","40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412","8","56","1","10","0","1","-129.771379661148","673544"
"exp0_000008_rxg20_0_fulltrim:13:20260823","exp0_000008_rxg20_0_fulltrim","8","13.0","20260823","ok","1","1","1","0","","0","0","0","0","1","4","1","1","0","1","0","4","2","1","2","-63.000000000000014","-502","0","0","0","0","0","0","47","24543.996000000334","1450.0648000002911","714.5798999999897","142.40869999957795","1868.9426999999341","1450.0648000002911","1450.0648000002911","0.0","6.982488910305618e-08","1.4334092496032479e-05","truncated_payload","1","0","0","","8","55","0","47","ok","1","1","1","4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412","8","56","0","8","1","1","-65.73082383369855","674054"
"exp0_000000_rxg20_0_fulltrim:13:20260824","exp0_000000_rxg20_0_fulltrim","0","13.0","20260824","sync_invalid","1","0","0","0","locator_preamble_stability|framesync_preamble_all_bin0","0","0","0","0","1","4","1","1","0","1","0","4","1","0","0","0.0","0","0","0","0","0","0","1","8","72563.81940000028","694.1455000001042","499.29100000008475","104.41889999992782","633.1216999997196","0.0","0.0","0.0","6.153250447488309e-08","1.2631779613050637e-05","ok","1","1","1","4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412","8","56","0","8","ok","1","1","1","4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412","8","56","0","8","0","1","-128.69088465416795","673552"
"exp0_000002_rxg20_0_fulltrim:13:20260824","exp0_000002_rxg20_0_fulltrim","2","13.0","20260824","sync_invalid","1","0","0","0","locator_sync2|framesync_preamble_all_bin0|framesync_netid","0","0","0","0","1","4","1","1","0","1","0","4","2","1","1","-1099.0","-8791","0","0","0","0","0","0","64","71053.03599999979","148.73119999992923","839.5393999999214","151.05220000032205","552.3662000000513","0.0","0.0","0.0","2.9434755784562603e-08","6.042551838375642e-06","header_invalid","0","0","0","","8","0","8","56","ok","1","1","1","40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412","8","56","1","8","0","0","970.0620363723017","682343"
"exp0_000003_rxg20_0_fulltrim:13:20260824","exp0_000003_rxg20_0_fulltrim","3","13.0","20260824","ok","1","1","1","0","","1","1","1","1","1","4","1","1","0","0","0","4","1","0","2","0.0","0","0","0","0","0","0","1","8","54921.56629999999","1004.6151999999893","840.697199999795","138.86950000005527","542.5233000000844","1004.6151999999893","1004.6151999999893","0.0","5.3735255547964695e-08","1.1031111301668438e-05","ok","1","1","1","40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412","8","56","0","8","ok","1","1","1","40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412","8","56","0","8","1","1","-128.88406442879298","673552"
"exp0_000004_rxg20_0_fulltrim:13:20260824","exp0_000004_rxg20_0_fulltrim","4","13.0","20260824","ok","1","1","1","0","","1","1","1","1","1","4","1","1","0","0","0","4","1","0","14","0.0","0","0","0","0","0","0","1","11","50268.49080000011","479.71709999956147","695.7937000001948","144.71950000006473","1059.2341000001397","479.71709999956147","479.71709999956147","0.0","6.126035586516529e-08","1.2575911234389784e-05","ok","1","1","1","4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412","8","56","0","11","ok","1","1","1","4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412","8","56","0","10","1","1","-129.86565326674722","673543"
"exp0_000005_rxg20_0_fulltrim:13:20260824","exp0_000005_rxg20_0_fulltrim","5","13.0","20260824","ok","1","1","1","0","","1","1","1","1","1","4","1","1","0","0","0","4","1","0","1","0.0","0","0","0","0","0","0","1","9","62239.169700000275","2702.0336999999017","2024.9800999999934","333.6263000001054","2605.5083000001105","2702.0336999999017","2702.0336999999017","0.0","7.242874646077204e-08","1.4868628715014318e-05","ok","1","1","1","4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412","8","56","0","9","ok","1","1","1","4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412","8","56","0","9","1","1","-128.733250374192","673552"
"exp0_000006_rxg20_0_fulltrim:13:20260824","exp0_000006_rxg20_0_fulltrim","6","13.0","20260824","ok","1","1","1","0","","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","11","78751.08750000027","1819.2070000000058","3053.157100000135","647.8329999999914","3520.217500000399","1819.2070000000058","1819.2070000000058","0.0","7.561376789538686e-08","1.5522469951743422e-05","ok","1","0","0","404433221100010058060050b704e1aeae8c5d1c65e042aec124ce72a478563412","8","56","0","11","ok","1","0","0","404433221100010058060050b704e1aeae8c7d1c65e040aec124ce72a478563412","8","56","0","11","1","1","-128.79247226095993","673552"
"exp0_000007_rxg20_0_fulltrim:13:20260824","exp0_000007_rxg20_0_fulltrim","7","13.0","20260824","sync_invalid","1","0","0","0","locator_sync2|framesync_netid","0","0","0","0","1","4","1","1","0","1","0","4","1","0","1","0.0","0","0","0","0","0","0","1","10","90505.13329999967","465.7664000001205","414.5072999999684","91.20089999987613","392.9511999999704","0.0","0.0","0.0","7.449895515307498e-08","1.529361417883315e-05","ok","1","1","1","40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412","8","56","0","10","ok","1","1","1","40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412","8","56","0","10","0","0","-128.76457134887644","673551"
"exp0_000008_rxg20_0_fulltrim:13:20260824","exp0_000008_rxg20_0_fulltrim","8","13.0","20260824","sync_invalid","1","0","0","0","framesync_netid","0","0","0","0","1","4","1","1","0","1","0","4","2","1","2","-899.0","-7189","0","0","0","0","0","0","64","72494.99199999991","398.5493999998653","2010.0395999998","294.92849999996906","3029.6816999998555","0.0","0.0","0.0","6.982488910305618e-08","1.4334092496032479e-05","header_invalid","0","0","0","","8","0","8","56","ok","1","1","1","4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412","8","56","0","8","0","0","770.2592747722241","680741"
"exp0_000000_rxg20_0_fulltrim:13:20260825","exp0_000000_rxg20_0_fulltrim","0","13.0","20260825","no_preamble","0","0","0","0","frame_location_missing|frame_sync_missing","0","0","0","0","0","4","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","64","1190.735599999698","0.035400000342633575","262.5175999996827","0.018900000213761814","0.011999999969702912","0.0","0.0","0.0","6.153250447488309e-08","1.2631779613050637e-05","sync_missing","0","0","0","","0","0","8","56","header_invalid","0","0","0","","8","0","3","56","","","",""
"exp0_000002_rxg20_0_fulltrim:13:20260825","exp0_000002_rxg20_0_fulltrim","2","13.0","20260825","ok","1","1","1","0","","1","1","1","1","1","4","1","1","0","0","0","4","1","0","0","0.0","0","0","0","0","0","0","1","10","37442.968700000165","400.7456999997885","349.106699999993","88.216999999986","372.19649999997273","400.7456999997885","400.7456999997885","0.0","2.9434755784562603e-08","6.042551838375642e-06","ok","1","1","1","40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412","8","56","0","10","ok","1","1","1","40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412","8","56","0","9","1","1","-129.92866235976533","673544"
"exp0_000003_rxg20_0_fulltrim:13:20260825","exp0_000003_rxg20_0_fulltrim","3","13.0","20260825","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","1","0","1","1","4","1","1","0","0","0","4","1","0","1","0.0","0","0","0","1","0","0","1","11","37984.157299999875","362.46120000032533","319.5487000002686","106.10769999993863","351.4347000000271","0.0","362.46120000032533","362.46120000032533","5.3735255547964695e-08","1.1031111301668438e-05","ok","1","1","1","40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412","8","56","1","10","ok","1","1","1","40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412","8","56","1","9","0","1","-128.8750786173321","673552"
"exp0_000004_rxg20_0_fulltrim:13:20260825","exp0_000004_rxg20_0_fulltrim","4","13.0","20260825","ok","1","1","1","0","","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","13","38178.312000000005","350.3605000000789","350.79739999991943","81.3216999999895","1105.4770999999164","350.3605000000789","350.3605000000789","0.0","6.126035586516529e-08","1.2575911234389784e-05","ok","1","0","0","4044332211000100580400316743646b6fa44c91c2d78b3aac4af4c55b78563412","8","56","1","12","ok","1","0","0","4044332211000100580400316743646b6fa44c91c2d78b3aac4af4c55b78563412","8","56","1","12","1","1","-128.8636221433798","673552"
"exp0_000005_rxg20_0_fulltrim:13:20260825","exp0_000005_rxg20_0_fulltrim","5","13.0","20260825","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","0","0","0","1","4","1","1","0","1","0","4","2","1","1","839.0","6713","0","0","0","1","0","0","40","34397.9588000002","364.4803000001957","371.3035000000673","132.40880000012112","712.6465999999709","0.0","364.4803000001957","364.4803000001957","7.242874646077204e-08","1.4868628715014318e-05","ok","1","0","0","4336f53bc849441467f8aadea47ddd1648bdaa09619491","8","50","5","35","ok","1","1","1","4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412","8","56","0","11","0","1","-967.7207351154963","666838"
"exp0_000006_rxg20_0_fulltrim:13:20260825","exp0_000006_rxg20_0_fulltrim","6","13.0","20260825","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","1","0","1","1","4","1","1","0","0","0","4","1","0","1","0.0","0","0","0","1","0","0","1","8","30567.85919999993","372.7951999999277","386.6520000001401","110.25149999977657","639.1094000000521","0.0","372.7951999999277","372.7951999999277","7.561376789538686e-08","1.5522469951743422e-05","ok","1","1","1","404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412","8","56","0","8","ok","1","1","1","404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412","8","56","0","8","0","1","-128.78543751704564","673552"
"exp0_000007_rxg20_0_fulltrim:13:20260825","exp0_000007_rxg20_0_fulltrim","7","13.0","20260825","ok","1","1","1","0","","1","1","1","1","1","4","1","1","0","0","0","4","1","0","1","0.0","0","0","0","0","0","0","1","12","23744.447300000047","467.3296000000846","491.11979999997857","103.14160000007178","415.9414000000652","467.3296000000846","467.3296000000846","0.0","7.449895515307498e-08","1.529361417883315e-05","ok","1","1","1","40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412","8","56","0","12","ok","1","1","1","40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412","8","56","0","12","1","1","-128.7824410133749","673551"
"exp0_000008_rxg20_0_fulltrim:13:20260825","exp0_000008_rxg20_0_fulltrim","8","13.0","20260825","ok","1","1","1","0","","1","1","1","1","1","4","1","1","0","0","0","4","1","0","1","0.0","0","0","0","0","0","0","1","8","22680.699500000173","474.7898999999052","401.3155999996343","99.60560000035912","486.75809999986086","474.7898999999052","474.7898999999052","0.0","6.982488910305618e-08","1.4334092496032479e-05","ok","1","1","1","4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412","8","56","0","8","ok","1","1","1","4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412","8","56","0","8","1","1","-128.7236979237411","673552"
"exp0_000000_rxg20_0_fulltrim:13:20260826","exp0_000000_rxg20_0_fulltrim","0","13.0","20260826","sync_invalid","1","0","0","0","framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","63","28701.848900000186","56.699700000081066","358.47100000000864","89.49459999985265","465.9044999998514","0.0","0.0","0.0","6.153250447488309e-08","1.2631779613050637e-05","header_invalid","0","0","0","","8","0","7","56","ok","1","0","0","4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412","8","56","1","9","0","0","844.2980464461405","681335"
"exp0_000002_rxg20_0_fulltrim:13:20260826","exp0_000002_rxg20_0_fulltrim","2","13.0","20260826","sync_invalid","1","0","0","0","framesync_preamble_all_bin0|framesync_netid","0","0","0","0","1","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","64","22171.646799999962","300.37069999980304","350.75899999992544","86.03660000017044","1528.8442000000941","0.0","0.0","0.0","2.9434755784562603e-08","6.042551838375642e-06","ok","1","0","0","10443322110001005802005cd679d92b833ac66d23bc765f474e3ce8f476563412","8","56","8","56","ok","1","1","1","40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412","8","56","0","10","0","0","-128.9303752840891","673544"
"exp0_000003_rxg20_0_fulltrim:13:20260826","exp0_000003_rxg20_0_fulltrim","3","13.0","20260826","ok","1","1","1","0","","0","0","0","0","1","4","1","1","0","1","0","4","2","1","1","-358.0","-2862","0","0","0","0","0","0","61","22472.67009999996","48.54460000024119","289.38819999984844","75.10300000012649","369.5652000001246","48.54460000024119","48.54460000024119","0.0","5.3735255547964695e-08","1.1031111301668438e-05","header_invalid","0","0","0","","8","0","5","56","ok","1","1","1","40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412","8","56","0","9","1","1","229.11820477756646","676414"
"exp0_000004_rxg20_0_fulltrim:13:20260826","exp0_000004_rxg20_0_fulltrim","4","13.0","20260826","ok","1","1","1","0","","1","1","1","1","0","4","1","1","0","0","0","4","1","0","1","0.0","0","0","0","0","0","0","1","9","21777.411999999913","371.79139999989275","300.18109999991793","71.12920000008671","298.83090000021184","371.79139999989275","371.79139999989275","0.0","6.126035586516529e-08","1.2575911234389784e-05","ok","1","1","1","4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412","8","56","0","9","ok","1","0","0","40443322110001005c4400716743646b6fa44c91c2d78b3aac4af4c55b78563412","8","56","0","11","1","1","-128.8637650862911","673552"
"exp0_000005_rxg20_0_fulltrim:13:20260826","exp0_000005_rxg20_0_fulltrim","5","13.0","20260826","ok","1","1","1","0","","1","1","1","1","1","4","1","1","0","0","0","4","1","0","1","0.0","0","0","0","0","0","0","1","9","23077.534399999877","573.8683999998102","508.9686999999685","114.86890000014682","506.45289999965826","573.8683999998102","573.8683999998102","0.0","7.242874646077204e-08","1.4868628715014318e-05","ok","1","1","1","4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412","8","56","0","9","ok","1","1","1","4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412","8","56","0","9","1","1","-128.7301689444231","673551"
"exp0_000006_rxg20_0_fulltrim:13:20260826","exp0_000006_rxg20_0_fulltrim","6","13.0","20260826","sync_invalid","1","0","0","0","framesync_netid","0","0","0","0","1","4","1","1","0","1","0","4","2","1","1","-983.0","-7858","0","0","0","0","0","0","64","21041.580799999792","51.382399999965855","344.82710000020234","74.23419999986436","322.8497999998581","0.0","0.0","0.0","7.561376789538686e-08","1.5522469951743422e-05","header_invalid","0","0","0","","8","0","8","56","ok","1","1","1","404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412","8","56","0","10","0","0","854.2173972621206","681410"
"exp0_000007_rxg20_0_fulltrim:13:20260826","exp0_000007_rxg20_0_fulltrim","7","13.0","20260826","ok","1","1","1","0","","0","0","0","0","1","4","1","1","0","1","0","4","2","1","1","-276.0","-2209","0","0","0","0","0","0","60","21911.27759999972","63.50090000023556","435.21959999998217","107.07949999959965","574.0010999998049","63.50090000023556","63.50090000023556","0.0","7.449895515307498e-08","1.529361417883315e-05","header_invalid","0","0","0","","8","0","4","56","ok","1","1","1","40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412","8","56","0","8","1","1","147.24711728301116","675760"
"exp0_000008_rxg20_0_fulltrim:13:20260826","exp0_000008_rxg20_0_fulltrim","8","13.0","20260826","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","0","0","0","1","4","1","1","0","1","0","4","2","1","1","271.0","2168","0","0","0","1","0","0","16","20580.924200000027","543.9381999999569","471.7659999996613","102.96519999974407","1035.6701000000612","0.0","543.9381999999569","543.9381999999569","6.982488910305618e-08","1.4334092496032479e-05","ok","1","0","0","4044330061722300580800387bd1897a188bb87fbb6d6791408f03a59d78563412","8","56","0","16","ok","1","1","1","4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412","8","56","0","10","0","1","-399.720094002484","671384"
"exp0_000000_rxg20_0_fulltrim:13:20260827","exp0_000000_rxg20_0_fulltrim","0","13.0","20260827","sync_invalid","1","0","0","0","locator_preamble_stability|locator_sync1|framesync_preamble_all_bin0|framesync_netid","0","0","0","0","0","4","0","1","1","0","0","4","1","0","1","0.0","0","0","0","0","0","0","0","12","22571.503199999825","360.7444999997824","451.83129999986704","105.20259999975679","462.21709999963423","0.0","0.0","0.0","6.153250447488309e-08","1.2631779613050637e-05","ok","1","1","0","4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563402","8","56","1","11","ok","1","0","0","4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563402","8","56","1","10","0","0","-128.71090751083545","673552"
"exp0_000002_rxg20_0_fulltrim:13:20260827","exp0_000002_rxg20_0_fulltrim","2","13.0","20260827","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","1","0","1","1","4","1","1","0","0","0","4","1","0","6","0.0","0","0","0","1","0","0","1","8","21887.784399999873","419.68439999982365","408.2981999999902","102.13840000005803","412.3251999999411","0.0","419.68439999982365","419.68439999982365","2.9434755784562603e-08","6.042551838375642e-06","ok","1","1","1","40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412","8","56","0","8","ok","1","1","1","40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412","8","56","0","8","0","1","-129.9256005092398","673544"
"exp0_000003_rxg20_0_fulltrim:13:20260827","exp0_000003_rxg20_0_fulltrim","3","13.0","20260827","ok","1","1","1","0","","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","58","22281.394099999943","54.71320000015112","51.32289999983186","87.9915999998957","609.3817000000854","54.71320000015112","54.71320000015112","0.0","5.3735255547964695e-08","1.1031111301668438e-05","header_invalid","0","0","0","","8","0","2","56","header_invalid","0","0","0","","8","0","2","56","1","1","-128.86757493043493","673552"
"exp0_000004_rxg20_0_fulltrim:13:20260827","exp0_000004_rxg20_0_fulltrim","4","13.0","20260827","ok","1","1","1","0","","1","1","1","1","1","4","1","1","0","0","0","4","1","0","1","0.0","0","0","0","0","0","0","1","11","22137.67480000024","423.24409999991985","413.82530000009865","82.99299999998766","404.40650000027745","423.24409999991985","423.24409999991985","0.0","6.126035586516529e-08","1.2575911234389784e-05","ok","1","1","1","4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412","8","56","0","11","ok","1","1","1","4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412","8","56","0","11","1","1","-128.8557114069187","673552"
"exp0_000005_rxg20_0_fulltrim:13:20260827","exp0_000005_rxg20_0_fulltrim","5","13.0","20260827","ok","1","1","1","0","","1","1","1","1","1","4","1","1","0","0","0","4","1","0","1","0.0","0","0","0","0","0","0","1","8","21589.275899999848","408.2640999999967","454.1331000000355","95.33749999991414","443.78580000011425","408.2640999999967","408.2640999999967","0.0","7.242874646077204e-08","1.4868628715014318e-05","ok","1","1","1","4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412","8","56","0","8","ok","1","1","1","4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412","8","56","0","8","1","1","-128.73567700975494","673551"
"exp0_000006_rxg20_0_fulltrim:13:20260827","exp0_000006_rxg20_0_fulltrim","6","13.0","20260827","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","1","0","1","1","4","1","1","0","0","0","4","1","0","1","0.0","0","0","0","1","0","0","1","8","20826.45820000016","486.2876000001961","535.2883000000475","110.7664000001023","526.2806000000637","0.0","486.2876000001961","486.2876000001961","7.561376789538686e-08","1.5522469951743422e-05","ok","1","1","1","404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412","8","56","0","8","ok","1","1","1","404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412","8","56","0","8","0","1","-128.7809644186462","673552"
"exp0_000007_rxg20_0_fulltrim:13:20260827","exp0_000007_rxg20_0_fulltrim","7","13.0","20260827","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","1","0","1","1","4","1","1","0","0","0","4","1","0","2","0.0","0","0","0","1","0","0","1","11","24607.837500000187","506.64629999982935","450.46610000008513","110.8459000001858","442.2117999997681","0.0","506.64629999982935","506.64629999982935","7.449895515307498e-08","1.529361417883315e-05","ok","1","1","1","40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412","8","56","1","10","ok","1","1","1","40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412","8","56","1","10","0","1","-128.77190847191812","673551"
"exp0_000008_rxg20_0_fulltrim:13:20260827","exp0_000008_rxg20_0_fulltrim","8","13.0","20260827","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","1","0","1","1","4","1","1","0","0","0","4","1","0","0","0.0","0","0","0","1","0","0","1","10","22145.214600000145","451.6779000000497","509.77530000000115","90.86990000014339","465.18049999986033","0.0","451.6779000000497","451.6779000000497","6.982488910305618e-08","1.4334092496032479e-05","ok","1","1","1","4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412","8","56","0","10","ok","1","1","1","4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412","8","56","0","9","0","1","-129.7489054023821","673544"
"exp0_000000_rxg20_0_fulltrim:13:20260828","exp0_000000_rxg20_0_fulltrim","0","13.0","20260828","sync_invalid","1","0","0","0","framesync_preamble_all_bin0|framesync_netid","0","0","0","0","1","4","1","1","0","1","0","4","3","2","2","44.0","350","0","0","0","0","0","0","18","21593.897599999764","368.6147000003075","345.3849000002265","85.3305000000546","967.2205000001668","0.0","0.0","0.0","6.153250447488309e-08","1.2631779613050637e-05","ok","1","0","0","4044332211000100580000b9883a2d118aa87066ab9fd0082627d225af78563412","8","56","0","18","ok","1","1","1","4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412","8","56","0","12","0","0","-172.70440601719363","673201"
"exp0_000002_rxg20_0_fulltrim:13:20260828","exp0_000002_rxg20_0_fulltrim","2","13.0","20260828","ok","1","1","1","0","","1","1","1","1","1","4","1","1","0","0","0","4","1","0","1","0.0","0","0","0","0","0","0","1","8","21095.890900000086","329.57029999988663","453.45769999994445","87.632400000075","419.1940999999133","329.57029999988663","329.57029999988663","0.0","2.9434755784562603e-08","6.042551838375642e-06","ok","1","1","1","40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412","8","56","0","8","ok","1","1","1","40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412","8","56","0","8","1","1","-128.94191107792673","673552"
"exp0_000003_rxg20_0_fulltrim:13:20260828","exp0_000003_rxg20_0_fulltrim","3","13.0","20260828","sync_invalid","1","0","1","1","framesync_preamble_all_bin0","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","1","0","0","10","20922.733699999753","485.6786000000284","389.70489999974234","96.68329999976777","492.4559000000954","0.0","485.6786000000284","485.6786000000284","5.3735255547964695e-08","1.1031111301668438e-05","ok","1","0","0","44443722110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412","8","56","2","8","ok","1","0","0","44443722110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412","8","56","2","8","0","1","-128.86906900002572","673552"
"exp0_000004_rxg20_0_fulltrim:13:20260828","exp0_000004_rxg20_0_fulltrim","4","13.0","20260828","ok","1","1","1","0","","0","0","0","0","0","4","0","0","0","0","0","4","4","","","","","0","0","0","0","0","0","12","21571.37700000021","396.3995000003706","432.6445000001513","90.58420000019396","1198.6237999999503","396.3995000003706","396.3995000003706","0.0","6.126035586516529e-08","1.2575911234389784e-05","ok","1","0","0","4044332211000140580440716743646b6fa44c91c2d78b3aac4af4c55b78563412","8","56","1","11","ok","1","0","0","4044332211000140580440716743646b6fa44c91c2d78b3aac4af4c55b78563412","8","56","1","11","1","1","-129.865055918821","673544"
