dataset,snr_db,seed,packet_index,block_index,block_symbol_offset,sf,cr,ldro,block_len,hypothesis,trial,hard_errors,raw_coherence,gt_slope_coherence,best_linear_coherence,best_slope_rad_per_symbol,gt_slope_rad_per_symbol,mean_selected_rank,max_selected_rank,selected_bins
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,3,0,0.5641555042041131,0.450087988593444,0.568608319645618,-0.06211105807683026,-0.40103806634792827,492.6,812,388|402|660|534|389
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,4,0,0.3749988283136255,0.26563843501959117,0.407866457897866,0.32435774773455783,-0.40103806634792827,518.6,1015,660|514|568|806|375
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,5,0,0.07023315832887086,0.049451788214390634,0.5864939835020387,1.8502960881406327,-0.40103806634792827,570.2,979,545|48|947|100|763
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,6,0,0.005134620213523094,0.07788425813221732,0.4446823459416921,3.054177090370551,-0.40103806634792827,609.2,857,485|843|208|710|295
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,7,0,0.09665139809201444,0.09879955009237165,0.39172511762937395,-2.988232016363052,-0.40103806634792827,617.4,783,390|548|993|580|262
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,8,0,0.04864719151797001,0.23936851955876298,0.41782366361605355,1.2261182946277955,-0.40103806634792827,637.4,857,814|223|321|707|360
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,9,0,0.5994972509574924,0.38815045535550824,0.6026169782275455,0.048308600726423734,-0.40103806634792827,662.8,978,444|743|314|362|190
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,10,0,0.03714160860630731,0.25499857734874204,0.5014887675413398,1.0727576574010547,-0.40103806634792827,431.6,838,88|661|428|96|1006
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,11,0,0.48136600949786545,0.7621471440580664,0.7776973954528524,-0.5068569060343795,-0.40103806634792827,494.8,1005,1020|131|644|474|100
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,12,0,0.10592254698996818,0.25637069313156274,0.5689841156351486,-1.0804256892623916,-0.40103806634792827,559.6,954,197|884|621|626|319
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,13,0,0.012222594924751055,0.12829525058298327,0.4751633635718838,-2.9023500595160767,-0.40103806634792827,653.2,954,143|809|788|873|670
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,14,0,0.03370116430237645,0.12278362472980084,0.5654493604150862,2.699914018376779,-0.40103806634792827,546.6,927,317|690|501|817|608
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,15,0,0.0003861462614037766,0.09826370748763882,0.4334549698436742,-1.752145280315518,-0.40103806634792827,319.6,602,796|212|819|536|788
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,16,0,0.08298375383676847,0.25191756592472997,0.415508718024969,-0.9086617755684414,-0.40103806634792827,680.0,853,598|95|642|969|747
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,17,0,0.015183542709551731,0.25117782311131687,0.5789020263016277,0.9884093069263473,-0.40103806634792827,460.4,1024,754|883|991|891|396
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,18,0,0.16999656517383144,0.15356950032113562,0.2873283571428653,-2.015925576345513,-0.40103806634792827,526.0,932,49|126|581|3|612
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,19,0,0.06544221326410062,0.15038169468907425,0.46410546601003655,-2.1968911282730677,-0.40103806634792827,602.2,764,995|130|791|799|796
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,20,0,0.38739553895259043,0.37874219648835666,0.5343415956830556,-2.124811628776499,-0.40103806634792827,865.6,1023,111|126|1023|73|942
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,21,0,0.2028482397297057,0.11876130259064209,0.33790377532827304,1.7889518332499357,-0.40103806634792827,457.2,965,972|185|230|522|490
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,22,0,0.07026363490653402,0.122264125501729,0.6442488259359324,-1.36567647450413,-0.40103806634792827,522.6,679,509|146|709|314|33
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,23,0,0.18057378400948318,0.2657384612372906,0.35063351653967756,-2.643170582602884,-0.40103806634792827,438.6,835,529|1018|1002|373|287
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,24,0,0.15526943556929465,0.1267866831988223,0.7608340544073099,1.0896273274959958,-0.40103806634792827,561.0,872,886|23|474|524|314
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,25,0,0.16135624196232168,0.024087284918736688,0.45138716677366153,2.155483756221847,-0.40103806634792827,493.0,776,640|852|98|1022|597
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,26,0,0.11277722049189866,0.37031378308748075,0.5630775263522089,2.5879607532012576,-0.40103806634792827,460.0,954,726|501|507|398|469
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,27,0,0.27084150706328325,0.1872743568791397,0.4839238849162365,-1.7506116739432505,-0.40103806634792827,347.8,983,89|705|698|628|459
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,28,0,0.0014938766535136136,0.10641560541630264,0.4805950531617518,-2.9560262825454364,-0.40103806634792827,624.8,928,975|741|911|976|284
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,29,0,0.036816051810401186,0.03759923568617305,0.4871166705392737,-2.747455815917068,-0.40103806634792827,378.4,801,799|448|435|951|50
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,30,0,0.11983639494563907,0.03115866953801387,0.5319897403573461,-1.5819149729938353,-0.40103806634792827,458.4,881,609|505|560|84|837
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,31,0,0.023603600182312612,0.014625735704098917,0.4814033179149369,-1.5420412073148826,-0.40103806634792827,711.6,1008,580|395|769|805|840
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,32,0,0.3400452906709547,0.15638915973534293,0.5627412851369037,-1.9039723111699918,-0.40103806634792827,698.0,879,58|782|1004|165|950
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,33,0,0.40967783459574125,0.3875521718270148,0.4154929966876508,-0.13419055757339837,-0.40103806634792827,458.8,897,735|806|77|187|648
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,34,0,0.20689236435023597,0.29880727014102854,0.42571230120366216,-0.8350486696996056,-0.40103806634792827,732.4,1011,606|715|810|255|183
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,35,0,0.5650030428667102,0.41517937459960724,0.5902843305982598,0.20780366344223422,-0.40103806634792827,707.6,955,558|283|420|589|817
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,36,0,0.2887997389613292,0.5147061095133134,0.5204208415671027,-0.46544953398315947,-0.40103806634792827,492.4,980,263|337|458|952|493
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,37,0,0.5589473140035378,0.39632322787550534,0.5610483158141508,0.04370778160962141,-0.40103806634792827,596.8,849,25|276|372|655|313
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,38,0,0.1359404037706536,0.20354480611284992,0.3143606434455027,-1.15250518875896,-0.40103806634792827,501.6,986,838|696|584|543|132
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,39,0,0.16712208548452362,0.13915610420735375,0.4590270100556964,-2.304243574331786,-0.40103806634792827,588.2,1020,510|210|565|752|640
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,40,0,0.25267725980247663,0.17725518663850764,0.5376578374470926,-2.0818706503530118,-0.40103806634792827,597.4,939,10|934|298|15|698
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,41,0,0.41073572788925994,0.39884354045518633,0.4645402225475222,1.5619780901543594,-0.40103806634792827,353.4,1024,536|516|350|32|455
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,42,0,0.1736222388210383,0.15589902476935807,0.6132016497704718,2.164685394455452,-0.40103806634792827,637.4,972,71|994|15|486|1015
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,43,0,0.10411974970833403,0.027890990822813717,0.5948734127193737,0.9163298074297783,-0.40103806634792827,299.4,644,409|987|941|531|641
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,44,0,0.1591297738897689,0.061676002508845834,0.46103265468489774,1.3073994323579683,-0.40103806634792827,459.4,661,840|217|1002|893|661
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,45,0,0.4707825732411392,0.3450509401251944,0.5277430471991006,0.289084801172407,-0.40103806634792827,397.8,1022,210|429|561|279|448
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,46,0,0.2181353301869064,0.1939915933446734,0.4184527216338647,-2.0189927890900474,-0.40103806634792827,592.8,960,431|524|579|893|758
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,47,0,0.45394970784044225,0.2693614177016512,0.5041804213283065,0.26914791833293084,-0.40103806634792827,701.2,1010,983|36|424|497|809
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,48,0,0.054419250202636105,0.0375138072872755,0.6178109154265639,-2.686111561026372,-0.40103806634792827,551.6,834,228|510|851|59|249
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,49,0,0.23018353980962059,0.024509106152092248,0.5135139691257913,2.3349157017771347,-0.40103806634792827,614.0,1020,432|511|83|240|327
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,50,0,0.1896911912695738,0.20503347688828114,0.6635071405943839,-1.2199838691387261,-0.40103806634792827,430.8,712,929|974|81|149|286
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,51,0,0.14974542579029546,0.13897663316934147,0.5480232677598529,1.3073994323579683,-0.40103806634792827,381.4,703,725|327|315|161|997
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,52,0,0.3002336146344163,0.2464394414141776,0.4066970691353757,0.7537675319694328,-0.40103806634792827,673.8,1022,520|429|457|684|307
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,53,0,0.036913772457078484,0.10460200828370468,0.7564259998131192,-1.6923346317970889,-0.40103806634792827,490.4,971,568|675|697|670|361
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,54,0,0.24963843299318644,0.08444059126326513,0.622962824024131,1.724540365614705,-0.40103806634792827,534.2,899,506|108|733|778|674
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,55,0,0.025846562495470425,0.006844908492958809,0.6421771367670943,-2.479074700770271,-0.40103806634792827,472.6,714,465|520|499|945|1018
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,56,0,0.12407064044722856,0.1764912169626282,0.6404758236195525,-2.7673926987565447,-0.40103806634792827,380.6,714,1020|919|476|220|426
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,57,0,0.03140463653828792,0.08823049478872454,0.5159675984081337,1.802754290600343,-0.40103806634792827,523.8,632,530|904|360|757|270
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,58,0,0.3238733038740183,0.21961235587682082,0.3484422731236114,1.8288255989288889,-0.40103806634792827,761.8,1019,978|779|310|38|132
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,59,0,0.12123797341985969,0.1425425362102301,0.5782563612145765,-1.7904854396222032,-0.40103806634792827,604.4,985,683|78|487|1015|34
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,60,0,0.12336866493174657,0.08874899814306772,0.4420308245534158,1.267525666679016,-0.40103806634792827,779.8,999,189|86|119|340|843
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,61,0,0.1170582591550836,0.06607072770720893,0.6749959471291328,-1.3886805700881413,-0.40103806634792827,300.2,876,700|139|802|44|744
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,62,0,0.32026083771381725,0.17827021368800886,0.5686783172175245,-1.726073971986972,-0.40103806634792827,632.6,923,0|395|659|292|197
0_0_0_10_14_32,,53,2,2,10,10,1,0,5,random_valid,63,0,0.19515495220222803,0.3182798127340095,0.642401099831863,-1.186244528948843,-0.40103806634792827,624.2,895,276|530|761|839|335
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,gt,0,0,0.6282696952092088,0.9986399730106293,0.9986399730106293,-0.46544953398315947,-0.46544953398315947,1.0,1,267|917|656|889|510
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,hard,0,0,0.6282696952092088,0.9986399730106293,0.9986399730106293,-0.46544953398315947,-0.46544953398315947,1.0,1,267|917|656|889|510
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,0,0,0.058796198986651664,0.040685871262628896,0.3999258503548114,2.794997613457358,-0.46544953398315947,617.6,963,177|913|689|505|983
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,1,0,0.03554748955602401,0.06881566604411535,0.7008169508107245,0.9746068495759399,-0.46544953398315947,484.2,791,598|624|354|267|54
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,2,0,0.021499182544345442,0.05055939114985318,0.3900181352735711,-1.423953516650292,-0.46544953398315947,647.6,977,891|520|177|610|21
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,3,0,0.136571085701012,0.13062801823435805,0.6003112545928244,3.0817820050713642,-0.46544953398315947,386.8,749,970|360|961|233|277
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,4,0,0.33917347022050603,0.3380472778556103,0.41223020349478595,2.5971623914348623,-0.46544953398315947,288.6,935,1014|890|97|872|124
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,5,0,0.12702756421356515,0.4122169985157157,0.5765873512827069,-0.8611199780281518,-0.46544953398315947,447.0,709,241|214|43|465|1016
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,6,0,0.14095362297468797,0.022509370501084154,0.4536544037267303,-2.706048443865848,-0.46544953398315947,378.4,1008,255|513|306|210|533
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,7,0,0.10924958531119401,0.0317247721338131,0.6896808453186817,2.055799342024466,-0.46544953398315947,687.0,933,647|106|562|834|394
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,8,0,0.2932370286230156,0.12515616538997476,0.4759579962230116,1.1617068269925648,-0.46544953398315947,604.6,832,133|827|483|268|366
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,9,0,0.07193324300064732,0.014120136235676798,0.8449763516673122,2.1907567027839976,-0.46544953398315947,463.2,609,949|780|976|397|145
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,10,0,0.43200630465625195,0.5437901054967441,0.5453643889278699,-0.4163741300706021,-0.46544953398315947,488.8,859,403|868|456|112|692
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,11,0,0.36366041417211187,0.12662202215018842,0.4502902991888625,0.4117733109538002,-0.46544953398315947,255.0,415,397|628|698|922|460
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,12,0,0.36276968206187066,0.19110401068295682,0.41563896758016755,1.2199838691387264,-0.46544953398315947,462.6,647,401|460|82|492|194
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,13,0,0.1454244800284952,0.1967807623758625,0.49033165992388955,-1.5067682607527322,-0.46544953398315947,232.2,512,642|1008|899|923|249
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,14,0,0.1843754193639427,0.24970302395739363,0.45480718817154697,1.3718108999932,-0.46544953398315947,411.2,853,252|694|128|714|291
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,15,0,0.45564789165143293,0.21789960563341296,0.5928746444540255,-1.8671657582355738,-0.46544953398315947,443.2,809,189|708|417|280|433
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,16,0,0.24004946791294113,0.15102801202527388,0.5273224173941709,0.7154273726627478,-0.46544953398315947,440.6,964,200|455|20|536|60
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,17,0,0.04541015590340372,0.12126028275477142,0.6092762476954273,1.873300183724644,-0.46544953398315947,441.2,818,628|625|189|560|431
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,18,0,0.07927895435581137,0.06246378918007068,0.6563116652156129,2.2613025959082984,-0.46544953398315947,421.8,961,748|955|841|965|362
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,19,0,0.3474436356377515,0.3122890030341648,0.37055702655817563,-2.9790303781294476,-0.46544953398315947,448.6,698,539|784|781|368|693
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,20,0,0.023359662832596623,0.12681502545118767,0.5448342101360885,0.9239978392911157,-0.46544953398315947,332.8,990,824|308|871|255|333
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,21,0,0.4832593434642312,0.6489373810605034,0.6761566365488804,-0.3427610242017667,-0.46544953398315947,376.4,672,51|509|337|666|92
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,22,0,0.03426300116033709,0.24610114091965835,0.574962301065805,-1.1509715823866926,-0.46544953398315947,478.6,976,303|601|878|527|6
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,23,0,0.14103774515028197,0.07645418243962564,0.5607557453196178,2.495944370865213,-0.46544953398315947,508.2,999,712|931|858|198|532
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,24,0,0.11116909475711316,0.023979352613665336,0.44792856764788497,2.882413176676601,-0.46544953398315947,540.6,932,967|920|785|232|647
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,25,0,0.22877409026962645,0.138173178367682,0.5824637864263608,1.118765848569077,-0.46544953398315947,567.0,928,983|359|944|933|88
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,26,0,0.02607218611312637,0.2119498459810578,0.5307154255958909,-1.223051081883261,-0.46544953398315947,380.2,620,75|1020|601|177|54
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,27,0,0.6030792598487625,0.5350839762558003,0.639338015765734,-0.16946350413554878,-0.46544953398315947,520.8,1002,873|540|632|183|845
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,28,0,0.27250419169531354,0.046447871300255336,0.41796707826519813,0.5083905124066472,-0.46544953398315947,543.0,989,835|393|917|935|589
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,29,0,0.18631464142734597,0.2858631859632749,0.5702375925548197,2.451469786069458,-0.46544953398315947,596.6,742,873|487|790|967|468
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,30,0,0.2433086447403169,0.20975118633130435,0.2705453148268394,-1.566578909271161,-0.46544953398315947,461.8,845,559|294|284|880|888
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,31,0,0.10099478421918544,0.03684873637276653,0.5673483717721476,-2.7842623688514863,-0.46544953398315947,844.6,1002,475|609|87|582|538
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,32,0,0.45675864205079547,0.3896647494166341,0.45712545721811076,-0.028371717886947145,-0.46544953398315947,345.0,719,98|843|442|506|126
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,33,0,0.04187363762888533,0.01670268159347718,0.58064056056569,-1.8196239606952842,-0.46544953398315947,556.0,957,585|305|535|573|615
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,34,0,0.0992048860098908,0.1267523685551267,0.49518187357436705,2.5818263277121876,-0.46544953398315947,534.0,715,930|43|162|212|770
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,35,0,0.04410555224059166,0.005591600993225018,0.8228143391174151,-1.8625649391187715,-0.46544953398315947,640.4,926,936|79|877|390|299
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,36,0,0.2052410033942874,0.2052091228653658,0.2083065883028201,0.8611199780281522,-0.46544953398315947,351.4,791,56|917|954|364|470
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,37,0,0.16934243755478562,0.1415154255190482,0.30902659704476554,-2.6585066463255584,-0.46544953398315947,479.4,955,711|634|776|887|103
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,38,0,0.39493624635856944,0.16471708314945122,0.4578481755393525,0.32435774773455783,-0.46544953398315947,819.6,926,499|352|725|327|862
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,39,0,0.1733306713866105,0.1384957811039264,0.3573625754033921,3.0219713565529354,-0.46544953398315947,464.6,799,797|645|637|366|696
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,40,0,0.10502068921474844,0.21459360664843957,0.5687884556171886,-1.4684281014460467,-0.46544953398315947,573.2,882,333|517|608|840|97
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,41,0,0.12381374945569466,0.0413134182382059,0.41968499105473733,0.9654052113423361,-0.46544953398315947,469.8,945,150|414|927|175|267
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,42,0,0.14492632741410094,0.2268501399812317,0.3521142317799757,-2.6186328806466057,-0.46544953398315947,498.2,775,600|314|248|534|971
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,43,0,0.49445726260456313,0.16426394642196065,0.7601765008682602,0.5267937888738561,-0.46544953398315947,586.8,903,110|272|159|608|944
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,44,0,0.24165699721374714,0.1718757058185534,0.3887403651830614,-2.58642714682899,-0.46544953398315947,565.6,952,855|777|1002|804|321
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,45,0,0.1965135567404682,0.15030838473267477,0.4074612967521983,0.7614355638307702,-0.46544953398315947,428.4,941,606|652|16|855|164
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,46,0,0.19251030145435538,0.07053982152581356,0.5016807680982827,0.6801544261005974,-0.46544953398315947,374.4,816,942|84|590|1012|475
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,47,0,0.13286033927160548,0.05219480732756484,0.6754705829488533,-1.8196239606952842,-0.46544953398315947,624.0,966,1007|498|978|118|434
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,48,0,0.04232662028027235,0.03932454926100616,0.6674911805420571,1.9254428003817354,-0.46544953398315947,549.8,914,174|32|426|977|780
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,49,0,0.01173852031588199,0.07377223188185497,0.7952686410728954,-1.5129026862418018,-0.46544953398315947,635.6,965,860|267|838|501|449
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,50,0,0.36253288748975676,0.5042892742392279,0.5223898849633376,-0.6709527878669928,-0.46544953398315947,666.2,918,134|437|890|287|273
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,51,0,0.07343394199313054,0.12492914107071065,0.5659804003444855,-2.1309460542655687,-0.46544953398315947,656.0,851,926|261|525|129|422
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,52,0,0.1083611661004836,0.12556550569096714,0.47618886509406044,2.6324353379970127,-0.46544953398315947,409.8,708,148|37|33|882|835
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,53,0,0.24377495622922,0.1584647188174246,0.3093724240453773,2.3103779998208562,-0.46544953398315947,611.4,878,894|239|793|444|79
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,54,0,0.1888783040195661,0.5077358429065015,0.5806251403708131,-0.7046921280568759,-0.46544953398315947,597.6,1007,995|430|611|179|182
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,55,0,0.3512940786982897,0.40749432634824156,0.41330524071065217,-0.3519626624353709,-0.46544953398315947,546.4,814,735|97|704|971|748
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,56,0,0.1571581526839013,0.08195439007653646,0.4573034229821247,-2.6600402526978257,-0.46544953398315947,720.2,1009,897|251|287|414|82
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,57,0,0.035487524304695685,0.03232279551975982,0.4770192191977316,-1.9729845979220253,-0.46544953398315947,383.2,907,304|81|514|18|368
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,58,0,0.19894249071281742,0.05157001377290663,0.38809863196333694,0.6372134476771096,-0.46544953398315947,395.6,602,928|502|437|434|590
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,59,0,0.11974959363495075,0.014515823941866911,0.6337334259615994,1.2245846882555282,-0.46544953398315947,163.8,342,344|865|462|963|533
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,60,0,0.14028620672587835,0.08304110262101486,0.6611530330873103,-1.5987846430887769,-0.46544953398315947,363.4,882,308|190|700|840|247
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,61,0,0.13340750098838508,0.2893647963365349,0.3113869623063814,-2.801132038946428,-0.46544953398315947,638.6,914,486|326|706|977|786
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,62,0,0.19874722818099105,0.2488389995327053,0.4775903570022591,-1.212315837277389,-0.46544953398315947,617.2,949,284|337|774|738|374
0_0_0_10_14_32,,53,2,3,15,10,1,0,5,random_valid,63,0,0.14267807037851984,0.06319095453202593,0.3874598004420326,0.7921076912761182,-0.46544953398315947,635.0,989,320|393|719|730|3
0_0_0_10_14_32,,53,2,4,20,10,1,0,5,gt,0,0,0.537557227788411,0.9997035315254522,0.9997035315254522,-0.5390626398519953,-0.5390626398519953,1.0,1,860|553|629|759|874
0_0_0_10_14_32,,53,2,4,20,10,1,0,5,hard,0,0,0.537557227788411,0.9997035315254522,0.9997035315254522,-0.5390626398519953,-0.5390626398519953,1.0,1,860|553|629|759|874
0_0_0_10_14_32,,53,2,4,20,10,1,0,5,random_valid,0,0,0.05338673461355373,0.04699293006615642,0.626811668945383,0.8427167015609429,-0.5390626398519953,533.0,1022,519|136|418|924|534
0_0_0_10_14_32,,53,2,4,20,10,1,0,5,random_valid,1,0,0.31704146259082616,0.3082168279036698,0.4021159778708556,1.8058215033448777,-0.5390626398519953,553.4,931,519|200|140|725|241
0_0_0_10_14_32,,53,2,4,20,10,1,0,5,random_valid,2,0,0.060557962268856486,0.3117695295910483,0.6464707968083103,-2.482141913514806,-0.5390626398519953,455.2,978,766|231|72|357|785
0_0_0_10_14_32,,53,2,4,20,10,1,0,5,random_valid,3,0,0.13658420879166402,0.08975794565724438,0.3314799326606083,1.1525051887589601,-0.5390626398519953,636.2,972,381|448|561|96|125
0_0_0_10_14_32,,53,2,4,20,10,1,0,5,random_valid,4,0,0.13949638367362502,0.05385836367528325,0.607444553069377,1.7092043018920302,-0.5390626398519953,480.2,637,318|275|194|137|59
0_0_0_10_14_32,,53,2,4,20,10,1,0,5,random_valid,5,0,0.14328118307558635,0.2576446969232526,0.4300808005347111,1.3104666451025038,-0.5390626398519953,669.2,963,1022|234|97|965|601
0_0_0_10_14_32,,53,2,4,20,10,1,0,5,random_valid,6,0,0.006818076236221591,0.2466718201694284,0.8401745120641441,-1.3334707406865145,-0.5390626398519953,607.4,902,719|1002|905|942|539
0_0_0_10_14_32,,53,2,4,20,10,1,0,5,random_valid,7,0,0.01548732507916434,0.44453167442701547,0.6002775863890294,-0.8672544035172214,-0.5390626398519953,369.4,608,540|263|836|542|992
0_0_0_10_14_32,,53,2,4,20,10,1,0,5,random_valid,8,0,0.14007007016392353,0.26489482934439723,0.3795376580219711,-1.186244528948843,-0.5390626398519953,726.6,946,522|49|947|279|962
