dataset,packet_index,frame_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,snr_label,added_snr_db,seed,added_awgn_power,savaux_bin,savaux_correct,savaux_margin_db,white_ml_bin,white_ml_matches_savaux,colored_ml_bin,colored_ml_correct,colored_ml_margin_db,colored_ml_fix_vs_savaux,colored_ml_break_vs_savaux,covariance_model
0_0_0_10_14_16,10,7,8,16,16087009,865,-22,-22.0,202,0.011554950722899623,865,1,2.2255091399017166,865,1,865,1,2.2534509231454676,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,9,17,16091105,492,-22,-22.0,202,0.011554950722899623,492,1,3.1077782646950176,492,1,492,1,3.1143535632315738,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,10,18,16095201,765,-22,-22.0,202,0.011554950722899623,765,1,5.604398482203962,765,1,765,1,5.5904441627248405,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,11,19,16099297,1023,-22,-22.0,202,0.011554950722899623,1023,1,5.006482942847125,1023,1,1023,1,5.009023346342428,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,12,20,16103393,597,-22,-22.0,202,0.011554950722899623,597,1,4.509805639166636,597,1,597,1,4.507174955640702,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,13,21,16107489,562,-22,-22.0,202,0.011554950722899623,562,1,3.747869673210453,562,1,562,1,3.744174028864793,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,14,22,16111585,478,-22,-22.0,202,0.011554950722899623,478,1,3.9606860628557286,478,1,478,1,3.9825375587355327,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,15,23,16115681,267,-22,-22.0,202,0.011554950722899623,267,1,5.030657449477572,267,1,267,1,5.021808769315693,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,16,24,16119777,917,-22,-22.0,202,0.011554950722899623,917,1,4.217401027552815,917,1,917,1,4.254262168891716,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,17,25,16123874,656,-22,-22.0,202,0.011554950722899623,656,1,1.6934106736106305,656,1,656,1,1.6844650097971918,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,18,26,16127970,889,-22,-22.0,202,0.011554950722899623,889,1,5.847769448772418,889,1,889,1,5.836562145771551,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,19,27,16132066,510,-22,-22.0,202,0.011554950722899623,510,1,3.542703234602536,510,1,510,1,3.5363884747110945,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,20,28,16136162,860,-22,-22.0,202,0.011554950722899623,860,1,5.290845700824406,860,1,860,1,5.259903535766939,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,21,29,16140258,553,-22,-22.0,202,0.011554950722899623,553,1,3.14487159921123,553,1,553,1,3.120694805374326,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,22,30,16144354,629,-22,-22.0,202,0.011554950722899623,629,1,6.625228406387765,629,1,629,1,6.62199495877044,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,23,31,16148450,759,-22,-22.0,202,0.011554950722899623,759,1,3.222653367891062,759,1,759,1,3.1946190102373695,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,24,32,16152546,874,-22,-22.0,202,0.011554950722899623,874,1,5.69694761284489,874,1,874,1,5.712697404489867,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,25,33,16156642,720,-22,-22.0,202,0.011554950722899623,720,1,2.9047061949969715,720,1,720,1,2.9110399636189017,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,26,34,16160738,314,-22,-22.0,202,0.011554950722899623,314,1,3.449034880765644,314,1,314,1,3.3997821957591774,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,27,35,16164834,602,-22,-22.0,202,0.011554950722899623,602,1,3.0519456480698324,602,1,602,1,3.066605337487376,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,28,36,16168930,7,-22,-22.0,202,0.011554950722899623,7,1,2.94789800323956,7,1,7,1,2.9547959874019187,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,29,37,16173026,610,-22,-22.0,202,0.011554950722899623,610,1,2.811960709209662,610,1,610,1,2.825213732097618,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,0,8,16054241,803,-22,-22.0,303,0.011554950722899623,803,1,5.16039419354109,803,1,803,1,5.134185831529803,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,1,9,16058337,826,-22,-22.0,303,0.011554950722899623,826,1,2.6686687475360813,826,1,826,1,2.605818208111198,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,2,10,16062433,922,-22,-22.0,303,0.011554950722899623,922,1,0.9329078368913846,922,1,922,1,0.9631396933121855,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,3,11,16066529,691,-22,-22.0,303,0.011554950722899623,691,1,1.6764796193331124,691,1,691,1,1.6854259637359028,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,4,12,16070625,107,-22,-22.0,303,0.011554950722899623,107,1,6.415609640713437,107,1,107,1,6.378965081980245,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,5,13,16074721,468,-22,-22.0,303,0.011554950722899623,468,1,3.816550714082495,468,1,468,1,3.795668873222936,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,6,14,16078817,89,-22,-22.0,303,0.011554950722899623,89,1,1.8052362320568458,89,1,89,1,1.8157689593834476,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,7,15,16082913,713,-22,-22.0,303,0.011554950722899623,713,1,2.843361235127752,713,1,713,1,2.8632897767356615,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,8,16,16087009,865,-22,-22.0,303,0.011554950722899623,865,1,4.52951525747901,865,1,865,1,4.530220522100326,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,9,17,16091105,492,-22,-22.0,303,0.011554950722899623,492,1,4.5243066017633735,492,1,492,1,4.521895872644264,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,10,18,16095201,765,-22,-22.0,303,0.011554950722899623,765,1,3.2143613771674455,765,1,765,1,3.1624981072954315,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,11,19,16099297,1023,-22,-22.0,303,0.011554950722899623,1023,1,3.449203645732754,1023,1,1023,1,3.460779833755943,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,12,20,16103393,597,-22,-22.0,303,0.011554950722899623,597,1,4.266748533458641,597,1,597,1,4.248049749244302,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,13,21,16107489,562,-22,-22.0,303,0.011554950722899623,562,1,4.7537163144398615,562,1,562,1,4.775126160244279,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,14,22,16111585,478,-22,-22.0,303,0.011554950722899623,478,1,2.8314276429056466,478,1,478,1,2.8344266079937834,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,15,23,16115681,267,-22,-22.0,303,0.011554950722899623,267,1,6.393458262049617,267,1,267,1,6.40506749222112,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,16,24,16119777,917,-22,-22.0,303,0.011554950722899623,917,1,0.6645400675676603,917,1,917,1,0.6407789478850239,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,17,25,16123874,656,-22,-22.0,303,0.011554950722899623,656,1,3.0201287999272224,656,1,656,1,3.015231774794156,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,18,26,16127970,889,-22,-22.0,303,0.011554950722899623,889,1,1.9282334958999272,889,1,889,1,1.9432691352076972,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,19,27,16132066,510,-22,-22.0,303,0.011554950722899623,510,1,2.8963152601379254,510,1,510,1,2.8890649343245944,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,20,28,16136162,860,-22,-22.0,303,0.011554950722899623,860,1,5.237419425328782,860,1,860,1,5.214304119798952,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,21,29,16140258,553,-22,-22.0,303,0.011554950722899623,553,1,4.306962745820669,553,1,553,1,4.302134825663997,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,22,30,16144354,629,-22,-22.0,303,0.011554950722899623,629,1,4.548579968595469,629,1,629,1,4.54300074669186,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,23,31,16148450,759,-22,-22.0,303,0.011554950722899623,759,1,3.6806975568124645,759,1,759,1,3.6960135350647256,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,24,32,16152546,874,-22,-22.0,303,0.011554950722899623,874,1,5.649107749154484,874,1,874,1,5.621010774727986,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,25,33,16156642,720,-22,-22.0,303,0.011554950722899623,720,1,4.573331929593849,720,1,720,1,4.601830548013129,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,26,34,16160738,314,-22,-22.0,303,0.011554950722899623,139,0,0.3218646545890838,139,1,139,0,0.2845282120139147,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,27,35,16164834,602,-22,-22.0,303,0.011554950722899623,602,1,2.8784995055806557,602,1,602,1,2.8494699428587116,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,28,36,16168930,7,-22,-22.0,303,0.011554950722899623,7,1,5.749380769864967,7,1,7,1,5.734356225638083,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,29,37,16173026,610,-22,-22.0,303,0.011554950722899623,610,1,5.4280505158597325,610,1,610,1,5.425866650958978,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,0,8,16054241,803,-24,-24.0,101,0.018313362739947225,942,0,0.012339327960384837,942,1,942,0,0.02414639713616861,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,1,9,16058337,826,-24,-24.0,101,0.018313362739947225,826,1,2.827958292711932,826,1,826,1,2.807798614829758,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,2,10,16062433,922,-24,-24.0,101,0.018313362739947225,922,1,5.15438083788,922,1,922,1,5.1421399037385305,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,3,11,16066529,691,-24,-24.0,101,0.018313362739947225,691,1,2.290038667380591,691,1,691,1,2.3025668449712855,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,4,12,16070625,107,-24,-24.0,101,0.018313362739947225,107,1,2.9369903307315885,107,1,107,1,2.9511869085787774,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,5,13,16074721,468,-24,-24.0,101,0.018313362739947225,468,1,4.2268531677369605,468,1,468,1,4.230107749723451,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,6,14,16078817,89,-24,-24.0,101,0.018313362739947225,89,1,0.6535416094455339,89,1,89,1,0.6589834830952779,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,7,15,16082913,713,-24,-24.0,101,0.018313362739947225,713,1,2.6062825234274216,713,1,713,1,2.6118729211485014,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,8,16,16087009,865,-24,-24.0,101,0.018313362739947225,865,1,1.0961350097355664,865,1,865,1,1.0832210499102977,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,9,17,16091105,492,-24,-24.0,101,0.018313362739947225,492,1,0.5919966576385867,492,1,492,1,0.5787979287891444,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,10,18,16095201,765,-24,-24.0,101,0.018313362739947225,765,1,2.496487689077118,765,1,765,1,2.5060160114987395,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,11,19,16099297,1023,-24,-24.0,101,0.018313362739947225,1023,1,3.0030250266881064,1023,1,1023,1,3.0057745951288792,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,12,20,16103393,597,-24,-24.0,101,0.018313362739947225,597,1,3.898029054912546,597,1,597,1,3.913338321885724,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,13,21,16107489,562,-24,-24.0,101,0.018313362739947225,562,1,0.1829913083140927,562,1,562,1,0.18022870989817413,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,14,22,16111585,478,-24,-24.0,101,0.018313362739947225,478,1,2.717991029288622,478,1,478,1,2.7043379864733335,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,15,23,16115681,267,-24,-24.0,101,0.018313362739947225,267,1,1.2079241210650717,267,1,267,1,1.2067635863544584,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,16,24,16119777,917,-24,-24.0,101,0.018313362739947225,917,1,5.454925428681529,917,1,917,1,5.460478442211141,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,17,25,16123874,656,-24,-24.0,101,0.018313362739947225,656,1,2.537450506950387,656,1,656,1,2.5223514399704525,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,18,26,16127970,889,-24,-24.0,101,0.018313362739947225,889,1,2.8078675100681947,889,1,889,1,2.810816480724838,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,19,27,16132066,510,-24,-24.0,101,0.018313362739947225,510,1,2.585331660359324,510,1,510,1,2.5798502688263687,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,20,28,16136162,860,-24,-24.0,101,0.018313362739947225,860,1,3.0894637757501626,860,1,860,1,3.076767763871456,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,21,29,16140258,553,-24,-24.0,101,0.018313362739947225,553,1,4.212711323861856,553,1,553,1,4.216523818669882,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,22,30,16144354,629,-24,-24.0,101,0.018313362739947225,629,1,0.16521364851769124,629,1,629,1,0.15085205019498296,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,23,31,16148450,759,-24,-24.0,101,0.018313362739947225,105,0,1.7828951283914996,105,1,105,0,1.7891337333420392,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,24,32,16152546,874,-24,-24.0,101,0.018313362739947225,874,1,2.061900810292922,874,1,874,1,2.0823373814331076,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,25,33,16156642,720,-24,-24.0,101,0.018313362739947225,720,1,2.0420847958508044,720,1,720,1,2.0457319494926955,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,26,34,16160738,314,-24,-24.0,101,0.018313362739947225,108,0,1.5054406890700074,108,1,108,0,1.5082350015606305,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,27,35,16164834,602,-24,-24.0,101,0.018313362739947225,602,1,1.5980588254381014,602,1,602,1,1.5984642831324978,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,28,36,16168930,7,-24,-24.0,101,0.018313362739947225,7,1,1.0871629937591059,7,1,7,1,1.0841377466230298,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,29,37,16173026,610,-24,-24.0,101,0.018313362739947225,610,1,2.5379014066608203,610,1,610,1,2.538619076186097,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,0,8,16054241,803,-24,-24.0,202,0.018313362739947225,746,0,0.18049458170917282,746,1,746,0,0.16271769589349314,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,1,9,16058337,826,-24,-24.0,202,0.018313362739947225,826,1,3.7170412104512227,826,1,826,1,3.7324266414823426,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,2,10,16062433,922,-24,-24.0,202,0.018313362739947225,922,1,4.663983489397813,922,1,922,1,4.669811626631518,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,3,11,16066529,691,-24,-24.0,202,0.018313362739947225,691,1,0.7148526993989733,691,1,691,1,0.6816247648634121,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,4,12,16070625,107,-24,-24.0,202,0.018313362739947225,107,1,3.946312846658544,107,1,107,1,3.940617541400122,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,5,13,16074721,468,-24,-24.0,202,0.018313362739947225,468,1,1.1662125741043647,468,1,468,1,1.178427599932376,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,6,14,16078817,89,-24,-24.0,202,0.018313362739947225,89,1,4.464704499091418,89,1,89,1,4.4378552887169125,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,7,15,16082913,713,-24,-24.0,202,0.018313362739947225,713,1,5.3019349914414535,713,1,713,1,5.319106162822026,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,8,16,16087009,865,-24,-24.0,202,0.018313362739947225,865,1,4.729470538219056,865,1,865,1,4.717261786161685,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,9,17,16091105,492,-24,-24.0,202,0.018313362739947225,492,1,2.9423567557616908,492,1,492,1,2.941633765035097,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,10,18,16095201,765,-24,-24.0,202,0.018313362739947225,765,1,1.274759347680168,765,1,765,1,1.25787651368933,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,11,19,16099297,1023,-24,-24.0,202,0.018313362739947225,1023,1,3.212523042192939,1023,1,1023,1,3.219155435105319,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,12,20,16103393,597,-24,-24.0,202,0.018313362739947225,597,1,4.433942863885064,597,1,597,1,4.444865411578791,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,13,21,16107489,562,-24,-24.0,202,0.018313362739947225,562,1,4.991199491161853,562,1,562,1,4.981261795546597,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,14,22,16111585,478,-24,-24.0,202,0.018313362739947225,478,1,1.6164461242622261,478,1,478,1,1.6276992100135148,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,15,23,16115681,267,-24,-24.0,202,0.018313362739947225,267,1,3.2128670044193375,267,1,267,1,3.20481526392838,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,16,24,16119777,917,-24,-24.0,202,0.018313362739947225,917,1,0.958742099462125,917,1,917,1,0.9477479140060843,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,17,25,16123874,656,-24,-24.0,202,0.018313362739947225,650,0,1.0058567770784115,650,1,650,0,1.0051095610444694,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,18,26,16127970,889,-24,-24.0,202,0.018313362739947225,889,1,5.69110937830904,889,1,889,1,5.684144122386657,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,19,27,16132066,510,-24,-24.0,202,0.018313362739947225,510,1,3.8621126476453655,510,1,510,1,3.8661200974056142,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,20,28,16136162,860,-24,-24.0,202,0.018313362739947225,860,1,3.3042112561028003,860,1,860,1,3.296097534924116,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,21,29,16140258,553,-24,-24.0,202,0.018313362739947225,469,0,0.46623194192534523,469,1,469,0,0.49560698810390796,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,22,30,16144354,629,-24,-24.0,202,0.018313362739947225,629,1,2.618530117239874,629,1,629,1,2.6172823142148065,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,23,31,16148450,759,-24,-24.0,202,0.018313362739947225,759,1,4.224976908375722,759,1,759,1,4.22161010315568,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,24,32,16152546,874,-24,-24.0,202,0.018313362739947225,1009,0,0.05836038337403981,1009,1,1009,0,0.07649809923108826,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,25,33,16156642,720,-24,-24.0,202,0.018313362739947225,720,1,0.5240994912598375,720,1,720,1,0.5074248663446922,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,26,34,16160738,314,-24,-24.0,202,0.018313362739947225,314,1,1.3374606642322489,314,1,314,1,1.3254916221057953,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,27,35,16164834,602,-24,-24.0,202,0.018313362739947225,602,1,2.4610654899594966,602,1,602,1,2.458376470234358,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,28,36,16168930,7,-24,-24.0,202,0.018313362739947225,7,1,5.608681701412973,7,1,7,1,5.614329023735442,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,29,37,16173026,610,-24,-24.0,202,0.018313362739947225,610,1,1.3226086391943919,610,1,610,1,1.3258496315401156,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,0,8,16054241,803,-24,-24.0,303,0.018313362739947225,803,1,3.9993735863101914,803,1,803,1,3.978158051506419,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,1,9,16058337,826,-24,-24.0,303,0.018313362739947225,826,1,3.21150023064565,826,1,826,1,3.2110018453948252,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,2,10,16062433,922,-24,-24.0,303,0.018313362739947225,922,1,2.831151199453645,922,1,922,1,2.80138131762115,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,3,11,16066529,691,-24,-24.0,303,0.018313362739947225,846,0,0.736686359055409,846,1,846,0,0.7538329532736074,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,4,12,16070625,107,-24,-24.0,303,0.018313362739947225,107,1,1.739192091228616,107,1,107,1,1.7221297292962048,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,5,13,16074721,468,-24,-24.0,303,0.018313362739947225,781,0,0.2520448511935939,781,1,781,0,0.24830122013564265,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,6,14,16078817,89,-24,-24.0,303,0.018313362739947225,89,1,2.3215434864032956,89,1,89,1,2.33571231056732,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,7,15,16082913,713,-24,-24.0,303,0.018313362739947225,713,1,4.378012893427555,713,1,713,1,4.370529206447737,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,8,16,16087009,865,-24,-24.0,303,0.018313362739947225,865,1,2.554710279380623,865,1,865,1,2.538894851884405,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,9,17,16091105,492,-24,-24.0,303,0.018313362739947225,492,1,1.8347054533412677,492,1,492,1,1.8433008250824015,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,10,18,16095201,765,-24,-24.0,303,0.018313362739947225,765,1,1.276850964574601,765,1,765,1,1.2543547203883467,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,11,19,16099297,1023,-24,-24.0,303,0.018313362739947225,1023,1,3.0734353180183973,1023,1,1023,1,3.088462930786341,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,12,20,16103393,597,-24,-24.0,303,0.018313362739947225,597,1,0.056847224676261854,597,1,597,1,0.03719497160058009,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,13,21,16107489,562,-24,-24.0,303,0.018313362739947225,562,1,4.05397558530569,562,1,562,1,4.063999872299915,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,14,22,16111585,478,-24,-24.0,303,0.018313362739947225,274,0,0.10606389696479769,274,1,274,0,0.12229097950379056,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,15,23,16115681,267,-24,-24.0,303,0.018313362739947225,267,1,1.6606668854239979,267,1,267,1,1.6569629713902778,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,16,24,16119777,917,-24,-24.0,303,0.018313362739947225,917,1,1.0335491706964193,917,1,917,1,1.034830393322845,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,17,25,16123874,656,-24,-24.0,303,0.018313362739947225,656,1,1.9996997496346776,656,1,656,1,2.0134778551391137,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,18,26,16127970,889,-24,-24.0,303,0.018313362739947225,198,0,0.3278719845115402,198,1,198,0,0.3044195060109255,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,19,27,16132066,510,-24,-24.0,303,0.018313362739947225,510,1,3.13575836773257,510,1,510,1,3.125897633027632,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,20,28,16136162,860,-24,-24.0,303,0.018313362739947225,860,1,0.18070949132334674,860,1,860,1,0.1771388253637456,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,21,29,16140258,553,-24,-24.0,303,0.018313362739947225,553,1,1.1508789573085552,553,1,553,1,1.1257050859736186,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,22,30,16144354,629,-24,-24.0,303,0.018313362739947225,629,1,2.760070057520415,629,1,629,1,2.759131407262852,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,23,31,16148450,759,-24,-24.0,303,0.018313362739947225,759,1,3.027359488528964,759,1,759,1,3.0282924395957784,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,24,32,16152546,874,-24,-24.0,303,0.018313362739947225,874,1,1.3239411721201462,874,1,874,1,1.304806584301815,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,25,33,16156642,720,-24,-24.0,303,0.018313362739947225,720,1,3.1986579227396383,720,1,720,1,3.1916139435545725,0,0,header_residual_circulant_plus_known_awgn_identity
0_0_0_10_14_16,10,7,26,34,16160738,314,-24,-24.0,303,0.018313362739947225,314,1,0.8218313245671518,314,1,314,1,0.8336402973678557,0,0,header_residual_circulant_plus_known_awgn_identity
