dataset,snr_db,seed,packet_index,block_index,hard_errors,gt_fixed_coherence,hard_fixed_coherence,gt_beats_hard_fixed,gt_best_coherence,hard_best_coherence,gt_beats_hard_own_best,random_trials,gt_beats_random_fixed_fraction,gt_beats_random_own_best_fraction,random_fixed_max,random_own_best_max
0_0_0_10_14_32,-24.0,50,0,0,5,0.6003420821636363,0.10673743389102787,1,0.6003420821636365,0.5319851169465001,1,64,0.984375,0.640625,0.7161647451603235,0.8234485280527163
0_0_0_10_14_32,-24.0,50,0,1,5,0.856176279230046,0.018114943867690633,1,0.8561762792300464,0.8899075397186641,0,64,1.0,1.0,0.6775881875176447,0.8167241009411684
0_0_0_10_14_32,-24.0,50,0,2,5,0.8477716093978781,0.4745278142492642,1,0.8477716093978784,0.5928492725705283,1,64,1.0,0.984375,0.6114290068389178,0.9028403884442552
0_0_0_10_14_32,-24.0,50,0,3,5,0.570966095995811,0.01649665735542225,1,0.5709660959958108,0.5945129794317145,0,64,0.96875,0.640625,0.6271399927526703,0.9092578975752642
0_0_0_10_14_32,-24.0,50,0,4,5,0.5162160762567646,0.12138409225023351,1,0.5162160762567646,0.4323700749893864,1,64,0.984375,0.515625,0.6726775813362931,0.8538666612117508
0_0_0_10_14_32,-24.0,50,0,5,4,0.8197474083090788,0.08630044984514462,1,0.8197474083090786,0.7039239235684406,1,64,1.0,0.953125,0.7132459007014316,0.9489302253120271
0_0_0_10_14_32,-24.0,50,0,6,4,0.6872420009051292,0.23904645143659767,1,0.687242000905129,0.6578103200432638,1,64,0.96875,0.71875,0.850178432931553,0.8536680964469838
0_0_0_10_14_32,-24.0,50,2,0,0,0.940094699609275,0.940094699609275,0,0.9400946996092746,0.9400946996092746,0,64,1.0,1.0,0.8700075999699765,0.8946656037543432
0_0_0_10_14_32,-24.0,50,2,1,0,0.932990894093524,0.932990894093524,0,0.932990894093524,0.932990894093524,0,64,1.0,1.0,0.7384079971646031,0.8287550810795905
0_0_0_10_14_32,-24.0,50,2,2,1,0.9293257467247475,0.5208327355915006,1,0.9293257467247479,0.5256006628394095,1,64,1.0,0.984375,0.5759155434579548,0.94160486247483
0_0_0_10_14_32,-24.0,50,2,3,0,0.9323846402812132,0.9323846402812132,0,0.9323846402812129,0.9323846402812129,0,64,1.0,1.0,0.8743758422028639,0.8772949061872682
0_0_0_10_14_32,-24.0,50,2,4,0,0.9781584418871196,0.9781584418871196,0,0.9781584418871194,0.9781584418871194,0,64,1.0,1.0,0.5528464504916418,0.8624447251156943
0_0_0_10_14_32,-24.0,50,2,5,0,0.9330252488959421,0.9330252488959421,0,0.9330252488959421,0.9330252488959421,0,64,1.0,1.0,0.7101574964136992,0.7810439206462955
0_0_0_10_14_32,-24.0,50,2,6,0,0.9292518084342729,0.9292518084342729,0,0.9292518084342729,0.9292518084342729,0,64,1.0,1.0,0.6066994628728403,0.8932758785854285
0_0_0_10_14_32,-24.0,50,3,0,0,0.9352350282687188,0.9352350282687188,0,0.9352350282687188,0.9352350282687188,0,64,1.0,1.0,0.6759276228703045,0.8568050026379841
0_0_0_10_14_32,-24.0,50,3,1,1,0.9630391772861417,0.9698047474860867,0,0.9630391772861413,0.9715642307325258,0,64,1.0,1.0,0.6884552844952766,0.7670739616885592
0_0_0_10_14_32,-24.0,50,3,2,0,0.9538153758299182,0.9538153758299182,0,0.9538153758299182,0.9538153758299182,0,64,1.0,1.0,0.6250902594521527,0.8269725077646551
0_0_0_10_14_32,-24.0,50,3,3,0,0.9585650867085895,0.9585650867085895,0,0.9585650867085895,0.9585650867085895,0,64,1.0,1.0,0.5757334159541342,0.8748212571094394
0_0_0_10_14_32,-24.0,50,3,4,0,0.9575220048070748,0.9575220048070748,0,0.9575220048070752,0.9575220048070752,0,64,1.0,1.0,0.7294847373445658,0.8179251006973868
0_0_0_10_14_32,-24.0,50,3,5,1,0.881182344646848,0.7402521216941115,1,0.881182344646848,0.7402521216941115,1,64,1.0,0.984375,0.7324973911841225,0.8930023865529754
0_0_0_10_14_32,-24.0,50,3,6,1,0.9121980057377582,0.9259855265710187,0,0.9121980057377586,0.9310441194248087,0,64,1.0,1.0,0.7866171922285855,0.8532668021587598
0_0_0_10_14_32,-24.0,50,4,0,0,0.9671723466787344,0.9671723466787344,0,0.9671723466787344,0.9671723466787344,0,64,1.0,1.0,0.5287359488915063,0.8922023581995362
0_0_0_10_14_32,-24.0,50,4,1,0,0.9417564302641176,0.9417564302641176,0,0.9417564302641176,0.9417564302641176,0,64,1.0,1.0,0.7296794551057231,0.794418974640615
0_0_0_10_14_32,-24.0,50,4,2,1,0.9834482166892767,0.7595040036054624,1,0.9834482166892771,0.8585079369506432,1,64,1.0,1.0,0.670468923942723,0.8709350931661182
0_0_0_10_14_32,-24.0,50,4,3,0,0.9785995945408784,0.9785995945408784,0,0.9785995945408784,0.9785995945408784,0,64,1.0,1.0,0.768962769928424,0.87595790627964
0_0_0_10_14_32,-24.0,50,4,4,2,0.9694372595755958,0.3427213606991801,1,0.9694372595755953,0.4715207221157649,1,64,1.0,1.0,0.7630636978521593,0.8909653605870264
0_0_0_10_14_32,-24.0,50,4,5,0,0.936715398338639,0.936715398338639,0,0.936715398338639,0.936715398338639,0,64,1.0,1.0,0.7238031875415181,0.8744725933378437
0_0_0_10_14_32,-24.0,50,4,6,0,0.9678654870527647,0.9678654870527647,0,0.9678654870527647,0.9678654870527647,0,64,1.0,1.0,0.736931139354863,0.8516884125243815
0_0_0_10_14_32,-24.0,50,5,0,0,0.3617267362445786,0.3617267362445786,0,0.36172673624457863,0.36172673624457863,0,64,0.828125,0.015625,0.8199479413420093,0.8555709759832468
0_0_0_10_14_32,-24.0,50,5,1,0,0.5971545522382479,0.5971545522382479,0,0.5971545522382479,0.5971545522382479,0,64,0.96875,0.65625,0.6509347259391607,0.7784430145688628
0_0_0_10_14_32,-24.0,50,5,2,0,0.6178905198086649,0.6178905198086649,0,0.6178905198086646,0.6178905198086646,0,64,0.96875,0.75,0.665283582362595,0.9511380007274418
0_0_0_10_14_32,-24.0,50,5,3,1,0.538348785277957,0.6184458487983653,0,0.538348785277957,0.6206661819959224,0,64,0.953125,0.390625,0.7266257513229141,0.8575491384361326
0_0_0_10_14_32,-24.0,50,5,4,0,0.5995467746038389,0.5995467746038389,0,0.5995467746038389,0.5995467746038389,0,64,0.984375,0.75,0.6341808560302026,0.8527800112147722
0_0_0_10_14_32,-24.0,50,5,5,0,0.9158071471252613,0.9158071471252613,0,0.9158071471252613,0.9158071471252613,0,64,1.0,1.0,0.7797410040217274,0.7848079750854349
0_0_0_10_14_32,-24.0,50,5,6,0,0.37033228064118606,0.37033228064118606,0,0.3703322806411859,0.3703322806411859,0,64,0.90625,0.046875,0.6216472993983756,0.810883008330297
0_0_0_10_14_32,-24.0,50,6,0,2,0.5095892007059978,0.26250701031502366,1,0.5095892007059978,0.5384355122787526,0,64,0.96875,0.515625,0.6653702216219155,0.9080092325393966
0_0_0_10_14_32,-24.0,50,6,1,1,0.588744217555878,0.5731672447707494,1,0.588744217555878,0.5743727388342718,1,64,1.0,0.6875,0.573557418099978,0.8629516647479133
0_0_0_10_14_32,-24.0,50,6,2,1,0.617985772109266,0.8649571141994022,0,0.617985772109266,0.8661789007271186,0,64,0.984375,0.78125,0.6383242455502501,0.7994992577545902
0_0_0_10_14_32,-24.0,50,6,3,1,0.6195251248086542,0.6808211909913379,0,0.6195251248086542,0.6808253678875258,0,64,0.96875,0.78125,0.6388629924341029,0.8335455898090419
0_0_0_10_14_32,-24.0,50,6,4,0,0.5447333838227969,0.5447333838227969,0,0.5447333838227969,0.5447333838227969,0,64,0.96875,0.515625,0.7652616641765182,0.8276183802753329
0_0_0_10_14_32,-24.0,50,6,5,1,0.6974075942753489,0.5000669809500413,1,0.6974075942753487,0.5037210697855162,1,64,0.96875,0.828125,0.785839783373161,0.917648000089538
0_0_0_10_14_32,-24.0,50,6,6,0,0.5277222677561669,0.5277222677561669,0,0.5277222677561669,0.5277222677561669,0,64,0.953125,0.53125,0.729927293308032,0.8927954212836612
0_0_0_10_14_32,-24.0,50,7,0,1,0.6332675432026446,0.3209242725328151,1,0.6332675432026446,0.42639586042952277,1,64,0.984375,0.78125,0.6353835208110016,0.728899572076124
0_0_0_10_14_32,-24.0,50,7,1,0,0.5386091905129538,0.5386091905129538,0,0.5386091905129536,0.5386091905129536,0,64,0.96875,0.5,0.6365166159800194,0.7972225965691613
0_0_0_10_14_32,-24.0,50,7,2,0,0.4119240646921442,0.4119240646921442,0,0.41192406469214415,0.41192406469214415,0,64,0.90625,0.109375,0.7147727352607884,0.9167575939266506
0_0_0_10_14_32,-24.0,50,7,3,0,0.5823495657947985,0.5823495657947985,0,0.5823495657947986,0.5823495657947986,0,64,0.9375,0.640625,0.7713860044880678,0.8479756171531061
0_0_0_10_14_32,-24.0,50,7,4,0,0.5836690420149473,0.5836690420149473,0,0.5836690420149473,0.5836690420149473,0,64,1.0,0.703125,0.47345519692383414,0.9036847282247876
0_0_0_10_14_32,-24.0,50,7,5,0,0.7808829381359692,0.7808829381359692,0,0.780882938135969,0.780882938135969,0,64,1.0,1.0,0.7132019216594702,0.774391341674711
0_0_0_10_14_32,-24.0,50,7,6,0,0.5380738724681163,0.5380738724681163,0,0.5380738724681163,0.5380738724681163,0,64,0.984375,0.578125,0.5585097872434022,0.8299971885228443
0_0_0_10_14_32,-24.0,51,0,0,5,0.825215530475198,0.855876947175506,0,0.825215530475198,0.8588174386623287,0,64,1.0,1.0,0.5879123179327935,0.8185536724746937
0_0_0_10_14_32,-24.0,51,0,1,5,0.9080826633892896,0.046282806109620524,1,0.9080826633892896,0.5046849166587446,1,64,1.0,1.0,0.7273480308085606,0.8689912738957883
0_0_0_10_14_32,-24.0,51,0,2,5,0.8025190057473907,0.12669938710755277,1,0.8025190057473905,0.6419044799810827,1,64,1.0,0.96875,0.7533281782765319,0.8908661994965302
0_0_0_10_14_32,-24.0,51,0,3,5,0.7390291796445062,0.48500501003447294,1,0.7390291796445061,0.5090247314486339,1,64,1.0,0.96875,0.66887093553515,0.7736142977801405
0_0_0_10_14_32,-24.0,51,0,4,5,0.5128291178820843,0.49680353366822194,1,0.512829117882084,0.49987298500444877,1,64,0.953125,0.4375,0.7775913323723378,0.8453666125453007
0_0_0_10_14_32,-24.0,51,0,5,5,0.6626421376250051,0.2244238736987497,1,0.6626421376250051,0.4890926906811614,1,64,0.984375,0.78125,0.6720091475593916,0.775165865691475
0_0_0_10_14_32,-24.0,51,0,6,5,0.6997951268762416,0.37455466766468026,1,0.6997951268762416,0.6983930658465987,1,64,1.0,0.859375,0.6803228728733253,0.8755691429964709
0_0_0_10_14_32,-24.0,51,2,0,0,0.9420503816213277,0.9420503816213277,0,0.9420503816213281,0.9420503816213281,0,64,1.0,1.0,0.6276502906946948,0.8583045429801611
0_0_0_10_14_32,-24.0,51,2,1,1,0.9155833631507148,0.4836230351551263,1,0.915583363150715,0.4899019455827765,1,64,1.0,1.0,0.6466712796047898,0.7881221826072664
0_0_0_10_14_32,-24.0,51,2,2,0,0.9457363687706851,0.9457363687706851,0,0.9457363687706851,0.9457363687706851,0,64,1.0,1.0,0.6320598065395941,0.9203223865533287
0_0_0_10_14_32,-24.0,51,2,3,1,0.9347596602942836,0.78395255337339,1,0.9347596602942836,0.8077950551958363,1,64,1.0,1.0,0.7051037073014047,0.8284062801909823
0_0_0_10_14_32,-24.0,51,2,4,0,0.9435047123904712,0.9435047123904712,0,0.943504712390471,0.943504712390471,0,64,1.0,1.0,0.6089387725137981,0.851692074330024
0_0_0_10_14_32,-24.0,51,2,5,0,0.9476385334530949,0.9476385334530949,0,0.9476385334530952,0.9476385334530952,0,64,1.0,1.0,0.7594318843657076,0.8411512910100025
0_0_0_10_14_32,-24.0,51,2,6,1,0.9237362664272476,0.523213466559916,1,0.9237362664272476,0.5242442297896454,1,64,1.0,1.0,0.6816143438335684,0.8700378770972814
0_0_0_10_14_32,-24.0,51,3,0,1,0.9530744170099938,0.908987419655915,1,0.9530744170099938,0.9092031080794877,1,64,1.0,1.0,0.6251654808533834,0.8340371360714626
0_0_0_10_14_32,-24.0,51,3,1,1,0.9626524112535306,0.6904747371025362,1,0.9626524112535306,0.7956708188191599,1,64,1.0,1.0,0.831138742373439,0.8723246632783215
0_0_0_10_14_32,-24.0,51,3,2,0,0.98340546925808,0.98340546925808,0,0.98340546925808,0.98340546925808,0,64,1.0,1.0,0.5870938261963299,0.7533717814434994
0_0_0_10_14_32,-24.0,51,3,3,2,0.9788752131377338,0.6377391765426268,1,0.9788752131377334,0.6477941818535288,1,64,1.0,1.0,0.4962673061279077,0.7975638845742317
0_0_0_10_14_32,-24.0,51,3,4,0,0.9348227536811208,0.9348227536811208,0,0.934822753681121,0.934822753681121,0,64,1.0,1.0,0.6455302532849587,0.8470550785235946
0_0_0_10_14_32,-24.0,51,3,5,1,0.9263148054924454,0.7036377893759787,1,0.9263148054924454,0.782342894821867,1,64,1.0,1.0,0.6687749820877502,0.8840806712725062
0_0_0_10_14_32,-24.0,51,3,6,2,0.9209196677327443,0.4493479806806488,1,0.9209196677327439,0.5255513380811826,1,64,1.0,1.0,0.8775269778602228,0.8796862102859678
0_0_0_10_14_32,-24.0,51,4,0,1,0.9426616542083958,0.5935645798422143,1,0.9426616542083958,0.6172269508676399,1,64,1.0,1.0,0.7545960672516147,0.8577129476670047
0_0_0_10_14_32,-24.0,51,4,1,0,0.9562253332875147,0.9562253332875147,0,0.9562253332875144,0.9562253332875144,0,64,1.0,1.0,0.7814177619257054,0.8950132267599107
0_0_0_10_14_32,-24.0,51,4,2,1,0.9602954812751736,0.9442012965904865,1,0.9602954812751733,0.9442012965904861,1,64,1.0,1.0,0.6125804779015166,0.8720250370064099
0_0_0_10_14_32,-24.0,51,4,3,0,0.9794305566927674,0.9794305566927674,0,0.9794305566927674,0.9794305566927674,0,64,1.0,1.0,0.8511535127925195,0.884745279540758
0_0_0_10_14_32,-24.0,51,4,4,1,0.9412530125377824,0.5668386192630397,1,0.9412530125377824,0.5743961764002905,1,64,1.0,1.0,0.57632609463056,0.8569797282724003
0_0_0_10_14_32,-24.0,51,4,5,0,0.9940883300598372,0.9940883300598372,0,0.9940883300598368,0.9940883300598368,0,64,1.0,1.0,0.7667387555831415,0.8611645558695493
0_0_0_10_14_32,-24.0,51,4,6,0,0.9632124282443524,0.9632124282443524,0,0.9632124282443516,0.9632124282443516,0,64,1.0,1.0,0.7075563905849431,0.9343690579600143
0_0_0_10_14_32,-24.0,51,5,0,2,0.42268132453943835,0.20639182811210927,1,0.4226813245394383,0.5330138855693205,0,64,0.9375,0.171875,0.6891319252132232,0.8648736320748777
0_0_0_10_14_32,-24.0,51,5,1,0,0.564136520561972,0.564136520561972,0,0.564136520561972,0.564136520561972,0,64,0.921875,0.578125,0.719151847318514,0.9184922514304787
0_0_0_10_14_32,-24.0,51,5,2,0,0.43925964512758775,0.43925964512758775,0,0.4392596451275879,0.4392596451275879,0,64,0.875,0.171875,0.714077239362315,0.8780206105000271
0_0_0_10_14_32,-24.0,51,5,3,0,0.5837424146738371,0.5837424146738371,0,0.5837424146738369,0.5837424146738369,0,64,1.0,0.609375,0.48723190967803354,0.9409000817490759
0_0_0_10_14_32,-24.0,51,5,4,1,0.6146457395789036,0.7656863865333887,0,0.6146457395789037,0.7979795326124509,0,64,0.984375,0.796875,0.897000369045368,0.8978693118433327
0_0_0_10_14_32,-24.0,51,5,5,0,0.8136882635961954,0.8136882635961954,0,0.8136882635961954,0.8136882635961954,0,64,1.0,1.0,0.524977824313789,0.79534056068687
0_0_0_10_14_32,-24.0,51,5,6,0,0.5530956779421623,0.5530956779421623,0,0.5530956779421623,0.5530956779421623,0,64,0.984375,0.609375,0.5610459608244949,0.8542819799658559
0_0_0_10_14_32,-24.0,51,6,0,0,0.5668819771451341,0.5668819771451341,0,0.5668819771451341,0.5668819771451341,0,64,0.96875,0.5625,0.8284572785975114,0.8817100942098824
0_0_0_10_14_32,-24.0,51,6,1,0,0.6374664685280673,0.6374664685280673,0,0.6374664685280673,0.6374664685280673,0,64,0.984375,0.75,0.7392500302956535,0.8449291388348379
0_0_0_10_14_32,-24.0,51,6,2,1,0.3880442120516514,0.2700906993428446,1,0.3880442120516514,0.6503071195733787,0,64,0.84375,0.046875,0.7573653752579225,0.9127482395460396
0_0_0_10_14_32,-24.0,51,6,3,0,0.5234728315842558,0.5234728315842558,0,0.5234728315842557,0.5234728315842557,0,64,0.96875,0.5,0.6560575521615462,0.8157473382074105
0_0_0_10_14_32,-24.0,51,6,4,0,0.5913886046137952,0.5913886046137952,0,0.5913886046137954,0.5913886046137954,0,64,0.96875,0.6875,0.7256413322162216,0.927113841377629
0_0_0_10_14_32,-24.0,51,6,5,0,0.729877803617622,0.729877803617622,0,0.729877803617622,0.729877803617622,0,64,1.0,0.90625,0.6852032726300514,0.8304607177996691
0_0_0_10_14_32,-24.0,51,6,6,0,0.4747987317375332,0.4747987317375332,0,0.47479873173753334,0.47479873173753334,0,64,0.953125,0.234375,0.7841910578819445,0.9477201254784494
0_0_0_10_14_32,-24.0,51,7,0,0,0.6187693719518983,0.6187693719518983,0,0.6187693719518983,0.6187693719518983,0,64,1.0,0.734375,0.509901281262823,0.884701795425526
0_0_0_10_14_32,-24.0,51,7,1,0,0.6554133174738584,0.6554133174738584,0,0.6554133174738583,0.6554133174738583,0,64,1.0,0.796875,0.6046566495988002,0.8571708190246765
0_0_0_10_14_32,-24.0,51,7,2,0,0.473182727762496,0.473182727762496,0,0.473182727762496,0.473182727762496,0,64,0.984375,0.375,0.4829842845162823,0.8252568369708343
0_0_0_10_14_32,-24.0,51,7,3,0,0.6348783334399332,0.6348783334399332,0,0.6348783334399329,0.6348783334399329,0,64,1.0,0.859375,0.5839810274672163,0.7527092991810651
0_0_0_10_14_32,-24.0,51,7,4,0,0.5606522476969305,0.5606522476969305,0,0.5606522476969305,0.5606522476969305,0,64,0.984375,0.546875,0.626075791804085,0.8879300828639014
0_0_0_10_14_32,-24.0,51,7,5,1,0.7029547452252861,0.7664487585964985,0,0.7029547452252861,0.7911867601810484,0,64,1.0,0.9375,0.5217454119551237,0.8066453463824721
0_0_0_10_14_32,-24.0,51,7,6,0,0.4975255006851136,0.4975255006851136,0,0.4975255006851137,0.4975255006851137,0,64,0.90625,0.375,0.6602851038416989,0.836256766655892
0_0_0_10_14_32,-24.0,52,0,0,5,0.8182851561820647,0.33124067781065525,1,0.8182851561820643,0.5992679164664177,1,64,1.0,1.0,0.6756953066361366,0.7581529218624329
0_0_0_10_14_32,-24.0,52,0,1,5,0.8254839066478614,0.12300928845471894,1,0.8254839066478614,0.38677399926471057,1,64,1.0,1.0,0.6925286485086705,0.791684179626598
0_0_0_10_14_32,-24.0,52,0,2,4,0.5866969966000114,0.0730786639446398,1,0.5866969966000114,0.5414415390362538,1,64,0.96875,0.640625,0.8314070472374804,0.8314629540023397
0_0_0_10_14_32,-24.0,52,0,3,5,0.7208611122002492,0.15942477724964063,1,0.7208611122002493,0.6998690419621811,1,64,0.984375,0.9375,0.8034857688608696,0.8298800938893842
0_0_0_10_14_32,-24.0,52,0,4,5,0.7436694264496732,0.2869224251660739,1,0.7436694264496732,0.4716328606936668,1,64,1.0,0.96875,0.6147454062810979,0.8792499002500687
0_0_0_10_14_32,-24.0,52,0,5,5,0.8051276151369589,0.09307009878962393,1,0.8051276151369586,0.7714200072118508,1,64,1.0,0.984375,0.6382943102430915,0.8272541109248472
0_0_0_10_14_32,-24.0,52,0,6,5,0.7530189562910438,0.03408506815734415,1,0.7530189562910437,0.6121658328526407,1,64,1.0,0.859375,0.5864427126360278,0.8944606340977894
0_0_0_10_14_32,-24.0,52,2,0,0,0.9679425601712197,0.9679425601712197,0,0.9679425601712196,0.9679425601712196,0,64,1.0,1.0,0.6181073889287334,0.9281921143939231
0_0_0_10_14_32,-24.0,52,2,1,0,0.9426211075091419,0.9426211075091419,0,0.9426211075091419,0.9426211075091419,0,64,1.0,1.0,0.7097933200918101,0.7710911426418459
0_0_0_10_14_32,-24.0,52,2,2,0,0.9832682110377524,0.9832682110377524,0,0.9832682110377524,0.9832682110377524,0,64,1.0,1.0,0.6140928480309629,0.8175550385289877
0_0_0_10_14_32,-24.0,52,2,3,0,0.9485792403834112,0.9485792403834112,0,0.9485792403834112,0.9485792403834112,0,64,1.0,1.0,0.6222408365998569,0.8245598207785294
0_0_0_10_14_32,-24.0,52,2,4,1,0.9553109560836779,0.8607568791211498,1,0.9553109560836776,0.8609121390705465,1,64,1.0,1.0,0.6237883906713998,0.8320636543823
0_0_0_10_14_32,-24.0,52,2,5,0,0.9702197696717434,0.9702197696717434,0,0.9702197696717434,0.9702197696717434,0,64,1.0,1.0,0.501558157800258,0.9037733855597949
0_0_0_10_14_32,-24.0,52,2,6,2,0.9470437486385078,0.32008282655043935,1,0.9470437486385078,0.3858917115092146,1,64,1.0,1.0,0.539309296184798,0.7632641205922475
0_0_0_10_14_32,-24.0,52,3,0,0,0.9533206396910483,0.9533206396910483,0,0.9533206396910483,0.9533206396910483,0,64,1.0,1.0,0.6513809725294842,0.8059242095870706
0_0_0_10_14_32,-24.0,52,3,1,0,0.9530070116369738,0.9530070116369738,0,0.953007011636974,0.953007011636974,0,64,1.0,1.0,0.5906954492847704,0.8831357429125104
0_0_0_10_14_32,-24.0,52,3,2,1,0.9689304929236752,0.40199678207873,1,0.9689304929236747,0.4895329185117923,1,64,1.0,1.0,0.5118459139523703,0.7936059789904208
0_0_0_10_14_32,-24.0,52,3,3,0,0.95414337847532,0.95414337847532,0,0.9541433784753205,0.9541433784753205,0,64,1.0,1.0,0.6531257288738312,0.875999239496307
0_0_0_10_14_32,-24.0,52,3,4,0,0.9386703170450238,0.9386703170450238,0,0.9386703170450238,0.9386703170450238,0,64,1.0,1.0,0.6037933301360136,0.9205667707624507
0_0_0_10_14_32,-24.0,52,3,5,0,0.9352221231025876,0.9352221231025876,0,0.9352221231025872,0.9352221231025872,0,64,1.0,1.0,0.5584897711733426,0.8616125072879107
0_0_0_10_14_32,-24.0,52,3,6,0,0.9852424224195097,0.9852424224195097,0,0.9852424224195097,0.9852424224195097,0,64,1.0,1.0,0.7496334123312018,0.8660312471685092
0_0_0_10_14_32,-24.0,52,4,0,1,0.9271302404061506,0.5071816797236272,1,0.927130240406151,0.5094275204149801,1,64,1.0,1.0,0.8036105643837533,0.9098960630848987
0_0_0_10_14_32,-24.0,52,4,1,0,0.9671256003423119,0.9671256003423119,0,0.9671256003423114,0.9671256003423114,0,64,1.0,1.0,0.6546098734214341,0.8624105808124031
0_0_0_10_14_32,-24.0,52,4,2,0,0.9799385161059135,0.9799385161059135,0,0.9799385161059135,0.9799385161059135,0,64,1.0,1.0,0.6384602970136042,0.876139351172204
0_0_0_10_14_32,-24.0,52,4,3,0,0.979159030241062,0.979159030241062,0,0.979159030241062,0.979159030241062,0,64,1.0,1.0,0.6138731553638258,0.8602193421343355
0_0_0_10_14_32,-24.0,52,4,4,1,0.9623069960864963,0.8394160557722156,1,0.9623069960864963,0.8394269395933707,1,64,1.0,1.0,0.765854988709721,0.8418656829352112
0_0_0_10_14_32,-24.0,52,4,5,0,0.9602766123442972,0.9602766123442972,0,0.9602766123442968,0.9602766123442968,0,64,1.0,1.0,0.6897074228872137,0.8884583405035517
0_0_0_10_14_32,-24.0,52,4,6,0,0.9731711031497228,0.9731711031497228,0,0.9731711031497228,0.9731711031497228,0,64,1.0,1.0,0.68352964321861,0.796170259368918
0_0_0_10_14_32,-24.0,52,5,0,0,0.4921750839010015,0.4921750839010015,0,0.4921750839010015,0.4921750839010015,0,64,0.890625,0.3125,0.6878421657243591,0.7591820309223313
0_0_0_10_14_32,-24.0,52,5,1,0,0.5941163056918536,0.5941163056918536,0,0.5941163056918539,0.5941163056918539,0,64,0.953125,0.671875,0.6496879639172862,0.8670951884274041
0_0_0_10_14_32,-24.0,52,5,2,0,0.5610962102581857,0.5610962102581857,0,0.5610962102581856,0.5610962102581856,0,64,1.0,0.609375,0.5557088274093154,0.9019148469789608
0_0_0_10_14_32,-24.0,52,5,3,1,0.5264017779884411,0.4706222797659723,1,0.5264017779884409,0.50842151727052,1,64,0.9375,0.46875,0.7532100136100445,0.8926875823604247
0_0_0_10_14_32,-24.0,52,5,4,0,0.45503288188005425,0.45503288188005425,0,0.45503288188005425,0.45503288188005425,0,64,0.90625,0.1875,0.7606397601021193,0.9270539403179486
0_0_0_10_14_32,-24.0,52,5,5,0,0.8339273534024781,0.8339273534024781,0,0.8339273534024775,0.8339273534024775,0,64,1.0,1.0,0.7225498198717434,0.7791992877071817
0_0_0_10_14_32,-24.0,52,5,6,0,0.4875923913143103,0.4875923913143103,0,0.48759239131431015,0.48759239131431015,0,64,0.890625,0.296875,0.6091835686306893,0.9297333279256655
0_0_0_10_14_32,-24.0,52,6,0,0,0.6604258922577355,0.6604258922577355,0,0.6604258922577355,0.6604258922577355,0,64,1.0,0.8125,0.5350057736722534,0.8414809060561381
0_0_0_10_14_32,-24.0,52,6,1,1,0.47833949164348877,0.49991707002903385,0,0.47833949164348877,0.5012194647505636,0,64,0.953125,0.296875,0.7719775488097574,0.8539143397117533
0_0_0_10_14_32,-24.0,52,6,2,1,0.5825159599310445,0.7061942719632532,0,0.5825159599310442,0.7062172056973212,0,64,0.875,0.46875,0.6999838046942314,0.8833808618485366
0_0_0_10_14_32,-24.0,52,6,3,0,0.6148379985347442,0.6148379985347442,0,0.6148379985347442,0.6148379985347442,0,64,0.984375,0.734375,0.6825852424594359,0.799640616362152
0_0_0_10_14_32,-24.0,52,6,4,0,0.5699304860266236,0.5699304860266236,0,0.5699304860266236,0.5699304860266236,0,64,0.9375,0.484375,0.7228482156076258,0.8569416487392162
0_0_0_10_14_32,-24.0,52,6,5,0,0.9001518108622536,0.9001518108622536,0,0.9001518108622532,0.9001518108622532,0,64,1.0,1.0,0.6796967928050869,0.7778811944436859
0_0_0_10_14_32,-24.0,52,6,6,0,0.5523278395266517,0.5523278395266517,0,0.5523278395266515,0.5523278395266515,0,64,0.9375,0.484375,0.7989310521278071,0.8523083822731479
0_0_0_10_14_32,-24.0,52,7,0,1,0.5831168547991407,0.39052247088034936,1,0.5831168547991403,0.4957350350288519,1,64,0.96875,0.65625,0.7473560022404279,0.782391163679791
0_0_0_10_14_32,-24.0,52,7,1,0,0.5148321308152913,0.5148321308152913,0,0.5148321308152912,0.5148321308152912,0,64,0.921875,0.375,0.601389250416613,0.8887005254745157
0_0_0_10_14_32,-24.0,52,7,2,0,0.5663735456594593,0.5663735456594593,0,0.5663735456594592,0.5663735456594592,0,64,0.953125,0.53125,0.6517002334634802,0.8240650795173099
0_0_0_10_14_32,-24.0,52,7,3,0,0.4788856152057249,0.4788856152057249,0,0.47888561520572476,0.47888561520572476,0,64,0.9375,0.28125,0.6534783935044456,0.7830018262521118
0_0_0_10_14_32,-24.0,52,7,4,0,0.5144273067072445,0.5144273067072445,0,0.5144273067072446,0.5144273067072446,0,64,0.953125,0.4375,0.5952268258083256,0.8742448239298688
0_0_0_10_14_32,-24.0,52,7,5,0,0.8492067410757367,0.8492067410757367,0,0.8492067410757363,0.8492067410757363,0,64,1.0,1.0,0.6502623107862335,0.8434333011751152
0_0_0_10_14_32,-24.0,52,7,6,0,0.5517967200277325,0.5517967200277325,0,0.5517967200277324,0.5517967200277324,0,64,0.96875,0.5,0.6397460223433017,0.8751636723123718
0_0_0_10_14_32,-26.0,50,0,0,5,0.46165175146276416,0.1014720386606551,1,0.4616517514627643,0.5296740732011307,0,64,0.921875,0.1875,0.694143288868853,0.8267277232750672
