dataset,target_snr_db,packet_index,frame_index,event_index,payload_len,symbol_count,traditional_fft_symbol_ser,multi_offset_argmax_symbol_ser,current_selected_symbol_ser,savaux_paper_symbol_ser,savaux_codec_symbol_ser,current_gain_vs_traditional_fft,savaux_gain_vs_traditional_fft,savaux_codec_gain_vs_traditional_fft,savaux_gain_vs_current,savaux_codec_gain_vs_current,savaux_codec_gain_vs_savaux,traditional_fft_crc_valid,multi_offset_argmax_crc_valid,current_selected_crc_valid,savaux_paper_crc_valid,savaux_codec_crc_valid,savaux_codec_success,savaux_codec_selected_source,savaux_codec_selected_beam_rank,savaux_codec_candidate_payload_count,savaux_codec_observed_crc_valid_count,savaux_codec_accepted_crc_valid_count,savaux_codec_selected_source_is_argmax_fallback,savaux_codec_topk_recall,savaux_codec_mean_gt_rank,savaux_codec_symbol_change_count,savaux_codec_symbol_fix_count,savaux_codec_symbol_break_count,winner_by_symbol_ser
0_0_0_10_14_32,-18.0,0,0,0,33,35,0.9142857142857143,0.8571428571428571,0.7142857142857143,0.4857142857142857,0.4857142857142857,0.19999999999999996,0.42857142857142855,0.42857142857142855,0.2285714285714286,0.2285714285714286,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.8857142857142857,22.4,0,0,0,savaux_paper
0_0_0_10_14_32,-18.0,2,1,2,33,35,0.08571428571428572,0.0,0.0,0.0,0.0,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,10,10,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-18.0,3,2,3,33,35,0.05714285714285714,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.0,-0.05714285714285714,-0.05714285714285714,0,1,1,1,1,1,beam,272,512,14,14,0,1.0,1.0,2,0,2,multi_offset_argmax
0_0_0_10_14_32,-18.0,4,3,4,33,35,0.05714285714285714,0.0,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,16,16,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-18.0,5,4,5,33,35,0.11428571428571428,0.0,0.0,0.0,0.05714285714285714,0.11428571428571428,0.11428571428571428,0.05714285714285714,0.0,-0.05714285714285714,-0.05714285714285714,0,1,1,1,1,1,beam,47,512,11,11,0,1.0,1.0,2,0,2,multi_offset_argmax
0_0_0_10_14_32,-18.0,6,5,6,33,35,0.08571428571428572,0.0,0.0,0.0,0.0,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,20,20,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-18.0,7,6,7,33,35,0.05714285714285714,0.0,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,16,16,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-19.0,0,0,0,33,35,0.9142857142857143,0.8571428571428571,0.7428571428571429,0.7142857142857143,0.7142857142857143,0.17142857142857137,0.19999999999999996,0.19999999999999996,0.02857142857142858,0.02857142857142858,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.8,43.31428571428572,0,0,0,savaux_paper
0_0_0_10_14_32,-19.0,2,1,2,33,35,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,10,10,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-19.0,3,2,3,33,35,0.11428571428571428,0.0,0.0,0.0,0.05714285714285714,0.11428571428571428,0.11428571428571428,0.05714285714285714,0.0,-0.05714285714285714,-0.05714285714285714,0,1,1,1,1,1,beam,264,512,12,12,0,1.0,1.0,2,0,2,multi_offset_argmax
0_0_0_10_14_32,-19.0,4,3,4,33,35,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,14,14,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-19.0,5,4,5,33,35,0.11428571428571428,0.0,0.0,0.0,0.05714285714285714,0.11428571428571428,0.11428571428571428,0.05714285714285714,0.0,-0.05714285714285714,-0.05714285714285714,0,1,1,1,1,1,beam,39,512,10,10,0,1.0,1.0,2,0,2,multi_offset_argmax
0_0_0_10_14_32,-19.0,6,5,6,33,35,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,22,22,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-19.0,7,6,7,33,35,0.22857142857142856,0.0,0.0,0.0,0.0,0.22857142857142856,0.22857142857142856,0.22857142857142856,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,16,16,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-20.0,0,0,0,33,35,0.9714285714285714,0.9142857142857143,0.8571428571428571,0.8,0.8,0.11428571428571432,0.17142857142857137,0.17142857142857137,0.05714285714285705,0.05714285714285705,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.6571428571428571,74.74285714285715,0,0,0,savaux_paper
0_0_0_10_14_32,-20.0,2,1,2,33,35,0.2571428571428571,0.02857142857142857,0.0,0.0,0.0,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.0,0.0,0.0,0,0,1,1,1,1,beam,0,512,10,10,0,1.0,1.0,0,0,0,current_selected
0_0_0_10_14_32,-20.0,3,2,3,33,35,0.42857142857142855,0.0,0.0,0.0,0.05714285714285714,0.42857142857142855,0.42857142857142855,0.3714285714285714,0.0,-0.05714285714285714,-0.05714285714285714,0,1,1,1,1,1,beam,297,512,8,8,0,1.0,1.0,2,0,2,multi_offset_argmax
0_0_0_10_14_32,-20.0,4,3,4,33,35,0.2571428571428571,0.0,0.0,0.0,0.0,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,10,10,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-20.0,5,4,5,33,35,0.22857142857142856,0.05714285714285714,0.0,0.0,0.05714285714285714,0.22857142857142856,0.22857142857142856,0.17142857142857143,0.0,-0.05714285714285714,-0.05714285714285714,0,0,1,1,1,1,beam,40,512,9,9,0,1.0,1.0,2,0,2,current_selected
0_0_0_10_14_32,-20.0,6,5,6,33,35,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,19,19,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-20.0,7,6,7,33,35,0.3142857142857143,0.0,0.0,0.0,0.0,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,16,16,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-21.0,0,0,0,33,35,0.9714285714285714,0.9714285714285714,0.9142857142857143,0.8285714285714286,0.8285714285714286,0.05714285714285716,0.1428571428571428,0.1428571428571428,0.08571428571428563,0.08571428571428563,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.5714285714285714,115.88571428571429,0,0,0,savaux_paper
0_0_0_10_14_32,-21.0,2,1,2,33,35,0.42857142857142855,0.05714285714285714,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0,0,1,1,1,1,beam,0,512,10,10,0,1.0,1.0,0,0,0,current_selected
0_0_0_10_14_32,-21.0,3,2,3,33,35,0.5714285714285714,0.02857142857142857,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0,0,1,1,1,1,beam,0,512,1,1,0,1.0,1.0,0,0,0,current_selected
0_0_0_10_14_32,-21.0,4,3,4,33,35,0.4857142857142857,0.0,0.0,0.0,0.0,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,7,7,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-21.0,5,4,5,33,35,0.4,0.05714285714285714,0.0,0.0,0.05714285714285714,0.4,0.4,0.34285714285714286,0.0,-0.05714285714285714,-0.05714285714285714,0,0,1,1,1,1,beam,111,512,3,3,0,1.0,1.0,2,0,2,current_selected
0_0_0_10_14_32,-21.0,6,5,6,33,35,0.45714285714285713,0.08571428571428572,0.0,0.0,0.0,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.0,0.0,0.0,0,0,1,1,1,1,beam,0,512,16,16,0,1.0,1.0,0,0,0,current_selected
0_0_0_10_14_32,-21.0,7,6,7,33,35,0.45714285714285713,0.0,0.0,0.0,0.0,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,13,13,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-22.0,0,0,0,33,35,1.0,0.9714285714285714,0.9714285714285714,0.8857142857142857,0.8857142857142857,0.02857142857142858,0.11428571428571432,0.11428571428571432,0.08571428571428574,0.08571428571428574,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.4857142857142857,164.77142857142857,0,0,0,savaux_paper
0_0_0_10_14_32,-22.0,2,1,2,33,35,0.6,0.08571428571428572,0.08571428571428572,0.0,0.05714285714285714,0.5142857142857142,0.6,0.5428571428571428,0.08571428571428572,0.028571428571428574,-0.05714285714285714,0,0,0,1,1,1,beam,120,512,8,8,0,1.0,1.0,2,0,2,savaux_paper
0_0_0_10_14_32,-22.0,3,2,3,33,35,0.6571428571428571,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.0,0.6285714285714286,0.6285714285714286,0.6571428571428571,0.0,0.02857142857142857,0.02857142857142857,0,0,1,1,1,1,beam,0,512,1,1,0,1.0,1.0571428571428572,1,1,0,savaux_codec
0_0_0_10_14_32,-22.0,4,3,4,33,35,0.5142857142857142,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.0,0.48571428571428565,0.48571428571428565,0.5142857142857142,0.0,0.02857142857142857,0.02857142857142857,0,0,0,1,1,1,beam,0,512,3,3,0,1.0,1.0285714285714285,1,1,0,savaux_codec
0_0_0_10_14_32,-22.0,5,4,5,33,35,0.5428571428571428,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.48571428571428565,0.48571428571428565,0.48571428571428565,0.0,0.0,0.0,0,0,0,0,1,1,beam,157,512,4,4,0,1.0,1.0571428571428572,3,1,1,current_selected
0_0_0_10_14_32,-22.0,6,5,6,33,35,0.5428571428571428,0.08571428571428572,0.05714285714285714,0.0,0.0,0.48571428571428565,0.5428571428571428,0.5428571428571428,0.05714285714285714,0.05714285714285714,0.0,0,0,0,1,1,1,beam,0,512,10,10,0,1.0,1.0,0,0,0,savaux_paper
0_0_0_10_14_32,-22.0,7,6,7,33,35,0.6,0.02857142857142857,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0,0,1,1,1,1,beam,0,512,13,13,0,1.0,1.0,0,0,0,current_selected
0_0_0_10_14_32,-23.0,0,0,0,33,35,1.0,0.9714285714285714,0.9714285714285714,1.0,1.0,0.02857142857142858,0.0,0.0,-0.02857142857142858,-0.02857142857142858,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.4,219.6,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-23.0,2,1,2,33,35,0.8,0.34285714285714286,0.17142857142857143,0.02857142857142857,0.05714285714285714,0.6285714285714286,0.7714285714285715,0.7428571428571429,0.14285714285714285,0.1142857142857143,-0.02857142857142857,0,0,0,1,1,1,beam,159,512,6,6,0,1.0,1.1428571428571428,3,1,2,savaux_paper
0_0_0_10_14_32,-23.0,3,2,3,33,35,0.8,0.34285714285714286,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.0,0.0,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,1.2285714285714286,0,0,0,current_selected
0_0_0_10_14_32,-23.0,4,3,4,33,35,0.6571428571428571,0.2857142857142857,0.11428571428571428,0.05714285714285714,0.0,0.5428571428571428,0.6,0.6571428571428571,0.05714285714285714,0.11428571428571428,0.05714285714285714,0,0,0,1,1,1,beam,0,512,3,3,0,1.0,1.0571428571428572,2,2,0,savaux_codec
0_0_0_10_14_32,-23.0,5,4,5,33,35,0.8285714285714286,0.2571428571428571,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.6857142857142857,0.7714285714285715,0.7714285714285715,0.08571428571428572,0.08571428571428572,0.0,0,0,0,0,1,1,beam,145,512,4,4,0,1.0,1.1428571428571428,3,1,1,savaux_paper
0_0_0_10_14_32,-23.0,6,5,6,33,35,0.6,0.2571428571428571,0.14285714285714285,0.05714285714285714,0.0,0.45714285714285713,0.5428571428571428,0.6,0.08571428571428572,0.14285714285714285,0.05714285714285714,0,0,0,0,1,1,beam,0,512,9,9,0,1.0,1.6857142857142857,2,2,0,savaux_codec
0_0_0_10_14_32,-23.0,7,6,7,33,35,0.7142857142857143,0.17142857142857143,0.08571428571428572,0.0,0.0,0.6285714285714286,0.7142857142857143,0.7142857142857143,0.08571428571428572,0.08571428571428572,0.0,0,0,0,1,1,1,beam,0,512,13,13,0,1.0,1.0,0,0,0,savaux_paper
0_0_0_10_14_32,-24.0,0,0,0,33,35,1.0,0.9714285714285714,0.9714285714285714,1.0,1.0,0.02857142857142858,0.0,0.0,-0.02857142857142858,-0.02857142857142858,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.34285714285714286,275.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-24.0,2,1,2,33,35,0.8857142857142857,0.5714285714285714,0.3142857142857143,0.02857142857142857,0.05714285714285714,0.5714285714285714,0.8571428571428571,0.8285714285714285,0.2857142857142857,0.2571428571428571,-0.02857142857142857,0,0,0,1,1,1,beam,210,512,6,6,0,1.0,1.8857142857142857,3,1,2,savaux_paper
0_0_0_10_14_32,-24.0,3,2,3,33,35,0.9142857142857143,0.42857142857142855,0.2,0.11428571428571428,0.11428571428571428,0.7142857142857142,0.7999999999999999,0.7999999999999999,0.08571428571428573,0.08571428571428573,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,2.257142857142857,0,0,0,savaux_paper
0_0_0_10_14_32,-24.0,4,3,4,33,35,0.8,0.37142857142857144,0.2571428571428571,0.14285714285714285,0.14285714285714285,0.5428571428571429,0.6571428571428573,0.6571428571428573,0.11428571428571427,0.11428571428571427,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,2.257142857142857,0,0,0,savaux_paper
0_0_0_10_14_32,-24.0,5,4,5,33,35,0.9428571428571428,0.5428571428571428,0.45714285714285713,0.11428571428571428,0.05714285714285714,0.4857142857142857,0.8285714285714285,0.8857142857142857,0.34285714285714286,0.39999999999999997,0.05714285714285714,0,0,0,0,1,1,beam,1,512,3,3,0,1.0,1.7428571428571429,3,2,0,savaux_codec
0_0_0_10_14_32,-24.0,6,5,6,33,35,0.6857142857142857,0.42857142857142855,0.22857142857142856,0.08571428571428572,0.0,0.4571428571428572,0.6,0.6857142857142857,0.14285714285714285,0.22857142857142856,0.08571428571428572,0,0,0,0,1,1,beam,5,512,2,2,0,0.9714285714285714,3.657142857142857,3,3,0,savaux_codec
0_0_0_10_14_32,-24.0,7,6,7,33,35,0.8571428571428571,0.4,0.2571428571428571,0.02857142857142857,0.0,0.6,0.8285714285714285,0.8571428571428571,0.22857142857142854,0.2571428571428571,0.02857142857142857,0,0,0,1,1,1,beam,0,512,3,3,0,1.0,1.0285714285714285,1,1,0,savaux_codec
0_0_0_10_14_32,-25.0,0,0,0,33,35,1.0,0.9714285714285714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.3142857142857143,327.74285714285713,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-25.0,2,1,2,33,35,0.9142857142857143,0.7142857142857143,0.4857142857142857,0.05714285714285714,0.0,0.42857142857142855,0.8571428571428571,0.9142857142857143,0.42857142857142855,0.4857142857142857,0.05714285714285714,0,0,0,0,1,1,beam,0,512,4,4,0,0.9714285714285714,3.7142857142857144,2,2,0,savaux_codec
0_0_0_10_14_32,-25.0,3,2,3,33,35,0.9142857142857143,0.6,0.37142857142857144,0.2,0.2,0.5428571428571428,0.7142857142857142,0.7142857142857142,0.17142857142857143,0.17142857142857143,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9714285714285714,6.114285714285714,0,0,0,savaux_paper
0_0_0_10_14_32,-25.0,4,3,4,33,35,0.9142857142857143,0.5142857142857142,0.4,0.2,0.2,0.5142857142857142,0.7142857142857142,0.7142857142857142,0.2,0.2,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9714285714285714,6.0,0,0,0,savaux_paper
0_0_0_10_14_32,-25.0,5,4,5,33,35,0.9714285714285714,0.7142857142857143,0.5428571428571428,0.22857142857142856,0.22857142857142856,0.4285714285714286,0.7428571428571429,0.7428571428571429,0.3142857142857143,0.3142857142857143,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,4.228571428571429,0,0,0,savaux_paper
0_0_0_10_14_32,-25.0,6,5,6,33,35,0.7428571428571429,0.5714285714285714,0.37142857142857144,0.2,0.2,0.37142857142857144,0.5428571428571429,0.5428571428571429,0.17142857142857143,0.17142857142857143,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9714285714285714,8.542857142857143,0,0,0,savaux_paper
0_0_0_10_14_32,-25.0,7,6,7,33,35,0.8857142857142857,0.6285714285714286,0.37142857142857144,0.2,0.0,0.5142857142857142,0.6857142857142857,0.8857142857142857,0.17142857142857143,0.37142857142857144,0.2,0,0,0,0,1,1,beam,19,512,1,1,0,1.0,1.2285714285714286,7,7,0,savaux_codec
0_0_0_10_14_32,-26.0,0,0,0,33,35,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.2,374.65714285714284,0,0,0,traditional_fft
0_0_0_10_14_32,-26.0,2,1,2,33,35,0.9714285714285714,0.7428571428571429,0.6,0.2571428571428571,0.2571428571428571,0.37142857142857144,0.7142857142857143,0.7142857142857143,0.34285714285714286,0.34285714285714286,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9714285714285714,8.771428571428572,0,0,0,savaux_paper
0_0_0_10_14_32,-26.0,3,2,3,33,35,0.9714285714285714,0.7428571428571429,0.5428571428571428,0.37142857142857144,0.37142857142857144,0.4285714285714286,0.6,0.6,0.17142857142857137,0.17142857142857137,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9714285714285714,14.028571428571428,0,0,0,savaux_paper
0_0_0_10_14_32,-26.0,4,3,4,33,35,0.9428571428571428,0.6,0.5428571428571428,0.4,0.4,0.4,0.5428571428571428,0.5428571428571428,0.1428571428571428,0.1428571428571428,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9714285714285714,13.571428571428571,0,0,0,savaux_paper
0_0_0_10_14_32,-26.0,5,4,5,33,35,1.0,0.8857142857142857,0.6571428571428571,0.42857142857142855,0.42857142857142855,0.34285714285714286,0.5714285714285714,0.5714285714285714,0.2285714285714286,0.2285714285714286,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9428571428571428,9.942857142857143,0,0,0,savaux_paper
0_0_0_10_14_32,-26.0,6,5,6,33,35,0.8285714285714286,0.6,0.5714285714285714,0.3142857142857143,0.3142857142857143,0.25714285714285723,0.5142857142857143,0.5142857142857143,0.2571428571428571,0.2571428571428571,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9428571428571428,18.085714285714285,0,0,0,savaux_paper
0_0_0_10_14_32,-26.0,7,6,7,33,35,0.8857142857142857,0.6857142857142857,0.5714285714285714,0.34285714285714286,0.34285714285714286,0.3142857142857143,0.5428571428571428,0.5428571428571428,0.22857142857142854,0.22857142857142854,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,1.8857142857142857,0,0,0,savaux_paper
0_0_0_10_14_32,-27.0,0,0,0,33,35,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.14285714285714285,413.2,0,0,0,traditional_fft
0_0_0_10_14_32,-27.0,2,1,2,33,35,1.0,0.8285714285714286,0.7714285714285715,0.4857142857142857,0.4857142857142857,0.22857142857142854,0.5142857142857142,0.5142857142857142,0.28571428571428575,0.28571428571428575,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9714285714285714,17.885714285714286,0,0,0,savaux_paper
0_0_0_10_14_32,-27.0,3,2,3,33,35,1.0,0.9142857142857143,0.6571428571428571,0.6,0.6,0.34285714285714286,0.4,0.4,0.05714285714285716,0.05714285714285716,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.8857142857142857,28.914285714285715,0,0,0,savaux_paper
0_0_0_10_14_32,-27.0,4,3,4,33,35,0.9428571428571428,0.7428571428571429,0.6285714285714286,0.4857142857142857,0.4857142857142857,0.3142857142857143,0.45714285714285713,0.45714285714285713,0.14285714285714285,0.14285714285714285,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9428571428571428,25.885714285714286,0,0,0,savaux_paper
0_0_0_10_14_32,-27.0,5,4,5,33,35,1.0,0.9428571428571428,0.7714285714285715,0.6,0.6,0.22857142857142854,0.4,0.4,0.17142857142857149,0.17142857142857149,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9142857142857143,22.257142857142856,0,0,0,savaux_paper
0_0_0_10_14_32,-27.0,6,5,6,33,35,0.8857142857142857,0.6857142857142857,0.6571428571428571,0.4,0.4,0.22857142857142854,0.48571428571428565,0.48571428571428565,0.2571428571428571,0.2571428571428571,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9142857142857143,31.65714285714286,0,0,0,savaux_paper
0_0_0_10_14_32,-27.0,7,6,7,33,35,0.9142857142857143,0.7714285714285715,0.6857142857142857,0.4857142857142857,0.4857142857142857,0.22857142857142854,0.42857142857142855,0.42857142857142855,0.2,0.2,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,4.228571428571429,0,0,0,savaux_paper
