packet_index,event_index,anchor_symbol_index,absolute_symbol_index,anchor_grid,anchor_start_sample,anchor_cfo_common_phase_rad,anchor_bin_mode,anchor_bin,anchor_signed_bin,argmax_bin,argmax_signed_bin,is_anchor_bin_argmax,anchor_real,anchor_imag,anchor_amp,anchor_power,anchor_phase,anchor_energy_ratio,peak_margin_db,total_fft_energy,anchor_phase_unwrap,phase_line_fit,phase_line_residual,file_name,sf,bw,samp_rate,cfo_int,cfo_frac,sfo_hat,anchor_line_slope_pi_per_symbol,anchor_line_r2
3,3,10,10.0,payload_backtrack,5476936,1560.356570317386,bin0,0,0,0,0,1,6.596512794494629,-2.9839906692504883,7.240040149205342,52.41817855834961,-0.42481378090094635,0.7867167007956273,23.11682426928984,66.62904004114534,-0.42481378090094635,-0.46401616394559664,0.03920238304465029,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
3,3,11,11.0,payload_backtrack,5481032,1408.1266610181287,bin0,0,0,0,0,1,6.606864929199219,-3.1787288188934326,7.331778849416166,53.75497817993164,-0.4484340248770789,0.8030136601197818,21.495643999562418,66.94154887964578,-0.4484340248770789,-0.47154663277038344,0.02311260789330455,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
3,3,12,12.0,payload_backtrack,5485128,1255.8967517188717,bin0,0,0,0,0,1,6.530457973480225,-3.2655813694000244,7.301431573572677,53.31089782714844,-0.4636907759646521,0.800115160800066,19.397850872382566,66.62903096829314,-0.4636907759646521,-0.47907710159517025,0.015386325630518172,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
3,3,13,13.0,payload_backtrack,5489224,1103.6668424196146,bin0,0,0,0,0,1,6.404679775238037,-3.451542854309082,7.275511741346806,52.93307113647461,-0.494288586471597,0.7989414362290842,19.236403566600025,66.25400653433735,-0.494288586471597,-0.48660757041995706,-0.007681016051639955,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
3,3,14,14.0,payload_backtrack,5493320,951.4369331203574,bin0,0,0,0,0,1,6.32383394241333,-3.7087244987487793,7.331133141529917,53.74551010131836,-0.5304098708896773,0.8066380185481746,20.337183693659355,66.62903169138008,-0.5304098708896773,-0.49413803924474387,-0.03627183164493342,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
3,3,15,15.0,payload_backtrack,5497416,799.2070238211002,bin0,0,0,0,0,1,6.250508785247803,-4.117636203765869,7.484904006132835,56.02378463745117,-0.5825144582698283,0.8223177414974758,22.84585356161843,68.12912066743138,-0.5825144582698283,-0.5016685080695307,-0.0808459502002976,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.22814255140766385,-0.006209796635074755,-0.002397022674528471,0.5112013933536024
5,5,0,0.0,payload_backtrack,8436704,3085.0632474037543,bin0,0,0,0,0,1,-3.086719274520874,6.418782711029053,7.122401797926325,50.728607177734375,2.0190382358398993,0.7088284397875997,9.878052681308363,71.56683384901316,2.0190382358398993,2.103727114477905,-0.08468887863800578,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.2470649666885119,-0.006214646546721477,-0.0032378177943404693,0.5395120800395079
5,5,1,1.0,payload_backtrack,8440800,2932.7144450628284,bin0,0,0,0,0,1,-2.9473304748535156,5.768163204193115,6.47753530891246,41.95846176147461,2.043177540180042,0.6169988316051122,9.592073490477384,68.00411866635204,2.043177540180042,2.0935552098815426,-0.05037766970150059,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.2470649666885119,-0.006214646546721477,-0.0032378177943404693,0.5395120800395079
5,5,2,2.0,payload_backtrack,8444896,2780.365642721902,bin0,0,0,0,0,1,-3.336794853210449,6.041400909423828,6.901646531140146,47.63273239135742,2.075420035705191,0.6804263210572505,11.753369440707344,70.0042472156947,2.075420035705191,2.0833833052851802,-0.007963269579989163,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.2470649666885119,-0.006214646546721477,-0.0032378177943404693,0.5395120800395079
5,5,3,3.0,payload_backtrack,8448992,2628.0168403809757,bin0,0,0,0,0,1,-3.474285840988159,6.373748779296875,7.2591552956579735,52.695335388183594,2.0698643625273965,0.7293030129301403,10.957772341141105,72.25437774686839,2.0698643625273965,2.0732114006888183,-0.0033470381614217892,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.2470649666885119,-0.006214646546721477,-0.0032378177943404693,0.5395120800395079
5,5,4,4.0,payload_backtrack,8453088,2475.66803804005,bin0,0,0,0,0,1,-3.624175548553467,6.33478307723999,7.298227527449318,53.264129638671875,2.090453937205762,0.7308528168317415,10.662775210667286,72.87942033195236,2.090453937205762,2.063039496092456,0.027414441113306154,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.2470649666885119,-0.006214646546721477,-0.0032378177943404693,0.5395120800395079
