dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,selected_raw_bin,savaux_top1_raw_bin,gt_symbol,selected_symbol,savaux_top1_symbol,selected_energy,gt_energy,delta_energy_selected_minus_gt,selected_coherence,gt_coherence,delta_coherence_selected_minus_gt,selected_rank,gt_rank,delta_rank_selected_minus_gt,selected_phase_local,gt_phase_local,delta_phase_local_selected_minus_gt,selected_local_score,gt_local_score,delta_local_score_selected_minus_gt,selected_transition_penalty,gt_transition_penalty,delta_transition_penalty_selected_minus_gt,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,candidate_count,gt_rank_position,selected_rank_position,hard_anchor,high_confidence,pre_hard_anchor_count,hard_anchor_rmse_pi
0_0_0_10_14_16,-25.0,45,2,30,775,115,115,774,114,114,1.0,0.8419374143345615,0.15806258566543852,0.9790460765098407,0.9725191755523005,0.00652690095754016,1.0,0.8666666666666667,0.1333333333333333,0.9888305232227154,0.004848325449714058,0.9839821977730013,1.0540220990176026,0.7846357572166074,0.2693863418009952,0.03178702483112804,0.054246130265792634,-0.022459105434664596,0.09598507102637605,10.52757366960896,0.9790460765098407,16,3,1,0,0,9,0.4807218129598023
0_0_0_10_14_16,-25.0,45,3,1,711,188,577,710,187,576,0.6412512004384124,0.5360251443595867,0.10522605607882574,0.9812040562912128,0.7580012423127808,0.223202813978432,0.6666666666666667,0.03703703703703709,0.6296296296296297,0.849645561463215,0.9910213299586912,-0.14137576849547617,0.7810599413992456,0.6853812623076574,0.09567867909158823,0.003091577247570625,0.004909680775718518,-0.0018181035281478928,1.1179999630368584,9.74551155079353,0.8491628403110016,28,27,10,0,0,9,0.1121899245031453
0_0_0_10_14_16,-25.0,45,3,3,718,682,734,717,681,733,0.9577228155669679,0.9275447466556632,0.0301780689113047,0.8915787775674888,0.9818244873357258,-0.09024570976823698,0.962962962962963,0.9259259259259259,0.03703703703703709,0.6961452443227705,0.6762609068540447,0.019884337468725755,0.9601049655020185,0.9538479652227565,0.006257000279262015,0.016766338610923928,0.01785074677971432,-0.0010844081687903934,0.18760166378883053,9.34567316339803,0.8054342369824041,28,3,2,0,0,9,0.1121899245031453
0_0_0_10_14_16,-25.0,45,3,15,267,600,600,266,599,599,1.0,0.650651038672374,0.34934896132762605,0.8494236507018099,0.8484770538642346,0.0009465968375753642,1.0,0.9259259259259259,0.07407407407407407,0.9431097678040866,0.992085736034018,-0.04897596822993133,1.0207822929890158,0.7838848556089515,0.2368974373800643,0.10200194286925392,0.09059259020463935,0.01140935266461457,0.38215213063121845,11.99631110453977,0.8494236507018099,28,3,1,0,0,9,0.1121899245031453
0_0_0_10_14_16,-25.0,45,3,25,720,114,114,719,113,113,1.0,0.8547690244515606,0.14523097554843944,0.971778558564266,0.9792849276294417,-0.007506369065175766,1.0,0.962962962962963,0.03703703703703698,0.8950211045510026,0.9810804813113839,-0.08605937676038133,1.0375590884410135,0.9511681796518021,0.0863909087892114,0.008012044068717736,0.014230394873657962,-0.0062183508049402265,0.6815122440397618,11.018366172045981,0.971778558564266,28,2,1,0,0,9,0.1121899245031453
0_0_0_10_14_16,-25.0,45,3,26,314,998,998,313,997,997,1.0,0.9105899507013241,0.08941004929867591,0.9238802896012617,0.9239835664379193,-0.00010327683665767307,1.0,0.962962962962963,0.03703703703703698,0.8201812190372159,0.6182221684164296,0.20195905062078623,1.0160050529662068,0.9211252257251394,0.09487982724106736,0.0064550602502179266,0.024587590844523312,-0.018132530594305384,0.4067714688862892,10.968499758582267,0.9238802896012617,28,2,1,0,0,9,0.1121899245031453
0_0_0_10_14_16,-25.0,45,3,28,7,571,263,6,570,262,0.991596641918002,0.9021799015045046,0.08941674041349745,0.9810952177436968,0.960239709887017,0.020855507856679778,0.962962962962963,0.8518518518518519,0.11111111111111116,0.8739323757935887,0.9979576891970564,-0.12402531340346767,1.030165873018315,0.9832471033020855,0.046918769716229436,0.008003469933945866,0.006406479468687189,0.0015969904652586766,0.03664952657494686,9.517734929431207,0.8669658910752616,28,5,2,0,0,9,0.1121899245031453
0_0_0_10_14_16,-25.0,45,3,34,930,641,641,929,640,640,1.0,0.7927226376970659,0.20727736230293414,0.938794200947115,0.8057958736936233,0.1329983272534917,1.0,0.8518518518518519,0.14814814814814814,0.5236262875340951,0.9687370406055585,-0.4451107530714634,0.9715390461948782,0.8710629476235601,0.10047609857131812,0.02038668269170921,0.0004991806591790097,0.019887502032530202,0.2306076836459733,10.099074556332926,0.938794200947115,28,5,1,0,0,9,0.1121899245031453
0_0_0_10_14_16,-25.0,45,5,3,718,102,514,717,101,513,0.9560672896449846,0.7583534577917769,0.19771383185320768,0.8060142628122239,0.8474041140628543,-0.04138985125063044,0.9333333333333333,0.8,0.1333333333333333,0.616496570711194,0.9942687134016776,-0.37777214269048354,0.929089406627725,0.8594112374110832,0.06967816921664183,0.00984776096992669,0.0010157520006748302,0.00883200896925186,0.19511540262517874,10.588291399286776,0.8753640244945642,16,4,2,0,0,6,0.3626495346846152
0_0_0_10_14_16,-25.0,45,5,13,562,53,53,561,52,52,1.0,0.582387487434182,0.417612512565818,0.9924091854354342,0.9329138651321952,0.05949532030323901,1.0,0.33333333333333337,0.6666666666666666,0.2623274387425767,0.9628564873672196,-0.7005290486246429,0.9404542272858991,0.7483110522091216,0.19214317507677747,0.020152423553794707,0.00200957834485505,0.01814284520893966,2.25421893943077,11.967455308195174,0.9924091854354342,4,3,1,0,1,6,0.3626495346846152
0_0_0_10_14_16,-25.0,45,5,15,267,638,732,266,637,731,0.8882930516263935,0.7188649094733236,0.1694281421530699,0.7962876316933867,0.7535910693052328,0.04269656238815389,0.8666666666666667,0.5333333333333333,0.33333333333333337,0.74923111414774,0.9913875010310484,-0.24215638688330843,0.9009396407407912,0.8125456506573407,0.0883939900834505,0.006359587145058456,0.0020846953785515743,0.004274891766506882,0.47336507886818513,9.6647848806232,0.8698633167432166,16,8,3,0,0,6,0.3626495346846152
0_0_0_10_14_16,-25.0,45,5,21,553,419,419,552,418,418,1.0,0.6300733461134325,0.36992665388656754,0.9277736332716134,0.8304046750374023,0.0973689582342111,1.0,0.33333333333333337,0.6666666666666666,0.546270101146789,0.9239832575924499,-0.37771315644566095,0.9729579428378089,0.7549695985016751,0.2179883443361338,0.0070618950478924985,0.005462378920910816,0.0015995161269816826,1.837534652953089,11.815784647277605,0.9277736332716134,4,3,1,0,1,6,0.3626495346846152
0_0_0_10_14_16,-25.0,45,5,25,720,31,31,719,30,30,1.0,0.6213754475259715,0.3786245524740285,0.9718985072711428,0.9668298388765418,0.005068668394600961,1.0,0.2666666666666667,0.7333333333333333,0.40076021768328113,0.9934598279917557,-0.5926996103084745,0.9585013362835535,0.7872823535221694,0.17121898276138414,0.02925810593564456,0.00232895688629185,0.026929149049352712,0.6611051654796785,10.633807874982747,0.9718985072711428,16,12,1,0,0,6,0.3626495346846152
0_0_0_10_14_16,-25.0,45,5,26,314,617,617,313,616,616,1.0,0.7283264552083484,0.2716735447916516,0.7963200919838647,0.9073624598581435,-0.11104236787427879,1.0,0.8666666666666667,0.1333333333333333,0.5271832403130866,0.9910626504355993,-0.46387941012251266,0.9436133368468668,0.8498710346871685,0.09374230215969825,0.022922322646355627,0.0043934574177895615,0.018528865228566067,1.2711400158343908,10.502114426661793,0.7963200919838647,16,3,1,0,0,6,0.3626495346846152
0_0_0_10_14_16,-25.0,45,5,32,741,54,261,740,53,260,0.9781728072796724,0.6234773113531239,0.3546954959265485,0.8862845207696622,0.7458753501183983,0.1404091706512639,0.9333333333333333,0.33333333333333337,0.6,0.7930982662332039,0.736848758391341,0.05624950784186289,0.9888735918470157,0.7035049893134809,0.2853686025335348,0.007357538485197773,0.007224289060772966,0.00013324942442480715,0.09584414518760104,10.207848417548007,0.8273025542888514,16,11,2,0,0,6,0.3626495346846152
0_0_0_10_14_16,-25.0,45,6,0,803,486,486,802,485,485,1.0,0.6721550759008337,0.3278449240991663,0.9437862858575161,0.8933416437590126,0.05044464209850352,1.0,0.2666666666666667,0.7333333333333333,0.1771564098861006,0.9942387401535364,-0.8170823302674358,0.9171022827532793,0.8082550803069519,0.1088472024463274,0.02938765017112892,0.00012589132521512012,0.0292617588459138,0.40399447056864074,10.175498090194118,0.9437862858575161,16,12,1,0,0,4,0.06864851573663168
0_0_0_10_14_16,-25.0,45,6,8,865,312,900,864,311,899,0.9250652910196093,0.7892404384106267,0.13582485260898258,0.9614594792028429,0.9918456045525765,-0.030386125349733617,0.9333333333333333,0.8666666666666667,0.06666666666666665,0.9689718031347313,0.9484223356300572,0.020549467504674124,0.9948730880558521,0.9025850014987631,0.09228808655708898,0.0038356426277584526,0.0016999444566478878,0.002135698171110565,0.33827613716269744,10.98320468481296,0.988035202930305,16,3,2,0,0,4,0.06864851573663168
0_0_0_10_14_16,-25.0,45,6,11,1023,663,663,1022,662,662,1.0,0.8178813620259937,0.1821186379740063,0.9219789905614079,0.8689237885076609,0.05305520205374692,1.0,0.6666666666666667,0.33333333333333326,0.9359833064746935,0.662271775529101,0.27371153094559253,1.0341531271482325,0.8522651952043839,0.18188793194384856,0.010154794926711178,0.015316625225191437,-0.005161830298480259,0.18921279125462726,9.98052972403077,0.9219789905614079,16,6,1,0,0,4,0.06864851573663168
0_0_0_10_14_16,-25.0,45,6,15,267,879,879,266,878,878,1.0,0.8507631655562075,0.14923683444379254,0.9636190702066689,0.9448004991694159,0.01881857103725304,1.0,0.9333333333333333,0.06666666666666665,0.8887441388261204,0.9739118866849007,-0.08516774785878034,1.034922876253513,0.9403202175928125,0.0946026586607005,0.009021191359383035,0.01035116841406161,-0.0013299770546785755,0.7019132147497289,10.743961580453778,0.9636190702066689,16,2,1,0,0,4,0.06864851573663168
0_0_0_10_14_16,-25.0,45,6,22,629,742,597,628,741,596,0.9069341986950894,0.8535259523046365,0.05340824639045294,0.8889433202293195,0.8764324170116158,0.012510903217703762,0.8666666666666667,0.8,0.06666666666666665,0.8442913216089941,0.7681787004658331,0.07611262114316097,0.9477292145898655,0.895663242090102,0.052065972499763524,0.011886641305790691,0.006869207283167327,0.005017434022623364,0.21630434319448358,9.465719409909477,0.8757387771639532,16,4,3,0,0,4,0.06864851573663168
0_0_0_10_14_16,-25.0,45,6,23,759,107,107,758,106,106,1.0,0.6776938973654508,0.3223061026345492,0.9799749622734432,0.9875157758657246,-0.007540813592281426,1.0,0.6666666666666667,0.33333333333333326,0.752719179351409,0.9788961811781405,-0.2261770018267315,1.016430061150914,0.8285122723174629,0.18791778883345112,0.01152110673065306,0.0013515238299425004,0.01016958290071056,1.6896642516481877,12.842219327015878,0.9799749622734432,4,2,1,0,1,4,0.06864851573663168
0_0_0_10_14_16,-25.0,45,6,27,602,334,703,601,333,702,0.8188847679303215,0.6926897779149427,0.12619499001537882,0.9815587423647619,0.9365843278755884,0.0449744144891735,0.9333333333333333,0.6666666666666667,0.2666666666666666,0.7914549048599056,0.9999769164145473,-0.20852201155464178,0.8961638708017623,0.8321960167419051,0.06396785405985717,0.019580424760266637,0.009321574523261614,0.010258850237005023,0.8677720711984229,10.537046140801449,0.8681006258817563,16,6,2,0,0,4,0.06864851573663168
0_0_0_10_14_16,-25.0,45,6,29,610,522,522,609,521,521,1.0,0.8220708019350796,0.17792919806492036,0.982042634002652,0.9857529394231085,-0.0037103054204564723,1.0,0.8666666666666667,0.1333333333333333,0.6223412456193275,0.8579551806263366,-0.2356139350070091,0.9959831260996228,0.9098729781393913,0.08611014796023153,0.027257240881448805,0.01267889459148641,0.014578346289962395,0.2392534237997175,10.171953504891713,0.982042634002652,16,3,1,0,0,4,0.06864851573663168
0_0_0_10_14_16,-25.0,45,8,0,803,91,750,802,90,749,0.7392552356917742,0.7121829852759956,0.027072250415778654,0.919170555952959,0.7969579375285155,0.12221261842444353,0.9230769230769231,0.8461538461538461,0.07692307692307698,0.9695363002244557,0.958613989123127,0.010922311101328686,0.8564385842107466,0.8112979154586003,0.045140668752146285,0.0003052824261708375,0.0024949856232079526,-0.0021897031970371152,0.1817034023791034,9.508565822996419,0.9000305232835919,40,7,4,0,0,10,0.2971591853075714
0_0_0_10_14_16,-25.0,45,8,1,711,690,378,710,689,377,0.8204757425555835,0.7152971381977384,0.1051786043578451,0.903005033346868,0.9158941908293613,-0.012889157482493308,0.9743589743589743,0.9487179487179487,0.02564102564102566,0.9483117082207517,0.8103052281597258,0.1380064800610259,0.9066638997736023,0.8135356714098454,0.09312822836375689,0.013462988491083027,0.018047512746857796,-0.004584524255774769,0.8593425437930469,11.26249592123334,0.9665854404559836,40,3,2,0,0,10,0.2971591853075714
0_0_0_10_14_16,-25.0,45,8,12,597,908,908,596,907,907,1.0,0.6164128753455149,0.3835871246544851,0.8892970301580165,0.9247084168516071,-0.03541138669359056,1.0,0.8717948717948718,0.1282051282051282,0.8910970874191148,0.9978885579026583,-0.10679147048354354,1.0204349400186616,0.7760928653766072,0.24434207464205449,0.013662276862034783,0.0061240424735415615,0.0075382343884932215,0.8835432126440665,11.22165434074389,0.8892970301580165,40,6,1,0,0,10,0.2971591853075714
0_0_0_10_14_16,-25.0,45,8,25,720,473,473,719,472,472,1.0,0.9464549576543447,0.05354504234565527,0.8829961907549598,0.8948365223581592,-0.011840331603199417,1.0,0.9743589743589743,0.02564102564102566,0.8214430501905651,0.7681510963668737,0.05329195382369134,1.0080301261814824,0.9643899502483729,0.043640175933109426,0.04809979390586823,0.02994374633672004,0.01815604756914819,0.23900049537096898,12.730693405654687,0.8829961907549598,40,2,1,0,0,10,0.2971591853075714
0_0_0_10_14_16,-25.0,45,8,34,91,310,310,90,309,309,1.0,0.8480837058661939,0.15191629413380614,0.947896139847838,0.963096518205946,-0.015200378358107947,1.0,0.9487179487179487,0.05128205128205132,0.8158015803579762,0.8779675035074125,-0.06216592314943625,1.0201074808268438,0.9267526983087109,0.0933547825181329,5.56777396114499e-05,0.019907560053670007,-0.019851882314058558,0.6383074737139809,9.940030216086653,0.947896139847838,40,3,1,0,0,10,0.2971591853075714
0_0_0_10_14_16,-25.0,45,9,5,468,982,982,467,981,981,1.0,0.6785182606624703,0.32148173933752966,0.9729324225780878,0.8589733355200948,0.11395908705799296,1.0,0.7333333333333334,0.2666666666666666,0.6582463462640832,0.97140124571648,-0.31315489945239683,0.9999058999178708,0.802181648882385,0.19772425103548585,0.01984237245773869,0.003076180634230853,0.016766191823507838,0.02502862483467172,10.588391142807174,0.9729324225780878,16,5,1,0,0,5,0.15940746490550312
0_0_0_10_14_16,-25.0,45,9,7,713,642,642,712,641,641,1.0,0.6398593620243838,0.36014063797561624,0.9467024461714089,0.8241717856292472,0.12253066054216166,1.0,0.4,0.6,0.9638739310397437,0.997641614195012,-0.033767683155268235,1.0435603182006408,0.77235856881412,0.27120174938652075,0.0041590724251474595,0.0025319597535798893,0.0016271126715675702,0.9831901968802019,10.385038239230656,0.9467024461714089,16,10,1,0,0,5,0.15940746490550312
0_0_0_10_14_16,-25.0,45,9,20,860,754,754,859,753,753,1.0,0.8049995064491006,0.19500049355089943,0.9710834797078196,0.7259105332111417,0.24517294649667787,1.0,0.5333333333333333,0.4666666666666667,0.5490491835578183,0.998760677772241,-0.4497114942144227,0.9820645653108148,0.8684834696001573,0.11358109571065744,0.029173658599115068,0.0061530016916438255,0.023020656907471244,0.2504484338871537,9.597193774731677,0.9710834797078196,16,8,1,0,0,5,0.15940746490550312
0_0_0_10_14_16,-25.0,45,9,33,580,991,991,579,990,990,1.0,0.8745672680523964,0.12543273194760363,0.9425650629260468,0.9582059043286367,-0.015640841402589922,1.0,0.9333333333333333,0.06666666666666665,0.9405874494678023,0.7621433150462792,0.17844413442152307,1.0390070045000577,0.9257811989098095,0.1132258055902482,0.06873160900062483,0.08608388239666474,-0.01735227339603991,0.582067807874539,10.804093777598265,0.9425650629260468,16,2,1,0,0,5,0.15940746490550312
0_0_0_10_14_16,-25.0,45,10,16,917,137,396,916,136,395,0.9052294016497898,0.8539461828477879,0.05128321880200193,0.8662558997098819,0.9221249245613315,-0.05586902485144962,0.8666666666666667,0.8,0.06666666666666665,0.985888046148884,0.9981698666050843,-0.012281820456200299,0.9646538484806506,0.9418944915625314,0.022759356918119256,0.0011015728738004832,0.0014530918931280276,-0.00035151901932754435,0.31282582946998494,10.249185088382426,0.9088748988423891,16,4,3,0,0,5,0.2776039172382622
0_0_0_10_14_16,-25.0,45,10,23,759,588,588,758,587,587,1.0,0.642514962867539,0.35748503713246105,0.9033912214613583,0.8171657726809509,0.08622544878040739,1.0,0.6666666666666667,0.33333333333333326,0.9966526083619933,0.007613220881692168,0.9890393874803012,1.0401426616301905,0.6144117438845382,0.4257309177456523,0.03441397741203255,0.02745013319882178,0.006963844213210772,0.06187739706999352,10.468135011527389,0.9033912214613583,16,6,1,0,0,5,0.2776039172382622
0_0_0_10_14_16,-25.0,45,10,24,874,476,874,873,475,873,0.9411538792503754,1.0,-0.058846120749624586,0.9200229953472108,0.9247933039469604,-0.004770308599749584,0.9333333333333333,1.0,-0.06666666666666665,0.6203364455251416,0.00039937704476508684,0.6199370684803764,0.9420661458287275,0.8850225611165544,0.05704358471217308,0.014516866850706798,0.09805376412129377,-0.08353689727058697,0.26339363346669437,10.260339023472628,0.9247933039469604,16,1,2,0,0,5,0.2776039172382622
0_0_0_10_14_16,-25.0,45,10,25,720,881,881,719,880,880,1.0,0.5984163328836559,0.4015836671163441,0.9447105245796538,0.9890016727637518,-0.04429114818409807,1.0,0.33333333333333337,0.6666666666666666,0.1493274138444918,0.9808643212799103,-0.8315369074354185,0.9128344911310494,0.7736300589760952,0.13920443215495426,0.018494586235802683,0.062348476443914114,-0.04385389020811143,2.2174132489599567,12.375124147600287,0.9447105245796538,4,3,1,0,1,5,0.2776039172382622
0_0_0_10_14_16,-25.0,45,10,29,610,511,699,609,510,698,0.9222254508133538,0.7131454872187097,0.2090799635946441,0.8481983524249858,0.8563556098569035,-0.008157257431917753,0.8666666666666667,0.5333333333333333,0.33333333333333337,0.8504920827389982,0.5893122923788678,0.2611797903601304,0.9512762192925845,0.7647629298050963,0.18651328948748824,0.026620149731394645,0.00631388709822333,0.020306262633171316,0.3506695767585546,9.555304935517395,0.7701535722654592,16,8,3,0,0,5,0.2776039172382622
0_0_0_10_14_16,-25.0,45,10,32,760,494,494,759,493,493,1.0,0.9461711953438867,0.05382880465611328,0.9135044793971149,0.9440720489239105,-0.030567569526795624,1.0,0.9333333333333333,0.06666666666666665,7.165546872592299e-05,0.0016556773603904062,-0.0015840218916644833,0.8827123607544191,0.8513991549031653,0.031313205851253745,0.012410395055234917,0.004510316910049222,0.007900078145185695,0.24030277481302595,10.621331975863617,0.9135044793971149,16,2,1,0,0,5,0.2776039172382622
0_0_0_10_14_16,-25.0,45,10,33,577,569,569,576,568,568,1.0,0.7334231957674988,0.2665768042325012,0.9020394563944776,0.8656964773522122,0.036342979042265355,1.0,0.7333333333333334,0.2666666666666666,0.0007455830935781949,0.0003885376796471107,0.00035704541393108413,0.880527184573868,0.6865976985364352,0.19392948603743287,0.004605820733175229,0.005690172387851714,-0.0010843516546764848,0.44172780274943485,10.995234894245879,0.9020394563944776,16,5,1,0,0,5,0.2776039172382622
0_0_0_10_14_16,-25.0,45,10,34,930,752,613,929,751,612,0.9574699233214001,0.6955104667586963,0.2619594565627038,0.9558501226799487,0.9052944580855676,0.0505556645943811,0.9333333333333333,0.8666666666666667,0.06666666666666665,0.04741957400841851,0.0007583935651374329,0.046661180443281075,0.8689861027023168,0.6680375613186229,0.2009485413836939,0.004158572299316018,0.008303882577395245,-0.0041453102780792265,0.18874859490625287,11.19876282037814,0.8484661737441983,16,3,2,0,0,5,0.2776039172382622
0_0_0_10_14_16,-25.0,45,11,3,691,43,43,690,42,42,1.0,0.6281731567458346,0.3718268432541654,0.979122842407181,0.8521309675789726,0.1269918748282084,1.0,0.7435897435897436,0.2564102564102564,0.0,0.0,0.0,0.8958245684814361,0.6101474032378787,0.28567716524355735,0.05527663561280224,0.08902042772584438,-0.03374379211304215,0.040947600809243395,10.398234307895756,0.979122842407181,40,11,1,0,0,20,0.43453472395246473
0_0_0_10_14_16,-25.0,45,11,4,86,341,341,85,340,340,1.0,0.7721842768918986,0.2278157231081014,0.8267125124387169,0.8286959237812819,-0.001983411342564967,1.0,0.7948717948717949,0.20512820512820507,0.0,0.0,0.0,0.8653425024877434,0.7062681785805853,0.15907432390715803,0.003910032736407508,0.08936656629688383,-0.08545653356047632,0.44787774778917794,9.16042242836792,0.8267125124387169,40,9,1,0,0,20,0.43453472395246473
0_0_0_10_14_16,-25.0,45,11,22,629,993,993,628,992,992,1.0,0.849957923162747,0.150042076837253,0.9645626654172966,0.9322706537102814,0.032292011707015233,1.0,0.9743589743589743,0.02564102564102566,0.0,0.0,0.0,0.8929125330834593,0.7814246769559792,0.11148785612748013,0.005583707559918386,0.0002555693854674602,0.005328138174450926,0.7060257333340686,11.310767493947973,0.9645626654172966,40,2,1,0,0,20,0.43453472395246473
0_0_0_10_14_16,-25.0,45,12,17,656,814,814,655,813,813,1.0,0.888318858247028,0.11168114175297195,0.9109881147058352,0.8160452456550376,0.09494286905079763,1.0,0.9487179487179487,0.05128205128205132,0.9423177410162922,0.01743209924827821,0.924885641768014,1.0329684615037737,0.7878213857836517,0.24514707572012207,0.0053974710768325326,0.04970292786235747,-0.04430545678552494,0.2716518586041443,10.31253128681862,0.9109881147058352,40,3,1,0,0,20,0.7372008393525603
0_0_0_10_14_16,-25.0,45,12,33,587,261,835,586,260,834,0.9778470748220197,0.7149350967198469,0.2629119781021728,0.9901820853265668,0.9386753269713505,0.05150675835521634,0.9743589743589743,0.7948717948717949,0.1794871794871794,0.6118164897283881,0.0004941467763794338,0.6113223429520087,0.9804200077972692,0.6882686965823837,0.2921513112148856,0.02969724272538572,0.0419585189582547,-0.012261276232868979,0.09729059071238709,9.506701386558827,0.8256629877968614,40,9,2,0,0,20,0.7372008393525603
0_0_0_10_14_16,-25.0,45,13,31,921,108,694,920,107,693,0.97645776469563,0.9420899605020756,0.03436780419355434,0.9674182192036317,0.9693207213561589,-0.0019025021525271857,0.9230769230769231,0.8974358974358975,0.02564102564102566,0.9096372159121658,0.875382105626351,0.03425511028581485,1.0225460336736139,0.9933882535229008,0.02915778015071302,0.0071092818711559255,0.0076622979037387715,-0.0005530160325828461,0.08855999998774061,9.58087081671301,0.8710592507664788,40,5,4,0,0,14,0.3565217859028724
0_0_0_10_14_16,-24.0,45,1,25,720,815,815,719,814,814,1.0,0.8863724976165592,0.11362750238344077,0.9016449463843672,0.9360249575687111,-0.03438001118434386,1.0,0.8717948717948718,0.1282051282051282,0.649189825556306,0.967340504639258,-0.318150679082952,0.9841993613658824,0.9624402205876149,0.02175914077826746,0.01688911471149439,0.001673395080194861,0.01521571963129953,0.010610477555926947,9.569378701328947,0.9016449463843672,40,6,1,0,0,13,0.0967161698864438
0_0_0_10_14_16,-24.0,45,2,4,86,512,512,85,511,511,1.0,0.8215477956975956,0.17845220430240438,0.9707594095149054,0.8695472015897151,0.10121220792519026,1.0,0.9743589743589743,0.02564102564102566,0.581386440314597,0.8206806662171231,-0.23929422590252614,0.9871737123533165,0.8803018039009995,0.10687190845231698,0.0429411622117587,0.00826791920518892,0.03467324300656978,0.8536716527346665,11.17739361030125,0.9707594095149054,40,2,1,0,0,10,0.19674254195745616
0_0_0_10_14_16,-24.0,45,2,11,1023,537,537,1022,536,536,1.0,0.8195464051750971,0.18045359482490286,0.9579569414265529,0.7481052865855075,0.2098516548410454,1.0,0.9487179487179487,0.05128205128205132,0.3530298435638297,0.9117123841526603,-0.5586825405888306,0.9480761632555234,0.8691775224040951,0.07889864085142828,0.0707072906172095,0.007314619042697418,0.06339267157451207,0.5019695348232462,11.112200913639118,0.9579569414265529,40,3,1,0,0,10,0.19674254195745616
0_0_0_10_14_16,-24.0,45,2,14,478,4,4,477,3,3,1.0,0.8412371092204196,0.1587628907795804,0.8051575753670186,0.934823135822608,-0.1296655604555894,1.0,0.9487179487179487,0.05128205128205132,0.8172791522795285,0.9999009437905256,-0.1826217915109971,0.9917961794381283,0.9358147546252995,0.05598142481282875,0.012711791371500844,0.0018894570857659306,0.010822334285734914,0.3949887226802213,10.621322361144438,0.8051575753670186,40,3,1,0,0,10,0.19674254195745616
0_0_0_10_14_16,-24.0,45,2,30,775,115,775,774,114,774,0.9146168724211208,1.0,-0.08538312757887923,0.9788822982781376,0.9795877001251434,-0.0007054018470058487,0.9743589743589743,1.0,-0.02564102564102566,0.9836510027672565,0.005712022501085101,0.9779389802661713,0.9933924307931731,0.8968314636252023,0.0965609671679708,0.14169241963179977,0.20071159924691884,-0.05901917961511907,0.387607912214635,10.89251367202185,0.9795877001251434,40,1,2,0,0,10,0.19674254195745616
0_0_0_10_14_16,-24.0,45,3,15,267,600,600,266,599,599,1.0,0.8382599620659578,0.16174003793404224,0.8489577607578891,0.8830782262281611,-0.03412046547027203,1.0,0.9487179487179487,0.05128205128205132,0.9450004917197913,0.9922425484676318,-0.047242056747840544,1.0209916308267444,0.9221564264466238,0.09883520438012061,0.0037858063823872196,0.0017206220362853014,0.0020651843461019182,0.37331197139169514,11.98077640524858,0.8489577607578891,40,3,1,0,0,14,0.14860268886158956
0_0_0_10_14_16,-24.0,45,5,4,86,873,500,85,872,499,0.8921047722901938,0.8464560669860003,0.045648705304193515,0.8380189354929113,0.9050290013182419,-0.06701006582533064,0.9487179487179487,0.8717948717948718,0.07692307692307687,0.9744706883322956,0.9001802943850403,0.07429039394725523,0.9479924378348852,0.9175538942554551,0.0304385435794301,0.005603596456962209,0.011675742145075402,-0.006072145688113193,0.06568992039170157,9.39088414476371,0.9356858980746042,40,6,3,0,0,13,0.21907489704202393
0_0_0_10_14_16,-24.0,45,5,13,562,53,53,561,52,52,1.0,0.7706837482169449,0.22931625178305515,0.9923654391016034,0.9481996809989743,0.044165758102629016,1.0,0.9743589743589743,0.02564102564102566,0.3347428631624877,0.9191461001719081,-0.5844032370094204,0.9520319459263187,0.8761819359791616,0.07585000994715707,0.07917341501429116,0.003915877960186134,0.07525753705410503,1.1312379909640975,11.966278722563661,0.9923654391016034,40,2,1,0,0,13,0.21907489704202393
0_0_0_10_14_16,-24.0,45,5,21,553,419,419,552,418,418,1.0,0.8298576091434356,0.17014239085656435,0.9276997394161375,0.8725783797522375,0.05512135966389997,1.0,0.9743589743589743,0.02564102564102566,0.6370601686971601,0.9760284991224409,-0.33896833042528085,0.987469574874773,0.9115805622104429,0.07588901266433012,0.01662319460626281,0.008633264628287146,0.007989929977975666,0.8099641951348868,11.79265867546681,0.9276997394161375,40,2,1,0,0,13,0.21907489704202393
0_0_0_10_14_16,-24.0,45,5,23,759,808,808,758,807,807,1.0,0.7527410868555118,0.24725891314448822,0.954791271643862,0.869143594065981,0.08564767757788105,1.0,0.6666666666666667,0.33333333333333326,0.9327232873739085,0.9783872837886142,-0.04566399641470564,1.0401939803085978,0.8572894450182327,0.1829045352903651,0.011115325384381964,0.0075980106366614845,0.00351731474772048,1.2335437822953084,11.591543822440808,0.954791271643862,4,2,1,0,1,13,0.21907489704202393
0_0_0_10_14_16,-24.0,45,5,32,741,54,261,740,53,260,0.9800271170907134,0.8427714917169427,0.13725562537377078,0.8864676301084227,0.788464122151576,0.09800350795684665,0.9743589743589743,0.8717948717948718,0.10256410256410253,0.7879117696604938,0.7955260692627503,-0.007614299602256458,0.989378391130863,0.8749170397142151,0.11446135141664793,0.021228660734226322,0.016388383966021564,0.004840276768204758,0.08761907327984654,10.206280922005506,0.8274750919260172,40,6,2,0,0,13,0.21907489704202393
