payload_symbol_index,gt_raw_fft_bin,savaux_argmax_bin,fused_argmax_bin,savaux_gt_rank,fused_gt_rank,rank_delta,savaux_gt_topk,fused_gt_topk,savaux_correct,fused_correct,gt_in_structured_topk,gt_path_ratio,gt_path_name,evidence_mode,dataset,target_snr_db,packet_index
19,510,510,510,1,1,0,1,1,1,1,1,0.11980841164411132,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,2
20,860,860,860,1,1,0,1,1,1,1,1,0.07480891937165672,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,2
21,553,683,683,4,27,-23,1,0,0,0,1,0.09407036174783073,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,2
22,629,629,629,1,1,0,1,1,1,1,1,0.1322154038553589,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,2
23,759,397,2,105,105,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-25.0,2
24,874,874,874,1,1,0,1,1,1,1,1,0.05037558461806115,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,2
25,720,437,997,23,12,11,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-25.0,2
26,314,314,314,1,1,0,1,1,1,1,1,0.16757570051655446,tau0_slope0,timing,0_0_0_10_14_16,-25.0,2
27,602,602,602,1,1,0,1,1,1,1,1,0.08155957466526319,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,2
28,7,7,7,1,1,0,1,1,1,1,1,0.14777827911843636,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,2
29,610,610,610,1,1,0,1,1,1,1,1,0.11871545699913547,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,2
30,775,387,775,17,1,16,0,1,0,1,0,nan,,timing,0_0_0_10_14_16,-25.0,2
31,912,405,405,3,5,-2,1,1,0,0,1,0.13209519509877685,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,2
32,768,768,768,1,1,0,1,1,1,1,1,0.10014039577421349,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,2
33,581,581,581,1,1,0,1,1,1,1,1,0.05120681697265772,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,2
34,93,190,190,52,49,3,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-25.0,2
0,222,222,222,1,1,0,1,1,1,1,1,0.13609805024984556,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,3
1,711,711,711,1,1,0,1,1,1,1,1,0.09091863474520022,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,3
2,871,871,827,1,2,-1,1,1,1,0,1,0.10559617338509739,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,3
3,718,359,443,102,102,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-25.0,3
4,107,107,107,1,1,0,1,1,1,1,1,0.13606166241004977,tau0_slope0,timing,0_0_0_10_14_16,-25.0,3
5,468,468,468,1,1,0,1,1,1,1,1,0.0924770775519281,tau0_slope0,timing,0_0_0_10_14_16,-25.0,3
6,89,149,334,9,28,-19,0,0,0,0,1,0.16456080786563407,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,3
7,713,713,713,1,1,0,1,1,1,1,1,0.10671945266189663,tau0_slope0,timing,0_0_0_10_14_16,-25.0,3
8,865,865,865,1,1,0,1,1,1,1,1,0.09921839214137945,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,3
9,492,239,239,2,2,0,1,1,0,0,1,0.11384508895820285,tau0_slope0,timing,0_0_0_10_14_16,-25.0,3
10,765,591,765,2,1,1,1,1,0,1,1,0.12022212974846047,tau0_slope0,timing,0_0_0_10_14_16,-25.0,3
11,1023,954,954,7,41,-34,1,0,0,0,1,0.1582037068627981,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,3
12,597,597,597,1,1,0,1,1,1,1,1,0.08593432853574028,tau0_slope0,timing,0_0_0_10_14_16,-25.0,3
13,562,327,562,2,1,1,1,1,0,1,1,0.20330047095716408,tau0_slope0,timing,0_0_0_10_14_16,-25.0,3
14,478,478,478,1,1,0,1,1,1,1,1,0.10981211109708566,tau0_slope0,timing,0_0_0_10_14_16,-25.0,3
15,267,267,267,1,1,0,1,1,1,1,1,0.09054677311636253,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,3
16,917,588,455,3,4,-1,1,1,0,0,1,0.2035854164361301,tau0_slope0,timing,0_0_0_10_14_16,-25.0,3
17,656,656,656,1,1,0,1,1,1,1,1,0.06513673042568616,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,3
18,889,888,124,25,13,12,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-25.0,3
19,510,510,510,1,1,0,1,1,1,1,1,0.13938247361983616,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,3
20,860,860,860,1,1,0,1,1,1,1,1,0.1184598539435855,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,3
21,553,553,553,1,1,0,1,1,1,1,1,0.07088352164556803,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,3
22,629,629,629,1,1,0,1,1,1,1,1,0.09792811379664441,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,3
23,759,759,558,1,2,-1,1,1,1,0,1,0.05968449864019866,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,3
24,874,874,874,1,1,0,1,1,1,1,1,0.07607238688650123,tau0_slope0,timing,0_0_0_10_14_16,-25.0,3
25,720,804,1003,4,7,-3,1,1,0,0,1,0.18565028329510536,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,3
26,314,314,314,1,1,0,1,1,1,1,1,0.11039963535824712,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,3
27,602,602,602,1,1,0,1,1,1,1,1,0.05259988304451736,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,3
28,7,7,7,1,1,0,1,1,1,1,1,0.27140468946559604,tau0_slope0,timing,0_0_0_10_14_16,-25.0,3
29,610,610,643,1,2,-1,1,1,1,0,1,0.12969536612962942,tau0_slope0,timing,0_0_0_10_14_16,-25.0,3
30,778,604,604,5,20,-15,1,0,0,0,1,0.11106385385828217,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,3
31,897,177,177,5,26,-21,1,0,0,0,1,0.0794299163231607,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,3
32,740,332,740,2,1,1,1,1,0,1,1,0.15864534896886862,tau0_slope0,timing,0_0_0_10_14_16,-25.0,3
33,590,38,38,3,2,1,1,1,0,0,1,0.13296520029578257,tau0_slope0,timing,0_0_0_10_14_16,-25.0,3
34,930,930,930,1,1,0,1,1,1,1,1,0.11086534368024371,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,3
0,222,222,222,1,1,0,1,1,1,1,1,0.06923293680297746,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,5
1,826,29,29,2,3,-1,1,1,0,0,1,0.12096946383695427,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,5
2,871,871,871,1,1,0,1,1,1,1,1,0.06613608966699522,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,5
3,718,718,718,1,1,0,1,1,1,1,1,0.06930796123424557,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,5
4,86,86,86,1,1,0,1,1,1,1,1,0.09106866616121731,tau0_slope0.5,timing,0_0_0_10_14_16,-25.0,5
5,468,468,468,1,1,0,1,1,1,1,1,0.08051343354359461,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,5
6,89,89,89,1,1,0,1,1,1,1,1,0.09470796462014212,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,5
7,713,713,713,1,1,0,1,1,1,1,1,0.08812880985077935,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,5
8,865,541,645,8,58,-50,1,0,0,0,1,0.0633478222095126,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,5
9,492,492,492,1,1,0,1,1,1,1,1,0.07513482635533503,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,5
10,765,629,629,11,70,-59,0,0,0,0,1,0.06734752487856024,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,5
11,1023,588,528,4,36,-32,1,0,0,0,1,0.062306018735234184,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,5
12,597,414,186,10,69,-59,0,0,0,0,1,0.05789718183591786,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,5
13,562,457,457,7,25,-18,1,0,0,0,1,0.11017344063437931,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,5
14,478,478,478,1,1,0,1,1,1,1,1,0.14021979452705544,tau0_slope0,timing,0_0_0_10_14_16,-25.0,5
15,267,267,267,1,1,0,1,1,1,1,1,0.22743523779831307,tau0_slope0,timing,0_0_0_10_14_16,-25.0,5
16,917,917,917,1,1,0,1,1,1,1,1,0.11431189438666405,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,5
17,656,656,656,1,1,0,1,1,1,1,1,0.06269368806690881,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,5
18,889,686,686,173,173,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-25.0,5
19,510,510,510,1,1,0,1,1,1,1,1,0.07560587502419812,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,5
20,860,860,860,1,1,0,1,1,1,1,1,0.14755792171940546,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,5
21,553,553,553,1,1,0,1,1,1,1,1,0.22006870692337663,tau0_slope0,timing,0_0_0_10_14_16,-25.0,5
22,629,417,738,4,19,-15,1,0,0,0,1,0.04939239932524815,tau0_slope0,timing,0_0_0_10_14_16,-25.0,5
23,759,759,759,1,1,0,1,1,1,1,1,0.14606069279078662,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,5
24,874,639,639,2,30,-28,1,0,0,0,1,0.07794494722580957,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,5
25,720,720,720,1,1,0,1,1,1,1,1,0.09181536719091053,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,5
26,314,314,314,1,1,0,1,1,1,1,1,0.1200607303965534,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,5
27,602,602,602,1,1,0,1,1,1,1,1,0.08925679588577913,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,5
28,7,7,7,1,1,0,1,1,1,1,1,0.07075657556426919,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,5
29,610,610,610,1,1,0,1,1,1,1,1,0.14946081412825027,tau0_slope0,timing,0_0_0_10_14_16,-25.0,5
30,823,823,823,1,1,0,1,1,1,1,1,0.05821404647774706,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,5
31,913,913,913,1,1,0,1,1,1,1,1,0.1456240165528201,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,5
32,741,458,432,9,40,-31,0,0,0,0,1,0.11180861702838371,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,5
33,581,881,422,109,109,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-25.0,5
34,91,91,91,1,1,0,1,1,1,1,1,0.09705729358838584,tau0_slope0,timing,0_0_0_10_14_16,-25.0,5
0,803,803,803,1,1,0,1,1,1,1,1,0.0697773737460226,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,6
1,826,998,998,2,2,0,1,1,0,0,1,0.17064008664842953,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,6
2,871,871,158,1,3,-2,1,1,1,0,1,0.049780404262291134,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,6
3,718,151,151,2,10,-8,1,0,0,0,1,0.07895392402100418,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,6
4,107,107,107,1,1,0,1,1,1,1,1,0.10497729222915324,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,6
5,468,468,468,1,1,0,1,1,1,1,1,0.09777889214526263,tau0_slope0,timing,0_0_0_10_14_16,-25.0,6
6,89,89,89,1,1,0,1,1,1,1,1,0.20253377473608664,tau0_slope0,timing,0_0_0_10_14_16,-25.0,6
7,713,658,713,2,1,1,1,1,0,1,1,0.08453824820039126,tau0_slope0,timing,0_0_0_10_14_16,-25.0,6
8,865,865,865,1,1,0,1,1,1,1,1,0.06748852972792568,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,6
9,492,492,492,1,1,0,1,1,1,1,1,0.045892681812352766,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,6
10,765,765,765,1,1,0,1,1,1,1,1,0.09724348660642936,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,6
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.19238818934699536,tau0_slope0,timing,0_0_0_10_14_16,-25.0,6
12,597,597,597,1,1,0,1,1,1,1,1,0.08765706599491188,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,6
13,562,687,687,27,12,15,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-25.0,6
14,478,478,478,1,1,0,1,1,1,1,1,0.08835458819032566,tau0_slope0,timing,0_0_0_10_14_16,-25.0,6
15,267,267,267,1,1,0,1,1,1,1,1,0.08823279186322257,tau0_slope0,timing,0_0_0_10_14_16,-25.0,6
16,917,917,917,1,1,0,1,1,1,1,1,0.147797078949097,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,6
17,656,656,656,1,1,0,1,1,1,1,1,0.08900130115974501,tau0_slope0,timing,0_0_0_10_14_16,-25.0,6
18,889,889,889,1,1,0,1,1,1,1,1,0.07061509590989365,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,6
19,510,399,399,6,34,-28,1,0,0,0,1,0.10897751812930026,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,6
20,860,860,860,1,1,0,1,1,1,1,1,0.06914230561622968,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,6
21,553,553,553,1,1,0,1,1,1,1,1,0.06679309278079211,tau0_slope0,timing,0_0_0_10_14_16,-25.0,6
22,629,629,629,1,1,0,1,1,1,1,1,0.14020857172767873,tau0_slope0,timing,0_0_0_10_14_16,-25.0,6
23,759,759,759,1,1,0,1,1,1,1,1,0.08263595242644503,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,6
24,874,874,966,1,3,-2,1,1,1,0,1,0.07081359498170263,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,6
25,720,1023,1023,2,7,-5,1,1,0,0,1,0.07779396285385669,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,6
26,314,314,314,1,1,0,1,1,1,1,1,0.13535671613999417,tau0_slope0,timing,0_0_0_10_14_16,-25.0,6
27,602,602,73,1,2,-1,1,1,1,0,1,0.07053759211199816,tau0_slope0,timing,0_0_0_10_14_16,-25.0,6
28,7,7,7,1,1,0,1,1,1,1,1,0.11544924015233397,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,6
29,610,610,610,1,1,0,1,1,1,1,1,0.07463662528826195,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,6
30,791,791,791,1,1,0,1,1,1,1,1,0.06068818893353063,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,6
31,928,928,928,1,1,0,1,1,1,1,1,0.04847379033060096,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,6
32,760,760,760,1,1,0,1,1,1,1,1,0.09724449889151053,tau0_slope0.5,timing,0_0_0_10_14_16,-25.0,6
33,584,329,584,2,1,1,1,1,0,1,1,0.12668923474127808,tau0_slope0,timing,0_0_0_10_14_16,-25.0,6
34,932,143,992,9,19,-10,0,0,0,0,1,0.2751947073973806,tau0_slope0,timing,0_0_0_10_14_16,-25.0,6
0,803,803,803,1,1,0,1,1,1,1,1,0.14943142047555427,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,8
1,711,711,711,1,1,0,1,1,1,1,1,0.0942864295928228,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,8
2,922,387,387,2,5,-3,1,1,0,0,1,0.09931678737349686,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,8
3,691,691,691,1,1,0,1,1,1,1,1,0.10156967963537242,tau0_slope0,timing,0_0_0_10_14_16,-25.0,8
4,86,86,86,1,1,0,1,1,1,1,1,0.1523325979334173,tau0_slope0,timing,0_0_0_10_14_16,-25.0,8
5,468,468,468,1,1,0,1,1,1,1,1,0.14387085124284119,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,8
6,89,89,212,1,2,-1,1,1,1,0,1,0.07639510941605868,tau0_slope0,timing,0_0_0_10_14_16,-25.0,8
7,713,922,333,4,2,2,1,1,0,0,1,0.2279267356592364,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,8
8,865,865,865,1,1,0,1,1,1,1,1,0.12395982246704276,tau0_slope0,timing,0_0_0_10_14_16,-25.0,8
9,492,492,492,1,1,0,1,1,1,1,1,0.061335455890297076,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,8
10,765,960,332,84,81,3,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-25.0,8
11,1023,472,472,21,7,14,0,1,0,0,0,nan,,timing,0_0_0_10_14_16,-25.0,8
12,597,597,597,1,1,0,1,1,1,1,1,0.09821526485710488,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,8
13,562,601,601,68,61,7,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-25.0,8
14,478,478,478,1,1,0,1,1,1,1,1,0.0778729110707246,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,8
15,267,267,267,1,1,0,1,1,1,1,1,0.20090996387716553,tau0_slope0,timing,0_0_0_10_14_16,-25.0,8
16,917,917,917,1,1,0,1,1,1,1,1,0.11702363082919907,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,8
17,656,379,379,2,2,0,1,1,0,0,1,0.0810842899079375,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,8
18,889,365,365,3,8,-5,1,1,0,0,1,0.10236269371417028,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,8
19,510,510,510,1,1,0,1,1,1,1,1,0.0837176474597773,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,8
20,860,82,82,12,47,-35,0,0,0,0,1,0.10504017959988389,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,8
21,553,553,553,1,1,0,1,1,1,1,1,0.15066477449240737,tau0_slope0,timing,0_0_0_10_14_16,-25.0,8
22,629,629,629,1,1,0,1,1,1,1,1,0.16487620508703957,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,8
23,759,759,759,1,1,0,1,1,1,1,1,0.19276905677377035,tau0_slope0,timing,0_0_0_10_14_16,-25.0,8
24,874,874,874,1,1,0,1,1,1,1,1,0.048283173790270056,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,8
25,720,28,28,2,3,-1,1,1,0,0,1,0.0984420753756099,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,8
26,314,314,314,1,1,0,1,1,1,1,1,0.07207104073431232,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,8
27,602,663,211,95,95,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-25.0,8
28,7,7,7,1,1,0,1,1,1,1,1,0.11070918641403954,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,8
29,610,610,610,1,1,0,1,1,1,1,1,0.08481707802735586,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,8
30,775,775,775,1,1,0,1,1,1,1,1,0.12706234601321406,tau0_slope0,timing,0_0_0_10_14_16,-25.0,8
31,920,386,642,7,16,-9,1,0,0,0,1,0.20170395057126436,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,8
32,753,753,753,1,1,0,1,1,1,1,1,0.0650951635096664,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,8
33,586,586,586,1,1,0,1,1,1,1,1,0.11929388533860852,tau0_slope0,timing,0_0_0_10_14_16,-25.0,8
34,91,91,91,1,1,0,1,1,1,1,1,0.10949060876133618,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,8
0,222,222,222,1,1,0,1,1,1,1,1,0.0924744988184906,tau0_slope0,timing,0_0_0_10_14_16,-25.0,9
1,826,826,826,1,1,0,1,1,1,1,1,0.11528895483534718,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
2,922,350,350,3,7,-4,1,1,0,0,1,0.13167191975886255,tau0_slope0,timing,0_0_0_10_14_16,-25.0,9
3,691,691,691,1,1,0,1,1,1,1,1,0.09338361828468475,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
4,86,490,490,2,4,-2,1,1,0,0,1,0.07190865890043616,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
5,468,468,468,1,1,0,1,1,1,1,1,0.07598318010496803,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
6,89,89,89,1,1,0,1,1,1,1,1,0.07837748292820877,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
7,713,713,713,1,1,0,1,1,1,1,1,0.0864337122381767,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,9
8,865,810,865,2,1,1,1,1,0,1,1,0.15645806378008803,tau0_slope0,timing,0_0_0_10_14_16,-25.0,9
9,492,492,492,1,1,0,1,1,1,1,1,0.0606212282391029,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
10,765,765,765,1,1,0,1,1,1,1,1,0.05115042156224514,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.060875206099863154,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,9
12,597,597,597,1,1,0,1,1,1,1,1,0.08295673278374045,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,9
13,562,764,764,8,28,-20,1,0,0,0,1,0.12433435697359853,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
14,478,656,225,10,42,-32,0,0,0,0,1,0.09048117867811073,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
15,267,267,267,1,1,0,1,1,1,1,1,0.060173862979510474,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
16,917,917,917,1,1,0,1,1,1,1,1,0.09851940521417629,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,9
17,656,656,656,1,1,0,1,1,1,1,1,0.060519107446907396,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,9
18,889,337,601,7,30,-23,1,0,0,0,1,0.087993124517952,tau0_slope0,timing,0_0_0_10_14_16,-25.0,9
19,510,510,510,1,1,0,1,1,1,1,1,0.10517229996065659,tau0_slope0,timing,0_0_0_10_14_16,-25.0,9
20,860,860,860,1,1,0,1,1,1,1,1,0.05889256551147487,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
21,553,553,553,1,1,0,1,1,1,1,1,0.0966997964932266,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,9
22,629,629,629,1,1,0,1,1,1,1,1,0.1328546617323075,tau0_slope0,timing,0_0_0_10_14_16,-25.0,9
23,759,388,388,3,3,0,1,1,0,0,1,0.11386366485026181,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
24,874,874,874,1,1,0,1,1,1,1,1,0.17994717337682226,tau0_slope0,timing,0_0_0_10_14_16,-25.0,9
25,720,720,720,1,1,0,1,1,1,1,1,0.09035844360552989,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,9
26,314,314,314,1,1,0,1,1,1,1,1,0.09841762680356674,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,9
27,602,602,602,1,1,0,1,1,1,1,1,0.08908202669552243,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
28,7,7,150,1,15,-14,1,0,1,0,1,0.07356160752139551,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,9
29,610,610,610,1,1,0,1,1,1,1,1,0.09870477415065013,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
30,794,381,381,4,26,-22,1,0,0,0,1,0.11689726897925644,tau0_slope0.5,timing,0_0_0_10_14_16,-25.0,9
31,905,905,905,1,1,0,1,1,1,1,1,0.11671561670728521,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,9
32,741,741,741,1,1,0,1,1,1,1,1,0.14257929148674905,tau0_slope0.5,timing,0_0_0_10_14_16,-25.0,9
33,580,157,242,39,26,13,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-25.0,9
34,89,89,89,1,1,0,1,1,1,1,1,0.13309531713519854,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,9
0,803,803,803,1,1,0,1,1,1,1,1,0.09623570726015737,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
1,826,826,826,1,1,0,1,1,1,1,1,0.20869386766596534,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
2,922,619,619,4,32,-28,1,0,0,0,1,0.0859559495664402,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,10
3,691,845,280,15,59,-44,0,0,0,0,1,0.13728988119373006,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,10
4,107,107,107,1,1,0,1,1,1,1,1,0.07722278229625765,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
5,468,468,468,1,1,0,1,1,1,1,1,0.16714803597686545,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
6,89,89,89,1,1,0,1,1,1,1,1,0.10236375477978756,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
7,713,713,713,1,1,0,1,1,1,1,1,0.06349721316969914,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,10
8,865,865,865,1,1,0,1,1,1,1,1,0.22738244722718606,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,10
9,492,228,228,7,13,-6,1,0,0,0,1,0.12185995734280021,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
10,765,765,765,1,1,0,1,1,1,1,1,0.14853431196540964,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
11,1023,275,275,2,41,-39,1,0,0,0,1,0.0307636940720813,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,10
12,597,597,597,1,1,0,1,1,1,1,1,0.07454292795396147,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,10
13,562,562,562,1,1,0,1,1,1,1,1,0.04174896472432611,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,10
14,478,478,478,1,1,0,1,1,1,1,1,0.15692998018802792,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
15,267,267,267,1,1,0,1,1,1,1,1,0.08507436887568623,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,10
16,917,839,698,5,15,-10,1,0,0,0,1,0.08552196704490114,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
17,656,656,656,1,1,0,1,1,1,1,1,0.11074220829154158,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
18,889,1011,889,2,1,1,1,1,0,1,1,0.15438354856297487,tau0_slope0.5,timing,0_0_0_10_14_16,-25.0,10
19,510,510,510,1,1,0,1,1,1,1,1,0.10403222937448028,tau0_slope0.5,timing,0_0_0_10_14_16,-25.0,10
