trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,decision_q2,is_error,true_rank_q2,true_in_top4,true_in_top8,true_in_top16,signal_power,added_noise_power,wrong_symbol,c_1m_true,c_1m_wrong,delta_c_1m,c_multirate_true,c_multirate_wrong,delta_c_multirate,ratio_variance_true,ratio_variance_wrong,delta_wrong_minus_true_ratio_variance,c_1m_true_wins,c_multirate_true_wins,true_ratio_variance_is_lower
14:20260819:91,14.0,20260819,91,exp0_000003_rxg20_0_fulltrim,3,30,1741,3285,1,4,1,1,1,7.734548353416439e-08,1.2612317841358153e-05,3285,-1.1348804681946819e-05,-0.010250014859210541,0.010238666054528594,-0.00019812949879050666,-0.027046620777688667,0.02684849127889816,9.114060655779467e-06,2.150444195655763e-05,1.2390381300778163e-05,1,1,1
14:20260819:92,14.0,20260819,92,exp0_000003_rxg20_0_fulltrim,3,31,2133,865,1,10,0,0,1,7.826555026098304e-08,1.2762348243440638e-05,865,-0.002071868235334972,-0.0015613060101152133,-0.0005105622252197589,-0.007097094592926558,-0.00385128743799742,-0.0032458071549291375,1.0435236179050457e-05,9.955303893442959e-06,-4.799322856074983e-07,0,0,0
14:20260819:93,14.0,20260819,93,exp0_000004_rxg20_0_fulltrim,4,1,313,314,1,2,1,1,1,8.157081366743916e-08,1.3301320019513654e-05,314,-0.02329564967840279,-0.02490825764367027,0.001612607965267479,-0.06980327771514577,-0.08084373218921802,0.011040454474072245,9.335479264398687e-06,4.303432979751672e-05,3.369885053311803e-05,1,1,1
14:20260819:98,14.0,20260819,98,exp0_000004_rxg20_0_fulltrim,4,7,1669,1670,1,9,0,0,1,6.0957886044426e-08,9.940079221173844e-06,1670,-0.0018204107342542704,-0.0022103954912543852,0.00038998475700011484,-0.004148113508886572,-0.008021768817954154,0.0038736553090675824,4.76399163493544e-05,3.42459423007044e-05,-1.3393974048649998e-05,1,1,0
14:20260819:100,14.0,20260819,100,exp0_000004_rxg20_0_fulltrim,4,9,1381,3426,1,6,0,1,1,5.143671891759314e-08,8.387512987991473e-06,3426,-0.0038735816842787453,-0.00048289199555844904,-0.003390689688720296,-0.011693106485989471,-0.001335298916484355,-0.010357807569505117,1.8238954454177813e-06,5.729239212463967e-06,3.905343767046186e-06,0,0,1
14:20260819:101,14.0,20260819,101,exp0_000004_rxg20_0_fulltrim,4,10,709,3898,1,2,1,1,1,4.895049323003227e-08,7.98209734942977e-06,3898,-0.02433774917196801,-0.0036524011879765384,-0.02068534798399147,-0.06427812199730289,-0.015138200492206988,-0.0491399215050959,0.00016982104494658024,5.148357793624838e-05,-0.00011833746701033187,0,0,0
14:20260819:102,14.0,20260819,102,exp0_000004_rxg20_0_fulltrim,4,11,609,3775,1,2,1,1,1,4.6849944792774036e-08,7.639572054851105e-06,3775,-0.014496731576777392,-0.001761156869190294,-0.012735574707587098,-0.03913313921185756,-0.004913759263444434,-0.03421937994841312,2.3824077311995182e-05,1.5364293748817436e-05,-8.459783563177746e-06,0,0,0
14:20260819:103,14.0,20260819,103,exp0_000004_rxg20_0_fulltrim,4,12,213,214,1,22,0,0,0,4.5580639758656736e-08,7.432593213987668e-06,214,-0.0010171259771122928,-1.4973928834915995e-06,-0.0010156285842288012,-0.006462399529125024,-0.00011707859170908835,-0.0063453209374159355,0.00010209649898777436,2.815177934917001e-05,-7.394471963860436e-05,0,0,0
14:20260819:104,14.0,20260819,104,exp0_000004_rxg20_0_fulltrim,4,13,1385,953,1,11,0,0,1,4.4617085211113114e-08,7.275471483592922e-06,953,-0.004196791174016082,-0.007897840174482551,0.0037010490004664694,-0.013726518924521258,-0.02833294434460838,0.01460642542008712,3.977966125314125e-06,0.00015268455689076665,0.00014870659076545253,1,1,1
14:20260819:106,14.0,20260819,106,exp0_000004_rxg20_0_fulltrim,4,15,1449,1450,1,2,1,1,1,4.563515593836338e-08,7.44148287831633e-06,1450,-2.340307330370778e-05,-0.0006633207158925705,0.0006399176425888627,-3.509160177727277e-05,-0.002686761983072021,0.0026516703812947484,6.307962324118677e-06,8.089731430485198e-06,1.7817691063665213e-06,1,1,1
14:20260819:110,14.0,20260819,110,exp0_000004_rxg20_0_fulltrim,4,19,1361,1362,1,6,0,1,1,5.239450365795853e-08,8.543693866526613e-06,1362,-0.0108434103548034,-0.002147223482069034,-0.008696186872734366,-0.03371877099848103,-0.0063905580019829175,-0.02732821299649811,2.0043070968277514e-05,5.215397549366118e-06,-1.4827673418911396e-05,0,0,0
14:20260819:114,14.0,20260819,114,exp0_000004_rxg20_0_fulltrim,4,23,2253,2254,1,2,1,1,1,6.212196775232584e-08,1.012989985222412e-05,2254,-0.025524765656888295,-0.020208157728654356,-0.005316607928233939,-0.07192088056315532,-0.05853394857497265,-0.013386931988182672,2.993214918196769e-05,5.1159850880744905e-06,-2.48161640938932e-05,0,0,0
14:20260819:116,14.0,20260819,116,exp0_000004_rxg20_0_fulltrim,4,25,2373,2374,1,2,1,1,1,5.8547636028418385e-08,9.547052532477807e-06,2374,-0.013797474414712711,-0.08379924606077513,0.07000177164606242,-0.039068275287784865,-0.25150073764646663,0.21243246235868177,6.598764900247792e-06,1.289422255736733e-06,-5.309342644511059e-06,1,1,0
14:20260819:118,14.0,20260819,118,exp0_000004_rxg20_0_fulltrim,4,27,465,3880,1,2,1,1,1,6.049199774171361e-08,9.86410928622885e-06,3880,-0.01627360984354344,-0.00016474079223547693,-0.016108869051307963,-0.044340113478795254,-0.0006798322738948857,-0.04366028120490037,2.1093836070506592e-05,0.00010083051257507326,7.973667650456666e-05,0,0,1
14:20260819:120,14.0,20260819,120,exp0_000004_rxg20_0_fulltrim,4,29,1277,327,1,3,1,1,1,5.9206405974189554e-08,9.654474654116366e-06,327,-0.05029780113538562,-0.0019051224574087142,-0.048392678677976905,-0.15433076221050604,-0.0077497748522882635,-0.14658098735821778,8.768271472211935e-06,6.250392266494277e-05,5.373565119273084e-05,0,0,1
14:20260819:121,14.0,20260819,121,exp0_000004_rxg20_0_fulltrim,4,30,701,3990,1,2,1,1,1,5.894161321915254e-08,9.611296303732914e-06,3990,-0.017650775854076324,-0.0010081257302938487,-0.016642650123782476,-0.05157041943522858,-0.0021979589133262452,-0.049372460521902334,2.5381104041960427e-06,2.8240758281657097e-05,2.5702647877461056e-05,0,0,1
14:20260819:125,14.0,20260819,125,exp0_000005_rxg20_0_fulltrim,5,2,1433,1434,1,2,1,1,1,7.34177059824057e-08,1.1971835984766612e-05,1434,-0.0022421166339748264,-0.00011074308361029915,-0.002131373550364527,-0.007933149444251927,-0.00015827550522542317,-0.007774873939026504,1.2324807052502619e-05,3.364112764769058e-05,2.131632059518796e-05,0,0,1
14:20260819:126,14.0,20260819,126,exp0_000005_rxg20_0_fulltrim,5,3,2865,2866,1,2,1,1,1,7.379963170968246e-08,1.2034114587783925e-05,2866,-0.001965334954426303,-0.002095309483266439,0.0001299745288401359,-0.005790937300663506,-0.006312478170729642,0.0005215408700661364,9.715553290603162e-06,1.3595186865549524e-07,-9.579601421947667e-06,1,1,0
14:20260819:129,14.0,20260819,129,exp0_000005_rxg20_0_fulltrim,5,6,3165,3166,1,2,1,1,1,7.474616020142153e-08,1.2188459969546796e-05,3166,-0.00012103600797691337,-0.0014098059877198704,0.001288769979742957,-0.00027187370987504796,-0.0062213676349871655,0.005949493925112117,8.715069686563319e-06,3.589713437544632e-05,2.7182064688883006e-05,1,1,1
14:20260819:136,14.0,20260819,136,exp0_000005_rxg20_0_fulltrim,5,13,1333,62,1,8,0,1,1,7.129279860818548e-08,1.1625338607511567e-05,62,-0.03782313460479505,-4.979117090995296e-05,-0.037773343433885095,-0.11230425078080487,-0.00043319235524408843,-0.11187105842556079,1.5675835948667068e-06,5.567006860387545e-05,5.410248500900874e-05,0,0,1
14:20260819:137,14.0,20260819,137,exp0_000005_rxg20_0_fulltrim,5,14,2681,223,1,6,0,1,1,7.219362232585112e-08,1.1772231154136017e-05,223,-0.0002603685520490083,-4.028495163136528e-05,-0.00022008360041764303,-0.0010194731174791548,-0.0006528591379697849,-0.0003666139795093699,9.569833733718407e-06,5.756747740742169e-05,4.799764367370329e-05,0,0,1
14:20260819:138,14.0,20260819,138,exp0_000005_rxg20_0_fulltrim,5,15,1101,1102,1,9,0,0,1,7.42442024293012e-08,1.2106608377499727e-05,1102,-0.0002362241894570461,-0.00037576355958828,0.0001395393701312339,-0.0009811090026530201,-0.0020044072983710416,0.0010232982957180214,5.182851477838971e-06,1.9631891299986506e-05,1.4449039822147536e-05,1,1,1
14:20260819:143,14.0,20260819,143,exp0_000005_rxg20_0_fulltrim,5,20,985,3950,1,31,0,0,0,7.351215678369982e-08,1.1987237576066588e-05,3950,-0.043086188179234534,-0.0002625148024522897,-0.042823673376782244,-0.12823730875812678,-0.0006458928124455556,-0.1275914159456812,4.3014961040722024e-06,2.824004555590727e-05,2.3938549451835067e-05,0,0,1
14:20260819:147,14.0,20260819,147,exp0_000005_rxg20_0_fulltrim,5,24,1801,537,1,8,0,1,1,7.353438407213862e-08,1.19908620621223e-05,537,-2.6936413649142966e-07,-0.003301052315079443,0.0033007829509429515,-0.00010307957230365119,-0.010973366858537205,0.010870287286233554,1.5243504061240648e-05,5.752429753631582e-06,-9.491074307609066e-06,1,1,0
14:20260819:152,14.0,20260819,152,exp0_000005_rxg20_0_fulltrim,5,29,3225,3226,1,22,0,0,0,7.328661707209845e-08,1.1950460011319603e-05,3226,-0.0018469563491388754,-0.0027482945954507643,0.0009013382463118889,-0.006478131411523296,-0.0070620354937286165,0.0005839040822053203,7.126278335219756e-06,1.2571940021542498e-05,5.445661686322742e-06,1,1,1
14:20260819:156,14.0,20260819,156,exp0_000006_rxg20_0_fulltrim,6,1,313,142,1,5,0,1,1,7.39910849543863e-08,1.2065333853132463e-05,142,-0.01319150417532629,-0.0042913058541389,-0.00890019832118739,-0.04159304277246727,-0.014683957836494529,-0.026909084935972737,4.263900162040732e-06,5.503409252709129e-05,5.0770192365050555e-05,0,0,1
14:20260819:162,14.0,20260819,162,exp0_000006_rxg20_0_fulltrim,6,7,1669,1670,1,2,1,1,1,7.495432637858539e-08,1.222240452416389e-05,1670,-7.131019667925792e-05,-0.00027489868803641786,0.00020358849135715995,-0.00011743531195325207,-0.0006356465851466675,0.0005182112731934153,5.928503477656764e-06,2.4590778314648106e-06,-3.469425646191953e-06,1,1,0
14:20260819:163,14.0,20260819,163,exp0_000006_rxg20_0_fulltrim,6,8,3921,3922,1,2,1,1,1,7.478145525579894e-08,1.219421534689652e-05,3922,-3.589781392543927e-05,-0.00021260445393723643,0.00017670664001179717,-7.757989840844826e-05,-0.000595557230387388,0.0005179773319789398,1.0875866638510892e-05,5.8455828083240755e-06,-5.0302838301868164e-06,1,1,0
14:20260819:165,14.0,20260819,165,exp0_000006_rxg20_0_fulltrim,6,10,197,182,1,5,0,1,1,7.570743370610979e-08,1.2345209742379353e-05,182,-0.0035853621981320367,-2.6198319188179476e-09,-0.003585359578300118,-0.012894862636857666,-0.00019806327281148527,-0.01269679936404618,3.518527591118945e-05,2.2498453226346126e-05,-1.2686822684843321e-05,0,0,0
14:20260819:169,14.0,20260819,169,exp0_000006_rxg20_0_fulltrim,6,14,2629,2630,1,2,1,1,1,7.413186609765663e-08,1.208829028761142e-05,2630,-0.0005156327234948684,-0.0001188655460097375,-0.00039676717748513094,-0.0013164880050462015,-0.0004806242014293808,-0.0008358638036168207,1.4579101956283913e-05,1.8094750595571531e-06,-1.276962689672676e-05,0,0,0
14:20260819:172,14.0,20260819,172,exp0_000006_rxg20_0_fulltrim,6,17,1009,1010,1,2,1,1,1,7.63129663347194e-08,1.2443950737022745e-05,1010,-0.0018918342831086728,-0.002483319746592727,0.0005914854634840544,-0.005500804877651007,-0.00871069719227809,0.003209892314627082,4.654333820698224e-06,8.534402210782524e-06,3.8800683900843e-06,1,1,1
14:20260819:174,14.0,20260819,174,exp0_000006_rxg20_0_fulltrim,6,19,1949,1950,1,3,1,1,1,7.494167816359966e-08,1.2220342046818908e-05,1950,-0.004556154479621068,-3.64671546140786e-06,-0.004552507764159661,-0.013507188150430487,-2.17398554133487e-05,-0.013485448295017138,4.5191942424766525e-07,4.529293262989629e-06,4.077373838741964e-06,0,0,1
14:20260819:175,14.0,20260819,175,exp0_000006_rxg20_0_fulltrim,6,20,1253,763,1,5,0,1,1,7.460000001812531e-08,1.216462640353555e-05,763,-0.013138398255776805,-0.01085814626028519,-0.002280251995491615,-0.035582046593352186,-0.03814720075579857,0.0025651541624463828,1.8076881038042978e-05,4.07643189472203e-05,2.268743790917732e-05,0,1,1
14:20260819:177,14.0,20260819,177,exp0_000006_rxg20_0_fulltrim,6,22,1837,1838,1,2,1,1,1,7.685898068398805e-08,1.2532986401475948e-05,1838,-0.004811425780866447,-0.0025526760502490803,-0.002258749730617367,-0.013506189110680049,-0.0075094350455724695,-0.005996754065107579,2.751520335855464e-06,1.8159307147224364e-06,-9.355896211330275e-07,0,0,0
14:20260819:180,14.0,20260819,180,exp0_000006_rxg20_0_fulltrim,6,25,965,261,1,6,0,1,1,7.528412346435288e-08,1.2276182786045413e-05,261,-0.012680150060601058,-4.45885921128374e-07,-0.01267970417467993,-0.04213431784730994,-4.436802989761122e-05,-0.042089949817412334,4.15051082661102e-05,5.337703269354278e-06,-3.616740499675592e-05,0,0,0
14:20260819:183,14.0,20260819,183,exp0_000006_rxg20_0_fulltrim,6,28,1029,609,1,2,1,1,1,7.577888988858357e-08,1.2356861723127413e-05,609,-0.0037906564086973484,-0.0017652561555935634,-0.002025400253103785,-0.00955319566819448,-0.0062723983903083735,-0.003280797277886106,2.1759379756694938e-05,1.0661171643370287e-05,-1.1098208113324652e-05,0,0,0
14:20260819:184,14.0,20260819,184,exp0_000006_rxg20_0_fulltrim,6,29,3009,3010,1,2,1,1,1,7.464459645530883e-08,1.217189850805478e-05,3010,-0.00545107014282928,-0.0006623784377314031,-0.004788691705097877,-0.013654952160679554,-0.0038758815077006565,-0.009779070652978897,6.581412174205545e-05,4.403896156930939e-05,-2.177516017274606e-05,0,0,0
14:20260819:185,14.0,20260819,185,exp0_000006_rxg20_0_fulltrim,6,30,1025,3788,1,2,1,1,1,7.625862094613738e-08,1.243508892269708e-05,3788,-0.004007478257579926,-0.003309453282688802,-0.0006980249748911242,-0.010411992865254405,-0.00972415577764768,-0.0006878370876067241,1.4539583170551369e-05,2.3170366760172922e-06,-1.2222546494534077e-05,0,0,0
14:20260819:186,14.0,20260819,186,exp0_000006_rxg20_0_fulltrim,6,31,1777,3988,1,9,0,0,1,7.570004374646718e-08,1.2344004700848955e-05,3988,-0.004250735323517713,-1.5372879406664715e-07,-0.004250581594723646,-0.01399975723985168,-3.8023008356460765e-05,-0.013961734231495219,4.743309950017799e-06,5.639265455553993e-06,8.959555055361933e-07,0,0,1
14:20260819:187,14.0,20260819,187,exp0_000007_rxg20_0_fulltrim,7,0,3293,3829,1,2,1,1,1,7.469056100994132e-08,1.2179393704231366e-05,3829,-0.005159851674255167,-0.00016659696775684336,-0.004993254706498324,-0.012001546248915194,-0.0007351897271566717,-0.011266356521758522,4.282961008519646e-05,3.537557179977454e-06,-3.9292052905219006e-05,0,0,0
14:20260819:196,14.0,20260819,196,exp0_000007_rxg20_0_fulltrim,7,9,1401,3931,1,3,1,1,1,7.488202135242547e-08,1.2210614126977301e-05,3931,-0.003705898365043073,-0.0022037139076028374,-0.0015021844574402356,-0.01283544416826466,-0.0062227102223890735,-0.006612733945875587,1.2878514596449268e-05,1.132023726959208e-06,-1.174649086949006e-05,0,0,0
14:20260819:200,14.0,20260819,200,exp0_000007_rxg20_0_fulltrim,7,13,745,746,1,2,1,1,1,7.488440899696757e-08,1.2211003467511242e-05,746,-0.017219413445339518,-0.010137112694517138,-0.00708230075082238,-0.05275288876811056,-0.03143966954286938,-0.02131321922524118,9.690962270679716e-07,1.4756671070516507e-06,5.065708799836791e-07,0,0,1
14:20260819:201,14.0,20260819,201,exp0_000007_rxg20_0_fulltrim,7,14,2457,3468,1,6,0,1,1,7.504014101236866e-08,1.2236397861424964e-05,3468,-0.005796082730325831,-0.004847990414039335,-0.0009480923162864963,-0.016108619144746227,-0.013844780748548504,-0.002263838396197723,1.1721841861088333e-05,1.9304454649665683e-06,-9.791396396121764e-06,0,0,0
14:20260819:204,14.0,20260819,204,exp0_000007_rxg20_0_fulltrim,7,17,3189,3190,1,2,1,1,1,7.543639168063862e-08,1.2301012356605718e-05,3190,-0.000763101796358383,-7.468422151738553e-08,-0.0007630271121368655,-0.0019516128546984322,-1.8183573263976808e-05,-0.0019334292814344553,2.5620582970260715e-06,2.582883557028057e-06,2.0825260001985465e-08,0,0,1
14:20260819:207,14.0,20260819,207,exp0_000007_rxg20_0_fulltrim,7,20,2445,3845,1,15,0,0,1,7.613776846516897e-08,1.2415382149499173e-05,3845,-0.006643605511532946,-1.3799697279803332e-05,-0.006629805814253142,-0.017883954700736195,-0.0009551290078974538,-0.016928825692838743,1.0127732800751601e-05,6.731085779691212e-05,5.7183124996160515e-05,0,0,1
14:20260819:208,14.0,20260819,208,exp0_000007_rxg20_0_fulltrim,7,21,2817,3847,1,60,0,0,0,7.40476230640739e-08,1.2074553222860944e-05,3847,-0.01694742211523135,-0.0029137481283079652,-0.014033673986923383,-0.05060675658586103,-0.005773490401162157,-0.04483326618469887,1.073302176948606e-05,7.87177965417334e-05,6.798477477224734e-05,0,0,1
14:20260819:211,14.0,20260819,211,exp0_000007_rxg20_0_fulltrim,7,24,1785,284,1,95,0,0,0,7.651688032243237e-08,1.2477201909655195e-05,284,-0.02213031964512486,-0.0002480912645231057,-0.02188222838060175,-0.062361361687533,-0.0014129964070635223,-0.06094836528046948,1.2020699941254813e-05,3.310660972309961e-05,2.1085909781844796e-05,0,0,1
14:20260819:212,14.0,20260819,212,exp0_000007_rxg20_0_fulltrim,7,25,2081,2082,1,3,1,1,1,7.74288743113423e-08,1.262591593317616e-05,2082,-4.832183146815165e-10,-0.02195136127270873,0.021951360789490414,-1.4496160579793677e-05,-0.06728391835851674,0.06726942219793695,2.396235274866825e-06,1.5223080176412045e-05,1.282684490154522e-05,1,1,1
14:20260819:218,14.0,20260819,218,exp0_000007_rxg20_0_fulltrim,7,31,1605,1606,1,18,0,0,0,6.910217361501786e-08,1.1268125006631444e-05,1606,-0.018162508414868595,-0.0005847552388508807,-0.017577753176017716,-0.056291600555137704,-0.001143438397933937,-0.055148162157203764,2.4295162127281092e-06,1.3144783316249844e-05,1.0715267103521735e-05,0,0,1
14:20260819:220,14.0,20260819,220,exp0_000008_rxg20_0_fulltrim,8,1,313,314,1,2,1,1,1,6.833685137698464e-08,1.114332796773426e-05,314,-0.012675389080545293,-0.0033007621418409136,-0.009374626938704379,-0.04315755612745742,-0.009221540983489351,-0.03393601514396807,2.602801329403295e-05,6.439020002171954e-06,-1.9588993291860997e-05,0,0,0
14:20260819:226,14.0,20260819,226,exp0_000008_rxg20_0_fulltrim,8,9,1381,1382,1,2,1,1,1,6.732224866327172e-08,1.0977882083587716e-05,1382,-0.0009002665161317731,-0.0005086373254814168,-0.0003916291906503563,-0.0032360581483024398,-0.0013657428809411983,-0.0018703152673612414,4.289640758548526e-06,2.7869664450259407e-06,-1.5026743135225854e-06,0,0,0
14:20260819:228,14.0,20260819,228,exp0_000008_rxg20_0_fulltrim,8,11,997,998,1,3,1,1,1,6.87076636213099e-08,1.120379435402082e-05,998,-0.004958353067421253,-0.0022024262060257793,-0.0027559268613954737,-0.014160620123608289,-0.0063745286749503985,-0.0077860914486578905,1.3131290052839059e-05,4.889132381862751e-07,-1.2642376814652784e-05,0,0,0
14:20260819:229,14.0,20260819,229,exp0_000008_rxg20_0_fulltrim,8,12,3861,20,1,2,1,1,1,7.272187621805969e-08,1.1858370715039094e-05,20,-0.0027519846329405935,-9.263662490065576e-06,-0.002742720970450528,-0.0063116047258306015,-6.408250895592745e-05,-0.006247522216874674,2.5200746105601746e-05,8.64185259166338e-06,-1.6558893513938365e-05,0,0,0
14:20260819:231,14.0,20260819,231,exp0_000008_rxg20_0_fulltrim,8,14,2665,2666,1,2,1,1,1,7.212253973415986e-08,1.1760640092855734e-05,2666,-0.00027045751856631455,-0.001017911505552055,0.0007474539869857403,-0.000964571592705644,-0.003512292456896521,0.0025477208641908767,4.3608223040510094e-06,3.19239309042215e-06,-1.1684292136288594e-06,1,1,0
14:20260819:236,14.0,20260819,236,exp0_000008_rxg20_0_fulltrim,8,19,2905,2906,1,2,1,1,1,7.370467330653716e-08,1.2018630224541857e-05,2906,-0.00222965114317649,-0.0014601763848555193,-0.0007694747583209705,-0.007078022904850681,-0.00446702326833338,-0.002610999636517301,5.650342960627004e-06,2.1734375946052095e-07,-5.432999201166483e-06,0,0,0
14:20260819:237,14.0,20260819,237,exp0_000008_rxg20_0_fulltrim,8,20,1513,4013,1,25,0,0,0,7.157919759579576e-08,1.1672040171664158e-05,4013,-0.0030305941417499475,-0.002986706528498396,-4.388761325155137e-05,-0.009593330138123888,-0.009032384740558352,-0.0005609453975655362,1.8356397464809426e-06,1.1726011013004543e-06,-6.630386451804883e-07,0,0,0
14:20260819:238,14.0,20260819,238,exp0_000008_rxg20_0_fulltrim,8,21,1557,323,1,3,1,1,1,7.308006824804216e-08,1.191677918989703e-05,323,-0.010203107303316384,-0.0018967115803350228,-0.00830639572298136,-0.031022383006239773,-0.005528223304808376,-0.025494159701431398,8.821452187283188e-07,1.4508749807971169e-05,1.3626604589242849e-05,0,0,1
14:20260819:239,14.0,20260819,239,exp0_000008_rxg20_0_fulltrim,8,22,957,958,1,2,1,1,1,7.144188377162249e-08,1.164964913452337e-05,958,-0.006831900377597593,-0.0006420741588023264,-0.0061898262187952665,-0.01807934591156065,-0.001581164758011375,-0.016498181153549275,1.5988236842922468e-05,3.5400194207618995e-06,-1.2448217422160569e-05,0,0,0
14:20260819:241,14.0,20260819,241,exp0_000008_rxg20_0_fulltrim,8,24,2753,24,1,2,1,1,1,7.272724819931743e-08,1.1859246695535491e-05,24,-0.0036020388989510595,-4.453379561222665e-05,-0.003557505103338833,-0.011507265350013852,-0.0002563891089671451,-0.011250876241046707,8.310555617592921e-06,2.91851419272288e-06,-5.3920414248700415e-06,0,0,0
14:20260819:242,14.0,20260819,242,exp0_000008_rxg20_0_fulltrim,8,25,1129,1130,1,2,1,1,1,7.497954924048851e-08,1.2226517482499078e-05,1130,-0.0005084295976921105,-0.0002418612547779231,-0.00026656834291418735,-0.0008829716309233261,-0.0005238303202157212,-0.00035914131070760493,2.3298719580873396e-05,3.933598787046748e-06,-1.9365120793826647e-05,0,0,0
14:20260819:243,14.0,20260819,243,exp0_000008_rxg20_0_fulltrim,8,26,865,866,1,2,1,1,1,7.252976206977067e-08,1.1827043679647653e-05,866,-0.003274337106472937,-0.0041187291172492535,0.0008443920107763167,-0.008760805858383116,-0.0165121739470485,0.007751368088665384,5.664784572230078e-06,6.0640014925872504e-05,5.4975230353642426e-05,1,1,1
14:20260819:245,14.0,20260819,245,exp0_000008_rxg20_0_fulltrim,8,28,1273,3624,1,3,1,1,1,7.099657401431171e-08,1.15770348338502e-05,3624,-0.0002663065728496286,-0.0016813974760986796,0.001415090903249051,-0.0007817453591409593,-0.006002969284115589,0.0052212239249746295,4.69266570720558e-06,1.9673090719178178e-05,1.4980425011972599e-05,1,1,1
14:20260820:1,14.0,20260820,1,exp0_000000_rxg20_0_fulltrim,0,1,313,314,1,2,1,1,1,5.516800773616521e-08,8.995954468830487e-06,314,-0.017088055665165577,-0.01868399859843972,0.001595942933274145,-0.048953533764251864,-0.051256891371955236,0.0023033576077033727,1.5423942252506547e-05,2.598520739939639e-05,1.0561265146889842e-05,1,1,1
14:20260820:14,14.0,20260820,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,1011,1,4,1,1,1,6.669297009117698e-08,1.0875268963863548e-05,1011,-0.0002209916137755603,-0.03475052020311169,0.034529528589336125,-0.0006584914033490635,-0.11013966420857967,0.1094811728052306,5.576189252542111e-06,1.5098697105679691e-05,9.52250785313758e-06,1,1,1
14:20260820:29,14.0,20260820,29,exp0_000000_rxg20_0_fulltrim,0,29,2269,4078,1,71,0,0,0,6.393811427330359e-08,1.0426049234481592e-05,4078,-0.00210490368380472,-0.0018405452045905527,-0.0002643584792141672,-0.0057223408190697645,-0.0032204611626935483,-0.0025018796563762162,8.250288328823677e-06,0.00011172748090063115,0.00010347719257180747,0,0,1
14:20260820:30,14.0,20260820,30,exp0_000000_rxg20_0_fulltrim,0,30,2677,3151,1,2,1,1,1,6.23435032529794e-08,1.0166024471525945e-05,3151,-0.0014303639080140696,-0.011173142535320426,0.009742778627306357,-0.00452297945883149,-0.028193644660731182,0.023670665201899692,8.079540452255269e-06,7.102993814606359e-05,6.295039769380832e-05,1,1,1
14:20260820:35,14.0,20260820,35,exp0_000002_rxg20_0_fulltrim,2,4,3469,3470,1,13,0,0,1,2.938706659844156e-08,4.791993112319082e-06,3470,-5.253658444024051e-07,-0.00022636791726299017,0.00022584255141858776,-0.00031458624476569117,-0.0004000992482459589,8.551300348026773e-05,4.6791746395209514e-05,8.405476189633083e-06,-3.838627020557643e-05,1,1,0
14:20260820:39,14.0,20260820,39,exp0_000002_rxg20_0_fulltrim,2,9,1669,207,1,8,0,1,1,2.8904408243193406e-08,4.713288573837685e-06,207,-0.008987748854232659,-0.0003576651104861856,-0.008630083743746473,-0.0308685940718029,-0.000838501959544573,-0.030030092112258325,2.1159735052713512e-05,3.985160994824799e-06,-1.7174574057888714e-05,0,0,0
14:20260820:42,14.0,20260820,42,exp0_000002_rxg20_0_fulltrim,2,12,213,214,1,2,1,1,1,2.973033652740225e-08,4.847968319294423e-06,214,-0.00889536937679753,-0.006850653969432202,-0.002044715407365327,-0.03318391385886301,-0.024908123531166823,-0.008275790327696188,0.00010872219022433492,3.863416825278141e-05,-7.008802197155351e-05,0,0,0
14:20260820:43,14.0,20260820,43,exp0_000002_rxg20_0_fulltrim,2,13,1301,1302,1,2,1,1,1,3.006001965050024e-08,4.9017279978877674e-06,1302,-0.0001619177700905446,-0.0003146797203229963,0.00015276195023245168,-0.0005400275993527683,-0.0021781454556722485,0.0016381178563194803,7.300712134211111e-05,5.041394080986529e-05,-2.2593180532245822e-05,1,1,0
14:20260820:45,14.0,20260820,45,exp0_000002_rxg20_0_fulltrim,2,15,1117,1118,1,7,0,1,1,2.915803053910802e-08,4.754645416688338e-06,1118,-0.06489307607633178,-0.03829752558580477,-0.02659555049052701,-0.18042586255941612,-0.12038028869303724,-0.060045573866378876,5.6853542824723226e-05,2.21652685423208e-05,-3.4688274282402425e-05,0,0,0
14:20260820:47,14.0,20260820,47,exp0_000002_rxg20_0_fulltrim,2,17,2501,3607,1,5,0,1,1,2.8294015271034982e-08,4.613755028745905e-06,3607,-0.00045139793555197863,-0.00044205059940527567,-9.347336146702965e-06,-0.0008416740388115465,-0.0007951035586162227,-4.657048019532373e-05,3.941631587691862e-05,0.00014017343092892379,0.00010075711505200517,0,0,1
14:20260820:49,14.0,20260820,49,exp0_000002_rxg20_0_fulltrim,2,19,2009,2873,1,6,0,1,1,2.877050545110491e-08,4.691453755610459e-06,2873,-0.0006058280597786859,-0.03533837581741202,0.034732547757633334,-0.0012579858041835614,-0.1037766748874494,0.10251868908326585,9.113943266520241e-05,6.943843300237638e-06,-8.419558936496477e-05,1,1,0
14:20260820:51,14.0,20260820,51,exp0_000002_rxg20_0_fulltrim,2,21,2085,147,1,2,1,1,1,3.0583522438251264e-08,4.987092821381779e-06,147,-7.077332813460312e-05,-0.00014504919930752132,7.42758711729182e-05,-0.0001200679016751393,-0.0020249062026340995,0.0019048383009589603,1.937245779302816e-05,0.00018680698083605677,0.00016743452304302862,1,1,1
