payload_symbol_index,gt_raw_fft_bin,savaux_argmax_bin,fused_argmax_bin,savaux_gt_rank,fused_gt_rank,rank_delta,savaux_gt_topk,fused_gt_topk,savaux_correct,fused_correct,gt_in_structured_topk,gt_path_ratio,gt_path_name,evidence_mode,dataset,target_snr_db,packet_index
30,871,871,979,1,4,-3,1,1,1,0,1,0.08357763121119542,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,5
31,904,904,904,1,1,0,1,1,1,1,1,0.13479859118357998,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,5
32,744,744,744,1,1,0,1,1,1,1,1,0.1140916696923299,tau0_slope0,timing,0_0_0_10_14_8,-24.0,5
33,591,591,591,1,1,0,1,1,1,1,1,0.08625303747149232,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,5
34,89,89,89,1,1,0,1,1,1,1,1,0.1276408494363452,tau0_slope0,timing,0_0_0_10_14_8,-24.0,5
0,803,305,305,2,2,0,1,1,0,0,1,0.1665577707934791,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,6
1,711,920,920,2,2,0,1,1,0,0,1,0.1158776829090796,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,6
2,922,922,922,1,1,0,1,1,1,1,1,0.06149165848523137,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,6
3,691,691,691,1,1,0,1,1,1,1,1,0.11686598597834634,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,6
4,86,86,86,1,1,0,1,1,1,1,1,0.07727720247616059,tau0_slope0,timing,0_0_0_10_14_8,-24.0,6
5,467,467,467,1,1,0,1,1,1,1,1,0.06789644358476235,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,6
6,89,946,241,19,3,16,0,1,0,0,0,nan,,timing,0_0_0_10_14_8,-24.0,6
7,713,713,713,1,1,0,1,1,1,1,1,0.1510246851213434,tau0_slope0,timing,0_0_0_10_14_8,-24.0,6
8,865,865,865,1,1,0,1,1,1,1,1,0.07904827902657274,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,6
9,405,405,405,1,1,0,1,1,1,1,1,0.10013826814744527,tau0_slope0,timing,0_0_0_10_14_8,-24.0,6
10,765,765,765,1,1,0,1,1,1,1,1,0.1368386387943514,tau0_slope0,timing,0_0_0_10_14_8,-24.0,6
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.2089478168065839,tau0_slope0,timing,0_0_0_10_14_8,-24.0,6
12,597,975,975,12,55,-43,0,0,0,0,1,0.12599849192650803,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,6
13,562,118,574,5,6,-1,1,1,0,0,1,0.12030837267948075,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,6
14,478,478,200,1,2,-1,1,1,1,0,1,0.051797074625435396,tau0_slope0,timing,0_0_0_10_14_8,-24.0,6
15,267,689,53,5,20,-15,1,0,0,0,1,0.13130300122592972,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,6
16,917,745,745,36,28,8,0,0,0,0,0,nan,,timing,0_0_0_10_14_8,-24.0,6
17,656,656,656,1,1,0,1,1,1,1,1,0.10030166027227565,tau0_slope0,timing,0_0_0_10_14_8,-24.0,6
18,889,889,889,1,1,0,1,1,1,1,1,0.07914660456868959,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,6
19,510,510,510,1,1,0,1,1,1,1,1,0.0824425979557681,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,6
20,860,872,872,4,12,-8,1,0,0,0,1,0.11311718870722391,tau0_slope0,timing,0_0_0_10_14_8,-24.0,6
21,553,553,532,1,2,-1,1,1,1,0,1,0.06683760213267007,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,6
22,629,629,629,1,1,0,1,1,1,1,1,0.06835417808638633,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,6
23,759,759,759,1,1,0,1,1,1,1,1,0.05803042846284428,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,6
24,874,874,874,1,1,0,1,1,1,1,1,0.11034598057942906,tau0_slope0,timing,0_0_0_10_14_8,-24.0,6
25,720,720,720,1,1,0,1,1,1,1,1,0.07025120521569596,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,6
26,314,314,314,1,1,0,1,1,1,1,1,0.10746177026617218,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,6
27,602,602,455,1,2,-1,1,1,1,0,1,0.06744202449088664,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,6
28,7,7,7,1,1,0,1,1,1,1,1,0.11015247579217419,tau0_slope0,timing,0_0_0_10_14_8,-24.0,6
29,610,610,988,1,2,-1,1,1,1,0,1,0.08823743347941006,tau0_slope0,timing,0_0_0_10_14_8,-24.0,6
30,839,839,839,1,1,0,1,1,1,1,1,0.051564123876555686,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,6
31,905,369,947,2,2,0,1,1,0,0,1,0.10476475479599055,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,6
32,757,874,874,2,2,0,1,1,0,0,1,0.08841556254853494,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,6
33,590,590,590,1,1,0,1,1,1,1,1,0.08655834514997493,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,6
34,930,930,930,1,1,0,1,1,1,1,1,0.0780234988475351,tau0_slope-0.5,timing,0_0_0_10_14_8,-24.0,6
0,222,338,768,10,20,-10,0,0,0,0,1,0.22041396135108576,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,7
1,826,826,826,1,1,0,1,1,1,1,1,0.09069783891687093,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,7
2,922,922,922,1,1,0,1,1,1,1,1,0.0894549231552653,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,7
3,691,947,947,2,4,-2,1,1,0,0,1,0.08599216158275198,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,7
4,86,86,86,1,1,0,1,1,1,1,1,0.14916818893886138,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,7
5,467,467,467,1,1,0,1,1,1,1,1,0.08268282717324457,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,7
6,89,89,322,1,2,-1,1,1,1,0,1,0.07446814676413828,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,7
7,713,951,951,16,93,-77,0,0,0,0,1,0.06374394072592116,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,7
8,865,776,918,3,9,-6,1,0,0,0,1,0.16362059822406244,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,7
9,405,405,405,1,1,0,1,1,1,1,1,0.12097917231721662,tau0_slope0,timing,0_0_0_10_14_8,-24.0,7
10,765,934,288,9,32,-23,0,0,0,0,1,0.17458900990270285,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,7
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.15997642632448406,tau0_slope0,timing,0_0_0_10_14_8,-24.0,7
12,597,597,597,1,1,0,1,1,1,1,1,0.0689875188401528,tau0_slope0,timing,0_0_0_10_14_8,-24.0,7
13,562,675,675,2,2,0,1,1,0,0,1,0.15068767515705395,tau0_slope0,timing,0_0_0_10_14_8,-24.0,7
14,478,478,478,1,1,0,1,1,1,1,1,0.21276769062259882,tau0_slope0,timing,0_0_0_10_14_8,-24.0,7
15,267,397,397,2,2,0,1,1,0,0,1,0.1023222043800587,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,7
16,917,917,917,1,1,0,1,1,1,1,1,0.1696881976038721,tau0_slope0,timing,0_0_0_10_14_8,-24.0,7
17,656,656,656,1,1,0,1,1,1,1,1,0.18297466216588903,tau0_slope0,timing,0_0_0_10_14_8,-24.0,7
18,889,889,889,1,1,0,1,1,1,1,1,0.09288396455579519,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,7
19,510,510,510,1,1,0,1,1,1,1,1,0.11043350604542926,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,7
20,860,860,358,1,2,-1,1,1,1,0,1,0.03713085906451088,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,7
21,553,553,553,1,1,0,1,1,1,1,1,0.19585786689888277,tau0_slope0,timing,0_0_0_10_14_8,-24.0,7
22,629,629,629,1,1,0,1,1,1,1,1,0.049055163728969904,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,7
23,759,759,759,1,1,0,1,1,1,1,1,0.08874542211452176,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,7
24,874,874,874,1,1,0,1,1,1,1,1,0.19535911164034164,tau0_slope0,timing,0_0_0_10_14_8,-24.0,7
25,720,720,720,1,1,0,1,1,1,1,1,0.07754245484657958,tau0_slope-0.5,timing,0_0_0_10_14_8,-24.0,7
26,314,314,314,1,1,0,1,1,1,1,1,0.1450393128667454,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,7
27,602,602,602,1,1,0,1,1,1,1,1,0.09965373291252412,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,7
28,7,934,934,2,2,0,1,1,0,0,1,0.07278840730318445,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,7
29,610,331,782,5,12,-7,1,0,0,0,1,0.13995066419786256,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,7
30,858,594,364,4,41,-37,1,0,0,0,1,0.042023999518778866,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,7
31,920,920,268,1,2,-1,1,1,1,0,1,0.08254863909192216,tau0_slope0,timing,0_0_0_10_14_8,-24.0,7
32,737,737,737,1,1,0,1,1,1,1,1,0.2482207800761648,tau0_slope0,timing,0_0_0_10_14_8,-24.0,7
33,584,584,584,1,1,0,1,1,1,1,1,0.08210489040865929,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,7
34,932,515,515,96,96,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_8,-24.0,7
0,803,803,803,1,1,0,1,1,1,1,1,0.08690343174525572,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
1,826,826,826,1,1,0,1,1,1,1,1,0.10637360194065994,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,8
2,922,922,922,1,1,0,1,1,1,1,1,0.07128334638834058,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
3,691,691,691,1,1,0,1,1,1,1,1,0.1377954760054067,tau0_slope0,timing,0_0_0_10_14_8,-24.0,8
4,107,34,34,3,3,0,1,1,0,0,1,0.15295619206236577,tau0_slope0,timing,0_0_0_10_14_8,-24.0,8
5,467,467,467,1,1,0,1,1,1,1,1,0.059729268568011015,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,8
6,89,237,89,2,1,1,1,1,0,1,1,0.2487839224828726,tau0_slope0,timing,0_0_0_10_14_8,-24.0,8
7,713,713,522,1,4,-3,1,1,1,0,1,0.08673867142439405,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
8,865,865,865,1,1,0,1,1,1,1,1,0.08472757279125272,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
9,405,405,405,1,1,0,1,1,1,1,1,0.1474408686766394,tau0_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
10,765,765,765,1,1,0,1,1,1,1,1,0.05058965564819969,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
11,1023,717,717,3,8,-5,1,1,0,0,1,0.0778279408603797,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
12,597,1005,1005,2,2,0,1,1,0,0,1,0.15986496504524783,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,8
13,562,562,562,1,1,0,1,1,1,1,1,0.13653080744749874,tau0_slope0,timing,0_0_0_10_14_8,-24.0,8
14,478,286,1023,14,85,-71,0,0,0,0,1,0.08238547401801681,tau0_slope0.5,timing,0_0_0_10_14_8,-24.0,8
15,267,15,777,4,48,-44,1,0,0,0,1,0.05232500081205532,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,8
16,917,917,917,1,1,0,1,1,1,1,1,0.10800245322338028,tau0_slope0,timing,0_0_0_10_14_8,-24.0,8
17,656,656,656,1,1,0,1,1,1,1,1,0.11285207572020245,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
18,889,889,889,1,1,0,1,1,1,1,1,0.07346192431483299,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
19,510,528,528,67,62,5,0,0,0,0,0,nan,,timing,0_0_0_10_14_8,-24.0,8
20,860,860,819,1,2,-1,1,1,1,0,1,0.08120890855712419,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
21,553,553,553,1,1,0,1,1,1,1,1,0.09772107851723709,tau0_slope0,timing,0_0_0_10_14_8,-24.0,8
22,629,629,629,1,1,0,1,1,1,1,1,0.13702188524701517,tau0_slope0,timing,0_0_0_10_14_8,-24.0,8
23,759,759,759,1,1,0,1,1,1,1,1,0.08341815296629634,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
24,874,874,874,1,1,0,1,1,1,1,1,0.12184066900203516,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,8
25,720,720,523,1,2,-1,1,1,1,0,1,0.08374865138759839,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
26,314,297,297,16,66,-50,0,0,0,0,1,0.10996158674915239,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,8
27,602,602,602,1,1,0,1,1,1,1,1,0.14013970716065224,tau0_slope0,timing,0_0_0_10_14_8,-24.0,8
28,7,7,365,1,5,-4,1,1,1,0,1,0.051431814731384855,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
29,610,610,610,1,1,0,1,1,1,1,1,0.06420680355885995,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,8
30,890,890,890,1,1,0,1,1,1,1,1,0.1339777840900702,tau0_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
31,921,921,921,1,1,0,1,1,1,1,1,0.07662881023641115,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,8
32,756,756,756,1,1,0,1,1,1,1,1,0.061802132095733306,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
33,581,581,581,1,1,0,1,1,1,1,1,0.1431748260019691,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,8
34,91,91,91,1,1,0,1,1,1,1,1,0.1483372320620068,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,8
0,222,222,222,1,1,0,1,1,1,1,1,0.1138651673876495,tau0_slope0,timing,0_0_0_10_14_8,-24.0,9
1,711,711,711,1,1,0,1,1,1,1,1,0.08033626525300439,tau0_slope-0.5,timing,0_0_0_10_14_8,-24.0,9
2,871,871,871,1,1,0,1,1,1,1,1,0.05549889021711906,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,9
3,691,24,24,3,2,1,1,1,0,0,1,0.25928172230350194,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,9
4,86,86,86,1,1,0,1,1,1,1,1,0.06894128147438101,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,9
5,467,467,467,1,1,0,1,1,1,1,1,0.1070014366678668,tau0_slope0,timing,0_0_0_10_14_8,-24.0,9
6,89,89,89,1,1,0,1,1,1,1,1,0.113406939539774,tau0_slope0,timing,0_0_0_10_14_8,-24.0,9
7,713,713,713,1,1,0,1,1,1,1,1,0.07142025644638662,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,9
8,865,865,865,1,1,0,1,1,1,1,1,0.08623898047959634,tau0_slope0,timing,0_0_0_10_14_8,-24.0,9
9,405,405,405,1,1,0,1,1,1,1,1,0.03924203378008899,tau0_slope0,timing,0_0_0_10_14_8,-24.0,9
10,765,765,765,1,1,0,1,1,1,1,1,0.19573984083114646,tau0_slope0,timing,0_0_0_10_14_8,-24.0,9
11,1023,1023,626,1,12,-11,1,0,1,0,1,0.05317871122438407,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,9
12,597,597,597,1,1,0,1,1,1,1,1,0.1161220010602153,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,9
13,562,562,162,1,3,-2,1,1,1,0,1,0.09343555796909092,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,9
14,478,478,478,1,1,0,1,1,1,1,1,0.17978892189248322,tau0_slope0,timing,0_0_0_10_14_8,-24.0,9
15,267,267,267,1,1,0,1,1,1,1,1,0.1019393291530055,tau0_slope0,timing,0_0_0_10_14_8,-24.0,9
16,917,748,748,4,12,-8,1,0,0,0,1,0.10577269355059644,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,9
17,656,656,656,1,1,0,1,1,1,1,1,0.1250488857063618,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,9
18,889,889,889,1,1,0,1,1,1,1,1,0.08686035920959528,tau0_slope-0.5,timing,0_0_0_10_14_8,-24.0,9
19,510,877,877,3,2,1,1,1,0,0,1,0.238595368218146,tau0_slope0.5,timing,0_0_0_10_14_8,-24.0,9
20,860,860,860,1,1,0,1,1,1,1,1,0.05972826438612375,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,9
21,553,553,553,1,1,0,1,1,1,1,1,0.12906210799296738,tau0_slope0,timing,0_0_0_10_14_8,-24.0,9
22,629,629,629,1,1,0,1,1,1,1,1,0.07886410305539414,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,9
23,759,759,223,1,3,-2,1,1,1,0,1,0.11435073599003849,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,9
24,874,874,874,1,1,0,1,1,1,1,1,0.1473165023465978,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,9
25,720,720,720,1,1,0,1,1,1,1,1,0.10703553864879906,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,9
26,314,314,314,1,1,0,1,1,1,1,1,0.08961396140901777,tau0_slope0,timing,0_0_0_10_14_8,-24.0,9
27,602,602,602,1,1,0,1,1,1,1,1,0.049105102573310556,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,9
28,7,7,7,1,1,0,1,1,1,1,1,0.14240426893243352,tau0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,9
29,610,610,610,1,1,0,1,1,1,1,1,0.0583916615975004,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,9
30,887,887,887,1,1,0,1,1,1,1,1,0.06586004968222156,tau-0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,9
31,920,920,920,1,1,0,1,1,1,1,1,0.09685598236847649,tau0_slope0.5,timing,0_0_0_10_14_8,-24.0,9
32,752,752,752,1,1,0,1,1,1,1,1,0.10854502821409623,tau0_slope0,timing,0_0_0_10_14_8,-24.0,9
33,590,590,590,1,1,0,1,1,1,1,1,0.10525291348841556,tau-0.5_slope0.5,timing,0_0_0_10_14_8,-24.0,9
34,936,936,936,1,1,0,1,1,1,1,1,0.06879590447559418,tau0.5_slope-0.5,timing,0_0_0_10_14_8,-24.0,9
0,222,222,222,1,1,0,1,1,1,1,1,0.07123976303959922,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,1
1,826,826,826,1,1,0,1,1,1,1,1,0.10490902018345591,tau0_slope0,timing,0_0_0_10_14_16,-24.0,1
2,922,922,922,1,1,0,1,1,1,1,1,0.11564747838827336,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,1
3,718,718,718,1,1,0,1,1,1,1,1,0.07468891474290949,tau0_slope0,timing,0_0_0_10_14_16,-24.0,1
4,107,107,107,1,1,0,1,1,1,1,1,0.09238153694959064,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,1
5,468,962,981,4,5,-1,1,1,0,0,1,0.11830371849059772,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,1
6,89,89,89,1,1,0,1,1,1,1,1,0.06839640922398439,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,1
7,713,1,201,62,58,4,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-24.0,1
8,865,865,865,1,1,0,1,1,1,1,1,0.06556002186266945,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,1
9,492,399,399,24,10,14,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-24.0,1
10,765,765,765,1,1,0,1,1,1,1,1,0.10662459042258703,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,1
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.10890250981130946,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,1
12,597,277,675,3,15,-12,1,0,0,0,1,0.18919798052166384,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,1
13,562,213,213,9,44,-35,0,0,0,0,1,0.11777788020257769,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,1
14,478,478,478,1,1,0,1,1,1,1,1,0.06853434595703446,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,1
15,267,267,267,1,1,0,1,1,1,1,1,0.12846049957124006,tau0_slope0,timing,0_0_0_10_14_16,-24.0,1
16,917,917,917,1,1,0,1,1,1,1,1,0.10246876740363521,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,1
17,656,651,651,3,13,-10,1,0,0,0,1,0.08712632138002606,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,1
18,889,889,889,1,1,0,1,1,1,1,1,0.08765352175620535,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,1
19,510,654,353,2,15,-13,1,0,0,0,1,0.09467444635347276,tau0_slope0.5,timing,0_0_0_10_14_16,-24.0,1
20,860,860,860,1,1,0,1,1,1,1,1,0.09714556017368223,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,1
21,553,553,553,1,1,0,1,1,1,1,1,0.040188814985414587,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,1
22,629,998,998,11,78,-67,0,0,0,0,1,0.08480656628597677,tau0_slope0.5,timing,0_0_0_10_14_16,-24.0,1
23,759,759,759,1,1,0,1,1,1,1,1,0.08335003793163863,tau0_slope0,timing,0_0_0_10_14_16,-24.0,1
24,874,874,874,1,1,0,1,1,1,1,1,0.11067292227598935,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,1
25,720,720,720,1,1,0,1,1,1,1,1,0.05673965671364597,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,1
26,314,314,314,1,1,0,1,1,1,1,1,0.08981912908372248,tau0_slope0,timing,0_0_0_10_14_16,-24.0,1
27,602,602,602,1,1,0,1,1,1,1,1,0.17275626660827773,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,1
28,7,7,7,1,1,0,1,1,1,1,1,0.1004382556603665,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,1
29,610,510,510,50,47,3,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-24.0,1
30,807,807,807,1,1,0,1,1,1,1,1,0.08336191054510168,tau0_slope0.5,timing,0_0_0_10_14_16,-24.0,1
31,897,897,897,1,1,0,1,1,1,1,1,0.10289544946269703,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,1
32,749,749,749,1,1,0,1,1,1,1,1,0.15084817166806216,tau0_slope0,timing,0_0_0_10_14_16,-24.0,1
33,584,581,584,2,1,1,1,1,0,1,1,0.18377872662005557,tau0_slope0,timing,0_0_0_10_14_16,-24.0,1
34,934,706,706,4,2,2,1,1,0,0,1,0.08821666933487778,tau0_slope0,timing,0_0_0_10_14_16,-24.0,1
0,803,803,803,1,1,0,1,1,1,1,1,0.08842653812691413,tau0_slope0,timing,0_0_0_10_14_16,-24.0,2
1,826,861,861,5,5,0,1,1,0,0,1,0.1444596067485305,tau0_slope0,timing,0_0_0_10_14_16,-24.0,2
2,922,922,922,1,1,0,1,1,1,1,1,0.08358711661269505,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,2
3,718,818,818,4,3,1,1,1,0,0,1,0.1067919148020215,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,2
4,86,86,86,1,1,0,1,1,1,1,1,0.07780362765716839,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,2
5,468,468,468,1,1,0,1,1,1,1,1,0.27038492741792497,tau0_slope0,timing,0_0_0_10_14_16,-24.0,2
6,89,89,89,1,1,0,1,1,1,1,1,0.10171245376963897,tau-0.5_slope0,timing,0_0_0_10_14_16,-24.0,2
7,713,503,503,53,47,6,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-24.0,2
8,865,865,380,1,2,-1,1,1,1,0,1,0.0699127606597845,tau-0.5_slope0,timing,0_0_0_10_14_16,-24.0,2
9,492,492,891,1,25,-24,1,0,1,0,1,0.0746021019095763,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,2
10,765,765,765,1,1,0,1,1,1,1,1,0.05756855353829897,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,2
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.11789731181950819,tau0_slope0,timing,0_0_0_10_14_16,-24.0,2
12,597,597,597,1,1,0,1,1,1,1,1,0.12302098655238691,tau0_slope0,timing,0_0_0_10_14_16,-24.0,2
13,562,562,562,1,1,0,1,1,1,1,1,0.05751377346401644,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,2
14,478,478,478,1,1,0,1,1,1,1,1,0.06022929873951042,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,2
15,267,267,267,1,1,0,1,1,1,1,1,0.15552633495141133,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,2
16,917,917,917,1,1,0,1,1,1,1,1,0.052220311158794525,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,2
17,656,656,656,1,1,0,1,1,1,1,1,0.17652766696440203,tau0_slope0,timing,0_0_0_10_14_16,-24.0,2
18,889,889,889,1,1,0,1,1,1,1,1,0.09887493973039731,tau0_slope0,timing,0_0_0_10_14_16,-24.0,2
19,510,510,510,1,1,0,1,1,1,1,1,0.11075055070979992,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,2
20,860,860,860,1,1,0,1,1,1,1,1,0.07347926686899156,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,2
21,553,683,683,2,2,0,1,1,0,0,1,0.08854385125484841,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,2
22,629,629,629,1,1,0,1,1,1,1,1,0.12068844809028625,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,2
23,759,397,2,32,18,14,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-24.0,2
24,874,874,874,1,1,0,1,1,1,1,1,0.05078196057893147,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,2
25,720,437,997,6,2,4,1,1,0,0,1,0.2951279227266402,tau0_slope0,timing,0_0_0_10_14_16,-24.0,2
26,314,314,314,1,1,0,1,1,1,1,1,0.14842329045232724,tau0_slope0,timing,0_0_0_10_14_16,-24.0,2
27,602,602,602,1,1,0,1,1,1,1,1,0.0789800716890888,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,2
28,7,7,7,1,1,0,1,1,1,1,1,0.13627393776675464,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,2
29,610,610,610,1,1,0,1,1,1,1,1,0.11121105548044063,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,2
