snr_label,added_snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,chip_delta,selected_offset,fixed_q0_bin,fixed_q0_correct,savaux_bin,savaux_correct,choice_bin,choice_correct,choice_gt_power,choice_gt_to_mean_energy,choice_gt_margin_db,segment_valid,head_energy,tail_energy,total_energy,head_tail_coherence,head_tail_phase_deg,gt_energy_gain_db,head_energy_gain_db,tail_energy_gain_db,total_segment_gain_db,head_tail_coherence_delta,abs_phase_error_reduction_deg
clean,,0,11,31,39,759,4,2,759,1,759,1,759,1,4.416167762465861e-06,30.473510632446647,4.481001643598763,1,1.7207617795113204e-06,2.789747516236814e-06,4.4161677624658265e-06,0.9963625420336019,-7.431848697626503,-0.016651918121030257,0.0,-0.026632594345449807,-0.016651918121028803,0.0003550248717031357,0.3591604164554454
clean,,0,11,31,39,759,4,3,759,1,759,1,759,1,4.443242193072283e-06,30.6258985843534,4.520289671200251,1,1.7207617795113204e-06,2.817608801075429e-06,4.443242193072239e-06,0.99568435000053,-8.103537226037519,0.009892315584154047,0.0,0.01652536158194114,0.009892315584146352,-0.00032316716136870927,-0.3125281119555705
clean,,0,11,31,39,759,16,0,759,1,759,1,759,1,4.433132938897637e-06,30.53148944603183,4.432580664594149,1,1.7207617795113204e-06,2.8069078753754656e-06,4.433132938897601e-06,0.9960075171618987,-7.791009114081948,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,31,39,759,16,1,759,1,759,1,759,1,4.416509603918222e-06,30.5018187083023,4.385353573252116,1,1.7207617795113204e-06,2.789882958290849e-06,4.416509603918187e-06,0.996406625543272,-7.38664695157245,-0.01631575763341833,0.0,-0.02642174978516872,-0.016315757633416878,0.00039910838137324767,0.4043621625094982
clean,,0,11,31,39,759,16,2,759,1,759,1,759,1,4.416966857812438e-06,30.431765464704903,4.397305761581876,1,1.7207617795113204e-06,2.7907082417752477e-06,4.416966857812405e-06,0.9963084865332077,-7.487181031308705,-0.01586614338669554,0.0,-0.025137240481248355,-0.015866143386692153,0.00030096937130896784,0.3038280827732436
clean,,0,11,31,39,759,16,3,759,1,759,1,759,1,4.432218010979154e-06,30.51942133850456,4.466181654291282,1,1.7207617795113204e-06,2.8071703534107063e-06,4.432218010979112e-06,0.9957382969391538,-8.049893213414267,-0.0008964070345179843,0.0,0.00040609609543490455,-0.0008964070345237715,-0.00026922022274489255,-0.2588840993323185
clean,,0,11,31,39,759,64,0,759,1,759,1,759,1,4.433132938897637e-06,30.53148944603183,4.432580664594149,1,1.7207617795113204e-06,2.8069078753754656e-06,4.433132938897601e-06,0.9960075171618987,-7.791009114081948,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,31,39,759,64,1,759,1,759,1,759,1,4.463086064583896e-06,30.741365500705477,4.478501725129558,1,1.7207617795113204e-06,2.833322178514742e-06,4.463086064583857e-06,0.9963316756692951,-7.474015729692436,0.02924506771420691,0.0,0.040678021479230095,0.02924506771420499,0.0003241585073964215,0.3169933843895123
clean,,0,11,31,39,759,64,2,759,1,759,1,759,1,4.363299663272599e-06,30.041839977000624,4.32383425199858,1,1.7207617795113204e-06,2.742445890870192e-06,4.363299663272561e-06,0.9959848473429151,-7.796564929356384,-0.06895714387016681,0.0,-0.10090091433553107,-0.06895714387016877,-2.2669818983578338e-05,-0.005555815274435716
clean,,0,11,31,39,759,64,3,759,1,759,1,759,1,4.389223053619961e-06,30.263727549303162,4.429403741476209,1,1.7207617795113204e-06,2.7682371762045777e-06,4.389223053619917e-06,0.9955295243377502,-8.234498213295367,-0.04323103343243559,0.0,-0.060248622954659936,-0.043231033432443375,-0.00047799282414850985,-0.4434890992134193
clean,,0,11,32,40,494,-64,0,494,1,494,1,494,1,4.507936856615798e-06,30.087167974139785,7.055397581582331,1,3.2456587382250344e-06,1.6321615697550073e-06,4.50793685661578e-06,0.9455623918950886,27.480166917625453,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,32,40,494,-64,1,494,1,494,1,494,1,4.4757043976978585e-06,29.888476435059715,7.168157133480927,1,3.1957636352299143e-06,1.6321615697550073e-06,4.4757043976978365e-06,0.9474610158454908,26.967740814317168,-0.031164287882355233,-0.06728203818484389,0.0,-0.031164287882358633,0.0018986239504021896,0.512426103308286
clean,,0,11,32,40,494,-64,2,494,1,494,1,494,1,4.494888737467549e-06,30.072001391268863,7.260106904592679,1,3.222089678747033e-06,1.6321615697550073e-06,4.494888737467528e-06,0.9469102311139745,27.121866527933072,-0.012588781275123822,-0.03165230656576667,0.0,-0.012588781275125272,0.0013478392188859267,0.3583003896923813
clean,,0,11,32,40,494,-64,3,494,1,494,1,494,1,4.439017643176841e-06,29.584649854112268,7.1032025162319545,1,3.1529427951023667e-06,1.6321615697550073e-06,4.4390176431768155e-06,0.9472153968420385,27.01501150103887,-0.06690953023522936,-0.12586763131465348,0.0,-0.0669095302352367,0.0016530049469498653,0.4651554165865832
clean,,0,11,32,40,494,-16,0,494,1,494,1,494,1,4.507936856615798e-06,30.087167974139785,7.055397581582331,1,3.2456587382250344e-06,1.6321615697550073e-06,4.50793685661578e-06,0.9455623918950886,27.480166917625453,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,32,40,494,-16,1,494,1,494,1,494,1,4.494744178384731e-06,29.967253377629735,6.997238121040481,1,3.2477070328030206e-06,1.6321615697550073e-06,4.49474417838472e-06,0.9424421310898138,28.273515764113167,-0.012728455970564058,0.002739913608459611,0.0,-0.012728455970556805,-0.0031202608052748326,-0.7933488464877136
clean,,0,11,32,40,494,-16,2,494,1,494,1,494,1,4.524618713331777e-06,30.12157708112497,6.9775338853232896,1,3.2703206853213755e-06,1.6321615697550073e-06,4.5246187133317585e-06,0.9448032825844647,27.684940387205565,0.016041631851971196,0.03287486956024282,0.0,0.016041631851971196,-0.000759109310623951,-0.2047734695801111
clean,,0,11,32,40,494,-16,3,494,1,494,1,494,1,4.442266806771831e-06,29.68211357800841,7.029733665759087,1,3.1835839140086603e-06,1.6321615697550073e-06,4.442266806771817e-06,0.9425090074518264,28.230161703479517,-0.06373185049529603,-0.08386552765271975,0.0,-0.06373185049529113,-0.003053384443262197,-0.7499947858540637
clean,,0,11,32,40,494,-4,0,494,1,494,1,494,1,4.507936856615798e-06,30.087167974139785,7.055397581582331,1,3.2456587382250344e-06,1.6321615697550073e-06,4.50793685661578e-06,0.9455623918950886,27.480166917625453,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,32,40,494,-4,1,494,1,494,1,494,1,4.532399449459239e-06,30.310763506429424,7.216811704655225,1,3.2725014657554464e-06,1.6321615697550073e-06,4.532399449459223e-06,0.9460529745354607,27.364453551146635,0.02350353937133303,0.03576995343066778,0.0,0.023503539371334953,0.0004905826403720503,0.11571336647881836
clean,,0,11,32,40,494,-4,2,494,1,494,1,494,1,4.514039779640069e-06,30.13792089042812,7.175946256300133,1,3.246195129269765e-06,1.6321615697550073e-06,4.514039779640047e-06,0.9467496349477937,27.173256590376287,0.005875577612430259,0.0007176737990530764,0.0,0.005875577612427371,0.0011872430527051225,0.30691032724916667
clean,,0,11,32,40,494,-4,3,494,1,494,1,494,1,4.48565699089314e-06,29.945885776296326,7.239129085037312,1,3.21593489328239e-06,1.6321615697550073e-06,4.485656990893119e-06,0.9460367573511065,27.345901523104622,-0.02151763288194079,-0.03995606542536791,0.0,-0.021517632881942243,0.0004743654560178667,0.1342653945208312
clean,,0,11,32,40,494,-2,0,494,1,494,1,494,1,4.507936856615798e-06,30.087167974139785,7.055397581582331,1,3.2456587382250344e-06,1.6321615697550073e-06,4.50793685661578e-06,0.9455623918950886,27.480166917625453,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,32,40,494,-2,1,494,1,494,1,494,1,4.501019681756575e-06,29.94858579203406,6.945210274992332,1,3.246403505815876e-06,1.6321615697550073e-06,4.5010196817565574e-06,0.9439829014915756,27.884227179426247,-0.0066691218883399754,0.0009964428690395592,0.0,-0.006669121888339493,-0.0015794904035130175,-0.4040602618007938
clean,,0,11,32,40,494,-2,2,494,1,494,1,494,1,4.502736299363735e-06,29.976841446248272,6.956761914035107,1,3.242416290284717e-06,1.6321615697550073e-06,4.5027362993637165e-06,0.9450320240322193,27.615031054790283,-0.005013107298597825,-0.004340817143401491,0.0,-0.005013107298597825,-0.0005303678628693076,-0.13486413716482915
clean,,0,11,32,40,494,-2,3,494,1,494,1,494,1,4.494620811443212e-06,29.945411285349323,6.905941684389436,1,3.234244184638478e-06,1.6321615697550073e-06,4.494620811443198e-06,0.9447422542194847,27.685844320810737,-0.012847658121138798,-0.01530048466008859,0.0,-0.012847658121134446,-0.0008201376756039602,-0.20567740318528394
clean,,0,11,32,40,494,-1,0,494,1,494,1,494,1,4.507936856615798e-06,30.087167974139785,7.055397581582331,1,3.2456587382250344e-06,1.6321615697550073e-06,4.50793685661578e-06,0.9455623918950886,27.480166917625453,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,32,40,494,-1,1,494,1,494,1,494,1,4.572071104046852e-06,30.532549912635577,7.111027191630423,1,3.336115039906506e-06,1.6321615697550073e-06,4.5720711040468376e-06,0.943450342788495,28.056307486614912,0.06135151662066278,0.11938163684818022,0.0,0.06135151662066753,-0.002112049106593572,-0.5761405689894588
clean,,0,11,32,40,494,-1,2,494,1,494,1,494,1,4.579049397274614e-06,30.595006851947055,7.113401456464433,1,3.3308090663541114e-06,1.6321615697550073e-06,4.579049397274597e-06,0.9457883661425665,27.4564271878682,0.06797504393389343,0.11246883722805795,0.0,0.06797504393389533,0.00022597424747783368,0.023739729757252803
clean,,0,11,32,40,494,-1,3,494,1,494,1,494,1,4.582594964632064e-06,30.62346666731558,7.170334357452868,1,3.328533218114354e-06,1.6321615697550073e-06,4.5825949646320415e-06,0.9469067947413405,27.165325738576907,0.07133649381036393,0.10950041083267475,0.0,0.07133649381036013,0.0013444028462519242,0.31484117904854614
clean,,0,11,32,40,494,0,0,494,1,494,1,494,1,4.507936856615798e-06,30.087167974139785,7.055397581582331,1,3.2456587382250344e-06,1.6321615697550073e-06,4.50793685661578e-06,0.9455623918950886,27.480166917625453,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,32,40,494,0,1,494,1,494,1,494,1,4.472996827221435e-06,29.810761142987833,7.088265109948493,1,3.2456587382250344e-06,1.6022017557322297e-06,4.472996827221418e-06,0.9453047175817068,27.571063923931774,-0.03379234065471254,0.0,-0.0804594459905606,-0.03379234065471157,-0.00025767431338186153,-0.0908970063063208
clean,,0,11,32,40,494,0,2,494,1,494,1,494,1,4.500525022672748e-06,29.976221028585403,7.053823785922835,1,3.2456587382250344e-06,1.6126713498338453e-06,4.500525022672737e-06,0.9486195224375591,26.69811199312266,-0.007146434878053665,0.0,-0.05217277419400422,-0.00714643487804642,0.0030571305424704764,0.7820549245027948
clean,,0,11,32,40,494,0,3,494,1,494,1,494,1,4.547384227634047e-06,30.293878519538033,7.24028675450054,1,3.2456587382250344e-06,1.6319491250092712e-06,4.5473842276340435e-06,0.9538871351455251,25.254234194074826,0.0378382693905015,0.0,-0.0005653213971009252,0.03783826939051584,0.008324743250436528,2.2259327235506277
clean,,0,11,32,40,494,1,0,494,1,494,1,494,1,4.507936856615798e-06,30.087167974139785,7.055397581582331,1,3.2456587382250344e-06,1.6321615697550073e-06,4.50793685661578e-06,0.9455623918950886,27.480166917625453,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,32,40,494,1,1,494,1,494,1,494,1,4.5215538171300845e-06,30.232349601036347,7.128522142374322,1,3.2456587382250344e-06,1.6495784322680139e-06,4.521553817130064e-06,0.9443298062460602,27.781722126965047,0.013098801490401156,0.0,0.04609821799019736,0.013098801490399232,-0.0012325856490283948,-0.30155520933959323
clean,,0,11,32,40,494,1,2,494,1,494,1,494,1,4.565646634031867e-06,30.470801626631825,7.210536935500422,1,3.2456587382250344e-06,1.6989975121763925e-06,4.56564663403184e-06,0.9420828011833966,28.309691234909167,0.05524471311378592,0.0,0.17429595026404315,0.05524471311377926,-0.0034795907116920155,-0.8295243172837132
clean,,0,11,32,40,494,1,3,494,1,494,1,494,1,4.5573710994442875e-06,30.37362284126105,7.221160342299498,1,3.2456587382250344e-06,1.6937825713429117e-06,4.5573710994442595e-06,0.9415642812250109,28.442759085485783,0.04736569742632471,0.0,0.16094511846656678,0.047365697426316127,-0.003998110670077715,-0.9625921678603291
clean,,0,11,32,40,494,2,0,494,1,494,1,494,1,4.507936856615798e-06,30.087167974139785,7.055397581582331,1,3.2456587382250344e-06,1.6321615697550073e-06,4.50793685661578e-06,0.9455623918950886,27.480166917625453,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,32,40,494,2,1,494,1,494,1,494,1,4.566576089921115e-06,30.46919181722436,7.030066919276889,1,3.2456587382250344e-06,1.679597555918073e-06,4.566576089921096e-06,0.9467277625795214,27.142300596239505,0.0561287422871176,0.0,0.12442086088314352,0.0561287422871176,0.0011653706844327871,0.33786632138594896
clean,,0,11,32,40,494,2,2,494,1,494,1,494,1,4.492020748553412e-06,29.991037517589,7.034801300246115,1,3.2456587382250344e-06,1.6068478530312744e-06,4.492020748553398e-06,0.9482143212483987,26.809840607434953,-0.015360705936856577,0.0,-0.06788391070616148,-0.015360705936852223,0.002651929353310045,0.6703263101905002
clean,,0,11,32,40,494,2,3,494,1,494,1,494,1,4.583492647066298e-06,30.509331031153,7.030115205377582,1,3.2456587382250344e-06,1.6811611574877058e-06,4.583492647066285e-06,0.949872472047535,26.313031555116506,0.07218714797264303,0.0,0.12846199349926837,0.07218714797264966,0.004310080152446383,1.1671353625089473
clean,,0,11,32,40,494,4,0,494,1,494,1,494,1,4.507936856615798e-06,30.087167974139785,7.055397581582331,1,3.2456587382250344e-06,1.6321615697550073e-06,4.50793685661578e-06,0.9455623918950886,27.480166917625453,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,32,40,494,4,1,494,1,494,1,494,1,4.507060180305699e-06,30.1159161492797,7.042782551133657,1,3.2456587382250344e-06,1.6416549739937314e-06,4.507060180305674e-06,0.9431510064004919,28.086673368188094,-0.0008446717919761666,0.0,0.025187389559903177,-0.0008446717919814715,-0.0024113854945967406,-0.606506450562641
clean,,0,11,32,40,494,4,2,494,1,494,1,494,1,4.37914581191043e-06,29.26783343832042,7.022506788867854,1,3.2456587382250344e-06,1.5492753236921266e-06,4.379145811910403e-06,0.9380573090088623,29.42886752653995,-0.12588418099313184,0.0,-0.22634544266771145,-0.12588418099314078,-0.007505082886226311,-1.9487006089144963
clean,,0,11,32,40,494,4,3,494,1,494,1,494,1,4.407288639046788e-06,29.4030899756538,7.007704226393044,1,3.2456587382250344e-06,1.5497660366592483e-06,4.407288639046767e-06,0.9439661592156662,27.959544085385097,-0.09806330235220498,0.0,-0.22497008873841579,-0.09806330235220695,-0.001596232679422438,-0.4793771677596439
clean,,0,11,32,40,494,16,0,494,1,494,1,494,1,4.507936856615798e-06,30.087167974139785,7.055397581582331,1,3.2456587382250344e-06,1.6321615697550073e-06,4.50793685661578e-06,0.9455623918950886,27.480166917625453,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,32,40,494,16,1,494,1,494,1,494,1,4.6053114842728525e-06,30.724565218496377,7.0361480754600745,1,3.2456587382250344e-06,1.697939404069095e-06,4.6053114842728415e-06,0.9505107750786185,26.130166352193957,0.09281185228450992,0.0,0.17159039205999915,0.09281185228451747,0.004948383183529859,1.3500005654314968
clean,,0,11,32,40,494,16,2,494,1,494,1,494,1,4.582883744961154e-06,30.621530860852573,7.021981064455477,1,3.2456587382250344e-06,1.6804385643142903e-06,4.582883744961141e-06,0.9499136819886731,26.302537511362257,0.07161016353874622,0.0,0.1265949167579574,0.07161016353875191,0.004351290093584481,1.177629406263197
clean,,0,11,32,40,494,16,3,494,1,494,1,494,1,4.5097069319672405e-06,30.098599434511335,7.0241785374549925,1,3.2456587382250344e-06,1.622617707208103e-06,4.509706931967226e-06,0.9481888734414118,26.803894311387197,0.0017049552756358555,0.0,-0.02546936899166615,0.0017049552756397111,0.002626481546323167,0.6762726062382569
clean,,0,11,32,40,494,64,0,494,1,494,1,494,1,4.507936856615798e-06,30.087167974139785,7.055397581582331,1,3.2456587382250344e-06,1.6321615697550073e-06,4.50793685661578e-06,0.9455623918950886,27.480166917625453,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,32,40,494,64,1,494,1,494,1,494,1,4.514356066823004e-06,30.170157510378885,7.004458156249564,1,3.2456587382250344e-06,1.6380679759573395e-06,4.514356066822984e-06,0.9455190645725313,27.48658784586582,0.006179865950331781,0.0,0.01568772084577626,0.006179865950329855,-4.33273225572961e-05,-0.006420928240366663
clean,,0,11,32,40,494,64,2,494,1,494,1,494,1,4.489189901419917e-06,29.96565617804409,6.931935543920991,1,3.2456587382250344e-06,1.602587587995808e-06,4.489189901419903e-06,0.9486345692830617,26.70226828592717,-0.018098468979761875,0.0,-0.07941373093194162,-0.018098468979758003,0.003072177387973052,0.7778986316982852
clean,,0,11,32,40,494,64,3,494,1,494,1,494,1,4.566382773354772e-06,30.461920338579812,7.021663632350937,1,3.2456587382250344e-06,1.680084968200553e-06,4.566382773354754e-06,0.9465751048676694,27.181545345065985,0.05594488879715382,0.0,0.12568098272298084,0.05594488879715382,0.0010127129725807649,0.298621572559469
clean,,0,11,33,41,303,-64,0,303,1,303,1,303,1,4.4948405603651876e-06,32.130700098363114,6.499404196505374,1,2.638522871357989e-06,2.322074125672787e-06,4.494840560365221e-06,0.9355447630284616,30.350253399748013,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,33,41,303,-64,1,303,1,303,1,303,1,4.442931140054216e-06,31.821004586915087,6.494281231100116,1,2.5861996711432655e-06,2.322074125672787e-06,4.442931140054251e-06,0.936308169378633,30.128395475867173,-0.05044708914093722,-0.08698810951216605,0.0,-0.050447089140935264,0.0007634063501714694,0.22185792388084025
clean,,0,11,33,41,303,-64,2,303,1,303,1,303,1,4.393080762149384e-06,31.404596459567166,6.4618148997507685,1,2.53693399227453e-06,2.322074125672787e-06,4.393080762149413e-06,0.9368786461408498,29.95507297725475,-0.09945103794983332,-0.17051695508934134,0.0,-0.09945103794983676,0.0013338831123882455,0.3951804224932616
clean,,0,11,33,41,303,-64,3,303,1,303,1,303,1,4.4455398201124174e-06,31.79478524804467,6.380698432575274,1,2.584870252876115e-06,2.322074125672787e-06,4.445539820112447e-06,0.9371563648879674,29.921449901229888,-0.047897864663669756,-0.08922114460458673,0.0,-0.04789786466367268,0.001611601859505818,0.4288034985181248
clean,,0,11,33,41,303,-16,0,303,1,303,1,303,1,4.4948405603651876e-06,32.130700098363114,6.499404196505374,1,2.638522871357989e-06,2.322074125672787e-06,4.494840560365221e-06,0.9355447630284616,30.350253399748013,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,33,41,303,-16,1,303,1,303,1,303,1,4.544213839916843e-06,32.41980300383248,6.649098084987013,1,2.684867993897395e-06,2.322074125672787e-06,4.544213839916879e-06,0.935618851549302,30.365627920531324,0.04744468872282838,0.07562074633769693,0.0,0.04744468872283029,7.408852084045403e-05,-0.01537452078331114
clean,,0,11,33,41,303,-16,2,303,1,303,1,303,1,4.450612679104002e-06,31.810107169463542,6.428808284735709,1,2.5914023856080015e-06,2.322074125672787e-06,4.450612679104031e-06,0.9367598090627984,30.02255569688547,-0.0429449034672355,-0.0782600886303718,0.0,-0.04294490346723939,0.001215046034336864,0.32769770286254385
clean,,0,11,33,41,303,-16,3,303,1,303,1,303,1,4.55943230051248e-06,32.484211521372444,6.559162894918065,1,2.7075415762569482e-06,2.322074125672787e-06,4.559432300512521e-06,0.9338360842045017,30.80996266243637,0.061964804101776745,0.11214271154427405,0.0,0.06196480410178436,-0.0017086788239598638,-0.45970926268835655
clean,,0,11,33,41,303,-4,0,303,1,303,1,303,1,4.4948405603651876e-06,32.130700098363114,6.499404196505374,1,2.638522871357989e-06,2.322074125672787e-06,4.494840560365221e-06,0.9355447630284616,30.350253399748013,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,33,41,303,-4,1,303,1,303,1,303,1,4.612407365863496e-06,32.93800858791923,6.630392447762449,1,2.7317583655448204e-06,2.322074125672787e-06,4.612407365863524e-06,0.9394400702134871,29.462246410284784,0.11213365842146142,0.15081418603989175,0.0,0.11213365842145578,0.0038953071850255094,0.8880069894632285
clean,,0,11,33,41,303,-4,2,303,1,303,1,303,1,4.471962787332493e-06,32.059904857162174,6.486152310268865,1,2.5994054512620047e-06,2.322074125672787e-06,4.471962787332515e-06,0.9394560920581629,29.366406600984767,-0.02216110192265809,-0.06486837730116783,0.0,-0.02216110192266875,0.003911329029701371,0.9838467987632455
clean,,0,11,33,41,303,-4,3,303,1,303,1,303,1,4.484317644474748e-06,32.047808035514706,6.392176405179723,1,2.6198714587972034e-06,2.322074125672787e-06,4.484317644474778e-06,0.937478148832964,29.867657704443268,-0.010179231265740088,-0.030808794533997947,0.0,-0.010179231265743471,0.0019333858045024188,0.4825956953047452
clean,,0,11,33,41,303,-2,0,303,1,303,1,303,1,4.4948405603651876e-06,32.130700098363114,6.499404196505374,1,2.638522871357989e-06,2.322074125672787e-06,4.494840560365221e-06,0.9355447630284616,30.350253399748013,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,33,41,303,-2,1,303,1,303,1,303,1,4.504306981558355e-06,32.293287696852,6.461251249761916,1,2.6435649846152517e-06,2.322074125672787e-06,4.50430698155839e-06,0.9364025566252113,30.14638895297119,0.009136900989403703,0.008291276819216988,0.0,0.009136900989405628,0.0008577935967497563,0.20386444677682292
clean,,0,11,33,41,303,-2,2,303,1,303,1,303,1,4.441893531348666e-06,31.80494727412119,6.361913972661993,1,2.5815271456279994e-06,2.322074125672787e-06,4.441893531348695e-06,0.9371385410904963,29.923427104327114,-0.051461465347356794,-0.09484166939555247,0.0,-0.05146146534736021,0.0015937780620347564,0.42682629542089856
clean,,0,11,33,41,303,-2,3,303,1,303,1,303,1,4.471409723010921e-06,32.00189771024918,6.480120638561262,1,2.613369831500594e-06,2.322074125672787e-06,4.471409723010952e-06,0.9362228140462041,30.16843042863752,-0.022698243326585807,-0.0415998976168413,0.0,-0.022698243326587264,0.0006780510177425425,0.18182297111049195
clean,,0,11,33,41,303,-1,0,303,1,303,1,303,1,4.4948405603651876e-06,32.130700098363114,6.499404196505374,1,2.638522871357989e-06,2.322074125672787e-06,4.494840560365221e-06,0.9355447630284616,30.350253399748013,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,33,41,303,-1,1,303,1,303,1,303,1,4.491382749343141e-06,32.007869322595106,6.5034049827007925,1,2.6327132997850008e-06,2.322074125672787e-06,4.4913827493431744e-06,0.9361070170440456,30.210269336460847,-0.0033422457214758493,-0.00957295714337096,0.0,-0.0033422457214758493,0.0005622540155840738,0.13998406328716584
clean,,0,11,33,41,303,-1,2,303,1,303,1,303,1,4.522564069075061e-06,32.18183718664961,6.636346298460019,1,2.654742875850187e-06,2.322074125672787e-06,4.522564069075091e-06,0.9377325277464325,29.829986922343405,0.026704368456502654,0.026616009215917336,0.0,0.02670436845649978,0.002187764717970886,0.5202664774046077
clean,,0,11,33,41,303,-1,3,303,1,303,1,303,1,4.506678930958439e-06,32.107209927653415,6.566844447449025,1,2.6422794405713106e-06,2.322074125672787e-06,4.50667893095847e-06,0.9371791730706482,29.956509423494076,0.01142327579811709,0.006178824576488266,0.0,0.011423275798115166,0.0016344100421866736,0.393743976253937
clean,,0,11,33,41,303,0,0,303,1,303,1,303,1,4.4948405603651876e-06,32.130700098363114,6.499404196505374,1,2.638522871357989e-06,2.322074125672787e-06,4.494840560365221e-06,0.9355447630284616,30.350253399748013,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,33,41,303,0,1,303,1,303,1,303,1,4.499571204938465e-06,32.215462849701666,6.5952944564231455,1,2.638522871357989e-06,2.341607559540579e-06,4.499571204938498e-06,0.9335634298654548,30.8085559068192,0.004568376625558112,0.0,0.036380322334624016,0.004568376625558112,-0.0019813331630067488,-0.45830250707118836
clean,,0,11,33,41,303,0,2,303,1,303,1,303,1,4.511993677130542e-06,32.33709107616529,6.722603325101241,1,2.638522871357989e-06,2.3187321954495085e-06,4.511993677130583e-06,0.9396264843352222,29.353856554858922,0.016541911993834018,0.0,-0.006254870405391261,0.016541911993840742,0.004081721306760655,0.996396844889091
clean,,0,11,33,41,303,0,3,303,1,303,1,303,1,4.489403703136617e-06,32.12702497014318,6.420165557469728,1,2.638522871357989e-06,2.3201980779804876e-06,4.48940370313665e-06,0.9346987626720057,30.55515055413381,-0.005256307180091182,0.0,-0.00351016557911376,-0.005256307180091182,-0.0008460003564558782,-0.20489715438579736
clean,,0,11,33,41,303,1,0,303,1,303,1,303,1,4.4948405603651876e-06,32.130700098363114,6.499404196505374,1,2.638522871357989e-06,2.322074125672787e-06,4.494840560365221e-06,0.9355447630284616,30.350253399748013,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,33,41,303,1,1,303,1,303,1,303,1,4.491803725078071e-06,32.14402557276,6.482592160069115,1,2.638522871357989e-06,2.3459842766538487e-06,4.4918037250781e-06,0.9312920511307854,31.340462012759367,-0.0029352020975917633,0.0,0.04449017792747367,-0.002935202097595623,-0.004252711897676176,-0.9902086130113545
clean,,0,11,33,41,303,1,2,303,1,303,1,303,1,4.488672848513902e-06,32.14434374102262,6.81980754264996,1,2.638522871357989e-06,2.348556646993527e-06,4.4886728485139284e-06,0.930256017810931,31.57984755380895,-0.005963376514137911,0.0,0.049249605415327656,-0.0059633765141446715,-0.005288745217530533,-1.229594154060937
clean,,0,11,33,41,303,1,3,303,1,303,1,303,1,4.472323213734902e-06,32.10215712021295,6.648511127688078,1,2.638522871357989e-06,2.308348277142282e-06,4.472323213734935e-06,0.9329454511529994,30.98271579381168,-0.021811088075237888,0.0,-0.025747446852854104,-0.021811088075237888,-0.0025993118754621403,-0.6324623940636656
clean,,0,11,33,41,303,2,0,303,1,303,1,303,1,4.4948405603651876e-06,32.130700098363114,6.499404196505374,1,2.638522871357989e-06,2.322074125672787e-06,4.494840560365221e-06,0.9355447630284616,30.350253399748013,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,33,41,303,2,1,303,1,303,1,303,1,4.504835698347279e-06,32.21488860725545,6.424460756735514,1,2.638522871357989e-06,2.318854163932601e-06,4.504835698347315e-06,0.9381171765717272,29.726760548606144,0.009646647126946475,0.0,-0.0060264315793272395,0.009646647126950323,0.0025724135432656503,0.6234928511418687
clean,,0,11,33,41,303,2,2,303,1,303,1,303,1,4.453188102121385e-06,31.890798463285993,6.470752609845475,1,2.638522871357989e-06,2.2622178703485794e-06,4.4531881021214216e-06,0.9360369083423795,30.281289810312302,-0.040432511144694726,0.0,-0.11341650486076243,-0.04043251114469132,0.0004921453139179466,0.06896358943571101
clean,,0,11,33,41,303,2,3,303,1,303,1,303,1,4.499399852491338e-06,32.095313826426306,6.511035860102538,1,2.638522871357989e-06,2.3367877758771327e-06,4.499399852491371e-06,0.9342572237863005,30.647211325091586,0.004402985667454239,0.0,0.027431928539419188,0.004402985667454239,-0.0012875392421610732,-0.29695792534357324
clean,,0,11,33,41,303,4,0,303,1,303,1,303,1,4.4948405603651876e-06,32.130700098363114,6.499404196505374,1,2.638522871357989e-06,2.322074125672787e-06,4.494840560365221e-06,0.9355447630284616,30.350253399748013,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,11,33,41,303,4,1,303,1,303,1,303,1,4.5099909172382585e-06,32.29155353823912,6.522373830854651,1,2.638522871357989e-06,2.330073868428073e-06,4.5099909172382975e-06,0.9374774086103443,29.874609331408593,0.014613760654213926,0.0,0.01493610076065772,0.014613760654219692,0.0019326455818827748,0.4756440683394203
