packet_index,payload_symbol_index,gt_bin,multi_top1_bin,top1_margin_db,gt_energy_drop_db,locked_count,linear_anchor_count,linear_line_rmse_pi,linear_line_r2,linear_gt_rank,linear_top1_rank,linear_gt_score,linear_top1_score,linear_gt_minus_top1,quadratic_gt_rank,quadratic_top1_rank,quadratic_gt_score,quadratic_top1_score,quadratic_gt_minus_top1,local_linear_gt_rank,local_linear_top1_rank,local_linear_gt_score,local_linear_top1_score,local_linear_gt_minus_top1,oracle_gt_linear_loo_gt_rank,oracle_gt_linear_loo_top1_rank,oracle_gt_linear_loo_gt_score,oracle_gt_linear_loo_top1_score,oracle_gt_linear_loo_gt_minus_top1,oracle_gt_quadratic_loo_gt_rank,oracle_gt_quadratic_loo_top1_rank,oracle_gt_quadratic_loo_gt_score,oracle_gt_quadratic_loo_top1_score,oracle_gt_quadratic_loo_gt_minus_top1,dataset,target_snr_db
5,7,713,989,0.5320669099647913,-0.5605793251371471,3,3,0.6187525223451376,0.0063528212261865225,6,4,0.13033106580134318,0.6651035790272869,-0.5347725132259438,2,1,0.892433466046235,0.9387206595409359,-0.046287193494700896,6,4,0.13033106580134318,0.6651035790272869,-0.5347725132259438,6,8,0.13596008704323864,0.042105770211231464,0.09385431683200718,6,8,0.1287289247109361,0.04649567727474713,0.08223324743618898,0_0_0_10_14_8,-22.0
5,12,597,921,1.2786166139328616,-2.144094292338701,3,3,0.6187525223451376,0.0063528212261865225,4,3,0.7772014137573292,0.8845700506951829,-0.1073686369378537,5,6,0.49221907206404925,0.34965704456400437,0.14256202750004487,4,3,0.7772014137573292,0.8845700506951829,-0.1073686369378537,6,8,0.07765977056617451,0.018784567804841612,0.0588752027613329,5,6,0.380225703155112,0.2464786907288582,0.1337470124262538,0_0_0_10_14_8,-22.0
5,13,562,853,0.059803093393194444,-0.9672454872318653,3,3,0.6187525223451376,0.0063528212261865225,2,3,0.7944413616865229,0.7210388920174022,0.07340246966912067,7,6,0.16689347186111664,0.32457891238300707,-0.15768544052189043,2,3,0.7944413616865229,0.7210388920174022,0.07340246966912067,6,8,0.4383842780332904,0.08924789922874538,0.349136378804545,3,8,0.8403373365505915,0.017516190572652357,0.8228211459779391,0_0_0_10_14_8,-22.0
5,21,553,942,0.7658465515821324,-0.8559481615768083,3,3,0.6187525223451376,0.0063528212261865225,3,8,0.6551477829312788,0.005932238446333227,0.6492155444849457,3,8,0.682714422148024,0.011276645407251484,0.6714377767407725,3,8,0.6551477829312788,0.005932238446333227,0.6492155444849457,3,5,0.9353869564283817,0.6727225400659465,0.2626644163624352,1,7,0.9624329586411198,0.23805023760858557,0.7243827210325342,0_0_0_10_14_8,-22.0
5,23,759,470,0.062333897345148714,-0.06233389734514898,3,3,0.6187525223451376,0.0063528212261865225,3,8,0.6933835346340149,0.010998105089924604,0.6823854295440903,3,8,0.5965464031213926,1.3396040072333193e-05,0.5965330070813203,5,3,0.6362907796595036,0.9473430478361365,-0.3110522681766329,3,8,0.6836949284798518,0.008923238050619953,0.6747716904292318,1,7,0.9357363865800059,0.17804713535887462,0.7576892512211313,0_0_0_10_14_8,-22.0
5,28,7,604,0.08235515519000856,-0.9158770310922905,3,3,0.6187525223451376,0.0063528212261865225,1,8,0.9999985393331214,0.025465263899657142,0.9745332754334644,1,8,0.929262701572725,0.012083966057588935,0.917178735515136,1,8,0.9999985393331214,0.025465263899653756,0.9745332754334677,6,4,0.3207681816286287,0.8162325662360073,-0.49546438460737857,6,3,0.2288634922049294,0.8889289625835555,-0.6600654703786261,0_0_0_10_14_8,-22.0
5,29,610,347,0.325919190560284,-0.7230648928457873,3,3,0.6187525223451376,0.0063528212261865225,6,4,0.38953034472965875,0.5844950829641281,-0.19496473823446936,7,3,0.05402936345268844,0.9333748836243565,-0.879345520171668,6,4,0.38953034472964837,0.5844950829641387,-0.1949647382344903,2,6,0.7978536269565539,0.1813003378006694,0.6165532891558845,2,7,0.9429314768805719,0.04540736607507967,0.8975241108054922,0_0_0_10_14_8,-22.0
6,12,597,84,0.2916587723241246,-0.2916587723241246,7,7,0.11437018877161692,0.9579277686103917,8,1,0.05606587802294882,0.7841704027012784,-0.7281045246783295,6,5,0.30376474241610296,0.45760746074064285,-0.15384271832453988,5,6,0.5352726056639181,0.23491250636248734,0.30036009930143076,4,2,0.16825885945912633,0.9684520364696145,-0.8001931770104882,8,1,0.01117610942401509,0.8824104169691279,-0.8712343075451128,0_0_0_10_14_8,-22.0
6,15,267,427,0.9650734127951146,-1.5515588378304863,7,7,0.11437018877161692,0.9579277686103917,1,2,0.9613904054135025,0.7911734817737981,0.17021692363970442,2,1,0.9801793582121352,0.9817366934671121,-0.0015573352549769215,6,8,0.061937717273383486,0.0006397153585596116,0.061298001914823874,8,7,0.013425804443201628,0.02559695884302693,-0.012171154399825301,3,4,0.5122623942688215,0.24762339720838772,0.26463899706043376,0_0_0_10_14_8,-22.0
6,23,759,35,0.7805721963524686,-1.144034496919665,7,7,0.11437018877161692,0.9579277686103917,1,8,0.9481412857549736,0.006145240528328599,0.9419960452266449,1,7,0.8971603511040951,0.03037719145699258,0.8667831596471025,1,8,0.9481412857549745,0.006145240528328322,0.9419960452266462,1,7,0.9985100881115219,0.03562230038804565,0.9628877877234763,4,6,0.7461683269260757,0.3946773664180223,0.3514909605080534,0_0_0_10_14_8,-22.0
6,30,839,467,0.04278686272607704,-0.17732089676563006,7,7,0.11437018877161692,0.9579277686103917,6,2,0.2482512570428015,0.9285117899622942,-0.6802605329194927,1,5,0.9952074648009179,0.5758342617773048,0.41937320302361314,6,2,0.2482512570428015,0.9285117899622942,-0.6802605329194927,1,6,0.9780752750589012,0.3601200797995584,0.6179551952593428,3,8,0.6163858409919482,0.015373010183955649,0.6010128308079925,0_0_0_10_14_8,-22.0
7,1,826,121,0.1691821452574027,-0.8892951030092512,7,7,0.1411242674982799,0.9745603222403119,1,2,0.99454742863263,0.9505487470021177,0.04399868163051235,1,2,0.9720014179194202,0.9019650605148005,0.07003635740461966,1,2,0.99454742863263,0.9505487470021177,0.04399868163051235,4,3,0.6062320930456754,0.746172052766682,-0.1399399597210066,8,6,0.038388520769525314,0.11600390993971199,-0.07761538917018668,0_0_0_10_14_8,-22.0
7,4,86,335,1.0483976990797412,-1.7316309751170396,7,7,0.1411242674982799,0.9745603222403119,5,3,0.6965099102114765,0.7658382764932161,-0.06932836628173966,5,3,0.6666595494979425,0.7381699452162197,-0.07151039571827722,5,3,0.696509910211476,0.7658382764932157,-0.06932836628173966,2,5,0.6438827443827568,0.5674077892068705,0.07647495517588632,5,7,0.05190028695430293,0.022777700248777344,0.029122586705525588,0_0_0_10_14_8,-22.0
7,8,865,913,0.03384411409757377,-0.03384411409757331,7,7,0.1411242674982799,0.9745603222403119,3,5,0.6085862427770439,0.4293001609566114,0.17928608182043249,3,5,0.5796420659413497,0.40026032847001286,0.17938173747133684,3,5,0.608586242777043,0.4293001609566105,0.17928608182043249,1,3,0.9998645453703754,0.9635737330032279,0.036290812367147485,1,2,0.9961292427531131,0.9861076583990328,0.010021584354080293,0_0_0_10_14_8,-22.0
7,17,656,785,0.3651132064358258,-1.1115499137998324,7,7,0.1411242674982799,0.9745603222403119,1,3,0.7375615352327876,0.6420934855865995,0.09546804964618805,3,2,0.6657281035814012,0.7154164865749373,-0.04968838299353606,2,8,0.865221202709588,0.0002470254921309589,0.8649741772174571,7,2,0.06275537234469275,0.9809609055080125,-0.9182055331633198,6,2,0.287796430234558,0.969818733418215,-0.682022303183657,0_0_0_10_14_8,-22.0
7,21,553,535,0.27342492266418156,-0.5384539123055734,7,7,0.1411242674982799,0.9745603222403119,8,3,0.0008593337660632305,0.3509336167018811,-0.3500742829358179,8,3,0.008099157662330658,0.409925188570482,-0.40182603090815133,3,6,0.9107119868961338,0.37846965746821015,0.5322423294279236,8,3,0.002934220774582663,0.37485338874500307,-0.3719191679704204,7,6,0.04200339638125011,0.15043042229756404,-0.10842702591631392,0_0_0_10_14_8,-22.0
7,24,874,430,0.4282116776504949,-0.4282116776504952,7,7,0.1411242674982799,0.9745603222403119,7,1,0.0707863146258354,0.9910010741411669,-0.9202147595153315,7,1,0.055535336960125525,0.9841057478881434,-0.928570410928018,5,4,0.21907643462292803,0.43419419117210784,-0.2151177565491798,5,3,0.5601194164427392,0.7856467916942187,-0.22552737525147948,4,5,0.7302274177793837,0.6237523823545185,0.10647503542486525,0_0_0_10_14_8,-22.0
7,28,7,6,0.7458353089250673,-0.7458353089250668,7,7,0.1411242674982799,0.9745603222403119,7,3,0.15488762039058768,0.747901044173828,-0.5930134237832403,8,3,0.13439007704467787,0.7221753346454794,-0.5877852576008016,7,3,0.15488762039059362,0.747901044173835,-0.5930134237832414,5,2,0.44989929998204536,0.9623387999008652,-0.5124394999188199,5,2,0.37149213859616237,0.9262174520132109,-0.5547253134170486,0_0_0_10_14_8,-22.0
7,32,737,898,0.009784732049848668,-0.009784732049849013,7,7,0.1411242674982799,0.9745603222403119,6,7,0.26364739669152126,0.15559648268118093,0.10805091401034034,6,7,0.369478680349099,0.24654935398764383,0.12292932636145515,6,7,0.26364739669151366,0.15559648268117449,0.10805091401033917,8,7,0.11172509873083658,0.20879628753466734,-0.09707118880383075,4,2,0.45954452358314485,0.5927027855718243,-0.13315826198867947,0_0_0_10_14_8,-22.0
8,3,691,945,0.5869234985315209,-1.1653729191191693,6,6,0.0578934122056604,0.990592867681874,3,2,0.7103060642879856,0.9888024721750883,-0.2784964078871027,5,2,0.3260139211551844,0.7694941161279756,-0.4434801949727912,3,2,0.7103060642879856,0.9888024721750883,-0.2784964078871027,6,7,0.29324224636515717,0.012034026745952997,0.28120821961920417,6,8,0.15035404829265447,0.004106561521448393,0.14624748677120608,0_0_0_10_14_8,-22.0
8,21,553,473,0.6143400248592488,-0.6143400248592487,6,6,0.0578934122056604,0.990592867681874,2,6,0.7008620912258308,0.34315558530000845,0.3577065059258223,4,7,0.5354234002768742,0.19282254760634715,0.34260085267052703,6,8,0.1204403659324707,0.000139671082282522,0.12030069485018818,6,8,0.18464504631144363,0.006060359947690497,0.17858468636375313,5,8,0.2591255067988197,0.027905504624008537,0.23122000217481115,0_0_0_10_14_8,-22.0
8,24,874,472,0.4794023098910343,-0.717323333476003,6,6,0.0578934122056604,0.990592867681874,1,6,0.9269677420516313,0.3619142961654086,0.5650534458862227,1,6,0.9673115575786005,0.27645724612998285,0.6908543114486176,4,5,0.7228142649497322,0.6390508124843194,0.08376345246541284,1,7,0.993894950342944,0.08377021449625266,0.9101247358466913,1,7,0.9999714255300571,0.12841557117498853,0.8715558543550685,0_0_0_10_14_8,-22.0
8,28,7,970,0.18768101870604334,-1.039029676923938,6,6,0.0578934122056604,0.990592867681874,8,5,0.012679407898746053,0.4002727134345456,-0.38759330553579957,7,3,0.17895223038754726,0.7161681072577675,-0.5372158768702202,8,5,0.012679407898746275,0.4002727134345465,-0.38759330553580024,8,6,0.0156631565823947,0.18659637226959902,-0.17093321568720432,8,6,0.023672461189582716,0.16454695206945014,-0.14087449087986742,0_0_0_10_14_8,-22.0
8,33,581,680,0.0966979262205433,-0.09669792622054349,6,6,0.0578934122056604,0.990592867681874,1,5,0.9988762286914468,0.6732988682830898,0.32557736040835694,8,6,0.06736419513067188,0.13717176415736032,-0.06980756902668844,1,5,0.9988762286914469,0.6732988682830889,0.32557736040835794,2,5,0.9866112815621451,0.5274585848467594,0.4591526967153856,1,5,0.9855484374166961,0.7518583558066197,0.23369008161007632,0_0_0_10_14_8,-22.0
9,5,467,566,0.25342973060265794,-1.142156596302427,6,6,0.17579551340717384,0.1885248202054507,3,5,0.6279162225793837,0.304517053752705,0.32339916882667874,6,7,0.2313579313104493,0.029157511089450194,0.2022004202209991,3,5,0.6279162225793837,0.304517053752705,0.32339916882667874,3,4,0.8644229333265888,0.5778051694537596,0.2866177638728292,3,5,0.6370863782081416,0.3133052541637744,0.3237811240443672,0_0_0_10_14_8,-22.0
9,8,865,837,0.45072985855432546,-0.4507298585543254,6,6,0.17579551340717384,0.1885248202054507,1,2,0.9909438754055389,0.9577765699376244,0.033167305467914465,1,2,0.9998819397133052,0.9051118684158468,0.0947700712974584,1,2,0.9909438754055389,0.9577765699376244,0.033167305467914465,4,1,0.7466741840554462,0.9501516997514048,-0.20347751569595862,6,2,0.6156390033461902,0.8716273129018816,-0.2559883095556914,0_0_0_10_14_8,-22.0
9,12,597,857,0.48550630847253584,-0.4855063084725359,6,6,0.17579551340717384,0.1885248202054507,3,5,0.9471360809954816,0.5324919953029988,0.4146440856924828,1,6,0.9892077465095486,0.4051693177175564,0.5840384287919922,3,5,0.9471360809954814,0.5324919953029994,0.414644085692482,5,1,0.507454477432293,0.9577848988826254,-0.4503304214503324,5,2,0.6275706364503344,0.8959267951535776,-0.26835615870324325,0_0_0_10_14_8,-22.0
9,29,610,609,0.4974563297223797,-0.49745632972237963,6,6,0.17579551340717384,0.1885248202054507,8,1,0.007730988580996467,0.9991907056186319,-0.9914597170376354,3,6,0.725884959077565,0.22268267036702,0.503202288710545,8,1,0.007730988580996356,0.999190705618632,-0.9914597170376356,3,5,0.6941229258155618,0.3620375704879056,0.3320853553276562,3,5,0.7267328371424333,0.32785878677080516,0.39887405037162815,0_0_0_10_14_8,-22.0
9,30,887,535,0.4857319308675035,-0.8834777852318786,6,6,0.17579551340717384,0.1885248202054507,3,2,0.5076230418104482,0.7125589798111888,-0.20493593800074061,6,7,0.22980721730982434,0.08069109729913398,0.14911612001069036,3,2,0.5076230418104482,0.7125589798111888,-0.20493593800074061,4,3,0.26302004069674056,0.46506002473530916,-0.2020399840385686,7,5,0.011472318585687702,0.09849724821358036,-0.08702492962789266,0_0_0_10_14_8,-22.0
3,11,1023,1022,0.3475344412368736,-0.3475344412368738,34,34,0.13655634057267566,0.9809429535413914,2,6,0.9729770364680113,0.34077345968671957,0.6322035767812917,2,8,0.9962969476809007,0.14973136003541632,0.8465655876454844,1,8,0.9993154965933326,0.17533562838611,0.8239798682072226,2,6,0.9729770364680113,0.34077345968671957,0.6322035767812917,2,8,0.9962969476809007,0.14973136003541632,0.8465655876454844,0_0_0_10_14_16,-18.0
3,11,1023,1022,1.2310201818894955,-1.2310201818894955,32,32,0.14393838233878023,0.978930089711465,2,7,0.9872776914020338,0.30530807177221286,0.681969619629821,2,8,0.9964036284236669,0.16063144848400945,0.8357721799396575,1,8,0.99901386571011,0.18217664934788486,0.8168372163622251,2,6,0.9748246127695878,0.3487339261959985,0.6260906865735892,3,8,0.9955580546973104,0.15574779999857646,0.8398102546987339,0_0_0_10_14_16,-19.0
1,1,826,228,0.21640884875644126,-0.21640884875644162,26,26,0.09219327345187343,0.9640880935970306,1,2,0.9671054976528255,0.961268917170825,0.005836580482000531,2,1,0.9307646670763756,0.9385304038623047,-0.007765736785929067,2,1,0.9812778602171011,0.9853001339133242,-0.0040222736962231,1,2,0.9706593479958887,0.9651227661580245,0.005536581837864207,2,1,0.946328347303778,0.9531911110168599,-0.006862763713081921,0_0_0_10_14_16,-20.0
2,26,314,1021,0.16442105946361338,-0.16442105946361357,26,26,0.14006669336013444,0.9802833476559017,1,3,0.9911462032547008,0.8893718887462418,0.10177431450845897,1,2,0.9999986237445151,0.9417952167737772,0.05820340697073789,7,4,0.28030603241592844,0.5173716116777869,-0.23706557926185845,1,2,0.9992748824802957,0.9279442363963601,0.07133064608393558,1,2,0.9984300911869608,0.9584801507532257,0.03994994043373512,0_0_0_10_14_16,-20.0
2,30,775,827,1.0126464841965188,-1.050121498319109,26,26,0.14006669336013444,0.9802833476559017,1,5,0.9447733403041259,0.04392440260447622,0.9008489376996496,2,7,0.8512280642339889,0.0027424382562668548,0.848485625977722,5,8,0.4192745845041286,0.16486310283275274,0.25441148167137584,1,5,0.9749083348884051,0.08138306939766388,0.8935252654907413,2,6,0.8601309653906033,0.004226949012896997,0.8559040163777063,0_0_0_10_14_16,-20.0
3,1,711,83,0.49425472104017204,-0.5924544104633858,26,26,0.13557038933965904,0.9804411479364018,4,2,0.9599980631186689,0.9825840219459949,-0.022585958827326058,3,6,0.6612436453873101,0.333689650578172,0.32755399480913805,3,6,0.8086326029717232,0.4989123813424895,0.30972022162923374,1,4,0.9995524066388146,0.8792613946633765,0.12029101197543812,3,6,0.6434687721591773,0.3162085017908315,0.3272602703683458,0_0_0_10_14_16,-20.0
3,11,1023,1022,0.9922534524115106,-2.008883302756192,26,26,0.13557038933965904,0.9804411479364018,2,8,0.9988522253686647,0.24686540696183584,0.7519868184068288,3,8,0.9950052682717663,0.16282339069893947,0.8321818775728268,1,8,0.9989815656306138,0.19247067301658594,0.8065108926140279,2,6,0.9767742861153142,0.3557635219346744,0.6210107641806398,3,8,0.9946757398380464,0.16112858498520183,0.8335471548528446,0_0_0_10_14_16,-20.0
5,23,759,743,0.431994681735021,-0.4319946817350211,28,28,0.12167311372451785,0.9816509393586507,2,6,0.9965838216170251,0.7277881654341581,0.26879565618286694,2,6,0.9876928961387235,0.5666630459943126,0.42102985014441086,3,8,0.7269699635588832,0.16154463502305,0.5654253285358333,2,6,0.9826111912523845,0.7907455610429786,0.19186563020940595,2,6,0.990487146292381,0.579993941077504,0.410493205214877,0_0_0_10_14_16,-20.0
1,34,934,1018,0.29431837307458475,-0.29431837307458497,20,20,0.10403981310765704,0.9571348770466279,4,6,0.7384347486624834,0.5384384330567519,0.1999963156057315,1,7,0.9975532900895817,0.10902594622251749,0.8885273438670642,1,7,0.9855221222043905,0.15716591857869794,0.8283562036256926,4,6,0.7307755276786422,0.5470799888755895,0.18369553880305267,1,7,0.9931662260768079,0.13061899181749642,0.8625472342593115,0_0_0_10_14_16,-21.0
2,9,492,971,0.24407373451849224,-0.26326666402921745,21,21,0.15098103846003025,0.9825728872344441,1,4,0.9841226189198361,0.628365626321914,0.35575699259792215,2,4,0.9357039870687258,0.49979504012333387,0.43590894694539195,1,4,0.9666671597369092,0.5723035790536053,0.3943635806833039,1,4,0.9853120204806347,0.6330456924027026,0.3522663280779321,2,4,0.9425920960893701,0.5142054194345504,0.42838667665481966,0_0_0_10_14_16,-21.0
2,26,314,1021,1.2895588881619773,-1.2895588881619768,21,21,0.15098103846003025,0.9825728872344441,1,3,0.9836375542955156,0.864498953704602,0.11913860059091363,1,2,0.9999999927906204,0.9394523522813937,0.060547640509226675,7,6,0.14656533097843322,0.3581466830861688,-0.2115813521077356,1,2,0.9996688034287635,0.9304387200607331,0.06923008336803038,1,2,0.9976899729280158,0.9602882109566118,0.03740176197140399,0_0_0_10_14_16,-21.0
3,2,871,626,0.16188417821902015,-0.16188417821902057,20,20,0.1282168209663235,0.9827937215212207,5,8,0.40207661859969074,3.4366819740616616e-05,0.4020422517799501,1,6,0.9745055785850979,0.4441832946869722,0.5303222838981256,4,7,0.7896450781381806,0.1613475309108891,0.6282975472272916,5,8,0.4988378362978755,0.010624911585606245,0.48821292471226924,2,7,0.873355797933415,0.2520606711257965,0.6212951268076186,0_0_0_10_14_16,-21.0
3,4,107,697,0.0520411653776252,-0.05204116537762479,20,20,0.1282168209663235,0.9827937215212207,2,4,0.8195852445919745,0.5080837667213157,0.31150147787065874,1,8,0.9970396228870786,0.0875341478902198,0.9095054749968587,2,6,0.9868375698754188,0.2049239381311731,0.7819136317442457,2,5,0.9048969705249427,0.38396103374685114,0.5209359367780915,1,6,0.9940407237026184,0.17535046334615711,0.8186902603564613,0_0_0_10_14_16,-21.0
3,13,562,359,0.07356177773296944,-0.08575408066917901,20,20,0.1282168209663235,0.9827937215212207,1,3,0.9813441022163414,0.8310652585833737,0.15027884363296773,1,5,0.9972297085986512,0.6687748741257394,0.3284548344729118,3,6,0.6721881685301505,0.15207832803619326,0.5201098404939573,1,3,0.9603038200902716,0.8759011124678067,0.08440270762246493,1,5,0.9913330040252568,0.6300689481961643,0.3612640558290925,0_0_0_10_14_16,-21.0
5,0,222,909,0.3128293525050183,-0.6773614622865215,19,19,0.10251622424552362,0.9853663896004449,2,4,0.6312873677281495,0.40359431326136824,0.2276930544667813,2,3,0.9899060933804018,0.9833949717434707,0.0065111216369311276,1,3,0.9941575684709549,0.9090385254740556,0.08511904299689932,2,4,0.6824769221908831,0.4569868039185099,0.2254901182723732,3,2,0.9867473177959175,0.9869510416597687,-0.00020372386385114627,0_0_0_10_14_16,-21.0
5,17,656,1,0.2846217020177725,-0.284621702017773,19,19,0.10251622424552362,0.9853663896004449,2,6,0.8100766237327826,0.1013036917232496,0.708772932009533,2,8,0.9779241494620949,0.0004891965468838966,0.9774349529152111,4,6,0.7089283607210437,0.4119314128576709,0.29699694786337283,2,6,0.7416185641124127,0.1561295659126022,0.5854889981998105,2,8,0.9639342992604498,0.0040978390350348,0.959836460225415,0_0_0_10_14_16,-21.0
5,23,759,743,0.7205670168291062,-1.5451486085982016,19,19,0.10251622424552362,0.9853663896004449,2,6,0.9957438966966743,0.748245428040281,0.24749846865639324,2,6,0.9792207792731784,0.5497541385976588,0.42946664067551965,6,1,0.4072484692563394,0.9194424780132767,-0.5121940087569373,2,6,0.9860442583253318,0.7928741402693564,0.1931701180559754,2,6,0.9875859459415905,0.5824618847123506,0.40512406122923994,0_0_0_10_14_16,-21.0
5,27,602,430,0.5803677739835923,-0.9008692697684011,19,19,0.10251622424552362,0.9853663896004449,2,7,0.9835428618287274,0.5776075306484462,0.40593533118028124,2,7,0.9797500086345512,0.5636024999158304,0.41614750871872075,5,1,0.5627043175735451,0.9794941536825008,-0.4167898361089557,1,7,0.9904313888256286,0.6077349460332465,0.38269644279238213,1,7,0.9890096711197056,0.600838302334155,0.3881713687855506,0_0_0_10_14_16,-21.0
5,29,610,390,0.8195887277651062,-0.8771460485990139,19,19,0.10251622424552362,0.9853663896004449,4,6,0.8477718526853029,0.5708655016481421,0.27690635103716077,4,6,0.9253736065143267,0.44708967358408164,0.478283932930245,4,8,0.5794851093337168,0.06115182140451553,0.5183332879292013,4,6,0.8496333207187411,0.568293406199208,0.2813399145195331,4,6,0.9388747270248463,0.420460190521199,0.5184145365036473,0_0_0_10_14_16,-21.0
6,15,267,266,0.1540456468515703,-0.15404564685157066,21,21,0.08692490745718495,0.9915422105547304,1,2,0.9868651580811937,0.7285851081727853,0.25828004990840836,1,2,0.9925233372050262,0.5359388651610063,0.45658447204401986,3,1,0.7815164060715145,0.9691768799647622,-0.1876604738932477,1,2,0.9648207944371829,0.7915132129079436,0.1733075815292393,1,2,0.9954861849286123,0.555197380888384,0.4402888040402283,0_0_0_10_14_16,-21.0
6,32,760,324,0.18742320011820163,-0.18742320011820146,21,21,0.08692490745718495,0.9915422105547304,3,6,0.810395422916592,0.08421897962647396,0.726176443290118,1,5,0.9994736458579521,0.4367907505155054,0.5626828953424466,1,5,0.9979340816745959,0.4145195196898682,0.5834145619847276,2,6,0.9001196671806455,0.1688175794394105,0.7313020877412351,1,5,0.999616335160384,0.4791602413161737,0.5204560938442102,0_0_0_10_14_16,-21.0
8,21,553,46,0.8817686893465205,-0.8817686893465206,25,25,0.11892389053951916,0.985527993690787,1,2,0.994227143308867,0.9931533308105831,0.001073812498283866,2,1,0.9776237604541081,0.9795872604757628,-0.001963500021654685,7,6,0.1840722766820284,0.1893614985664318,-0.0052892218844033945,1,2,0.9892233077231345,0.9877768309229276,0.0014464768002069306,2,1,0.9727395168972983,0.9749062154772623,-0.002166698579963988,0_0_0_10_14_16,-21.0
8,33,586,548,0.631693222388593,-0.631693222388593,25,25,0.11892389053951916,0.985527993690787,4,7,0.8613189439284458,0.1003679907877425,0.7609509531407033,1,8,0.9833302574168713,0.03518782296484685,0.9481424344520244,1,8,0.9952727834612038,0.01630442642282942,0.9789683570383745,4,7,0.836369107321854,0.1222679829700633,0.7141011243517907,1,8,0.9892364906401944,0.026386964719436523,0.9628495259207579,0_0_0_10_14_16,-21.0
9,22,629,444,0.9514715058282659,-0.9514715058282663,20,20,0.10739607813545896,0.9846346910122429,2,3,0.8152407836052021,0.7369349946292054,0.07830578897599672,2,3,0.9369814785590878,0.5561592364763226,0.38082224208276516,8,5,0.007229537399701114,0.7677929736075169,-0.7605634362078157,3,2,0.7566840245860221,0.7972923072203415,-0.04060828263431937,2,3,0.9469177333898211,0.5349846375856956,0.4119330958041255,0_0_0_10_14_16,-21.0
9,28,7,285,0.053783680756600644,-0.49034724932640505,20,20,0.10739607813545896,0.9846346910122429,1,8,0.9540992688555048,0.0006577360234961693,0.9534415328320086,1,8,0.9988829319407531,0.04921164293763347,0.9496712890031196,7,2,0.14574055162076116,0.9599715980870875,-0.8142310464663264,1,8,0.9825599011749693,0.003339580601700698,0.9792203205732686,1,8,0.9964814367505612,0.017041532399102943,0.9794399043514583,0_0_0_10_14_16,-21.0
9,32,741,924,0.26080682216274254,-0.6984288036805654,20,20,0.10739607813545896,0.9846346910122429,1,4,0.8430151527348093,0.5018716751861688,0.3411434775486405,4,8,0.917925480792581,0.007957488424054415,0.9099679923685265,1,6,0.9961142599894438,0.09746709092330375,0.8986471690661401,1,6,0.9015411132550444,0.4140846053597922,0.4874565078952522,2,6,0.9679331641529343,0.0394063718515244,0.9285267923014099,0_0_0_10_14_16,-21.0
10,9,492,288,0.2602719210859059,-0.2602719210859055,23,23,0.155294034634012,0.9810797219488996,1,3,0.9998493084924113,0.9606504007729402,0.0391989077194711,3,2,0.9773873754819404,0.9962811415053092,-0.018893766023368785,4,6,0.37484333066152936,0.18679482547208448,0.18804850518944488,1,3,0.999964931883861,0.9532706621947427,0.046694269689118384,3,2,0.9778100694108085,0.9961052531333516,-0.01829518372254313,0_0_0_10_14_16,-21.0
10,16,917,426,0.1230372250297356,-0.12303722502973556,23,23,0.155294034634012,0.9810797219488996,5,3,0.8539373779591553,0.9740920312884742,-0.12015465332931896,1,5,0.9999248453750605,0.7311103542012087,0.2688144911738518,6,2,0.5572906072930184,0.96997272900417,-0.4126821217111516,5,3,0.8505532594783685,0.9755854604583628,-0.12503220097999435,2,5,0.9999519481925875,0.7171654341462401,0.28278651404634736,0_0_0_10_14_16,-21.0
13,24,874,932,0.3590652976683045,-1.061050476746828,32,32,0.14570075213285053,0.9817472691476059,3,6,0.8099755867061345,0.09678846343707159,0.7131871232690629,2,5,0.9390796310244587,0.24518358787349348,0.6938960431509652,7,8,0.27059975509617307,0.06426555647591886,0.2063341986202542,2,6,0.8153281621168427,0.10088231649940405,0.7144458456174386,2,5,0.9395409988291232,0.24601535282850157,0.6935256460006216,0_0_0_10_14_16,-21.0
1,6,89,921,0.47678657367426186,-0.47678657367426214,8,8,0.15186794858369723,0.897214979425269,1,3,0.9225740243491529,0.44115274767737317,0.48142127667177975,1,4,0.9941609933141327,0.2476880497012826,0.7464729436128501,1,3,0.9225740243491529,0.44115274767737317,0.48142127667177975,1,4,0.9631450560230697,0.35435696492191465,0.608788091101155,1,4,0.9784383376378931,0.31121129529229413,0.667227042345599,0_0_0_10_14_16,-22.0
1,12,597,548,0.06276788265669958,-0.9630433563334129,8,8,0.15186794858369723,0.897214979425269,1,4,0.9973447249454263,0.47141132534099556,0.5259333996044306,1,5,0.9791795529740781,0.2825578929249201,0.6966216600491579,1,4,0.9973447249454261,0.471411325340996,0.5259333996044302,1,4,0.9891660430950877,0.5241093424277931,0.46505670066729465,1,5,0.993833574847506,0.3438904676413433,0.6499431072061628,0_0_0_10_14_16,-22.0
1,18,889,264,0.4585766409175151,-0.7136940919832991,8,8,0.15186794858369723,0.897214979425269,1,3,0.999818301710065,0.7067322406505105,0.2930860610595545,1,5,0.9095923481219426,0.39503053852685033,0.5145618095950922,6,3,0.3443852801746571,0.8772900706054492,-0.5329047904307921,1,3,0.999879998715229,0.7044303406763494,0.2954496580388797,1,5,0.946441034414734,0.46612849039842397,0.4803125440163101,0_0_0_10_14_16,-22.0
