packet_index,frame_index,event_index,payload_len,symbol_count,gt_compared_symbols,center_raw_ser,center_symbol_ser,center_symbol_accuracy,multi_raw_ser,multi_symbol_ser,multi_symbol_accuracy,selected_raw_ser,selected_symbol_ser,selected_symbol_accuracy,v3_raw_ser,v3_symbol_ser,v3_symbol_accuracy,phase_line_raw_ser,phase_line_symbol_ser,phase_line_symbol_accuracy,phase_line_ser_gain_vs_v3,phase_line_locked_symbol_count,phase_line_uncertain_symbol_count,phase_line_false_lock_count,phase_line_locked_with_gt_count,phase_line_false_lock_rate,phase_line_uncertain_candidate_hits,phase_line_uncertain_candidate_total,phase_line_uncertain_candidate_recall,phase_line_phase_rmse_pi,phase_line_phase_r2,phase_line_error,v3_phase_rmse_pi,v3_phase_r2,center_crc_valid,center_payload_hex,center_decode_error,multi_crc_valid,multi_payload_hex,multi_decode_error,v3_crc_valid,v3_payload_hex,v3_decode_error,phase_line_crc_valid,phase_line_payload_hex,phase_line_decode_error,selected_crc_valid,dataset,target_snr_db
12,9,12,33,35,35,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,-0.02857142857142857,34,1,0,34,0.0,1,1,1.0,0.36232403928054135,0.9775874926189747,,0.6127267561977371,0.9129768877425539,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,0,4044332211000d0058303132333435363738393a3b3c3d3e3f404142c378563412,,0,0_0_0_10_14_16,-27.0
13,10,13,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34,1,0,34,0.0,1,1,1.0,0.14747770025570886,0.9834987530466983,,0.14747770025570886,0.9834987530466983,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-27.0
1,0,1,33,35,35,0.3142857142857143,0.3142857142857143,0.6857142857142857,0.0,0.0,1.0,0.11428571428571428,0.11428571428571428,0.8857142857142857,0.0,0.0,1.0,0.11428571428571428,0.11428571428571428,0.8857142857142857,-0.11428571428571428,26,9,0,26,0.0,9,9,1.0,0.09692776512920297,0.9606093774700746,,0.10035442776784577,0.9538282732520766,0,40f483281b39030058303132333435363738393a3b8cbd372e785952527957351a,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,0,40443322110002005830313233343536b7b8b93abb3c3d3e3f4041424378563403,,0,0_0_0_10_14_16,-28.0
2,1,2,33,35,35,0.3142857142857143,0.3142857142857143,0.6857142857142857,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,-0.02857142857142857,31,4,0,31,0.0,4,4,1.0,0.14272226551427783,0.9751284945289486,,0.13451715948947204,0.9774818063588258,0,4044776611044340587471727bf0f172173a3b381b3c683e2e516442635a543612,,0,404433221100030058303132337435363738393a3b3c3d3e3f4041424378563412,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,0,404433221100030058303132333435363738393a3b3c3d3e3f4041606178563612,,0,0_0_0_10_14_16,-28.0
3,2,3,33,35,35,0.34285714285714286,0.34285714285714286,0.6571428571428571,0.0,0.0,1.0,0.08571428571428572,0.08571428571428572,0.9142857142857143,0.0,0.0,1.0,0.08571428571428572,0.08571428571428572,0.9142857142857143,-0.08571428571428572,30,5,0,30,0.0,5,5,1.0,0.1152644004322454,0.9836065214033153,,0.13720638306389688,0.9787144170922872,0,40443322110014574931403033343536a7a1393a227db93e3f004542437856b4f4,,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,0,404433221100140049302033333435363738393a3b3c3d3e3f4041424378561421,,0,0_0_0_10_14_16,-28.0
5,3,5,33,35,35,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.0,0.0,1.0,0.11428571428571428,0.11428571428571428,0.8857142857142857,0.0,0.0,1.0,0.11428571428571428,0.11428571428571428,0.8857142857142857,-0.11428571428571428,27,8,0,27,0.0,8,8,1.0,0.13330825494245319,0.982758042592466,,0.12970109146257303,0.9837097288355179,0,406475027746060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,0,404431201320040058303132333435363738393a3b3c3d3e3f40c1ca4b78d63412,,0,0_0_0_10_14_16,-28.0
6,4,6,33,35,35,0.37142857142857144,0.37142857142857144,0.6285714285714286,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.08571428571428572,0.08571428571428572,0.9142857142857143,0.0,0.0,1.0,0.08571428571428572,0.08571428571428572,0.9142857142857143,-0.08571428571428572,31,4,0,31,0.0,4,4,1.0,0.13874484238732526,0.9843299423812909,,0.12704544235593648,0.9842741053755564,0,404466621150921151b8b9bb90042e2d37b039323b3c7d3a3b404142437856f49a,,0,404433221100070058303132333435363730b132bb343d3e3f4041424378563412,,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,0,404433221100070058303132313e3714b530b9b2bb343d3e3f4041424378563412,,0,0_0_0_10_14_16,-28.0
8,5,8,33,35,35,0.17142857142857143,0.17142857142857143,0.8285714285714285,0.0,0.0,1.0,0.05714285714285714,0.05714285714285714,0.9428571428571428,0.0,0.0,1.0,0.05714285714285714,0.05714285714285714,0.9428571428571428,-0.05714285714285714,33,2,0,33,0.0,2,2,1.0,0.15122263548137202,0.9797834768727701,,0.13937211439079364,0.9826845795041395,0,4044332211002920f2b8993a32253c373e38393a3b3c3d3e3f4041ca4378563412,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,0,404433221100090058303132bb3cbdb62729283b3a3c3d3e3f4041424378563412,,0,0_0_0_10_14_16,-28.0
9,6,9,33,35,35,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.05714285714285714,0.05714285714285714,0.9428571428571428,0.0,0.0,1.0,0.05714285714285714,0.05714285714285714,0.9428571428571428,-0.05714285714285714,31,4,0,31,0.0,4,4,1.0,0.1416066041847438,0.9837537338427492,,0.1295505857216719,0.9874440119120047,0,4044332211000a00583031727770313233b8b13a339c35b4b5ea69c0e95a56b628,,0,4044332211000a0058303132333435363738393a3b3c3d3e3f4061626378763412,,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,0,4044332211000a005830313233343536b7b8b932b33c3d3e3f4041404378563412,,0,0_0_0_10_14_16,-28.0
10,7,10,33,35,35,0.2571428571428571,0.2571428571428571,0.7428571428571429,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,-0.02857142857142857,33,2,0,33,0.0,2,2,1.0,0.15233234761705533,0.981725186454465,,0.15116745843351387,0.9819577764436559,0,4044332211002b005a301130333435362729b93b333d3d7a7b04c5860f70923c53,,0,4044332211000b0049212132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,0,4044332211000b0058303122232435363638393a3b3c3d3e3f4041424378563412,,0,0_0_0_10_14_16,-28.0
11,8,11,33,35,35,0.22857142857142856,0.22857142857142856,0.7714285714285715,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,-0.02857142857142857,33,2,0,33,0.0,2,2,1.0,0.7260753314437494,0.10390526013744783,,0.5104652959112786,0.4445237634510235,0,4054332211010c441c703132333435363738393a3b3c3d3e3f4051534268467446,,1,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,,0,4044332211000c0058303112333635363538393a3b3c3d3e3f4041424378563412,,0,0_0_0_10_14_16,-28.0
12,9,12,33,35,35,0.08571428571428572,0.08571428571428572,0.9142857142857143,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,-0.02857142857142857,34,1,0,34,0.0,1,1,1.0,0.36266371771834643,0.977534642122725,,0.6103338948948567,0.9136127286634237,0,4044332211000d0058303132333435362728293a3a1d1d1c3f4241424378563412,,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,0,4044332211000d0058303132333435363738393a3b3c3d3e3f404142c378563412,,0,0_0_0_10_14_16,-28.0
13,10,13,33,35,35,0.05714285714285714,0.05714285714285714,0.9428571428571428,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33,2,0,33,0.0,2,2,1.0,0.1480144626639869,0.983465366219588,,0.1480144626639869,0.983465366219588,0,4044332211000e0058303132333435363738393a3b3c3d3e3f4041c2cb70d63412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,0_0_0_10_14_16,-28.0
