payload_symbol_index,gt_raw_fft_bin,savaux_argmax_bin,fused_argmax_bin,savaux_gt_rank,fused_gt_rank,rank_delta,savaux_gt_topk,fused_gt_topk,savaux_correct,fused_correct,gt_in_structured_topk,gt_path_ratio,gt_path_name,dataset,target_snr_db,packet_index
14,478,478,478,1,1,0,1,1,1,1,1,2.5914871595956983,piece3of4_21,0_0_0_10_14_16,-25.0,5
15,267,267,267,1,1,0,1,1,1,1,1,3.589465865934136,piece3of4_20,0_0_0_10_14_16,-25.0,5
16,917,917,917,1,1,0,1,1,1,1,1,2.5846036710455262,piece1of2_01,0_0_0_10_14_16,-25.0,5
17,656,656,656,1,1,0,1,1,1,1,1,2.6374364027137434,piece1of2_13,0_0_0_10_14_16,-25.0,5
18,889,686,686,173,173,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-25.0,5
19,510,510,510,1,1,0,1,1,1,1,1,2.374777337995024,linear_a3_b0,0_0_0_10_14_16,-25.0,5
20,860,860,860,1,1,0,1,1,1,1,1,2.9114117589697024,piece1of2_01,0_0_0_10_14_16,-25.0,5
21,553,553,553,1,1,0,1,1,1,1,1,4.137059982222546,piece1of2_02,0_0_0_10_14_16,-25.0,5
22,629,417,417,4,3,1,1,1,0,0,1,3.4719949268430934,piece1of2_03,0_0_0_10_14_16,-25.0,5
23,759,759,759,1,1,0,1,1,1,1,1,3.027239473109184,period2_23,0_0_0_10_14_16,-25.0,5
24,874,639,639,2,2,0,1,1,0,0,1,2.817784904477737,fixed_b0,0_0_0_10_14_16,-25.0,5
25,720,720,720,1,1,0,1,1,1,1,1,2.3374073653637066,period2_30,0_0_0_10_14_16,-25.0,5
26,314,314,314,1,1,0,1,1,1,1,1,2.9114535113930433,linear_a3_b1,0_0_0_10_14_16,-25.0,5
27,602,602,602,1,1,0,1,1,1,1,1,2.4178783556115846,piece1of2_12,0_0_0_10_14_16,-25.0,5
28,7,7,7,1,1,0,1,1,1,1,1,2.1089065068078523,period2_12,0_0_0_10_14_16,-25.0,5
29,610,610,610,1,1,0,1,1,1,1,1,2.541098352864314,piece3of4_23,0_0_0_10_14_16,-25.0,5
30,823,823,823,1,1,0,1,1,1,1,1,2.0542979646111825,linear_a1_b1,0_0_0_10_14_16,-25.0,5
31,913,913,913,1,1,0,1,1,1,1,1,3.261521560852305,piece1of2_31,0_0_0_10_14_16,-25.0,5
32,741,458,458,9,7,2,0,1,0,0,1,3.9497809345299646,piece1of4_10,0_0_0_10_14_16,-25.0,5
33,581,881,881,109,109,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-25.0,5
34,91,91,91,1,1,0,1,1,1,1,1,1.5417968864659908,piece1of2_20,0_0_0_10_14_16,-25.0,5
0,803,803,803,1,1,0,1,1,1,1,1,2.454566653515966,piece3of4_30,0_0_0_10_14_16,-25.0,6
1,826,998,998,2,2,0,1,1,0,0,1,2.7417845854493152,piece3of4_21,0_0_0_10_14_16,-25.0,6
2,871,871,294,1,2,-1,1,1,1,0,1,2.679540490282767,linear_a2_b1,0_0_0_10_14_16,-25.0,6
3,718,151,151,2,3,-1,1,1,0,0,1,3.3853255670106805,piece3of4_03,0_0_0_10_14_16,-25.0,6
4,107,107,107,1,1,0,1,1,1,1,1,2.2555233335799487,piece3of4_20,0_0_0_10_14_16,-25.0,6
5,468,468,468,1,1,0,1,1,1,1,1,2.5278141481706924,period2_03,0_0_0_10_14_16,-25.0,6
6,89,89,89,1,1,0,1,1,1,1,1,3.055281181858157,linear_a3_b3,0_0_0_10_14_16,-25.0,6
7,713,658,658,2,2,0,1,1,0,0,1,2.482564556571714,piece3of4_03,0_0_0_10_14_16,-25.0,6
8,865,865,865,1,1,0,1,1,1,1,1,2.364261890574341,period2_03,0_0_0_10_14_16,-25.0,6
9,492,492,492,1,1,0,1,1,1,1,1,1.9981288367158707,linear_a1_b1,0_0_0_10_14_16,-25.0,6
10,765,765,765,1,1,0,1,1,1,1,1,2.783813898887019,linear_a3_b3,0_0_0_10_14_16,-25.0,6
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.387734758618639,fixed_b2,0_0_0_10_14_16,-25.0,6
12,597,597,597,1,1,0,1,1,1,1,1,1.8478273514655343,linear_a1_b1,0_0_0_10_14_16,-25.0,6
13,562,687,687,27,27,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-25.0,6
14,478,478,478,1,1,0,1,1,1,1,1,2.48860331542551,linear_a1_b1,0_0_0_10_14_16,-25.0,6
15,267,267,267,1,1,0,1,1,1,1,1,2.181775181475949,piece1of4_12,0_0_0_10_14_16,-25.0,6
16,917,917,917,1,1,0,1,1,1,1,1,4.405783001794789,piece1of4_21,0_0_0_10_14_16,-25.0,6
17,656,656,656,1,1,0,1,1,1,1,1,2.372723834280156,linear_a2_b2,0_0_0_10_14_16,-25.0,6
18,889,889,889,1,1,0,1,1,1,1,1,2.5400310592399284,linear_a1_b2,0_0_0_10_14_16,-25.0,6
19,510,399,399,6,9,-3,1,0,0,0,1,2.044305216354241,period2_21,0_0_0_10_14_16,-25.0,6
20,860,860,860,1,1,0,1,1,1,1,1,2.270262774469821,piece1of4_23,0_0_0_10_14_16,-25.0,6
21,553,553,553,1,1,0,1,1,1,1,1,2.565556797200509,linear_a3_b1,0_0_0_10_14_16,-25.0,6
22,629,629,629,1,1,0,1,1,1,1,1,2.0523667199412876,piece3of4_20,0_0_0_10_14_16,-25.0,6
23,759,759,759,1,1,0,1,1,1,1,1,2.4213087765841577,linear_a1_b3,0_0_0_10_14_16,-25.0,6
24,874,874,874,1,1,0,1,1,1,1,1,3.4921832824705197,linear_a3_b0,0_0_0_10_14_16,-25.0,6
25,720,1023,1023,2,4,-2,1,1,0,0,1,2.328725910199796,linear_a3_b0,0_0_0_10_14_16,-25.0,6
26,314,314,314,1,1,0,1,1,1,1,1,2.6329783047916813,linear_a2_b0,0_0_0_10_14_16,-25.0,6
27,602,602,602,1,1,0,1,1,1,1,1,2.0356249324632993,piece3of4_02,0_0_0_10_14_16,-25.0,6
28,7,7,7,1,1,0,1,1,1,1,1,2.5076193037654306,piece1of4_21,0_0_0_10_14_16,-25.0,6
29,610,610,610,1,1,0,1,1,1,1,1,2.673365972418237,piece1of2_13,0_0_0_10_14_16,-25.0,6
30,791,791,791,1,1,0,1,1,1,1,1,2.5157483582196063,linear_a2_b0,0_0_0_10_14_16,-25.0,6
31,928,928,928,1,1,0,1,1,1,1,1,2.100690101606288,piece1of4_20,0_0_0_10_14_16,-25.0,6
32,760,760,760,1,1,0,1,1,1,1,1,2.5054606118191525,piece1of2_23,0_0_0_10_14_16,-25.0,6
33,584,329,329,2,2,0,1,1,0,0,1,2.3373389940362954,linear_a1_b1,0_0_0_10_14_16,-25.0,6
34,932,143,143,9,7,2,0,1,0,0,1,3.3935370430102165,piece1of2_01,0_0_0_10_14_16,-25.0,6
0,803,803,803,1,1,0,1,1,1,1,1,3.2735742272252564,linear_a1_b3,0_0_0_10_14_16,-25.0,8
1,711,711,711,1,1,0,1,1,1,1,1,2.4011836049233715,linear_a3_b2,0_0_0_10_14_16,-25.0,8
2,922,387,387,2,2,0,1,1,0,0,1,3.107573531177732,piece3of4_32,0_0_0_10_14_16,-25.0,8
3,691,691,691,1,1,0,1,1,1,1,1,3.226513847187515,linear_a3_b0,0_0_0_10_14_16,-25.0,8
4,86,86,86,1,1,0,1,1,1,1,1,3.2195086921154146,piece1of4_12,0_0_0_10_14_16,-25.0,8
5,468,468,468,1,1,0,1,1,1,1,1,3.425804090214948,piece1of4_23,0_0_0_10_14_16,-25.0,8
6,89,89,89,1,1,0,1,1,1,1,1,3.0129526438812353,linear_a1_b3,0_0_0_10_14_16,-25.0,8
7,713,922,922,4,4,0,1,1,0,0,1,2.6504970638539644,piece1of4_32,0_0_0_10_14_16,-25.0,8
8,865,865,865,1,1,0,1,1,1,1,1,1.8124107117701167,piece1of2_23,0_0_0_10_14_16,-25.0,8
9,492,492,492,1,1,0,1,1,1,1,1,2.1203325103571986,piece1of2_31,0_0_0_10_14_16,-25.0,8
10,765,960,973,84,84,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-25.0,8
11,1023,472,472,21,21,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-25.0,8
12,597,597,597,1,1,0,1,1,1,1,1,2.368565991394871,linear_a3_b0,0_0_0_10_14_16,-25.0,8
13,562,601,601,68,68,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-25.0,8
14,478,478,478,1,1,0,1,1,1,1,1,2.43398450244739,piece3of4_20,0_0_0_10_14_16,-25.0,8
15,267,267,267,1,1,0,1,1,1,1,1,2.689253645357131,linear_a1_b2,0_0_0_10_14_16,-25.0,8
16,917,917,917,1,1,0,1,1,1,1,1,3.3293068953770217,piece1of2_23,0_0_0_10_14_16,-25.0,8
17,656,379,379,2,2,0,1,1,0,0,1,2.817853740474348,linear_a1_b1,0_0_0_10_14_16,-25.0,8
18,889,365,365,3,3,0,1,1,0,0,1,2.8187593070159016,period2_12,0_0_0_10_14_16,-25.0,8
19,510,510,510,1,1,0,1,1,1,1,1,2.4781023366261556,piece1of2_10,0_0_0_10_14_16,-25.0,8
20,860,82,82,12,10,2,0,0,0,0,1,3.434468136059527,linear_a1_b3,0_0_0_10_14_16,-25.0,8
21,553,553,553,1,1,0,1,1,1,1,1,2.578261592243245,linear_a3_b2,0_0_0_10_14_16,-25.0,8
22,629,629,629,1,1,0,1,1,1,1,1,3.260360071903398,piece3of4_31,0_0_0_10_14_16,-25.0,8
23,759,759,759,1,1,0,1,1,1,1,1,3.683148181940579,piece1of2_02,0_0_0_10_14_16,-25.0,8
24,874,874,874,1,1,0,1,1,1,1,1,2.8979974633937347,period2_30,0_0_0_10_14_16,-25.0,8
25,720,28,28,2,2,0,1,1,0,0,1,2.6193672499232123,linear_a3_b3,0_0_0_10_14_16,-25.0,8
26,314,314,314,1,1,0,1,1,1,1,1,2.293627026046458,linear_a1_b3,0_0_0_10_14_16,-25.0,8
27,602,663,663,95,95,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-25.0,8
28,7,7,7,1,1,0,1,1,1,1,1,2.3617134949115317,piece3of4_21,0_0_0_10_14_16,-25.0,8
29,610,610,610,1,1,0,1,1,1,1,1,3.4632324634900464,piece1of2_03,0_0_0_10_14_16,-25.0,8
30,775,775,775,1,1,0,1,1,1,1,1,2.6451698926465492,linear_a1_b2,0_0_0_10_14_16,-25.0,8
31,920,386,210,7,8,-1,1,1,0,0,1,3.5219571815839177,piece1of4_23,0_0_0_10_14_16,-25.0,8
32,753,753,753,1,1,0,1,1,1,1,1,2.379829648731562,piece1of2_10,0_0_0_10_14_16,-25.0,8
33,586,586,586,1,1,0,1,1,1,1,1,3.3295138005368727,linear_a3_b0,0_0_0_10_14_16,-25.0,8
34,91,91,91,1,1,0,1,1,1,1,1,2.2509524335583633,piece3of4_10,0_0_0_10_14_16,-25.0,8
0,222,222,222,1,1,0,1,1,1,1,1,2.3777611518547195,period2_23,0_0_0_10_14_16,-25.0,9
1,826,826,826,1,1,0,1,1,1,1,1,3.222425564851646,piece1of2_23,0_0_0_10_14_16,-25.0,9
2,922,350,350,3,4,-1,1,1,0,0,1,2.7618276820671817,period2_21,0_0_0_10_14_16,-25.0,9
3,691,691,691,1,1,0,1,1,1,1,1,2.366335971299186,fixed_b0,0_0_0_10_14_16,-25.0,9
4,86,490,490,2,2,0,1,1,0,0,1,2.977858635080126,period2_01,0_0_0_10_14_16,-25.0,9
5,468,468,468,1,1,0,1,1,1,1,1,2.0645409966075037,piece1of4_21,0_0_0_10_14_16,-25.0,9
6,89,89,89,1,1,0,1,1,1,1,1,2.2626617000145224,linear_a1_b0,0_0_0_10_14_16,-25.0,9
7,713,713,713,1,1,0,1,1,1,1,1,2.115589567424134,fixed_b1,0_0_0_10_14_16,-25.0,9
8,865,810,865,2,1,1,1,1,0,1,1,3.2350643199527283,piece1of2_23,0_0_0_10_14_16,-25.0,9
9,492,492,492,1,1,0,1,1,1,1,1,2.385217176149215,period2_01,0_0_0_10_14_16,-25.0,9
10,765,765,765,1,1,0,1,1,1,1,1,2.3081145625140063,piece1of4_30,0_0_0_10_14_16,-25.0,9
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.5332044793010704,piece1of2_31,0_0_0_10_14_16,-25.0,9
12,597,597,597,1,1,0,1,1,1,1,1,2.7443849672234353,period2_30,0_0_0_10_14_16,-25.0,9
13,562,764,764,8,7,1,1,1,0,0,1,3.415528829517088,linear_a2_b1,0_0_0_10_14_16,-25.0,9
14,478,656,656,10,10,0,0,0,0,0,1,3.290695982431391,piece1of2_10,0_0_0_10_14_16,-25.0,9
15,267,267,267,1,1,0,1,1,1,1,1,2.4511151118137398,piece1of2_03,0_0_0_10_14_16,-25.0,9
16,917,917,917,1,1,0,1,1,1,1,1,3.029566849124854,piece1of2_03,0_0_0_10_14_16,-25.0,9
17,656,656,656,1,1,0,1,1,1,1,1,2.423154671499895,linear_a3_b2,0_0_0_10_14_16,-25.0,9
18,889,337,337,7,7,0,1,1,0,0,1,2.9246913290394683,linear_a3_b0,0_0_0_10_14_16,-25.0,9
19,510,510,510,1,1,0,1,1,1,1,1,1.956216461981242,piece1of2_30,0_0_0_10_14_16,-25.0,9
20,860,860,860,1,1,0,1,1,1,1,1,2.8895227080195287,linear_a2_b2,0_0_0_10_14_16,-25.0,9
21,553,553,553,1,1,0,1,1,1,1,1,3.12147903497162,linear_a3_b3,0_0_0_10_14_16,-25.0,9
22,629,629,629,1,1,0,1,1,1,1,1,3.513492062957603,piece1of2_23,0_0_0_10_14_16,-25.0,9
23,759,388,388,3,3,0,1,1,0,0,1,2.495983188693855,linear_a1_b1,0_0_0_10_14_16,-25.0,9
24,874,874,874,1,1,0,1,1,1,1,1,3.1209837632786823,piece3of4_23,0_0_0_10_14_16,-25.0,9
25,720,720,720,1,1,0,1,1,1,1,1,2.790892541051012,piece3of4_30,0_0_0_10_14_16,-25.0,9
26,314,314,314,1,1,0,1,1,1,1,1,2.5249058167386256,linear_a1_b1,0_0_0_10_14_16,-25.0,9
27,602,602,602,1,1,0,1,1,1,1,1,2.4321004521078975,piece1of2_12,0_0_0_10_14_16,-25.0,9
28,7,7,839,1,2,-1,1,1,1,0,1,2.872235650358644,piece3of4_30,0_0_0_10_14_16,-25.0,9
29,610,610,610,1,1,0,1,1,1,1,1,2.637451785340833,piece1of2_23,0_0_0_10_14_16,-25.0,9
30,794,381,381,4,3,1,1,1,0,0,1,3.9204865230922064,linear_a1_b2,0_0_0_10_14_16,-25.0,9
31,905,905,905,1,1,0,1,1,1,1,1,2.942585447288908,piece1of4_23,0_0_0_10_14_16,-25.0,9
32,741,741,741,1,1,0,1,1,1,1,1,2.743149367938443,period2_23,0_0_0_10_14_16,-25.0,9
33,580,157,157,39,39,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-25.0,9
34,89,89,89,1,1,0,1,1,1,1,1,2.7190019926089057,piece3of4_01,0_0_0_10_14_16,-25.0,9
0,803,803,803,1,1,0,1,1,1,1,1,2.6702391381744177,period2_01,0_0_0_10_14_16,-25.0,10
1,826,826,593,1,2,-1,1,1,1,0,1,3.039381105308675,piece1of4_02,0_0_0_10_14_16,-25.0,10
2,922,619,619,4,4,0,1,1,0,0,1,3.0383198311157824,period2_10,0_0_0_10_14_16,-25.0,10
3,691,845,845,15,14,1,0,0,0,0,1,2.999620289295677,linear_a1_b1,0_0_0_10_14_16,-25.0,10
4,107,107,107,1,1,0,1,1,1,1,1,2.124825760959883,linear_a2_b0,0_0_0_10_14_16,-25.0,10
5,468,468,468,1,1,0,1,1,1,1,1,3.1813247515987864,piece3of4_01,0_0_0_10_14_16,-25.0,10
6,89,89,89,1,1,0,1,1,1,1,1,2.326316649144751,piece1of2_20,0_0_0_10_14_16,-25.0,10
7,713,713,713,1,1,0,1,1,1,1,1,3.0022212884374504,piece1of2_13,0_0_0_10_14_16,-25.0,10
8,865,865,865,1,1,0,1,1,1,1,1,3.5958054011498315,linear_a3_b0,0_0_0_10_14_16,-25.0,10
9,492,228,228,7,8,-1,1,1,0,0,1,2.82838625655584,piece1of4_31,0_0_0_10_14_16,-25.0,10
10,765,765,765,1,1,0,1,1,1,1,1,2.749299055443939,piece3of4_21,0_0_0_10_14_16,-25.0,10
11,1023,275,275,2,2,0,1,1,0,0,1,2.2318436750157784,period2_10,0_0_0_10_14_16,-25.0,10
12,597,597,597,1,1,0,1,1,1,1,1,4.015811878585961,piece1of4_03,0_0_0_10_14_16,-25.0,10
13,562,562,562,1,1,0,1,1,1,1,1,3.4087915452516433,piece1of4_10,0_0_0_10_14_16,-25.0,10
14,478,478,478,1,1,0,1,1,1,1,1,2.8446116738714857,piece3of4_21,0_0_0_10_14_16,-25.0,10
15,267,267,267,1,1,0,1,1,1,1,1,2.2015848889567597,piece1of4_10,0_0_0_10_14_16,-25.0,10
16,917,839,839,5,5,0,1,1,0,0,1,3.1709161075351577,linear_a2_b2,0_0_0_10_14_16,-25.0,10
17,656,656,656,1,1,0,1,1,1,1,1,2.081151843649246,piece1of4_12,0_0_0_10_14_16,-25.0,10
18,889,1011,1011,2,2,0,1,1,0,0,1,2.3602042615143737,linear_a3_b0,0_0_0_10_14_16,-25.0,10
19,510,510,510,1,1,0,1,1,1,1,1,2.1308168527372766,linear_a3_b1,0_0_0_10_14_16,-25.0,10
20,860,860,647,1,2,-1,1,1,1,0,1,2.614021342925821,piece1of2_03,0_0_0_10_14_16,-25.0,10
21,553,553,553,1,1,0,1,1,1,1,1,4.374393163698638,piece1of2_21,0_0_0_10_14_16,-25.0,10
22,629,496,115,3,3,0,1,1,0,0,1,2.3705993984696514,linear_a2_b1,0_0_0_10_14_16,-25.0,10
23,759,179,179,2,3,-1,1,1,0,0,1,2.7333706925323,period2_01,0_0_0_10_14_16,-25.0,10
24,874,874,874,1,1,0,1,1,1,1,1,2.4026581341835516,piece3of4_02,0_0_0_10_14_16,-25.0,10
25,720,75,75,32,32,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-25.0,10
26,314,314,314,1,1,0,1,1,1,1,1,2.6081098376663943,piece3of4_12,0_0_0_10_14_16,-25.0,10
27,602,602,602,1,1,0,1,1,1,1,1,2.4091584353123454,piece3of4_03,0_0_0_10_14_16,-25.0,10
28,7,7,7,1,1,0,1,1,1,1,1,2.387079359686824,piece1of2_01,0_0_0_10_14_16,-25.0,10
29,610,610,610,1,1,0,1,1,1,1,1,2.0285231628244453,period2_12,0_0_0_10_14_16,-25.0,10
30,826,826,626,1,2,-1,1,1,1,0,1,2.4684491982738748,piece1of2_21,0_0_0_10_14_16,-25.0,10
31,904,904,904,1,1,0,1,1,1,1,1,2.696661082288514,linear_a3_b2,0_0_0_10_14_16,-25.0,10
32,760,760,760,1,1,0,1,1,1,1,1,2.6595669244040785,piece1of2_13,0_0_0_10_14_16,-25.0,10
33,577,577,577,1,1,0,1,1,1,1,1,2.551571038114525,piece3of4_20,0_0_0_10_14_16,-25.0,10
34,930,930,930,1,1,0,1,1,1,1,1,3.745464256934738,linear_a1_b0,0_0_0_10_14_16,-25.0,10
0,222,642,642,13,10,3,0,0,0,0,1,3.5262578963544224,piece1of2_20,0_0_0_10_14_16,-25.0,11
1,711,711,711,1,1,0,1,1,1,1,1,2.9914475895909796,piece1of2_30,0_0_0_10_14_16,-25.0,11
2,871,871,871,1,1,0,1,1,1,1,1,2.963700666881087,piece1of2_12,0_0_0_10_14_16,-25.0,11
3,691,691,691,1,1,0,1,1,1,1,1,3.167473583347789,piece1of2_30,0_0_0_10_14_16,-25.0,11
4,86,86,86,1,1,0,1,1,1,1,1,4.694672420703388,linear_a2_b3,0_0_0_10_14_16,-25.0,11
5,468,468,468,1,1,0,1,1,1,1,1,2.829696317204553,piece1of4_12,0_0_0_10_14_16,-25.0,11
6,89,89,89,1,1,0,1,1,1,1,1,3.0165782766020715,piece1of2_02,0_0_0_10_14_16,-25.0,11
7,713,713,713,1,1,0,1,1,1,1,1,2.6006159139727205,period2_10,0_0_0_10_14_16,-25.0,11
8,865,865,865,1,1,0,1,1,1,1,1,2.3572978629794705,piece1of2_23,0_0_0_10_14_16,-25.0,11
9,492,492,492,1,1,0,1,1,1,1,1,1.9586777699407232,piece3of4_31,0_0_0_10_14_16,-25.0,11
10,765,765,765,1,1,0,1,1,1,1,1,3.337815697969442,fixed_b0,0_0_0_10_14_16,-25.0,11
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.633343304926625,piece1of2_01,0_0_0_10_14_16,-25.0,11
12,597,597,597,1,1,0,1,1,1,1,1,2.7858538667069563,piece1of4_13,0_0_0_10_14_16,-25.0,11
13,562,562,562,1,1,0,1,1,1,1,1,1.684397561671047,piece3of4_13,0_0_0_10_14_16,-25.0,11
14,478,478,478,1,1,0,1,1,1,1,1,2.250377143806036,piece1of2_10,0_0_0_10_14_16,-25.0,11
15,267,267,267,1,1,0,1,1,1,1,1,2.335715238243998,piece1of4_23,0_0_0_10_14_16,-25.0,11
16,917,917,917,1,1,0,1,1,1,1,1,3.668618947931607,linear_a1_b3,0_0_0_10_14_16,-25.0,11
17,656,755,755,15,13,2,0,0,0,0,1,4.086517129719363,piece3of4_01,0_0_0_10_14_16,-25.0,11
18,889,889,889,1,1,0,1,1,1,1,1,2.816862710919277,piece3of4_01,0_0_0_10_14_16,-25.0,11
19,510,510,510,1,1,0,1,1,1,1,1,1.9877389147240598,linear_a1_b3,0_0_0_10_14_16,-25.0,11
20,860,860,860,1,1,0,1,1,1,1,1,2.3324459881890296,piece3of4_23,0_0_0_10_14_16,-25.0,11
21,553,306,306,2,2,0,1,1,0,0,1,2.65828874982627,period2_32,0_0_0_10_14_16,-25.0,11
22,629,629,629,1,1,0,1,1,1,1,1,2.849411071331309,piece1of2_23,0_0_0_10_14_16,-25.0,11
23,759,759,759,1,1,0,1,1,1,1,1,2.0473547431899424,piece1of4_20,0_0_0_10_14_16,-25.0,11
24,874,874,874,1,1,0,1,1,1,1,1,3.2585949188222383,period2_12,0_0_0_10_14_16,-25.0,11
25,720,720,720,1,1,0,1,1,1,1,1,2.1089394997618642,piece1of2_01,0_0_0_10_14_16,-25.0,11
26,314,314,314,1,1,0,1,1,1,1,1,2.7679704553654125,piece1of2_02,0_0_0_10_14_16,-25.0,11
27,602,602,602,1,1,0,1,1,1,1,1,2.9910871484718964,piece1of2_23,0_0_0_10_14_16,-25.0,11
28,7,7,7,1,1,0,1,1,1,1,1,3.3202799877330005,linear_a1_b0,0_0_0_10_14_16,-25.0,11
29,610,610,610,1,1,0,1,1,1,1,1,2.5367980427294903,period2_32,0_0_0_10_14_16,-25.0,11
30,823,823,823,1,1,0,1,1,1,1,1,3.9823523320022476,linear_a2_b1,0_0_0_10_14_16,-25.0,11
31,905,905,905,1,1,0,1,1,1,1,1,2.3599829766569353,piece1of4_32,0_0_0_10_14_16,-25.0,11
32,748,748,748,1,1,0,1,1,1,1,1,4.018419280479745,period2_21,0_0_0_10_14_16,-25.0,11
33,586,586,586,1,1,0,1,1,1,1,1,2.8660636587316,piece1of4_02,0_0_0_10_14_16,-25.0,11
34,93,93,93,1,1,0,1,1,1,1,1,1.7368061943659263,linear_a3_b2,0_0_0_10_14_16,-25.0,11
0,803,803,803,1,1,0,1,1,1,1,1,2.910131698917027,linear_a1_b1,0_0_0_10_14_16,-25.0,12
1,711,711,711,1,1,0,1,1,1,1,1,2.3565890920476584,piece1of4_21,0_0_0_10_14_16,-25.0,12
2,871,871,871,1,1,0,1,1,1,1,1,2.5046569527870246,linear_a1_b0,0_0_0_10_14_16,-25.0,12
3,691,691,691,1,1,0,1,1,1,1,1,2.3604888819877,linear_a3_b2,0_0_0_10_14_16,-25.0,12
4,107,107,107,1,1,0,1,1,1,1,1,3.4008033644197835,linear_a3_b1,0_0_0_10_14_16,-25.0,12
5,468,468,468,1,1,0,1,1,1,1,1,2.432085872852165,linear_a3_b1,0_0_0_10_14_16,-25.0,12
6,89,89,89,1,1,0,1,1,1,1,1,2.0210372769713585,linear_a1_b0,0_0_0_10_14_16,-25.0,12
7,713,713,713,1,1,0,1,1,1,1,1,3.2306525326177904,period2_10,0_0_0_10_14_16,-25.0,12
8,865,865,865,1,1,0,1,1,1,1,1,2.5120496003371153,piece3of4_21,0_0_0_10_14_16,-25.0,12
9,492,492,492,1,1,0,1,1,1,1,1,2.070802615461582,linear_a1_b1,0_0_0_10_14_16,-25.0,12
10,765,765,765,1,1,0,1,1,1,1,1,1.7395197344205398,piece1of4_20,0_0_0_10_14_16,-25.0,12
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.7401657976479674,piece1of4_02,0_0_0_10_14_16,-25.0,12
12,597,597,597,1,1,0,1,1,1,1,1,3.845563046104996,piece1of2_30,0_0_0_10_14_16,-25.0,12
13,562,562,562,1,1,0,1,1,1,1,1,1.9103792350283022,linear_a3_b3,0_0_0_10_14_16,-25.0,12
14,478,478,478,1,1,0,1,1,1,1,1,2.239317593139983,piece1of4_21,0_0_0_10_14_16,-25.0,12
15,267,267,267,1,1,0,1,1,1,1,1,2.5506508712774414,linear_a3_b3,0_0_0_10_14_16,-25.0,12
16,917,152,152,6,6,0,1,1,0,0,1,3.5026980111472135,piece1of2_03,0_0_0_10_14_16,-25.0,12
17,656,656,656,1,1,0,1,1,1,1,1,2.7037104919184265,piece1of4_02,0_0_0_10_14_16,-25.0,12
18,889,889,889,1,1,0,1,1,1,1,1,2.6207335796444364,piece1of4_32,0_0_0_10_14_16,-25.0,12
19,510,510,510,1,1,0,1,1,1,1,1,2.5191577270655543,linear_a1_b1,0_0_0_10_14_16,-25.0,12
20,860,860,860,1,1,0,1,1,1,1,1,2.2202449324228795,piece1of2_12,0_0_0_10_14_16,-25.0,12
21,553,553,553,1,1,0,1,1,1,1,1,1.8259880299928801,piece3of4_23,0_0_0_10_14_16,-25.0,12
22,629,629,629,1,1,0,1,1,1,1,1,3.109777742750069,piece1of4_31,0_0_0_10_14_16,-25.0,12
23,759,759,759,1,1,0,1,1,1,1,1,2.2159228239805904,period2_01,0_0_0_10_14_16,-25.0,12
24,874,874,874,1,1,0,1,1,1,1,1,1.9271951778173613,period2_03,0_0_0_10_14_16,-25.0,12
25,720,720,720,1,1,0,1,1,1,1,1,2.397419730796478,piece3of4_01,0_0_0_10_14_16,-25.0,12
26,314,314,314,1,1,0,1,1,1,1,1,2.803362946092514,piece1of2_21,0_0_0_10_14_16,-25.0,12
27,602,602,602,1,1,0,1,1,1,1,1,2.17647953089434,linear_a3_b3,0_0_0_10_14_16,-25.0,12
28,7,7,7,1,1,0,1,1,1,1,1,2.3466822223607475,piece3of4_20,0_0_0_10_14_16,-25.0,12
29,610,610,610,1,1,0,1,1,1,1,1,2.5990795924851153,fixed_b3,0_0_0_10_14_16,-25.0,12
30,791,791,791,1,1,0,1,1,1,1,1,3.915934512172292,piece1of2_10,0_0_0_10_14_16,-25.0,12
31,904,904,904,1,1,0,1,1,1,1,1,2.795075472803631,linear_a3_b1,0_0_0_10_14_16,-25.0,12
32,761,761,761,1,1,0,1,1,1,1,1,2.7939903258985295,linear_a2_b3,0_0_0_10_14_16,-25.0,12
33,587,587,587,1,1,0,1,1,1,1,1,2.4442188879552913,piece3of4_20,0_0_0_10_14_16,-25.0,12
34,934,934,934,1,1,0,1,1,1,1,1,2.1948896249012546,linear_a3_b1,0_0_0_10_14_16,-25.0,12
0,222,222,222,1,1,0,1,1,1,1,1,2.7489621119628196,piece1of2_31,0_0_0_10_14_16,-25.0,13
1,826,826,826,1,1,0,1,1,1,1,1,2.3136540226579796,linear_a1_b3,0_0_0_10_14_16,-25.0,13
2,871,871,871,1,1,0,1,1,1,1,1,3.340454500426673,linear_a1_b0,0_0_0_10_14_16,-25.0,13
