event_index,start_sample,end_sample,first_window_index,last_window_index,window_count,reference_bin,reference_signed_bin,bin_min,bin_max,mean_peak_power,mean_confidence_db,max_peak_share,sf,bw,samp_rate,os_factor,chirp_samples,win_chirps,hop_samples,min_periodic_peaks,bin_tol
0,364544,495616,89,97,9,54,54,54,54,0.04566911029460461,0.20441084499022896,0.0005652384005930533,10,125000.0,500000.0,4,4096,24,4096,9,2
1,401408,544768,98,109,12,3694,-402,3694,3694,0.04555184804028362,0.33287641783095157,0.0005803545769415192,10,125000.0,500000.0,4,4096,24,4096,9,2
2,1122304,1277952,274,288,15,3459,-637,3459,3459,0.04636856995124914,0.4330163965733653,0.0006058427873340207,10,125000.0,500000.0,4,4096,24,4096,9,2
3,1228800,1372160,300,311,12,68,68,68,68,0.04558651545815495,0.24541767991548835,0.0005647115194511584,10,125000.0,500000.0,4,4096,24,4096,9,2
4,1376256,1527808,336,349,14,38,38,38,38,0.05993008731495758,0.5151649960721074,0.0006381220669868855,10,125000.0,500000.0,4,4096,24,4096,9,2
5,1597440,1732608,390,399,10,3616,-480,3616,3616,0.04692323985943026,0.25421609371013976,0.000603309625033722,10,125000.0,500000.0,4,4096,24,4096,9,2
6,1736704,1884160,424,436,13,3876,-220,3876,3876,0.05095809568898584,0.5787112543843066,0.0006575297321607185,10,125000.0,500000.0,4,4096,24,4096,9,2
7,1851392,1994752,452,463,12,3672,-424,3672,3672,0.04366493186924237,0.25841580702224093,0.0005673489431587471,10,125000.0,500000.0,4,4096,24,4096,9,2
8,2347008,2494464,573,585,13,370,370,370,370,0.045413173463614946,0.2512061702464984,0.0005742349671661152,10,125000.0,500000.0,4,4096,24,4096,9,2
9,2588672,2772992,632,653,22,291,291,291,291,0.05786406162029422,0.3753932929630194,0.0006187935585960113,10,125000.0,500000.0,4,4096,24,4096,9,2
10,2879488,3010560,703,711,9,331,331,331,331,0.04644528379182975,0.20907287660508728,0.0005890902056764735,10,125000.0,500000.0,4,4096,24,4096,9,2
11,3276800,3416064,800,810,11,4038,-58,4038,4038,0.046165108779078805,0.33310089310502317,0.0005721359860931717,10,125000.0,500000.0,4,4096,24,4096,9,2
