branch_dimension,branch_covariance_count,branch_snapshots,branch_diagonal_cv,branch_mean_abs_correlation,branch_max_abs_correlation,pair_dimension,pair_covariance_count,pair_snapshots,pair_diagonal_cv,pair_mean_abs_correlation,pair_max_abs_correlation,dataset,snr_db,seed,packet_index,cfo_int,cfo_frac,offpacket_windows,branch_gls_active,branch_gate_diagonal_cv,branch_gate_mean_abs_correlation,min_branch_correlation,min_branch_diagonal_cv
4,1024,256,0.03231156740860637,0.03723744696400434,0.12165031221032255,2,1024,256,0.031799670328173414,0.05094639404357604,0.15191255490726663,0_0_0_10_14_32,-23.0,53,5,-25,0.4549490166226258,256,0,0.01041495765901636,0.013482559464868536,0.05,0.05
4,1024,256,0.03202040458770654,0.03723592291044694,0.12802237795562627,2,1024,256,0.0319710371882697,0.05069372072113204,0.15232938906725188,0_0_0_10_14_32,-23.0,53,6,-25,0.36147652624687177,256,0,0.004902281240746492,0.013612822763446176,0.05,0.05
4,1024,256,0.03193651888821495,0.037200787778891464,0.12872325869172163,2,1024,256,0.03187775016468131,0.05055861307840495,0.14953731541958823,0_0_0_10_14_32,-23.0,53,7,-25,0.2634318661684987,256,0,0.002111779094106827,0.014091696198337831,0.05,0.05
4,1024,256,0.032281797239605406,0.037115126452949676,0.11831637367810559,2,1024,256,0.03195225955213436,0.05063481221273974,0.14911251508358647,0_0_0_10_14_32,-24.0,53,0,-25,0.05380236129609033,256,0,0.010292814323315136,0.014255723992907565,0.05,0.05
4,1024,256,0.03306359193539201,0.037057891022047935,0.13675100245552615,2,1024,256,0.0317418956463735,0.05125270456605615,0.1476851183391357,0_0_0_10_14_32,-24.0,53,2,-25,-0.2621175001545824,256,0,0.01301206987760658,0.012793979914879508,0.05,0.05
4,1024,256,0.032960224922335,0.03710166633054576,0.13304233394279666,2,1024,256,0.03164644909007647,0.05140551056374269,0.13731077837738825,0_0_0_10_14_32,-24.0,53,3,-25,-0.3325083542533448,256,0,0.013252630028188182,0.014003175895132164,0.05,0.05
4,1024,256,0.03261808531815267,0.03718065124083035,0.120819883325357,2,1024,256,0.031700831262841817,0.05132368077817724,0.14580711058464488,0_0_0_10_14_32,-24.0,53,4,-25,-0.4459073051101653,256,0,0.01352313897132964,0.016069320880580225,0.05,0.05
4,1024,256,0.03231369565440484,0.03723576438993095,0.1215609121746309,2,1024,256,0.03177439848563312,0.05093610530625902,0.15171822243934316,0_0_0_10_14_32,-24.0,53,5,-25,0.4549490166226258,256,0,0.010393250412203011,0.013569469052176228,0.05,0.05
4,1024,256,0.032022721509008895,0.03723354238158837,0.12793247466694466,2,1024,256,0.031948436087517795,0.05068167520643019,0.15211007156619394,0_0_0_10_14_32,-24.0,53,6,-25,0.36147652624687177,256,0,0.0048784205506678625,0.013717191690446995,0.05,0.05
4,1024,256,0.03193772984788523,0.03719717435356662,0.12865311505267055,2,1024,256,0.03185382889375163,0.050545807240569035,0.1493159106184465,0_0_0_10_14_32,-24.0,53,7,-25,0.2634318661684987,256,0,0.0020942921646877923,0.014196710236733754,0.05,0.05
4,1024,256,0.03228170216747196,0.03711152432759851,0.11835638397295759,2,1024,256,0.03194393675068993,0.05063406349047381,0.14914065721830494,0_0_0_10_14_32,-25.0,53,0,-25,0.05380236129609033,256,0,0.010305591362635836,0.014315668745022325,0.05,0.05
4,1024,256,0.03306189025682271,0.03705445303396889,0.1367361757020787,2,1024,256,0.03174334075980631,0.05126441390988982,0.1476626811466015,0_0_0_10_14_32,-25.0,53,2,-25,-0.2621175001545824,256,0,0.013015719607341469,0.012704653613028407,0.05,0.05
4,1024,256,0.03295936310934258,0.03710008597313171,0.13303269955470284,2,1024,256,0.031642370309985623,0.051415989731055545,0.137297275719344,0_0_0_10_14_32,-25.0,53,3,-25,-0.3325083542533448,256,0,0.013245596150421597,0.013896364723749147,0.05,0.05
4,1024,256,0.032618582693140497,0.03718016812763765,0.12091391742403433,2,1024,256,0.03168456875868882,0.05132284149895777,0.14567387102333273,0_0_0_10_14_32,-25.0,53,4,-25,-0.4459073051101653,256,0,0.01349661066177991,0.015969960950036593,0.05,0.05
4,1024,256,0.032315652566202696,0.03723498380019338,0.1214890540562792,2,1024,256,0.03175448290789429,0.05092915672421945,0.1515427255101327,0_0_0_10_14_32,-25.0,53,5,-25,0.4549490166226258,256,0,0.010373747760029741,0.01364179085481385,0.05,0.05
4,1024,256,0.03202484369009423,0.03723232105289348,0.12786140943605973,2,1024,256,0.0319297601829274,0.050672843782515485,0.15191211025511892,0_0_0_10_14_32,-25.0,53,6,-25,0.36147652624687177,256,0,0.004857806635485604,0.013804262593583255,0.05,0.05
4,1024,256,0.03193884305113654,0.03719527039805696,0.12859955924018568,2,1024,256,0.031840121605404725,0.05053614468171183,0.14911587323907502,0_0_0_10_14_32,-25.0,53,7,-25,0.2634318661684987,256,0,0.002080963233060603,0.01428494077864039,0.05,0.05
4,1024,256,0.03228163977843462,0.03710922125934678,0.11839222894119164,2,1024,256,0.03193822537125922,0.050634611045913804,0.14916597758929587,0_0_0_10_14_32,-26.0,53,0,-25,0.05380236129609033,256,0,0.010316506411536938,0.014368946184822,0.05,0.05
4,1024,256,0.033060424485340315,0.037052121802227805,0.1367221066883775,2,1024,256,0.031744832186835555,0.051275087935543785,0.14764267866649702,0_0_0_10_14_32,-26.0,53,2,-25,-0.2621175001545824,256,0,0.013018392829528706,0.012638367940829127,0.05,0.05
4,1024,256,0.03295864109694621,0.03709940222566689,0.13302316304998607,2,1024,256,0.03163995285077207,0.05142591560536909,0.137285260693083,0_0_0_10_14_32,-26.0,53,3,-25,-0.3325083542533448,256,0,0.013238845702231983,0.013813501635294137,0.05,0.05
4,1024,256,0.03261907414202482,0.03718014371172601,0.12099704183204446,2,1024,256,0.03167122161221314,0.05132349060204466,0.1455534564692178,0_0_0_10_14_32,-26.0,53,4,-25,-0.4459073051101653,256,0,0.013472480759785119,0.015892404406706726,0.05,0.05
4,1024,256,0.032317438302673654,0.037234678745823445,0.12143122752448753,2,1024,256,0.0317381129687165,0.050924303794366285,0.15138449033116844,0_0_0_10_14_32,-26.0,53,5,-25,0.4549490166226258,256,0,0.010356249179778971,0.013701772416731562,0.05,0.05
4,1024,256,0.0320267784572503,0.037231802354910984,0.12780525809964363,2,1024,256,0.03191623820392128,0.05066625763802118,0.15173370145811083,0_0_0_10_14_32,-26.0,53,6,-25,0.36147652624687177,256,0,0.00483996485072501,0.01387639713439214,0.05,0.05
4,1024,256,0.03193986086065542,0.0371945051229216,0.12855885613935863,2,1024,256,0.03182871160309056,0.05052882239628871,0.14893543051787914,0_0_0_10_14_32,-26.0,53,7,-25,0.2634318661684987,256,0,0.002070971108284334,0.014358323450887089,0.05,0.05
