phase_index,phase_sample,copy_count,peak_bin,signed_peak_bin,peak_power,median_power,peak_to_median,selected
313,1282048,8,31568,-1200,0.21060989312608389,0.05770384155686348,3.649841803314623,False
314,1286144,8,2403,2403,0.2270179995943088,0.058196175649216884,3.9009092446672424,False
315,1290240,8,2847,2847,0.2020407708717869,0.0579440627219409,3.4868243851200105,False
316,1294336,8,30010,-2758,0.2131300619074332,0.05846118309950325,3.6456679562005676,False
317,1298432,8,32393,-375,0.20094906929777445,0.05834069785068917,3.4444063355577548,False
318,1302528,8,188,188,0.20930016913423122,0.05683491800836177,3.6825982418667023,False
319,1306624,8,3862,3862,0.20750083147201134,0.05847766505511212,3.548377509198644,False
320,1310720,8,3979,3979,0.2182433890040949,0.05760709482731041,3.7884810830736413,False
321,1314816,8,850,850,0.1947839004636089,0.056529953686822,3.445675925062999,False
322,1318912,8,3287,3287,0.22876785994331408,0.05587683732306721,4.094144745892295,False
323,1323008,8,2545,2545,0.2449345301439113,0.056677043840561214,4.32158266463119,False
324,1327104,8,29936,-2832,0.21896542027405733,0.05709419164002073,3.8351610555174473,False
325,1331200,8,31764,-1004,0.20970881353252957,0.056769361537292576,3.6940491817011005,False
326,1335296,8,30424,-2344,0.2212976548488614,0.058045400611916,3.8124925061406456,False
327,1339392,8,29525,-3243,0.22620666592457833,0.05758476621971928,3.9282379833143493,False
328,1343488,8,2394,2394,0.23044694020108902,0.05757933970980714,4.002250483637249,False
329,1347584,8,31978,-790,0.2444174757105518,0.0583599438361162,4.1881033401422405,False
330,1351680,8,501,501,0.21494093195791342,0.05799115323606661,3.706443482559243,False
331,1355776,8,31796,-972,0.19968068119897026,0.0571212788722164,3.495731978369523,False
332,1359872,8,2427,2427,0.2174500775118076,0.0566665290276886,3.837363629693224,False
