packet_index,frame_index,event_index,payload_len,symbol_count,gt_compared_symbols,center_raw_ser,center_symbol_ser,center_symbol_accuracy,multi_raw_ser,multi_symbol_ser,multi_symbol_accuracy,selected_raw_ser,selected_symbol_ser,selected_symbol_accuracy,locked_symbol_count,uncertain_symbol_count,locked_ratio,false_lock_count,locked_with_gt_count,false_lock_rate,uncertain_candidate_hits,uncertain_candidate_total,uncertain_candidate_recall,phase_line_r2,phase_line_rmse_pi,phase_line_anchor_count,center_crc_valid,center_payload_hex,center_decode_error,multi_crc_valid,multi_payload_hex,multi_decode_error,selected_crc_valid,selected_payload_hex,selected_decode_error,dataset,target_snr_db
1,1,1,33,35,35,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.11428571428571428,0.11428571428571428,0.8857142857142857,0.11428571428571428,0.11428571428571428,0.8857142857142857,15,20,0.42857142857142855,0,15,0.0,20,20,1.0,0.9037184299579809,0.10538045918722738,26,0,40943bafd149013259333343209c8ffcb632133011767df49baec920ed1074f68d,,0,404433221100140158303132777471763738393a3b3c3d3e3f4041424378563412,,0,404433221100140158303132333435363730b1ba333c3d3e3f4041424378563412,,0_0_0_10_14_8,-23.0
2,2,2,33,35,35,0.6285714285714286,0.6285714285714286,0.37142857142857144,0.08571428571428572,0.08571428571428572,0.9142857142857143,0.14285714285714285,0.14285714285714285,0.8571428571428572,20,15,0.5714285714285714,0,20,0.0,15,15,1.0,0.9452123358362682,0.13047520912727806,26,0,40b47fa87fde0ac4d12821a6845f1b9e7635697f23103d387b22c74a4bf85e2403,,0,404433221100050049302132337475723338393a3b7c797a7f4045424378563412,,0,406420200203141049312133333435363738393a3b7c797a7f4045424378563412,,0_0_0_10_14_8,-23.0
3,3,3,33,35,35,0.6571428571428571,0.6571428571428571,0.34285714285714286,0.08571428571428572,0.08571428571428572,0.9142857142857143,0.08571428571428572,0.08571428571428572,0.9142857142857143,22,13,0.6285714285714286,1,22,0.045454545454545456,12,13,0.9230769230769231,0.8935449405728296,0.15109975155829758,26,0,40045d64f54614ecd210fb3433150406f53a73404b0b0d0e3c621076106d461353,,0,40443322110016007830313233343536b7383132333c3d3e3f4041424378563412,,0,40443322110016005830313233343536f77c3536373c3d3e3f4041424378563412,,0_0_0_10_14_8,-23.0
4,4,4,33,35,35,0.8285714285714286,0.8285714285714286,0.17142857142857137,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.2,0.2,0.8,12,23,0.34285714285714286,0,12,0.0,22,23,0.9565217391304348,0.922897740421805,0.1217511270812727,26,0,40d4eab6d84d0b0a861bc022f681a18450721d1e530ea55bc5fe870545f4837292,,0,40442222000057601c501132333435363738393a3b0c2d1d1e7040424378563412,,0,40442262404453603c701130333435363738393a3b5c59783b2041424378563412,,0_0_0_10_14_8,-23.0
5,5,5,33,35,35,0.9142857142857143,0.9142857142857143,0.08571428571428574,0.7714285714285715,0.7714285714285715,0.22857142857142854,0.7714285714285715,0.7714285714285715,0.22857142857142854,1,34,0.02857142857142857,0,1,0.0,18,34,0.5294117647058824,0.6393786130334369,0.8200438878439827,26,0,401439d904eb56db8a5c56bd32ce29518f8488f8ed8d52767289041645d59d3038,,0,401419cab46becaa8ec433e53a983b091e18193839b49fbc3fca438f9b3ccfbd1c,,0,401419cab46becaa8ec433e53a983b091e18193839b49fbc3fca438f9b3ccfbd1c,,0_0_0_10_14_8,-23.0
6,6,6,33,35,35,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.5428571428571428,0.5428571428571428,0.4571428571428572,0.5428571428571428,0.5428571428571428,0.4571428571428572,4,31,0.11428571428571428,0,4,0.0,20,31,0.6451612903225806,0.8658921893144331,0.5403578369103652,26,0,40f439eecfdc6cba5b096105e62662e9943089711736287bb3c8393cf2d6b0b5e8,,0,4054622605401988d830396a3efd37bd3638292b3abcb5afb7d86046015c347087,,0,4054622605401988d830396a3efd37bd3638292b3abcb5afb7d86046015c347087,,0_0_0_10_14_8,-23.0
7,7,7,33,35,35,0.8857142857142857,0.8857142857142857,0.11428571428571432,0.45714285714285713,0.45714285714285713,0.5428571428571429,0.5714285714285714,0.5714285714285714,0.4285714285714286,7,28,0.2,0,7,0.0,20,28,0.7142857142857143,0.9448851047283824,0.16899620817282598,26,0,40b47cf730631a01d9b1a9ab8d5675603425783e6af97aa42536c8f8f95aecc79b,,0,4064312231228a0048b0213333343536573b1b5a7b3e3e2f0e413102812b077752,,0,406431223122ca0048f421b39b161516473b0a5b7b1e2c2c1e417342c17b577652,,0_0_0_10_14_8,-23.0
8,8,8,33,35,35,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.5142857142857142,0.5142857142857142,0.48571428571428577,0.5142857142857142,0.5142857142857142,0.48571428571428577,2,33,0.05714285714285714,0,2,0.0,22,33,0.6666666666666666,0.5701889562147205,0.5872417143741565,26,0,4034888de5631301e89309db6513ca33647c6a2e2f9ff7465dc110b51f511b6a39,,0,40c43ba833020b51c8b43cfb7730f9323738393a3b1c2d1e3e4161e043faf6b612,,0,40c43ba833020b51c8b43cfb7730f9323738393a3b1c2d1e3e4161e043faf6b612,,0_0_0_10_14_8,-23.0
9,9,9,33,35,35,0.8,0.8,0.19999999999999996,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.6,0.6,0.4,4,31,0.11428571428571428,0,4,0.0,25,31,0.8064516129032258,0.9697446191330145,0.396624071493005,26,0,4074723164476c633e9d881506461562241a2392029e3d363fe2090a6d7ef86403,,0,4044336615441810c838b97322203126321a1b18192e3c2f0f5263c04bdafe3430,,0,40049b603de006a852a8337a7770317637183918197c6d7a5f0287408732500c8b,,0_0_0_10_14_8,-23.0
0,0,0,33,35,35,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2571428571428571,0.2571428571428571,0.7428571428571429,9,26,0.2571428571428571,0,9,0.0,22,26,0.8461538461538461,0.9391226200186571,0.12225565977142995,26,0,406457711325009819bcf9a37a2979667f74a13bb704bf3c26f34257ca609fb4da,,0,400477665500130058303162777470779312b1b83b1e179eb5e841464778163092,,0,400477665500130058303162777470771330933a913417bc95ca4142437856b41a,,0_0_0_10_14_8,-24.0
1,1,1,33,35,35,0.7714285714285715,0.7714285714285715,0.22857142857142854,0.2571428571428571,0.2571428571428571,0.7428571428571429,0.22857142857142856,0.22857142857142856,0.7714285714285715,9,26,0.2571428571428571,0,9,0.0,25,26,0.9615384615384616,0.9492359462009446,0.124991480216046,26,0,40b43bafd169037219333347209c8ffcb632133011767df49baec920ed1074f68d,,0,404477225144140158303132777471763730b1ba337c793a7f0045424378563412,,0,404467334044150149202033777471763730b1ba333c3d3e3f4041424378563412,,0_0_0_10_14_8,-24.0
2,2,2,33,35,35,0.7428571428571429,0.7428571428571429,0.2571428571428571,0.3142857142857143,0.3142857142857143,0.6857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,10,25,0.2857142857142857,0,10,0.0,23,25,0.92,0.9146342764978665,0.1509799624573064,26,0,40b47fa87fde0ac4d12821a6845f1b9e7635697f23103d387b22c76869be5a2243,,0,406431201302050049302132337475723338393a3b7c797a7f409582972dda3c12,,0,40642020020314104931213333747572b33031b2b37c797a7f4055425369563412,,0_0_0_10_14_8,-24.0
3,3,3,33,35,35,0.8,0.8,0.19999999999999996,0.17142857142857143,0.17142857142857143,0.8285714285714285,0.2,0.2,0.8,18,17,0.5142857142857142,0,18,0.0,15,17,0.8823529411764706,0.9132631666023259,0.14669695553025863,26,0,40045d64f54614ecd210fbb47bdd4886f93a73404b8b050e3c6a1876106d461353,,0,4044332211001600783031323335242637b0b9b2333c3d3e3f4041424378563402,,0,40043322114016007830313232352526f67c3536373c3d3e3f4041424378562403,,0_0_0_10_14_8,-24.0
4,4,4,33,35,35,0.8571428571428571,0.8571428571428571,0.1428571428571429,0.4,0.4,0.6,0.6285714285714286,0.6285714285714286,0.37142857142857144,8,27,0.22857142857142856,1,8,0.125,24,27,0.8888888888888888,0.9397868176178809,0.255412585169281,26,0,40d4eab6d84d0b0a861bc022f681a18450721d1e530ea55bc5fe870545f4836282,,0,40442a6ac044d3e8945011ba3b3cb5be1f32191a130e695d5e704062615a763612,,0,40640a0aa20235c6e8afe279abc1e10de15996ad5904697918744062615a763612,,0_0_0_10_14_8,-24.0
5,5,5,33,35,35,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.8285714285714286,0.8285714285714286,0.17142857142857137,0.8285714285714286,0.8285714285714286,0.17142857142857137,0,35,0.0,0,0,0.0,11,35,0.3142857142857143,0.6838479499922285,0.792308685785166,26,0,401439d904eb56db8a5c56bd32ce29518f8488f8ed8d52767289041645d59d3038,,0,401419cab46becaa8ec433e53a983b095e1c1d387db09fbc3fca438f9b3ccfbd1c,,0,401419cab46becaa8ec433e53a983b095e1c1d387db09fbc3fca438f9b3ccfbd1c,,0_0_0_10_14_8,-24.0
6,6,6,33,35,35,0.9714285714285714,0.9714285714285714,0.02857142857142858,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.2857142857142857,2,33,0.05714285714285714,0,2,0.0,18,33,0.5454545454545454,0.7252401858755511,0.657775389690847,26,0,40f439eecfdc6cba5b096105e62662e99430897117160a59b3ca393cf2d6b0b5e8,,0,40d46a260d401198d820286b3efd37bdb67821eb7eb4b5afb7d8e04e81dcbc7887,,0,40d46a260d401198d820286b3efd37bdb67821eb7eb4b5afb7d8e04e81dcbc7887,,0_0_0_10_14_8,-24.0
7,7,7,33,35,35,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.6,0.6,0.4,0.7428571428571429,0.7428571428571429,0.2571428571428571,4,31,0.11428571428571428,1,4,0.25,17,31,0.5483870967741935,0.998814752339071,0.09595004398677637,26,0,40b47cf730635a05ddb1e9af8d56756014255a3e68fb7aa42536c8f8f95aecc79b,,0,406431223122ca040cb461f7fb707176472a1b4b6a3f3e2f0e413102812b076752,,0,4064330013209a81d5a8f4f217f0739c630b08796abc8e8e1ee3131782583625de,,0_0_0_10_14_8,-24.0
8,8,8,33,35,35,0.9714285714285714,0.9714285714285714,0.02857142857142858,0.7428571428571429,0.7428571428571429,0.2571428571428571,0.7428571428571429,0.7428571428571429,0.2571428571428571,1,34,0.02857142857142857,0,1,0.0,18,34,0.5294117647058824,0.46450732774696146,0.37310987648409005,26,0,4034888de5631301e89309db6513ca33e47c6a26a79fe6565cc111b51f511b6a19,,0,40847fec37020f51c8b43ceb4403fa002539382b3b1d2d1e3e4161f043fae6b610,,0,40847fec37020f51c8b43ceb4403fa002539382b3b1d2d1e3e4161f043fae6b610,,0_0_0_10_14_8,-24.0
9,9,9,33,35,35,0.8857142857142857,0.8857142857142857,0.11428571428571432,0.6285714285714286,0.6285714285714286,0.37142857142857144,0.7714285714285715,0.7714285714285715,0.22857142857142854,2,33,0.05714285714285714,0,2,0.0,20,33,0.6060606060606061,0.973226756823484,0.394244021286794,26,0,4074723164476c633e9d88950ec695ea2c1a2392029e39327ba60d0a6d7ef86401,,0,4054335737773a32ca38bb7322203126321a1b18192e3c2f0f5223c00f9afa3438,,0,4014aa433ff3278a528a33584752117634183918197c6d7a5f0287418623414c8b,,0_0_0_10_14_8,-24.0
0,0,0,33,35,35,0.8571428571428571,0.8571428571428571,0.1428571428571429,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.4857142857142857,0.4857142857142857,0.5142857142857142,6,29,0.17142857142857143,0,6,0.0,20,29,0.6896551724137931,0.9097839409449174,0.09622938746032714,26,0,406457711325009a19bed9a37a2979667f54a33b95269f1c26f16077e8409fb6da,,0,4004776655009380da183b60777470779312b1b83b1e179eb5e8414647781650f2,,0,400477665500130058303162777470771330933a9134379eb7e8c14647709640c2,,0_0_0_10_14_8,-25.0
1,1,1,33,35,35,0.8857142857142857,0.8857142857142857,0.11428571428571432,0.5142857142857142,0.5142857142857142,0.48571428571428577,0.4857142857142857,0.4857142857142857,0.5142857142857142,3,32,0.08571428571428572,0,3,0.0,28,32,0.875,0.7566672483354809,0.4487320549736849,26,0,40b43bafd169037219333347209c8ffcb632133011767df49baed920ec1065f78d,,0,40447722514414052d244437556473753730b1ba336c69ab7f904d424378561400,,0,404433221100140158303132776471773730b1ba334c6b8b7d90ad0ca97eb81a11,,0_0_0_10_14_8,-25.0
2,2,2,33,35,35,0.7714285714285715,0.7714285714285715,0.22857142857142854,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5714285714285714,4,31,0.11428571428571428,0,4,0.0,25,31,0.8064516129032258,0.8516923234641022,0.5742463890681444,26,0,40b47d885fde4ac0d52c65a2845f1b9e56154b7f03103d387b22c76869be5a2243,,0,406428a80a030404497025363374757233b0b132bb7c797a7f409582972dda3c12,,0,406428a80a030404497025363374757233b0b132bb7c797a7f409582972dda3c12,,0_0_0_10_14_8,-25.0
3,3,3,33,35,35,0.9142857142857143,0.9142857142857143,0.08571428571428574,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5142857142857142,0.5142857142857142,0.48571428571428577,6,29,0.17142857142857143,0,6,0.0,25,29,0.8620689655172413,0.9586013165177425,0.11249927595358843,26,0,40145c65e45704edd311eab47bdd4886f93a73404b8b050e3c6a1876106d461353,,0,40c4772e11c05e003c7031363335242677f4bda6271d1d1e3d62414242685794a2,,0,4054806c5a73095468306136323525267638f8f372191d1e3d624142436946a489,,0_0_0_10_14_8,-25.0
4,4,4,33,35,35,0.9142857142857143,0.9142857142857143,0.08571428571428574,0.5142857142857142,0.5142857142857142,0.48571428571428577,0.5428571428571428,0.5428571428571428,0.4571428571428572,4,31,0.11428571428571428,1,4,0.25,23,31,0.7419354838709677,0.7612740424138278,0.14800981246826947,26,0,40d4eab6d84d0b0b860bd022f681a18450721d1e530ea55bc5fe870545f4834280,,0,40442a6ac044d3e8844100bb3b3cb5be1f32191a130e695d5e70c062695a763e12,,0,40442a2a800057e89c58918aa2bc17a61c32919a9b6e5b782a12c1ea69dafe3e12,,0_0_0_10_14_8,-25.0
5,5,5,33,35,35,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.9428571428571428,0.9428571428571428,0.05714285714285716,0,35,0.0,0,0,0.0,8,35,0.22857142857142856,0.6817095636565044,0.7601644150519247,26,0,401439d904eb56db8a5c56bd32ce29518f8488f8ed8d52767289041645d59d3038,,0,401419cab46becaa8ec433e53a983b095e0d0c286da1cfa97e9f438f9b3ccfbd1c,,0,401419cab46becaa8ec433e53a983b095e0d0c286da1cfa97e9f438f9b3ccfbd1c,,0_0_0_10_14_8,-25.0
6,6,6,33,35,35,1.0,1.0,0.0,0.8857142857142857,0.8857142857142857,0.11428571428571432,0.9428571428571428,0.9428571428571428,0.05714285714285716,1,34,0.02857142857142857,0,1,0.0,10,34,0.29411764705882354,0.9976055866082871,0.07591740945466147,26,0,40f439eecfdc6cba5b096105e62662e99430897117160a59b3ca393cf2d6b0b5e8,,0,40d46a042f421398d820286b3efd37bdb67821eb5cb695afb5fae24f91ddbc7987,,0,40d46a042f421389c830286a7757882236f8a1ebdcfea2c720f84beeeab3144e94,,0_0_0_10_14_8,-25.0
7,7,7,33,35,35,1.0,1.0,0.0,0.7428571428571429,0.7428571428571429,0.2571428571428571,0.8571428571428571,0.8571428571428571,0.1428571428571429,1,34,0.02857142857142857,1,1,1.0,15,34,0.4411764705882353,0.9985020749094818,0.10711906783521603,26,0,40b47cf730637a07df91cbad8d56756014255a3e68fb7aa4253688bcb91aecc79b,,0,406431223122ca040cb461f7f9705354c5a2134362b73ea706413902812b076752,,0,406433001320ba015f8056f217f0739ce30a11e16ab50ca414630960d20a0163da,,0_0_0_10_14_8,-25.0
8,8,8,33,35,35,0.9714285714285714,0.9714285714285714,0.02857142857142858,0.9142857142857143,0.9142857142857143,0.08571428571428574,0.9142857142857143,0.9142857142857143,0.08571428571428574,0,35,0.0,0,0,0.0,13,35,0.37142857142857144,0.6757034109718618,0.7253356617051628,26,0,4034888de5631301e89309db6513ca33e47c6a26a79fe6565cc111b51f511b6a19,,0,40847fed26020f71ea963eeb4403fa00653f5c2d1d9da51ebe4961f403faa6b610,,0,40847fed26020f71ea963eeb4403fa00653f5c2d1d9da51ebe4961f403faa6b610,,0_0_0_10_14_8,-25.0
9,9,9,33,35,35,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.7428571428571429,0.7428571428571429,0.2571428571428571,0.8285714285714286,0.8285714285714286,0.17142857142857137,1,34,0.02857142857142857,0,1,0.0,18,34,0.5294117647058824,0.998927470514186,0.100962870424577,26,0,4074723164476c633e9d88950ec695ea2c1a2392029e28236aa71c0a6c6ef96501,,0,4054bb573ff73232ca38bb7322203126220b1a09092f7c2f0f1227c00f9afa3470,,0,4014aa433ff3678e528e370c5357417331183918195c6d585d2287418623416cb8,,0_0_0_10_14_8,-25.0
0,0,0,33,35,35,0.8571428571428571,0.8571428571428571,0.1428571428571429,0.6857142857142857,0.6857142857142857,0.3142857142857143,0.6571428571428571,0.6571428571428571,0.34285714285714286,1,34,0.02857142857142857,0,1,0.0,21,34,0.6176470588235294,0.78724978128127,0.13479435385406138,26,0,406457711325009a19bed9a37a2979667f54a33b95269f1c26f16077e8409fb6da,,0,400477665500d384de5c3b6077747077138330393a06179eb4f87045645b2753f2,,0,400433261500b7a2d81a3960337434731330933a912417bc94dad04747718641c2,,0_0_0_10_14_8,-26.0
1,1,1,33,35,35,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.7428571428571429,0.7428571428571429,0.2571428571428571,0.7428571428571429,0.7428571428571429,0.2571428571428571,5,30,0.14285714285714285,2,5,0.4,18,30,0.6,0.9183108718536198,0.32790704216909,26,0,40b43bafd169037219333347209c8ffcf672573451726de49bafd820ec1065f78d,,0,40446733404415052d2444b7556cfb7d3f12919a116c4b895db09f0203f41e5800,,0,40446733404415052d2444b7556cfb7d3f12919a116c4b895db09f0203f41e5800,,0_0_0_10_14_8,-26.0
2,2,2,33,35,35,0.9142857142857143,0.9142857142857143,0.08571428571428574,0.6,0.6,0.4,0.7142857142857143,0.7142857142857143,0.2857142857142857,2,33,0.05714285714285714,0,2,0.0,22,33,0.6666666666666666,0.8028037838310405,0.16943114867506257,26,0,40b47d885fde6ae0d70e45a0845f1b9e56154b7f03103c397b23c76869be5a0241,,0,406428a80a03040449702596395ed55813909330b97c797a7f4095a0952df82e03,,0,40542131300207400d346196791ad51833b5d443ad4f296f5c1652f418717cb712,,0_0_0_10_14_8,-26.0
3,3,3,33,35,35,0.9714285714285714,0.9714285714285714,0.02857142857142858,0.5142857142857142,0.5142857142857142,0.48571428571428577,0.6857142857142857,0.6857142857142857,0.3142857142857143,4,31,0.11428571428571428,0,4,0.0,20,31,0.6451612903225806,0.9095864129198362,0.1374942893631919,26,0,40145c65e45704edd311eab47bdd4886f93a73404b8b050e3c6a18fe98e5ce1353,,0,40c4772e11c05e003c7031363335242657f4bd84251d1d1e3d62414242685794a2,,0,40043b2211c80e54683061161314343644f0bec7000e0f3f2d52c0434379c7bdc0,,0_0_0_10_14_8,-26.0
4,4,4,33,35,35,1.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.2857142857142857,3,32,0.08571428571428572,1,3,0.3333333333333333,20,32,0.625,0.8964330043166147,0.1176539480549216,26,0,40744a1ef247010b860bd022f681a18450631d0f520ea55bc5fe870545f4834280,,0,40642a6ac266d3e8844100bb2b2da5af4f721d1e538e61dd5e78c862695a763e12,,0,40442a2a800047e88d48908aa2bc17a60c7380dbdf0b7bf208dc83aa29daba3a12,,0_0_0_10_14_8,-26.0
5,5,5,33,35,35,0.9714285714285714,0.9714285714285714,0.02857142857142858,1.0,1.0,0.0,1.0,1.0,0.0,0,35,0.0,0,0,0.0,4,35,0.11428571428571428,0.10743105873560366,0.7947834043940643,26,0,401439d904eb56db8a5c56bd32ce29518f8488f8ed8d52767289041645d59d3038,,0,401419cab46becaa8ec433e53a983b095e0d0c286da1cfa97e9f43af9b3eefbf1c,,0,401419cab46becaa8ec433e53a983b095e0d0c286da1cfa97e9f43af9b3eefbf1c,,0_0_0_10_14_8,-26.0
6,6,6,33,35,35,1.0,1.0,0.0,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.9428571428571428,0.9428571428571428,0.05714285714285716,0,35,0.0,0,0,0.0,8,35,0.22857142857142856,0.9978815638890383,0.07100469517057378,26,0,40f439eecfdc6cba5b096105e62662e99430897117160a59b3ca393cf2d6b0b5e8,,0,40d46a042f421398d820286b3efd37bdb67821eb5cf695abf1bee24f91ddbc5987,,0,40d46a042f421389c830286a7757882236f8a1ebdcfea2c720f84beec891364e94,,0_0_0_10_14_8,-26.0
7,7,7,33,35,35,1.0,1.0,0.0,0.8,0.8,0.19999999999999996,0.8857142857142857,0.8857142857142857,0.11428571428571432,0,35,0.0,0,0,0.0,13,35,0.37142857142857144,0.998923012665612,0.09819159808290642,26,0,40b47cf730637a07df91cbad8d56756014255a3e68fb7aa4253688bcb91aecc79b,,0,406431223122ca040cb461f7e9605345c5a2134362b73ea706413902812b0767da,,0,406433001320aa441fe404f497f0fb14e30a11e16af52bb712001860c31b1172db,,0_0_0_10_14_8,-26.0
8,8,8,33,35,35,0.9714285714285714,0.9714285714285714,0.02857142857142858,0.9714285714285714,0.9714285714285714,0.02857142857142858,0.9714285714285714,0.9714285714285714,0.02857142857142858,0,35,0.0,0,0,0.0,5,35,0.14285714285714285,0.6793868699454735,0.7372037964773985,26,0,4034888de5631301e89309db6513ca33e47c6a26a79fe6565cc111b51f519b6219,,0,40847fed26020f71ea963eeb4403fa00653f5c2d1d9da11ebe4d61f403faa6b610,,0,40847fed26020f71ea963eeb4403fa00653f5c2d1d9da11ebe4d61f403faa6b610,,0_0_0_10_14_8,-26.0
9,9,9,33,35,35,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.8857142857142857,0.8857142857142857,0.11428571428571432,0.9142857142857143,0.9142857142857143,0.08571428571428574,1,34,0.02857142857142857,0,1,0.0,14,34,0.4117647058823529,0.9990433123227404,0.09491959552952792,26,0,4074723164476c633e9d88950ec695ea2c1a2392029e28236aa71c0a6c6ef96501,,0,4054bb573ff73232ca38bb7302001386280b1a09092f7c2f0f1237d10f8aea3570,,0,4014aa433ff3478c50ac350e535741f379d075945d546d585d2287418733516db8,,0_0_0_10_14_8,-26.0
1,0,1,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,0,1.0,0,35,0.0,0,0,0.0,0.963079886191842,0.09177537724770356,26,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-12.0
2,1,2,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,0,1.0,0,35,0.0,0,0,0.0,0.9805023950648742,0.12284791790660124,26,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-12.0
3,2,3,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,0,1.0,0,35,0.0,0,0,0.0,0.9816757156183522,0.13250281788321547,26,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-12.0
5,3,5,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,0,1.0,0,35,0.0,0,0,0.0,0.9831564402522331,0.131690706722145,26,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-12.0
6,4,6,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,0,1.0,0,35,0.0,0,0,0.0,0.9864669612014431,0.12207172520496144,26,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-12.0
8,5,8,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,0,1.0,0,35,0.0,0,0,0.0,0.9832846957843658,0.1366895211196017,26,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-12.0
9,6,9,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,0,1.0,0,35,0.0,0,0,0.0,0.9825754723394404,0.12428665818377908,26,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-12.0
10,7,10,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,0,1.0,0,35,0.0,0,0,0.0,0.9825506270258603,0.15477605130447525,26,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-12.0
11,8,11,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,22,13,0.6285714285714286,0,22,0.0,13,13,1.0,0.9218209135903878,0.621162372261241,26,1,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-12.0
12,9,12,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,20,15,0.5714285714285714,0,20,0.0,15,15,1.0,0.9078121260107105,0.6329350836956954,26,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-12.0
13,10,13,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,0,1.0,0,35,0.0,0,0,0.0,0.9844802259194959,0.13939816234037328,26,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-12.0
1,0,1,33,35,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,0,1.0,0,35,0.0,0,0,0.0,0.9639769762036844,0.09365908261617281,26,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-13.0
