phase_index,phase_sample,copy_count,peak_bin,signed_peak_bin,peak_power,median_power,peak_to_median,selected
332,1359872,13,26385,-6383,0.21781658470883447,0.07228625184299359,3.0132505027641234,False
333,1363968,13,2219,2219,0.2320944696303221,0.07269179866907131,3.1928563315227603,False
334,1368064,13,849,849,0.2144921529193311,0.07251466188485944,2.957914266495609,False
335,1372160,13,29093,-3675,0.23117713203388857,0.07184121062886821,3.2178902611782245,False
336,1376256,13,29093,-3675,0.23958903067572046,0.07215680240334427,3.320394234440413,False
337,1380352,13,377,377,0.21899692319085898,0.07217640816438606,3.0341898240777025,False
338,1384448,13,2319,2319,0.20900812835112734,0.07157157966589821,2.920267085438016,False
339,1388544,13,3881,3881,0.21632112139942974,0.07075987229276674,3.057115769011113,False
340,1392640,13,2224,2224,0.2117294892626871,0.07052049506902922,3.0023823436780326,False
341,1396736,13,31641,-1127,0.21882293535026784,0.07000950864884065,3.1256173564630716,False
342,1400832,13,1424,1424,0.21916782443362948,0.06937292779637927,3.1592702138350335,False
343,1404928,13,30712,-2056,0.21054173435769002,0.06913968897748102,3.0451646148750253,False
344,1409024,13,25480,-7288,0.22342631464642213,0.06914178492320804,3.2314224299324845,False
345,1413120,13,30712,-2056,0.2038895545276182,0.06940151320214268,2.9378257781463386,False
346,1417216,13,3671,3671,0.2114921197886722,0.07033013977667191,3.0071335057807302,False
347,1421312,13,30848,-1920,0.2065692297050078,0.07146978284316946,2.890301628008236,False
348,1425408,13,31194,-1574,0.20648377650876915,0.07171704985109191,2.8791448747194304,False
349,1429504,13,32155,-613,0.20329357846205212,0.07201115692225243,2.823084465668842,False
350,1433600,13,1012,1012,0.2185240725222409,0.07211203109884934,3.0303413895344824,False
351,1437696,13,1012,1012,0.23361904559123073,0.07227847565659695,3.2322077004111254,False
352,1441792,13,1825,1825,0.21599911996600527,0.07246718786357495,2.9806471912866304,False
353,1445888,13,1479,1479,0.1983309445334888,0.0724745135600581,2.7365612377534085,False
354,1449984,13,3622,3622,0.22861420756837508,0.07156188376133737,3.1946365236948684,False
355,1454080,13,1478,1478,0.21412622863185912,0.07039435284207325,3.0418097473279175,False
356,1458176,13,1478,1478,0.22512858476798447,0.07027919104488611,3.2033462739233682,False
357,1462272,13,2056,2056,0.2275247174696272,0.07021239538051335,3.240520655029156,False
358,1466368,13,2387,2387,0.236348031462289,0.07021554470041666,3.3660357185961773,False
359,1470464,13,3392,3392,0.21671071837942923,0.07036114432672125,3.0799771728148033,False
360,1474560,13,29012,-3756,0.2066105837007459,0.07047885090436526,2.9315259975095453,False
361,1478656,13,29619,-3149,0.20724433105988996,0.07061112667971138,2.9350095488483015,False
362,1482752,13,2939,2939,0.20798214950429272,0.07092801379541241,2.932299078671577,False
363,1486848,13,1617,1617,0.21953239912501915,0.07072884547158148,3.103859502601753,False
364,1490944,13,31971,-797,0.20934889560726758,0.07039441893507953,2.9739416671701955,False
365,1495040,13,30531,-2237,0.2239892367424964,0.07061826593212336,3.171831448789604,False
366,1499136,13,30531,-2237,0.224406904999759,0.0709749183297678,3.161777572706834,False
