phase_index,phase_sample,copy_count,peak_bin,signed_peak_bin,peak_power,median_power,peak_to_median,selected
331,1355776,13,383,383,0.22667118934844988,0.07316374181087285,3.0981355482664,False
332,1359872,13,32348,-420,0.21536839882226702,0.0731532969478699,2.9440696155600707,False
333,1363968,13,31331,-1437,0.23852057267525203,0.07275289632698148,3.2785027774460325,False
334,1368064,13,31331,-1437,0.22422034480094605,0.0718437994696296,3.1209421892522586,False
335,1372160,13,32074,-694,0.24168367979449507,0.07200622490254305,3.356427588331457,False
336,1376256,13,30847,-1921,0.21842975138505116,0.07198123235414212,3.0345375348728902,False
337,1380352,13,29511,-3257,0.23852627438799293,0.07209517352326869,3.3084915776089874,False
338,1384448,13,30055,-2713,0.23379295413826098,0.07220346401639041,3.237974206960337,False
339,1388544,13,1410,1410,0.21441064643898008,0.07242530142637926,2.9604384409353095,False
340,1392640,13,30634,-2134,0.2184951510032734,0.0721576755861319,3.028023688796128,False
341,1396736,13,31790,-978,0.2227665608798959,0.07192206798939807,3.0973325309935973,False
342,1400832,13,31984,-784,0.20721349137976058,0.07145791704800139,2.899797530350154,False
343,1404928,13,31962,-806,0.21633017024018314,0.0711669729395783,3.039755118204203,False
344,1409024,13,29264,-3504,0.22441994213503394,0.07106481712001675,3.1579612982894996,False
345,1413120,13,32249,-519,0.21567453251864904,0.07106875801623881,3.034730569927346,False
346,1417216,13,32308,-460,0.2171821637129143,0.07086126620911479,3.064892505194586,False
347,1421312,13,32308,-460,0.2282949606426275,0.07073122114492375,3.2276405941707935,False
348,1425408,13,32249,-519,0.25651343309242886,0.07074892703806684,3.625686548637132,False
349,1429504,13,30033,-2735,0.21484331104180285,0.07150106359922312,3.0047568557307054,False
350,1433600,13,29792,-2976,0.22967133119421018,0.07260830502244717,3.1631551118457635,False
351,1437696,13,31800,-968,0.20925402590748338,0.07320764226020096,2.858363135965157,False
352,1441792,13,28543,-4225,0.25197462833675954,0.07342789405809444,3.4315927423630463,False
353,1445888,13,32553,-215,0.2260399545724301,0.07363226777621004,3.0698491490093924,False
354,1449984,13,32553,-215,0.2578340688938015,0.07412034831154493,3.4785868491883685,False
355,1454080,13,32553,-215,0.2608021426305992,0.07488014420448935,3.4829278896469207,False
356,1458176,13,296,296,0.2537692243616593,0.07496063459360888,3.385366542551863,False
357,1462272,13,7319,7319,0.25861547094752496,0.07421287293071646,3.4847791324419255,False
358,1466368,13,32689,-79,0.21006020307340137,0.07375699778328498,2.848003706585327,False
359,1470464,13,1445,1445,0.23429471830278828,0.074088796735166,3.1623501612569864,False
360,1474560,13,1445,1445,0.2748020194994618,0.07384361935911604,3.721405070396747,False
361,1478656,13,30714,-2054,0.2256707903192221,0.07361760771984763,3.065445853361794,False
362,1482752,13,30551,-2217,0.2308912340831008,0.07375518766904499,3.13050839378456,False
363,1486848,13,31750,-1018,0.21775382469838309,0.07402916044853916,2.941460140558437,False
364,1490944,13,31171,-1597,0.23001004284734114,0.07426198127038261,3.097278565863882,False
365,1495040,13,31171,-1597,0.24631893685837786,0.07451218786349177,3.305753648109762,False
366,1499136,13,31171,-1597,0.23737062568008854,0.0739054423571946,3.2118152345648037,False
