dataset,target_snr_db,packet_index,frame_index,event_index,payload_len,symbol_count,traditional_fft_symbol_ser,multi_offset_argmax_symbol_ser,current_selected_symbol_ser,savaux_paper_symbol_ser,current_gain_vs_traditional_fft,savaux_gain_vs_traditional_fft,savaux_gain_vs_current,traditional_fft_crc_valid,multi_offset_argmax_crc_valid,current_selected_crc_valid,savaux_paper_crc_valid,current_locked_ratio,current_false_lock_rate,current_uncertain_candidate_recall,current_mean_selected_offset_coherence,winner_by_symbol_ser
0_0_0_10_14_16,-20.0,9,6,9,33,35,0.34285714285714286,0.0,0.0,0.0,0.34285714285714286,0.34285714285714286,0.0,0,1,1,1,0.9428571428571428,0.0,1.0,0.9761457392073274,multi_offset_argmax
0_0_0_10_14_16,-20.0,10,7,10,33,35,0.34285714285714286,0.02857142857142857,0.0,0.0,0.34285714285714286,0.34285714285714286,0.0,0,0,1,1,0.8571428571428571,0.0,1.0,0.9680957509178222,current_selected
0_0_0_10_14_16,-20.0,11,8,11,33,35,0.3142857142857143,0.0,0.0,0.0,0.3142857142857143,0.3142857142857143,0.0,0,1,1,1,0.7142857142857143,0.0,1.0,0.9724258100421549,multi_offset_argmax
0_0_0_10_14_16,-20.0,12,9,12,33,35,0.11428571428571428,0.0,0.0,0.0,0.11428571428571428,0.11428571428571428,0.0,0,1,1,1,0.5428571428571428,0.0,1.0,0.9806816468411417,multi_offset_argmax
0_0_0_10_14_16,-20.0,13,10,13,33,35,0.08571428571428572,0.0,0.0,0.0,0.08571428571428572,0.08571428571428572,0.0,0,1,1,1,1.0,0.0,0.0,0.9757425644746367,multi_offset_argmax
0_0_0_10_14_16,-21.0,1,0,1,33,35,0.8,0.2,0.05714285714285714,0.0,0.7428571428571429,0.8,0.05714285714285714,0,0,0,1,0.5428571428571428,0.0,1.0,0.9546043224337862,savaux_paper
0_0_0_10_14_16,-21.0,2,1,2,33,35,0.5714285714285714,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.5428571428571428,0.5428571428571428,0.0,0,0,0,1,0.4,0.0,0.9523809523809523,0.946807552791715,current_selected
0_0_0_10_14_16,-21.0,3,2,3,33,35,0.6857142857142857,0.14285714285714285,0.02857142857142857,0.0,0.6571428571428571,0.6857142857142857,0.02857142857142857,0,0,0,1,0.5428571428571428,0.0,1.0,0.9519614574544125,savaux_paper
0_0_0_10_14_16,-21.0,5,3,5,33,35,0.5142857142857142,0.11428571428571428,0.02857142857142857,0.0,0.48571428571428565,0.5142857142857142,0.02857142857142857,0,0,0,1,0.7142857142857143,0.0,1.0,0.9460841415346352,savaux_paper
0_0_0_10_14_16,-21.0,6,4,6,33,35,0.5714285714285714,0.11428571428571428,0.02857142857142857,0.0,0.5428571428571428,0.5714285714285714,0.02857142857142857,0,0,1,1,0.6,0.0,1.0,0.9541785540201807,savaux_paper
0_0_0_10_14_16,-21.0,8,5,8,33,35,0.6,0.08571428571428572,0.0,0.0,0.6,0.6,0.0,0,0,1,1,0.5714285714285714,0.0,1.0,0.9595546466106587,current_selected
0_0_0_10_14_16,-21.0,9,6,9,33,35,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0,1,1,1,0.6857142857142857,0.0,1.0,0.9699728573887288,multi_offset_argmax
0_0_0_10_14_16,-21.0,10,7,10,33,35,0.6285714285714286,0.05714285714285714,0.05714285714285714,0.0,0.5714285714285714,0.6285714285714286,0.05714285714285714,0,0,0,1,0.6285714285714286,0.045454545454545456,1.0,0.951614921550947,savaux_paper
0_0_0_10_14_16,-21.0,11,8,11,33,35,0.4857142857142857,0.0,0.0,0.0,0.4857142857142857,0.4857142857142857,0.0,0,1,1,1,0.5714285714285714,0.0,1.0,0.9655973380856803,multi_offset_argmax
0_0_0_10_14_16,-21.0,12,9,12,33,35,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0,1,1,1,0.6857142857142857,0.0,1.0,0.9763197826086767,multi_offset_argmax
0_0_0_10_14_16,-21.0,13,10,13,33,35,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0,1,1,1,0.9142857142857143,0.0,1.0,0.9693829207012673,multi_offset_argmax
0_0_0_10_14_16,-22.0,1,0,1,33,35,0.8285714285714286,0.34285714285714286,0.17142857142857143,0.08571428571428572,0.6571428571428573,0.7428571428571429,0.08571428571428572,0,0,0,0,0.2571428571428571,0.0,0.8846153846153846,0.9385957000490196,savaux_paper
0_0_0_10_14_16,-22.0,2,1,2,33,35,0.8285714285714286,0.2571428571428571,0.05714285714285714,0.08571428571428572,0.7714285714285715,0.7428571428571429,-0.028571428571428574,0,0,0,0,0.2571428571428571,0.0,0.9615384615384616,0.9359675819602506,current_selected
0_0_0_10_14_16,-22.0,3,2,3,33,35,0.7428571428571429,0.2857142857142857,0.05714285714285714,0.0,0.6857142857142857,0.7428571428571429,0.05714285714285714,0,0,0,1,0.34285714285714286,0.0,0.9565217391304348,0.9427298549988729,savaux_paper
0_0_0_10_14_16,-22.0,5,3,5,33,35,0.6571428571428571,0.22857142857142856,0.08571428571428572,0.08571428571428572,0.5714285714285714,0.5714285714285714,0.0,0,0,0,0,0.5428571428571428,0.0,0.9375,0.9322277403349872,current_selected
0_0_0_10_14_16,-22.0,6,4,6,33,35,0.6857142857142857,0.2,0.05714285714285714,0.0,0.6285714285714286,0.6857142857142857,0.05714285714285714,0,0,0,1,0.4857142857142857,0.0,0.9444444444444444,0.9447931078460214,savaux_paper
0_0_0_10_14_16,-22.0,8,5,8,33,35,0.7714285714285715,0.2,0.08571428571428572,0.0,0.6857142857142857,0.7714285714285715,0.08571428571428572,0,0,0,1,0.3142857142857143,0.0,0.9583333333333334,0.9483924659875959,savaux_paper
0_0_0_10_14_16,-22.0,9,6,9,33,35,0.7428571428571429,0.11428571428571428,0.0,0.02857142857142857,0.7428571428571429,0.7142857142857143,-0.02857142857142857,0,0,1,0,0.34285714285714286,0.0,1.0,0.9622290330352403,current_selected
0_0_0_10_14_16,-22.0,10,7,10,33,35,0.7428571428571429,0.14285714285714285,0.05714285714285714,0.0,0.6857142857142857,0.7428571428571429,0.05714285714285714,0,0,0,1,0.34285714285714286,0.08333333333333333,0.9565217391304348,0.941010079276586,savaux_paper
0_0_0_10_14_16,-22.0,11,8,11,33,35,0.6,0.08571428571428572,0.0,0.0,0.6,0.6,0.0,0,0,1,1,0.4857142857142857,0.0,1.0,0.9573820342692688,current_selected
0_0_0_10_14_16,-22.0,12,9,12,33,35,0.4,0.0,0.0,0.0,0.4,0.4,0.0,0,1,1,1,0.45714285714285713,0.0,1.0,0.9709407463110318,multi_offset_argmax
0_0_0_10_14_16,-22.0,13,10,13,33,35,0.4857142857142857,0.0,0.0,0.0,0.4857142857142857,0.4857142857142857,0.0,0,1,1,1,0.7428571428571429,0.0,1.0,0.9614119944355116,multi_offset_argmax
0_0_0_10_14_16,-23.0,1,0,1,33,35,0.8857142857142857,0.4857142857142857,0.34285714285714286,0.14285714285714285,0.5428571428571428,0.7428571428571429,0.2,0,0,0,0,0.2,0.0,0.7857142857142857,0.9288612717222615,savaux_paper
0_0_0_10_14_16,-23.0,2,1,2,33,35,0.8571428571428571,0.5714285714285714,0.22857142857142856,0.11428571428571428,0.6285714285714286,0.7428571428571428,0.11428571428571428,0,0,0,0,0.22857142857142856,0.0,0.9259259259259259,0.9326857932920317,savaux_paper
0_0_0_10_14_16,-23.0,3,2,3,33,35,0.8857142857142857,0.45714285714285713,0.2,0.08571428571428572,0.6857142857142857,0.7999999999999999,0.1142857142857143,0,0,0,0,0.22857142857142856,0.125,0.9629629629629629,0.9246137450913563,savaux_paper
0_0_0_10_14_16,-23.0,5,3,5,33,35,0.8857142857142857,0.2571428571428571,0.14285714285714285,0.08571428571428572,0.7428571428571429,0.7999999999999999,0.057142857142857134,0,0,0,0,0.2571428571428571,0.0,0.8846153846153846,0.9273820981598325,savaux_paper
0_0_0_10_14_16,-23.0,6,4,6,33,35,0.8571428571428571,0.34285714285714286,0.14285714285714285,0.02857142857142857,0.7142857142857142,0.8285714285714285,0.11428571428571428,0,0,0,0,0.2571428571428571,0.0,0.8461538461538461,0.9264631775978475,savaux_paper
0_0_0_10_14_16,-23.0,8,5,8,33,35,0.8571428571428571,0.45714285714285713,0.2,0.08571428571428572,0.657142857142857,0.7714285714285714,0.1142857142857143,0,0,0,0,0.14285714285714285,0.0,0.9,0.9369627149512246,savaux_paper
0_0_0_10_14_16,-23.0,9,6,9,33,35,0.9142857142857143,0.4,0.14285714285714285,0.05714285714285714,0.7714285714285714,0.8571428571428571,0.08571428571428572,0,0,0,0,0.14285714285714285,0.0,0.9333333333333333,0.9510104227949701,savaux_paper
0_0_0_10_14_16,-23.0,10,7,10,33,35,0.8285714285714286,0.4,0.11428571428571428,0.02857142857142857,0.7142857142857143,0.8,0.08571428571428572,0,0,0,0,0.17142857142857143,0.16666666666666666,0.9655172413793104,0.9265249395349386,savaux_paper
0_0_0_10_14_16,-23.0,11,8,11,33,35,0.7428571428571429,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.7142857142857143,0.7142857142857143,0.0,0,0,0,0,0.34285714285714286,0.0,1.0,0.9527628616408865,current_selected
0_0_0_10_14_16,-23.0,12,9,12,33,35,0.5714285714285714,0.05714285714285714,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0,0,1,1,0.42857142857142855,0.0,1.0,0.9642917431495277,current_selected
0_0_0_10_14_16,-23.0,13,10,13,33,35,0.7142857142857143,0.14285714285714285,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0,0,1,1,0.42857142857142855,0.0,1.0,0.9514196958585786,current_selected
0_0_0_10_14_16,-24.0,1,0,1,33,35,0.9142857142857143,0.6,0.4,0.3142857142857143,0.5142857142857142,0.6,0.08571428571428574,0,0,0,0,0.11428571428571428,0.0,0.6774193548387096,0.9197557870964411,savaux_paper
0_0_0_10_14_16,-24.0,2,1,2,33,35,0.8857142857142857,0.6857142857142857,0.42857142857142855,0.22857142857142856,0.45714285714285713,0.6571428571428571,0.19999999999999998,0,0,0,0,0.08571428571428572,0.3333333333333333,0.78125,0.9042582206789209,savaux_paper
0_0_0_10_14_16,-24.0,3,2,3,33,35,0.9428571428571428,0.6,0.37142857142857144,0.11428571428571428,0.5714285714285714,0.8285714285714285,0.2571428571428572,0,0,0,0,0.14285714285714285,0.2,0.8,0.9066893194540847,savaux_paper
0_0_0_10_14_16,-24.0,5,3,5,33,35,0.9428571428571428,0.45714285714285713,0.2857142857142857,0.11428571428571428,0.6571428571428571,0.8285714285714285,0.17142857142857143,0,0,0,0,0.14285714285714285,0.0,0.8,0.9134838182850358,savaux_paper
0_0_0_10_14_16,-24.0,6,4,6,33,35,0.9142857142857143,0.45714285714285713,0.2857142857142857,0.05714285714285714,0.6285714285714286,0.8571428571428571,0.22857142857142856,0,0,0,0,0.14285714285714285,0.0,0.7666666666666667,0.9128540116490561,savaux_paper
0_0_0_10_14_16,-24.0,8,5,8,33,35,0.8857142857142857,0.6571428571428571,0.42857142857142855,0.17142857142857143,0.45714285714285713,0.7142857142857142,0.2571428571428571,0,0,0,0,0.05714285714285714,0.0,0.7575757575757576,0.9176844755240733,savaux_paper
0_0_0_10_14_16,-24.0,9,6,9,33,35,0.9714285714285714,0.5714285714285714,0.22857142857142856,0.14285714285714285,0.7428571428571429,0.8285714285714285,0.08571428571428572,0,0,0,0,0.11428571428571428,0.0,0.8387096774193549,0.9405064518402416,savaux_paper
0_0_0_10_14_16,-24.0,10,7,10,33,35,0.8857142857142857,0.5714285714285714,0.37142857142857144,0.08571428571428572,0.5142857142857142,0.7999999999999999,0.2857142857142857,0,0,0,0,0.08571428571428572,0.3333333333333333,0.875,0.9117012151648323,savaux_paper
0_0_0_10_14_16,-24.0,11,8,11,33,35,0.8571428571428571,0.37142857142857144,0.11428571428571428,0.05714285714285714,0.7428571428571428,0.7999999999999999,0.05714285714285714,0,0,0,0,0.22857142857142856,0.0,0.8888888888888888,0.9347602473600372,savaux_paper
0_0_0_10_14_16,-24.0,12,9,12,33,35,0.7714285714285715,0.2857142857142857,0.08571428571428572,0.0,0.6857142857142857,0.7714285714285715,0.08571428571428572,0,0,0,1,0.2857142857142857,0.0,0.96,0.9464162483767505,savaux_paper
0_0_0_10_14_16,-24.0,13,10,13,33,35,0.8285714285714286,0.34285714285714286,0.0,0.0,0.8285714285714286,0.8285714285714286,0.0,0,0,1,1,0.17142857142857143,0.0,1.0,0.9385530238692059,current_selected
0_0_0_10_14_16,-25.0,1,0,1,33,35,0.9714285714285714,0.8,0.6,0.4,0.37142857142857144,0.5714285714285714,0.19999999999999996,0,0,0,0,0.0,0.0,0.6285714285714286,0.9106139810857595,savaux_paper
0_0_0_10_14_16,-25.0,2,1,2,33,35,0.8857142857142857,0.7428571428571429,0.5142857142857142,0.42857142857142855,0.37142857142857144,0.45714285714285713,0.08571428571428569,0,0,0,0,0.05714285714285714,0.5,0.6060606060606061,0.8904853991062023,savaux_paper
0_0_0_10_14_16,-25.0,3,2,3,33,35,0.9714285714285714,0.6571428571428571,0.5142857142857142,0.37142857142857144,0.4571428571428572,0.6,0.1428571428571428,0,0,0,0,0.11428571428571428,0.25,0.6129032258064516,0.8918061389850861,savaux_paper
0_0_0_10_14_16,-25.0,5,3,5,33,35,0.9428571428571428,0.6,0.45714285714285713,0.3142857142857143,0.4857142857142857,0.6285714285714286,0.14285714285714285,0,0,0,0,0.0,0.0,0.7428571428571429,0.9071422131886447,savaux_paper
0_0_0_10_14_16,-25.0,6,4,6,33,35,0.9142857142857143,0.6571428571428571,0.4857142857142857,0.22857142857142856,0.42857142857142855,0.6857142857142857,0.2571428571428571,0,0,0,0,0.05714285714285714,0.0,0.7575757575757576,0.913922633410153,savaux_paper
0_0_0_10_14_16,-25.0,8,5,8,33,35,0.9142857142857143,0.7428571428571429,0.6,0.3142857142857143,0.3142857142857143,0.6,0.2857142857142857,0,0,0,0,0.05714285714285714,0.0,0.5454545454545454,0.9119959527877443,savaux_paper
0_0_0_10_14_16,-25.0,9,6,9,33,35,1.0,0.8,0.5428571428571428,0.2571428571428571,0.4571428571428572,0.7428571428571429,0.2857142857142857,0,0,0,0,0.11428571428571428,0.0,0.5806451612903226,0.9246809133624789,savaux_paper
0_0_0_10_14_16,-25.0,10,7,10,33,35,0.8857142857142857,0.7428571428571429,0.6285714285714286,0.2571428571428571,0.2571428571428571,0.6285714285714286,0.37142857142857144,0,0,0,0,0.05714285714285714,0.5,0.6363636363636364,0.9113114058697768,savaux_paper
0_0_0_10_14_16,-25.0,11,8,11,33,35,0.8857142857142857,0.5142857142857142,0.2571428571428571,0.08571428571428572,0.6285714285714286,0.7999999999999999,0.1714285714285714,0,0,0,0,0.17142857142857143,0.0,0.8620689655172413,0.9266909427686579,savaux_paper
0_0_0_10_14_16,-25.0,12,9,12,33,35,0.8285714285714286,0.37142857142857144,0.2,0.02857142857142857,0.6285714285714286,0.8,0.17142857142857143,0,0,0,0,0.22857142857142856,0.0,0.9259259259259259,0.9397359126127565,savaux_paper
0_0_0_10_14_16,-25.0,13,10,13,33,35,0.8571428571428571,0.5142857142857142,0.2571428571428571,0.05714285714285714,0.6,0.7999999999999999,0.19999999999999998,0,0,0,0,0.08571428571428572,0.0,0.9375,0.9267742941473295,savaux_paper
0_0_0_10_14_16,-26.0,1,0,1,33,35,0.9714285714285714,0.8285714285714286,0.7142857142857143,0.45714285714285713,0.2571428571428571,0.5142857142857142,0.2571428571428572,0,0,0,0,0.0,0.0,0.45714285714285713,0.9033129566039426,savaux_paper
0_0_0_10_14_16,-26.0,2,1,2,33,35,0.9142857142857143,0.8285714285714286,0.7428571428571429,0.6571428571428571,0.17142857142857137,0.2571428571428571,0.08571428571428574,0,0,0,0,0.08571428571428572,0.6666666666666666,0.40625,0.8590586441671951,savaux_paper
0_0_0_10_14_16,-26.0,3,2,3,33,35,1.0,0.8,0.6285714285714286,0.5142857142857142,0.37142857142857144,0.48571428571428577,0.11428571428571432,0,0,0,0,0.05714285714285714,0.5,0.5757575757575758,0.8909663462504734,savaux_paper
0_0_0_10_14_16,-26.0,5,3,5,33,35,1.0,0.7428571428571429,0.5428571428571428,0.4857142857142857,0.4571428571428572,0.5142857142857142,0.057142857142857106,0,0,0,0,0.0,0.0,0.7428571428571429,0.9086727152505828,savaux_paper
0_0_0_10_14_16,-26.0,6,4,6,33,35,0.9142857142857143,0.7428571428571429,0.6,0.4,0.3142857142857143,0.5142857142857142,0.19999999999999996,0,0,0,0,0.05714285714285714,0.0,0.6363636363636364,0.9166784845734957,savaux_paper
0_0_0_10_14_16,-26.0,8,5,8,33,35,0.9428571428571428,0.8285714285714286,0.6285714285714286,0.5428571428571428,0.3142857142857143,0.4,0.08571428571428574,0,0,0,0,0.02857142857142857,0.0,0.4411764705882353,0.9085428220293565,savaux_paper
0_0_0_10_14_16,-26.0,9,6,9,33,35,1.0,0.8571428571428571,0.6857142857142857,0.37142857142857144,0.3142857142857143,0.6285714285714286,0.3142857142857143,0,0,0,0,0.05714285714285714,0.0,0.48484848484848486,0.90670408537806,savaux_paper
0_0_0_10_14_16,-26.0,10,7,10,33,35,0.9142857142857143,0.8285714285714286,0.6571428571428571,0.4857142857142857,0.2571428571428571,0.42857142857142855,0.17142857142857143,0,0,0,0,0.05714285714285714,0.5,0.5454545454545454,0.9024856298944022,savaux_paper
0_0_0_10_14_16,-26.0,11,8,11,33,35,0.9142857142857143,0.6571428571428571,0.42857142857142855,0.2,0.4857142857142857,0.7142857142857142,0.22857142857142854,0,0,0,0,0.02857142857142857,0.0,0.7352941176470589,0.9181020055138062,savaux_paper
0_0_0_10_14_16,-26.0,12,9,12,33,35,0.9428571428571428,0.6,0.37142857142857144,0.08571428571428572,0.5714285714285714,0.8571428571428571,0.2857142857142857,0,0,0,0,0.14285714285714285,0.0,0.8,0.92101253003242,savaux_paper
0_0_0_10_14_16,-26.0,13,10,13,33,35,0.8857142857142857,0.6571428571428571,0.5142857142857142,0.2,0.37142857142857144,0.6857142857142857,0.3142857142857142,0,0,0,0,0.08571428571428572,0.0,0.65625,0.9084226862409612,savaux_paper
0_0_0_10_14_16,-27.0,1,0,1,33,35,1.0,0.9142857142857143,0.7428571428571429,0.6857142857142857,0.2571428571428571,0.3142857142857143,0.05714285714285716,0,0,0,0,0.0,0.0,0.4,0.9024057754877135,savaux_paper
0_0_0_10_14_16,-27.0,2,1,2,33,35,0.9142857142857143,0.9428571428571428,0.7714285714285715,0.7714285714285715,0.1428571428571428,0.1428571428571428,0.0,0,0,0,0,0.08571428571428572,0.6666666666666666,0.34375,0.8542530363883387,current_selected
0_0_0_10_14_16,-27.0,3,2,3,33,35,1.0,0.8857142857142857,0.7714285714285715,0.6,0.22857142857142854,0.4,0.17142857142857149,0,0,0,0,0.02857142857142857,1.0,0.4117647058823529,0.8904293655198184,savaux_paper
0_0_0_10_14_16,-27.0,5,3,5,33,35,1.0,0.8857142857142857,0.6857142857142857,0.5428571428571428,0.3142857142857143,0.4571428571428572,0.1428571428571429,0,0,0,0,0.0,0.0,0.5428571428571428,0.8992948076891955,savaux_paper
0_0_0_10_14_16,-27.0,6,4,6,33,35,0.9714285714285714,0.8285714285714286,0.7142857142857143,0.5142857142857142,0.2571428571428571,0.4571428571428572,0.20000000000000007,0,0,0,0,0.02857142857142857,1.0,0.47058823529411764,0.9048498278945147,savaux_paper
0_0_0_10_14_16,-27.0,8,5,8,33,35,0.9428571428571428,0.8857142857142857,0.8,0.6571428571428571,0.1428571428571428,0.2857142857142857,0.1428571428571429,0,0,0,0,0.0,0.0,0.34285714285714286,0.896363754225347,savaux_paper
0_0_0_10_14_16,-27.0,9,6,9,33,35,1.0,0.8857142857142857,0.8857142857142857,0.5714285714285714,0.11428571428571432,0.4285714285714286,0.3142857142857143,0,0,0,0,0.0,0.0,0.3142857142857143,0.898774006396691,savaux_paper
0_0_0_10_14_16,-27.0,10,7,10,33,35,0.9428571428571428,0.9142857142857143,0.7714285714285715,0.6857142857142857,0.17142857142857137,0.2571428571428571,0.08571428571428574,0,0,0,0,0.02857142857142857,1.0,0.4411764705882353,0.8964199586886901,savaux_paper
0_0_0_10_14_16,-27.0,11,8,11,33,35,0.9714285714285714,0.8285714285714286,0.5142857142857142,0.37142857142857144,0.4571428571428572,0.6,0.1428571428571428,0,0,0,0,0.0,0.0,0.5714285714285714,0.9092084988369967,savaux_paper
0_0_0_10_14_16,-27.0,12,9,12,33,35,1.0,0.6857142857142857,0.4857142857142857,0.2571428571428571,0.5142857142857142,0.7428571428571429,0.2285714285714286,0,0,0,0,0.05714285714285714,0.0,0.696969696969697,0.9043436389744607,savaux_paper
0_0_0_10_14_16,-27.0,13,10,13,33,35,0.9428571428571428,0.9142857142857143,0.6857142857142857,0.42857142857142855,0.2571428571428571,0.5142857142857142,0.2571428571428572,0,0,0,0,0.0,0.0,0.5428571428571428,0.8989245848764286,savaux_paper
0_0_0_10_14_32,-12.0,0,0,0,33,35,0.42857142857142855,0.08571428571428572,0.05714285714285714,0.0,0.3714285714285714,0.42857142857142855,0.05714285714285714,0,0,0,1,0.6285714285714286,0.0,0.9230769230769231,0.96124701096987,savaux_paper
0_0_0_10_14_32,-12.0,2,1,2,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9959454681188015,traditional_fft
0_0_0_10_14_32,-12.0,3,2,3,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9948338745205986,traditional_fft
0_0_0_10_14_32,-12.0,4,3,4,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.993391375585519,traditional_fft
0_0_0_10_14_32,-12.0,5,4,5,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.6571428571428571,0.0,1.0,0.9932039150539548,traditional_fft
0_0_0_10_14_32,-12.0,6,5,6,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.8,0.0,1.0,0.9935279549676875,traditional_fft
0_0_0_10_14_32,-12.0,7,6,7,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.5428571428571428,0.0,1.0,0.9937002941039016,traditional_fft
0_0_0_10_14_32,-13.0,0,0,0,33,35,0.6857142857142857,0.2,0.08571428571428572,0.08571428571428572,0.6,0.6,0.0,0,0,0,0,0.5714285714285714,0.0,0.8666666666666667,0.9506801037661691,current_selected
0_0_0_10_14_32,-13.0,2,1,2,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9950122620572615,traditional_fft
0_0_0_10_14_32,-13.0,3,2,3,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9937087789075445,traditional_fft
0_0_0_10_14_32,-13.0,4,3,4,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9920144212249694,traditional_fft
0_0_0_10_14_32,-13.0,5,4,5,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.6571428571428571,0.0,1.0,0.9916275284662964,traditional_fft
0_0_0_10_14_32,-13.0,6,5,6,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.8,0.0,1.0,0.9918927651492786,traditional_fft
0_0_0_10_14_32,-13.0,7,6,7,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.5428571428571428,0.0,1.0,0.992359658106928,traditional_fft
0_0_0_10_14_32,-14.0,0,0,0,33,35,0.7428571428571429,0.2857142857142857,0.14285714285714285,0.08571428571428572,0.6000000000000001,0.6571428571428571,0.057142857142857134,0,0,0,0,0.22857142857142856,0.0,0.8888888888888888,0.9437737220750065,savaux_paper
0_0_0_10_14_32,-14.0,2,1,2,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9938241066765928,traditional_fft
0_0_0_10_14_32,-14.0,3,2,3,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9922982909105542,traditional_fft
0_0_0_10_14_32,-14.0,4,3,4,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9902988677242086,traditional_fft
0_0_0_10_14_32,-14.0,5,4,5,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.6571428571428571,0.0,1.0,0.9896375549699581,traditional_fft
0_0_0_10_14_32,-14.0,6,5,6,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.8,0.0,1.0,0.9898123192523595,traditional_fft
0_0_0_10_14_32,-14.0,7,6,7,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.5428571428571428,0.0,1.0,0.9906877993569024,traditional_fft
0_0_0_10_14_32,-15.0,0,0,0,33,35,0.8285714285714286,0.4857142857142857,0.3142857142857143,0.2,0.5142857142857143,0.6285714285714286,0.11428571428571427,0,0,0,0,0.14285714285714285,0.0,0.7666666666666667,0.9285477189387866,savaux_paper
0_0_0_10_14_32,-15.0,2,1,2,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9923122701963448,traditional_fft
0_0_0_10_14_32,-15.0,3,2,3,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9905316791883938,traditional_fft
0_0_0_10_14_32,-15.0,4,3,4,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9881582696003124,traditional_fft
0_0_0_10_14_32,-15.0,5,4,5,33,35,0.02857142857142857,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0,1,1,1,0.6571428571428571,0.0,1.0,0.9871300311677558,multi_offset_argmax
0_0_0_10_14_32,-15.0,6,5,6,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.8,0.0,1.0,0.9871639119999446,traditional_fft
0_0_0_10_14_32,-15.0,7,6,7,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.5428571428571428,0.0,1.0,0.9886038690094393,traditional_fft
0_0_0_10_14_32,-16.0,0,0,0,33,35,0.8285714285714286,0.7142857142857143,0.4857142857142857,0.3142857142857143,0.3428571428571429,0.5142857142857143,0.17142857142857143,0,0,0,0,0.11428571428571428,0.0,0.6451612903225806,0.9239959707878378,savaux_paper
0_0_0_10_14_32,-16.0,2,1,2,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9903895067072709,traditional_fft
0_0_0_10_14_32,-16.0,3,2,3,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.9714285714285714,0.0,1.0,0.9883215590353173,traditional_fft
0_0_0_10_14_32,-16.0,4,3,4,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9854812740219852,traditional_fft
0_0_0_10_14_32,-16.0,5,4,5,33,35,0.02857142857142857,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0,1,1,1,0.6857142857142857,0.0,1.0,0.9839783935312101,multi_offset_argmax
0_0_0_10_14_32,-16.0,6,5,6,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.5714285714285714,0.0,1.0,0.983789866219422,traditional_fft
