snr_label,added_snr_db,seed,method,decisions,errors,ser,wrong_group_errors,wrong_alias_bin_errors,wrong_group_fraction_of_errors,wrong_alias_bin_fraction_of_errors,oracle_group_fixed_ser,maximum_group_fix_ser_gain,alias_bin_accuracy,group_error_rate_given_correct_alias_bin,far_alias_bin_errors_abs_gt8,far_fraction_of_wrong_alias_bin_errors,fixes_vs_savaux,breaks_vs_savaux,paired_sign_p,mean_gt_margin_db,physical_samples,sample_fraction_vs_savaux,branch_phases,downsample_phases,uses_phase_fingerprint
-21,-21.0,44,savaux,833,4,0.004801920768307323,0,4,0.0,1.0,0.004801920768307323,0.0,0.9951980792316927,0.0,3,0.75,0,0,1.0,5.738201446372049,4096,1.0,0|1|2|3,0|1|2|3,0
-20,-20.0,42,litenap_savaux_k1,833,302,0.3625450180072029,29,273,0.09602649006622517,0.9039735099337748,0.3277310924369748,0.03481392557022809,0.6722689075630253,0.05178571428571429,239,0.8754578754578755,0,301,4.909093465297763e-91,0.3484110021228176,1024,0.25,0|1|2|3,0,0
-20,-20.0,43,litenap_savaux_k1,833,311,0.37334933973589435,37,274,0.1189710610932476,0.8810289389067524,0.3289315726290516,0.04441776710684274,0.6710684273709484,0.06618962432915922,248,0.9051094890510949,0,311,4.794036587204893e-94,0.2079053407144516,1024,0.25,0|1|2|3,0,0
-20,-20.0,44,litenap_savaux_k1,833,305,0.36614645858343337,27,278,0.08852459016393442,0.9114754098360656,0.33373349339735897,0.03241296518607443,0.666266506602641,0.04864864864864865,246,0.8848920863309353,0,304,6.136366831622169e-92,0.36779459521905,1024,0.25,0|1|2|3,0,0
-20,-20.0,42,litenap_savaux_k2,833,45,0.05402160864345738,4,41,0.08888888888888889,0.9111111111111111,0.04921968787515006,0.004801920768307323,0.9507803121248499,0.005050505050505051,39,0.9512195121951219,0,44,1.1368683772161599e-13,3.366901746022847,2048,0.5,0|1|2|3,0|1,0
-20,-20.0,43,litenap_savaux_k2,833,43,0.05162064825930372,3,40,0.06976744186046512,0.9302325581395349,0.04801920768307323,0.003601440576230492,0.9519807923169268,0.0037831021437578815,36,0.9,0,43,2.273736754432324e-13,3.435368004441579,2048,0.5,0|1|2|3,0|1,0
-20,-20.0,44,litenap_savaux_k2,833,50,0.060024009603841535,1,49,0.02,0.98,0.058823529411764705,0.0012004801920768306,0.9411764705882353,0.0012755102040816326,45,0.9183673469387755,0,49,3.552713678800505e-15,3.371382208847473,2048,0.5,0|1|2|3,0|1,0
-20,-20.0,42,litenap_single,833,818,0.9819927971188476,103,715,0.12591687041564792,0.8740831295843521,0.858343337334934,0.12364945978391356,0.14165666266506605,0.8728813559322034,671,0.9384615384615385,0,817,2.288355734093702e-246,-4.328546088911237,256,0.0625,0,0,0
-20,-20.0,43,litenap_single,833,816,0.9795918367346939,122,694,0.14950980392156862,0.8504901960784313,0.8331332533013205,0.14645858343337334,0.1668667466986795,0.8776978417266187,651,0.9380403458213257,0,816,4.576711468187672e-246,-4.276601374101028,256,0.0625,0,0,0
-20,-20.0,44,litenap_single,833,812,0.9747899159663865,132,680,0.1625615763546798,0.8374384236453202,0.8163265306122449,0.15846338535414164,0.18367346938775508,0.8627450980392157,650,0.9558823529411765,0,811,1.4645476698199856e-244,-4.165685927387984,256,0.0625,0,0,0
-20,-20.0,42,savaux,833,1,0.0012004801920768306,0,1,0.0,1.0,0.0012004801920768306,0.0,0.9987995198079231,0.0,1,1.0,0,0,1.0,6.762171875905811,4096,1.0,0|1|2|3,0|1|2|3,0
-20,-20.0,43,savaux,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,6.862386332474309,4096,1.0,0|1|2|3,0|1|2|3,0
-20,-20.0,44,savaux,833,1,0.0012004801920768306,0,1,0.0,1.0,0.0012004801920768306,0.0,0.9987995198079231,0.0,1,1.0,0,0,1.0,6.74903608424192,4096,1.0,0|1|2|3,0|1|2|3,0
-19,-19.0,42,litenap_savaux_k1,833,183,0.21968787515006002,20,163,0.1092896174863388,0.8907103825136612,0.19567827130852342,0.024009603841536616,0.8043217286914766,0.029850746268656716,145,0.8895705521472392,0,183,1.631326116999631e-55,1.0919768661059734,1024,0.25,0|1|2|3,0,0
-19,-19.0,43,litenap_savaux_k1,833,208,0.24969987995198079,28,180,0.1346153846153846,0.8653846153846154,0.21608643457382953,0.03361344537815126,0.7839135654261704,0.042879019908116385,163,0.9055555555555556,0,208,4.861730685829067e-63,1.0756430898658311,1024,0.25,0|1|2|3,0,0
-19,-19.0,44,litenap_savaux_k1,833,196,0.23529411764705882,20,176,0.10204081632653061,0.8979591836734694,0.2112845138055222,0.024009603841536616,0.7887154861944778,0.030441400304414,161,0.9147727272727273,0,196,1.9913648889155733e-59,1.056814173430989,1024,0.25,0|1|2|3,0,0
-19,-19.0,42,litenap_savaux_k2,833,11,0.013205282112845138,0,11,0.0,1.0,0.013205282112845138,0.0,0.9867947178871549,0.0,11,1.0,0,11,0.0009765624999999999,4.214266715798336,2048,0.5,0|1|2|3,0|1,0
-19,-19.0,43,litenap_savaux_k2,833,13,0.015606242496998799,0,13,0.0,1.0,0.015606242496998799,0.0,0.9843937575030012,0.0,13,1.0,0,13,0.00024414062500000016,4.093268335974376,2048,0.5,0|1|2|3,0|1,0
-19,-19.0,44,litenap_savaux_k2,833,18,0.021608643457382955,0,18,0.0,1.0,0.021608643457382955,0.0,0.978391356542617,0.0,18,1.0,0,18,7.629394531250002e-06,4.1330073232551365,2048,0.5,0|1|2|3,0|1,0
-19,-19.0,42,litenap_single,833,805,0.9663865546218487,152,653,0.18881987577639753,0.8111801242236025,0.7839135654261705,0.18247298919567828,0.21608643457382948,0.8444444444444444,612,0.9372128637059725,0,805,9.373105086848014e-243,-3.2140377284398642,256,0.0625,0,0,0
-19,-19.0,43,litenap_single,833,807,0.9687875150060024,155,652,0.19206939281288724,0.8079306071871127,0.7827130852340937,0.18607442977190877,0.21728691476590634,0.856353591160221,616,0.9447852760736196,0,807,2.3432762717119946e-243,-3.4127791269748013,256,0.0625,0,0,0
-19,-19.0,44,litenap_single,833,807,0.9687875150060024,166,641,0.2057001239157373,0.7942998760842627,0.7695078031212484,0.1992797118847539,0.23049219687875155,0.8645833333333334,599,0.9344773790951638,0,807,2.3432762717119946e-243,-3.268625692891055,256,0.0625,0,0,0
-19,-19.0,42,savaux,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,7.859626498556186,4096,1.0,0|1|2|3,0|1|2|3,0
-19,-19.0,43,savaux,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,7.74633956410749,4096,1.0,0|1|2|3,0|1|2|3,0
-19,-19.0,44,savaux,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,7.769175082695831,4096,1.0,0|1|2|3,0|1|2|3,0
-18,-18.0,42,litenap_savaux_k1,833,121,0.1452581032412965,20,101,0.1652892561983471,0.8347107438016529,0.1212484993997599,0.024009603841536616,0.8787515006002401,0.0273224043715847,89,0.8811881188118812,0,121,7.523163845262653e-37,1.6437725809667512,1024,0.25,0|1|2|3,0,0
-18,-18.0,43,litenap_savaux_k1,833,109,0.13085234093637454,22,87,0.2018348623853211,0.7981651376146789,0.10444177671068428,0.026410564225690276,0.8955582232893158,0.029490616621983913,79,0.9080459770114943,0,109,3.0814879110195644e-33,1.7779946428232956,1024,0.25,0|1|2|3,0,0
-18,-18.0,44,litenap_savaux_k1,833,104,0.12484993997599039,17,87,0.16346153846153846,0.8365384615384616,0.10444177671068428,0.02040816326530612,0.8955582232893158,0.022788203753351208,74,0.8505747126436781,0,104,9.860761315262698e-32,1.7740561874866685,1024,0.25,0|1|2|3,0,0
-18,-18.0,42,litenap_savaux_k2,833,8,0.009603841536614645,1,7,0.125,0.875,0.008403361344537815,0.0012004801920768306,0.9915966386554622,0.0012106537530266344,5,0.7142857142857143,0,8,0.007812500000000002,4.724894625514788,2048,0.5,0|1|2|3,0|1,0
-18,-18.0,43,litenap_savaux_k2,833,4,0.004801920768307323,1,3,0.25,0.75,0.003601440576230492,0.0012004801920768306,0.9963985594237695,0.0012048192771084338,3,1.0,0,4,0.125,4.765774761676475,2048,0.5,0|1|2|3,0|1,0
-18,-18.0,44,litenap_savaux_k2,833,2,0.0024009603841536613,0,2,0.0,1.0,0.0024009603841536613,0.0,0.9975990396158463,0.0,1,0.5,0,2,0.5,4.734391069099269,2048,0.5,0|1|2|3,0|1,0
-18,-18.0,42,litenap_single,833,806,0.9675870348139256,223,583,0.27667493796526055,0.7233250620347395,0.6998799519807923,0.26770708283313327,0.30012004801920766,0.892,555,0.9519725557461407,0,806,4.686552543423731e-243,-2.705015198714074,256,0.0625,0,0,0
-18,-18.0,43,litenap_single,833,804,0.9651860744297719,232,572,0.2885572139303483,0.7114427860696517,0.6866746698679472,0.2785114045618247,0.31332533013205277,0.8888888888888888,538,0.9405594405594405,0,804,1.8746210173694996e-242,-2.482078564567809,256,0.0625,0,0,0
-18,-18.0,44,litenap_single,833,797,0.9567827130852341,228,569,0.2860727728983689,0.7139272271016311,0.6830732292917167,0.2737094837935174,0.31692677070828335,0.8636363636363636,529,0.929701230228471,0,797,2.3995149022331273e-240,-2.5377897022037477,256,0.0625,0,0,0
-18,-18.0,42,savaux,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,8.781644218573675,4096,1.0,0|1|2|3,0|1|2|3,0
-18,-18.0,43,savaux,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,8.778391866873893,4096,1.0,0|1|2|3,0|1|2|3,0
-18,-18.0,44,savaux,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,8.738991668579082,4096,1.0,0|1|2|3,0|1|2|3,0
-17,-17.0,42,litenap_savaux_k1,833,59,0.07082833133253301,9,50,0.15254237288135594,0.847457627118644,0.060024009603841535,0.010804321728691477,0.9399759903961584,0.011494252873563218,44,0.88,0,59,3.469446951953627e-18,2.162267611228522,1024,0.25,0|1|2|3,0,0
-17,-17.0,43,litenap_savaux_k1,833,67,0.08043217286914765,15,52,0.22388059701492538,0.7761194029850746,0.062424969987995196,0.01800720288115246,0.9375750300120048,0.019206145966709345,42,0.8076923076923077,0,67,1.3552527156068845e-20,2.1573276612078005,1024,0.25,0|1|2|3,0,0
-17,-17.0,44,litenap_savaux_k1,833,48,0.057623049219687875,9,39,0.1875,0.8125,0.0468187274909964,0.010804321728691477,0.9531812725090036,0.011335012594458438,33,0.8461538461538461,0,48,7.105427357601022e-15,2.2857887680554967,1024,0.25,0|1|2|3,0,0
-17,-17.0,42,litenap_savaux_k2,833,1,0.0012004801920768306,0,1,0.0,1.0,0.0012004801920768306,0.0,0.9987995198079231,0.0,1,1.0,0,1,1.0,5.19295849009857,2048,0.5,0|1|2|3,0|1,0
-17,-17.0,43,litenap_savaux_k2,833,2,0.0024009603841536613,0,2,0.0,1.0,0.0024009603841536613,0.0,0.9975990396158463,0.0,2,1.0,0,2,0.5,5.192007875122685,2048,0.5,0|1|2|3,0|1,0
-17,-17.0,44,litenap_savaux_k2,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,5.220585650471972,2048,0.5,0|1|2|3,0|1,0
-17,-17.0,42,litenap_single,833,774,0.929171668667467,301,473,0.3888888888888889,0.6111111111111112,0.5678271308523409,0.36134453781512604,0.43217286914765907,0.8361111111111111,440,0.9302325581395349,0,774,2.0128589904991748e-233,-1.822267035680296,256,0.0625,0,0,0
-17,-17.0,43,litenap_single,833,782,0.9387755102040817,302,480,0.38618925831202044,0.6138107416879796,0.5762304921968787,0.3625450180072029,0.4237695078031213,0.8555240793201133,449,0.9354166666666667,0,782,7.862730431637284e-236,-1.834323250404801,256,0.0625,0,0,0
-17,-17.0,44,litenap_single,833,783,0.9399759903961584,311,472,0.39719029374201786,0.6028097062579821,0.5666266506602641,0.37334933973589435,0.4333733493397359,0.8614958448753463,443,0.9385593220338984,0,783,3.9313652158184114e-236,-1.8049434036581313,256,0.0625,0,0,0
-17,-17.0,42,savaux,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,9.721161886235045,4096,1.0,0|1|2|3,0|1|2|3,0
-17,-17.0,43,savaux,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,9.75207438378451,4096,1.0,0|1|2|3,0|1|2|3,0
-17,-17.0,44,savaux,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,9.818111225797562,4096,1.0,0|1|2|3,0|1|2|3,0
-16,-16.0,42,litenap_savaux_k1,833,27,0.03241296518607443,7,20,0.25925925925925924,0.7407407407407407,0.024009603841536616,0.008403361344537815,0.9759903961584634,0.008610086100861008,15,0.75,0,27,1.4901161193847648e-08,2.5850343220867837,1024,0.25,0|1|2|3,0,0
-16,-16.0,43,litenap_savaux_k1,833,21,0.025210084033613446,4,17,0.19047619047619047,0.8095238095238095,0.02040816326530612,0.004801920768307323,0.9795918367346939,0.004901960784313725,16,0.9411764705882353,0,21,9.536743164062499e-07,2.5977517770198038,1024,0.25,0|1|2|3,0,0
-16,-16.0,44,litenap_savaux_k1,833,18,0.021608643457382955,6,12,0.3333333333333333,0.6666666666666666,0.014405762304921969,0.007202881152460984,0.985594237695078,0.007308160779537149,10,0.8333333333333334,0,18,7.629394531250002e-06,2.5896662405177633,1024,0.25,0|1|2|3,0,0
-16,-16.0,42,litenap_savaux_k2,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,5.536560114460518,2048,0.5,0|1|2|3,0|1,0
-16,-16.0,43,litenap_savaux_k2,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,5.593395327487959,2048,0.5,0|1|2|3,0|1,0
-16,-16.0,44,litenap_savaux_k2,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,5.616957998832693,2048,0.5,0|1|2|3,0|1,0
-16,-16.0,42,litenap_single,833,769,0.9231692677070829,377,392,0.49024707412223667,0.5097529258777633,0.47058823529411764,0.4525810324129652,0.5294117647058824,0.854875283446712,370,0.9438775510204082,0,769,6.441148769597053e-232,-1.2390167753323311,256,0.0625,0,0,0
-16,-16.0,43,litenap_single,833,773,0.9279711884753902,398,375,0.5148771021992238,0.4851228978007762,0.45018007202881155,0.4777911164465786,0.5498199279711884,0.868995633187773,352,0.9386666666666666,0,773,4.025717980998128e-233,-1.2025466085100753,256,0.0625,0,0,0
-16,-16.0,44,litenap_single,833,765,0.9183673469387755,405,360,0.5294117647058824,0.47058823529411764,0.43217286914765907,0.48619447779111646,0.5678271308523409,0.8562367864693446,335,0.9305555555555556,0,765,1.0305838031355362e-230,-1.1588579959154486,256,0.0625,0,0,0
-16,-16.0,42,savaux,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,10.705531428599977,4096,1.0,0|1|2|3,0|1|2|3,0
-16,-16.0,43,savaux,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,10.70554284719839,4096,1.0,0|1|2|3,0|1|2|3,0
-16,-16.0,44,savaux,833,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,1.0,10.713087011019542,4096,1.0,0|1|2|3,0|1|2|3,0
