scenario,target_tx_dbm,trial,symbol_index,gt_bin,branch0_bin,savaux_bin,equal8_bin,equal8_wrap_bin,gls8_direct_bin,gls8_cg_bin,gls8_cg_wrap_bin,conditional_gls_bin,savaux_margin_db,branch_color_mismatch,conditional_backend_ran
thermal_only,-63.0,1,63,173,173,173,173,173,173,173,173,173,6.7936578463852895,1.2884804724074916,0
thermal_only,-63.0,1,64,803,803,803,803,803,803,803,803,803,7.7030495624447015,1.2737805344180562,0
thermal_only,-63.0,1,65,395,395,395,395,395,395,395,395,395,6.760043560772278,1.3044447353949173,0
thermal_only,-63.0,1,66,80,80,80,80,80,80,80,80,80,7.568344749550024,1.2853231103187657,0
thermal_only,-63.0,1,67,791,791,791,791,791,791,791,791,791,3.7787201906423675,1.277099544503841,0
thermal_only,-63.0,1,68,58,58,58,58,58,58,58,58,58,5.92933606168214,1.27139349305138,0
thermal_only,-63.0,1,69,326,326,326,326,326,326,326,326,326,5.853580079051682,1.2751960541575849,0
thermal_only,-63.0,1,70,933,933,933,933,933,933,933,933,933,6.218689088161236,1.2879229627380848,0
thermal_only,-63.0,1,71,61,61,61,61,61,61,61,61,61,7.222031010890229,1.2739943028263503,0
thermal_only,-63.0,1,72,961,961,961,961,961,961,961,961,961,7.881337408883442,1.2764844909540984,0
thermal_only,-63.0,1,73,797,797,797,797,797,797,797,797,797,5.244064822797379,1.2863651714045365,0
thermal_only,-63.0,1,74,736,736,736,736,736,736,736,736,736,6.518015963130583,1.2876780041458247,0
thermal_only,-63.0,1,75,783,783,783,783,783,783,783,783,783,3.502792763193211,1.2716657806836142,0
thermal_only,-63.0,1,76,417,417,417,417,417,417,417,417,417,5.6850832481120115,1.2753451542718264,0
thermal_only,-63.0,1,77,287,287,287,287,287,287,287,287,287,7.998233815737401,1.289455065689663,0
thermal_only,-63.0,1,78,661,661,661,661,661,661,661,661,661,3.7627714284776537,1.2871391359253395,0
thermal_only,-63.0,1,79,375,375,375,375,375,375,375,375,375,7.4355200610306404,1.2864748538035802,0
thermal_only,-63.0,1,80,608,608,608,608,608,608,608,608,608,6.66400899723682,1.2648653808650319,0
thermal_only,-63.0,1,81,1006,1006,1006,1006,1006,1006,1006,1006,1006,6.45745012489437,1.2904314623812598,0
thermal_only,-63.0,1,82,505,505,505,505,505,505,505,505,505,6.571643616488857,1.2776573361794992,0
thermal_only,-63.0,1,83,79,79,79,79,79,79,79,79,79,8.167330716871424,1.2762979631395575,0
thermal_only,-63.0,1,84,891,891,891,891,891,891,891,891,891,6.963037909326989,1.2715161323951703,0
thermal_only,-63.0,1,85,24,24,24,24,24,24,24,24,24,4.9503563217165505,1.2873701344569393,0
thermal_only,-63.0,1,86,239,239,239,239,239,239,239,239,239,5.631976564991232,1.3025983540058037,0
thermal_only,-63.0,1,87,85,85,85,85,85,85,85,85,85,6.439176303822749,1.2745244631992947,0
thermal_only,-63.0,1,88,983,983,983,983,983,983,983,983,983,4.862022655954055,1.2775099311424263,0
thermal_only,-63.0,1,89,152,152,152,152,152,152,152,152,152,6.449533453163282,1.2751111482402515,0
thermal_only,-63.0,1,90,797,797,797,797,797,797,797,797,797,7.390008745193062,1.2899551498237924,0
thermal_only,-63.0,1,91,768,768,768,768,768,768,768,768,768,3.8933146765892794,1.304250320814421,0
thermal_only,-63.0,1,92,640,640,640,640,640,640,640,640,640,6.6469101385325295,1.2917279053665407,0
thermal_only,-63.0,1,93,508,508,508,508,508,508,508,508,508,6.376722910995171,1.2888853448042241,0
thermal_only,-63.0,1,94,12,12,12,12,12,12,12,12,12,6.165264383457617,1.2775840311050022,0
thermal_only,-63.0,1,95,645,645,645,645,645,645,645,645,645,7.614366375974529,1.2631005303804388,0
thermal_only,-63.0,1,96,812,812,812,812,812,812,812,812,812,7.090210393855168,1.2901319741217898,0
thermal_only,-63.0,1,97,323,323,323,323,323,323,323,323,323,4.059736442566333,1.2627371916858838,0
thermal_only,-63.0,1,98,19,19,19,19,19,19,19,19,19,6.456498846709325,1.2720806293646798,0
thermal_only,-63.0,1,99,636,636,636,636,636,636,636,636,636,5.804353646633437,1.2843300026966753,0
thermal_only,-63.0,1,100,648,648,648,648,648,648,648,648,648,7.685063052386678,1.2665394105703571,0
thermal_only,-63.0,1,101,144,144,144,144,144,144,144,144,144,8.441918817756127,1.3010768941710795,0
thermal_only,-63.0,1,102,348,348,348,348,348,348,348,348,348,7.230783862022324,1.2735353779482288,0
thermal_only,-63.0,1,103,626,626,626,626,626,626,626,626,626,6.3560796140276485,1.2764582929616224,0
thermal_only,-63.0,1,104,195,195,195,195,195,195,195,195,195,6.963205814698252,1.2694505065469397,0
thermal_only,-63.0,1,105,239,239,239,239,239,239,239,239,239,6.7185749195016005,1.2819010868934195,0
thermal_only,-63.0,1,106,264,264,264,264,264,264,264,264,264,6.175710337616806,1.2839922684728988,0
thermal_only,-63.0,1,107,262,262,262,262,262,262,262,262,262,8.494057558859136,1.293645090291725,0
thermal_only,-63.0,1,108,286,286,286,286,286,286,286,286,286,7.06814775022978,1.2759171553349733,0
thermal_only,-63.0,1,109,737,737,737,737,737,737,737,737,737,2.4417155583938883,1.2951866886553778,0
thermal_only,-63.0,1,110,609,609,609,609,609,609,609,609,609,8.52044463044133,1.2828179346711448,0
thermal_only,-63.0,1,111,434,434,434,434,434,434,434,434,434,5.842536261049669,1.279316718164109,0
thermal_only,-63.0,1,112,846,846,846,846,846,846,846,846,846,6.657042289522305,1.2812324242747042,0
thermal_only,-63.0,1,113,254,254,254,254,254,254,254,254,254,4.19557253376106,1.2752027043086676,0
thermal_only,-63.0,1,114,632,632,632,632,632,632,632,632,632,6.272281591028364,1.282999903097353,0
thermal_only,-63.0,1,115,58,58,58,58,58,58,58,58,58,7.3782116442713,1.2793043043743844,0
thermal_only,-63.0,1,116,534,534,534,534,534,534,534,534,534,6.1686258172344,1.284931150892258,0
thermal_only,-63.0,1,117,423,423,423,423,423,423,423,423,423,5.956525711571819,1.28036672016947,0
thermal_only,-63.0,1,118,827,827,827,827,827,827,827,827,827,7.134091313978378,1.278578164790354,0
thermal_only,-63.0,1,119,112,112,112,112,112,112,112,112,112,6.9414767280909455,1.2823949513928379,0
thermal_only,-63.0,1,120,90,90,90,90,90,90,90,90,90,6.564489712714252,1.293459040495385,0
thermal_only,-63.0,1,121,688,688,688,688,688,688,688,688,688,4.597341545581754,1.2929900915562653,0
thermal_only,-63.0,1,122,345,345,345,345,345,345,345,345,345,4.88294856697907,1.2918417443799028,0
thermal_only,-63.0,1,123,328,328,328,328,328,328,328,328,328,4.883868536052259,1.2682860364533983,0
thermal_only,-63.0,1,124,509,509,509,509,509,509,509,509,509,6.909607855587733,1.2548412006732534,0
thermal_only,-63.0,1,125,951,951,951,951,951,951,951,951,951,5.386091795521802,1.281496202313385,0
thermal_only,-63.0,1,126,327,327,327,327,327,327,327,327,327,6.056152487754884,1.2802872653178912,0
thermal_only,-63.0,1,127,17,17,17,17,17,17,17,17,17,7.217898529374866,1.2831258429786803,0
thermal_only,-63.0,1,128,341,341,341,341,341,341,341,341,341,6.360819908228831,1.266015412558827,0
thermal_only,-63.0,1,129,246,246,246,246,246,246,246,246,246,7.045520122767087,1.2954680165880548,0
thermal_only,-63.0,1,130,192,192,192,192,192,192,192,192,192,7.498599481431412,1.2811513215452175,0
thermal_only,-63.0,1,131,571,571,571,571,571,571,571,571,571,7.841151901695017,1.2792008458661586,0
thermal_only,-63.0,1,132,174,174,174,174,174,174,174,174,174,6.352602515047039,1.2836805962826696,0
thermal_only,-63.0,1,133,92,92,92,92,92,92,92,92,92,5.304112293645974,1.2804757416030128,0
thermal_only,-63.0,1,134,922,922,922,922,922,922,922,922,922,6.707834754911558,1.287594978535232,0
thermal_only,-63.0,1,135,590,590,590,590,590,590,590,590,590,3.6591664337681284,1.2876783728697159,0
thermal_only,-63.0,1,136,418,418,418,418,418,418,418,418,418,6.4732648233760814,1.2713821333496649,0
thermal_only,-63.0,1,137,685,685,685,685,685,685,685,685,685,5.772593933315829,1.2858914865695246,0
thermal_only,-63.0,1,138,930,930,930,930,930,930,930,930,930,4.522598012908425,1.2743598022614493,0
thermal_only,-63.0,1,139,860,860,860,860,860,860,860,860,860,5.873288305896695,1.2815139686663455,0
thermal_only,-63.0,1,140,633,633,633,633,633,633,633,633,633,6.4936655858302,1.2784795906470219,0
thermal_only,-63.0,1,141,827,827,827,827,827,827,827,827,827,5.727742906161839,1.2937874343556064,0
thermal_only,-63.0,1,142,747,747,747,747,747,747,747,747,747,7.907581005219441,1.2578994105320684,0
thermal_only,-63.0,1,143,392,392,392,392,392,392,392,392,392,3.0005148935296893,1.2769429276562254,0
thermal_only,-63.0,1,144,917,917,917,917,917,917,917,917,917,6.1698649276738005,1.279472400100002,0
thermal_only,-63.0,1,145,826,826,826,826,826,826,826,826,826,7.797793416911841,1.2811986880267523,0
thermal_only,-63.0,1,146,541,541,541,541,541,541,541,541,541,5.259152428081032,1.2822457746754399,0
thermal_only,-63.0,1,147,202,202,202,202,202,202,202,202,202,5.4650984403536995,1.2842709362581315,0
thermal_only,-63.0,1,148,546,546,546,546,546,546,546,546,546,5.839883104954104,1.2704572147716287,0
thermal_only,-63.0,1,149,960,960,960,960,960,960,960,960,960,4.211413705171156,1.279098314417696,0
thermal_only,-63.0,1,150,74,74,74,74,74,74,74,74,74,7.083902086956399,1.2602195549441602,0
thermal_only,-63.0,1,151,464,464,464,464,464,464,464,464,464,4.732511285665362,1.28644798224776,0
thermal_only,-63.0,1,152,828,828,828,828,828,828,828,828,828,7.357898813770472,1.284202583104665,0
thermal_only,-63.0,1,153,43,43,43,43,43,43,43,43,43,5.911049618177301,1.2794675756490683,0
thermal_only,-63.0,1,154,948,948,948,948,948,948,948,948,948,3.6413872500200095,1.284307524111842,0
thermal_only,-63.0,1,155,863,863,863,863,863,863,863,863,863,4.885112417519066,1.2803448504389836,0
thermal_only,-63.0,1,156,499,499,499,499,499,499,499,499,499,5.3908149318927014,1.2762616277726406,0
thermal_only,-63.0,1,157,868,868,868,868,868,868,868,868,868,6.092482295094808,1.2812949363389052,0
thermal_only,-63.0,1,158,740,740,740,740,740,740,740,740,740,7.581634107974066,1.2962914151090172,0
thermal_only,-63.0,1,159,192,192,192,192,192,192,192,192,192,5.915056082567084,1.2855955582425116,0
thermal_only,-63.0,1,160,225,225,225,225,225,225,225,225,225,6.371903282938101,1.2794794629932538,0
thermal_only,-63.0,1,161,456,456,456,456,456,456,456,456,456,5.366886812029885,1.278927362499649,0
thermal_only,-63.0,1,162,266,266,266,266,266,266,266,266,266,7.098527008446381,1.2741645531295251,0
thermal_only,-63.0,1,163,256,256,256,256,256,256,256,256,256,6.595957224729425,1.2798173362686913,0
thermal_only,-63.0,1,164,365,365,365,365,365,365,365,365,365,5.028240944838025,1.2749262723286714,0
thermal_only,-63.0,1,165,613,613,613,613,613,613,613,613,613,4.603125834312989,1.2811852160576158,0
thermal_only,-63.0,1,166,824,824,824,824,824,824,824,824,824,7.8094469984695705,1.2951809819797089,0
thermal_only,-63.0,1,167,130,130,130,130,130,130,130,130,130,5.38058632253094,1.2787252410223102,0
thermal_only,-63.0,1,168,135,135,135,135,135,135,135,135,135,4.663078612318783,1.2868223613928456,0
thermal_only,-63.0,1,169,872,872,872,872,872,872,872,872,872,9.62778523597239,1.2883844215927474,0
thermal_only,-63.0,1,170,744,744,744,744,744,744,744,744,744,5.898313670529996,1.2631609335696612,0
thermal_only,-63.0,1,171,566,566,566,566,566,566,566,566,566,5.969714621238074,1.2652042912869423,0
thermal_only,-63.0,1,172,45,45,45,45,45,45,45,45,45,7.968973531793862,1.2871732223937205,0
thermal_only,-63.0,1,173,438,438,438,438,438,438,438,438,438,4.907565989653327,1.2698237316176806,0
thermal_only,-63.0,1,174,526,526,526,526,526,526,526,526,526,5.286528221304825,1.2701682078368421,0
thermal_only,-63.0,1,175,791,791,791,791,791,791,791,791,791,5.384498029463711,1.2740648138661526,0
thermal_only,-63.0,1,176,725,725,725,725,725,725,725,725,725,6.597104866728078,1.2941833134797205,0
thermal_only,-63.0,1,177,352,352,352,352,352,352,352,352,352,4.031623098777396,1.2715353055068306,0
thermal_only,-63.0,1,178,1000,1000,1000,1000,1000,1000,1000,1000,1000,6.214957609340354,1.2722560128304536,0
thermal_only,-63.0,1,179,842,842,842,842,842,842,842,842,842,5.570745348070956,1.2931527449423168,0
thermal_only,-63.0,1,180,105,105,105,105,105,105,105,105,105,6.266685339870875,1.2689649187951306,0
thermal_only,-63.0,1,181,30,30,30,30,30,30,30,30,30,7.414895922658059,1.28871556163156,0
thermal_only,-63.0,1,182,310,310,310,310,310,310,310,310,310,6.2044765035086,1.2693172962232753,0
thermal_only,-63.0,1,183,225,225,225,225,225,225,225,225,225,5.676231174895871,1.2637056774474336,0
thermal_only,-63.0,1,184,378,378,378,378,378,378,378,378,378,4.899776996759021,1.2869800641972815,0
thermal_only,-63.0,1,185,213,213,213,213,213,213,213,213,213,4.877837013541474,1.2804945580576381,0
thermal_only,-63.0,1,186,513,513,513,513,513,513,513,513,513,6.553132005150994,1.2798382210914763,0
thermal_only,-63.0,1,187,691,691,691,691,691,691,691,691,691,5.962106768436866,1.2791858800940992,0
thermal_only,-63.0,1,188,802,802,802,802,802,802,802,802,802,8.179631621801104,1.2778304065108954,0
thermal_only,-63.0,1,189,743,743,743,743,743,743,743,743,743,5.354927918801888,1.276930241727259,0
thermal_only,-63.0,1,190,498,498,498,498,498,498,498,498,498,7.712700833218204,1.280791428677001,0
thermal_only,-63.0,1,191,179,179,179,179,179,179,179,179,179,5.809906339164765,1.2661791427260098,0
thermal_only,-63.0,1,192,557,557,557,557,557,557,557,557,557,7.899600299725193,1.2736330094864439,0
thermal_only,-63.0,1,193,974,974,974,974,974,974,974,974,974,6.36807519580783,1.2919359770003733,0
thermal_only,-63.0,1,194,320,320,320,320,320,320,320,320,320,5.897484526785907,1.2997455984005666,0
thermal_only,-63.0,1,195,646,646,646,646,646,646,646,646,646,6.454316076162751,1.2762943365728843,0
thermal_only,-63.0,1,196,346,346,346,346,346,346,346,346,346,7.944393544131331,1.2697425960243882,0
thermal_only,-63.0,1,197,311,311,311,311,311,311,311,311,311,6.596053994309722,1.2791730006233994,0
thermal_only,-63.0,1,198,105,105,105,105,105,105,105,105,105,4.991207487017113,1.2786160618237545,0
thermal_only,-63.0,1,199,191,191,191,191,191,191,191,191,191,6.238394412341549,1.2917627973418035,0
thermal_only,-63.0,2,0,360,360,360,360,360,360,360,360,360,5.599997134313327,1.288490283305259,0
thermal_only,-63.0,2,1,109,109,109,109,109,109,109,109,109,5.188712169340642,1.2889899694816878,0
thermal_only,-63.0,2,2,288,288,288,288,288,288,288,288,288,8.592431443769279,1.2945894889051601,0
thermal_only,-63.0,2,3,885,885,885,885,885,885,885,885,885,5.117356738115747,1.2791444447641196,0
thermal_only,-63.0,2,4,580,580,580,580,580,580,580,580,580,6.603517005834848,1.279849120790424,0
thermal_only,-63.0,2,5,188,188,188,188,188,188,188,188,188,6.389277772679703,1.2873742784792463,0
thermal_only,-63.0,2,6,87,87,87,87,87,87,87,87,87,7.186007845479486,1.2957858167590535,0
thermal_only,-63.0,2,7,64,64,64,64,64,64,64,64,64,7.141564081190759,1.2767422556237222,0
thermal_only,-63.0,2,8,373,373,373,373,373,373,373,373,373,5.7107614390099855,1.2577410648147114,0
thermal_only,-63.0,2,9,557,557,557,557,557,557,557,557,557,6.987237223730984,1.2758461212515044,0
thermal_only,-63.0,2,10,19,19,19,19,19,19,19,19,19,3.98769997261864,1.280214154430298,0
thermal_only,-63.0,2,11,437,437,437,437,437,437,437,437,437,5.905633823875307,1.2852496812919834,0
thermal_only,-63.0,2,12,413,413,413,413,413,413,413,413,413,5.67669936483438,1.286742067013535,0
thermal_only,-63.0,2,13,872,872,872,872,872,872,872,872,872,7.471802138074911,1.273277562482753,0
thermal_only,-63.0,2,14,467,467,467,467,467,467,467,467,467,6.368742940650387,1.283745641648275,0
thermal_only,-63.0,2,15,542,542,542,542,542,542,542,542,542,6.060106291328541,1.2795228595983041,0
thermal_only,-63.0,2,16,13,13,13,13,13,13,13,13,13,6.8769788415617015,1.2830098846340567,0
thermal_only,-63.0,2,17,696,696,696,696,696,696,696,696,696,5.694780770709177,1.2793180308564747,0
thermal_only,-63.0,2,18,248,248,248,248,248,248,248,248,248,3.872260735157908,1.271379402124372,0
thermal_only,-63.0,2,19,290,290,290,290,290,290,290,290,290,5.4229881747141295,1.2854659661466166,0
thermal_only,-63.0,2,20,11,11,11,11,11,11,11,11,11,5.539041524784466,1.2714790992278298,0
thermal_only,-63.0,2,21,914,914,914,914,914,914,914,914,914,5.961583839027769,1.2754478207712845,0
thermal_only,-63.0,2,22,209,209,209,209,209,209,209,209,209,5.823121983804809,1.2811307006369115,0
thermal_only,-63.0,2,23,273,273,273,273,273,273,273,273,273,6.0726009068290505,1.2808853704680954,0
thermal_only,-63.0,2,24,478,478,478,478,478,478,478,478,478,5.912372915951508,1.2737483198070487,0
thermal_only,-63.0,2,25,694,694,694,694,694,694,694,694,694,7.698555837347687,1.272138982286079,0
thermal_only,-63.0,2,26,168,168,168,168,168,168,168,168,168,6.213741877725839,1.272352702252126,0
thermal_only,-63.0,2,27,138,138,138,138,138,138,138,138,138,6.135264643669441,1.2926772317701378,0
thermal_only,-63.0,2,28,641,641,641,641,641,641,641,641,641,7.969145857139203,1.293542304313344,0
thermal_only,-63.0,2,29,326,326,326,326,326,326,326,326,326,5.159115090297539,1.2954039368614614,0
thermal_only,-63.0,2,30,597,597,597,597,597,597,597,597,597,6.857850224326263,1.2709978280036618,0
thermal_only,-63.0,2,31,624,624,624,624,624,624,624,624,624,5.217808038880099,1.2676114276384576,0
thermal_only,-63.0,2,32,486,486,486,486,486,486,486,486,486,6.649146876303577,1.2883259790608148,0
thermal_only,-63.0,2,33,599,599,599,599,599,599,599,599,599,8.064514055972642,1.2861411336440185,0
thermal_only,-63.0,2,34,947,947,947,947,947,947,947,947,947,8.003856873377526,1.2814984291040687,0
thermal_only,-63.0,2,35,510,510,510,510,510,510,510,510,510,4.062163486828737,1.27797159694346,0
thermal_only,-63.0,2,36,805,805,805,805,805,805,805,805,805,8.11823019109306,1.2718797767582468,0
thermal_only,-63.0,2,37,803,803,803,803,803,803,803,803,803,7.548264806729966,1.299681151830535,0
thermal_only,-63.0,2,38,108,108,108,108,108,108,108,108,108,7.607980564653952,1.2780951358881485,0
thermal_only,-63.0,2,39,669,669,669,669,669,669,669,669,669,6.205423723456585,1.2750844805249035,0
thermal_only,-63.0,2,40,558,558,558,558,558,558,558,558,558,4.8848892176476575,1.2720878064922885,0
thermal_only,-63.0,2,41,678,678,678,678,678,678,678,678,678,5.956132197916965,1.2917581694677083,0
thermal_only,-63.0,2,42,874,874,874,874,874,874,874,874,874,6.314834955936054,1.2894690973099163,0
thermal_only,-63.0,2,43,140,140,140,140,140,140,140,140,140,6.0214206522265545,1.2728435391193953,0
thermal_only,-63.0,2,44,924,924,924,924,924,924,924,924,924,3.5164125712598087,1.282151526316361,0
thermal_only,-63.0,2,45,112,112,112,112,112,112,112,112,112,4.706671924728154,1.3012887631065289,0
thermal_only,-63.0,2,46,1000,1000,1000,1000,1000,1000,1000,1000,1000,6.6617354557023,1.2819999100852972,0
thermal_only,-63.0,2,47,94,94,94,94,94,94,94,94,94,7.058087372145785,1.2849731881597937,0
thermal_only,-63.0,2,48,538,538,538,538,538,538,538,538,538,6.177166674675391,1.2919641308188534,0
thermal_only,-63.0,2,49,556,556,556,556,556,556,556,556,556,3.2469618029528915,1.2844626662913325,0
thermal_only,-63.0,2,50,658,658,658,658,658,658,658,658,658,4.046733150466731,1.2954664330936738,0
thermal_only,-63.0,2,51,541,541,541,541,541,541,541,541,541,5.2673447766846735,1.2797586687998297,0
thermal_only,-63.0,2,52,35,35,35,35,35,35,35,35,35,7.078827821199761,1.2733537797508288,0
thermal_only,-63.0,2,53,427,427,427,427,427,427,427,427,427,5.819600707984297,1.286481782680141,0
thermal_only,-63.0,2,54,646,646,646,646,646,646,646,646,646,5.466864965740413,1.2829283561610076,0
thermal_only,-63.0,2,55,31,31,31,31,31,31,31,31,31,8.01893960854326,1.2732065794770784,0
thermal_only,-63.0,2,56,293,293,293,293,293,293,293,293,293,5.94817608237224,1.2906317221593417,0
thermal_only,-63.0,2,57,283,283,283,283,283,283,283,283,283,5.327604895405723,1.282810654753336,0
thermal_only,-63.0,2,58,960,960,960,960,960,960,960,960,960,6.473922567251486,1.2815576471668895,0
thermal_only,-63.0,2,59,987,987,987,987,987,987,987,987,987,4.641773839023361,1.301386725995626,0
thermal_only,-63.0,2,60,502,502,502,502,502,502,502,502,502,4.562341570224974,1.2799047589145027,0
thermal_only,-63.0,2,61,154,154,154,154,154,154,154,154,154,5.691900313002414,1.277824463023437,0
thermal_only,-63.0,2,62,403,403,403,403,403,403,403,403,403,5.546309463892003,1.253242267654332,0
thermal_only,-63.0,2,63,891,891,891,891,891,891,891,891,891,6.429352628035373,1.3007248021911926,0
thermal_only,-63.0,2,64,103,103,103,103,103,103,103,103,103,4.029762356218218,1.2978053972971955,0
thermal_only,-63.0,2,65,207,207,207,207,207,207,207,207,207,5.622535032788161,1.2902784357391557,0
thermal_only,-63.0,2,66,528,528,528,528,528,528,528,528,528,6.704680151352927,1.2674481830066473,0
thermal_only,-63.0,2,67,71,71,71,71,71,71,71,71,71,6.703625040770955,1.2837702506046014,0
thermal_only,-63.0,2,68,744,744,744,744,744,744,744,744,744,5.699579636689497,1.2762310284246856,0
thermal_only,-63.0,2,69,814,814,814,814,814,814,814,814,814,5.19583263394506,1.3121260449710097,0
thermal_only,-63.0,2,70,986,986,986,986,986,986,986,986,986,5.49373343637177,1.290901636840928,0
thermal_only,-63.0,2,71,224,224,224,224,224,224,224,224,224,6.588215707184171,1.2658373778351157,0
thermal_only,-63.0,2,72,600,600,600,600,600,600,600,600,600,4.41207264585562,1.2963604424258195,0
thermal_only,-63.0,2,73,100,100,100,100,100,100,100,100,100,7.5229237598818735,1.2793792972915439,0
thermal_only,-63.0,2,74,724,724,724,724,724,724,724,724,724,5.907964340145241,1.2875260739231786,0
thermal_only,-63.0,2,75,1019,1019,1019,1019,1019,1019,1019,1019,1019,7.871261404498295,1.286012366500552,0
thermal_only,-63.0,2,76,704,704,704,704,704,704,704,704,704,6.67571413401928,1.281223663359666,0
thermal_only,-63.0,2,77,263,263,263,263,263,263,263,263,263,7.723696194383377,1.28987084359406,0
thermal_only,-63.0,2,78,133,133,133,133,133,133,133,133,133,9.608217206282808,1.287254631547915,0
thermal_only,-63.0,2,79,134,134,134,134,134,134,134,134,134,5.3620326117811725,1.2757158145573329,0
thermal_only,-63.0,2,80,680,680,680,680,680,680,680,680,680,7.260058343491702,1.2795907940644216,0
thermal_only,-63.0,2,81,190,190,190,190,190,190,190,190,190,6.789582492941696,1.2746263394849526,0
thermal_only,-63.0,2,82,711,711,711,711,711,711,711,711,711,7.500127772052201,1.281768838673889,0
thermal_only,-63.0,2,83,572,572,572,572,572,572,572,572,572,7.505617639418731,1.2777082441799639,0
thermal_only,-63.0,2,84,402,402,402,402,402,402,402,402,402,6.223892977254465,1.2803031694275966,0
thermal_only,-63.0,2,85,512,512,512,512,512,512,512,512,512,4.581722716521152,1.266803190339869,0
thermal_only,-63.0,2,86,785,785,785,785,785,785,785,785,785,6.685872283259561,1.2832045468277695,0
thermal_only,-63.0,2,87,461,461,461,461,461,461,461,461,461,6.5298236628931425,1.2914252455184654,0
thermal_only,-63.0,2,88,480,480,480,480,480,480,480,480,480,7.3340904078517415,1.289863765933098,0
thermal_only,-63.0,2,89,55,55,55,55,55,55,55,55,55,7.498837091311344,1.293996486950597,0
thermal_only,-63.0,2,90,290,290,290,290,290,290,290,290,290,8.032581958926064,1.2779038647474366,0
thermal_only,-63.0,2,91,368,368,368,368,368,368,368,368,368,9.070623169038775,1.2569756235763458,0
thermal_only,-63.0,2,92,260,260,260,260,260,260,260,260,260,5.771648326746749,1.291565264580219,0
thermal_only,-63.0,2,93,722,722,722,722,722,722,722,722,722,2.5850436690591527,1.2774249603966215,0
thermal_only,-63.0,2,94,857,857,857,857,857,857,857,857,857,5.616149762887792,1.265514464113217,0
thermal_only,-63.0,2,95,986,986,986,986,986,986,986,986,986,6.398510004983176,1.2808835948377055,0
thermal_only,-63.0,2,96,837,837,837,837,837,837,837,837,837,7.392896947583768,1.271415490101397,0
thermal_only,-63.0,2,97,196,196,196,196,196,196,196,196,196,5.206664288720466,1.2870181737654258,0
thermal_only,-63.0,2,98,680,680,680,680,680,680,680,680,680,4.943168557978263,1.2853492279224739,0
thermal_only,-63.0,2,99,81,81,81,81,81,81,81,81,81,5.9141242491880135,1.2871605164612483,0
thermal_only,-63.0,2,100,139,139,139,139,139,139,139,139,139,7.966580798497777,1.281504416517698,0
thermal_only,-63.0,2,101,541,541,541,541,541,541,541,541,541,7.326966319050187,1.286494006679089,0
thermal_only,-63.0,2,102,129,129,129,129,129,129,129,129,129,7.1805408320868,1.2840941049331356,0
thermal_only,-63.0,2,103,401,401,401,401,401,401,401,401,401,8.084198628724904,1.2886567887321236,0
thermal_only,-63.0,2,104,239,239,239,239,239,239,239,239,239,5.970998221463865,1.2884371599439495,0
thermal_only,-63.0,2,105,871,871,871,871,871,871,871,871,871,7.857484256709708,1.2678067299359923,0
thermal_only,-63.0,2,106,216,216,216,216,216,216,216,216,216,6.836919433323677,1.2868838710850354,0
thermal_only,-63.0,2,107,295,295,295,295,295,295,295,295,295,7.147323525661205,1.2853682259714123,0
thermal_only,-63.0,2,108,912,912,912,912,912,912,912,912,912,7.070058827925928,1.2650223786448869,0
thermal_only,-63.0,2,109,117,117,117,117,117,117,117,117,117,6.461200254419174,1.284341413567846,0
thermal_only,-63.0,2,110,887,887,887,887,887,887,887,887,887,6.327882912923924,1.273413064816124,0
thermal_only,-63.0,2,111,228,228,228,228,228,228,228,228,228,5.583741847841854,1.2889324878454278,0
thermal_only,-63.0,2,112,1011,1011,1011,1011,1011,1011,1011,1011,1011,5.67671328144078,1.2769539597746071,0
thermal_only,-63.0,2,113,969,969,969,969,969,969,969,969,969,7.366351918994715,1.3005425190404132,0
thermal_only,-63.0,2,114,389,389,389,389,389,389,389,389,389,6.60340114519144,1.2736426990736747,0
thermal_only,-63.0,2,115,296,296,296,296,296,296,296,296,296,4.815282279491707,1.3037594142378215,0
thermal_only,-63.0,2,116,259,259,259,259,259,259,259,259,259,6.484325535860924,1.2586615757251047,0
thermal_only,-63.0,2,117,855,855,855,855,855,855,855,855,855,5.7650381316688195,1.2858332248813165,0
thermal_only,-63.0,2,118,53,53,53,53,53,53,53,53,53,4.057311572269311,1.2890866664712308,0
thermal_only,-63.0,2,119,267,267,267,267,267,267,267,267,267,5.138349948373807,1.276765637196829,0
thermal_only,-63.0,2,120,84,84,84,84,84,84,84,84,84,6.769553732512765,1.285122615855032,0
thermal_only,-63.0,2,121,896,896,896,896,896,896,896,896,896,4.5669246151945115,1.2803684912681401,0
thermal_only,-63.0,2,122,557,557,557,557,557,557,557,557,557,5.973078824616023,1.2820216324529303,0
thermal_only,-63.0,2,123,221,221,221,221,221,221,221,221,221,7.7716429221900984,1.2836084832588788,0
thermal_only,-63.0,2,124,739,739,739,739,739,739,739,739,739,6.030041458850444,1.2823605332516583,0
thermal_only,-63.0,2,125,543,543,543,543,543,543,543,543,543,8.326878613872754,1.2738607013748469,0
thermal_only,-63.0,2,126,405,405,405,405,405,405,405,405,405,6.302143690263494,1.2834173709648369,0
thermal_only,-63.0,2,127,777,777,777,777,777,777,777,777,777,5.36117633925711,1.2781251628976076,0
thermal_only,-63.0,2,128,969,969,969,969,969,969,969,969,969,7.583770328105888,1.268691033785693,0
