dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_bin,selected_bin,candidate_bin,candidate_rank,candidate_count,is_gt,is_selected,gt_symbol,selected_symbol,candidate_symbol,candidate_symbol_correct,local_score,energy,energy_score,coherence_score,rank_score,phase_local_score,tau_hat,expected_tau,tau_residual,abs_tau_residual,tau_gain_db,corrected_coherence,top1_bin,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,hard_anchor,high_confidence
0_0_0_10_14_16,-25.0,42,8,17,656,656,976,13,28,0,0,655,655,975,0,0.3930012802957379,0.4273921829459404,0.4257962527261711,0.7733907536636194,0.5555555555555556,0.001500686494558287,0.125,0.03321891704094104,0.09178108295905896,0.09178108295905896,0.5260844243122296,0.8167525339885925,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,692,14,28,0,0,655,655,691,0,0.4004941797046007,0.42351905923807465,0.4219375916954832,0.8409945413482353,0.5185185185185186,0.0005704260020088902,0.25,0.03321891704094104,0.21678108295905896,0.21678108295905896,2.5409071145972675,0.9071413611870998,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,466,15,28,0,0,655,655,465,0,0.4045239124268763,0.4227585794670894,0.42117995164103106,0.8190592100556325,0.4814814814814815,0.05265374901240815,-0.125,0.03321891704094104,-0.15821891704094104,0.15821891704094104,0.012504633248739327,0.8177747094162661,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,160,16,28,0,0,655,655,159,0,0.3996565382089444,0.4001452177510636,0.3986510307472132,0.9355564914902998,0.4444444444444444,0.0013326299980728363,0.0,0.03321891704094104,-0.03321891704094104,0.03321891704094104,0.0,0.9355565071300825,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,910,17,28,0,0,655,655,909,0,0.41223262232414754,0.3938440715996059,0.39237341378033946,0.9158780508225783,0.40740740740740744,0.13205463829026778,0.375,0.03321891704094104,0.34178108295905896,0.34178108295905896,1.6739199219891914,0.9035086030591393,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,643,18,28,0,0,655,655,642,0,0.5201401913441929,0.38951282503661844,0.3880583405765171,0.7877943047526277,0.37037037037037035,0.9982208283770839,0.0,0.03321891704094104,-0.03321891704094104,0.03321891704094104,0.0,0.7877943203160634,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,427,19,28,0,0,655,655,426,0,0.5249169120092876,0.38388908980266834,0.382455604999009,0.8507112186530239,0.33333333333333337,0.9914272397465207,-0.125,0.03321891704094104,-0.15821891704094104,0.15821891704094104,0.7934235227816941,0.9172599021081732,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,764,20,28,0,0,655,655,763,0,0.37840465199356155,0.37363127844629673,0.37223609745769426,0.9095900076231526,0.2962962962962963,8.458335058262753e-05,0.0,0.03321891704094104,-0.03321891704094104,0.03321891704094104,0.0,0.9095899745421582,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,649,21,28,0,0,655,655,648,0,0.4116623528910626,0.3717575960481554,0.37036941159922016,0.8985491193353103,0.2592592592592593,0.24093244967515315,0.125,0.03321891704094104,0.09178108295905896,0.09178108295905896,0.03059349958762666,0.9409818742868558,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,447,22,28,0,0,655,655,446,0,0.5271875790166848,0.367145784258355,0.36577482083052615,0.9651048619371984,0.2222222222222222,0.964454774575087,-0.125,0.03321891704094104,-0.15821891704094104,0.15821891704094104,0.4313782373327835,0.8984654945027631,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,1,23,28,0,0,655,655,0,0,0.3525999136854465,0.3639185771045881,0.36255966442927107,0.7789820026419242,0.18518518518518523,0.0005922094008779678,0.375,0.03321891704094104,0.34178108295905896,0.34178108295905896,0.2550886445904642,0.7974650905463633,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,376,24,28,0,0,655,655,375,0,0.37266539638677887,0.3556196902103217,0.3542917665069922,0.883665173430969,0.14814814814814814,0.06550648095059093,0.0,0.03321891704094104,-0.03321891704094104,0.03321891704094104,0.0,0.8836651903604724,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,774,25,28,0,0,655,655,773,0,0.3952098022798874,0.35406085436520485,0.35273875152929446,0.9256824125603835,0.11111111111111116,0.18051501267858958,0.125,0.03321891704094104,0.09178108295905896,0.09178108295905896,0.3975940453854979,0.8806373717806677,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,718,26,28,0,0,655,655,717,0,0.3892379360216598,0.3536891205792223,0.3523684058388514,0.8644917855706048,0.07407407407407407,0.20349802927210445,0.0,0.03321891704094104,-0.03321891704094104,0.03321891704094104,0.0,0.8644917783526957,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,973,27,28,0,0,655,655,972,0,0.32740271989071484,0.3515607061274295,0.3502479391247088,0.6648426095624361,0.03703703703703709,0.00010112016859129316,0.25,0.03321891704094104,0.21678108295905896,0.21678108295905896,1.061521718795522,0.7158756379413593,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,17,656,656,693,28,28,0,0,655,655,692,0,0.3522583313743588,0.34968300198386615,0.34837724653846,0.8386742904585441,0.0,7.985037052143344e-05,-0.25,0.03321891704094104,-0.28321891704094104,0.28321891704094104,1.5474507189366182,0.8672426835723555,656,0.3409372787764404,11.79586305111904,0.9787239528839121,0,0
0_0_0_10_14_16,-25.0,42,8,18,889,889,889,1,4,1,1,888,888,888,1,0.794763342428453,2.1512000241460214,1.0,0.9650889495230205,1.0,0.0,0.125,0.026978313151394318,0.09802168684860568,0.09802168684860568,0.19841387286995799,0.9662791080003954,889,4.328850882798331,15.31874322710378,0.9650889495230205,1,1
0_0_0_10_14_16,-25.0,42,8,18,889,889,345,2,4,0,0,888,888,344,0,0.37530046817953017,0.7939546668156403,0.3690752407511815,0.902677077941748,0.6666666666666667,0.0,0.0,0.026978313151394318,-0.026978313151394318,0.026978313151394318,0.0,0.9026770824417504,889,4.328850882798331,15.31874322710378,0.9650889495230205,1,1
0_0_0_10_14_16,-25.0,42,8,18,889,889,14,3,4,0,0,888,888,13,0,0.32195373645556635,0.6485658785295669,0.3014902711276387,0.8399004014840081,0.33333333333333337,0.0,-0.125,0.026978313151394318,-0.15197831315139432,0.15197831315139432,0.02838529560105988,0.8526779279314218,889,4.328850882798331,15.31874322710378,0.9650889495230205,1,1
0_0_0_10_14_16,-25.0,42,8,18,889,889,397,4,4,0,0,888,888,396,0,0.31113576976189516,0.5572283682074932,0.25903140663486207,0.9517690363282318,0.0,0.0,-0.125,0.026978313151394318,-0.15197831315139432,0.15197831315139432,0.19967695524972937,0.9694895668579951,889,4.328850882798331,15.31874322710378,0.9650889495230205,1,1
0_0_0_10_14_16,-25.0,42,8,19,510,510,510,1,4,1,1,509,509,509,1,0.7960451314530057,1.5224929089172292,1.0,0.9736342096867044,1.0,0.0,0.0,0.020737709261847703,-0.020737709261847703,0.020737709261847703,0.0,0.9736342044933556,510,2.9683792753740983,13.77191315514646,0.9736342096867044,1,1
0_0_0_10_14_16,-25.0,42,8,19,510,510,802,2,4,0,0,509,509,801,0,0.46492061801852935,0.7686300351182673,0.5048496650568335,0.9117889048772506,0.6666666666666667,0.0,-0.125,0.020737709261847703,-0.1457377092618477,0.1457377092618477,0.3701102553148647,0.9147356930103938,510,2.9683792753740983,13.77191315514646,0.9736342096867044,1,1
0_0_0_10_14_16,-25.0,42,8,19,510,510,709,3,4,0,0,509,509,708,0,0.44176932887988285,0.7087169130461604,0.4654976774572879,0.9279722568843051,0.33333333333333337,0.0,0.125,0.020737709261847703,0.1042622907381523,0.1042622907381523,0.46601204881355884,0.9481612711455223,510,2.9683792753740983,13.77191315514646,0.9736342096867044,1,1
0_0_0_10_14_16,-25.0,42,8,19,510,510,816,4,4,0,0,509,509,815,0,0.3556832080494925,0.5321356329572815,0.34951600092228163,0.8566520496667295,0.0,0.0,0.125,0.020737709261847703,0.1042622907381523,0.1042622907381523,0.17468877889897508,0.8751985630387366,510,2.9683792753740983,13.77191315514646,0.9736342096867044,1,1
0_0_0_10_14_16,-25.0,42,8,20,860,860,860,1,4,1,1,859,859,859,1,0.8529377625182644,1.0715931332669157,1.0,0.9645114191477222,1.0,0.38840699764070674,-0.5,0.014497105372300978,0.485502894627699,0.485502894627699,1.022195431210709,0.9252940959291984,860,1.2311561038917727,12.189922296602944,0.9645114191477222,0,1
0_0_0_10_14_16,-25.0,42,8,20,860,860,567,2,4,0,0,859,859,566,0,0.6723868512794474,0.8070757746089754,0.7531550450948499,0.9663981991583337,0.6666666666666667,0.2525089472936331,0.125,0.014497105372300978,0.11050289462769902,0.11050289462769902,0.4315332982484861,0.9488006490747657,860,1.2311561038917727,12.189922296602944,0.9645114191477222,0,1
0_0_0_10_14_16,-25.0,42,8,20,860,860,116,3,4,0,0,859,859,115,0,0.4624930942756392,0.5329283106272307,0.4973233721669316,0.7914256956749101,0.33333333333333337,0.1367936534393142,0.25,0.014497105372300978,0.23550289462769902,0.23550289462769902,0.4723329509838006,0.7535962522387909,860,1.2311561038917727,12.189922296602944,0.9645114191477222,0,1
0_0_0_10_14_16,-25.0,42,8,20,860,860,669,4,4,0,0,859,859,668,0,0.569984713219359,0.5220824284568302,0.48720210334418806,0.8430495881960326,0.0,0.8456393854415459,-0.125,0.014497105372300978,-0.13949710537230098,0.13949710537230098,0.17648173324357147,0.9203175598841967,860,1.2311561038917727,12.189922296602944,0.9645114191477222,0,1
0_0_0_10_14_16,-25.0,42,8,21,553,170,767,1,4,0,0,552,169,766,0,0.8057572704743756,0.7914110291605745,1.0,0.9612795892203215,1.0,0.07710221394218279,-0.125,0.008256501482754364,-0.13325650148275436,0.13325650148275436,0.4209938257171788,0.9783545250837178,767,1.38055384203212,10.934207501259118,0.9612795892203215,0,1
0_0_0_10_14_16,-25.0,42,8,21,553,170,170,2,4,0,1,552,169,169,0,0.7673190231921272,0.5758995167816785,0.7276869989953483,0.9647281670670466,0.6666666666666667,0.9974216585672926,0.0,0.008256501482754364,-0.008256501482754364,0.008256501482754364,0.0,0.9647281820475151,767,1.38055384203212,10.934207501259118,0.9612795892203215,0,1
0_0_0_10_14_16,-25.0,42,8,21,553,170,567,3,4,0,0,552,169,566,0,0.5683646950935141,0.5411996063258471,0.6838413749425264,0.8135752566167889,0.33333333333333337,0.01221008592235747,0.0,0.008256501482754364,-0.008256501482754364,0.008256501482754364,0.0,0.813575244074824,767,1.38055384203212,10.934207501259118,0.9612795892203215,0,1
0_0_0_10_14_16,-25.0,42,8,21,553,170,552,4,4,0,0,552,169,551,0,0.5572699178440196,0.5276219159328299,0.6666850681781152,0.8260954240984205,0.0,6.873275654438511e-05,-0.25,0.008256501482754364,-0.25825650148275436,0.25825650148275436,1.5339019783375598,0.9525871927071892,767,1.38055384203212,10.934207501259118,0.9612795892203215,0,1
0_0_0_10_14_16,-25.0,42,8,22,629,629,629,1,28,1,1,628,628,628,1,0.7899709751441568,0.6870080840642778,1.0,0.9290222194149158,1.0,0.004117614879463033,0.125,0.0020158975932077494,0.12298410240679225,0.12298410240679225,0.536359450632781,0.9408557196397577,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,566,2,28,0,0,628,628,565,0,0.7814303230975737,0.6013016125652939,0.8752467787686686,0.9164521396300117,0.962962962962963,0.5003473063562489,0.0,0.0020158975932077494,-0.0020158975932077494,0.0020158975932077494,0.0,0.9164521541271198,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,656,3,28,0,0,628,628,655,0,0.8070375619716408,0.5529209427995738,0.804824507345741,0.8953421041927221,0.9259259259259259,0.9973354437866716,0.0,0.0020158975932077494,-0.0020158975932077494,0.0020158975932077494,0.0,0.8953421043384701,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,857,4,28,0,0,628,628,856,0,0.7150496844477829,0.5277658395766913,0.7682090674311666,0.9599772705638512,0.8888888888888888,0.47811466688631304,-0.125,0.0020158975932077494,-0.12701589759320775,0.12701589759320775,0.03387048369460544,0.956467798438291,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,285,5,28,0,0,628,628,284,0,0.6307302499425786,0.49975176876502303,0.7274321516109922,0.9357291654286899,0.8518518518518519,0.1169331772075349,-0.25,0.0020158975932077494,-0.25201589759320775,0.25201589759320775,1.648494607997769,0.9459534262363998,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,983,6,28,0,0,628,628,982,0,0.6452814572666191,0.48978513212665575,0.7129248454095781,0.9890367803520241,0.8148148148148149,0.22349860465059818,0.0,0.0020158975932077494,-0.0020158975932077494,0.0020158975932077494,0.0,0.9890367798099527,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,481,7,28,0,0,628,628,480,0,0.5930735116582512,0.4803583277221293,0.6992033119615897,0.9235820943380355,0.7777777777777778,0.0003602982167508935,0.0,0.0020158975932077494,-0.0020158975932077494,0.0020158975932077494,0.0,0.9235821201734197,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,178,8,28,0,0,628,628,177,0,0.6880124637688063,0.4790207927625403,0.6972564135325694,0.7116497619747203,0.7407407407407407,0.8536555378428545,0.0,0.0020158975932077494,-0.0020158975932077494,0.0020158975932077494,0.0,0.7116497361078857,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,228,9,28,0,0,628,628,227,0,0.7145485380860267,0.4700956399350531,0.6842650775723187,0.8400167600395068,0.7037037037037037,0.9584914910539566,0.125,0.0020158975932077494,0.12298410240679225,0.12298410240679225,0.04124955273219802,0.8709214897066186,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,892,10,28,0,0,628,628,891,0,0.567283223190694,0.46323532850766824,0.6742792978027418,0.8470390794034568,0.6666666666666667,0.012972118055955432,-0.125,0.0020158975932077494,-0.12701589759320775,0.12701589759320775,0.8775310263481567,0.8701251282144532,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,485,11,28,0,0,628,628,484,0,0.5621106175955498,0.4553221109401875,0.6627609215986848,0.8703516912517933,0.6296296296296297,0.005088432457570696,0.125,0.0020158975932077494,0.12298410240679225,0.12298410240679225,0.28200281845731856,0.9375663774105181,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,447,12,28,0,0,628,628,446,0,0.5713713513517162,0.4423562370377567,0.6438879647832048,0.9695351785352229,0.5925925925925926,0.04942598308233111,0.0,0.0020158975932077494,-0.0020158975932077494,0.0020158975932077494,0.0,0.9695351736818606,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,765,13,28,0,0,628,628,764,0,0.539952224878046,0.4272674986688152,0.6219249941589322,0.9043695473233554,0.5555555555555556,0.0003036438415781631,0.0,0.0020158975932077494,-0.0020158975932077494,0.0020158975932077494,0.0,0.9043695408109997,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,936,14,28,0,0,628,628,935,0,0.5349561335715916,0.4217306507429761,0.6138656305877154,0.9060062355086121,0.5185185185185186,0.00028358908856482854,-0.375,0.0020158975932077494,-0.37701589759320775,0.37701589759320775,0.9511212042215056,0.8108005684107009,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,100,15,28,0,0,628,628,99,0,0.5407450163300093,0.41547416416791805,0.6047587703917695,0.9550630611124385,0.4814814814814815,0.029282376056621793,0.25,0.0020158975932077494,0.24798410240679225,0.24798410240679225,0.2572280751288011,0.9722655106812756,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,838,16,28,0,0,628,628,837,0,0.5224631960227276,0.41144447598458456,0.5988932088695611,0.8807656445381743,0.4444444444444444,0.007118423845244655,-0.125,0.0020158975932077494,-0.12701589759320775,0.12701589759320775,0.06266756704204077,0.9196416210744107,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,893,17,28,0,0,628,628,892,0,0.5413338182528089,0.4017277889908577,0.5847497261084212,0.9577935388939968,0.40740740740740744,0.11718310298823681,0.25,0.0020158975932077494,0.24798410240679225,0.24798410240679225,1.1948112116273917,0.8748425030330608,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,350,18,28,0,0,628,628,349,0,0.5055940196741887,0.3948495147442941,0.5747377998937072,0.8793158665285875,0.37037037037037035,0.0007804650932724575,0.0,0.0020158975932077494,-0.0020158975932077494,0.0020158975932077494,0.0,0.8793158876083824,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,431,19,28,0,0,628,628,430,0,0.4930874094733241,0.39288660956430377,0.5718806207345073,0.8090410437534334,0.33333333333333337,5.899621919546894e-05,0.0,0.0020158975932077494,-0.0020158975932077494,0.0020158975932077494,0.0,0.8090409936564441,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,746,20,28,0,0,628,628,745,0,0.5042313465982176,0.3892913687196575,0.566647435087874,0.9040514694597116,0.2962962962962963,0.002018622480951393,-0.125,0.0020158975932077494,-0.12701589759320775,0.12701589759320775,0.06878462384332204,0.8854879361822896,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,888,21,28,0,0,628,628,887,0,0.6038861839970959,0.38881355910391235,0.565951941647799,0.8502475471039339,0.2592592592592593,0.7232019324029095,-0.25,0.0020158975932077494,-0.25201589759320775,0.25201589759320775,1.4395451417763858,0.9285750551806202,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,27,22,28,0,0,628,628,26,0,0.5854077386705718,0.3887074190348052,0.5657974455485985,0.7890156266316662,0.2222222222222222,0.6619137004615528,0.0,0.0020158975932077494,-0.0020158975932077494,0.0020158975932077494,0.0,0.7890155144120874,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,37,23,28,0,0,628,628,36,0,0.640339603723873,0.3837338504640151,0.5585579840543946,0.8879178106304914,0.18518518518518523,0.9605949499596188,-0.375,0.0020158975932077494,-0.37701589759320775,0.37701589759320775,1.2146626039514938,0.9939920998148247,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,271,24,28,0,0,628,628,270,0,0.45681548954815454,0.3656320657610337,0.5322092625140411,0.7210642075603946,0.14814814814814814,0.018132251866457557,-0.125,0.0020158975932077494,-0.12701589759320775,0.12701589759320775,0.47333334067496613,0.7968547221506015,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,1014,25,28,0,0,628,628,1013,0,0.6099017752782303,0.3618574340799263,0.5267149579073516,0.8375481009492313,0.11111111111111116,0.9460322499737809,0.125,0.0020158975932077494,0.12298410240679225,0.12298410240679225,0.017876505435824242,0.8442484685180816,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,382,26,28,0,0,628,628,381,0,0.5686211435687344,0.3566923081183546,0.5191966679754263,0.7925102372628036,0.07407407407407407,0.7484451586352453,-0.25,0.0020158975932077494,-0.25201589759320775,0.25201589759320775,1.4888952231106294,0.7749393411883432,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,543,27,28,0,0,628,628,542,0,0.6030093056990331,0.356505086618256,0.5189241508035889,0.953119575145083,0.03703703703703709,0.8182711426995859,0.0,0.0020158975932077494,-0.0020158975932077494,0.0020158975932077494,0.0,0.953119552367238,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,22,629,629,478,28,28,0,0,628,628,477,0,0.6138858988556546,0.3550761375645948,0.5168441912124183,0.9736618525587512,0.0,0.8792526445584667,-0.125,0.0020158975932077494,-0.12701589759320775,0.12701589759320775,0.036480920356185026,0.8929606005908581,629,0.5786947892404547,10.553324452423924,0.9290222194149158,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,759,1,28,1,1,758,758,758,1,0.7641909478403952,1.046924650669098,1.0,0.760500989597207,1.0,0.0007719960054268257,0.25,-0.004224706296338976,0.254224706296339,0.254224706296339,1.3317900139770242,0.8496834765641567,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,410,2,28,0,0,758,758,409,0,0.5291203901263426,0.6380829501833887,0.6094831655512025,0.8847620721060558,0.962962962962963,0.001613478014350933,0.0,-0.004224706296338976,0.004224706296338976,0.004224706296338976,0.0,0.8847620491197027,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,556,3,28,0,0,758,758,555,0,0.48967931925737757,0.5411109474533795,0.5168575857943083,0.9782622534345208,0.9259259259259259,0.04655033650599389,0.0,-0.004224706296338976,0.004224706296338976,0.004224706296338976,0.0,0.978262240563913,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,130,4,28,0,0,758,758,129,0,0.47713958615655355,0.5383423336393776,0.5142130651860367,0.8685393382778346,0.8888888888888888,0.0841346202930301,0.125,-0.004224706296338976,0.12922470629633898,0.12922470629633898,0.036027096444434685,0.8819593779559131,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,621,5,28,0,0,758,758,620,0,0.4349358903399052,0.4863018792011786,0.4645051378725099,0.8820632111755861,0.8518518518518519,0.004653793642905927,0.125,-0.004224706296338976,0.12922470629633898,0.12922470629633898,0.2643575997805587,0.9528377758256081,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,21,6,28,0,0,758,758,20,0,0.4092408273331446,0.47909406118721165,0.4576203845052448,0.74507619937533,0.8148148148148149,0.00017431665624003688,0.375,-0.004224706296338976,0.379224706296339,0.379224706296339,0.6192807864448484,0.8026763754645937,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,847,7,28,0,0,758,758,846,0,0.5251482054144218,0.4564684511962156,0.43600888650819614,0.6997829030900903,0.7777777777777778,0.9118332914705382,0.25,-0.004224706296338976,0.254224706296339,0.254224706296339,0.8252090020002791,0.8790845154819757,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,774,8,28,0,0,758,758,773,0,0.5495035539325867,0.45464297218735794,0.43426522806277607,0.8063240842262762,0.7407407407407407,0.9752169537189388,0.0,-0.004224706296338976,0.004224706296338976,0.004224706296338976,0.0,0.8063241173722796,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,119,9,28,0,0,758,758,118,0,0.524774646738112,0.44667401016660335,0.4266534462447994,0.9478609935104347,0.7037037037037037,0.7018050510161813,-0.125,-0.004224706296338976,-0.12077529370366102,0.12077529370366102,0.10399919223596149,0.9851653705045746,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,308,10,28,0,0,758,758,307,0,0.5377956878478823,0.44339033290626517,0.42351694806583345,0.883187091520469,0.6666666666666667,0.8668773858468015,0.0,-0.004224706296338976,0.004224706296338976,0.004224706296338976,0.0,0.8831871464508949,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,392,11,28,0,0,758,758,391,0,0.3901036455075506,0.43713545152187194,0.41754241935414854,0.6302462280997326,0.6296296296296297,0.1610942580826275,0.0,-0.004224706296338976,0.004224706296338976,0.004224706296338976,0.0,0.630246209644253,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,202,12,28,0,0,758,758,201,0,0.5212388478356327,0.41833780244702723,0.3995873076249224,0.7433819480602434,0.5925925925925926,0.9999987044693108,0.125,-0.004224706296338976,0.12922470629633898,0.12922470629633898,0.1288621572159323,0.7756766951934814,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,583,13,28,0,0,758,758,582,0,0.40629391559256667,0.4171223030637208,0.3984262886513701,0.8779580684238286,0.5555555555555556,0.10415411803734552,-0.375,-0.004224706296338976,-0.370775293703661,0.370775293703661,2.8988895300702646,0.9533001045331257,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,261,14,28,0,0,758,758,260,0,0.5371514597604803,0.4044371395582722,0.38630969220162426,0.9615744364658256,0.5185185185185186,0.9454266290636711,0.0,-0.004224706296338976,0.004224706296338976,0.004224706296338976,0.0,0.9615744112684118,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,987,15,28,0,0,758,758,986,0,0.4280274229238258,0.38680782747065123,0.3694705509354845,0.9769511232172664,0.4814814814814815,0.27552597555447284,-0.375,-0.004224706296338976,-0.370775293703661,0.370775293703661,1.0359440074933204,0.9020355139457292,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,557,16,28,0,0,758,758,556,0,0.36421864908198737,0.3766860393406013,0.3598024357338976,0.8677434299414738,0.4444444444444444,0.0012370090915522394,0.125,-0.004224706296338976,0.12922470629633898,0.12922470629633898,0.3664141060972864,0.8227576489176824,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
0_0_0_10_14_16,-25.0,42,8,23,759,759,702,17,28,0,0,758,758,701,0,0.41677351583061323,0.37101753076749233,0.35438799777077756,0.8105696868491811,0.40740740740740744,0.432239095014871,0.0,-0.004224706296338976,0.004224706296338976,0.004224706296338976,0.0,0.8105697073983427,759,2.1503828546674324,12.276579807056414,0.760500989597207,0,0
