payload_symbol_index,gt_raw_fft_bin,savaux_argmax_bin,fused_argmax_bin,savaux_gt_rank,fused_gt_rank,rank_delta,savaux_gt_topk,fused_gt_topk,savaux_correct,fused_correct,gt_in_structured_topk,gt_path_ratio,gt_path_name,evidence_mode,dataset,target_snr_db,packet_index,packet_timing_tau0,packet_timing_slope
30,887,887,0,1,53,-52,1,0,1,0,1,0.005619118974642561,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-25.0,9,0.0,0.0
31,920,860,860,2,2,0,1,1,0,0,1,0.09804443520844715,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-25.0,9,0.0,0.0
32,752,752,752,1,1,0,1,1,1,1,1,0.11416012476470588,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-25.0,9,0.0,0.0
33,590,590,590,1,1,0,1,1,1,1,1,0.06840652147661763,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-25.0,9,0.0,0.0
34,936,936,936,1,1,0,1,1,1,1,1,0.039924532365970246,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-25.0,9,0.0,0.0
0,222,222,222,1,1,0,1,1,1,1,1,0.05366196088398351,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
1,826,826,826,1,1,0,1,1,1,1,1,0.1150837378376789,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
2,922,922,922,1,1,0,1,1,1,1,1,0.09799060602931017,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
3,718,718,718,1,1,0,1,1,1,1,1,0.07661269429928601,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
4,107,107,107,1,1,0,1,1,1,1,1,0.03360934426323256,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
5,468,962,981,8,131,-123,1,0,0,0,1,0.016742566196192167,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
6,89,89,89,1,1,0,1,1,1,1,1,0.05528555635976982,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
7,713,1,201,129,127,2,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
8,865,285,285,2,13,-11,1,0,0,0,1,0.013688438127811953,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
9,492,399,399,92,87,5,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
10,765,765,765,1,1,0,1,1,1,1,1,0.11671807032705747,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.09825217961552454,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
12,597,277,82,24,8,16,0,1,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
13,562,213,213,27,14,13,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
14,478,478,478,1,1,0,1,1,1,1,1,0.05258544329656142,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
15,267,963,267,2,1,1,1,1,0,1,1,0.14236720181794296,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
16,917,917,917,1,1,0,1,1,1,1,1,0.06629175917117336,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
17,656,651,624,12,67,-55,0,0,0,0,1,0.061855136249174145,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
18,889,434,434,3,14,-11,1,0,0,0,1,0.04597665932311229,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
19,510,654,353,13,59,-46,0,0,0,0,1,0.10473649757365759,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
20,860,860,860,1,1,0,1,1,1,1,1,0.07477984557148779,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
21,553,553,553,1,1,0,1,1,1,1,1,0.023401873893146814,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
22,629,998,998,58,48,10,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
23,759,759,759,1,1,0,1,1,1,1,1,0.08403118488801836,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
24,874,874,874,1,1,0,1,1,1,1,1,0.1050081232298966,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
25,720,720,720,1,1,0,1,1,1,1,1,0.03919007865514098,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
26,314,314,314,1,1,0,1,1,1,1,1,0.09251149755829999,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
27,602,602,602,1,1,0,1,1,1,1,1,0.13730893235029884,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
28,7,7,7,1,1,0,1,1,1,1,1,0.07900923693947769,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
29,610,510,510,156,156,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
30,807,807,807,1,1,0,1,1,1,1,1,0.07785619894390297,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
31,897,897,667,1,2,-1,1,1,1,0,1,0.03745789458263606,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
32,749,749,749,1,1,0,1,1,1,1,1,0.16324358068775416,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
33,584,581,382,7,14,-7,1,0,0,0,1,0.21506529499108423,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
34,934,706,881,7,5,2,1,1,0,0,1,0.09760240300564149,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,1,0.0,0.0
0,803,490,490,2,2,0,1,1,0,0,1,0.08432744205079179,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
1,826,861,861,14,85,-71,0,0,0,0,1,0.0705316761457143,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
2,922,922,922,1,1,0,1,1,1,1,1,0.060653805516068984,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
3,718,818,818,7,24,-17,1,0,0,0,1,0.11442137476093485,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
4,86,86,86,1,1,0,1,1,1,1,1,0.08169763590795072,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
5,468,981,693,8,22,-14,1,0,0,0,1,0.20088871921979573,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
6,89,89,89,1,1,0,1,1,1,1,1,0.10942073185068876,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
7,713,503,503,173,172,1,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
8,865,252,105,4,30,-26,1,0,0,0,1,0.0729879547151579,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
9,492,891,967,13,60,-47,0,0,0,0,1,0.07935671108408679,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
10,765,765,765,1,1,0,1,1,1,1,1,0.046313886694393507,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
11,1023,1023,187,1,9,-8,1,0,1,0,1,0.04309841147953073,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
12,597,597,597,1,1,0,1,1,1,1,1,0.06569701690441213,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
13,562,562,562,1,1,0,1,1,1,1,1,0.024053983572377566,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
14,478,478,412,1,2,-1,1,1,1,0,1,0.016679717876097636,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
15,267,774,774,2,2,0,1,1,0,0,1,0.12371440423160228,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
16,917,917,917,1,1,0,1,1,1,1,1,0.024654600038180145,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
17,656,756,404,8,59,-51,1,0,0,0,1,0.07047628119611951,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
18,889,889,889,1,1,0,1,1,1,1,1,0.07661508047424699,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
19,510,510,510,1,1,0,1,1,1,1,1,0.11980841164411132,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
20,860,860,860,1,1,0,1,1,1,1,1,0.05818361291439962,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
21,553,683,291,4,67,-63,1,0,0,0,1,0.022017772540766315,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
22,629,629,113,1,44,-43,1,0,1,0,1,0.018603330463526194,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
23,759,397,2,105,101,4,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
24,874,874,874,1,1,0,1,1,1,1,1,0.019501116947242887,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
25,720,437,763,23,10,13,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
26,314,314,314,1,1,0,1,1,1,1,1,0.12147049811292873,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
27,602,602,602,1,1,0,1,1,1,1,1,0.08155957466526319,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
28,7,7,7,1,1,0,1,1,1,1,1,0.03332775103470319,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
29,610,610,610,1,1,0,1,1,1,1,1,0.11871545699913547,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
30,775,387,775,17,1,16,0,1,0,1,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
31,912,405,405,3,8,-5,1,1,0,0,1,0.06645717352533057,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
32,768,768,768,1,1,0,1,1,1,1,1,0.08493198820718209,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
33,581,581,581,1,1,0,1,1,1,1,1,0.05120681697265772,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
34,93,190,190,52,44,8,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,2,-0.5,0.5
0,222,222,222,1,1,0,1,1,1,1,1,0.11118691027618326,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
1,711,711,711,1,1,0,1,1,1,1,1,0.051151941308650105,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
2,871,871,827,1,2,-1,1,1,1,0,1,0.05386146173975073,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
3,718,359,443,102,99,3,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
4,107,107,107,1,1,0,1,1,1,1,1,0.09822785708304087,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
5,468,468,468,1,1,0,1,1,1,1,1,0.05295924193729255,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
6,89,149,334,9,60,-51,0,0,0,0,1,0.06627453806550196,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
7,713,713,624,1,2,-1,1,1,1,0,1,0.037128870775992154,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
8,865,865,936,1,3,-2,1,1,1,0,1,0.0422028893566871,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
9,492,239,239,2,22,-20,1,0,0,0,1,0.029450963375411403,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
10,765,591,591,2,2,0,1,1,0,0,1,0.05951795575517426,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
11,1023,954,954,7,78,-71,1,0,0,0,1,0.06425050184785391,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
12,597,597,597,1,1,0,1,1,1,1,1,0.0818534716771865,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
13,562,327,327,2,2,0,1,1,0,0,1,0.09612702432271315,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
14,478,478,478,1,1,0,1,1,1,1,1,0.07367020781518957,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
15,267,267,267,1,1,0,1,1,1,1,1,0.05608642225871054,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
16,917,588,972,3,19,-16,1,0,0,0,1,0.1128114563368925,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
17,656,656,656,1,1,0,1,1,1,1,1,0.06513673042568616,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
18,889,888,957,25,11,14,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
19,510,510,510,1,1,0,1,1,1,1,1,0.023864788352019516,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
20,860,860,860,1,1,0,1,1,1,1,1,0.08957030397057085,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
21,553,553,553,1,1,0,1,1,1,1,1,0.07088352164556803,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
22,629,629,629,1,1,0,1,1,1,1,1,0.09792811379664441,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
23,759,759,558,1,13,-12,1,0,1,0,1,0.011743936805772183,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
24,874,874,874,1,1,0,1,1,1,1,1,0.062315024642477276,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
25,720,804,1003,4,5,-1,1,1,0,0,1,0.18565028329510536,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
26,314,314,314,1,1,0,1,1,1,1,1,0.11039963535824712,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
27,602,602,602,1,1,0,1,1,1,1,1,0.03416284557885305,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
28,7,7,7,1,1,0,1,1,1,1,1,0.07226102611489346,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
29,610,610,760,1,6,-5,1,1,1,0,1,0.08563338158707959,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
30,778,604,604,5,33,-28,1,0,0,0,1,0.05896550615078324,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
31,897,177,954,5,60,-55,1,0,0,0,1,0.03695526085668934,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
32,740,332,480,2,2,0,1,1,0,0,1,0.044277499611138534,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
33,590,38,38,3,3,0,1,1,0,0,1,0.08165886072495852,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
34,930,930,930,1,1,0,1,1,1,1,1,0.08684043303188074,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,3,0.5,-0.5
0,222,222,1000,1,2,-1,1,1,1,0,1,0.021860926810000122,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
1,826,29,29,2,2,0,1,1,0,0,1,0.11667393975428064,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
2,871,871,871,1,1,0,1,1,1,1,1,0.040435706462012284,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
3,718,718,718,1,1,0,1,1,1,1,1,0.04578096067997182,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
4,86,86,86,1,1,0,1,1,1,1,1,0.08766065860499082,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
5,468,468,468,1,1,0,1,1,1,1,1,0.07790317511234839,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
6,89,89,89,1,1,0,1,1,1,1,1,0.09305973260982957,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
7,713,713,713,1,1,0,1,1,1,1,1,0.08151604192276027,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
8,865,541,645,8,49,-41,1,0,0,0,1,0.060402537893500384,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
9,492,492,492,1,1,0,1,1,1,1,1,0.04389759691936896,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
10,765,629,629,11,75,-64,0,0,0,0,1,0.04662479387165947,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
11,1023,588,528,4,54,-50,1,0,0,0,1,0.028311748063734366,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
12,597,414,186,10,190,-180,0,0,0,0,1,0.004140227607182664,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
13,562,457,457,7,39,-32,1,0,0,0,1,0.055272283868969305,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
14,478,478,478,1,1,0,1,1,1,1,1,0.14021979452705544,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
15,267,267,267,1,1,0,1,1,1,1,1,0.22743523779831307,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
16,917,917,917,1,1,0,1,1,1,1,1,0.0658292625001264,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
17,656,656,656,1,1,0,1,1,1,1,1,0.014468543019518453,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
18,889,686,686,173,173,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
19,510,510,510,1,1,0,1,1,1,1,1,0.05972430501171299,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
20,860,860,860,1,1,0,1,1,1,1,1,0.08665527819503502,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
21,553,553,553,1,1,0,1,1,1,1,1,0.22006870692337663,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
22,629,417,738,4,19,-15,1,0,0,0,1,0.04939239932524815,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
23,759,759,759,1,1,0,1,1,1,1,1,0.0991949753685005,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
24,874,639,639,2,27,-25,1,0,0,0,1,0.06985755199879413,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
25,720,720,720,1,1,0,1,1,1,1,1,0.08558043484122277,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
26,314,314,314,1,1,0,1,1,1,1,1,0.10809095289307973,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
27,602,602,602,1,1,0,1,1,1,1,1,0.0650629203169754,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
28,7,7,7,1,1,0,1,1,1,1,1,0.06570497526296867,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
29,610,610,610,1,1,0,1,1,1,1,1,0.14946081412825027,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
30,823,823,823,1,1,0,1,1,1,1,1,0.022462941990862635,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
31,913,913,22,1,7,-6,1,1,1,0,1,0.06986892406303519,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
32,741,458,432,9,31,-22,0,0,0,0,1,0.10520379693956917,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
33,581,881,422,109,109,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
34,91,91,91,1,1,0,1,1,1,1,1,0.09705729358838584,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,5,0.0,0.0
0,803,803,803,1,1,0,1,1,1,1,1,0.018841077485648252,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
1,826,998,826,2,1,1,1,1,0,1,1,0.11331724329561926,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
2,871,871,158,1,16,-15,1,0,1,0,1,0.011472424167796588,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
3,718,151,282,2,44,-42,1,0,0,0,1,0.020900591588820606,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
4,107,107,107,1,1,0,1,1,1,1,1,0.04417436899300615,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
5,468,468,468,1,1,0,1,1,1,1,1,0.05763242733905156,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
6,89,89,89,1,1,0,1,1,1,1,1,0.10165774678938914,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
7,713,658,172,2,15,-13,1,0,0,0,1,0.03284053180334703,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
8,865,865,865,1,1,0,1,1,1,1,1,0.06748852972792568,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
9,492,492,492,1,1,0,1,1,1,1,1,0.03900940741768681,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
10,765,765,765,1,1,0,1,1,1,1,1,0.048060072669678204,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.10892126458922453,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
12,597,597,597,1,1,0,1,1,1,1,1,0.08239341645134059,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
13,562,687,687,27,12,15,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
14,478,478,478,1,1,0,1,1,1,1,1,0.05402235059973776,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
15,267,267,267,1,1,0,1,1,1,1,1,0.07100785602006383,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
16,917,917,917,1,1,0,1,1,1,1,1,0.147797078949097,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
17,656,656,656,1,1,0,1,1,1,1,1,0.07951108230722455,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
18,889,889,889,1,1,0,1,1,1,1,1,0.07061509590989365,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
19,510,399,43,6,31,-25,1,0,0,0,1,0.10897751812930026,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
20,860,860,860,1,1,0,1,1,1,1,1,0.06252136727841709,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
21,553,553,553,1,1,0,1,1,1,1,1,0.06428224142863323,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
22,629,629,629,1,1,0,1,1,1,1,1,0.10268311257310794,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
23,759,759,611,1,2,-1,1,1,1,0,1,0.032256926506467644,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
24,874,874,874,1,1,0,1,1,1,1,1,0.06883388973896133,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
25,720,1023,571,2,4,-2,1,1,0,0,1,0.07779396285385669,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
26,314,314,314,1,1,0,1,1,1,1,1,0.048366575128247505,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
27,602,602,73,1,2,-1,1,1,1,0,1,0.03504357535055453,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
28,7,7,7,1,1,0,1,1,1,1,1,0.11544924015233397,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
