snr_label,added_snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,chip_delta,selected_offset,fixed_q0_bin,fixed_q0_correct,savaux_bin,savaux_correct,choice_bin,choice_correct,choice_gt_power,choice_gt_to_mean_energy,choice_gt_margin_db,segment_valid,head_energy,tail_energy,total_energy,head_tail_coherence,head_tail_phase_deg,gt_energy_gain_db,head_energy_gain_db,tail_energy_gain_db,total_segment_gain_db,head_tail_coherence_delta,abs_phase_error_reduction_deg
clean,,0,7,7,15,468,-1,2,468,1,468,1,468,1,6.425444858735206e-06,42.80381560965797,7.04951795219193,1,3.6150570145045746e-06,2.8132522048498325e-06,6.4254448587352435e-06,0.9999348324775413,0.9302455943936777,0.053898027582383594,0.09705354195760904,0.0,0.053898027582383594,9.022843930583946e-05,0.5054405367738838
clean,,0,7,7,15,468,-1,3,468,1,468,1,468,1,6.409451760783849e-06,42.8218997506054,7.046508534962495,1,3.599385678960027e-06,2.8132522048498325e-06,6.409451760783886e-06,0.9998426635429617,1.4452866577292194,0.04307485075513206,0.07818587457154158,0.0,0.04307485075513206,-1.9404952738000247e-06,-0.009600526561657885
clean,,0,7,7,15,468,0,0,468,1,468,1,468,1,6.346194789980235e-06,42.32330270482416,6.893360129358821,1,3.5351658798487097e-06,2.8132522048498325e-06,6.346194789980272e-06,0.9998446040382355,1.4356861311675615,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,7,15,468,0,1,468,1,468,1,468,1,6.34458231460374e-06,42.22994587072806,7.01787110166031,1,3.5351658798487097e-06,2.8109080565248145e-06,6.344582314603783e-06,0.9999656158380464,0.6753346932466088,-0.0011036190395814986,0.0,-0.0036202764286869466,-0.001103619039577158,0.0001210117998109439,0.7603514379209527
clean,,0,7,7,15,468,0,2,468,1,468,1,468,1,6.214311560331315e-06,41.33377310895063,6.743028934714966,1,3.5351658798487097e-06,2.683650800760762e-06,6.214311560331358e-06,0.9999336460065201,0.9393075567490047,-0.09120374969938574,0.0,-0.20482663560216208,-0.09120374969938132,8.904196828463107e-05,0.4963785744185568
clean,,0,7,7,15,468,0,3,468,1,468,1,468,1,6.347001642771241e-06,42.225409925601994,6.856815700512383,1,3.5351658798487097e-06,2.8137623899221774e-06,6.347001642771282e-06,0.9998901131518888,1.2072777761280995,0.0005521252541399656,0.0,0.0007875243916442637,0.0005521252541428581,4.550911365330812e-05,0.228408355039462
clean,,0,7,7,15,468,1,0,468,1,468,1,468,1,6.346194789980235e-06,42.32330270482416,6.893360129358821,1,3.5351658798487097e-06,2.8132522048498325e-06,6.346194789980272e-06,0.9998446040382355,1.4356861311675615,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,7,7,15,468,1,1,468,1,468,1,468,1,6.425796505172654e-06,42.90839312574491,7.060379103951736,1,3.5351658798487097e-06,2.891995319008756e-06,6.425796505172693e-06,0.9998380321912193,1.4647565261248272,0.05413569817478454,0.0,0.11988917757660394,0.054135698174785495,-6.571847016245691e-06,-0.02907039495726571
clean,,0,7,7,15,468,1,2,468,1,468,1,468,1,6.326503036468004e-06,42.26688099659144,7.051019100707996,1,3.5351658798487097e-06,2.7939707519541294e-06,6.326503036468043e-06,0.9998292882546639,1.5050386639534297,-0.013496773756456385,0.0,-0.029868124260268643,-0.013496773756454935,-1.531578357161223e-05,-0.06935253278586817
clean,,0,7,7,15,468,1,3,468,1,468,1,468,1,6.297315520693918e-06,42.07215272596814,7.0130454321646996,1,3.5351658798487097e-06,2.7654286626844765e-06,6.29731552069396e-06,0.999811280233139,1.582853068008081,-0.03357944457681619,0.0,-0.07446208075883137,-0.03357944457681328,-3.332380509646349e-05,-0.1471669368405195
