dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_bin,selected_bin,savaux_top1_bin,gt_amp,gt_amp_db,gt_amp_z,selected_amp,selected_amp_db,savaux_top1_amp,savaux_top1_amp_db,gt_power,selected_power,savaux_top1_power,gt_minus_top1_power_db,gt_minus_selected_power_db,gt_rank,selected_hit_raw
0_0_0_10_14_16,-25.0,42,10,31,904,904,904,0.9637731909751892,-0.32050317043835924,0.28197187360813714,0.9637731909751892,-0.32050317043835924,0.9637731909751892,-0.32050317043835924,0.9288588785332195,0.9288588785332195,0.9288588785332195,0.0,0.0,1,1
0_0_0_10_14_16,-25.0,42,10,32,760,760,760,1.012113332748413,0.10458291868086331,0.48216158885586524,1.012113332748413,0.10458291868086331,1.012113332748413,0.10458291868086331,1.0243733983271,1.0243733983271,1.0243733983271,0.0,0.0,1,1
0_0_0_10_14_16,-25.0,42,10,33,577,577,577,1.0011532306671143,0.010011062878296662,0.43762399195921614,1.0011532306671143,0.010011062878296662,1.0011532306671143,0.010011062878296662,1.002308029968745,1.002308029968745,1.002308029968745,0.0,0.0,1,1
0_0_0_10_14_16,-25.0,42,10,34,930,930,930,1.151341438293457,1.2240827154654574,1.0093779604914503,1.151341438293457,1.2240827154654574,1.151341438293457,1.2240827154654574,1.3255871075316463,1.3255871075316463,1.3255871075316463,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,0,803,803,803,1.2281920909881592,1.785325927829692,1.3510441483693525,1.2281920909881592,1.785325927829692,1.2281920909881592,1.785325927829692,1.508456105189694,1.508456105189694,1.508456105189694,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,1,826,131,131,0.629257321357727,-4.02343445538497,-1.5717285005084667,0.693973958492279,-3.1731365244850354,0.693973958492279,-3.1731365244850354,0.3959647764823018,0.48159993779358956,0.48159993779358956,-0.8502986769212197,-0.8502986769212197,9,0
0_0_0_10_14_16,-24.5,42,10,2,922,922,922,1.0801180601119995,0.6694245551637068,0.7895601490813022,1.0801180601119995,0.6694245551637068,1.0801180601119995,0.6694245551637068,1.166655023780109,1.166655023780109,1.166655023780109,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,3,691,691,691,0.9364244341850281,-0.5705452550554398,0.16564908929386463,0.9364244341850281,-0.5705452550554398,0.9364244341850281,-0.5705452550554398,0.87689072093875,0.87689072093875,0.87689072093875,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,4,107,107,107,1.0690569877624512,0.580017131511428,0.7445733437703739,1.0690569877624512,0.580017131511428,1.0690569877624512,0.580017131511428,1.1428828430837257,1.1428828430837257,1.1428828430837257,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,5,468,532,5,0.49662625789642334,-6.079406438357746,-2.606224379535649,0.6260128617286682,-4.0683348782704245,0.7309485077857971,-2.7222643232819794,0.24663761043097399,0.39189210304971667,0.5342857210342835,-3.3571426363121843,-2.011072081323739,45,0
0_0_0_10_14_16,-24.5,42,10,6,89,89,89,0.7917830944061279,-2.027875504682397,-0.5676304252649215,0.7917830944061279,-2.027875504682397,0.7917830944061279,-2.027875504682397,0.6269204685873433,0.6269204685873433,0.6269204685873433,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,7,713,713,713,0.9786288142204285,-0.18764002509395988,0.358314108921397,0.9786288142204285,-0.18764002509395988,0.9786288142204285,-0.18764002509395988,0.9577142393608398,0.9577142393608398,0.9577142393608398,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,8,865,865,865,0.9396403431892395,-0.5407669036966831,0.18063255308616538,0.9396403431892395,-0.5407669036966831,0.9396403431892395,-0.5407669036966831,0.8829238625349376,0.8829238625349376,0.8829238625349376,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,9,492,492,492,0.8653103113174438,-1.256562421213379,-0.17953165111007255,0.8653103113174438,-1.256562421213379,0.8653103113174438,-1.256562421213379,0.7487618317192677,0.7487618317192677,0.7487618317192677,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,10,765,765,765,1.0187852382659912,0.1616528721592117,0.534066534428382,1.0187852382659912,0.1616528721592117,1.0187852382659912,0.1616528721592117,1.0379233617086925,1.0379233617086925,1.0379233617086925,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,11,1023,632,632,0.6860605478286743,-3.272751084480117,-1.1940099031312637,0.7882885336875916,-2.0662958113130134,0.7882885336875916,-2.0662958113130134,0.4706790752869807,0.6213988123433332,0.6213988123433332,-1.2064552731671039,-1.2064552731671039,2,0
0_0_0_10_14_16,-24.5,42,10,12,597,597,597,0.9893606901168823,-0.09290698565216793,0.4059805847887148,0.9893606901168823,-0.09290698565216793,0.9893606901168823,-0.09290698565216793,0.9788346930895422,0.9788346930895422,0.9788346930895422,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,13,562,562,562,1.1125688552856445,0.9265379669064819,0.9189309610832876,1.1125688552856445,0.9265379669064819,1.1125688552856445,0.9265379669064819,1.2378094577516094,1.2378094577516094,1.2378094577516094,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,14,478,478,478,0.9593278169631958,-0.360659248232783,0.271256661246067,0.9593278169631958,-0.360659248232783,0.9593278169631958,-0.360659248232783,0.9203098603993709,0.9203098603993709,0.9203098603993709,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,15,267,267,267,1.0405102968215942,0.3449276463719031,0.6262842301085167,1.0405102968215942,0.3449276463719031,1.0405102968215942,0.3449276463719031,1.0826619258687629,1.0826619258687629,1.0826619258687629,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,16,917,917,917,1.3290311098098755,2.470702939556384,1.6959027846169341,1.3290311098098755,2.470702939556384,1.3290311098098755,2.470702939556384,1.7663236908424693,1.7663236908424693,1.7663236908424693,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,17,656,656,656,0.9149269461631775,-0.7722716300332723,0.06414716935820616,0.9149269461631775,-0.7722716300332723,0.9149269461631775,-0.7722716300332723,0.8370914258832727,0.8370914258832727,0.8370914258832727,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,18,889,889,889,0.9248183965682983,-0.6788707962772987,0.11114332417863737,0.9248183965682983,-0.6788707962772987,0.9248183965682983,-0.6788707962772987,0.8552891768781059,0.8552891768781059,0.8552891768781059,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,19,510,510,510,1.0941892862319946,0.781849161248957,0.8461284256238069,1.0941892862319946,0.781849161248957,1.0941892862319946,0.781849161248957,1.1972501941048819,1.1972501941048819,1.1972501941048819,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,20,860,860,860,1.0578534603118896,0.4885102200381646,0.6985301468758714,1.0578534603118896,0.4885102200381646,1.0578534603118896,0.4885102200381646,1.119053691281934,1.119053691281934,1.119053691281934,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,21,553,553,553,0.9333398938179016,-0.5992034138581555,0.15122926867984587,0.9333398938179016,-0.5992034138581555,0.9333398938179016,-0.5992034138581555,0.8711234686548011,0.8711234686548011,0.8711234686548011,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,22,629,911,911,0.6542181372642517,-3.685548396987719,-1.4017156122553478,0.8173256516456604,-1.7520974119741508,0.8173256516456604,-1.7520974119741508,0.4280013711255073,0.6680212208380034,0.6680212208380034,-1.9334509850135684,-1.9334509850135684,8,0
0_0_0_10_14_16,-24.5,42,10,23,759,759,759,1.047807216644287,0.4056277054490597,0.6568264561174674,1.047807216644287,0.4056277054490597,1.047807216644287,0.4056277054490597,1.097899963251848,1.097899963251848,1.097899963251848,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,24,874,874,814,0.7408730387687683,-2.6051241882227814,-0.8580825273567723,0.7408730387687683,-2.6051241882227814,0.8003299832344055,-1.934618251416549,0.5488928595744689,0.5488928595744689,0.6405280820639838,-0.6705059368062325,0.0,3,1
0_0_0_10_14_16,-24.5,42,10,25,720,720,720,0.9095146656036377,-0.8238058739696473,0.03821687292300056,0.9095146656036377,-0.8238058739696473,0.9095146656036377,-0.8238058739696473,0.8272170353706976,0.8272170353706976,0.8272170353706976,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,26,314,314,314,0.8086269497871399,-1.8450357733092142,-0.47563162849410995,0.8086269497871399,-1.8450357733092142,0.8086269497871399,-1.8450357733092142,0.6538776403179014,0.6538776403179014,0.6538776403179014,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,27,602,947,947,0.45492982864379883,-6.841111732044536,-2.9894888373580817,0.7981901168823242,-1.9578730782722635,0.7981901168823242,-1.9578730782722635,0.20696114898987616,0.6371075578402987,0.6371075578402987,-4.883239302388855,-4.883239302388855,70,0
0_0_0_10_14_16,-24.5,42,10,28,7,7,782,0.8031034469604492,-1.9045702015122314,-0.5055873482929807,0.8031034469604492,-1.9045702015122314,0.8106622099876404,-1.8232014336069922,0.6449751465197551,0.6449751465197551,0.6571732187020451,-0.08136876790523959,0.0,2,1
0_0_0_10_14_16,-24.5,42,10,29,610,610,610,0.9781900644302368,-0.1915350532560131,0.35635426189249314,0.9781900644302368,-0.1915350532560131,0.9781900644302368,-0.1915350532560131,0.9568556855406918,0.9568556855406918,0.9568556855406918,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,30,826,826,826,0.7468014359474182,-2.5358971132422474,-0.8232497940425185,0.7468014359474182,-2.5358971132422474,0.7468014359474182,-2.5358971132422474,0.5577122957074607,0.5577122957074607,0.5577122957074607,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,31,904,904,904,0.9621431231498718,-0.33520639768696786,0.28406367866517995,0.9621431231498718,-0.33520639768696786,0.9621431231498718,-0.33520639768696786,0.9257193894245894,0.9257193894245894,0.9257193894245894,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,32,760,760,760,1.0060919523239136,0.05275350230882172,0.4792720380675932,1.0060919523239136,0.05275350230882172,1.0060919523239136,0.05275350230882172,1.012221016530944,1.012221016530944,1.012221016530944,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,33,577,577,577,0.9941679835319519,-0.0508045422927233,0.42716511673420554,0.9941679835319519,-0.0508045422927233,0.9941679835319519,-0.0508045422927233,0.9883699794799874,0.9883699794799874,0.9883699794799874,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,10,34,930,930,930,1.1379746198654175,1.1226515228099654,1.0176086994395144,1.1379746198654175,1.1226515228099654,1.1379746198654175,1.1226515228099654,1.2949859641435637,1.2949859641435637,1.2949859641435637,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,0,803,803,803,1.2130076885223389,1.677271072108764,1.374545558483354,1.2130076885223389,1.677271072108764,1.2130076885223389,1.677271072108764,1.4713876524143075,1.4713876524143075,1.4713876524143075,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,1,826,131,131,0.6445708870887756,-3.8145862775045476,-1.5757404681539187,0.6554738879203796,-3.668892091925513,0.6554738879203796,-3.668892091925513,0.4154717053212522,0.4296460177454584,0.4296460177454584,-0.14569338237902535,-0.14569338237902535,3,0
0_0_0_10_14_16,-24.0,42,10,2,922,922,922,1.0725107192993164,0.6080328294294814,0.8001390424901815,1.0725107192993164,0.6080328294294814,1.0725107192993164,0.6080328294294814,1.150279243011937,1.150279243011937,1.150279243011937,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,3,691,691,691,0.9352301955223083,-0.5816295934466869,0.16103933556240893,0.9352301955223083,-0.5816295934466869,0.9352301955223083,-0.5816295934466869,0.8746556301048258,0.8746556301048258,0.8746556301048258,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,4,107,107,107,1.0593006610870361,0.5003848663360608,0.7423093755683257,1.0593006610870361,0.5003848663360608,1.0593006610870361,0.5003848663360608,1.1221178905794318,1.1221178905794318,1.1221178905794318,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,5,468,532,5,0.5170103907585144,-5.7300145693111615,-2.604729563207644,0.5909903645515442,-4.568391995106117,0.6902492642402649,-3.219880952348798,0.26729968251983394,0.3492696109927671,0.476444046784227,-2.51013461833372,-1.1616235755764017,26,0
0_0_0_10_14_16,-24.0,42,10,6,89,89,89,0.7999504804611206,-1.9387379283640187,-0.5680141525842736,0.7999504804611206,-1.9387379283640187,0.7999504804611206,-1.9387379283640187,0.6399207711899777,0.6399207711899777,0.6399207711899777,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,7,713,713,713,0.9722268581390381,-0.24464771088966458,0.3420697003456289,0.9722268581390381,-0.24464771088966458,0.9722268581390381,-0.24464771088966458,0.9452249477884358,0.9452249477884358,0.9452249477884358,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,8,865,865,865,0.9399421811103821,-0.5379772087934055,0.18448987556615454,0.9399421811103821,-0.5379772087934055,0.9399421811103821,-0.5379772087934055,0.8834913038305423,0.8834913038305423,0.8834913038305423,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,9,492,492,492,0.8697623610496521,-1.21198780699679,-0.17759601324974647,0.8697623610496521,-1.21198780699679,0.8697623610496521,-1.21198780699679,0.7564866683824221,0.7564866683824221,0.7564866683824221,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,10,765,765,765,1.0141479969024658,0.12202674389130064,0.5390512407240023,1.0141479969024658,0.12202674389130064,1.0141479969024658,0.12202674389130064,1.0284961596212838,1.0284961596212838,1.0284961596212838,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,11,1023,632,632,0.6997348070144653,-3.101330447487171,-1.1925716101962363,0.7446944713592529,-2.56043740727607,0.7446944713592529,-2.56043740727607,0.48962880014757104,0.5545698556730372,0.5545698556730372,-0.5408930402111007,-0.5408930402111007,2,0
0_0_0_10_14_16,-24.0,42,10,12,597,597,597,0.9875770211219788,-0.10858047516716121,0.4151665123492268,0.9875770211219788,-0.10858047516716121,0.9875770211219788,-0.10858047516716121,0.9753084903765199,0.9753084903765199,0.9753084903765199,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,13,562,562,562,1.1033607721328735,0.8543507878472318,0.9324637524320517,1.1033607721328735,0.8543507878472318,1.1033607721328735,0.8543507878472318,1.2174049934816509,1.2174049934816509,1.2174049934816509,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,14,478,478,478,0.9585140943527222,-0.36802993418244,0.27578741620331665,0.9585140943527222,-0.36802993418244,0.9585140943527222,-0.36802993418244,0.9187491548090385,0.9187491548090385,0.9187491548090385,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,15,267,267,267,1.034572720527649,0.29522045612773096,0.6320928032745219,1.034572720527649,0.29522045612773096,1.034572720527649,0.29522045612773096,1.0703407140599808,1.0703407140599808,1.0703407140599808,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,16,917,917,917,1.3027645349502563,2.297318545829544,1.7076418647264435,1.3027645349502563,2.297318545829544,1.3027645349502563,2.297318545829544,1.6971951229209026,1.6971951229209026,1.6971951229209026,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,17,656,656,656,0.9081193804740906,-0.8371411160724649,0.023775742053243145,0.9081193804740906,-0.8371411160724649,0.9081193804740906,-0.8371411160724649,0.8246807009363835,0.8246807009363835,0.8246807009363835,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,18,889,889,889,0.9240415096282959,-0.6861703808446882,0.10487887751706336,0.9240415096282959,-0.6861703808446882,0.9240415096282959,-0.6861703808446882,0.8538527115161401,0.8538527115161401,0.8538527115161401,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,19,510,510,510,1.0829918384552002,0.6925036749399022,0.8455177075396619,1.0829918384552002,0.6925036749399022,1.0829918384552002,0.6925036749399022,1.1728713221605744,1.1728713221605744,1.1728713221605744,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,20,860,860,860,1.0518906116485596,0.43941157910166684,0.7095538566474929,1.0518906116485596,0.43941157910166684,1.0518906116485596,0.43941157910166684,1.10647410966466,1.10647410966466,1.10647410966466,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,21,553,553,553,0.9329147934913635,-0.6031604028054661,0.1494727485319082,0.9329147934913635,-0.6031604028054661,0.9329147934913635,-0.6031604028054661,0.8703301231271467,0.8703301231271467,0.8703301231271467,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,22,629,911,911,0.6652617454528809,-3.540148981443733,-1.4283097414957784,0.771586537361145,-2.2523071706090265,0.771586537361145,-2.2523071706090265,0.44257326926839724,0.5953458766172481,0.5953458766172481,-1.2878417035959604,-1.2878417035959604,5,0
0_0_0_10_14_16,-24.0,42,10,23,759,759,759,1.0416375398635864,0.3543324633038185,0.6638484221254691,1.0416375398635864,0.3543324633038185,1.0416375398635864,0.3543324633038185,1.085009012798821,1.085009012798821,1.085009012798821,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,24,874,874,814,0.7495708465576172,-2.503746260585152,-0.8715428281065922,0.7495708465576172,-2.503746260585152,0.7563652396202087,-2.425368765974566,0.5618565433649145,0.5618565433649145,0.5720883757057358,-0.07837680392291016,0.0,2,1
0_0_0_10_14_16,-24.0,42,10,25,720,720,720,0.9108589291572571,-0.8109775984692703,0.037831070784208505,0.9108589291572571,-0.8109775984692703,0.9108589291572571,-0.8109775984692703,0.8296640974083545,0.8296640974083545,0.8296640974083545,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,26,314,314,314,0.8156830668449402,-1.769571066524041,-0.477135858250626,0.8156830668449402,-1.769571066524041,0.8156830668449402,-1.769571066524041,0.6653389627745696,0.6653389627745696,0.6653389627745696,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,27,602,947,947,0.48150965571403503,-6.347899990881203,-2.9366643913126254,0.7533330321311951,-2.460259784289108,0.7533330321311951,-2.460259784289108,0.23185151984563745,0.5675106572999802,0.5675106572999802,-3.8876407441923035,-3.8876407441923035,31,0
0_0_0_10_14_16,-24.0,42,10,28,7,7,7,0.8096336722373962,-1.8342287610046175,-0.5118706811706092,0.8096336722373962,-1.8342287610046175,0.8096336722373962,-1.8342287610046175,0.6555066832206116,0.6555066832206116,0.6555066832206116,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,29,610,610,610,0.9725162982940674,-0.24206223295273968,0.34345864746204036,0.9725162982940674,-0.24206223295273968,0.9725162982940674,-0.24206223295273968,0.945788066380576,0.945788066380576,0.945788066380576,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,30,826,826,826,0.753759503364563,-2.45534398505519,-0.8455405946065634,0.753759503364563,-2.45534398505519,0.753759503364563,-2.45534398505519,0.5681533889123926,0.5681533889123926,0.5681533889123926,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,31,904,904,904,0.9606771469116211,-0.3484508079762565,0.28630553762974775,0.9606771469116211,-0.3484508079762565,0.9606771469116211,-0.3484508079762565,0.9229005805982524,0.9229005805982524,0.9229005805982524,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,32,760,760,760,1.0006089210510254,0.005287411402771435,0.47633759040966556,1.0006089210510254,0.005287411402771435,1.0006089210510254,0.005287411402771435,1.0012182128868972,1.0012182128868972,1.0012182128868972,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,33,577,577,577,0.9878846406936646,-0.10587533568162641,0.41661974296251647,0.9878846406936646,-0.10587533568162641,0.9878846406936646,-0.10587533568162641,0.9759159455534281,0.9759159455534281,0.9759159455534281,0.0,0.0,1,1
0_0_0_10_14_16,-24.0,42,10,34,930,930,930,1.125537395477295,1.027198576329002,1.0253194809459811,1.125537395477295,1.027198576329002,1.125537395477295,1.027198576329002,1.2668344286178126,1.2668344286178126,1.2668344286178126,0.0,0.0,1,1
