snr_label,added_snr_db,noise_power_db_relative,seed,packet_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,savaux_bin,savaux_correct,savaux_gt_rank,savaux_gt_margin_db,litenap_single_bin,litenap_single_correct,litenap_single_gt_rank,litenap_single_gt_margin_db,litenap_savaux_k1_bin,litenap_savaux_k1_correct,litenap_savaux_k1_gt_rank,litenap_savaux_k1_gt_margin_db,litenap_savaux_k2_bin,litenap_savaux_k2_correct,litenap_savaux_k2_gt_rank,litenap_savaux_k2_gt_margin_db,litenap_single_phase_bin,litenap_single_phase_correct,litenap_single_phase_gt_rank,litenap_single_phase_gt_margin_db,litenap_single_phase_alias_bin,litenap_single_phase_candidate_bins,litenap_single_phase_phase_jump_scores,litenap_savaux_k1_phase_bin,litenap_savaux_k1_phase_correct,litenap_savaux_k1_phase_gt_rank,litenap_savaux_k1_phase_gt_margin_db,litenap_savaux_k1_phase_alias_bin,litenap_savaux_k1_phase_candidate_bins,litenap_savaux_k1_phase_phase_jump_scores,litenap_savaux_k2_phase_bin,litenap_savaux_k2_phase_correct,litenap_savaux_k2_phase_gt_rank,litenap_savaux_k2_phase_gt_margin_db,litenap_savaux_k2_phase_alias_bin,litenap_savaux_k2_phase_candidate_bins,litenap_savaux_k2_phase_phase_jump_scores
-28,-28.0,28.0,42,0,6,14,648104,932,932,1,1,1.6208665638179676,80,0,969,-19.6071601880411,300,0,59,-3.470749251524145,2,0,38,-3.298460817045008,80,0,969,-19.6071601880411,80,80|336|592|848,2.16780027|0.968190837|2.1420555|0.582351647,350,0,59,-3.470749251524145,94,94|350|606|862,2.78040851|1.98094089|0.0244549006|0.206503987,590,0,38,-3.298460817045008,78,78|334|590|846,0.303139467|2.42659961|0.756875519|2.12144602
-28,-28.0,28.0,42,0,7,15,652200,468,194,0,169,-5.57811032267966,182,0,837,-14.521859273216469,359,0,924,-19.815402102302425,497,0,965,-21.719041963953273,950,0,837,-14.521859273216469,182,182|438|694|950,1.17490887|0.0828336719|0.374351311|1.34495572,960,0,924,-19.815402102302425,192,192|448|704|960,0.36454791|0.276560152|0.978708789|2.14953299,497,0,965,-21.719041963953273,241,241|497|753|1009,0.714082512|0.765626732|0.832416408|1.24343874
-28,-28.0,28.0,42,0,8,16,656296,89,89,1,1,1.421569971681889,221,0,249,-6.548611839615283,342,0,160,-5.687175538328927,555,0,3,-0.6544315385415265,221,0,249,-6.548611839615283,221,221|477|733|989,1.47449999|0.357411473|0.0817384272|0.73828774,342,0,160,-5.687175538328927,86,86|342|598|854,0.553565411|0.210382941|2.41923889|3.78708404,171,0,3,-0.6544315385415265,171,171|427|683|939,0.155593794|0.471171602|0.776088385|0.129844363
-28,-28.0,28.0,42,0,9,17,660392,713,231,0,31,-3.850120533004988,58,0,73,-3.3000513714720787,1020,0,700,-11.456193398785203,969,0,103,-4.26037548147543,314,0,73,-3.3000513714720787,58,58|314|570|826,0.50046316|1.27895876|0.182465907|0.0876381273,58,0,700,-11.456193398785203,58,58|314|570|826,0.372931795|0.549688909|0.10782602|0.998569224,905,0,103,-4.26037548147543,137,137|393|649|905,0.624814478|0.151783092|0.690585166|1.02121955
-28,-28.0,28.0,42,0,10,18,664488,865,865,1,1,2.6157301523293857,188,0,137,-4.57735829339793,902,0,44,-3.606049721178083,649,0,3,-0.629554957215136,956,0,137,-4.57735829339793,188,188|444|700|956,1.07199395|0.520648276|0.387291435|1.51061085,902,0,44,-3.606049721178083,134,134|390|646|902,4.10988182|5.07612835|3.47432762|0.857067776,649,0,3,-0.629554957215136,137,137|393|649|905,2.19745713|1.86576031|0.287046812|0.715429301
-28,-28.0,28.0,42,0,11,19,668584,92,92,1,1,0.3988639227615092,134,0,501,-9.161920169586189,465,0,31,-3.834453869352278,92,1,1,1.3596647891717042,134,0,501,-9.161920169586189,134,134|390|646|902,0.934343758|0.00576332029|0.531404466|0.505214635,209,0,31,-3.834453869352278,209,209|465|721|977,3.26032266|0.126910263|0.932618296|0.518667298,92,1,1,1.3596647891717042,92,92|348|604|860,0.492017969|2.8120156|1.37296962|0.894625893
-28,-28.0,28.0,42,0,12,20,672680,645,386,0,19,-1.3395525515843911,165,0,129,-4.761603484826288,787,0,131,-5.0420100163807575,666,0,28,-2.394811662070317,165,0,129,-4.761603484826288,165,165|421|677|933,2.18405884|0.336506472|1.12400004|0.492635239,781,0,131,-5.0420100163807575,13,13|269|525|781,0.295826377|0.292032517|1.07808944|0.594711041,841,0,28,-2.394811662070317,73,73|329|585|841,0.472266198|0.11424761|0.299868048|0.0598033942
-28,-28.0,28.0,42,0,13,21,676776,426,426,1,1,2.2042675970330845,187,0,217,-5.321754071004746,726,0,4,-0.550775412985013,428,0,2,-0.7676575167659948,699,0,217,-5.321754071004746,187,187|443|699|955,1.80952411|3.85897391|4.52681394|0.118673572,726,0,4,-0.550775412985013,214,214|470|726|982,3.01567893|1.90623087|0.363784581|0.00461326865,428,0,2,-0.7676575167659948,172,172|428|684|940,2.66494696|0.258305924|0.966138409|1.38022417
-28,-28.0,28.0,42,0,14,22,680872,765,765,1,1,1.3978521439488114,232,0,453,-9.469542642684907,250,0,96,-3.6187158966075694,849,0,19,-3.2294001558690324,232,0,453,-9.469542642684907,232,232|488|744|1000,1.34013424|0.6180075|1.07522631|0,357,0,96,-3.6187158966075694,101,101|357|613|869,0.610784058|0.614091633|1.16617632|0.0872682343,849,0,19,-3.2294001558690324,81,81|337|593|849,0.399327105|0.617408843|0.597518768|0.107010863
-28,-28.0,28.0,42,0,15,23,684968,1023,411,0,3,-0.15648594612278044,61,0,509,-8.602310181421698,644,0,177,-5.6549572790130975,341,0,27,-2.9261926615843743,317,0,509,-8.602310181421698,61,61|317|573|829,0.383649743|1.0624838|0.290520513|0.777045308,61,0,177,-5.6549572790130975,61,61|317|573|829,0.930932665|0.999053213|0.454867232|0.172926598,667,0,27,-2.9261926615843743,155,155|411|667|923,0.384977926|0.271233922|0.43647541|1.87132372
-28,-28.0,28.0,42,0,16,24,689064,597,597,1,1,2.2954562590469223,165,0,281,-7.213015071178051,850,0,16,-1.758497856016315,107,0,122,-5.262458022338611,933,0,281,-7.213015071178051,165,165|421|677|933,0.0630534108|1.28562565|0.361963428|2.36239572,363,0,16,-1.758497856016315,107,107|363|619|875,1.67583398|0.840125978|0.994275989|0.724135419,185,0,122,-5.262458022338611,185,185|441|697|953,1.41236484|0.33985539|2.86328276|1.45904114
-28,-28.0,28.0,42,0,17,25,693160,562,562,1,1,0.017647813339671782,91,0,257,-6.6865638760590285,596,0,560,-11.436137916449558,444,0,125,-5.0897397570949545,91,0,257,-6.6865638760590285,91,91|347|603|859,2.49658027|0.0336274076|0.0298412954|1.4999456,859,0,560,-11.436137916449558,91,91|347|603|859,0.755728844|0.335236485|0.57440544|1.28217714,501,0,125,-5.0897397570949545,245,245|501|757|1013,0.0210585364|0.79947351|0.717581941|2.28792804
-28,-28.0,28.0,42,0,18,26,697256,827,197,0,123,-4.591425998280404,115,0,545,-8.944583044564617,126,0,50,-4.287520537502203,834,0,71,-3.8538432008341124,371,0,545,-8.944583044564617,115,115|371|627|883,0.516516724|1.55654192|0.368211587|0.798480733,382,0,50,-4.287520537502203,126,126|382|638|894,0.166736407|2.75176726|4.68352397|0.695017778,834,0,71,-3.8538432008341124,66,66|322|578|834,0.00057280468|0.752181899|0.907748461|0.991263187
-28,-28.0,28.0,42,0,19,27,701352,890,890,1,1,0.969751679115442,93,0,685,-11.406432699565618,949,0,275,-7.038800568946816,835,0,5,-1.3153559326557265,93,0,685,-11.406432699565618,93,93|349|605|861,2.03835276|0.700016193|0.391434195|1.48778419,871,0,275,-7.038800568946816,103,103|359|615|871,0.427590245|0.0552517488|0.442535879|5.53504321,577,0,5,-1.3153559326557265,65,65|321|577|833,0.539257059|0.0692117555|1.91363838|1.37263483
-28,-28.0,28.0,42,0,20,28,705448,174,807,0,2,-1.6866420115115852,26,0,505,-9.58089750356386,500,0,281,-7.313897995009984,661,0,833,-15.72938060409612,794,0,505,-9.58089750356386,26,26|282|538|794,0|0.380841031|0.018911464|0.404948384,500,0,281,-7.313897995009984,244,244|500|756|1012,1.57015534|0.603406018|1.76019386|2.22891964,39,0,833,-15.72938060409612,39,39|295|551|807,3.03245719|0.243027192|2.28739809|0.776769511
-28,-28.0,28.0,42,0,21,29,709544,267,267,1,1,2.2887298314321125,111,0,557,-10.802159990913065,697,0,18,-1.9196080408016374,518,0,2,-0.16087067441296396,367,0,557,-10.802159990913065,111,111|367|623|879,0.326626001|2.08778961|0.410327121|0.0029223345,1020,0,18,-1.9196080408016374,252,252|508|764|1020,2.82194561|4.52490801|2.0564323|0,896,0,2,-0.16087067441296396,128,128|384|640|896,0.634623275|0.252051777|0.496623859|1.83174837
-28,-28.0,28.0,42,0,22,30,713640,917,770,0,2,-0.28335796169058813,101,0,5,-0.8761577862991686,184,0,102,-4.743392317127498,685,0,8,-3.58561756415484,101,0,5,-0.8761577862991686,101,101|357|613|869,1.33684964|0.00326868346|1.06781787|0.845244272,824,0,102,-4.743392317127498,56,56|312|568|824,2.04791483|0.300336747|0.402815281|0.23577815,514,0,8,-3.58561756415484,2,2|258|514|770,0|0.322848058|1.31918517|0.414321974
-28,-28.0,28.0,42,0,23,31,717736,656,465,0,5,-0.6083801921777011,84,0,233,-6.886330261591681,977,0,127,-4.202498286110574,693,0,23,-2.9048932041302225,596,0,233,-6.886330261591681,84,84|340|596|852,0.0802168982|0.144020852|0.518668589|0.0429125118,266,0,127,-4.202498286110574,10,10|266|522|778,0.134786161|0.59134525|0.237846119|0.815610706,814,0,23,-2.9048932041302225,46,46|302|558|814,0.730811873|0.0290747359|0.182056851|0.120199759
-28,-28.0,28.0,42,0,24,32,721832,889,46,0,31,-2.633554165649609,164,0,933,-16.93896607505461,1008,0,519,-10.090510628177968,888,0,417,-10.850748380226827,164,0,933,-16.93896607505461,164,164|420|676|932,0.786744125|0.0786754535|0.440184442|0.17999892,164,0,519,-10.090510628177968,164,164|420|676|932,0.754737702|1.26419579|1.04096519|0.875163613,888,0,417,-10.850748380226827,120,120|376|632|888,0.619149642|1.62206277|0.299594567|0.278639603
-28,-28.0,28.0,42,0,25,33,725928,66,66,1,1,2.076769542181947,25,0,533,-8.791228989441086,391,0,14,-3.4819383676532856,391,0,11,-1.4096664225226303,537,0,533,-8.791228989441086,25,25|281|537|793,0|0.297804513|1.98224672|0.235165241,810,0,14,-3.4819383676532856,42,42|298|554|810,0.10552634|2.44293595|2.96881395|2.21042876,32,0,11,-1.4096664225226303,32,32|288|544|800,3.25308205|1.989834|0.253709501|0.771764136
-28,-28.0,28.0,42,0,26,34,730024,586,379,0,14,-2.5011738564790553,240,0,357,-7.600441304141348,368,0,100,-5.749317057834007,703,0,41,-3.6817613463390106,752,0,357,-7.600441304141348,240,240|496|752|1008,1.01805355|0.591276077|4.8048265|0,368,0,100,-5.749317057834007,112,112|368|624|880,0.173046959|0.404168691|2.06043089|5.68001276,703,0,41,-3.6817613463390106,191,191|447|703|959,0.473466563|0.506378842|0.926054168|0.370779226
-28,-28.0,28.0,42,0,27,35,734121,425,769,0,475,-9.636472551769696,121,0,285,-8.474528268828912,889,0,903,-16.701318358232818,278,0,597,-10.973672784251395,889,0,285,-8.474528268828912,121,121|377|633|889,1.02880661|0.888622903|1.64237825|2.24527865,138,0,903,-16.701318358232818,138,138|394|650|906,2.20056053|2.27405602|1.32625362|0.486248123,278,0,597,-10.973672784251395,22,22|278|534|790,0.885112564|0.516444446|0.66384039|0.467348993
-28,-28.0,28.0,42,0,28,36,738217,860,916,0,3,-1.2111065343755212,139,0,485,-8.1700351100871,51,0,2,-0.052420614734200136,727,0,2,-0.3224938440985337,139,0,485,-8.1700351100871,139,139|395|651|907,3.58312419|0.236057475|1.97950198|2.87853287,727,0,2,-0.052420614734200136,215,215|471|727|983,0.100723906|1.25395232|1.84133394|0.955987233,727,0,2,-0.3224938440985337,215,215|471|727|983,0.746048178|1.39606008|1.56083047|0.549103256
-28,-28.0,28.0,42,0,29,37,742313,553,553,1,1,5.36388108144468,101,0,473,-10.915334840559458,300,0,479,-10.313205225589297,300,0,64,-4.073797235670053,613,0,473,-10.915334840559458,101,101|357|613|869,0.291379512|0.0436693798|0.756232546|0.418059773,179,0,479,-10.313205225589297,179,179|435|691|947,1.50618626|1.40078289|1.98428161|0.968502855,357,0,64,-4.073797235670053,101,101|357|613|869,0.209706831|1.52414356|1.37062408|1.22643631
-28,-28.0,28.0,42,0,30,38,746409,629,467,0,2,-0.16551037230230808,31,0,969,-20.25367928269386,1017,0,633,-10.44385611863876,467,0,137,-5.464419849874757,543,0,969,-20.25367928269386,31,31|287|543|799,0|1.06104324|1.33607821|0.138038275,420,0,633,-10.44385611863876,164,164|420|676|932,1.41482418|1.25634852|1.61800217|0.074555887,467,0,137,-5.464419849874757,211,211|467|723|979,0.972816065|3.84227615|2.51344229|1.43145336
-28,-28.0,28.0,42,0,31,39,750505,759,0,0,4,-0.6727164824347249,166,0,249,-5.459152838385349,784,0,64,-3.942546229577432,538,0,49,-4.406586922544146,422,0,249,-5.459152838385349,166,166|422|678|934,0.0784535042|3.18107612|1.70649273|1.59627873,974,0,64,-3.942546229577432,206,206|462|718|974,0.622271767|0.59615052|0.783146664|0.846545934,538,0,49,-4.406586922544146,26,26|282|538|794,0.22043051|0.291638189|0.00648809487|2.27932705
-28,-28.0,28.0,42,0,32,40,754601,494,429,0,32,-2.4582493128983516,84,0,269,-7.502134948193866,367,0,4,-1.2854744656801242,112,0,47,-3.504822117590691,84,0,269,-7.502134948193866,84,84|340|596|852,2.94857224|1.13817779|0.0157536953|0.436026009,367,0,4,-1.2854744656801242,111,111|367|623|879,1.21060021|1.04859029|0.174257255|0.404477713,112,0,47,-3.504822117590691,112,112|368|624|880,0.276999141|5.53859287|2.37264721|0.640499772
-28,-28.0,28.0,42,0,33,41,758697,303,753,0,12,-2.1494727244919405,139,0,585,-9.916151653627658,389,0,384,-8.009109859692266,959,0,94,-4.247806679979481,395,0,585,-9.916151653627658,139,139|395|651|907,0.0862121044|1.35523116|0.890932233|0.286735065,84,0,384,-8.009109859692266,84,84|340|596|852,0.321546101|0.82970344|1.37585443|1.55372364,423,0,94,-4.247806679979481,167,167|423|679|935,0.813057862|0.0399285156|0.0069923802|0.83285952
-28,-28.0,28.0,42,0,34,42,762793,1022,1022,1,1,3.055140655494331,60,0,257,-8.690478859403687,250,0,30,-3.028055983201001,250,0,2,-0.082879758696493,60,0,257,-8.690478859403687,60,60|316|572|828,1.53999836|0.515456135|0.0573691444|0.686140226,940,0,30,-3.028055983201001,172,172|428|684|940,1.25298812|1.36604156|0.848523897|0.938650437,1022,1,2,-0.082879758696493,254,254|510|766|1022,1.37541181|1.99208904|0.570046786|0.135753168
-28,-28.0,28.0,42,0,35,43,766889,720,761,0,31,-3.867930817238194,225,0,97,-3.0957448493327036,663,0,19,-1.8057681166641084,587,0,41,-3.939317664638733,737,0,97,-3.0957448493327036,225,225|481|737|993,0.60653047|0.954389155|3.05951012|1.56070183,640,0,19,-1.8057681166641084,128,128|384|640|896,0.0692667685|0.0974854843|1.05315047|1.21181872,384,0,41,-3.939317664638733,128,128|384|640|896,0.724637913|0.907746073|1.77485599|1.17528623
-28,-28.0,28.0,42,0,36,44,770985,314,826,0,5,-0.5800324601295511,153,0,441,-7.998104685555973,961,0,25,-3.1102507450883983,659,0,7,-0.9389155340325134,153,0,441,-7.998104685555973,153,153|409|665|921,1.22661107|0.715702206|0.740402713|0.137540503,801,0,25,-3.1102507450883983,33,33|289|545|801,0.648841008|3.29732427|1.20150433|1.33762033,58,0,7,-0.9389155340325134,58,58|314|570|826,0.0158354727|0.379155155|0.444729305|1.47697606
-28,-28.0,28.0,42,0,37,45,775081,602,602,1,1,2.1252689196215733,21,0,133,-4.603582697623482,751,0,104,-4.815788841876657,414,0,2,-0.0945589252670182,533,0,133,-4.603582697623482,21,21|277|533|789,0|0.686237235|2.89343559|2.0959215,751,0,104,-4.815788841876657,239,239|495|751|1007,0.0159168822|0.899230021|0.521850555|0.842865721,456,0,2,-0.0945589252670182,200,200|456|712|968,0.926129472|2.95566629|0.901996727|1.49697253
-28,-28.0,28.0,42,0,38,46,779177,7,165,0,2,-1.286746667148604,114,0,145,-4.187871800581165,289,0,33,-2.7943918916728894,165,0,2,-1.4916838133464823,626,0,145,-4.187871800581165,114,114|370|626|882,1.73287474|1.82086294|3.17935039|1.090967,445,0,33,-2.7943918916728894,189,189|445|701|957,1.09793536|2.55623543|0.644988512|0.00734608159,306,0,2,-1.4916838133464823,50,50|306|562|818,0.958376323|3.81965742|3.4374236|1.59343417
-28,-28.0,28.0,42,0,39,47,783273,414,798,0,2,-0.8765834929060112,193,0,113,-4.753684834333224,911,0,313,-7.091084991326752,576,0,3,-1.0737431917251357,449,0,113,-4.753684834333224,193,193|449|705|961,1.91188139|3.45367636|3.43396673|0.326330678,902,0,313,-7.091084991326752,134,134|390|646|902,1.10536813|1.01219968|1.69926805|1.55912537,576,0,3,-1.0737431917251357,64,64|320|576|832,1.19793315|0.285613297|0.336216684|0.742793659
-28,-28.0,28.0,42,0,40,48,787369,807,807,1,1,0.5842735064155908,243,0,369,-8.605087059287305,713,0,4,-1.3499076082420316,807,1,1,1.847471265271332,755,0,369,-8.605087059287305,243,243|499|755|1011,0.344990538|0.608636485|0.741599377|0,473,0,4,-1.3499076082420316,217,217|473|729|985,1.59374679|1.67238886|0.39026346|2.05341603,794,0,1,1.847471265271332,26,26|282|538|794,1.01221016|0.373579691|1.62882637|0.637527317
-28,-28.0,28.0,42,0,41,49,791465,195,195,1,1,2.0236662423384826,199,0,729,-12.457582324730353,903,0,226,-6.313245095461101,649,0,3,-0.661688246885324,967,0,729,-12.457582324730353,199,199|455|711|967,0.652409295|0.0733396766|1.40046163|2.45205423,154,0,226,-6.313245095461101,154,154|410|666|922,0.548367655|1.19892065|0.162814924|0.507198069,287,0,3,-0.661688246885324,31,31|287|543|799,0.0111601266|1.47035692|1.5856117|0.758672947
-28,-28.0,28.0,42,0,42,50,795561,826,826,1,1,0.7308598400667583,97,0,29,-3.407982464122306,68,0,66,-4.261683840709069,884,0,172,-7.303932619799511,353,0,29,-3.407982464122306,97,97|353|609|865,0.684278166|2.61445704|0.311751284|0.304573776,68,0,66,-4.261683840709069,68,68|324|580|836,0.0734087454|1.19812075|1.23679663|0.314458703,884,0,172,-7.303932619799511,116,116|372|628|884,1.72567687|0.94354722|2.13503689|0.491225917
-28,-28.0,28.0,42,0,43,51,799657,928,716,0,4,-1.991249753593365,27,0,125,-3.8456454111793184,656,0,3,-0.6692721872267738,957,0,131,-5.455245986889157,795,0,125,-3.8456454111793184,27,27|283|539|795,0|2.36756379|1.43688276|3.46918213,928,1,3,-0.6692721872267738,160,160|416|672|928,1.05510772|3.4857185|3.07816259|0.449201874,957,0,131,-5.455245986889157,189,189|445|701|957,0.72484766|4.0948901|0.0442944607|0.453870425
-28,-28.0,28.0,42,0,44,52,803753,761,761,1,1,0.4222638222324515,210,0,889,-16.028370233857345,798,0,257,-6.986214336989283,1015,0,23,-4.580532900642078,978,0,889,-16.028370233857345,210,210|466|722|978,0.50385639|0.812889161|1.25970241|5.74343643,798,0,257,-6.986214336989283,30,30|286|542|798,5.16664138|0.544549409|0.369319587|2.38779506,1015,0,23,-4.580532900642078,247,247|503|759|1015,2.4783843|1.2389842|1.86032387|0.188729482
-28,-28.0,28.0,42,0,45,53,807849,590,590,1,1,0.17831542185044888,78,0,1,0.0,374,0,6,-1.2320464339517807,590,1,1,0.5635512619238469,590,1,1,0.0,78,78|334|590|846,0.527196774|0.699481982|3.08140887|1.78808168,846,0,6,-1.2320464339517807,78,78|334|590|846,0.550088329|0.0403275795|0.524920394|0.288537229,590,1,1,0.5635512619238469,78,78|334|590|846,1.27620102|0.965388267|0.825609647|0.204375097
-28,-28.0,28.0,42,0,46,54,811945,383,383,1,1,1.1046464233967754,1,0,541,-9.398854657950933,769,0,331,-7.927570918727397,768,0,21,-2.293986677404915,513,0,541,-9.398854657950933,1,1|257|513|769,0|1.47910112|4.00280403|3.05819352,769,0,331,-7.927570918727397,1,1|257|513|769,0|0.620198298|1.95916265|4.32729239,496,0,21,-2.293986677404915,240,240|496|752|1008,3.36973343|2.27710852|0.369527339|0.00887421853
-28,-28.0,28.0,42,0,47,55,816041,267,83,0,4,-0.7644888494154224,240,0,933,-18.73969079614117,461,0,32,-3.4705044440124104,461,0,8,-2.558370376399029,496,0,933,-18.73969079614117,240,240|496|752|1008,0.12758103|0.781527649|0.54023964|0,339,0,32,-3.4705044440124104,83,83|339|595|851,0.0325995229|0.456959657|1.08506346|0.603202422,461,0,8,-2.558370376399029,205,205|461|717|973,0.675291283|0.45773528|3.57485799|2.70428442
-28,-28.0,28.0,42,0,48,56,820137,314,537,0,14,-1.4374044891296016,52,0,449,-9.815143532410637,886,0,128,-6.1722785693355675,533,0,57,-4.943109145651653,52,0,449,-9.815143532410637,52,52|308|564|820,2.48104923|0.287317104|0.504176426|0.926083497,533,0,128,-6.1722785693355675,21,21|277|533|789,0.430141309|1.25174383|1.06345382|0.802195532,533,0,57,-4.943109145651653,21,21|277|533|789,0.601722398|0.668756129|0.773605314|1.00923316
-28,-28.0,28.0,42,1,0,8,2123893,803,785,0,2,-0.21241163835957436,234,0,57,-3.064901307104519,847,0,149,-6.7020514265302475,413,0,23,-2.527528674859739,746,0,57,-3.064901307104519,234,234|490|746|1002,0.197059577|0.270245876|0.450201535|0,847,0,149,-6.7020514265302475,79,79|335|591|847,1.53555683|1.04921486|1.53079115|1.34174118,785,0,23,-2.527528674859739,17,17|273|529|785,0.124879092|0.196501558|0.247940143|2.30579722
-28,-28.0,28.0,42,1,1,9,2127989,711,121,0,11,-2.0608641793105673,199,0,1,0.0,915,0,523,-10.97309973805367,429,0,43,-2.3145172557534743,967,0,1,0.0,199,199|455|711|967,0.111359603|0.0806247195|0.453111115|3.33708996,915,0,523,-10.97309973805367,147,147|403|659|915,0.989682545|1.27887097|0.954413151|0.113624723,958,0,43,-2.3145172557534743,190,190|446|702|958,0.449561135|0.634366279|0.158031978|0.561932609
-28,-28.0,28.0,42,1,2,10,2132085,922,798,0,5,-1.27928017043015,342,0,773,-14.863896203862028,114,0,371,-8.778449890566884,440,0,210,-5.895612148018667,342,0,773,-14.863896203862028,86,86|342|598|854,0.644779976|2.35287389|0.535813401|1.4417434,114,0,371,-8.778449890566884,114,114|370|626|882,1.26363174|1.58763943|4.22993131|3.78444767,390,0,210,-5.895612148018667,134,134|390|646|902,1.15749185|1.79277796|2.17213236|2.15604036
-28,-28.0,28.0,42,1,3,11,2136181,718,145,0,3,-0.1014504307682407,115,0,925,-15.79449047223028,36,0,55,-4.1054509676133275,265,0,30,-2.644663874505417,883,0,925,-15.79449047223028,115,115|371|627|883,0.0726038534|0.161597832|0.657149537|0.840033823,294,0,55,-4.1054509676133275,38,38|294|550|806,0.418509368|1.05706341|0.545724958|0.0698306688,265,0,30,-2.644663874505417,9,9|265|521|777,0.378809635|0.285919718|0.0980886778|0.58355805
-28,-28.0,28.0,42,1,4,12,2140277,756,650,0,246,-6.865468976538642,97,0,625,-10.029091542737767,403,0,604,-11.458011347800667,313,0,741,-13.918376006748934,353,0,625,-10.029091542737767,97,97|353|609|865,0.538466563|2.22261194|1.76271162|0.654003051,403,0,604,-11.458011347800667,147,147|403|659|915,1.34520218|0.0669264852|0.230455676|0.118410269,23,0,741,-13.918376006748934,23,23|279|535|791,2.66030739|1.16512932|0.550616378|0.552597274
-28,-28.0,28.0,42,1,5,13,2144373,109,94,0,19,-3.331353448373306,210,0,177,-7.0062127679259,64,0,30,-4.339098625919908,948,0,8,-1.8347520744064447,210,0,177,-7.0062127679259,210,210|466|722|978,1.02685569|0.17592334|0.026697106|0.185009136,64,0,30,-4.339098625919908,64,64|320|576|832,1.20712922|5.15195817|4.60611974|3.25785806,752,0,8,-1.8347520744064447,240,240|496|752|1008,0.314424341|2.02329127|1.02615304|0.23317578
-28,-28.0,28.0,42,1,6,14,2148469,932,932,1,1,1.6240625585151545,141,0,53,-2.0991535167959468,932,1,1,0.5161519221018541,932,1,1,2.11298988916207,397,0,53,-2.0991535167959468,141,141|397|653|909,0.779931984|1.21448677|0.368026149|0.150555498,215,0,1,0.5161519221018541,215,215|471|727|983,0.767602313|1.10325997|0.825498136|1.78889623,932,1,1,2.11298988916207,164,164|420|676|932,0.736189571|2.03366554|2.70331375|2.07672212
-28,-28.0,28.0,42,1,7,15,2152565,468,468,1,1,0.35523872451972277,231,0,73,-5.571189531480769,620,0,179,-6.4664434214068445,229,0,77,-4.296866190693091,231,0,73,-5.571189531480769,231,231|487|743|999,2.32639076|0.274061432|0.7338686|0,231,0,179,-6.4664434214068445,231,231|487|743|999,3.00483502|0.17186813|0.224631855|1.07448397,229,0,77,-4.296866190693091,229,229|485|741|997,0.449993974|0.120191402|0.244257326|0.634997589
-28,-28.0,28.0,42,1,8,16,2156661,89,447,0,116,-6.149399319441347,62,0,697,-11.159107835666596,954,0,784,-13.383093295166724,376,0,393,-9.15807916028076,830,0,697,-11.159107835666596,62,62|318|574|830,0.205789842|0.611923738|0.232482916|1.81617783,840,0,784,-13.383093295166724,72,72|328|584|840,0.0604802702|0.803523355|0.412618599|0.674700948,356,0,393,-9.15807916028076,100,100|356|612|868,1.71402916|0.449128232|0.262693668|1.69018465
-28,-28.0,28.0,42,1,9,17,2160758,713,713,1,1,0.5112142764036824,240,0,129,-5.08194372541582,783,0,174,-6.184611770767997,394,0,159,-5.359427855268875,752,0,129,-5.08194372541582,240,240|496|752|1008,2.09948645|1.03982398|3.46321657|0,385,0,174,-6.184611770767997,129,129|385|641|897,1.9003634|0.478409254|0.719666072|1.63290954,936,0,159,-5.359427855268875,168,168|424|680|936,0.0352372461|0.95568252|0.832440648|2.4602349
-28,-28.0,28.0,42,1,10,18,2164854,865,865,1,1,0.4143168363836408,187,0,33,-2.6851332083741157,853,0,96,-4.3581876235386945,119,0,120,-4.457451583931796,443,0,33,-2.6851332083741157,187,187|443|699|955,0.45265716|1.62721482|0.066619099|1.47159267,874,0,96,-4.3581876235386945,106,106|362|618|874,0.211832201|0.237622206|0.690684644|1.60330616,777,0,120,-4.457451583931796,9,9|265|521|777,0.596692147|0.505391252|0.267310806|0.054600196
-28,-28.0,28.0,42,1,11,19,2168950,92,92,1,1,4.172011819610053,43,0,821,-14.070389029469732,934,0,137,-6.485517291654119,934,0,2,-0.5140024718968205,555,0,821,-14.070389029469732,43,43|299|555|811,1.16613262|0.0332654282|1.16786651|0.642606368,701,0,137,-6.485517291654119,189,189|445|701|957,0.203767908|1.73344753|1.76960783|0.113490325,702,0,2,-0.5140024718968205,190,190|446|702|958,1.58728253|0.652599102|0.155319568|0.380348865
-28,-28.0,28.0,42,1,12,20,2173046,645,645,1,1,1.1058455411663257,108,0,1009,-22.363840438377242,660,0,656,-12.004423268119481,762,0,81,-4.7357247276875665,364,0,1009,-22.363840438377242,108,108|364|620|876,0.254901344|2.53591785|2.43865598|0.315823557,717,0,656,-12.004423268119481,205,205|461|717|973,1.4856906|1.47682746|0.463755329|0.0525173404,130,0,81,-4.7357247276875665,130,130|386|642|898,0.936239774|0.47759455|0.393118969|0.280590959
-28,-28.0,28.0,42,1,13,21,2177142,426,246,0,2,-1.2568896087271317,148,0,573,-10.239804855812654,872,0,99,-4.834977148916755,870,0,14,-3.534265945620298,404,0,573,-10.239804855812654,148,148|404|660|916,0.426281498|2.36428842|1.84331268|0.57683452,502,0,99,-4.834977148916755,246,246|502|758|1014,1.98646241|4.01043007|4.89117627|0.0393404445,870,0,14,-3.534265945620298,102,102|358|614|870,0.748952722|2.99259359|6.40196792|1.44797877
