trial_id,packet_id,reference_id,esn0_db,seed,payload_index,gt_symbol,strict_sync_success,estimate_available,local_sync_estimate,oracle_decision,oracle_correct,oracle_true_margin_db,noisy_sync_decision,noisy_sync_correct,noisy_sync_true_margin_db,strict_end_to_end_correct
exp0_000000_rxg20_0_fulltrim:14:20260822,exp0_000000_rxg20_0_fulltrim,0,14.0,20260822,10,713,0,1,0,713,1,4.60992264780325,3881,0,-12.406259265934661,0
exp0_000000_rxg20_0_fulltrim:14:20260822,exp0_000000_rxg20_0_fulltrim,0,14.0,20260822,11,797,0,1,0,797,1,5.069648094065218,693,0,-17.304660860180753,0
exp0_000000_rxg20_0_fulltrim:14:20260822,exp0_000000_rxg20_0_fulltrim,0,14.0,20260822,12,3881,0,1,0,3881,1,5.0963222231500325,2438,0,-19.645121287901016,0
exp0_000000_rxg20_0_fulltrim:14:20260822,exp0_000000_rxg20_0_fulltrim,0,14.0,20260822,13,693,0,1,0,693,1,6.528257999218133,1118,0,-14.149475783557268,0
exp0_000000_rxg20_0_fulltrim:14:20260822,exp0_000000_rxg20_0_fulltrim,0,14.0,20260822,14,2437,0,1,0,2437,1,2.722247800839543,3706,0,-14.075815024172488,0
exp0_000000_rxg20_0_fulltrim:14:20260822,exp0_000000_rxg20_0_fulltrim,0,14.0,20260822,15,1117,0,1,0,1117,1,4.914310626624776,3962,0,-14.516687496671727,0
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,0,3293,1,1,1,3293,1,3.496863885485799,3293,1,3.453572166751366,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,1,313,1,1,1,313,1,3.182591574229016,313,1,3.1873097987266066,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,2,1433,1,1,1,1433,1,3.3620280715388584,1433,1,3.3451834903211166,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,3,2865,1,1,1,2865,1,5.143389594388558,2865,1,4.438492948961182,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,4,3469,1,1,1,3469,1,4.998534491415052,3469,1,4.996733075599585,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,5,3985,1,1,1,3985,1,6.409117605615185,3985,1,6.403684976720064,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,6,3165,1,1,1,3165,1,4.237897414557963,3165,1,4.2224842929425375,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,7,1669,1,1,1,1669,1,4.8160957380684275,1669,1,4.812755820265213,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,8,173,1,1,1,173,1,5.757666113609287,173,1,5.750370400803568,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,9,1669,1,1,1,1669,1,6.926557645678958,1669,1,6.929742841725518,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,10,53,1,1,1,53,1,4.119847346976171,53,1,4.111838695009577,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,11,541,1,1,1,541,1,2.33521808516422,541,1,2.334361133479888,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,12,213,1,1,1,213,1,2.1677342436943405,213,1,2.1551599471316907,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,13,1301,1,1,1,1301,1,4.014878767941555,1301,1,3.9897585268028095,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,14,2677,1,1,1,2677,1,6.331869773095212,2677,1,6.324257114665054,1
exp0_000002_rxg20_0_fulltrim:14:20260822,exp0_000002_rxg20_0_fulltrim,2,14.0,20260822,15,1117,1,1,1,1117,1,4.784263746954633,1117,1,4.789556424452341,1
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,0,3293,0,1,1,3293,1,4.666008037072714,3293,1,4.66601058364598,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,1,313,0,1,1,313,1,6.399541686624634,313,1,6.3998710165996675,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,2,1433,0,1,1,1433,1,5.855383950569978,1433,1,5.848513108108393,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,3,2865,0,1,1,2865,1,4.616961153595697,2865,1,4.962456335353899,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,4,3469,0,1,1,3469,1,7.926001814655712,3469,1,7.92483736157752,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,5,3985,0,1,1,3985,1,2.262242278495462,3985,1,2.2672463099962483,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,6,3165,0,1,1,3165,1,4.168625367099867,3165,1,4.160931891946099,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,7,1669,0,1,1,1669,1,4.745667573728029,1669,1,4.752661653329672,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,8,3949,0,1,1,3949,1,5.261644050168469,3949,1,5.2695473715198515,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,9,1669,0,1,1,1669,1,4.21061783236529,1669,1,4.207906919512516,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,10,969,0,1,1,969,1,6.016741877634316,969,1,6.009975450862262,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,11,541,0,1,1,541,1,3.604185297760621,541,1,3.603333593742086,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,12,3881,0,1,1,3881,1,5.658844089685719,3881,1,5.658890224321041,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,13,1385,0,1,1,1385,1,3.3855624157454294,1385,1,3.3979673164982316,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,14,2485,0,1,1,2485,1,4.372308482414532,2485,1,3.966616386660201,0
exp0_000003_rxg20_0_fulltrim:14:20260822,exp0_000003_rxg20_0_fulltrim,3,14.0,20260822,15,1441,0,1,1,1441,1,4.207535300877582,1441,1,4.213957149862699,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,0,3293,0,1,1,3293,1,4.193375409748855,3293,1,4.173405218922967,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,1,313,0,1,1,313,1,5.551790295179781,313,1,5.544558396245978,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,2,1433,0,1,1,1433,1,5.9483394576454485,1433,1,5.93672012149614,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,3,2865,0,1,1,2865,1,5.75994918034225,2865,1,6.188941815044711,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,4,3469,0,1,1,3469,1,7.980853116899739,3469,1,7.989966488049901,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,5,3985,0,1,1,3985,1,4.936600016235683,3985,1,4.9322158384811345,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,6,3165,0,1,1,3165,1,5.967005915555973,3165,1,5.9650980021966316,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,7,1669,0,1,1,1669,1,3.858758416525216,1669,1,3.9342513646620647,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,8,3245,0,1,1,3245,1,2.2223052124284632,3245,1,2.2023270425566235,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,9,1381,0,1,1,1381,1,4.606715132297861,1381,1,4.620175558728641,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,10,709,0,1,1,709,1,1.538335618970697,709,1,1.5359363112738145,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,11,609,0,1,1,609,1,2.848526045939204,609,1,2.8304249205579857,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,12,213,0,1,1,213,1,1.7737979366991783,213,1,1.7840306867778701,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,13,1385,0,1,1,1385,1,2.8820105793342248,1385,1,2.872166253695305,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,14,2473,0,1,1,2473,1,1.9063744204891333,2473,1,1.9205410289283678,0
exp0_000004_rxg20_0_fulltrim:14:20260822,exp0_000004_rxg20_0_fulltrim,4,14.0,20260822,15,1449,0,1,1,1449,1,2.758528486785165,1449,1,2.340317887503752,0
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,0,3293,1,1,0,3293,1,3.900067087740164,3293,1,0.9427244953531959,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,1,313,1,1,0,313,1,6.689741388580658,313,1,4.499968729930996,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,2,1433,1,1,0,1433,1,4.0968117291343535,1433,1,2.9022909165211215,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,3,2865,1,1,0,2865,1,5.376027431238459,2865,1,3.109872810718815,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,4,3469,1,1,0,3469,1,5.224061884933979,3469,1,1.8403446075836747,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,5,3985,1,1,0,3985,1,6.772997744395608,3985,1,6.809897649939853,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,6,3165,1,1,0,3165,1,3.5737652642726436,3165,1,1.5982932878317442,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,7,1669,1,1,0,1669,1,0.6542915750982643,1669,1,0.2525904724434459,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,8,1169,1,1,0,1169,1,3.91380953184524,1169,1,3.8134989099934042,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,9,665,1,1,0,665,1,4.7449124734079575,665,1,4.854670588957779,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,10,197,1,1,0,197,1,3.341089455980511,197,1,2.54312390674672,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,11,993,1,1,0,993,1,3.668087745190161,993,1,3.3711696833888727,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,12,4053,1,1,0,4053,1,2.466695900091937,4053,1,2.713187645728523,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,13,1333,1,1,0,1333,1,4.919966272323223,1333,1,5.28626431646105,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,14,2681,1,1,0,2681,1,5.135953666136672,2681,1,5.058819459798184,1
exp0_000005_rxg20_0_fulltrim:14:20260822,exp0_000005_rxg20_0_fulltrim,5,14.0,20260822,15,1101,1,1,0,1101,1,5.834805685544855,1101,1,5.6689442974656785,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,0,3293,1,1,1,3293,1,1.9820544892346876,3293,1,2.012486255034823,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,1,313,1,1,1,313,1,5.004370990949867,313,1,5.040490640922185,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,2,1433,1,1,1,1433,1,6.052380778535004,1433,1,6.037348537790588,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,3,2865,1,1,1,2865,1,0.34437985841350327,2865,1,0.35164768910938016,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,4,3469,1,1,1,3469,1,2.834307090395398,3469,1,2.8407196786578433,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,5,3985,1,1,1,3985,1,6.015065721783316,3985,1,5.984984328974519,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,6,3165,1,1,1,3165,1,7.337281186819534,3165,1,7.326770262585542,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,7,1669,1,1,1,1669,1,5.255197357622902,1669,1,5.259632470352205,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,8,3921,1,1,1,3921,1,4.784102798585943,3921,1,4.780554277629094,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,9,1669,1,1,1,1669,1,5.6795053548369445,1669,1,5.678831769057852,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,10,197,1,1,1,197,1,5.59454154958103,197,1,5.6706882166329375,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,11,609,1,1,1,609,1,5.281627643007467,609,1,5.295297012960589,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,12,4073,1,1,1,4073,1,4.919744720843573,4073,1,4.900706383339437,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,13,745,1,1,1,745,1,4.013794010421281,745,1,3.9903647214970466,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,14,2629,1,1,1,2629,1,5.026685753652357,2629,1,5.050637104065142,1
exp0_000006_rxg20_0_fulltrim:14:20260822,exp0_000006_rxg20_0_fulltrim,6,14.0,20260822,15,1469,1,1,1,1469,1,5.089231974749138,1469,1,5.050478430750932,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,0,3293,1,1,1,3293,1,5.97675104744742,3293,1,5.983272831293883,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,1,313,1,1,1,313,1,3.892760323114532,313,1,4.358046625017761,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,2,1433,1,1,1,1433,1,3.627187697656269,1433,1,3.576698778138838,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,3,2865,1,1,1,2865,1,3.6421684357947375,2865,1,3.723091864344163,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,4,3469,1,1,1,3469,1,6.29339819630537,3469,1,6.3289204603797895,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,5,3985,1,1,1,3985,1,4.297732405426495,3985,1,4.270380104068795,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,6,3165,1,1,1,3165,1,3.409002858918702,3165,1,3.5076285775415044,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,7,1669,1,1,1,1669,1,3.953411427102221,1669,1,3.9234395208590325,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,8,3217,1,1,1,3217,1,2.7511376449178027,3217,1,2.7457042496298154,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,9,1401,1,1,1,1401,1,5.520453168033873,1401,1,5.510174402372417,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,10,569,1,1,1,569,1,4.847580582382143,569,1,4.887111442000205,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,11,993,1,1,1,993,1,4.996372606881593,993,1,4.9905215571717845,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,12,233,1,1,1,233,1,3.5186058820406068,233,1,3.5163054187020832,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,13,745,1,1,1,745,1,6.25055577353796,745,1,6.2865774680657225,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,14,2457,1,1,1,2457,1,3.3807647466153163,2457,1,3.382656265132296,1
exp0_000007_rxg20_0_fulltrim:14:20260822,exp0_000007_rxg20_0_fulltrim,7,14.0,20260822,15,1097,1,1,1,1097,1,4.154991481374315,1097,1,4.14345032496426,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,0,3293,1,1,1,3293,1,4.971047288748088,3293,1,4.991772453005293,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,1,313,1,1,1,313,1,3.3300095514437777,313,1,3.303152464646675,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,2,1433,1,1,1,1433,1,4.034408840314151,1433,1,4.006591509767872,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,3,2865,1,1,1,2865,1,4.298814617490846,2865,1,4.259403798974914,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,4,3469,1,1,1,3469,1,5.04397964897626,3469,1,5.032555771534881,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,5,3985,1,1,1,3985,1,2.5177185474905768,3985,1,2.5165942317205348,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,6,3165,1,1,1,3165,1,3.8566282503144933,3165,1,3.8723224745473566,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,7,1669,1,1,1,1669,1,5.294975934706953,1669,1,5.335864639931223,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,8,3921,1,1,1,3921,1,2.3947683253712606,3921,1,2.37069805231367,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,9,1381,1,1,1,1381,1,5.203471906285472,1381,1,5.209072159970986,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,10,713,1,1,1,713,1,3.409591041327194,713,1,3.7238697662175184,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,11,997,1,1,1,997,1,3.6749811025392374,997,1,3.696020080093114,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,12,3861,1,1,1,3861,1,4.909426287617035,3861,1,4.864130778828038,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,13,1289,1,1,1,1289,1,4.695342164196935,1289,1,4.693006094129869,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,14,2665,1,1,1,2665,1,6.249167276413292,2665,1,6.105415721185368,1
exp0_000008_rxg20_0_fulltrim:14:20260822,exp0_000008_rxg20_0_fulltrim,8,14.0,20260822,15,1461,1,1,1,1461,1,3.1828895589241526,1461,1,3.233938350128098,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,0,3293,1,1,1,3293,1,3.6727110885689376,3293,1,2.7073270156915297,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,1,313,1,1,1,313,1,5.120991022118226,313,1,5.119415000287152,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,2,1433,1,1,1,1433,1,7.435565445097588,1433,1,7.432198913901766,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,3,2865,1,1,1,2865,1,3.583550365019541,2865,1,3.584968579570236,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,4,3469,1,1,1,3469,1,4.884600793137116,3469,1,5.049215100338449,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,5,3985,1,1,1,3985,1,2.0207072466010527,3985,1,2.024032868895805,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,6,3165,1,1,1,3165,1,4.504235121458385,3165,1,4.508025132966847,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,7,1669,1,1,1,1669,1,5.333798075873729,1669,1,5.333298919240778,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,8,849,1,1,1,849,1,6.339639806650964,849,1,6.267235484391922,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,9,665,1,1,1,665,1,5.355648702876124,665,1,5.348506275410242,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,10,713,1,1,1,713,1,3.258538112547763,713,1,3.2581102873235768,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,11,797,1,1,1,797,1,6.965248177383607,797,1,7.071815324812215,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,12,3881,1,1,1,3881,1,6.363334255374962,3881,1,5.65681421104847,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,13,693,1,1,1,693,1,5.728990319056976,693,1,5.734820516906819,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,14,2437,1,1,1,2437,1,6.380743123426637,2437,1,6.385914546999705,1
exp0_000000_rxg20_0_fulltrim:15:20260821,exp0_000000_rxg20_0_fulltrim,0,15.0,20260821,15,1117,1,1,1,1117,1,5.093007635389533,1117,1,5.180222536558863,1
exp0_000002_rxg20_0_fulltrim:15:20260821,exp0_000002_rxg20_0_fulltrim,2,15.0,20260821,0,3293,0,1,1,3293,1,6.5037941507989565,3293,1,6.523961363590964,0
exp0_000002_rxg20_0_fulltrim:15:20260821,exp0_000002_rxg20_0_fulltrim,2,15.0,20260821,1,313,0,1,1,313,1,3.6151978610707354,313,1,3.6115141785555016,0
exp0_000002_rxg20_0_fulltrim:15:20260821,exp0_000002_rxg20_0_fulltrim,2,15.0,20260821,2,1433,0,1,1,1433,1,5.888530311458391,1433,1,5.887849529870842,0
exp0_000002_rxg20_0_fulltrim:15:20260821,exp0_000002_rxg20_0_fulltrim,2,15.0,20260821,3,2865,0,1,1,2865,1,6.61757054183425,2865,1,6.606800098145435,0
exp0_000002_rxg20_0_fulltrim:15:20260821,exp0_000002_rxg20_0_fulltrim,2,15.0,20260821,4,3469,0,1,1,3469,1,5.777318850436275,3469,1,5.772845899816961,0
exp0_000002_rxg20_0_fulltrim:15:20260821,exp0_000002_rxg20_0_fulltrim,2,15.0,20260821,5,3985,0,1,1,3985,1,6.786290809304727,3985,1,6.775756144496279,0
exp0_000002_rxg20_0_fulltrim:15:20260821,exp0_000002_rxg20_0_fulltrim,2,15.0,20260821,6,3165,0,1,1,3165,1,7.041002507848821,3165,1,7.040843286237909,0
exp0_000002_rxg20_0_fulltrim:15:20260821,exp0_000002_rxg20_0_fulltrim,2,15.0,20260821,7,1669,0,1,1,1669,1,6.196261460264774,1669,1,6.128264601034492,0
exp0_000002_rxg20_0_fulltrim:15:20260821,exp0_000002_rxg20_0_fulltrim,2,15.0,20260821,8,173,0,1,1,173,1,6.258183590523142,173,1,6.266659759980158,0
exp0_000002_rxg20_0_fulltrim:15:20260821,exp0_000002_rxg20_0_fulltrim,2,15.0,20260821,9,1669,0,1,1,1669,1,6.498690426927386,1669,1,6.50488977232219,0
exp0_000002_rxg20_0_fulltrim:15:20260821,exp0_000002_rxg20_0_fulltrim,2,15.0,20260821,10,53,0,1,1,53,1,4.279676286198861,53,1,4.27860711865158,0
exp0_000002_rxg20_0_fulltrim:15:20260821,exp0_000002_rxg20_0_fulltrim,2,15.0,20260821,11,541,0,1,1,541,1,5.944383380957461,541,1,5.947041199217696,0
