frame_index,packet_index,event_index,copy_index,transmission_index,stage,frame_symbol_index,stage_symbol_index,start_sample,raw_frame_start_sample,raw_data_start_sample,soft_frame_start_sample,soft_data_start_sample,boundary_refinement_source,sf,bw,os_factor,cfo_int,cfo_frac,sto_frac,sfo_hat,sfo_cum_before,sfo_sample_adjust_after,raw_fft_bin,symbol_value,peak_margin_db,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro,relative_delay_samples,relative_cfo_hz,relative_phase_rad,xcopy_alignment_score,soft_boundary_score,soft_boundary_rank,soft_hard_pattern_valid,raw_fft_bin_uncorrected,cfo_int_uncorrected,bin_offset_correction,header_consensus_expected_matches,header_consensus_valid_count
3,3,23,3,23,payload,36,28,35032094,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,-0.10336441983852289,0,860,859,6.802231552326861,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,860,-27,0,11,11
3,3,23,3,23,payload,37,29,35036190,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,-0.11034746495502579,0,553,552,6.811316884427395,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,553,-27,0,11,11
3,3,23,3,23,payload,38,30,35040286,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,-0.11733051007152868,0,629,628,6.575723385185885,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,629,-27,0,11,11
3,3,23,3,23,payload,39,31,35044382,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,-0.12431355518803158,0,759,758,6.359388709549625,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,759,-27,0,11,11
3,3,23,3,23,payload,40,32,35048478,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,-0.13129660030453447,1,494,493,4.291852912158799,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,494,-27,0,11,11
3,3,23,3,23,payload,41,33,35052575,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.11172035457896264,0,303,302,5.765333685397969,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,303,-27,0,11,11
3,3,23,3,23,payload,42,34,35056671,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.10473730946245974,0,1022,1021,4.604263449029903,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,1022,-27,0,11,11
3,3,23,3,23,payload,43,35,35060767,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.09775426434595684,0,720,719,0.9153203315838006,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,720,-27,0,11,11
3,3,23,3,23,payload,44,36,35064863,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.09077121922945394,0,314,313,1.2120003819988994,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,314,-27,0,11,11
3,3,23,3,23,payload,45,37,35068959,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.08378817411295104,0,602,601,6.243745162133464,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,602,-27,0,11,11
3,3,23,3,23,payload,46,38,35073055,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.07680512899644815,0,7,6,7.200126424743932,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,7,-27,0,11,11
3,3,23,3,23,payload,47,39,35077151,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.06982208387994525,0,414,413,5.19846836203717,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,414,-27,0,11,11
3,3,23,3,23,payload,48,40,35081247,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.06283903876344235,0,807,806,4.038885063801081,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,807,-27,0,11,11
3,3,23,3,23,payload,49,41,35085343,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.05585599364693945,0,195,194,4.9680774203982185,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,195,-27,0,11,11
3,3,23,3,23,payload,50,42,35089439,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.048872948530436555,0,826,825,7.72838664204933,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,826,-27,0,11,11
3,3,23,3,23,payload,51,43,35093535,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.04188990341393366,0,928,927,6.032564756284876,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,928,-27,0,11,11
3,3,23,3,23,payload,52,44,35097631,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.03490685829743076,0,761,760,4.398731923992688,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,761,-27,0,11,11
3,3,23,3,23,payload,53,45,35101727,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.02792381318092786,0,590,589,4.9927635985475876,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,590,-27,0,11,11
3,3,23,3,23,payload,54,46,35105823,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.020940768064424964,0,383,382,4.295018692526851,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,383,-27,0,11,11
3,3,23,3,23,payload,55,47,35109919,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.013957722947922068,0,956,955,0.4005086714384401,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,956,-27,0,11,11
3,3,23,3,23,payload,56,48,35114015,34736268,34884637,34736164,34884644,grlora_estimate_without_gate,10,125000.0,4,-27,-0.198434254935421,0.0,-0.006983045116502896,0.006974677831419172,0,314,313,0.7653783847431868,1,33,3,1,0,-8,-5.69025532376477,3.0950408976498753,48.249938906247024,308.05519260891185,1,1,314,-27,0,11,11
4,4,24,4,24,header,0,0,36385003,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.10197479564441858,0,337,84,6.425032747361729,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,337,-27,0,11,11
4,4,24,4,24,header,1,1,36389099,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.10895784076092148,0,689,172,1.3369460667287456,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,689,-27,0,11,11
4,4,24,4,24,header,2,2,36393195,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.11594088587742438,0,57,14,2.907393533563218,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,57,-27,0,11,11
4,4,24,4,24,header,3,3,36397291,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.12292393099392727,0,81,20,3.6077146223916667,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,81,-27,0,11,11
4,4,24,4,24,header,4,4,36401387,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.12990697611043017,1,689,172,6.294624101963587,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,689,-27,0,11,11
4,4,24,4,24,header,5,5,36405484,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.11310997877306693,0,57,14,6.209368886774548,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,57,-27,0,11,11
4,4,24,4,24,header,6,6,36409580,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.10612693365656403,0,729,182,6.354440779618864,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,729,-27,0,11,11
4,4,24,4,24,header,7,7,36413676,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.09914388854006113,0,409,102,3.6173131889575623,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,409,-27,0,11,11
4,4,24,4,24,payload,8,0,36417772,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.09216084342355824,0,803,802,5.850189189998078,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,803,-27,0,11,11
4,4,24,4,24,payload,9,1,36421868,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.08517779830705534,0,711,710,7.9094783449375115,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,711,-27,0,11,11
4,4,24,4,24,payload,10,2,36425964,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.07819475319055244,0,922,921,8.257770183987228,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,922,-27,0,11,11
4,4,24,4,24,payload,11,3,36430060,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.07121170807404954,0,718,717,5.076095936138677,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,718,-27,0,11,11
4,4,24,4,24,payload,12,4,36434156,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.06422866295754665,0,756,755,4.752650727783783,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,756,-27,0,11,11
4,4,24,4,24,payload,13,5,36438252,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.05724561784104375,0,109,108,6.403946787641188,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,109,-27,0,11,11
4,4,24,4,24,payload,14,6,36442348,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.05026257272454085,0,932,931,0.2057655669695653,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,932,-27,0,11,11
4,4,24,4,24,payload,15,7,36446444,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.04327952760803795,0,468,467,2.115189734570221,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,468,-27,0,11,11
4,4,24,4,24,payload,16,8,36450540,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.036296482491535054,0,89,88,4.736066623997846,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,89,-27,0,11,11
4,4,24,4,24,payload,17,9,36454636,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.029313437375032156,0,713,712,5.8834482747588615,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,713,-27,0,11,11
4,4,24,4,24,payload,18,10,36458732,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.022330392258529258,0,865,864,4.958024215455522,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,865,-27,0,11,11
4,4,24,4,24,payload,19,11,36462828,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.015347347142026362,0,92,91,6.178787468004795,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,92,-27,0,11,11
4,4,24,4,24,payload,20,12,36466924,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.008364302025523466,0,645,644,5.611167876390054,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,645,-27,0,11,11
4,4,24,4,24,payload,21,13,36471020,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.0013812569090205697,0,426,425,5.769314467018974,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,426,-27,0,11,11
4,4,24,4,24,payload,22,14,36475116,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.005601788207482326,0,765,764,5.835009467311529,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,765,-27,0,11,11
4,4,24,4,24,payload,23,15,36479212,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.012584833323985222,0,1023,1022,3.4682022835180626,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,1023,-27,0,11,11
4,4,24,4,24,payload,24,16,36483308,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.01956787844048812,0,597,596,4.870769186259306,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,597,-27,0,11,11
4,4,24,4,24,payload,25,17,36487404,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.026550923556991013,0,562,561,7.229295101427554,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,562,-27,0,11,11
4,4,24,4,24,payload,26,18,36491500,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.03353396867349391,0,827,826,3.29207560906101,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,827,-27,0,11,11
4,4,24,4,24,payload,27,19,36495596,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.04051701378999681,0,578,577,2.9923499082607092,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,578,-27,0,11,11
4,4,24,4,24,payload,28,20,36499692,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.047500058906499706,0,174,173,4.430466807337526,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,174,-27,0,11,11
4,4,24,4,24,payload,29,21,36503788,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.054483104023002604,0,267,266,5.1027086423117565,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,267,-27,0,11,11
4,4,24,4,24,payload,30,22,36507884,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.0614661491395055,0,917,916,8.228317522139744,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,917,-27,0,11,11
4,4,24,4,24,payload,31,23,36511980,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.0684491942560084,0,656,655,8.596876440197118,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,656,-27,0,11,11
4,4,24,4,24,payload,32,24,36516076,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.0754322393725113,0,889,888,3.9087034359551347,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,889,-27,0,11,11
4,4,24,4,24,payload,33,25,36520172,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.0824152844890142,0,66,65,6.26907039354279,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,66,-27,0,11,11
4,4,24,4,24,payload,34,26,36524268,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.0893983296055171,0,586,585,5.910086676692524,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,586,-27,0,11,11
4,4,24,4,24,payload,35,27,36528364,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.09638137472201999,0,425,424,4.8433867587253845,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,425,-27,0,11,11
4,4,24,4,24,payload,36,28,36532460,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.10336441983852289,0,860,859,4.904824605790782,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,860,-27,0,11,11
4,4,24,4,24,payload,37,29,36536556,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.11034746495502579,0,553,552,7.199332945682645,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,553,-27,0,11,11
4,4,24,4,24,payload,38,30,36540652,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.11733051007152868,0,629,628,4.618452015030785,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,629,-27,0,11,11
4,4,24,4,24,payload,39,31,36544748,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.12431355518803158,0,397,396,1.8283951301375057,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,397,-27,0,11,11
4,4,24,4,24,payload,40,32,36548844,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,-0.13129660030453447,1,338,337,0.2542688698035979,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,338,-27,0,11,11
4,4,24,4,24,payload,41,33,36552941,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.11172035457896264,0,303,302,5.419133994534093,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,303,-27,0,11,11
4,4,24,4,24,payload,42,34,36557037,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.10473730946245974,0,1022,1021,5.305857561958687,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,1022,-27,0,11,11
4,4,24,4,24,payload,43,35,36561133,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.09775426434595684,0,720,719,5.676599379211923,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,720,-27,0,11,11
4,4,24,4,24,payload,44,36,36565229,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.09077121922945394,0,314,313,4.55516816168121,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,314,-27,0,11,11
4,4,24,4,24,payload,45,37,36569325,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.08378817411295104,0,602,601,4.683735863855986,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,602,-27,0,11,11
4,4,24,4,24,payload,46,38,36573421,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.07680512899644815,0,7,6,6.319595175015124,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,7,-27,0,11,11
4,4,24,4,24,payload,47,39,36577517,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.06982208387994525,0,414,413,4.108101127672731,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,414,-27,0,11,11
4,4,24,4,24,payload,48,40,36581613,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.06283903876344235,0,807,806,6.28966140525171,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,807,-27,0,11,11
4,4,24,4,24,payload,49,41,36585709,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.05585599364693945,0,195,194,4.873027975339072,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,195,-27,0,11,11
4,4,24,4,24,payload,50,42,36589805,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.048872948530436555,0,826,825,4.237899528942854,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,826,-27,0,11,11
4,4,24,4,24,payload,51,43,36593901,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.04188990341393366,0,928,927,4.67379593988053,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,928,-27,0,11,11
4,4,24,4,24,payload,52,44,36597997,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.03490685829743076,0,761,760,3.8505435607288963,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,761,-27,0,11,11
4,4,24,4,24,payload,53,45,36602093,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.02792381318092786,0,590,589,3.2114353912434423,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,590,-27,0,11,11
4,4,24,4,24,payload,54,46,36606189,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.020940768064424964,0,383,382,7.6394627754192355,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,383,-27,0,11,11
4,4,24,4,24,payload,55,47,36610285,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.013957722947922068,0,267,266,7.620817765227843,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,267,-27,0,11,11
4,4,24,4,24,payload,56,48,36614381,36236634,36385003,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20605326004022118,0.0,-0.006983045116502896,0.006974677831419172,0,314,313,4.5303213240482,1,33,3,1,0,-7,-4.760200989682717,-0.8141425316592711,40.98173081597377,308.05519260891185,1,1,314,-27,0,11,11
5,5,25,5,25,header,0,0,37885370,37737001,37885370,37736897,37885377,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21418596545800028,0.0,-0.006983045116502896,-0.10197479564441858,0,337,84,3.5747117037114413,1,33,3,1,0,-5,-3.7674390978639782,0.4589076494090511,36.431223740637364,308.05519260891185,1,1,337,-27,0,11,11
