dataset,packet_index,frame_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,snr_label,added_snr_db,seed,added_awgn_power,savaux_bin,savaux_correct,savaux_margin_db,savaux_gt_lambda,savaux_max_false_lambda,savaux_gt_false_margin_db,white_ml_bin,white_ml_matches_savaux,colored_ml_bin,colored_ml_correct,colored_ml_margin_db,colored_ml_gt_lambda,colored_ml_max_false_lambda,colored_ml_gt_false_margin_db,colored_minus_savaux_gt_lambda,colored_minus_savaux_gt_false_margin_db,model_gt_full_information,model_gt_savaux_information,model_gt_full_to_savaux_snr_gain_db,colored_ml_fix_vs_savaux,colored_ml_break_vs_savaux,covariance_model
collector_low4_train_low1,14,6,4,12,42435622,756,-3,-3.0,6,4.142658989399803e-07,756,1,3.3674974165053486,20.712297924067823,9.539552248285293,3.367002933426266,756,1,756,1,3.2212347532463683,20.430828368837336,9.731112651279803,3.2212347532463683,-0.2814695552304869,-0.14576818017989757,6420924984.965269,6376956470.997639,0.02984143616218058,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,5,13,42439718,109,-3,-3.0,6,4.142658989399803e-07,109,1,1.9143642659372462,17.123432051171942,11.021655699985068,1.9134397455909875,109,1,109,1,1.9495566739734447,16.974322871382032,10.835196487576603,1.9495566739734447,-0.14910917978991023,0.03611692838245717,6414314027.980013,6370837529.704019,0.029536882671345497,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,6,14,42443814,932,-3,-3.0,6,4.142658989399803e-07,932,1,3.5577374667531023,20.666020572398658,9.109848170056546,3.5574571854753225,932,1,932,1,3.6782815906008843,21.23558660317993,9.104080793984782,3.6782815906008843,0.5695660307812709,0.1208244051255618,6423652086.126606,6379466812.011341,0.02997628478955319,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,7,15,42447911,468,-3,-3.0,6,4.142658989399803e-07,468,1,6.4667279949076315,33.65035178539563,7.577315261604813,6.474742518862659,468,1,468,1,6.650848118409458,34.53071764083917,7.4665640065507475,6.650848118409458,0.880365855443543,0.1761055995467995,6427903439.563035,6383716186.898968,0.02995773626716078,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,8,16,42452007,89,-3,-3.0,6,4.142658989399803e-07,89,1,7.229982212590002,34.31263206626911,6.497970542044495,7.2267629517912955,89,1,89,1,7.481708284515481,34.666378694600475,6.190669919597463,7.481708284515481,0.35374662833136483,0.2549453327241853,6416349774.385861,6372656654.210943,0.029675104043215623,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,9,17,42456103,713,-3,-3.0,6,4.142658989399803e-07,713,1,3.9525024713440255,13.736698072136152,5.527022175901741,3.9539114561831963,713,1,713,1,4.270674645721514,14.313137164773082,5.353864415208731,4.270674645721514,0.5764390926369298,0.31676318953831784,6421512325.981875,6377512960.811405,0.029859706263162485,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,10,18,42460199,865,-3,-3.0,6,4.142658989399803e-07,865,1,6.486529274315119,29.469120501014164,6.6219785050192055,6.4837940793052,865,1,865,1,6.518613304592544,29.730472637378245,6.6273587903298194,6.518613304592544,0.2613521363640814,0.03481922528734405,6420612824.770931,6376629677.847408,0.029852858089701815,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,11,19,42464295,92,-3,-3.0,6,4.142658989399803e-07,92,1,5.192141302245689,27.688717208093067,8.378138162532924,5.191553177968567,92,1,92,1,5.453589054531606,27.90615999640113,7.949524907603196,5.453589054531606,0.21744278830806252,0.26203587656303906,6416235943.972657,6372580149.956831,0.029650194275781132,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,12,20,42468391,645,-3,-3.0,6,4.142658989399803e-07,645,1,5.683458871155651,25.87074034428956,6.986651232784258,5.685397929080221,645,1,645,1,5.341772063756788,25.952636892033464,7.585850580799617,5.341772063756788,0.08189654774390576,-0.34362586532343276,6426666343.896008,6382315789.339063,0.030074642755086478,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,13,21,42472487,426,-3,-3.0,6,4.142658989399803e-07,426,1,4.2247759066637975,19.71331812020326,7.453460406129323,4.22401781545928,426,1,426,1,3.7783287647856523,18.588288263555647,7.7876517487979005,3.7783287647856523,-1.1250298566476147,-0.4456890506736273,6423471764.339466,6379469473.555577,0.029852558045160033,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,14,22,42476583,765,-3,-3.0,6,4.142658989399803e-07,765,1,4.388513573251998,17.711829558207274,6.455312200836795,4.383461732504584,765,1,765,1,4.778231430996216,18.76544670443868,6.245047759007033,4.778231430996216,1.0536171462314066,0.3947696984916327,6420048275.025704,6376101101.810787,0.029830989466779916,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,15,23,42480679,1023,-3,-3.0,6,4.142658989399803e-07,1023,1,4.058260640578125,23.505390186935443,9.226135695014467,4.061476270438013,1023,1,1023,1,4.00446167710829,23.435201259884895,9.320141798608377,4.00446167710829,-0.07018892705054824,-0.05701459332972281,6414053696.690502,6370607794.095119,0.029517227976814234,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,16,24,42484775,597,-3,-3.0,6,4.142658989399803e-07,597,1,1.4461725480687238,17.621932058614323,12.629303453331353,1.446741240070444,597,1,597,1,1.2053734618841159,17.612962112059343,13.344277191305256,1.2053734618841159,-0.008969946554980623,-0.24136777818632815,6424101697.334061,6379698253.202341,0.030122695057545237,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,17,25,42488871,562,-3,-3.0,6,4.142658989399803e-07,562,1,2.601323333594241,24.932334657970497,13.653202254365945,2.615284238619189,562,1,562,1,2.5784643986463944,24.90664347507611,13.75525874803746,2.5784643986463944,-0.025691182894387765,-0.036819839972794366,6438165384.649601,6393902924.211337,0.029960904353864323,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,18,26,42492967,827,-3,-3.0,6,4.142658989399803e-07,827,1,4.0100573220645614,18.43985711837635,7.325331252252704,4.009302832781271,827,1,827,1,4.218263383151515,19.08390122779,7.225049415915698,4.218263383151515,0.6440441094136524,0.20896055037024386,6422569975.505183,6378358636.960051,0.02999909974444271,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,19,27,42497063,890,-3,-3.0,6,4.142658989399803e-07,890,1,5.50984915158241,24.12808229524396,6.787924579202248,5.507857972533564,890,1,890,1,5.6377818363435495,23.882415630844473,6.5207878145211735,5.6377818363435495,-0.24566666439948648,0.1299238638099851,6420575929.9929695,6376629433.629248,0.029828068477281634,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,20,28,42501159,174,-3,-3.0,6,4.142658989399803e-07,174,1,5.072992893137156,18.826172454843572,5.848381034073963,5.077263726196869,174,1,174,1,4.9674054869608035,18.69561312901033,5.95660996716282,4.9674054869608035,-0.13055932583324292,-0.10985823923606564,6416030987.661277,6372466597.376905,0.029588851023588315,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,21,29,42505255,267,-3,-3.0,6,4.142658989399803e-07,267,1,4.7556582366115805,22.769596476564608,7.618850687981397,4.75465871624661,267,1,267,1,4.758870428858263,23.198598035055465,7.7548731276591605,4.758870428858263,0.42900155849085664,0.004211712611652985,6419275697.974232,6375452628.172849,0.029750052261442558,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,22,30,42509351,917,-3,-3.0,6,4.142658989399803e-07,917,1,6.867844279387354,32.065073091958574,6.596134755822992,6.867427147355474,917,1,917,1,6.993327361182877,31.088937477039227,6.21259643813649,6.993327361182877,-0.9761356149193468,0.12590021382740346,6422284324.889921,6378141655.02108,0.029953681177510412,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,23,31,42513447,656,-3,-3.0,6,4.142658989399803e-07,656,1,4.934715310619123,27.39203340278353,8.787455288062407,4.937611443152323,656,1,656,1,5.216052875583283,29.519501857216774,8.88185618742435,5.216052875583283,2.127468454433245,0.2784414324309594,6425272011.028967,6380897675.568004,0.030097377483571115,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,24,32,42517543,889,-3,-3.0,6,4.142658989399803e-07,889,1,4.577239886126974,17.740409759509564,6.175432343634249,4.58296278671623,889,1,889,1,4.804158075425022,17.865518472669685,5.910167872684465,4.804158075425022,0.1251087131601203,0.2211952887087918,6420642804.968836,6376686707.643737,0.02983429561403003,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,25,33,42521639,66,-3,-3.0,6,4.142658989399803e-07,66,1,5.582397848694632,22.426720095004836,6.206933143036122,5.578886952349888,66,1,66,1,5.566672189362958,22.878247628064923,6.349734073348273,5.566672189362958,0.4515275330600872,-0.012214762986929806,6411883467.872682,6368467014.844196,0.02950716967254369,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,26,34,42525735,586,-3,-3.0,6,4.142658989399803e-07,586,1,6.528795761808208,27.755807000771927,6.156092997116083,6.540486870887584,586,1,586,1,6.570050055329969,26.8234297401748,5.908936215632906,6.570050055329969,-0.9323772605971286,0.02956318444238537,6426969933.407583,6383204294.23255,0.029675239705458198,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,27,35,42529831,425,-3,-3.0,6,4.142658989399803e-07,425,1,3.7666286772599893,15.602622172150706,6.553436831993639,3.7672847423399345,425,1,425,1,3.5304161190138035,15.23485223118002,6.757664622493068,3.5304161190138035,-0.36776994097068716,-0.236868623326131,6423913382.900798,6380023478.275939,0.029773995691986577,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,28,36,42533927,860,-3,-3.0,6,4.142658989399803e-07,860,1,4.209793559181775,18.975293728875755,7.18978067134592,4.214728651333458,860,1,860,1,4.236387792296389,19.156327385986714,7.222265862095883,4.236387792296389,0.18103365711095876,0.021659140962930756,6420261349.314367,6376311882.99033,0.029831557884598674,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,29,37,42538023,553,-3,-3.0,6,4.142658989399803e-07,553,1,4.626662928573749,22.964025678010472,7.86716933929986,4.65229525442532,553,1,553,1,4.638559136473136,23.11015835856574,7.942313174126378,4.638559136473136,0.14613268055526873,-0.013736117952184657,6451301319.093611,6415139720.373256,0.024412071814361138,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,30,38,42542119,629,-3,-3.0,6,4.142658989399803e-07,629,1,5.087231478811106,22.416663100844083,6.941110743745091,5.091419913503101,629,1,629,1,5.1951668232308235,22.27502456927711,6.734440332719114,5.1951668232308235,-0.14163853156697215,0.1037469097277226,6424423932.408958,6380384014.42675,0.029873730020571428,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,31,39,42546215,759,-3,-3.0,6,4.142658989399803e-07,759,1,4.314445314896491,25.271069956314204,9.355684853841053,4.3154804580246084,759,1,759,1,4.110385071159927,25.607804688092763,9.938797490295151,4.110385071159927,0.3367347317785594,-0.20509538686468165,6420732525.429099,6376751054.917168,0.029851157894987865,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,32,40,42550311,494,-3,-3.0,6,4.142658989399803e-07,494,1,6.767708954476259,27.90722186182835,5.851783731739786,6.784283377856205,494,1,494,1,6.971680815982214,28.468525687832702,5.717377854196709,6.971680815982214,0.5613038260043517,0.18739743812600906,6442147042.85003,6400334518.033856,0.028279601382923025,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,33,41,42554407,303,-3,-3.0,6,4.142658989399803e-07,303,1,6.813040173190423,29.398544929864364,6.127490760607775,6.810431706291703,303,1,303,1,6.830415811550841,30.044670942621877,6.23341254528919,6.830415811550841,0.646126012757513,0.019984105259138296,6415953040.390907,6372246904.057417,0.0296858163346192,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,34,42,42558503,1022,-3,-3.0,6,4.142658989399803e-07,1022,1,6.009356642763893,31.440643103040838,7.884728024594875,6.007047033486753,1022,1,1022,1,6.414332813065926,31.91501215836456,7.287217515050285,6.414332813065926,0.47436905532372364,0.40728577957917267,6414518702.691544,6371041055.239211,0.029536720353738596,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,35,43,42562599,720,-3,-3.0,6,4.142658989399803e-07,720,1,6.663271700120674,28.048143583137126,6.047266269406466,6.663450303743833,720,1,720,1,6.362692985912728,27.941994171409096,6.456365365698333,6.362692985912728,-0.10614941172802972,-0.3007573178311045,6421825522.767854,6377812286.39229,0.029867690496799437,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,36,44,42566695,314,-3,-3.0,6,4.142658989399803e-07,314,1,3.4692844401320153,19.141612733952588,8.615065354314941,3.467199491206197,314,1,314,1,3.3841221650971853,19.239074696246977,8.826163419322121,3.3841221650971853,0.09746196229438908,-0.08307732610901164,6417611090.790529,6373787855.228611,0.029757908306179602,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,37,45,42570791,602,-3,-3.0,6,4.142658989399803e-07,602,1,7.0883577086599105,33.423443697225,6.535964899308979,7.0874148306115226,602,1,602,1,6.855092889016687,34.14933490594737,7.044869634008538,6.855092889016687,0.7258912087223734,-0.23232194159483566,6424167008.690849,6380012033.708654,0.02995324875612446,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,38,46,42574887,7,-3,-3.0,6,4.142658989399803e-07,7,1,5.163379882714469,21.113262627051345,6.428549591171762,5.164423514171645,7,1,7,1,5.094949125865772,21.23022654127937,6.568401866435641,5.094949125865772,0.11696391422802677,-0.06947438830587327,6410981772.058951,6367751284.734355,0.02938449944292905,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,39,47,42578983,414,-3,-3.0,6,4.142658989399803e-07,414,1,5.241411264514854,23.573284922545433,7.0485300189360265,5.243215517100561,414,1,414,1,5.298739584094897,23.972613620383505,7.076873413098115,5.298739584094897,0.39932869783807234,0.05552406699433643,6424545080.747239,6380606846.2365,0.029803953582905086,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,40,48,42583079,807,-3,-3.0,6,4.142658989399803e-07,807,1,4.362120790192387,23.515348496673756,8.605977804072914,4.3655119771292465,807,1,807,1,4.206428616294452,22.29085188302878,8.462210113037541,4.206428616294452,-1.2244966136449769,-0.1590833608347948,6422774592.989506,6378551025.298559,0.030006467135060506,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,41,49,42587175,195,-3,-3.0,6,4.142658989399803e-07,195,1,5.161511085458384,28.960145540586293,8.811904998170567,5.167309337565657,195,1,195,1,5.270619639299748,29.947647895731013,8.898171141311508,5.270619639299748,0.98750235514472,0.1033103017340915,6418340138.79475,6374602724.576396,0.029696047046575153,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,42,50,42591271,826,-3,-3.0,6,4.142658989399803e-07,826,1,4.14488818922534,28.233673957535213,10.869714229154612,4.1454926878130145,826,1,826,1,4.272218669000761,28.762452880384476,10.7548424649722,4.272218669000761,0.5287789228492628,0.12672598118774658,6422621939.200257,6378400700.864471,0.030005596783902792,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,43,51,42595368,928,-3,-3.0,6,4.142658989399803e-07,928,1,6.236490993609031,29.549156472836312,7.028855257198115,6.236604876433055,928,1,928,1,6.310240918523079,29.381345636435487,6.871437336114876,6.310240918523079,-0.16781083640082528,0.07363604209002439,6423709105.783115,6379505577.149367,0.02998844480802905,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,44,52,42599464,761,-3,-3.0,6,4.142658989399803e-07,761,1,3.4381180355675998,20.601840995818534,9.330779404979973,3.4398810886944786,761,1,761,1,3.5254459302138446,20.187737936840875,8.964850785044662,3.5254459302138446,-0.4141030589776591,0.08556484151936594,6420511251.111808,6376551492.210933,0.029837402839149565,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,45,53,42603560,590,-3,-3.0,6,4.142658989399803e-07,590,1,4.066220567493614,27.333396255264265,10.704381686705354,4.071320110570873,590,1,590,1,4.409026316615729,28.512352329934718,10.330715875267128,4.409026316615729,1.1789560746704524,0.3377062060448557,6426172346.235783,6382572802.358514,0.029565916458269684,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,46,54,42607656,383,-3,-3.0,6,4.142658989399803e-07,383,1,4.856770187415616,20.023102466029947,6.547582103830663,4.854504168257189,383,1,383,1,4.836391230133991,19.873554719949276,6.525840155370937,4.836391230133991,-0.14954774608067112,-0.01811293812319814,6417043045.735352,6373254395.791059,0.029736983722007154,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,47,55,42611752,267,-3,-3.0,6,4.142658989399803e-07,267,1,4.472018942651147,22.77154741171499,8.132067836073098,4.471915507720974,267,1,267,1,4.611276127201845,22.696089249230745,7.849164263344574,4.611276127201845,-0.07545816248424586,0.13936061948087097,6419275697.974232,6375452628.172849,0.029750052261442558,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,48,56,42615848,314,-3,-3.0,6,4.142658989399803e-07,314,1,1.8272878209253745,15.815130364229047,10.39177318201754,1.8238311720029576,314,1,314,1,1.7515673138161316,15.648349051866697,10.45470525711398,1.7515673138161316,-0.1667813123623496,-0.07226385818682601,6417611090.790529,6373787855.228611,0.029757908306179602,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,0,8,42419238,803,-3,-3.0,7,4.142658989399803e-07,803,1,1.7504301906491522,21.24363345600939,14.205882043896219,1.7476059510386144,803,1,803,1,1.7462908854277326,22.19649427144289,14.847567166052857,1.7462908854277326,0.9528608154334997,-0.0013150656108817937,6422346081.062962,6378166693.470867,0.029978393472585928,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,1,9,42423334,711,-3,-3.0,7,4.142658989399803e-07,711,1,4.634946510239801,33.98130892590727,11.679140294135149,4.6382922806824585,711,1,711,1,4.557285636848214,34.45256593749029,12.064046677806767,4.557285636848214,0.47125701158302036,-0.08100664383424405,6421251432.150323,6377297360.043764,0.029830078912071067,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,2,10,42427430,922,-3,-3.0,7,4.142658989399803e-07,922,1,4.193262195526969,23.744658785641878,9.022856500022108,4.202218827045078,922,1,922,1,4.194915464868095,24.10939571907876,9.176874211422156,4.194915464868095,0.3647369334368804,-0.007303362176982908,6423225812.621937,6379040700.520647,0.02997817072795141,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,3,11,42431526,718,-3,-3.0,7,4.142658989399803e-07,718,1,4.672713771681732,23.011529529152437,7.840400260802177,4.676072518439032,718,1,718,1,4.735146967536949,23.609928927587514,7.935603914476844,4.735146967536949,0.5983993984350775,0.059074449097916926,6421952675.092902,6377914652.116248,0.029883975118756678,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,4,12,42435622,756,-3,-3.0,7,4.142658989399803e-07,756,1,6.199285083868685,33.99323724512353,8.162910460464097,6.195474925803773,756,1,756,1,5.934451020370365,33.68269551199037,8.589378430598831,5.934451020370365,-0.3105417331331637,-0.26102390543340803,6420924984.965269,6376956470.997639,0.02984143616218058,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,5,13,42439718,109,-3,-3.0,7,4.142658989399803e-07,109,1,4.397516195078042,28.719413745857334,10.56534189325992,4.342920149999805,109,1,109,1,4.3084831144579105,28.69534090069628,10.640525506002685,4.3084831144579105,-0.024072845161054346,-0.03443703554189437,6414314027.980013,6370837529.704019,0.029536882671345497,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,6,14,42443814,932,-3,-3.0,7,4.142658989399803e-07,932,1,3.2195567468067527,23.260445995490297,11.079245085239233,3.2210786807455865,932,1,932,1,3.256057324611299,23.420648841125193,11.06606431716851,3.256057324611299,0.1602028456348954,0.03497864386571248,6423652086.126606,6379466812.011341,0.02997628478955319,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,7,15,42447911,468,-3,-3.0,7,4.142658989399803e-07,468,1,6.208651463245367,30.964813878141836,7.4006278893378665,6.215999059007902,468,1,468,1,6.323124032244397,30.25781397517163,7.055456933733614,6.323124032244397,-0.7069999029702068,0.10712497323649561,6427903439.563035,6383716186.898968,0.02995773626716078,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,8,16,42452007,89,-3,-3.0,7,4.142658989399803e-07,89,1,3.266994249535098,14.718156347076615,6.933290756746653,3.269139987138167,89,1,89,1,3.0756450706545717,15.241698054977595,7.507042018959279,3.0756450706545717,0.5235417079009803,-0.19349491648359507,6416349774.385861,6372656654.210943,0.029675104043215623,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,9,17,42456103,713,-3,-3.0,7,4.142658989399803e-07,713,1,3.6441963978473053,13.713459026424168,5.920630488758696,3.6477905599384597,713,1,713,1,3.6880577875317693,14.501055604185698,6.202886564960466,3.6880577875317693,0.7875965777615299,0.040267227593309585,6421512325.981875,6377512960.811405,0.029859706263162485,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,10,18,42460199,865,-3,-3.0,7,4.142658989399803e-07,865,1,3.100172840682736,19.616071637388107,9.602454058453763,3.1022980085013585,865,1,865,1,3.037396648576038,19.672936250125684,9.775287061653092,3.037396648576038,0.05686461273757715,-0.06490135992532053,6420612824.770931,6376629677.847408,0.029852858089701815,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,11,19,42464295,92,-3,-3.0,7,4.142658989399803e-07,92,1,6.253842186756753,26.15027913267593,6.19851741459771,6.251885032808561,92,1,92,1,6.266113238653822,27.304871873862407,6.451026398859512,6.266113238653822,1.1545927411864767,0.014228205845260966,6416235943.972657,6372580149.956831,0.029650194275781132,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,12,20,42468391,645,-3,-3.0,7,4.142658989399803e-07,645,1,5.906432776875874,23.408089070843467,5.998525581529226,5.9132144603062775,645,1,645,1,5.98106176295513,23.036110726226998,5.811697231859373,5.98106176295513,-0.37197834461646906,0.06784730264885219,6426666343.896008,6382315789.339063,0.030074642755086478,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,13,21,42472487,426,-3,-3.0,7,4.142658989399803e-07,426,1,1.9785929681964733,10.847457629807343,6.87431117466169,1.9809877529703959,426,1,426,1,2.122996808895266,10.58560083776669,6.492557920440677,2.122996808895266,-0.2618567920406534,0.14200905592487012,6423471764.339466,6379469473.555577,0.029852558045160033,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,14,22,42476583,765,-3,-3.0,7,4.142658989399803e-07,765,1,4.630405566619869,19.78079569578223,6.822704383982333,4.6228720294310035,765,1,765,1,4.423671679529778,19.801991315987884,7.150587045487512,4.423671679529778,0.021195620205652688,-0.1992003499012256,6420048275.025704,6376101101.810787,0.029830989466779916,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,15,23,42480679,1023,-3,-3.0,7,4.142658989399803e-07,1023,1,5.5255363345450235,27.43396085856889,7.6892339314834475,5.524054409167672,1023,1,1023,1,5.487201516109143,26.878343016415602,7.597703485707587,5.487201516109143,-0.5556178421532891,-0.03685289305852901,6414053696.690502,6370607794.095119,0.029517227976814234,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,16,24,42484775,597,-3,-3.0,7,4.142658989399803e-07,597,1,4.1219394147957,22.642021935676837,8.748204416475188,4.129962843015649,597,1,597,1,3.9897933612374654,22.470626221125112,8.966766065470058,3.9897933612374654,-0.17139571455172486,-0.14016948177818378,6424101697.334061,6379698253.202341,0.030122695057545237,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,17,25,42488871,562,-3,-3.0,7,4.142658989399803e-07,562,1,3.907111858994083,18.68249391105919,7.584550137171499,3.9150502282952493,562,1,562,1,3.9339239198681737,19.314498829673838,7.807123538548459,3.9339239198681737,0.6320049186146477,0.0188736915729244,6438165384.649601,6393902924.211337,0.029960904353864323,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,18,26,42492967,827,-3,-3.0,7,4.142658989399803e-07,827,1,5.556644913986101,18.44767550782326,5.1267841488752035,5.560966179522096,827,1,827,1,5.841635071683445,19.35447166977076,5.04217382382858,5.841635071683445,0.9067961619475007,0.2806688921613487,6422569975.505183,6378358636.960051,0.02999909974444271,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,19,27,42497063,890,-3,-3.0,7,4.142658989399803e-07,890,1,2.6801453203531276,14.513770155644005,7.836919340109734,2.6763486428039265,890,1,890,1,2.6174607716131018,14.45609379097605,7.912338890545725,2.6174607716131018,-0.05767636466795523,-0.058887871190824725,6420575929.9929695,6376629433.629248,0.029828068477281634,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,20,28,42501159,174,-3,-3.0,7,4.142658989399803e-07,174,1,6.574111538771474,28.026635160073006,6.174356031382555,6.569792915266465,174,1,174,1,6.24745238640377,27.94611733108377,6.630957424762199,6.24745238640377,-0.08051782898923676,-0.3223405288626946,6416030987.661277,6372466597.376905,0.029588851023588315,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,21,29,42505255,267,-3,-3.0,7,4.142658989399803e-07,267,1,7.587987855749061,30.393635029597306,5.295268242769064,7.588946790176005,267,1,267,1,7.4293248799804354,31.185507487420598,5.636640383426167,7.4293248799804354,0.7918724578232919,-0.15962191019556915,6419275697.974232,6375452628.172849,0.029750052261442558,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,14,6,22,30,42509351,917,-3,-3.0,7,4.142658989399803e-07,917,1,4.25243177826378,23.32858914305717,8.768936251696582,4.249415616426255,917,1,917,1,4.20683313895873,23.1397718831968,8.783664908964862,4.20683313895873,-0.18881725986036813,-0.04258247746752453,6422284324.889921,6378141655.02108,0.029953681177510412,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
