trial_id,reference_id,esn0_db,seed,candidate_index,source,sfd_peak_rank,sfd_peak_signed_bin,sfd_relative_power_db,cfo_total_est,fine_payload_start_sample,delta_cfo_bins,delta_payload_samples,ridge_residual_bins,netid1_est,netid2_est,netid_valid,netid_margin_db,decode_status,header_valid,crc_accepted,payload_exact,payload_hex
exp0_000006_rxg20_0_fulltrim:13:20260822,6,13.0,20260822,1,sfd_list,2,1427,-1.7265530810312302,713.2188022217194,680284,842.0,6732,0.5,7,16,0,1.9061108123476669,header_invalid,0,0,0,
exp0_000006_rxg20_0_fulltrim:13:20260822,6,13.0,20260822,2,sfd_list,3,-1728,-2.021408087958736,-863.7811977782806,667673,-735.0,-5879,-0.125,9,16,0,1.5401242518257368,header_invalid,0,0,0,
exp0_000006_rxg20_0_fulltrim:13:20260822,6,13.0,20260822,3,sfd_list,4,2046,-2.0979432627444785,1023.2188022217194,682764,1152.0,9212,0.5,8,16,1,1.6559106974555258,header_invalid,0,0,0,
exp0_000007_rxg20_0_fulltrim:13:20260822,7,13.0,20260822,0,selected,1,-258,0.0,-128.77325520103778,673551,0.0,0,0.0,8,16,1,2.7434571369864704,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412
exp0_000007_rxg20_0_fulltrim:13:20260822,7,13.0,20260822,1,sfd_list,2,1096,-4.8624478121897265,548.2267447989623,678967,677.0,5416,0.0,8,3386,0,1.4827131376452487,truncated_payload,1,0,0,
exp0_000007_rxg20_0_fulltrim:13:20260822,7,13.0,20260822,2,sfd_list,3,172,-4.9718881413470335,86.22674479896222,675282,215.0,1731,-1.375,7,15,1,2.116811885696354,header_invalid,0,0,0,
exp0_000007_rxg20_0_fulltrim:13:20260822,7,13.0,20260822,3,sfd_list,4,-9,-5.25012260920912,-4.773255201037783,674540,124.0,989,0.375,8,161,0,1.5609288630951115,header_invalid,0,0,0,
exp0_000008_rxg20_0_fulltrim:13:20260822,8,13.0,20260822,0,selected,2,-258,-0.029277523365091075,-128.73510058610086,673552,0.0,0,0.0,8,16,1,2.5249768650984317,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000008_rxg20_0_fulltrim:13:20260822,8,13.0,20260822,1,sfd_list,1,-286,0.0,-142.73510058610086,673441,-14.0,-111,-0.125,8,16,1,2.488475073833008,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000008_rxg20_0_fulltrim:13:20260822,8,13.0,20260822,2,sfd_list,3,-548,-0.31530688648402355,-273.7351005861008,672396,-144.99999999999997,-1156,-0.4999999999999716,1116,16,0,1.965132159116799,ok,1,0,0,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563416
exp0_000008_rxg20_0_fulltrim:13:20260822,8,13.0,20260822,3,sfd_list,4,581,-0.5663457511251245,290.2648994138992,676908,419.0,3356,-0.5,3430,16,0,2.2247102861676726,header_invalid,0,0,0,
exp0_000000_rxg20_0_fulltrim:14:20260821,0,14.0,20260821,0,selected,3,-259,-1.995970459635764,-129.70837431354542,673544,0.0,0,0.0,8,16,1,3.0597191796861414,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412
exp0_000000_rxg20_0_fulltrim:14:20260821,0,14.0,20260821,1,sfd_list,1,-258,0.0,-128.70837431354542,673552,1.0,8,0.0,8,16,1,2.96916921416748,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412
exp0_000000_rxg20_0_fulltrim:14:20260821,0,14.0,20260821,2,sfd_list,2,-1688,-1.3215701369756547,-843.7083743135454,667831,-714.0,-5713,0.125,8,16,1,0.5604120579681868,header_invalid,0,0,0,
exp0_000000_rxg20_0_fulltrim:14:20260821,0,14.0,20260821,3,sfd_list,4,-1922,-2.3601381586874433,-960.7083743135454,666900,-831.0,-6644,-0.5,0,131,0,0.3932861462312622,ok,1,0,0,7332b42211000108580000b9883a2d118a
exp0_000002_rxg20_0_fulltrim:14:20260821,2,14.0,20260821,0,selected,4,-259,-5.315742529543556,-129.93462662174102,673544,0.0,0,0.0,8,16,1,4.680340716127045,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412
exp0_000002_rxg20_0_fulltrim:14:20260821,2,14.0,20260821,1,sfd_list,1,-258,0.0,-128.93462662174102,673552,1.0,8,0.0,8,16,1,4.658467938714788,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412
exp0_000002_rxg20_0_fulltrim:14:20260821,2,14.0,20260821,2,sfd_list,2,2017,-5.263725688248499,1008.065373378259,682645,1138.0,9101,0.375,9,17,1,2.372109828744443,header_invalid,0,0,0,
exp0_000002_rxg20_0_fulltrim:14:20260821,2,14.0,20260821,3,sfd_list,3,695,-5.263737670539368,347.065373378259,677360,477.0,3816,0.0,9,2947,0,1.2582716952535777,header_invalid,0,0,0,
exp0_000003_rxg20_0_fulltrim:14:20260821,3,14.0,20260821,0,selected,2,-2001,-1.9883334256565037,-1000.8703255075226,666575,0.0,0,0.0,8,1669,0,2.270865210602449,header_invalid,0,0,0,
exp0_000003_rxg20_0_fulltrim:14:20260821,3,14.0,20260821,1,sfd_list,1,-258,0.0,-128.87032550752264,673552,872.0,6977,-0.125,8,16,1,3.0400275471703306,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412
exp0_000003_rxg20_0_fulltrim:14:20260821,3,14.0,20260821,2,sfd_list,3,33,-2.115852832672133,16.129674492477367,674708,1017.0,8133,0.375,8,1094,0,1.2358687946274334,truncated_payload,1,0,0,
exp0_000003_rxg20_0_fulltrim:14:20260821,3,14.0,20260821,3,sfd_list,4,1052,-2.6462521204841796,526.1296744924774,678789,1527.0,12214,0.25,8,16,1,1.9299835456801904,truncated_payload,1,0,0,
exp0_000004_rxg20_0_fulltrim:14:20260821,4,14.0,20260821,0,selected,1,-257,0.0,-128.85645832925255,673552,0.0,0,0.0,8,16,1,6.52471312666995,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412
exp0_000004_rxg20_0_fulltrim:14:20260821,4,14.0,20260821,1,sfd_list,2,1218,-2.585889096170636,609.1435416707475,679461,738.0,5909,-0.625,7,15,1,1.9979301138747863,header_invalid,0,0,0,
exp0_000004_rxg20_0_fulltrim:14:20260821,4,14.0,20260821,2,sfd_list,4,1015,-2.706635360145111,507.1435416707475,678640,636.0,5088,0.0,8,16,1,5.755235616101758,truncated_payload,1,0,0,
exp0_000004_rxg20_0_fulltrim:14:20260821,4,14.0,20260821,3,sfd_list,5,-1936,-2.750320037884366,-967.8564583292525,666842,-839.0,-6710,-0.25,9,16,0,1.8944722723323353,ok,1,0,0,4044332211000180dde7485ea55f3b3d08b45890c6d28b9220c3e49568fd562513
exp0_000005_rxg20_0_fulltrim:14:20260821,5,14.0,20260821,0,selected,1,-257,0.0,-128.7409067705098,673551,0.0,0,0.0,8,16,1,5.372153159660547,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412
exp0_000005_rxg20_0_fulltrim:14:20260821,5,14.0,20260821,1,sfd_list,2,-1038,-4.341128537082074,-518.7409067705098,670427,-390.0,-3124,0.5,8,16,1,3.42683708580147,header_invalid,0,0,0,
exp0_000005_rxg20_0_fulltrim:14:20260821,5,14.0,20260821,2,sfd_list,3,1647,-4.761062399527579,823.2590932294902,681168,952.0,7617,-0.125,8,16,1,2.5556296237035374,header_invalid,0,0,0,
exp0_000005_rxg20_0_fulltrim:14:20260821,5,14.0,20260821,3,sfd_list,4,-1713,-5.037054617649222,-856.7409067705098,667725,-728.0,-5826,0.25,8,16,1,3.8377484760436626,ok,1,0,0,404433221100010058050069ac9893b7e436fbc40a63a34146988254c87c543412
exp0_000006_rxg20_0_fulltrim:14:20260821,6,14.0,20260821,0,selected,1,63,0.0,31.222172258376368,674828,0.0,0,0.0,8,16,1,1.1988627294184058,truncated_payload,1,0,0,
exp0_000006_rxg20_0_fulltrim:14:20260821,6,14.0,20260821,1,sfd_list,2,1302,-0.0543540808990263,651.2221722583764,679791,620.0,4963,-0.375,8,16,1,1.091740639775134,header_invalid,0,0,0,
exp0_000006_rxg20_0_fulltrim:14:20260821,6,14.0,20260821,2,sfd_list,3,966,-0.1394531512972506,483.22217225837636,678450,452.0,3622,-0.75,8,16,1,3.935549560751147,truncated_payload,1,0,0,
exp0_000006_rxg20_0_fulltrim:14:20260821,6,14.0,20260821,3,sfd_list,4,-258,-0.4843473750641583,-128.77782774162364,673552,-160.0,-1276,-0.5,8,16,1,5.220773600322968,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412
exp0_000007_rxg20_0_fulltrim:14:20260821,7,14.0,20260821,0,selected,1,-257,0.0,-128.75727834908727,673552,0.0,0,0.0,8,16,1,3.4796271209015224,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412
exp0_000007_rxg20_0_fulltrim:14:20260821,7,14.0,20260821,1,sfd_list,2,1325,-3.1971752108032625,662.2427216509127,679879,791.0,6327,0.125,8,16,1,1.0601855822578328,header_invalid,0,0,0,
exp0_000007_rxg20_0_fulltrim:14:20260821,7,14.0,20260821,2,sfd_list,3,-287,-3.36888172467211,-143.75727834908727,673432,-15.0,-120,0.0,8,16,1,3.875597357835411,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412
exp0_000007_rxg20_0_fulltrim:14:20260821,7,14.0,20260821,3,sfd_list,4,1265,-3.390625489549935,632.2427216509127,679640,761.0,6088,0.0,8,16,1,1.7759231412789371,header_invalid,0,0,0,
exp0_000008_rxg20_0_fulltrim:14:20260821,8,14.0,20260821,0,selected,1,-257,0.0,-128.72657483236375,673552,0.0,0,0.0,8,16,1,3.490735178473058,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000008_rxg20_0_fulltrim:14:20260821,8,14.0,20260821,1,sfd_list,2,1933,-1.0478646402183602,966.2734251676362,682313,1095.0,8761,-0.125,8,16,1,1.4136881788302165,header_invalid,0,0,0,
exp0_000008_rxg20_0_fulltrim:14:20260821,8,14.0,20260821,2,sfd_list,3,1989,-1.6369135314056509,994.2734251676362,682536,1123.0,8984,0.0,8,16,1,0.9592146504364312,header_invalid,0,0,0,
exp0_000008_rxg20_0_fulltrim:14:20260821,8,14.0,20260821,3,sfd_list,4,-683,-1.9621871589189268,-341.7265748323638,671846,-213.00000000000003,-1706,0.24999999999997158,8,16,1,1.3432605984768935,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000000_rxg20_0_fulltrim:14:20260822,0,14.0,20260822,0,selected,1,-1341,0.0,-670.7091605196737,734744,0.0,0,0.0,3512,2314,0,0.3799514290354513,header_invalid,0,0,0,
exp0_000000_rxg20_0_fulltrim:14:20260822,0,14.0,20260822,1,sfd_list,2,311,-0.07222746672701028,155.29083948032633,741353,826.0,6609,-0.125,3072,380,0,0.4162407935101289,header_invalid,0,0,0,
exp0_000000_rxg20_0_fulltrim:14:20260822,0,14.0,20260822,2,sfd_list,3,-1275,-0.25799071413706587,-637.7091605196737,735007,33.0,263,0.125,3512,783,0,0.09843331360925996,header_invalid,0,0,0,
exp0_000000_rxg20_0_fulltrim:14:20260822,0,14.0,20260822,3,sfd_list,4,1527,-0.35690266704216794,763.2908394803263,746216,1434.0,11472,0.0,743,3885,0,0.15411099662190098,header_invalid,0,0,0,
exp0_000002_rxg20_0_fulltrim:14:20260822,2,14.0,20260822,0,selected,4,-259,-3.139185687514786,-129.9336649940921,673544,0.0,0,0.0,8,16,1,4.623019135967592,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412
exp0_000002_rxg20_0_fulltrim:14:20260822,2,14.0,20260822,1,sfd_list,1,-258,0.0,-128.9336649940921,673552,1.0,8,0.0,8,16,1,4.620375095885045,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412
exp0_000002_rxg20_0_fulltrim:14:20260822,2,14.0,20260822,2,sfd_list,2,951,-2.33333998167097,475.0663350059079,678387,605.0,4843,-0.375,8,16,1,4.541811503727088,truncated_payload,1,0,0,
exp0_000002_rxg20_0_fulltrim:14:20260822,2,14.0,20260822,3,sfd_list,3,-392,-2.653210625258134,-195.9336649940921,673018,-66.0,-526,-0.25,8,16,1,4.530160714005223,ok,1,0,0,40443322110001005802005cd673dc7b853ac56123bc76bf47473cf8f478563412
exp0_000003_rxg20_0_fulltrim:14:20260822,3,14.0,20260822,0,selected,1,-257,0.0,-128.87169316428896,673552,0.0,0,0.0,8,16,1,2.420455181319715,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412
exp0_000003_rxg20_0_fulltrim:14:20260822,3,14.0,20260822,1,sfd_list,2,627,-4.388927493458739,313.12830683571104,677084,442.0,3532,0.5,8,16,1,0.8441208808686208,truncated_payload,1,0,0,
exp0_000003_rxg20_0_fulltrim:14:20260822,3,14.0,20260822,2,sfd_list,3,-480,-4.9753187154161775,-239.87169316428896,672659,-111.0,-893,0.625,1565,16,0,1.5588298960380547,ok,1,0,0,a0443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412
exp0_000003_rxg20_0_fulltrim:14:20260822,3,14.0,20260822,3,sfd_list,4,1636,-5.1405384231373565,818.1283068357111,681128,947.0,7576,0.0,9,3622,0,0.11438598543670522,header_invalid,0,0,0,
exp0_000004_rxg20_0_fulltrim:14:20260822,4,14.0,20260822,0,selected,1,-257,0.0,-128.8575283018488,673552,0.0,0,0.0,8,16,1,4.999915598399456,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412
exp0_000004_rxg20_0_fulltrim:14:20260822,4,14.0,20260822,1,sfd_list,3,268,-6.583860500826006,134.1424716981512,675656,263.0,2104,0.0,8,16,1,3.3485149703588863,truncated_payload,1,0,0,
exp0_000004_rxg20_0_fulltrim:14:20260822,4,14.0,20260822,2,sfd_list,4,-1817,-7.028113362007752,-908.8575283018488,667308,-780.0,-6244,0.5,8,16,1,1.7393465965917094,ok,1,0,0,307460221100048548048034bb42646b6a944b44cfd8883aac4af4c57efd462417
exp0_000004_rxg20_0_fulltrim:14:20260822,4,14.0,20260822,3,sfd_list,5,573,-7.119219846080966,286.1424716981512,676869,415.0,3317,0.375,8,16,1,4.498063183507199,truncated_payload,1,0,0,
exp0_000005_rxg20_0_fulltrim:14:20260822,5,14.0,20260822,0,selected,32,-468,-4.039003032720464,-233.72047288887447,672707,0.0,0,0.0,8,16,1,4.124733984172861,header_invalid,0,0,0,
exp0_000005_rxg20_0_fulltrim:14:20260822,5,14.0,20260822,1,sfd_list,1,-258,0.0,-128.72047288887447,673551,105.0,844,-0.5,8,16,1,5.385093954141675,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412
exp0_000005_rxg20_0_fulltrim:14:20260822,5,14.0,20260822,2,sfd_list,2,2028,-1.1967409458731608,1014.2795271111255,682692,1248.0,9985,-0.125,8,16,1,2.3458806438205944,header_invalid,0,0,0,
exp0_000005_rxg20_0_fulltrim:14:20260822,5,14.0,20260822,3,sfd_list,3,-783,-2.5623899367782244,-391.7204728888745,671447,-158.00000000000003,-1260,-0.5000000000000284,8,16,1,4.626034769150873,ok,1,0,0,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412
exp0_000006_rxg20_0_fulltrim:14:20260822,6,14.0,20260822,0,selected,1,-257,0.0,-128.78230634680062,673552,0.0,0,0.0,8,16,1,5.515260455285693,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412
exp0_000006_rxg20_0_fulltrim:14:20260822,6,14.0,20260822,1,sfd_list,2,1427,-2.705758166178071,713.2176936531994,680284,842.0,6732,0.5,7,16,0,2.2440674975718506,header_invalid,0,0,0,
exp0_000006_rxg20_0_fulltrim:14:20260822,6,14.0,20260822,2,sfd_list,3,-1728,-3.002621675539214,-863.7823063468006,667673,-735.0,-5879,-0.125,9,16,0,1.8900194297332829,ok,1,0,0,4044332a9100010a58060050b704e1aeae8c5d1c65e0d8c6c12cce72f7a506e517
exp0_000006_rxg20_0_fulltrim:14:20260822,6,14.0,20260822,3,sfd_list,4,2046,-3.0410828595622164,1023.2176936531994,682767,1152.0,9215,0.125,8,16,1,1.7625703457343431,header_invalid,0,0,0,
exp0_000007_rxg20_0_fulltrim:14:20260822,7,14.0,20260822,0,selected,1,-257,0.0,-128.7729984248201,673551,0.0,0,0.0,8,16,1,3.6824078569525454,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412
exp0_000007_rxg20_0_fulltrim:14:20260822,7,14.0,20260822,1,sfd_list,2,1097,-5.640760554390274,548.2270015751799,678967,677.0,5416,0.0,8,3386,0,1.4988061421251402,header_invalid,0,0,0,
exp0_000007_rxg20_0_fulltrim:14:20260822,7,14.0,20260822,2,sfd_list,3,173,-5.649897689699648,86.22700157517991,675282,215.0,1731,-1.375,7,15,1,2.5535044096941903,header_invalid,0,0,0,
exp0_000007_rxg20_0_fulltrim:14:20260822,7,14.0,20260822,3,sfd_list,4,-8,-5.924601147802409,-3.7729984248200905,674548,125.0,997,0.375,8,16,1,2.405587661912252,truncated_payload,1,0,0,
exp0_000008_rxg20_0_fulltrim:14:20260822,8,14.0,20260822,0,selected,1,-258,0.0,-128.7356989130208,673552,0.0,0,0.0,8,16,1,3.6380469238862703,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000008_rxg20_0_fulltrim:14:20260822,8,14.0,20260822,1,sfd_list,2,-286,-1.0497559735873168,-142.7356989130208,673440,-14.0,-112,0.0,8,16,1,3.6093604802421106,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000008_rxg20_0_fulltrim:14:20260822,8,14.0,20260822,2,sfd_list,3,-548,-1.3941748388180142,-273.7356989130208,672396,-145.00000000000003,-1156,-0.5000000000000284,1116,16,0,2.2050242139636835,ok,1,0,0,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563416
exp0_000008_rxg20_0_fulltrim:14:20260822,8,14.0,20260822,3,sfd_list,4,581,-1.6704078635453368,290.2643010869792,676908,419.0,3356,-0.5,8,16,1,2.4824514824266437,header_invalid,0,0,0,
exp0_000000_rxg20_0_fulltrim:15:20260821,0,15.0,20260821,0,selected,1,-257,0.0,-128.71384776984104,673551,0.0,0,0.0,8,16,1,3.974396649688089,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412
exp0_000000_rxg20_0_fulltrim:15:20260821,0,15.0,20260821,1,sfd_list,2,-1687,-2.2192295936854722,-843.7138477698411,667829,-715.0,-5722,0.25,8,16,1,2.3692713163141095,ok,1,0,0,4110b4a291000108580000b9883a2d118aa87066a99f80d47a770725dfe8563412
exp0_000000_rxg20_0_fulltrim:15:20260821,0,15.0,20260821,2,sfd_list,4,-1921,-3.336408895759325,-960.7138477698411,666898,-832.0,-6653,-0.375,0,37,0,0.5554110508047013,header_invalid,0,0,0,
exp0_000000_rxg20_0_fulltrim:15:20260821,0,15.0,20260821,3,sfd_list,5,643,-3.4114717737461593,321.28615223015896,677148,450.0,3597,0.375,8,16,1,1.501715875272615,header_invalid,0,0,0,
exp0_000002_rxg20_0_fulltrim:15:20260821,2,15.0,20260821,0,selected,2,-259,-5.468966656498377,-129.93436713239188,673544,0.0,0,0.0,8,16,1,5.685111680611065,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412
exp0_000002_rxg20_0_fulltrim:15:20260821,2,15.0,20260821,1,sfd_list,1,-258,0.0,-128.93436713239188,673552,1.0,8,0.0,8,16,1,5.665147706286188,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412
exp0_000002_rxg20_0_fulltrim:15:20260821,2,15.0,20260821,2,sfd_list,3,695,-5.973225506837414,347.0656328676081,677352,477.0,3808,1.0,9,17,1,1.6895054321189695,truncated_payload,1,0,0,
exp0_000002_rxg20_0_fulltrim:15:20260821,2,15.0,20260821,3,sfd_list,4,2017,-5.980863094688983,1008.0656328676081,682645,1138.0,9101,0.375,9,17,1,3.23483841511765,header_invalid,0,0,0,
exp0_000003_rxg20_0_fulltrim:15:20260821,3,15.0,20260821,0,selected,1,-257,0.0,-128.87046919800727,673552,0.0,0,0.0,8,16,1,4.151968347686928,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412
exp0_000003_rxg20_0_fulltrim:15:20260821,3,15.0,20260821,1,sfd_list,2,-2001,-0.9830779163915503,-1000.8704691980073,666572,-872.0,-6980,0.5,8,930,0,0.9292589612090059,header_invalid,0,0,0,
exp0_000003_rxg20_0_fulltrim:15:20260821,3,15.0,20260821,2,sfd_list,3,-821,-1.4351430749224883,-410.8704691980073,671296,-282.0,-2256,0.0,8,1165,0,2.3569904085606725,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412
exp0_000003_rxg20_0_fulltrim:15:20260821,3,15.0,20260821,3,sfd_list,4,-178,-1.8541091400781453,-88.87046919800729,673871,39.999999999999986,319,0.12499999999998579,8,16,1,3.682574360176054,truncated_payload,1,0,0,
exp0_000004_rxg20_0_fulltrim:15:20260821,4,15.0,20260821,0,selected,1,-257,0.0,-128.85723536017827,673552,0.0,0,0.0,8,16,1,7.452404455437865,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412
exp0_000004_rxg20_0_fulltrim:15:20260821,4,15.0,20260821,1,sfd_list,3,1218,-3.762170554259941,609.1427646398217,679461,738.0,5909,-0.625,7,15,1,2.1123849462118134,truncated_payload,1,0,0,
exp0_000004_rxg20_0_fulltrim:15:20260821,4,15.0,20260821,2,sfd_list,4,1015,-3.894361855353434,507.14276463982173,678640,636.0,5088,0.0,8,16,1,6.61148212984582,truncated_payload,1,0,0,
exp0_000004_rxg20_0_fulltrim:15:20260821,4,15.0,20260821,3,sfd_list,5,-1936,-3.9223561260091944,-967.8572353601783,666842,-839.0,-6710,-0.25,9,16,0,1.743235582340003,ok,1,0,0,40443322110001a059a7081a6147622d09a44c91c2d78b9a204b64c56b78563412
exp0_000005_rxg20_0_fulltrim:15:20260821,5,15.0,20260821,0,selected,1,-257,0.0,-128.73986068643956,673551,0.0,0,0.0,8,16,1,6.250922022248758,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412
exp0_000005_rxg20_0_fulltrim:15:20260821,5,15.0,20260821,1,sfd_list,2,-1038,-5.1263174383180745,-518.7398606864396,670427,-390.0,-3124,0.5,8,16,1,4.226025710718895,ok,1,0,0,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c97c563412
exp0_000005_rxg20_0_fulltrim:15:20260821,5,15.0,20260821,2,sfd_list,4,1647,-5.563195124296279,823.2601393135604,681168,952.0,7617,-0.125,8,16,1,3.523384871333845,truncated_payload,1,0,0,
exp0_000005_rxg20_0_fulltrim:15:20260821,5,15.0,20260821,3,sfd_list,5,-1713,-5.825266692821234,-856.7398606864396,667725,-728.0,-5826,0.25,8,16,1,4.715953286821656,ok,1,0,0,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c87c563412
exp0_000006_rxg20_0_fulltrim:15:20260821,6,15.0,20260821,0,selected,11,-257,-1.7608849887162035,-128.77889637079377,673552,0.0,0,0.0,8,16,1,6.136997370486116,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412
exp0_000006_rxg20_0_fulltrim:15:20260821,6,15.0,20260821,1,sfd_list,1,-68,0.0,-33.77889637079376,674310,95.00000000000001,758,0.2500000000000142,8,16,1,4.715658210971504,truncated_payload,1,0,0,
exp0_000006_rxg20_0_fulltrim:15:20260821,6,15.0,20260821,2,sfd_list,2,-424,-0.7131945963477562,-211.77889637079377,672883,-83.0,-669,0.625,8,16,1,5.401080350074089,ok,1,0,0,104433221100010058060050b704e1aeae8c5d1c65e040aec124ce22a178167412
exp0_000006_rxg20_0_fulltrim:15:20260821,6,15.0,20260821,3,sfd_list,3,-1756,-1.2098217735344745,-877.7788963707937,667558,-749.0,-5994,0.25,8,16,1,4.384504365612689,ok,1,0,0,404473621104010058060050b704e1aeae8c5d1e65c062aec1044c22a238167016
exp0_000007_rxg20_0_fulltrim:15:20260821,7,15.0,20260821,0,selected,1,-257,0.0,-128.75802402249371,673552,0.0,0,0.0,8,16,1,4.486796061246659,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412
exp0_000007_rxg20_0_fulltrim:15:20260821,7,15.0,20260821,1,sfd_list,3,1325,-4.202092628900669,662.2419759775063,679879,791.0,6327,0.125,8,16,1,1.9878271484011476,truncated_payload,1,0,0,
exp0_000007_rxg20_0_fulltrim:15:20260821,7,15.0,20260821,2,sfd_list,4,-287,-4.329090110103192,-143.75802402249371,673432,-15.0,-120,0.0,8,16,1,4.912077732036083,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412
exp0_000007_rxg20_0_fulltrim:15:20260821,7,15.0,20260821,3,sfd_list,5,1265,-4.413847774502159,632.2419759775063,679640,761.0,6088,0.0,8,16,1,2.765359093502445,truncated_payload,1,0,0,
exp0_000008_rxg20_0_fulltrim:15:20260821,8,15.0,20260821,0,selected,1,-257,0.0,-128.72656848647205,673552,0.0,0,0.0,8,16,1,4.54851913263891,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000008_rxg20_0_fulltrim:15:20260821,8,15.0,20260821,1,sfd_list,2,1933,-2.295544559062056,966.273431513528,682313,1095.0,8761,-0.125,8,16,1,2.1237236475703005,header_invalid,0,0,0,
exp0_000008_rxg20_0_fulltrim:15:20260821,8,15.0,20260821,2,sfd_list,3,1989,-2.8893299671248016,994.273431513528,682536,1123.0,8984,0.0,8,16,1,2.0111350034477593,header_invalid,0,0,0,
exp0_000008_rxg20_0_fulltrim:15:20260821,8,15.0,20260821,3,sfd_list,4,-683,-3.2312252148952596,-341.72656848647205,671846,-213.0,-1706,0.25,8,16,1,1.5178515465171079,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000000_rxg20_0_fulltrim:15:20260822,0,15.0,20260822,0,selected,2,-257,-0.4574591468497314,-128.7146598637013,673552,0.0,0,0.0,8,16,1,2.278326541241558,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412
exp0_000000_rxg20_0_fulltrim:15:20260822,0,15.0,20260822,1,sfd_list,1,1304,0.0,652.2853401362987,679799,781.0,6247,0.125,8,16,1,1.3048689493566137,header_invalid,0,0,0,
exp0_000000_rxg20_0_fulltrim:15:20260822,0,15.0,20260822,2,sfd_list,3,-1410,-0.5296202073960079,-704.7146598637013,668939,-576.0,-4613,0.625,8,16,1,1.962656966993405,ok,1,0,0,48403e2211000100580000b9883a2d118aa87066a99f804826e75229cf78563412
exp0_000000_rxg20_0_fulltrim:15:20260822,0,15.0,20260822,3,sfd_list,4,1618,-1.0518777259998267,809.2853401362987,681057,938.0,7505,-0.125,8,571,0,0.535985652009294,header_invalid,0,0,0,
exp0_000002_rxg20_0_fulltrim:15:20260822,2,15.0,20260822,0,selected,3,-259,-3.5307099450603725,-129.93399310582163,673544,0.0,0,0.0,8,16,1,5.516882311437271,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412
