frame_index,packet_index,event_index,payload_symbol_index,raw_fft_bin,signed_fft_bin,symbol_value,peak_amp,peak_phase,peak_phase_pi,peak_margin_db
7,10,10,34,930,-94,929,7.775059533784141,-2.529886468444096,-0.8052878738283523,21.041797121476264
8,11,11,0,222,222,221,8.128916824601768,1.4787518244830273,0.47070132494526523,25.36243928876242
8,11,11,1,711,-313,710,8.463617201717586,-2.088483365932439,-0.6647849025066948,23.43875299180373
8,11,11,2,871,-153,870,8.608703798772424,-1.4236800720146359,-0.45317144168510964,25.23388670937325
8,11,11,3,691,-333,690,8.552757656269527,-2.8177695123823594,-0.8969238927785842,21.131402344276026
8,11,11,4,86,86,85,8.622910230757332,-0.5700308721838677,-0.18144646204609388,27.082093396596463
8,11,11,5,468,468,467,8.612193366079019,1.4281497151778813,0.45459417329168444,23.87938597624538
8,11,11,6,89,89,88,8.51848297901714,-1.289853082493753,-0.4105729878823981,25.66903695581439
8,11,11,7,713,-311,712,8.613886528189127,2.184557883353867,0.6953663712122721,23.241609413435867
8,11,11,8,865,-159,864,8.660799665803543,2.713216045450555,0.8636434906194008,21.284282494868663
8,11,11,9,492,492,491,8.55405940672095,0.006978347473075061,0.002221276989905466,23.5844553692166
8,11,11,10,765,-259,764,8.683336318881972,1.2403576410123844,0.3948180995378472,23.59561442589405
8,11,11,11,1023,-1,1022,8.563643146855398,2.369707889851748,0.7543014487075407,19.51949572952023
8,11,11,12,597,-427,596,8.357541050897739,-0.7115875750728111,-0.22650536003122612,21.546648434780593
8,11,11,13,562,-462,561,8.40902280292648,-1.4055442556022169,-0.44739863202702246,21.882067683956162
8,11,11,14,478,478,477,8.579020447410779,-2.461364958809722,-0.7834767998954932,22.231470588915553
8,11,11,15,267,267,266,8.616738205053398,2.0150825698876598,0.6414207034718814,20.729386325227104
8,11,11,16,917,-107,916,8.513030163953916,-0.8404865532156194,-0.26753517909307034,16.637053308171524
8,11,11,17,656,-368,655,8.69289285006308,-2.990013412316411,-0.9517508289624445,22.53331708858177
8,11,11,18,889,-135,888,8.588268600705167,-2.1483746282280562,-0.6838488833914163,15.094127650865527
8,11,11,19,510,510,509,8.596001070176541,1.1814190337622918,0.37605735817223906,19.156855365924
8,11,11,20,860,-164,859,8.416290201281267,2.739147425000321,0.8718977050924756,15.519283874108085
8,11,11,21,553,-471,552,8.570677420152569,0.18079865409173745,0.05754999900612349,18.318174456036502
8,11,11,22,629,-395,628,8.550019079356204,-0.014897203383416713,-0.004741927113432155,19.575719432669604
8,11,11,23,759,-265,758,8.571914661891682,0.09273855457983243,0.029519598753155723,15.811223145173916
8,11,11,24,874,-150,873,8.414380131461018,0.076597972008349,0.024381891751886757,13.415823999398324
8,11,11,25,720,-304,719,8.244083459515194,-1.5645422679096488,-0.49800927122805005,16.63750687713371
8,11,11,26,314,314,313,8.401555815603512,1.452984491626914,0.4624993281565759,17.01503176599164
8,11,11,27,602,-422,601,8.617186529714663,2.4807094819275135,0.7896343528473971,17.6209774191139
8,11,11,28,7,7,6,7.931536057992184,-1.968221569834056,-0.6265043838783602,8.954473572778884
8,11,11,29,610,-414,609,8.270615167866772,0.9307237229146276,0.29625856230950903,11.922081770785306
8,11,11,30,823,-201,822,8.453602135886149,1.4025374242165676,0.4464415278708826,15.853638695809405
8,11,11,31,905,-119,904,8.615927342735255,1.0380190810155865,0.33041173553467434,19.766855414416085
8,11,11,32,748,-276,747,8.447736377036428,-0.7710546434613125,-0.24543431580165367,13.85177546283315
8,11,11,33,586,-438,585,8.252216686590552,-2.651369585393621,-0.8439571509578078,11.742655344685815
8,11,11,34,93,93,92,8.873765304106003,-0.31128959522924904,-0.09908655562762053,20.296410688774845
9,12,12,0,803,-221,802,9.261268410390935,1.4150198206083395,0.4504147980456485,20.23721057839593
9,12,12,1,711,-313,710,9.147186849314334,0.6346406980677939,0.20201240836956094,18.24080657070885
9,12,12,2,871,-153,870,9.18474313941915,1.3988783688006186,0.4452768143578917,23.433361732486855
9,12,12,3,691,-333,690,9.193313700307,0.04209371759160249,0.013398846455635617,20.37338942210637
9,12,12,4,107,107,106,9.215738945358957,2.489585556388834,0.792459695098939,27.233055590196372
9,12,12,5,468,468,467,9.194678787835938,-1.8596720901107613,-0.5919520113423286,19.97727097369306
9,12,12,6,89,89,88,9.179160649517236,1.8176696573972928,0.578582221765862,28.908592443086395
9,12,12,7,713,-311,712,9.145442688336585,-0.9257592243290612,-0.29467831332977784,22.726982053921088
9,12,12,8,865,-159,864,9.339435353952352,-0.30341788326737584,-0.09658091188896509,24.292758778400216
9,12,12,9,492,492,491,9.239427821341533,-2.8961987261711437,-0.9218886868931763,19.99631491283795
9,12,12,10,765,-259,764,9.222660580571159,-1.580341453783544,-0.5030383082853662,24.780116402803284
9,12,12,11,1023,-1,1022,9.244352812422344,-0.3697148818951258,-0.1176839019764911,26.9610422973432
9,12,12,12,597,-427,596,9.160609848237646,2.9321960489120475,0.9333469905977546,23.416854555533906
9,12,12,13,562,-462,561,9.090232573427302,2.3300296733798502,0.7416714801383951,21.499929636413228
9,12,12,14,478,478,477,9.171263400931533,1.4009028398100154,0.44592122349447516,22.584932710408943
9,12,12,15,267,267,266,9.257997396734321,-0.31246393710550685,-0.09946036025659302,22.32245297763441
9,12,12,16,917,-107,916,9.120515059396958,-3.053146419248056,-0.9718466892132969,21.866421999944684
9,12,12,17,656,-368,655,9.168903273596115,1.1826601564834938,0.376452419804365,22.825250527269528
9,12,12,18,889,-135,888,9.056700818945467,2.129471308124564,0.6778317697207779,18.606028936126492
9,12,12,19,510,510,509,9.277963573616644,-0.6663343182356036,-0.21210080099792875,24.13527939477992
9,12,12,20,860,-164,859,9.072134091339159,0.9735755164511132,0.3098987118328791,19.52346168156848
9,12,12,21,553,-471,552,9.194775225051599,-1.4419678738529669,-0.45899262980682054,21.851961562123684
9,12,12,22,629,-395,628,9.337978145283621,-1.5059815873360076,-0.47936882765980904,22.156928485816955
9,12,12,23,759,-265,758,9.10669116143378,-1.2492870647469718,-0.39766042339049057,19.452509801489676
9,12,12,24,874,-150,873,9.046457402475996,-1.1390233760770945,-0.36256240119977695,16.613094490789422
9,12,12,25,720,-304,719,9.129413713401176,-2.668436697227504,-0.8493897813831371,19.52066558958801
9,12,12,26,314,314,313,9.076658780185921,0.5210578529575044,0.16585786587007356,19.21823369889878
9,12,12,27,602,-422,601,9.035201637563624,1.663495082724191,0.5295069304492327,19.253454184580605
9,12,12,28,7,7,6,8.686819426373349,-2.6145119516604005,-0.8322250017591826,12.400743471462906
9,12,12,29,610,-414,609,8.498933968972255,0.41688170496007143,0.13269756805794494,10.891587547946038
9,12,12,30,791,-233,790,8.610800631533165,0.8555507480216382,0.27233026122722465,14.302724763985712
9,12,12,31,904,-120,903,8.952248139003663,0.8655876861036579,0.27552511784574607,20.747332021571175
9,12,12,32,761,-263,760,8.74112983912491,-0.7073313794472976,-0.22515057088609297,14.748313537360684
9,12,12,33,587,-437,586,8.615252275601257,-2.5034038838450607,-0.7968582053387808,11.639240006737115
9,12,12,34,934,-90,933,9.112949416426954,-1.1235062001009828,-0.357623130680927,22.281738969392293
10,13,13,0,222,222,221,9.254621828147304,0.7839464850469477,0.2495379164294767,24.622113286234427
10,13,13,1,826,-198,825,9.220953002797144,0.6210453464474031,0.19768487354264572,23.577760480627216
10,13,13,2,871,-153,870,9.26331012184741,0.4381893997096192,0.13948001794851245,26.850970212025484
10,13,13,3,691,-333,690,9.237967655961212,0.235944513631367,0.07510347127969028,24.424154657097862
10,13,13,4,107,107,106,9.223620303303694,0.005585798674857867,0.0017780149404395765,30.069671324841728
10,13,13,5,468,468,467,9.307970083173153,-0.2156880689662007,-0.06865564468383295,22.67078500641075
10,13,13,6,89,89,88,9.343453425836769,-0.4640526305708336,-0.14771254002029072,28.933775918458483
10,13,13,7,713,-311,712,9.18289415428272,-0.7000429898405541,-0.22283060441990732,24.341555443750842
10,13,13,8,865,-159,864,9.208968875869116,-0.9679041692187866,-0.30809346594084847,26.554699256557885
10,13,13,9,492,492,491,9.245095034845846,-1.2429146319111783,-0.39563201501981526,24.663566239998865
10,13,13,10,765,-259,764,9.276559343803768,-1.53404451048354,-0.4883015335328845,26.40890916384935
10,13,13,11,1023,-1,1022,9.293301318036729,-1.8451831926552744,-0.587340052042344,22.985551339420528
10,13,13,12,597,-427,596,9.210320472258566,-2.1647892753027196,-0.6890738278334994,25.590175207744778
10,13,13,13,562,-462,561,9.234332291204893,-2.4931064263055194,-0.793580422801387,24.048101996780495
10,13,13,14,478,478,477,9.212707776065542,-2.848296750362423,-0.9066410144255237,24.982161641674566
10,13,13,15,267,267,266,9.254792305275206,3.091242995890725,0.9839732061884168,22.7968595662363
10,13,13,16,917,-107,916,9.265877007674913,2.7179677266484554,0.8651559977206862,20.174114677809563
10,13,13,17,656,-368,655,9.497995547855547,2.324358811029097,0.7398663885889629,25.885148683568914
10,13,13,18,889,-135,888,9.224882112122625,1.9275783831736155,0.6135672557583288,18.084308147744938
10,13,13,19,510,510,509,9.168535862377588,1.5044358730518672,0.4788768115219516,20.936828773073234
10,13,13,20,860,-164,859,9.211845506645384,1.0771292497508012,0.3428608888934094,18.722717150755695
10,13,13,21,553,-471,552,9.16841418930512,0.6182509140127953,0.19679537807243744,19.932252433624345
10,13,13,22,629,-395,628,9.108582904673119,0.1659690035512758,0.05282957463044376,21.307557767366518
10,13,13,23,759,-265,758,9.107380757720748,-0.31180763035014786,-0.09925145132799304,18.056692287845287
10,13,13,24,874,-150,873,9.022983331189204,-0.8052306316463563,-0.2563128707110536,15.348053541730133
10,13,13,25,720,-304,719,9.035508419932757,-1.3154309379136186,-0.418714672129921,18.435266304463745
10,13,13,26,314,314,313,9.10909046435099,-1.8281161996835045,-0.5819074594520003,18.65001484992132
10,13,13,27,602,-422,601,9.192210526093284,-2.3577547321563763,-0.75049664044199,19.569933008217507
10,13,13,28,7,7,6,8.647834074862422,-2.912126586603217,-0.9269586823344609,11.50362232486967
10,13,13,29,610,-414,609,8.73683782535126,2.808912839500127,0.8941047262414737,12.49885320417168
10,13,13,30,778,-246,777,9.017008652925787,2.2463493214965036,0.7150351968545875,16.47864110388949
10,13,13,31,921,-103,920,9.256294523037862,1.6221035379697724,0.5163315925494825,23.232295313888613
10,13,13,32,749,-275,748,8.95659633869149,1.016496954937447,0.32356103003230857,15.305702871052738
10,13,13,33,577,-447,576,8.834938958916778,0.4035516363604009,0.1284544754391617,13.182156834886875
10,13,13,34,936,-88,935,9.21100802400485,-0.23809192159281403,-0.07578701246348865,24.034294987126216
