packet_index,frame_index,frame_symbol_index,payload_symbol_index,start_sample,gt_bin,noise_source,savaux_bin,savaux_correct,savaux_margin_db,savaux_fix_vs_savaux,savaux_break_vs_savaux,colored_ml_bin,colored_ml_correct,colored_ml_margin_db,colored_ml_fix_vs_savaux,colored_ml_break_vs_savaux,fixed_gls_bin,fixed_gls_correct,fixed_gls_margin_db,fixed_gls_fix_vs_savaux,fixed_gls_break_vs_savaux,segmented_gls_bin,segmented_gls_correct,segmented_gls_margin_db,segmented_gls_fix_vs_savaux,segmented_gls_break_vs_savaux,model_nus_bin,model_nus_correct,model_nus_margin_db,model_nus_fix_vs_savaux,model_nus_break_vs_savaux
16,7,10,2,45428161,922,independent_low1_natural_offpacket,922,1,10.589440277268254,0,0,922,1,11.23467957146283,0,0,922,1,9.844077516633455,0,0,922,1,10.589890648974025,0,0,922,1,9.494999492953756,0,0
16,7,11,3,45432257,718,independent_low1_natural_offpacket,718,1,13.347594432110412,0,0,718,1,13.225435118815238,0,0,718,1,13.380290178910894,0,0,718,1,13.13281148961321,0,0,718,1,13.19211704678937,0,0
16,7,12,4,45436353,756,independent_low1_natural_offpacket,756,1,12.286456102483537,0,0,756,1,12.411223348875215,0,0,756,1,11.56727876641843,0,0,756,1,11.043977039295838,0,0,756,1,11.64965458871407,0,0
16,7,13,5,45440449,109,independent_low1_natural_offpacket,109,1,13.062595156152408,0,0,109,1,12.81001212918124,0,0,109,1,13.428983450853504,0,0,109,1,12.320446666456068,0,0,109,1,12.734435980072652,0,0
16,7,14,6,45444545,932,independent_low1_natural_offpacket,932,1,10.7980435655171,0,0,932,1,11.039213982292512,0,0,932,1,10.555287513834168,0,0,932,1,11.839406422432914,0,0,932,1,10.241736482898887,0,0
16,7,15,7,45448641,468,independent_low1_natural_offpacket,468,1,12.720234771300705,0,0,468,1,12.766312415179339,0,0,468,1,12.254595389022194,0,0,468,1,12.081388225209091,0,0,468,1,12.340496041801714,0,0
16,7,16,8,45452737,89,independent_low1_natural_offpacket,89,1,10.365593055857339,0,0,89,1,10.279554088272441,0,0,89,1,9.659398042637806,0,0,89,1,9.097572216278234,0,0,89,1,9.653815610540658,0,0
16,7,17,9,45456833,713,independent_low1_natural_offpacket,713,1,7.985884254936222,0,0,713,1,7.767654720198926,0,0,713,1,8.152334582896529,0,0,713,1,8.068805516823389,0,0,713,1,8.706183447175633,0,0
16,7,18,10,45460929,865,independent_low1_natural_offpacket,865,1,12.199892708098123,0,0,865,1,12.760676031125932,0,0,865,1,11.66621151938852,0,0,865,1,12.597896286392455,0,0,865,1,11.79809186547253,0,0
16,7,19,11,45465025,92,independent_low1_natural_offpacket,92,1,13.06397712468997,0,0,92,1,13.310281272607117,0,0,92,1,12.647794539365329,0,0,92,1,12.351142006924148,0,0,92,1,12.856635843822406,0,0
16,7,20,12,45469121,645,independent_low1_natural_offpacket,645,1,13.168096212292696,0,0,645,1,13.699918340741988,0,0,645,1,13.231527889715636,0,0,645,1,11.990182503356671,0,0,645,1,12.625955316478759,0,0
16,7,21,13,45473217,426,independent_low1_natural_offpacket,426,1,13.484766325035443,0,0,426,1,13.79476856125827,0,0,426,1,13.126012103744067,0,0,426,1,12.603758491401694,0,0,426,1,12.720407510749169,0,0
16,7,22,14,45477313,765,independent_low1_natural_offpacket,765,1,11.696320502787563,0,0,765,1,12.241048425496437,0,0,765,1,11.51169874408043,0,0,765,1,12.000248359150767,0,0,765,1,11.371275975222677,0,0
16,7,23,15,45481409,1023,independent_low1_natural_offpacket,1023,1,12.00596050831103,0,0,1023,1,11.767385809021025,0,0,1023,1,12.184415665858383,0,0,1023,1,10.846097317279096,0,0,1023,1,11.824428306706379,0,0
16,7,24,16,45485505,597,independent_low1_natural_offpacket,597,1,13.023285341306469,0,0,597,1,13.628693975861346,0,0,597,1,13.282581189743695,0,0,597,1,13.808447924105833,0,0,597,1,13.108221769190514,0,0
16,7,25,17,45489601,562,independent_low1_natural_offpacket,562,1,12.772494910380171,0,0,562,1,13.166975113032645,0,0,562,1,13.077240384897662,0,0,562,1,12.449790813060016,0,0,562,1,13.069697396764653,0,0
16,7,26,18,45493697,827,independent_low1_natural_offpacket,827,1,11.855661626329518,0,0,827,1,11.463611958238285,0,0,827,1,11.337922741013788,0,0,827,1,11.758569907948333,0,0,827,1,11.249396944164129,0,0
16,7,27,19,45497793,890,independent_low1_natural_offpacket,890,1,11.413261772940366,0,0,890,1,11.811255192466543,0,0,890,1,11.46012885767394,0,0,890,1,11.677306068643167,0,0,890,1,11.43693759887125,0,0
16,7,28,20,45501889,174,independent_low1_natural_offpacket,174,1,10.429619796381477,0,0,174,1,10.427842787776074,0,0,174,1,10.310948299534171,0,0,174,1,9.9498161255492,0,0,174,1,10.255801768923325,0,0
16,7,29,21,45505985,267,independent_low1_natural_offpacket,267,1,7.446142170993281,0,0,267,1,7.608696969257514,0,0,267,1,7.155693952728681,0,0,267,1,6.908262335466943,0,0,267,1,7.310019639173472,0,0
16,7,30,22,45510081,917,independent_low1_natural_offpacket,917,1,10.445288008362484,0,0,917,1,10.408572117432213,0,0,917,1,10.208312508451149,0,0,917,1,10.06049435424227,0,0,917,1,10.266360934833624,0,0
16,7,31,23,45514177,656,independent_low1_natural_offpacket,656,1,13.180473933863887,0,0,656,1,12.735415344522579,0,0,656,1,12.911916162599628,0,0,656,1,12.845510882424641,0,0,656,1,12.886381858655252,0,0
16,7,32,24,45518273,889,independent_low1_natural_offpacket,889,1,12.479997839745877,0,0,889,1,12.230089326434538,0,0,889,1,12.323167680474135,0,0,889,1,12.4398541947542,0,0,889,1,12.482646257085685,0,0
16,7,33,25,45522369,66,independent_low1_natural_offpacket,66,1,12.82498177585479,0,0,66,1,13.028191000713065,0,0,66,1,12.882812339688282,0,0,66,1,13.145466228582583,0,0,66,1,13.141734950965393,0,0
16,7,34,26,45526465,586,independent_low1_natural_offpacket,586,1,11.789982177366426,0,0,586,1,12.19340700616433,0,0,586,1,11.566309512259089,0,0,586,1,9.387702571647313,0,0,586,1,11.28350465539633,0,0
16,7,35,27,45530561,425,independent_low1_natural_offpacket,425,1,12.298240131284238,0,0,425,1,11.0403483676588,0,0,425,1,11.149134568046438,0,0,425,1,9.736452761839912,0,0,425,1,10.900654376318514,0,0
16,7,36,28,45534658,860,independent_low1_natural_offpacket,860,1,11.346254864206857,0,0,860,1,10.915121552040985,0,0,860,1,11.027712586421988,0,0,860,1,10.998694692558932,0,0,860,1,11.041682188867375,0,0
16,7,37,29,45538754,553,independent_low1_natural_offpacket,553,1,11.597400643251179,0,0,553,1,9.732768038986313,0,0,553,1,11.393281818292479,0,0,553,1,7.70158033916164,0,0,553,1,11.502149860090876,0,0
16,7,38,30,45542850,629,independent_low1_natural_offpacket,629,1,11.244983731664552,0,0,629,1,11.808395990869567,0,0,629,1,11.551190078685456,0,0,629,1,11.135518622716113,0,0,629,1,11.500561049355735,0,0
16,7,39,31,45546946,759,independent_low1_natural_offpacket,759,1,11.453005001978232,0,0,759,1,11.653610362576023,0,0,759,1,11.600452758520214,0,0,759,1,10.931135920733148,0,0,759,1,11.859237046255497,0,0
16,7,40,32,45551042,494,independent_low1_natural_offpacket,494,1,6.331569113099855,0,0,494,1,6.4563674310800145,0,0,494,1,6.016907087785935,0,0,494,1,6.061586150977306,0,0,494,1,6.097611654992607,0,0
16,7,41,33,45555138,303,independent_low1_natural_offpacket,303,1,8.74817526957533,0,0,303,1,7.921150886706718,0,0,303,1,9.072321843117631,0,0,303,1,8.07809142654896,0,0,303,1,8.932561148280483,0,0
16,7,42,34,45559234,1022,independent_low1_natural_offpacket,1022,1,7.837656122394553,0,0,1022,1,7.831128566003429,0,0,1022,1,7.637021138141979,0,0,1022,1,6.944660159065979,0,0,1022,1,7.544605513390515,0,0
16,7,43,35,45563330,720,independent_low1_natural_offpacket,720,1,11.250043567808849,0,0,720,1,10.79220985207031,0,0,720,1,10.47128832073198,0,0,720,1,10.277446801076348,0,0,720,1,10.223458196491,0,0
16,7,44,36,45567426,314,independent_low1_natural_offpacket,314,1,11.792453330950456,0,0,314,1,11.376327866739208,0,0,314,1,11.987629900499037,0,0,314,1,12.537052117743407,0,0,314,1,12.031842957562088,0,0
16,7,45,37,45571522,602,independent_low1_natural_offpacket,602,1,12.66467920471763,0,0,602,1,12.979358992819643,0,0,602,1,12.93032184198881,0,0,602,1,12.142577699922919,0,0,602,1,12.597283639267275,0,0
16,7,46,38,45575618,7,independent_low1_natural_offpacket,7,1,11.765476147357441,0,0,7,1,11.79632538418593,0,0,7,1,11.010061428627765,0,0,7,1,11.510199210783798,0,0,7,1,11.0675663368112,0,0
16,7,47,39,45579714,414,independent_low1_natural_offpacket,414,1,12.073188706554909,0,0,414,1,12.065086555155302,0,0,414,1,11.820842954562949,0,0,414,1,11.889924989548792,0,0,414,1,11.842974830620793,0,0
16,7,48,40,45583810,807,independent_low1_natural_offpacket,807,1,10.383485074746815,0,0,807,1,10.762945456969874,0,0,807,1,10.386801198210982,0,0,807,1,9.88053172825328,0,0,807,1,10.082391055819432,0,0
16,7,49,41,45587906,195,independent_low1_natural_offpacket,195,1,11.98380421433468,0,0,195,1,11.938866842742904,0,0,195,1,11.691637657676232,0,0,195,1,11.201556673465003,0,0,195,1,11.80177161445627,0,0
16,7,50,42,45592002,826,independent_low1_natural_offpacket,826,1,12.446706696315857,0,0,826,1,12.642894279742707,0,0,826,1,12.432795992369034,0,0,826,1,11.981984165429303,0,0,826,1,12.243072321958344,0,0
16,7,51,43,45596098,928,independent_low1_natural_offpacket,928,1,11.635445185889044,0,0,928,1,11.441991361176376,0,0,928,1,10.454347741489725,0,0,928,1,10.048179135046809,0,0,928,1,10.338065540444282,0,0
16,7,52,44,45600194,761,independent_low1_natural_offpacket,761,1,10.561408261350756,0,0,761,1,10.335206931280611,0,0,761,1,10.010471525628281,0,0,761,1,9.423079004175287,0,0,761,1,9.624346824944958,0,0
16,7,53,45,45604290,590,independent_low1_natural_offpacket,590,1,7.529211020632756,0,0,590,1,7.14363970448458,0,0,590,1,7.656405486501439,0,0,590,1,6.860450779095352,0,0,590,1,7.279543409073175,0,0
16,7,54,46,45608386,383,independent_low1_natural_offpacket,383,1,9.30865852891394,0,0,383,1,9.388447525813152,0,0,383,1,9.251277581504311,0,0,383,1,9.698242522776674,0,0,383,1,9.501580895256549,0,0
16,7,55,47,45612482,267,independent_low1_natural_offpacket,267,1,10.258608272213523,0,0,267,1,11.391444537901297,0,0,267,1,10.565132799095835,0,0,267,1,9.075368127070831,0,0,267,1,9.94751125819496,0,0
16,7,56,48,45616578,314,independent_low1_natural_offpacket,314,1,13.135443149146207,0,0,314,1,13.005220925232965,0,0,314,1,13.667531013800371,0,0,314,1,12.650536265506219,0,0,314,1,13.243683456235257,0,0
17,8,8,0,46920333,803,independent_low1_natural_offpacket,803,1,9.795455557059816,0,0,803,1,9.35665890940359,0,0,803,1,9.914293315015529,0,0,803,1,10.30476446790798,0,0,803,1,10.296037569464673,0,0
17,8,9,1,46924429,711,independent_low1_natural_offpacket,711,1,8.406789732521126,0,0,711,1,8.679437086441787,0,0,711,1,7.561364720917636,0,0,711,1,7.221003127737552,0,0,711,1,7.473398078085072,0,0
17,8,10,2,46928525,922,independent_low1_natural_offpacket,922,1,12.091842256854445,0,0,922,1,12.31077233927829,0,0,922,1,11.380658882275672,0,0,922,1,10.527879222265913,0,0,922,1,10.959556014370902,0,0
17,8,11,3,46932621,718,independent_low1_natural_offpacket,718,1,8.744049590249466,0,0,718,1,8.454837160807212,0,0,718,1,8.25489068280703,0,0,718,1,8.169206684846515,0,0,718,1,8.82470259860802,0,0
17,8,12,4,46936717,756,independent_low1_natural_offpacket,756,1,4.904312496325145,0,0,756,1,4.940374645276161,0,0,756,1,4.7891823066399795,0,0,756,1,5.47498022114719,0,0,756,1,4.1528882210396985,0,0
17,8,13,5,46940814,109,independent_low1_natural_offpacket,109,1,5.601368503731345,0,0,109,1,5.286521524963536,0,0,109,1,5.311951845766227,0,0,109,1,4.431224979915313,0,0,109,1,5.080076732258415,0,0
17,8,14,6,46944910,932,independent_low1_natural_offpacket,932,1,8.96362478186065,0,0,932,1,8.259095181881301,0,0,932,1,8.656648835071392,0,0,932,1,7.028337837427065,0,0,932,1,8.656457519096609,0,0
17,8,15,7,46949006,468,independent_low1_natural_offpacket,468,1,10.053053815470738,0,0,468,1,8.289861342779432,0,0,468,1,9.43817178425068,0,0,468,1,7.026536880317202,0,0,468,1,9.522037212062513,0,0
17,8,16,8,46953102,89,independent_low1_natural_offpacket,89,1,11.913660124655257,0,0,89,1,11.853885823359194,0,0,89,1,11.268898630925047,0,0,89,1,11.195710082376442,0,0,89,1,11.291964087783237,0,0
17,8,17,9,46957198,713,independent_low1_natural_offpacket,713,1,11.175364968750486,0,0,713,1,11.24468115116093,0,0,713,1,11.841035996090616,0,0,713,1,11.418066593216627,0,0,713,1,12.02964628066335,0,0
17,8,18,10,46961294,865,independent_low1_natural_offpacket,865,1,12.260137119004453,0,0,865,1,12.034384010588079,0,0,865,1,12.119883430342103,0,0,865,1,11.579727867812629,0,0,865,1,12.07333246374279,0,0
17,8,19,11,46965390,92,independent_low1_natural_offpacket,92,1,9.045212697612806,0,0,92,1,8.824636194404997,0,0,92,1,8.684787544435677,0,0,92,1,8.61957359260767,0,0,92,1,8.469828168834956,0,0
17,8,20,12,46969486,645,independent_low1_natural_offpacket,645,1,7.28093882089175,0,0,645,1,6.223524490735278,0,0,645,1,8.129936273652627,0,0,645,1,7.6013475180262615,0,0,645,1,8.167120696659834,0,0
17,8,21,13,46973582,426,independent_low1_natural_offpacket,426,1,11.836460402112097,0,0,426,1,12.971825058342523,0,0,426,1,11.784061077122765,0,0,426,1,11.283383855874726,0,0,426,1,11.942681996546924,0,0
17,8,22,14,46977678,765,independent_low1_natural_offpacket,765,1,13.290356963531558,0,0,765,1,12.601093107172247,0,0,765,1,12.920430700736148,0,0,765,1,10.266747353115877,0,0,765,1,12.446283812877574,0,0
17,8,23,15,46981774,1023,independent_low1_natural_offpacket,1023,1,11.123327803122393,0,0,1023,1,10.421509576977936,0,0,1023,1,10.460568538949557,0,0,1023,1,10.381320451424106,0,0,1023,1,10.473345292722271,0,0
17,8,24,16,46985870,597,independent_low1_natural_offpacket,597,1,8.791502042823431,0,0,597,1,9.463682655854985,0,0,597,1,9.092440518498599,0,0,597,1,10.203616123508713,0,0,597,1,9.091601924830092,0,0
17,8,25,17,46989966,562,independent_low1_natural_offpacket,562,1,6.393965346406762,0,0,562,1,6.356949688028953,0,0,562,1,6.276289997498315,0,0,562,1,6.307713500483806,0,0,562,1,6.5681180122802125,0,0
17,8,26,18,46994062,827,independent_low1_natural_offpacket,827,1,7.774017264832365,0,0,827,1,7.740953830690253,0,0,827,1,7.437139467173386,0,0,827,1,7.92944598244172,0,0,827,1,7.356813180149616,0,0
17,8,27,19,46998158,890,independent_low1_natural_offpacket,890,1,10.728041226197254,0,0,890,1,10.838031973143611,0,0,890,1,10.321720404392611,0,0,890,1,10.562482486755602,0,0,890,1,9.891501878643904,0,0
17,8,28,20,47002254,174,independent_low1_natural_offpacket,174,1,12.031138929273222,0,0,174,1,12.300972265386246,0,0,174,1,11.815068521466115,0,0,174,1,11.66589004578849,0,0,174,1,11.572987741114027,0,0
17,8,29,21,47006350,267,independent_low1_natural_offpacket,267,1,10.536233901863746,0,0,267,1,10.979013941931603,0,0,267,1,10.592407592056327,0,0,267,1,10.74535950244103,0,0,267,1,10.363297978918869,0,0
17,8,30,22,47010446,917,independent_low1_natural_offpacket,917,1,11.66224933081546,0,0,917,1,11.516287356456642,0,0,917,1,11.830756683938986,0,0,917,1,11.386826375324954,0,0,917,1,11.536069406489641,0,0
17,8,31,23,47014542,656,independent_low1_natural_offpacket,656,1,11.420320543213736,0,0,656,1,10.90745718338523,0,0,656,1,11.559496519965485,0,0,656,1,10.932189439722224,0,0,656,1,10.836744076046473,0,0
17,8,32,24,47018638,889,independent_low1_natural_offpacket,889,1,11.553872938363817,0,0,889,1,11.990346883240747,0,0,889,1,10.643365547354499,0,0,889,1,12.027148624348047,0,0,889,1,11.028120678316293,0,0
17,8,33,25,47022734,66,independent_low1_natural_offpacket,66,1,10.411723007240404,0,0,66,1,10.607284088901867,0,0,66,1,10.48077503130444,0,0,66,1,9.939133547764463,0,0,66,1,9.730517489509635,0,0
17,8,34,26,47026830,586,independent_low1_natural_offpacket,586,1,11.446848802421467,0,0,586,1,11.035851158537861,0,0,586,1,11.20246352326538,0,0,586,1,11.869939457963559,0,0,586,1,11.278689744753702,0,0
17,8,35,27,47030926,425,independent_low1_natural_offpacket,425,1,10.915322120215054,0,0,425,1,10.557280776044646,0,0,425,1,10.472622394072921,0,0,425,1,9.91780582559896,0,0,425,1,10.3270508884059,0,0
17,8,36,28,47035022,860,independent_low1_natural_offpacket,860,1,11.252116012154506,0,0,860,1,11.818269424374222,0,0,860,1,11.462366684513876,0,0,860,1,10.837168460274643,0,0,860,1,10.833494427303128,0,0
17,8,37,29,47039118,553,independent_low1_natural_offpacket,553,1,7.047131327423221,0,0,553,1,6.950644118851786,0,0,553,1,6.728699979477167,0,0,553,1,7.194564681646351,0,0,553,1,6.630087047526647,0,0
17,8,38,30,47043214,629,independent_low1_natural_offpacket,629,1,8.360216691971152,0,0,629,1,8.801487102145584,0,0,629,1,8.732957712674839,0,0,629,1,9.05806296722815,0,0,629,1,8.36607964588212,0,0
17,8,39,31,47047310,759,independent_low1_natural_offpacket,759,1,10.876919444074005,0,0,759,1,10.530272055942678,0,0,759,1,10.830108294926132,0,0,759,1,11.020608161615792,0,0,759,1,10.837842439386336,0,0
17,8,40,32,47051406,494,independent_low1_natural_offpacket,494,1,10.304541331186135,0,0,494,1,9.156588995004512,0,0,494,1,9.983122618059223,0,0,494,1,9.241033020947295,0,0,494,1,9.415838754827204,0,0
17,8,41,33,47055502,303,independent_low1_natural_offpacket,303,1,12.118724008401756,0,0,303,1,11.807173357264997,0,0,303,1,12.78503694255366,0,0,303,1,11.449573530253598,0,0,303,1,12.71466337054135,0,0
17,8,42,34,47059598,1022,independent_low1_natural_offpacket,1022,1,9.652102070086269,0,0,1022,1,9.922731737610496,0,0,1022,1,9.3965982143475,0,0,1022,1,9.086798068568894,0,0,1022,1,9.635510855748802,0,0
17,8,43,35,47063694,720,independent_low1_natural_offpacket,720,1,9.11156392691864,0,0,720,1,9.431036509282897,0,0,720,1,7.929074558700987,0,0,720,1,8.506805918436138,0,0,720,1,8.048762669566745,0,0
17,8,44,36,47067790,314,independent_low1_natural_offpacket,314,1,11.63975631198361,0,0,314,1,11.331726238900755,0,0,314,1,11.970695487518782,0,0,314,1,11.766987012061911,0,0,314,1,12.033303534378831,0,0
17,8,45,37,47071886,602,independent_low1_natural_offpacket,602,1,8.00442453256513,0,0,602,1,8.312340116864181,0,0,602,1,8.069970171961058,0,0,602,1,8.85837800368428,0,0,602,1,8.108922763179553,0,0
17,8,46,38,47075982,7,independent_low1_natural_offpacket,7,1,10.655937005057861,0,0,7,1,10.641511897551325,0,0,7,1,10.371476462456442,0,0,7,1,10.403055071746632,0,0,7,1,10.262497880200094,0,0
17,8,47,39,47080078,414,independent_low1_natural_offpacket,414,1,10.264097877662277,0,0,414,1,10.00858963447419,0,0,414,1,10.299232219821683,0,0,414,1,10.302305815619288,0,0,414,1,10.706765002205724,0,0
17,8,48,40,47084174,807,independent_low1_natural_offpacket,807,1,11.024390176839889,0,0,807,1,11.45689768944955,0,0,807,1,10.866455443102678,0,0,807,1,10.144295113350761,0,0,807,1,10.123574950496517,0,0
17,8,49,41,47088271,195,independent_low1_natural_offpacket,195,1,9.643276328116766,0,0,195,1,9.707262513721876,0,0,195,1,8.899985412607093,0,0,195,1,9.344343481066872,0,0,195,1,8.543126483512008,0,0
17,8,50,42,47092367,826,independent_low1_natural_offpacket,826,1,7.253126968378321,0,0,826,1,7.431668606225155,0,0,826,1,7.591417324318331,0,0,826,1,7.982444762063744,0,0,826,1,7.380107924196622,0,0
17,8,51,43,47096463,928,independent_low1_natural_offpacket,928,1,4.489850696382987,0,0,928,1,4.085059361589166,0,0,928,1,4.934706364876512,0,0,928,1,4.957979193581345,0,0,928,1,5.140260453671074,0,0
17,8,52,44,47100559,761,independent_low1_natural_offpacket,761,1,10.973236434731142,0,0,761,1,11.381736285436677,0,0,761,1,10.609192679573846,0,0,761,1,9.919460047115749,0,0,761,1,10.718822690687775,0,0
17,8,53,45,47104655,590,independent_low1_natural_offpacket,590,1,11.330103866173243,0,0,590,1,10.717981408271893,0,0,590,1,10.77947769954193,0,0,590,1,9.203476023566619,0,0,590,1,11.125565334609568,0,0
17,8,54,46,47108751,383,independent_low1_natural_offpacket,383,1,10.76419918780232,0,0,383,1,9.933600577774719,0,0,383,1,11.06228431949236,0,0,383,1,9.9742681199332,0,0,383,1,11.100412837779437,0,0
17,8,55,47,47112847,267,independent_low1_natural_offpacket,267,1,10.944442217657757,0,0,267,1,11.234444616787897,0,0,267,1,10.07012050119063,0,0,267,1,9.355780568058043,0,0,267,1,9.950199392879725,0,0
17,8,56,48,47116943,314,independent_low1_natural_offpacket,314,1,11.585066995998048,0,0,314,1,11.868664083583486,0,0,314,1,11.717450899234834,0,0,314,1,11.570109114945042,0,0,314,1,12.088367678443406,0,0
18,9,8,0,48420700,803,independent_low1_natural_offpacket,803,1,9.210386216494854,0,0,803,1,8.634760198527685,0,0,803,1,9.406982775549421,0,0,803,1,9.361840874962676,0,0,803,1,9.021897988999646,0,0
18,9,9,1,48424796,711,independent_low1_natural_offpacket,711,1,6.222889141484748,0,0,711,1,6.352354821315939,0,0,711,1,5.871543940201528,0,0,711,1,5.707855071747183,0,0,711,1,5.9161354156832875,0,0
18,9,10,2,48428892,922,independent_low1_natural_offpacket,922,1,9.137129441560733,0,0,922,1,9.177282453708589,0,0,922,1,8.592266646455125,0,0,922,1,8.160551927514575,0,0,922,1,8.637345521086697,0,0
18,9,11,3,48432988,718,independent_low1_natural_offpacket,718,1,10.643697346382034,0,0,718,1,11.250514995613104,0,0,718,1,10.076005438269036,0,0,718,1,10.675055364028058,0,0,718,1,9.808298440521313,0,0
18,9,12,4,48437084,756,independent_low1_natural_offpacket,756,1,11.980458712357933,0,0,756,1,12.098123423204331,0,0,756,1,11.448793268156795,0,0,756,1,10.920089149059645,0,0,756,1,11.468931996746168,0,0
18,9,13,5,48441180,109,independent_low1_natural_offpacket,109,1,12.329967301684622,0,0,109,1,12.316532128128738,0,0,109,1,12.611341321789876,0,0,109,1,12.379731869799159,0,0,109,1,12.122741197705905,0,0
18,9,14,6,48445276,932,independent_low1_natural_offpacket,932,1,11.842397635390371,0,0,932,1,11.298296698965824,0,0,932,1,11.372926913885566,0,0,932,1,10.761384760349099,0,0,932,1,11.349427266549043,0,0
18,9,15,7,48449372,468,independent_low1_natural_offpacket,468,1,9.999229825441699,0,0,468,1,9.501045773567558,0,0,468,1,9.328089413032295,0,0,468,1,9.134531517701822,0,0,468,1,10.125164997316835,0,0
18,9,16,8,48453468,89,independent_low1_natural_offpacket,89,1,10.628011552593339,0,0,89,1,10.642886535083653,0,0,89,1,9.756544205901882,0,0,89,1,9.73873485939629,0,0,89,1,9.511828803406232,0,0
18,9,17,9,48457564,713,independent_low1_natural_offpacket,713,1,11.222376554245677,0,0,713,1,11.30823380366359,0,0,713,1,11.081664850104316,0,0,713,1,9.911744472933297,0,0,713,1,11.200257401440819,0,0
18,9,18,10,48461660,865,independent_low1_natural_offpacket,865,1,11.194078310075245,0,0,865,1,10.688357654326357,0,0,865,1,11.202901081232763,0,0,865,1,9.919653702066048,0,0,865,1,10.810239272253854,0,0
18,9,19,11,48465756,92,independent_low1_natural_offpacket,92,1,11.619342690275536,0,0,92,1,11.885486067201265,0,0,92,1,11.29140932232971,0,0,92,1,11.607643918277708,0,0,92,1,11.765733020961786,0,0
18,9,20,12,48469852,645,independent_low1_natural_offpacket,645,1,10.852045939520153,0,0,645,1,10.459285112297403,0,0,645,1,10.69665671018408,0,0,645,1,10.744607839903367,0,0,645,1,10.278828594580068,0,0
18,9,21,13,48473948,426,independent_low1_natural_offpacket,426,1,7.413731506245355,0,0,426,1,7.352957104652921,0,0,426,1,7.16920789901371,0,0,426,1,7.932299981540407,0,0,426,1,6.666160579970782,0,0
18,9,22,14,48478044,765,independent_low1_natural_offpacket,765,1,6.891262818695524,0,0,765,1,7.1452696221009635,0,0,765,1,7.030962087931803,0,0,765,1,6.98830863264257,0,0,765,1,7.386128174994708,0,0
18,9,23,15,48482140,1023,independent_low1_natural_offpacket,1023,1,10.442740307677301,0,0,1023,1,9.87053036995878,0,0,1023,1,9.61633432509618,0,0,1023,1,9.294691890850032,0,0,1023,1,9.918640859005594,0,0
18,9,24,16,48486236,597,independent_low1_natural_offpacket,597,1,12.633737505553642,0,0,597,1,11.636433335929539,0,0,597,1,11.999267090598263,0,0,597,1,12.146617278397908,0,0,597,1,11.924996982027157,0,0
18,9,25,17,48490332,562,independent_low1_natural_offpacket,562,1,11.221232502528633,0,0,562,1,11.47613978223411,0,0,562,1,11.183337650739611,0,0,562,1,11.2721615195841,0,0,562,1,11.07096700899358,0,0
18,9,26,18,48494428,827,independent_low1_natural_offpacket,827,1,9.162263221211122,0,0,827,1,9.08921852356715,0,0,827,1,9.422690992809793,0,0,827,1,8.967816624989219,0,0,827,1,8.973260158272582,0,0
18,9,27,19,48498524,890,independent_low1_natural_offpacket,890,1,10.157308099494282,0,0,890,1,11.237108444689898,0,0,890,1,10.143640515596019,0,0,890,1,10.974757564965923,0,0,890,1,10.127220969271328,0,0
18,9,28,20,48502620,174,independent_low1_natural_offpacket,174,1,11.70249821893072,0,0,174,1,11.634699653015687,0,0,174,1,11.241737836498174,0,0,174,1,11.375133813764721,0,0,174,1,11.433572054578862,0,0
18,9,29,21,48506716,267,independent_low1_natural_offpacket,267,1,12.41443112212487,0,0,267,1,12.387443457477193,0,0,267,1,11.82466097214705,0,0,267,1,12.021194435692324,0,0,267,1,11.635559889796363,0,0
18,9,30,22,48510812,917,independent_low1_natural_offpacket,917,1,10.74365686657619,0,0,917,1,9.294265774098957,0,0,917,1,10.874708650282056,0,0,917,1,10.452230032207659,0,0,917,1,10.912001658827272,0,0
18,9,31,23,48514908,656,independent_low1_natural_offpacket,656,1,10.069490771258407,0,0,656,1,10.322386789464108,0,0,656,1,10.32914141470567,0,0,656,1,10.715826072658277,0,0,656,1,10.397304899153998,0,0
18,9,32,24,48519004,889,independent_low1_natural_offpacket,889,1,7.938791003903663,0,0,889,1,6.858419250290799,0,0,889,1,7.8076339787482745,0,0,889,1,6.296917211059179,0,0,889,1,7.9879173426253915,0,0
18,9,33,25,48523101,66,independent_low1_natural_offpacket,66,1,8.839860547054524,0,0,66,1,8.234985902671207,0,0,66,1,8.933805512133937,0,0,66,1,8.88012096691137,0,0,66,1,8.605489691809039,0,0
18,9,34,26,48527197,586,independent_low1_natural_offpacket,586,1,7.3094645897486075,0,0,586,1,6.24527752514922,0,0,586,1,6.942534021912675,0,0,586,1,6.718609665487797,0,0,586,1,6.5580103590170316,0,0
18,9,35,27,48531293,425,independent_low1_natural_offpacket,425,1,8.48551775542213,0,0,425,1,8.067850121001442,0,0,425,1,8.196512055997834,0,0,425,1,7.2719894399574345,0,0,425,1,8.214465987705541,0,0
18,9,36,28,48535389,860,independent_low1_natural_offpacket,860,1,11.457748562244436,0,0,860,1,11.899577948940065,0,0,860,1,11.702714645750147,0,0,860,1,11.697819771493979,0,0,860,1,12.114499452818066,0,0
18,9,37,29,48539485,553,independent_low1_natural_offpacket,553,1,12.685301500620705,0,0,553,1,12.202629617861493,0,0,553,1,12.75460600659259,0,0,553,1,9.332200901103889,0,0,553,1,12.884340012940722,0,0
