raw_fft_bin,trial_count,groundtruth_count,savaux_lambda_mean,savaux_lambda_median,colored_ml_lambda_mean,colored_ml_lambda_median,colored_minus_savaux_lambda_mean,model_full_to_savaux_snr_gain_db_mean,gt_savaux_lambda_mean,gt_colored_ml_lambda_mean
239,392,0,1.2124512855745186,0.7440312802791595,1.2421774473302636,0.7997469007968903,0.029726161755744974,0.1659413781017065,,
240,392,0,0.9874064082690968,0.5763433575630188,1.0014352155247586,0.6037123501300812,0.014028807255661897,0.16601265035569668,,
241,392,0,1.187090368191854,0.7408881485462189,1.2076430488400083,0.7049968540668488,0.02055268064815413,0.16607403382658958,,
242,392,0,1.1469051001649302,0.643619030714035,1.120964945735866,0.6635882258415222,-0.02594015442906423,0.16596626862883568,,
243,392,0,1.1367141142931805,0.6877898871898651,1.1555159025197006,0.6290570199489594,0.018801788226520164,0.16585754603147507,,
244,392,0,0.9774784448301795,0.6514107286930084,1.0137223224360519,0.6574452519416809,0.03624387760587246,0.16592384688556194,,
245,392,0,1.0144435800426361,0.6124552190303802,1.016763155897414,0.6469866037368774,0.0023195758547778812,0.16596500389277935,,
246,392,0,1.0857444437786732,0.634055882692337,1.0979930621112117,0.6175049841403961,0.012248618332538468,0.16590778902173042,,
247,392,0,1.0497100577708713,0.6273995637893677,1.0551756106944261,0.6138177812099457,0.005465552923554669,0.16591137647628784,,
248,392,0,1.1275348476531004,0.7436595857143402,1.149312051257228,0.7735410034656525,0.021777203604127566,0.16599801741540432,,
249,392,0,0.9898178986890231,0.5425141453742981,0.9762202927971031,0.5533767938613892,-0.013597605891920132,0.16600876115262508,,
250,392,0,1.108645114690132,0.741206169128418,1.1082723343546492,0.7087332904338837,-0.0003727803354826281,0.16599664464592934,,
251,392,0,1.0773797249314565,0.6434800028800964,1.1167292829932007,0.6892471015453339,0.0393495580617443,0.16606848128139973,,
252,392,0,1.0863285611207807,0.6969908177852631,1.1002949962299793,0.7148254811763763,0.013966435109198625,0.16616219840943813,,
253,392,0,1.1016291393743443,0.6531369686126709,1.114501557848032,0.6330810785293579,0.012872418473687837,0.16624061949551105,,
254,392,0,1.1294384915732103,0.6875209212303162,1.1376779795943863,0.6462577879428864,0.008239488021176005,0.16629678010940552,,
255,392,0,1.1164312193347485,0.71134153008461,1.129160823577264,0.6677157282829285,0.012729604242515645,0.1663352381438017,,
256,392,0,1.1535759566221695,0.6250561475753784,1.1584313480380675,0.6726791262626648,0.004855391415898042,0.16638408228754997,,
257,392,0,1.0709700187730866,0.5992222726345062,1.0895344170567438,0.5821305215358734,0.018564398283657208,0.16645170003175735,,
258,392,0,1.1507525847863485,0.6926272511482239,1.1560813428035803,0.6730921864509583,0.005328758017231867,0.16649569012224674,,
259,392,0,1.148717101692158,0.7847139835357666,1.1570212039621357,0.7088669538497925,0.008304102269977768,0.16652138158679008,,
260,392,0,1.1045992024657458,0.6691601574420929,1.1027333645639485,0.6571572124958038,-0.0018658379017974117,0.1665991973131895,,
261,392,0,1.0147434213259305,0.6203330159187317,1.0282126588244123,0.5925855338573456,0.013469237498481692,0.16670728102326393,,
262,392,0,1.1928895969580555,0.7253771424293518,1.24439686271855,0.7398148775100708,0.051507265760494414,0.16673128865659237,,
263,392,0,1.03422364601907,0.6391005516052246,1.0425552843173915,0.6509702801704407,0.008331638298321715,0.16667655482888222,,
264,392,0,1.1168099435795664,0.6465547680854797,1.1218221612531236,0.6468409299850464,0.005012217673557105,0.1666995882987976,,
265,392,0,0.9972909728734224,0.5920351147651672,1.0120112395118352,0.585312157869339,0.014720266638412758,0.16680807620286942,,
266,392,0,1.0425879730509204,0.6535142660140991,1.0765921267275746,0.6657468974590302,0.03400415367665416,0.16681472584605217,,
267,392,16,3.9365722932130036,0.6285039484500885,4.116498509631834,0.6331638395786285,0.17992621641883025,0.16673816740512848,72.4274309873581,76.17450404167175
268,392,0,1.092011573398961,0.6663834750652313,1.1323768287268705,0.6493206918239594,0.040365255327909536,0.16678069159388542,,
269,392,0,1.048059621480726,0.6631626784801483,1.0624667723498031,0.6780563294887543,0.014407150869077186,0.16691208817064762,,
270,392,0,1.067474166555443,0.5941154062747955,1.070201105491035,0.5820404887199402,0.002726938935591868,0.16694042086601257,,
271,392,0,1.0921739221554088,0.7235964834690094,1.099573188438793,0.6865387260913849,0.007399266283384201,0.1669131238013506,,
272,392,0,1.010722519497254,0.6404882967472076,1.0071976146056691,0.6201592087745667,-0.0035249048915848478,0.16701272875070572,,
273,392,0,1.067371058115042,0.7189055383205414,1.0731463995548345,0.6661751866340637,0.0057753414397926205,0.16709162667393684,,
274,392,0,1.1190958963692241,0.6125209629535675,1.1335942146863685,0.5779144465923309,0.01449831831714433,0.16703895665705204,,
275,392,0,1.067202594215573,0.6745092272758484,1.0370146185361628,0.6304952502250671,-0.030187975679410204,0.16699529811739922,,
276,392,0,1.2244659487754392,0.7231144607067108,1.2171848696546346,0.6943036317825317,-0.007281079120804527,0.1670538019388914,,
277,392,0,1.1050958388380479,0.655778706073761,1.1324141009534063,0.6738641858100891,0.027318262115358618,0.16711064614355564,,
278,392,0,0.995400373722894,0.668445497751236,1.0212200946677643,0.667770653963089,0.02581972094487021,0.1670427117496729,,
279,392,0,1.1142218031944844,0.6957709491252899,1.1320909887851616,0.7008523643016815,0.01786918559067702,0.16700716130435467,,
280,392,0,1.0295103269900023,0.6207828521728516,1.0266319755197513,0.588017076253891,-0.0028783514702512064,0.16702901758253574,,
281,392,0,1.164936254951332,0.7302924394607544,1.1941124743046072,0.691834568977356,0.029176219353275325,0.1669707801192999,,
282,392,0,1.0473620807146178,0.6647614240646362,1.067081829310099,0.6893214583396912,0.019719748595481198,0.16684345342218876,,
283,392,0,1.1432308237797733,0.7040654122829437,1.138713763008721,0.7074218392372131,-0.004517060771052327,0.16678286530077457,,
284,392,0,1.0794361165762707,0.7105532884597778,1.0968227825416799,0.6806041300296783,0.017386665965409057,0.16682123951613903,,
285,392,0,1.0891466215953745,0.6998050212860107,1.0987647321931686,0.6815597414970398,0.009618110597794115,0.16677738912403584,,
286,392,0,1.033866025426672,0.618859589099884,1.0266661145180886,0.6463339626789093,-0.007199910908583456,0.16662137396633625,,
287,392,0,1.262188040450624,0.7551573812961578,1.2565840893847944,0.778933048248291,-0.005603951065829594,0.16650645434856415,,
288,392,0,1.0464342443403662,0.6231637597084045,1.065594643491629,0.6398601233959198,0.019160399151262806,0.16651628352701664,,
289,392,0,1.0609956089071917,0.6820363402366638,1.09234956528038,0.6677777171134949,0.03135395637318838,0.16649790294468403,,
290,392,0,1.0386018889082467,0.6426922380924225,1.0376180062393898,0.5909810960292816,-0.0009838826688569591,0.16636176966130733,,
291,392,0,1.1883256495395695,0.6668976545333862,1.1971430608091582,0.6456424295902252,0.0088174112695887,0.16623818688094616,,
292,392,0,1.166806907389623,0.6691311299800873,1.1753177097404603,0.6467477679252625,0.008510802350837348,0.16621902771294117,,
293,392,0,1.048059458035396,0.6336837112903595,1.035443013090859,0.6120468080043793,-0.012616444944537111,0.16622241958975792,,
294,392,0,1.017508949009388,0.6143271625041962,1.0074399533647447,0.5716696679592133,-0.010068995644643313,0.16614171117544174,,
295,392,0,1.0644541639963532,0.6494282484054565,1.0513681029064619,0.6707891225814819,-0.0130860610898912,0.1660111118108034,,
296,392,0,1.1153430337304895,0.6217971444129944,1.1027871727679408,0.6403366327285767,-0.012555860962548853,0.16597124934196472,,
297,392,0,1.088482495323679,0.6204015612602234,1.0933251817272953,0.6207821071147919,0.004842686403616407,0.16603542864322662,,
298,392,0,1.05395101988625,0.7106231153011322,1.054032999685994,0.7084573805332184,8.19797997439532e-05,0.16612234339118004,,
299,392,0,1.0403156717787783,0.6933131217956543,1.054309640895832,0.6686016619205475,0.01399396911705369,0.16611051373183727,,
300,392,0,1.0403108429600252,0.5907341539859772,1.0444338797420567,0.5557008683681488,0.004123036782031556,0.1660428438335657,,
301,392,0,1.1920649605851896,0.7154068648815155,1.2139521968094822,0.689908355474472,0.021887236224292606,0.16602359153330326,,
302,392,0,1.074251879692049,0.6436139345169067,1.1121785806525233,0.6385843455791473,0.037926700960474125,0.16607368551194668,,
303,392,8,2.5489927639053866,0.7593927979469299,2.610293488400722,0.6985657513141632,0.06130072449533535,0.1661507710814476,72.02394771575928,75.7993688583374
304,392,0,1.0974187370894024,0.6615728735923767,1.0905861278356774,0.6706177890300751,-0.006832609253724885,0.16613303869962692,,
305,392,0,1.0385545323773915,0.6305955946445465,1.0328583331548191,0.5905294418334961,-0.005696199222572376,0.16608073934912682,,
306,392,0,1.105769556865235,0.6898163557052612,1.1222646133035745,0.6816105544567108,0.01649505643833937,0.1660897210240364,,
307,392,0,1.1505723566643071,0.7129644155502319,1.1494780835406457,0.6999910473823547,-0.0010942731236614886,0.16624073311686516,,
308,392,0,1.1075995046186868,0.6645784378051758,1.1359216760741833,0.6864516139030457,0.028322171455496276,0.16638432256877422,,
309,392,0,1.1147792528404816,0.6637735366821289,1.1015605370940853,0.673352986574173,-0.013218715746396421,0.16638264432549477,,
310,392,0,1.1141739353901061,0.6529313623905182,1.1408379511362445,0.6463480889797211,0.026664015746138497,0.1663237065076828,,
311,392,0,1.1247067732352773,0.6621386408805847,1.1175871757595628,0.658404529094696,-0.0071195974757144115,0.1663749571889639,,
312,392,0,1.1118150202370942,0.6766461730003357,1.1109027407436194,0.6608005464076996,-0.0009122794934748006,0.1665662694722414,,
313,392,0,1.051479820911333,0.6096220314502716,1.1101592532097724,0.6343995332717896,0.05867943229843929,0.1667205411940813,,
314,392,16,4.248778778539937,0.6582229137420654,4.359378331996576,0.6335396766662598,0.11059955345663926,0.16672612726688385,78.74958848953247,81.34865665435791
315,392,0,1.038439107593149,0.6783181726932526,1.0481336360363105,0.6732760965824127,0.009694528443161493,0.16666893102228642,,
316,392,0,0.995230468865383,0.6831129193305969,1.0121403265505677,0.6732442378997803,0.016909857685184725,0.16673333384096622,,
317,392,0,1.0828497830163022,0.7371445000171661,1.0886868123067257,0.7048710584640503,0.005837029290423557,0.16690815053880215,,
318,392,0,1.0922726445453603,0.635890543460846,1.0924453887169616,0.661261796951294,0.000172744171601264,0.16702612675726414,,
319,392,0,1.0446393488792285,0.6302720010280609,1.0104682223832149,0.6085505783557892,-0.03417112649601352,0.1670100148767233,,
320,392,0,1.0717286259703318,0.6548186540603638,1.0684509660330113,0.6473990976810455,-0.0032776599373206335,0.16701047308743,,
321,392,0,1.1291441795949548,0.6653993427753448,1.1427673459568592,0.718690425157547,0.013623166361904457,0.16711648926138878,,
322,392,0,1.1302052412922459,0.673976480960846,1.1154760838205906,0.6694530844688416,-0.014729157471655136,0.16726082749664783,,
323,392,0,1.00269984077215,0.6595098674297333,0.9835957667400719,0.6104985773563385,-0.019104074032077974,0.16734203323721886,,
324,392,0,1.2091059513919873,0.7326042652130127,1.20317236723171,0.7452898919582367,-0.005933584160277173,0.16737096197903156,,
325,392,0,1.2256854839889382,0.678910493850708,1.2229867727541464,0.7121098339557648,-0.0026987112347917584,0.1674478016793728,,
326,392,0,1.1850165323860948,0.6737905740737915,1.1329974220832215,0.6734425127506256,-0.05201911030287322,0.16760271973907948,,
327,392,0,1.228487188812008,0.7070949375629425,1.2113354744999052,0.6813613176345825,-0.01715171431210272,0.16774362698197365,,
328,392,0,1.1234926928000464,0.6982118487358093,1.1006958562048028,0.6772961318492889,-0.022796836595243432,0.1678131613880396,,
329,392,0,1.1417183342279287,0.7001351714134216,1.1509701748283838,0.6991584599018097,0.009251840600455228,0.1678523775190115,,
330,392,0,1.133243452180569,0.7809095978736877,1.1274375815187434,0.7022469341754913,-0.005805870661825626,0.16790904849767685,,
331,392,0,1.1013869415037334,0.6709281206130981,1.078277193935756,0.633027583360672,-0.023109747567977304,0.16799265146255493,,
332,392,0,1.1332898003641516,0.6930542290210724,1.1338566015181233,0.6976312398910522,0.0005668011539715476,0.1680101528763771,,
333,392,0,0.9355908484852692,0.6510039865970612,0.9440167095032236,0.6279992461204529,0.008425861017954327,0.16795523837208748,,
334,392,0,1.083623971512104,0.725937008857727,1.0676628705695461,0.7501910030841827,-0.015961100942557985,0.16791073232889175,,
335,392,0,1.1332784472674853,0.7592444121837616,1.1355422667622073,0.690685510635376,0.002263819494721841,0.16795902326703072,,
336,392,0,1.0267313552203075,0.6360952258110046,1.0440524594490928,0.6620647311210632,0.017321104228785213,0.16808728501200676,,
337,392,0,1.1492516795014107,0.7321441769599915,1.1576495038022345,0.7491340935230255,0.008397824300823696,0.16813944838941097,,
338,392,0,1.106440146507283,0.6955746710300446,1.1152232711417072,0.7035216987133026,0.008783124634424077,0.168046148493886,,
339,392,0,1.0138097743703318,0.6454450190067291,1.0253348266135673,0.6047362089157104,0.011525052243235464,0.16790846548974514,,
340,392,0,1.07268726108275,0.7009131014347076,1.062842777931982,0.6791085600852966,-0.00984448315076796,0.16790300607681274,,
341,392,0,1.053545520340368,0.6303360164165497,1.0452539168936152,0.6260668337345123,-0.008291603446752784,0.16803859919309616,,
342,392,0,0.9865079954410879,0.5724319219589233,0.9868849012735674,0.5872817933559418,0.00037690583247945605,0.16814992018043995,,
343,392,0,1.0982030974706987,0.6113782823085785,1.0958574009436772,0.6049575507640839,-0.002345696527021462,0.1681488212198019,,
344,392,0,1.1186008895468205,0.733553409576416,1.0870172733154264,0.7089890241622925,-0.03158361623139413,0.1680496670305729,,
345,392,0,1.0753749305449487,0.7220754623413086,1.0650336661688666,0.6172346770763397,-0.010341264376082257,0.16792615316808224,,
346,392,0,1.007615860622722,0.6002008020877838,0.9616918398854495,0.5631190836429596,-0.045924020737272385,0.1678458619862795,,
347,392,0,1.0630166572175637,0.557011753320694,1.0765042268220135,0.6467557549476624,0.01348756960444972,0.16781176812946796,,
348,392,0,1.2124403385114049,0.730985015630722,1.2090181018171204,0.7292118668556213,-0.0034222366942843535,0.16781648434698582,,
349,392,0,1.0661488197695188,0.6062068343162537,1.0383660744629772,0.6044080257415771,-0.02778274530654165,0.1678470615297556,,
350,392,0,1.0398442221969386,0.6207821667194366,1.0315912264617584,0.6000467240810394,-0.008252995735180162,0.16782462410628796,,
351,392,0,1.1109727765711908,0.6634497046470642,1.1332350668838314,0.638122946023941,0.022262290312640716,0.16769475117325783,,
352,392,0,0.9990004009279095,0.5721083283424377,0.9975104163862927,0.5375438034534454,-0.0014899845416169097,0.16745016165077686,,
353,392,0,1.120377705748459,0.7738380134105682,1.1334245739215438,0.7341280281543732,0.013046868173084793,0.16724250093102455,,
354,392,0,1.0701868916910418,0.6096560657024384,1.0478740551221488,0.6279568076133728,-0.022312836568892876,0.1671911645680666,,
355,392,0,1.0855447849328868,0.5896383225917816,1.0835505570077137,0.5726942121982574,-0.00199422792517295,0.16729332320392132,,
356,392,0,0.9604486442077192,0.631160318851471,0.974702617669079,0.6209477782249451,0.014253973461359702,0.1673929300159216,,
357,392,0,1.129367574960307,0.68760946393013,1.126404176010009,0.6922812163829803,-0.002963398950297994,0.16735166311264038,,
358,392,0,1.122312804139237,0.6797725558280945,1.105993044491363,0.6592987477779388,-0.016319759647873924,0.16713805869221687,,
359,392,0,1.041648800926739,0.6741432249546051,1.009454555244052,0.6058871150016785,-0.032194245682687174,0.16687765158712864,,
360,392,0,1.074772536727583,0.592433750629425,1.0498099798921374,0.5958435237407684,-0.024962556835445716,0.16673239693045616,,
361,392,0,1.1556095766229042,0.6457816362380981,1.1489435306499887,0.6342686414718628,-0.006666045972915712,0.16673403792083263,,
362,392,0,1.1380937334425671,0.7198523879051208,1.141757184076503,0.7200269103050232,0.0036634506339359345,0.16684027761220932,,
363,392,0,1.0843050006845874,0.6026138067245483,1.1080179403900414,0.6256159842014313,0.023712939705454083,0.16692876815795898,,
364,392,0,1.1663669118496152,0.6774926781654358,1.1608336964120693,0.6800029873847961,-0.00553321543754594,0.16689596883952618,,
365,392,0,1.1015703219267639,0.6822530329227448,1.100334504871375,0.6812362372875214,-0.001235817055388981,0.16674686409533024,,
366,392,0,1.2120320424426385,0.6555707454681396,1.1900813931187053,0.6824841797351837,-0.021950649323933213,0.16655557975172997,,
367,392,0,1.0467769839399677,0.6609293222427368,1.0434071301252164,0.6607105433940887,-0.0033698538147514134,0.16640332341194153,,
368,392,0,1.0833430150152559,0.6579394340515137,1.1038934171692187,0.6745347082614899,0.02055040215396284,0.16636227443814278,,
369,392,0,1.0519938257692751,0.6268051862716675,1.0579935874949133,0.5844663381576538,0.0059997617256381,0.16648099943995476,,
370,392,0,1.0532419291385497,0.679115355014801,1.0459056390786177,0.6447734534740448,-0.0073362900599319375,0.16664752177894115,,
371,392,0,1.0903780342678704,0.6178130805492401,1.1158889288028373,0.6737343370914459,0.02551089453496685,0.16675188951194286,,
372,392,0,1.119546611928687,0.6960964202880859,1.12240375364817,0.6492200791835785,0.002857141719483034,0.1667391825467348,,
373,392,0,1.1601327117461218,0.6465615630149841,1.1792259319140148,0.6868244707584381,0.019093220167893117,0.16662584990262985,,
374,392,0,1.0309003596754633,0.6096875965595245,1.041708672505908,0.6432112753391266,0.010808312830444524,0.16647636331617832,,
375,392,0,0.9614089489054726,0.6635807454586029,0.9866328047367516,0.6130962669849396,0.02522385583127901,0.16641921550035477,,
376,392,0,1.0596473053405393,0.5748035609722137,1.0631446669386624,0.5853982865810394,0.003497361598122979,0.16656065359711647,,
377,392,0,1.2142733697579313,0.6828406751155853,1.2238003108377227,0.7122897207736969,0.009526941079791275,0.16687248274683952,,
378,392,0,1.0699990722986308,0.6632724702358246,1.0731954192855557,0.6557288467884064,0.0031963469869248115,0.167127912864089,,
379,392,0,1.1202248331600069,0.7802691757678986,1.116840035431277,0.7630278468132019,-0.0033847977287297572,0.16717234812676907,,
380,392,0,0.9910406481619564,0.6378863453865051,0.9956541118884402,0.6507318615913391,0.004613463726483894,0.16698225401341915,,
381,392,0,1.0731488251090477,0.7031393945217133,1.1021307839772057,0.6225257515907288,0.02898195886815784,0.1666944157332182,,
382,392,0,1.1126933693422518,0.7202487885951996,1.1658396986473532,0.6805858314037323,0.05314632930510145,0.16654146276414394,,
383,392,8,2.6425352338932386,0.6795096695423126,2.7325162485388,0.6870661079883575,0.08998101464556162,0.16664568707346916,77.49840974807739,82.0624418258667
384,392,0,1.0541230971658868,0.6388384401798248,1.0541214482070005,0.6097031235694885,-1.648958886460382e-06,0.16692927479743958,,
385,392,0,1.119553953415877,0.6441722214221954,1.1205164493546864,0.6436523795127869,0.000962495938809446,0.16717710718512535,,
386,392,0,0.9391273565873105,0.6092865765094757,0.9278525971265258,0.6132096648216248,-0.011274759460784666,0.1671863067895174,,
387,392,0,1.0661764560211906,0.6278127133846283,1.0679907265623523,0.5922555327415466,0.0018142705411617276,0.1669765505939722,,
388,392,0,0.9748743901965303,0.6315038800239563,0.9576403617253646,0.6354375779628754,-0.017234028471165754,0.16670898161828518,,
389,392,0,1.0641138826729135,0.7097116112709045,1.0649930900372613,0.6574143171310425,0.0008792073643476493,0.1665768250823021,,
390,392,0,1.0277079513726508,0.609262615442276,1.0197425447517237,0.5986155867576599,-0.00796540662092727,0.1666857860982418,,
391,392,0,1.1796587815173256,0.6378065943717957,1.1890936324654127,0.629970133304596,0.009434850948087025,0.1669350452721119,,
392,392,0,1.0630394497753255,0.6845093369483948,1.0737189837486116,0.7063721120357513,0.010679533973286328,0.1671573482453823,,
393,392,0,1.0316812439472118,0.6802016198635101,1.0363543469079282,0.6825940012931824,0.004673102960716316,0.16723886877298355,,
394,392,0,1.010333105080704,0.6555229127407074,1.0254304837252843,0.6973558366298676,0.015097378644580259,0.16710465215146542,,
395,392,0,1.018342246960763,0.6015710234642029,0.9974970532116737,0.646407961845398,-0.020845193749089365,0.1669432818889618,,
396,392,0,0.9506043005548774,0.5613073110580444,0.9475881625324718,0.5897752344608307,-0.0030161380224055802,0.16690860502421856,,
397,392,0,1.1782905799408006,0.7314426004886627,1.2026875939922765,0.7501249611377716,0.02439701405147593,0.16699746809899807,,
398,392,0,1.124875288828272,0.668958991765976,1.1373194754254359,0.643304169178009,0.01244418659716386,0.16720246709883213,,
399,392,0,1.0479817882679732,0.6419711709022522,1.066753580640765,0.6529233455657959,0.018771792372792,0.16736164316534996,,
400,392,0,1.139275736822518,0.7385003864765167,1.1137788957354615,0.7287812530994415,-0.025496841087056517,0.16736876405775547,,
401,392,0,0.9827323417902131,0.5269410312175751,0.9828430737534476,0.527524471282959,0.00011073196323455445,0.1672533117234707,,
402,392,0,1.1411477281243958,0.6572036147117615,1.1403639267590158,0.6931212842464447,-0.0007838013653800233,0.1670672632753849,,
403,392,0,1.1639033783255714,0.6911273896694183,1.1654365408526524,0.681668221950531,0.0015331625270809295,0.1670145895332098,,
404,392,0,1.1305447432963014,0.7110372483730316,1.128298940705296,0.7093074023723602,-0.0022458025910054857,0.16716181300580502,,
405,392,0,1.1889808566882085,0.6410363018512726,1.1826757336348979,0.6527455449104309,-0.006305123053310553,0.1674179546535015,,
406,392,0,1.1277498711382836,0.6617553532123566,1.141125036737711,0.6212925314903259,0.013375165599427419,0.16769889183342457,,
407,392,0,1.0827824974097597,0.6955050826072693,1.0997222745375308,0.7036740779876709,0.0169397771277712,0.1678358819335699,,
408,392,0,1.0035584061483767,0.5426083505153656,1.0093124324144178,0.5601605474948883,0.0057540262660411975,0.1677695158869028,,
409,392,0,1.0240943823576958,0.6465871036052704,1.0444227476777719,0.6395450234413147,0.02032836532007608,0.16750445775687695,,
410,392,0,1.0698003456951595,0.6117816269397736,1.1077697105433706,0.597640722990036,0.037969364848211215,0.1671368945389986,,
411,392,0,1.0723110659586086,0.6641068458557129,1.0696801717264806,0.6565289199352264,-0.0026308942321279297,0.1668655052781105,,
412,392,0,1.0856824900008146,0.7047213613986969,1.0998781063307044,0.7412976622581482,0.014195616329889813,0.1667324025183916,,
413,392,0,1.1071727691664912,0.6950689554214478,1.167111624864391,0.7294984757900238,0.05993885569789979,0.166767792776227,,
414,392,8,2.3346311300024074,0.6847812831401825,2.436125937740515,0.6399741470813751,0.10149480773810754,0.16693217679858208,65.32729196548462,69.41341543197632
415,392,0,1.1188846015999787,0.7124218344688416,1.1278168196994538,0.7071981132030487,0.00893221809947507,0.16714259795844555,,
416,392,0,0.9653370389335076,0.6081243455410004,0.9925198219816779,0.6495168209075928,0.02718278304817023,0.1672992091625929,,
417,392,0,1.0577855985267184,0.5985531210899353,1.0790969979091327,0.6208867430686951,0.021311399382414362,0.16740536503493786,,
418,392,0,0.9347500255444545,0.645704984664917,0.9623177664963842,0.6046591103076935,0.02756774095192965,0.1674046479165554,,
419,392,0,0.971556429405201,0.5902642607688904,0.9782043650561625,0.5838903486728668,0.0066479356509614946,0.1672789677977562,,
420,392,0,1.1045527671715032,0.6594374477863312,1.1011579521631463,0.670169472694397,-0.0033948150083567587,0.16708181612193584,,
421,392,0,1.0541385732371686,0.6875151097774506,1.0701416925413116,0.7147523164749146,0.016003119304143033,0.1667975578457117,,
422,392,0,1.113639915193911,0.6895805597305298,1.1110579823555096,0.6646204590797424,-0.0025819328384015386,0.16653887927532196,,
423,392,0,0.9979516887958327,0.6288333833217621,1.0311645943931618,0.6464800536632538,0.03321290559732897,0.16636088490486145,,
424,392,0,1.106360035869088,0.6597777903079987,1.1264218680794607,0.6467840671539307,0.020061832210372738,0.16635856218636036,,
425,392,8,2.4602326775054038,0.7506386041641235,2.565792419087636,0.7476554214954376,0.10555974158223205,0.1665694136172533,70.2078275680542,73.65692520141602
426,392,8,2.748143575103165,0.7236711978912354,2.852561744150637,0.6790365874767303,0.10441816904747203,0.16691981069743633,76.21533823013306,79.08759784698486
427,392,0,1.0171246201522193,0.6670682728290558,1.044664406748631,0.6609115898609161,0.02753978659641188,0.16734378971159458,,
428,392,0,1.0795593842094418,0.6423099637031555,1.0996210791994117,0.6508382856845856,0.020061694989969826,0.16765587963163853,,
429,392,0,1.096183766081706,0.6770066022872925,1.0974721118409247,0.641709566116333,0.0012883457592189579,0.16779815591871738,,
430,392,0,1.079600356534665,0.6708605885505676,1.082204034593555,0.726232647895813,0.0026036780588899037,0.16775747574865818,,
431,392,0,0.9967915311545414,0.718445211648941,1.00699600738851,0.6916540265083313,0.01020447623396853,0.16753916442394257,,
432,392,0,1.0625579073098286,0.6515845656394958,1.0883660647692635,0.6814529895782471,0.025808157459434777,0.1672841366380453,,
433,392,0,1.0821562639558784,0.6536284387111664,1.0991923391632052,0.6190052032470703,0.017036075207326983,0.16709579527378082,,
434,392,0,1.10127651382461,0.6360832750797272,1.1026199672244785,0.6751817464828491,0.0013434533998684967,0.1670085620135069,,
435,392,0,1.200114151643475,0.7027305662631989,1.1545387863832506,0.6759781241416931,-0.04557536526022441,0.16703219152987003,,
436,392,0,1.0500020962962833,0.686659425497055,1.017856257689828,0.6402501463890076,-0.03214583860645522,0.16714495047926903,,
437,392,0,1.0704346225449664,0.6390687227249146,1.0360011564192304,0.6234413087368011,-0.03443346612573582,0.16725787706673145,,
438,392,0,1.0831536963267687,0.7051293849945068,1.0841303512171756,0.7142523229122162,0.0009766548904067628,0.1673338059335947,,
439,392,0,1.038517855634326,0.6379047334194183,1.037922506337054,0.6018968224525452,-0.0005953492972719464,0.16733202524483204,,
440,392,0,1.0793470298266752,0.6334308087825775,1.0812717950692026,0.5807797312736511,0.0019247652425273911,0.16724267415702343,,
441,392,0,1.036240400517569,0.6058748364448547,1.0200313290465879,0.6101102530956268,-0.01620907147098107,0.16709407791495323,,
442,392,0,1.1240930982552972,0.6151069402694702,1.1149061735177754,0.5985168814659119,-0.00918692473752177,0.1669790092855692,,
443,392,0,1.1446529955446378,0.6694459319114685,1.1388509359529386,0.6898941397666931,-0.005802059591699116,0.1669270023703575,,
444,392,0,1.078175537624665,0.693023681640625,1.0846320516896097,0.708442360162735,0.006456514064944825,0.16696352697908878,,
445,392,0,1.0608766503137304,0.695730060338974,1.0367912374578216,0.6519753336906433,-0.024085412855908674,0.16708841733634472,,
446,392,0,1.0989753287160835,0.7096631526947021,1.1187090707167138,0.6715535223484039,0.019733742000630165,0.16724887862801552,,
447,392,0,1.0944448669871067,0.7059173882007599,1.093151954129785,0.6777985990047455,-0.0012929128573219084,0.16738904267549515,,
448,392,0,1.0590985235788566,0.6466368436813354,1.058554239511699,0.6099468767642975,-0.0005442840671576607,0.16748199611902237,,
449,392,0,1.1389711564385965,0.7350588738918304,1.1355964859011487,0.7172195613384247,-0.003374670537447614,0.16749238967895508,,
450,392,0,1.0597201234848732,0.6492329835891724,1.0749557198752733,0.6173630058765411,0.015235596390400077,0.16739994660019875,,
451,392,0,1.1139525389197824,0.7765230238437653,1.1193543932702372,0.7106554508209229,0.005401854350454915,0.16727119497954845,,
