dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,savaux_top1_raw_bin,phase_line_raw_bin,gt_symbol,savaux_top1_symbol,phase_line_symbol,gt_in_evidence_top40_raw,gt_in_actual_viterbi_candidates_raw,evidence_topk_size,actual_viterbi_candidate_count,effective_top_l,pre_hard_anchor_count,hard_anchor_rmse_pi,raw_category,symbol_category
0_0_0_10_14_16,-25.0,42,13,29,610,610,610,609,609,609,1,1,40,1,40,32,0.22740881349194914,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,42,13,30,778,778,778,777,777,777,1,1,40,1,40,32,0.22740881349194914,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,42,13,31,921,921,921,920,920,920,1,1,40,1,40,32,0.22740881349194914,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,42,13,32,749,749,749,748,748,748,1,1,40,1,40,32,0.22740881349194914,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,42,13,33,577,577,577,576,576,576,1,1,40,40,40,32,0.22740881349194914,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,42,13,34,936,936,936,935,935,935,1,1,40,1,40,32,0.22740881349194914,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,0,222,265,664,221,264,663,1,1,40,40,40,22,0.3834970675926605,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,1,1,826,826,826,825,825,825,1,1,40,1,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,2,922,922,922,921,921,921,1,1,40,1,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,3,718,474,683,717,473,682,0,0,40,40,40,22,0.3834970675926605,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,1,4,107,624,624,106,623,623,1,0,40,1,40,22,0.3834970675926605,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,1,5,468,468,468,467,467,467,1,1,40,1,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,6,89,237,237,88,236,236,1,1,40,40,40,22,0.3834970675926605,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,1,7,713,998,998,712,997,997,1,0,40,1,40,22,0.3834970675926605,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,1,8,865,448,448,864,447,447,1,1,40,40,40,22,0.3834970675926605,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,1,9,492,740,740,491,739,739,1,0,40,1,40,22,0.3834970675926605,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,1,10,765,765,765,764,764,764,1,1,40,1,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,12,597,157,157,596,156,156,1,0,40,1,40,22,0.3834970675926605,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,1,13,562,562,562,561,561,561,1,1,40,1,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,14,478,478,478,477,477,477,1,1,40,40,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,15,267,728,587,266,727,586,0,0,40,40,40,22,0.3834970675926605,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,1,16,917,917,917,916,916,916,1,1,40,1,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,17,656,656,656,655,655,655,1,1,40,1,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,18,889,889,889,888,888,888,1,1,40,1,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,19,510,641,641,509,640,640,0,0,40,40,40,22,0.3834970675926605,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,1,20,860,173,173,859,172,172,1,0,40,1,40,22,0.3834970675926605,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,1,21,553,843,940,552,842,939,1,1,40,40,40,22,0.3834970675926605,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,1,22,629,629,629,628,628,628,1,1,40,1,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,23,759,725,725,758,724,724,0,0,40,1,40,22,0.3834970675926605,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,1,24,874,744,744,873,743,743,1,0,40,1,40,22,0.3834970675926605,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,1,25,720,720,720,719,719,719,1,1,40,1,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,26,314,712,712,313,711,711,1,1,40,40,40,22,0.3834970675926605,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,1,27,602,602,602,601,601,601,1,1,40,40,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,28,7,7,7,6,6,6,1,1,40,1,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,29,610,610,610,609,609,609,1,1,40,1,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,30,807,342,342,806,341,341,1,1,40,40,40,22,0.3834970675926605,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,1,31,897,114,114,896,113,113,1,0,40,1,40,22,0.3834970675926605,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,1,32,749,749,749,748,748,748,1,1,40,1,40,22,0.3834970675926605,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,1,33,584,808,808,583,807,807,1,1,40,40,40,22,0.3834970675926605,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,1,34,934,473,473,933,472,472,1,1,40,40,40,22,0.3834970675926605,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,2,0,803,830,830,802,829,829,1,1,40,40,40,25,1.1226593407586942,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,2,1,826,826,826,825,825,825,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,2,922,358,358,921,357,357,1,0,40,1,40,25,1.1226593407586942,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,2,3,718,718,718,717,717,717,1,1,40,40,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,4,86,86,86,85,85,85,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,5,468,544,468,467,543,467,1,1,40,40,40,25,1.1226593407586942,B_savaux_wrong_phase_rescue,B_savaux_wrong_phase_rescue
0_0_0_10_14_16,-26.0,42,2,6,89,89,89,88,88,88,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,7,713,713,713,712,712,712,1,1,40,40,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,8,865,247,247,864,246,246,1,0,40,1,40,25,1.1226593407586942,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,2,9,492,884,884,491,883,883,1,1,40,40,40,25,1.1226593407586942,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,2,10,765,765,765,764,764,764,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,12,597,151,151,596,150,150,0,0,40,1,40,25,1.1226593407586942,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,2,13,562,825,825,561,824,824,0,0,40,1,40,25,1.1226593407586942,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,2,14,478,478,478,477,477,477,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,15,267,986,986,266,985,985,1,0,40,1,40,25,1.1226593407586942,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,2,16,917,917,917,916,916,916,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,17,656,656,656,655,655,655,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,18,889,889,889,888,888,888,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,19,510,510,510,509,509,509,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,20,860,38,38,859,37,37,1,1,40,40,40,25,1.1226593407586942,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,2,21,553,529,397,552,528,396,1,1,40,40,40,25,1.1226593407586942,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,2,22,629,314,314,628,313,313,1,0,40,1,40,25,1.1226593407586942,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,2,23,759,276,276,758,275,275,1,0,40,1,40,25,1.1226593407586942,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,2,24,874,931,931,873,930,930,1,0,40,1,40,25,1.1226593407586942,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,2,25,720,720,720,719,719,719,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,26,314,839,839,313,838,838,0,0,40,1,40,25,1.1226593407586942,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,2,27,602,365,365,601,364,364,0,0,40,40,40,25,1.1226593407586942,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,2,28,7,650,650,6,649,649,1,0,40,1,40,25,1.1226593407586942,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,2,29,610,174,174,609,173,173,1,1,40,40,40,25,1.1226593407586942,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,2,30,775,775,775,774,774,774,1,1,40,40,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,31,912,912,912,911,911,911,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,32,768,768,768,767,767,767,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,33,581,581,581,580,580,580,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,2,34,93,93,93,92,92,92,1,1,40,1,40,25,1.1226593407586942,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,0,222,685,685,221,684,684,1,0,40,1,40,26,0.535676135914696,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,3,1,711,323,323,710,322,322,1,0,40,1,40,26,0.535676135914696,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,3,2,871,1004,1004,870,1003,1003,1,0,40,1,40,26,0.535676135914696,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,3,3,718,604,604,717,603,603,1,0,40,1,40,26,0.535676135914696,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,3,4,107,107,107,106,106,106,1,1,40,1,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,5,468,693,693,467,692,692,1,0,40,1,40,26,0.535676135914696,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,3,6,89,752,752,88,751,751,0,0,40,1,40,26,0.535676135914696,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,3,7,713,602,602,712,601,601,0,0,40,1,40,26,0.535676135914696,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,3,8,865,85,85,864,84,84,1,1,40,40,40,26,0.535676135914696,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,3,9,492,527,492,491,526,491,1,1,40,40,40,26,0.535676135914696,B_savaux_wrong_phase_rescue,B_savaux_wrong_phase_rescue
0_0_0_10_14_16,-26.0,42,3,10,765,765,765,764,764,764,1,1,40,40,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,12,597,597,597,596,596,596,1,1,40,1,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,13,562,562,562,561,561,561,1,1,40,40,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,14,478,478,478,477,477,477,1,1,40,1,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,15,267,455,455,266,454,454,1,0,40,1,40,26,0.535676135914696,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,3,16,917,501,501,916,500,500,1,1,40,40,40,26,0.535676135914696,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,3,17,656,656,656,655,655,655,1,1,40,1,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,18,889,177,177,888,176,176,1,0,40,1,40,26,0.535676135914696,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,3,19,510,510,510,509,509,509,1,1,40,1,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,20,860,860,860,859,859,859,1,1,40,1,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,21,553,553,553,552,552,552,1,1,40,1,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,22,629,967,967,628,966,966,0,0,40,1,40,26,0.535676135914696,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,3,23,759,879,879,758,878,878,0,0,40,40,40,26,0.535676135914696,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,3,24,874,874,874,873,873,873,1,1,40,1,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,25,720,306,306,719,305,305,1,1,40,40,40,26,0.535676135914696,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,3,26,314,314,314,313,313,313,1,1,40,40,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,27,602,602,602,601,601,601,1,1,40,1,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,28,7,7,7,6,6,6,1,1,40,1,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,29,610,635,635,609,634,634,1,0,40,1,40,26,0.535676135914696,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,3,30,778,891,891,777,890,890,0,0,40,1,40,26,0.535676135914696,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,3,31,897,897,897,896,896,896,1,1,40,1,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,3,32,740,803,803,739,802,802,1,1,40,40,40,26,0.535676135914696,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,3,33,590,104,104,589,103,103,1,0,40,1,40,26,0.535676135914696,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,3,34,930,930,930,929,929,929,1,1,40,1,40,26,0.535676135914696,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,0,222,222,222,221,221,221,1,1,40,40,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,1,826,543,543,825,542,542,1,1,40,40,40,18,0.24386651905011367,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,5,2,871,775,775,870,774,774,1,1,40,40,40,18,0.24386651905011367,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,5,3,718,718,718,717,717,717,1,1,40,1,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,4,86,620,474,85,619,473,0,0,40,40,40,18,0.24386651905011367,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,5,5,468,194,194,467,193,193,1,0,40,1,40,18,0.24386651905011367,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,5,6,89,296,296,88,295,295,1,1,40,40,40,18,0.24386651905011367,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,5,7,713,713,713,712,712,712,1,1,40,1,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,8,865,865,865,864,864,864,1,1,40,1,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,9,492,492,492,491,491,491,1,1,40,1,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,10,765,225,613,764,224,612,1,1,40,40,40,18,0.24386651905011367,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,5,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,12,597,228,597,596,227,596,1,1,40,40,40,18,0.24386651905011367,B_savaux_wrong_phase_rescue,B_savaux_wrong_phase_rescue
0_0_0_10_14_16,-26.0,42,5,13,562,562,562,561,561,561,1,1,40,1,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,14,478,478,478,477,477,477,1,1,40,1,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,15,267,267,267,266,266,266,1,1,40,1,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,16,917,917,917,916,916,916,1,1,40,1,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,17,656,656,656,655,655,655,1,1,40,1,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,18,889,889,889,888,888,888,1,1,40,1,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,19,510,261,214,509,260,213,1,1,40,40,40,18,0.24386651905011367,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,5,20,860,860,860,859,859,859,1,1,40,40,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,21,553,553,553,552,552,552,1,1,40,40,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,22,629,629,629,628,628,628,1,1,40,1,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,23,759,601,601,758,600,600,1,0,40,3,40,18,0.24386651905011367,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,5,24,874,473,680,873,472,679,1,1,40,40,40,18,0.24386651905011367,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,5,25,720,720,720,719,719,719,1,1,40,1,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,26,314,314,314,313,313,313,1,1,40,1,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,27,602,602,602,601,601,601,1,1,40,40,40,18,0.24386651905011367,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,5,28,7,663,368,6,662,367,1,1,40,40,40,18,0.24386651905011367,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,5,29,610,144,144,609,143,143,1,0,40,1,40,18,0.24386651905011367,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,5,30,823,284,284,822,283,283,1,1,40,40,40,18,0.24386651905011367,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-26.0,42,5,31,913,720,913,912,719,912,1,1,40,40,40,18,0.24386651905011367,B_savaux_wrong_phase_rescue,B_savaux_wrong_phase_rescue
0_0_0_10_14_16,-26.0,42,5,32,741,793,793,740,792,792,0,0,40,40,40,18,0.24386651905011367,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,5,33,581,277,277,580,276,276,1,0,40,1,40,18,0.24386651905011367,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,5,34,91,102,102,90,101,101,0,0,40,40,40,18,0.24386651905011367,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,6,0,803,803,803,802,802,802,1,1,40,1,40,29,0.31662978831462063,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,6,1,826,1020,1020,825,1019,1019,1,0,40,1,40,29,0.31662978831462063,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,6,2,871,220,220,870,219,219,1,0,40,1,40,29,0.31662978831462063,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,6,3,718,718,718,717,717,717,1,1,40,1,40,29,0.31662978831462063,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,6,4,107,886,235,106,885,234,0,0,40,40,40,29,0.31662978831462063,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-26.0,42,6,5,468,468,468,467,467,467,1,1,40,1,40,29,0.31662978831462063,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-26.0,42,6,6,89,417,89,88,416,88,1,1,40,40,40,29,0.31662978831462063,B_savaux_wrong_phase_rescue,B_savaux_wrong_phase_rescue
