trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,signal_power,added_noise_power,timing_error_samples_1m,timing_error_chips,cfo_error_bins,cfo_error_hz,decision,correct,true_margin_db,true_power
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,0.5,0.0625,0.75,22.88818359375,212,0,-8.60554695223351,0.00043998153854685543
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,0.5,0.0625,1.0,30.517578125,212,0,-26.93527777387626,9.415913516802816e-06
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,0.5,0.0625,2.0,61.03515625,211,0,-16.012493607092047,0.00011637823536947423
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,1.0,0.125,-2.0,-61.03515625,215,0,-14.290065067154726,0.00016763377061420563
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,1.0,0.125,-1.0,-30.517578125,214,0,-9.899595191837049,0.0004580500481961604
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,1.0,0.125,-0.75,-22.88818359375,214,0,-15.670139495949982,0.00011437466216832146
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,1.0,0.125,-0.5,-15.2587890625,3333,0,-4.427931927500831,0.0009366557340584891
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,1.0,0.125,-0.25,-7.62939453125,213,1,0.649221148240039,0.0029005803196958113
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,1.0,0.125,0.0,0.0,213,1,1.7707966577019736,0.004486612421495728
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,1.0,0.125,0.25,7.62939453125,213,1,2.181881946422174,0.004227898164717914
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,1.0,0.125,0.5,15.2587890625,3332,0,-0.4090788155109799,0.002405358696991891
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,1.0,0.125,0.75,22.88818359375,212,0,-6.5224586194318155,0.0006421123989312251
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,1.0,0.125,1.0,30.517578125,212,0,-22.065258462380886,2.7870239406009058e-05
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,1.0,0.125,2.0,61.03515625,211,0,-16.115356469423293,0.00010936814729366976
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,2.0,0.25,-2.0,-61.03515625,215,0,-13.556417338593093,0.0001701923123206212
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,2.0,0.25,-1.0,-30.517578125,214,0,-8.337931899959498,0.0005624457803332789
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,2.0,0.25,-0.75,-22.88818359375,214,0,-16.694221771524806,8.825835272511032e-05
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,2.0,0.25,-0.5,-15.2587890625,214,0,-7.234772934987203,0.000545177721186927
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,2.0,0.25,-0.25,-7.62939453125,1592,0,-0.5388238413697827,0.0021746232708972357
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,2.0,0.25,0.0,0.0,213,1,1.558200560540703,0.0038486529770429545
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,2.0,0.25,0.25,7.62939453125,213,1,1.782930939390589,0.0041247696792812705
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,2.0,0.25,0.5,15.2587890625,213,1,0.7115841705947028,0.002836815541414295
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,2.0,0.25,0.75,22.88818359375,1591,0,-3.1894841696663696,0.0011771634475638143
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,2.0,0.25,1.0,30.517578125,212,0,-11.747385033484237,0.0002567058119054
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,2.0,0.25,2.0,61.03515625,211,0,-14.424867382756029,0.00013762354259958323
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,4.0,0.5,-2.0,-61.03515625,1141,0,-9.878354889644474,0.00024625293187488864
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,4.0,0.5,-1.0,-30.517578125,1140,0,-6.509172179224465,0.0005530013478462076
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,4.0,0.5,-0.75,-22.88818359375,214,0,-11.143455669648159,0.0002208164860055201
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,4.0,0.5,-0.5,-15.2587890625,214,0,-11.459171986131087,0.00022293884441529702
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,4.0,0.5,-0.25,-7.62939453125,214,0,-4.671396831006246,0.0008876422629176123
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,4.0,0.5,0.0,0.0,1139,0,-1.0169262050157404,0.001978877354899114
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,4.0,0.5,0.25,7.62939453125,213,1,0.14160456035289193,0.002860633523561487
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,4.0,0.5,0.5,15.2587890625,213,1,0.46923901860031375,0.0030517512254988333
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,4.0,0.5,0.75,22.88818359375,213,1,0.5378687372485734,0.0025616287322949433
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,4.0,0.5,1.0,30.517578125,1138,0,-1.8705016611992809,0.0016378278639322397
20260819:28,14.0,20260819,28,exp0_000002_rxg20_0_fulltrim,2,12,213,2.9723116976989935e-08,4.846791065493539e-06,4.0,0.5,2.0,61.03515625,1137,0,-9.315082900108486,0.0002931993216465957
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-4.0,-0.5,-2.0,-61.03515625,1302,0,-10.130291329419641,0.0005172424263944486
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-4.0,-0.5,-1.0,-30.517578125,1301,1,3.0765571476171116,0.005327188835637708
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-4.0,-0.5,-0.75,-22.88818359375,443,0,-0.39629724595874355,0.002971677317595414
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-4.0,-0.5,-0.5,-15.2587890625,1300,0,-7.29178156415254,0.000833516668976745
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-4.0,-0.5,-0.25,-7.62939453125,1300,0,-11.293833042689734,0.00044220838996003944
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-4.0,-0.5,0.0,0.0,1300,0,-5.8984463598873305,0.001368661807266483
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-4.0,-0.5,0.25,7.62939453125,442,0,-2.131649155651912,0.0020120437537199387
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-4.0,-0.5,0.5,15.2587890625,1299,0,-4.5143288772778725,0.0015679381185249586
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-4.0,-0.5,0.75,22.88818359375,1299,0,-9.227364000175223,0.0007049776003281855
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-4.0,-0.5,1.0,30.517578125,1299,0,-10.236019604449758,0.0004998154621845309
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-4.0,-0.5,2.0,61.03515625,1298,0,-8.912899855295747,0.0006704599381359699
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-2.0,-0.25,-2.0,-61.03515625,1303,0,-11.077261716235348,0.000358815607054145
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-2.0,-0.25,-1.0,-30.517578125,1302,0,-3.493111474932335,0.0020595871705020447
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-2.0,-0.25,-0.75,-22.88818359375,1302,0,-6.032480332441582,0.001119638073944343
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-2.0,-0.25,-0.5,-15.2587890625,443,0,-4.304102038636347,0.0013738365449278561
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-2.0,-0.25,-0.25,-7.62939453125,443,0,-0.4854440037024677,0.0030282573806690444
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-2.0,-0.25,0.0,0.0,1301,1,1.1600639110546695,0.004597660441201024
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-2.0,-0.25,0.25,7.62939453125,1301,1,1.7049833534852477,0.004499517298165223
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-2.0,-0.25,0.5,15.2587890625,442,0,-1.1427732289252615,0.002874480753904729
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-2.0,-0.25,0.75,22.88818359375,442,0,-4.1393125061986655,0.00129200299667466
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-2.0,-0.25,1.0,30.517578125,1300,0,-6.492404985459871,0.0010189711247257094
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-2.0,-0.25,2.0,61.03515625,1299,0,-7.142814199763391,0.0008749350141291773
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-1.0,-0.125,-2.0,-61.03515625,1303,0,-13.880660441690884,0.00026132738124715407
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-1.0,-0.125,-1.0,-30.517578125,1302,0,-8.08876925684569,0.0009931016818485322
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-1.0,-0.125,-0.75,-22.88818359375,1302,0,-7.7221195976154515,0.0009564501004526473
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-1.0,-0.125,-0.5,-15.2587890625,443,0,-1.6659336754578435,0.0023866791856550496
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-1.0,-0.125,-0.25,-7.62939453125,1301,1,1.2238816002368462,0.004826370171752414
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-1.0,-0.125,0.0,0.0,1301,1,2.6448644565007036,0.006395863820046976
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-1.0,-0.125,0.25,7.62939453125,1301,1,2.9398248002353573,0.005678098797418096
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-1.0,-0.125,0.5,15.2587890625,442,0,-0.26358328558352506,0.0033383438720611114
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-1.0,-0.125,0.75,22.88818359375,1300,0,-5.459641693273509,0.0013553243902125894
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-1.0,-0.125,1.0,30.517578125,1300,0,-8.002718293226694,0.0010030587709404376
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-1.0,-0.125,2.0,61.03515625,1299,0,-9.373101939867361,0.0007287857115410024
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-0.5,-0.0625,-2.0,-61.03515625,1303,0,-14.873021617936411,0.00023271961327509753
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-0.5,-0.0625,-1.0,-30.517578125,1302,0,-10.39843432037098,0.0006529402532991259
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-0.5,-0.0625,-0.75,-22.88818359375,1302,0,-7.640480785076886,0.0010463680074695447
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-0.5,-0.0625,-0.5,-15.2587890625,1302,0,-0.5514851420163249,0.0029756902564150867
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-0.5,-0.0625,-0.25,-7.62939453125,1301,1,1.9193618278038846,0.005687468347894742
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-0.5,-0.0625,0.0,0.0,1301,1,3.3224328182345717,0.007160802713495118
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-0.5,-0.0625,0.25,7.62939453125,1301,1,3.5175304354939674,0.006099455733931336
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-0.5,-0.0625,0.5,15.2587890625,1301,1,0.1017454680031865,0.0034229076660603625
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-0.5,-0.0625,0.75,22.88818359375,1300,0,-6.434623745487754,0.0012775454039087308
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-0.5,-0.0625,1.0,30.517578125,1300,0,-8.940845309984796,0.0009054702300448358
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,-0.5,-0.0625,2.0,61.03515625,1299,0,-10.644355169441917,0.0006088835921182062
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.0,0.0,-2.0,-61.03515625,1303,0,-15.441642064548567,0.0002214944974899269
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.0,0.0,-1.0,-30.517578125,1302,0,-12.542539674190918,0.00043228394980887944
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.0,0.0,-0.75,-22.88818359375,1302,0,-7.166060173349614,0.0012169603964773401
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.0,0.0,-0.5,-15.2587890625,1301,1,0.27124828145018454,0.0035616228017176926
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.0,0.0,-0.25,-7.62939453125,1301,1,2.539671836083452,0.006452607148919265
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.0,0.0,0.0,0.0,1301,1,3.973641578808956,0.00777096930474791
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.0,0.0,0.25,7.62939453125,1301,1,4.072479119918569,0.006363667557829855
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.0,0.0,0.5,15.2587890625,1300,0,-0.16733492277953754,0.0033893318902340624
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.0,0.0,0.75,22.88818359375,1300,0,-7.526454451013994,0.0011284262587590993
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.0,0.0,1.0,30.517578125,1300,0,-10.04462718251281,0.0007625180424577493
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.0,0.0,2.0,61.03515625,1299,0,-12.07018491552477,0.0004757711988463177
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.5,0.0625,-2.0,-61.03515625,1303,0,-15.56186745976605,0.00022697185931893574
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.5,0.0625,-1.0,-30.517578125,1302,0,-14.15744016984595,0.0003139156552263468
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.5,0.0625,-0.75,-22.88818359375,1302,0,-6.501893788558815,0.0014363047367510623
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.5,0.0625,-0.5,-15.2587890625,1301,1,1.0837421955095496,0.004100863663707932
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.5,0.0625,-0.25,-7.62939453125,1301,1,3.1005199400064125,0.007075552334601165
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.5,0.0625,0.0,0.0,1301,1,4.241627510516629,0.00818873512484558
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.5,0.0625,0.25,7.62939453125,1301,1,4.413323244671571,0.006450044664290611
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.5,0.0625,0.5,15.2587890625,1300,0,-0.987143473924743,0.0032361507804921225
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.5,0.0625,0.75,22.88818359375,1300,0,-8.809633160002472,0.0009217123084406253
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.5,0.0625,1.0,30.517578125,1300,0,-11.343533638677275,0.0005960614545109412
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,0.5,0.0625,2.0,61.03515625,1299,0,-13.680434773985937,0.00034591233239706157
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,1.0,0.125,-2.0,-61.03515625,1303,0,-15.319534879103395,0.0002457998499677018
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,1.0,0.125,-1.0,-30.517578125,1302,0,-14.824752267911244,0.00027564558434556644
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,1.0,0.125,-0.75,-22.88818359375,1302,0,-5.7724301235346545,0.001671544350444698
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,1.0,0.125,-0.5,-15.2587890625,1301,1,1.9062991301234102,0.004554621065740394
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,1.0,0.125,-0.25,-7.62939453125,1301,1,3.6128835444399083,0.0075196575474590355
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,1.0,0.125,0.0,0.0,1301,1,4.242482257287,0.008388702568045636
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,1.0,0.125,0.25,7.62939453125,1301,1,4.020734067968522,0.006350623463920124
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,1.0,0.125,0.5,15.2587890625,1300,0,-1.815632762811599,0.002974112710754151
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,1.0,0.125,0.75,22.88818359375,1300,0,-10.392169179525503,0.0006810110037026029
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,1.0,0.125,1.0,30.517578125,1300,0,-12.815044580663361,0.00043529851311557843
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,1.0,0.125,2.0,61.03515625,1299,0,-15.444095916722478,0.00023597310624438265
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,2.0,0.25,-2.0,-61.03515625,1303,0,-14.282747466434326,0.0003014713340392938
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,2.0,0.25,-1.0,-30.517578125,1302,0,-13.734047532116323,0.0003420226176281127
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,2.0,0.25,-0.75,-22.88818359375,1302,0,-4.312581282911777,0.002071442694645001
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,2.0,0.25,-0.5,-15.2587890625,1301,1,1.772065881569547,0.0050878450322786595
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,2.0,0.25,-0.25,-7.62939453125,1301,1,4.40655968292731,0.007784347338297748
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,2.0,0.25,0.0,0.0,1301,1,4.118128791989032,0.008106539847720973
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,2.0,0.25,0.25,7.62939453125,1301,1,3.138939850574241,0.005634837275469096
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,2.0,0.25,0.5,15.2587890625,1300,0,-3.5698004410455626,0.002223203737541493
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,2.0,0.25,0.75,22.88818359375,1300,0,-15.27972371154088,0.00022912555508237953
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,2.0,0.25,1.0,30.517578125,1300,0,-14.790404179153684,0.000267127542415993
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,2.0,0.25,2.0,61.03515625,1299,0,-17.80966027941808,0.00013211020497960833
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,4.0,0.5,-2.0,-61.03515625,1303,0,-12.17293999776924,0.00032628305285697934
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,4.0,0.5,-1.0,-30.517578125,1302,0,-10.330210063876917,0.0004971150335584575
20260819:29,14.0,20260819,29,exp0_000002_rxg20_0_fulltrim,2,13,1301,3.0052117935139764e-08,4.900439507066267e-06,4.0,0.5,-0.75,-22.88818359375,444,0,-1.8001216280127381,0.0021093710472524507
