trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,signal_power,added_noise_power,timing_error_samples_1m,cfo_error_bins,cfo_error_hz,decision,correct,true_margin_db,true_power
20260820:35,14.0,20260820,35,exp0_000003_rxg20_0_fulltrim,3,3,2865,5.0513310594461536e-08,8.236937689518524e-06,0.0,-4.096,-125.0,2869,0,-23.804123258178834,5.556470464657473e-05
20260820:35,14.0,20260820,35,exp0_000003_rxg20_0_fulltrim,3,3,2865,5.0513310594461536e-08,8.236937689518524e-06,0.0,0.0,0.0,2865,1,4.947965115539313,0.012906058800282116
20260820:35,14.0,20260820,35,exp0_000003_rxg20_0_fulltrim,3,3,2865,5.0513310594461536e-08,8.236937689518524e-06,0.0,4.096,125.0,2861,0,-16.63437165656578,0.0002529641157822428
20260820:35,14.0,20260820,35,exp0_000003_rxg20_0_fulltrim,3,3,2865,5.0513310594461536e-08,8.236937689518524e-06,0.0,8.192,250.0,2857,0,-19.57229911427869,0.00011182663060886697
20260820:35,14.0,20260820,35,exp0_000003_rxg20_0_fulltrim,3,3,2865,5.0513310594461536e-08,8.236937689518524e-06,0.0,16.384,500.0,2848,0,-14.822082216053786,0.00022202054149295884
20260820:35,14.0,20260820,35,exp0_000003_rxg20_0_fulltrim,3,3,2865,5.0513310594461536e-08,8.236937689518524e-06,0.0,32.768,1000.0,2832,0,-12.403831282050398,0.0007686437070406373
20260820:35,14.0,20260820,35,exp0_000003_rxg20_0_fulltrim,3,3,2865,5.0513310594461536e-08,8.236937689518524e-06,0.0,65.536,2000.0,2799,0,-16.336748229727156,0.00023243952637146213
20260820:36,14.0,20260820,36,exp0_000003_rxg20_0_fulltrim,3,4,3469,5.361470448727404e-08,8.742665545109735e-06,0.0,-65.536,-2000.0,3534,0,-14.971779186006911,0.0003105650028645407
20260820:36,14.0,20260820,36,exp0_000003_rxg20_0_fulltrim,3,4,3469,5.361470448727404e-08,8.742665545109735e-06,0.0,-32.768,-1000.0,3502,0,-10.91323095707802,0.00075612501347945
20260820:36,14.0,20260820,36,exp0_000003_rxg20_0_fulltrim,3,4,3469,5.361470448727404e-08,8.742665545109735e-06,0.0,-16.384,-500.0,3485,0,-12.854788665073594,0.0006707643034664958
20260820:36,14.0,20260820,36,exp0_000003_rxg20_0_fulltrim,3,4,3469,5.361470448727404e-08,8.742665545109735e-06,0.0,-8.192,-250.0,3477,0,-24.793942605623208,4.941242144514677e-05
20260820:36,14.0,20260820,36,exp0_000003_rxg20_0_fulltrim,3,4,3469,5.361470448727404e-08,8.742665545109735e-06,0.0,-4.096,-125.0,3473,0,-14.875220316045478,0.0004633841327295607
20260820:36,14.0,20260820,36,exp0_000003_rxg20_0_fulltrim,3,4,3469,5.361470448727404e-08,8.742665545109735e-06,0.0,0.0,0.0,3469,1,5.198989935564301,0.013109499535929325
20260820:36,14.0,20260820,36,exp0_000003_rxg20_0_fulltrim,3,4,3469,5.361470448727404e-08,8.742665545109735e-06,0.0,4.096,125.0,3465,0,-10.315862539229688,0.0010954054199743268
20260820:36,14.0,20260820,36,exp0_000003_rxg20_0_fulltrim,3,4,3469,5.361470448727404e-08,8.742665545109735e-06,0.0,8.192,250.0,3461,0,-19.713232903998726,0.00010338241222297706
20260820:36,14.0,20260820,36,exp0_000003_rxg20_0_fulltrim,3,4,3469,5.361470448727404e-08,8.742665545109735e-06,0.0,16.384,500.0,3452,0,-23.181389519582616,4.373679251138741e-05
20260820:36,14.0,20260820,36,exp0_000003_rxg20_0_fulltrim,3,4,3469,5.361470448727404e-08,8.742665545109735e-06,0.0,32.768,1000.0,3436,0,-15.3743834812114,0.0004116825274711605
20260820:36,14.0,20260820,36,exp0_000003_rxg20_0_fulltrim,3,4,3469,5.361470448727404e-08,8.742665545109735e-06,0.0,65.536,2000.0,3403,0,-13.337851493026909,0.0005466033294043715
20260820:37,14.0,20260820,37,exp0_000003_rxg20_0_fulltrim,3,5,3985,5.443560179526901e-08,8.876524915954249e-06,0.0,-65.536,-2000.0,4050,0,-8.522617646818414,0.0011632970806135234
20260820:37,14.0,20260820,37,exp0_000003_rxg20_0_fulltrim,3,5,3985,5.443560179526901e-08,8.876524915954249e-06,0.0,-32.768,-1000.0,4018,0,-19.61639685590913,0.00016848591544126826
20260820:37,14.0,20260820,37,exp0_000003_rxg20_0_fulltrim,3,5,3985,5.443560179526901e-08,8.876524915954249e-06,0.0,-16.384,-500.0,4001,0,-19.244077661357302,0.00017001113374302216
20260820:37,14.0,20260820,37,exp0_000003_rxg20_0_fulltrim,3,5,3985,5.443560179526901e-08,8.876524915954249e-06,0.0,-8.192,-250.0,3993,0,-15.759313242205948,0.000529787109466287
20260820:37,14.0,20260820,37,exp0_000003_rxg20_0_fulltrim,3,5,3985,5.443560179526901e-08,8.876524915954249e-06,0.0,-4.096,-125.0,3989,0,-17.86622659552596,0.00034209392764178795
20260820:37,14.0,20260820,37,exp0_000003_rxg20_0_fulltrim,3,5,3985,5.443560179526901e-08,8.876524915954249e-06,0.0,0.0,0.0,3985,1,6.909656641983355,0.02055765381855168
20260820:37,14.0,20260820,37,exp0_000003_rxg20_0_fulltrim,3,5,3985,5.443560179526901e-08,8.876524915954249e-06,0.0,4.096,125.0,3981,0,-17.343164900354143,0.0003527250795665182
20260820:37,14.0,20260820,37,exp0_000003_rxg20_0_fulltrim,3,5,3985,5.443560179526901e-08,8.876524915954249e-06,0.0,8.192,250.0,3977,0,-17.187247875985847,0.0003218507402537353
20260820:37,14.0,20260820,37,exp0_000003_rxg20_0_fulltrim,3,5,3985,5.443560179526901e-08,8.876524915954249e-06,0.0,16.384,500.0,3969,0,-21.434209428866488,7.153741193397303e-05
20260820:37,14.0,20260820,37,exp0_000003_rxg20_0_fulltrim,3,5,3985,5.443560179526901e-08,8.876524915954249e-06,0.0,32.768,1000.0,3952,0,-15.520915785633767,0.0005297605287266638
20260820:37,14.0,20260820,37,exp0_000003_rxg20_0_fulltrim,3,5,3985,5.443560179526901e-08,8.876524915954249e-06,0.0,65.536,2000.0,3919,0,-16.1021714586931,0.00028033967039520213
20260820:38,14.0,20260820,38,exp0_000003_rxg20_0_fulltrim,3,6,3165,5.552728895610455e-08,9.054540552118781e-06,0.0,-65.536,-2000.0,3230,0,-14.003781527807028,0.00034542563362111034
20260820:38,14.0,20260820,38,exp0_000003_rxg20_0_fulltrim,3,6,3165,5.552728895610455e-08,9.054540552118781e-06,0.0,-32.768,-1000.0,3198,0,-14.659976532601316,0.0002923081744128503
20260820:38,14.0,20260820,38,exp0_000003_rxg20_0_fulltrim,3,6,3165,5.552728895610455e-08,9.054540552118781e-06,0.0,-16.384,-500.0,3181,0,-24.214778826864546,4.036326791216475e-05
20260820:38,14.0,20260820,38,exp0_000003_rxg20_0_fulltrim,3,6,3165,5.552728895610455e-08,9.054540552118781e-06,0.0,-8.192,-250.0,3173,0,-11.263467751617135,0.0009984878607332548
20260820:38,14.0,20260820,38,exp0_000003_rxg20_0_fulltrim,3,6,3165,5.552728895610455e-08,9.054540552118781e-06,0.0,-4.096,-125.0,3169,0,-21.17001993372568,0.00010621725958294415
20260820:38,14.0,20260820,38,exp0_000003_rxg20_0_fulltrim,3,6,3165,5.552728895610455e-08,9.054540552118781e-06,0.0,0.0,0.0,3165,1,4.116702134652953,0.013666466348368544
20260820:38,14.0,20260820,38,exp0_000003_rxg20_0_fulltrim,3,6,3165,5.552728895610455e-08,9.054540552118781e-06,0.0,4.096,125.0,3161,0,-18.007201388788175,0.00020344271630990621
20260820:38,14.0,20260820,38,exp0_000003_rxg20_0_fulltrim,3,6,3165,5.552728895610455e-08,9.054540552118781e-06,0.0,8.192,250.0,3157,0,-10.975406816412601,0.0009100192543302216
20260820:38,14.0,20260820,38,exp0_000003_rxg20_0_fulltrim,3,6,3165,5.552728895610455e-08,9.054540552118781e-06,0.0,16.384,500.0,3149,0,-10.209641596637375,0.0007005801380123439
20260820:38,14.0,20260820,38,exp0_000003_rxg20_0_fulltrim,3,6,3165,5.552728895610455e-08,9.054540552118781e-06,0.0,32.768,1000.0,3132,0,-22.491603823463294,7.564228588538644e-05
20260820:38,14.0,20260820,38,exp0_000003_rxg20_0_fulltrim,3,6,3165,5.552728895610455e-08,9.054540552118781e-06,0.0,65.536,2000.0,3099,0,-19.15590254522423,0.00011633632309718603
20260820:39,14.0,20260820,39,exp0_000003_rxg20_0_fulltrim,3,7,1669,5.625245592032503e-08,9.17278968345638e-06,0.0,-65.536,-2000.0,1735,0,-18.19623934916487,0.0001298363236355857
20260820:39,14.0,20260820,39,exp0_000003_rxg20_0_fulltrim,3,7,1669,5.625245592032503e-08,9.17278968345638e-06,0.0,-32.768,-1000.0,1702,0,-25.158893865377145,3.5719181092379185e-05
20260820:39,14.0,20260820,39,exp0_000003_rxg20_0_fulltrim,3,7,1669,5.625245592032503e-08,9.17278968345638e-06,0.0,-16.384,-500.0,1685,0,-9.041720319713697,0.0009381762430490416
20260820:39,14.0,20260820,39,exp0_000003_rxg20_0_fulltrim,3,7,1669,5.625245592032503e-08,9.17278968345638e-06,0.0,-8.192,-250.0,1677,0,-8.96789455471681,0.0013580590792807712
20260820:39,14.0,20260820,39,exp0_000003_rxg20_0_fulltrim,3,7,1669,5.625245592032503e-08,9.17278968345638e-06,0.0,-4.096,-125.0,1673,0,-9.21215368995181,0.0014356841618835686
20260820:39,14.0,20260820,39,exp0_000003_rxg20_0_fulltrim,3,7,1669,5.625245592032503e-08,9.17278968345638e-06,0.0,0.0,0.0,1669,1,3.371915544715995,0.013073676457944272
20260820:39,14.0,20260820,39,exp0_000003_rxg20_0_fulltrim,3,7,1669,5.625245592032503e-08,9.17278968345638e-06,0.0,4.096,125.0,1665,0,-13.659643265347597,0.0005567909027340973
20260820:39,14.0,20260820,39,exp0_000003_rxg20_0_fulltrim,3,7,1669,5.625245592032503e-08,9.17278968345638e-06,0.0,8.192,250.0,1661,0,-6.984453006360073,0.002437713078289383
20260820:39,14.0,20260820,39,exp0_000003_rxg20_0_fulltrim,3,7,1669,5.625245592032503e-08,9.17278968345638e-06,0.0,16.384,500.0,1653,0,-25.624796137947136,2.550010885449608e-05
20260820:39,14.0,20260820,39,exp0_000003_rxg20_0_fulltrim,3,7,1669,5.625245592032503e-08,9.17278968345638e-06,0.0,32.768,1000.0,1636,0,-13.85739057340972,0.0004050975651606614
20260820:39,14.0,20260820,39,exp0_000003_rxg20_0_fulltrim,3,7,1669,5.625245592032503e-08,9.17278968345638e-06,0.0,65.536,2000.0,1604,0,-20.2230251085353,6.717426349792457e-05
20260820:40,14.0,20260820,40,exp0_000003_rxg20_0_fulltrim,3,8,3949,5.5432866073034696e-08,9.039143513295585e-06,0.0,-65.536,-2000.0,4014,0,-9.815492350327009,0.0012002733474361094
20260820:40,14.0,20260820,40,exp0_000003_rxg20_0_fulltrim,3,8,3949,5.5432866073034696e-08,9.039143513295585e-06,0.0,-32.768,-1000.0,3982,0,-17.400607099441572,0.0002476625759140344
20260820:40,14.0,20260820,40,exp0_000003_rxg20_0_fulltrim,3,8,3949,5.5432866073034696e-08,9.039143513295585e-06,0.0,-16.384,-500.0,3965,0,-28.893170436384988,2.2484212546756152e-05
20260820:40,14.0,20260820,40,exp0_000003_rxg20_0_fulltrim,3,8,3949,5.5432866073034696e-08,9.039143513295585e-06,0.0,-8.192,-250.0,3957,0,-10.4601649362276,0.001880697522508426
20260820:40,14.0,20260820,40,exp0_000003_rxg20_0_fulltrim,3,8,3949,5.5432866073034696e-08,9.039143513295585e-06,0.0,-4.096,-125.0,3953,0,-13.551601614857189,0.0009289503060339044
20260820:40,14.0,20260820,40,exp0_000003_rxg20_0_fulltrim,3,8,3949,5.5432866073034696e-08,9.039143513295585e-06,0.0,0.0,0.0,3949,1,6.434617374299019,0.020118284332348857
20260820:40,14.0,20260820,40,exp0_000003_rxg20_0_fulltrim,3,8,3949,5.5432866073034696e-08,9.039143513295585e-06,0.0,4.096,125.0,3945,0,-25.04677326946203,5.615496592254257e-05
20260820:40,14.0,20260820,40,exp0_000003_rxg20_0_fulltrim,3,8,3949,5.5432866073034696e-08,9.039143513295585e-06,0.0,8.192,250.0,3941,0,-19.465206507847917,0.00016703701397370596
20260820:40,14.0,20260820,40,exp0_000003_rxg20_0_fulltrim,3,8,3949,5.5432866073034696e-08,9.039143513295585e-06,0.0,16.384,500.0,3932,0,-11.096702243396674,0.0007099539951032664
20260820:40,14.0,20260820,40,exp0_000003_rxg20_0_fulltrim,3,8,3949,5.5432866073034696e-08,9.039143513295585e-06,0.0,32.768,1000.0,3916,0,-13.448679815520281,0.0008725963323601982
20260820:40,14.0,20260820,40,exp0_000003_rxg20_0_fulltrim,3,8,3949,5.5432866073034696e-08,9.039143513295585e-06,0.0,65.536,2000.0,3883,0,-16.977017615421918,0.0002655815086102832
20260820:41,14.0,20260820,41,exp0_000003_rxg20_0_fulltrim,3,9,1669,5.5078624831428574e-08,8.981379272547382e-06,0.0,-65.536,-2000.0,1735,0,-8.724515130253998,0.0008420256092725766
20260820:41,14.0,20260820,41,exp0_000003_rxg20_0_fulltrim,3,9,1669,5.5078624831428574e-08,8.981379272547382e-06,0.0,-32.768,-1000.0,1702,0,-18.542258714469963,0.0001362862323706221
20260820:41,14.0,20260820,41,exp0_000003_rxg20_0_fulltrim,3,9,1669,5.5078624831428574e-08,8.981379272547382e-06,0.0,-16.384,-500.0,3106,0,-25.58815459125112,1.3448806553531534e-05
20260820:41,14.0,20260820,41,exp0_000003_rxg20_0_fulltrim,3,9,1669,5.5078624831428574e-08,8.981379272547382e-06,0.0,-8.192,-250.0,1677,0,-8.494604570977568,0.0011253924003607058
20260820:41,14.0,20260820,41,exp0_000003_rxg20_0_fulltrim,3,9,1669,5.5078624831428574e-08,8.981379272547382e-06,0.0,-4.096,-125.0,1673,0,-11.689699086934356,0.000624321175758405
20260820:41,14.0,20260820,41,exp0_000003_rxg20_0_fulltrim,3,9,1669,5.5078624831428574e-08,8.981379272547382e-06,0.0,0.0,0.0,1669,1,3.576951394137249,0.009980950793314014
20260820:41,14.0,20260820,41,exp0_000003_rxg20_0_fulltrim,3,9,1669,5.5078624831428574e-08,8.981379272547382e-06,0.0,4.096,125.0,1665,0,-13.687544671043444,0.0004429510343184652
20260820:41,14.0,20260820,41,exp0_000003_rxg20_0_fulltrim,3,9,1669,5.5078624831428574e-08,8.981379272547382e-06,0.0,8.192,250.0,1661,0,-12.919260633936222,0.0005063137447037236
20260820:41,14.0,20260820,41,exp0_000003_rxg20_0_fulltrim,3,9,1669,5.5078624831428574e-08,8.981379272547382e-06,0.0,16.384,500.0,1653,0,-7.330014137183617,0.0014588895441426525
20260820:41,14.0,20260820,41,exp0_000003_rxg20_0_fulltrim,3,9,1669,5.5078624831428574e-08,8.981379272547382e-06,0.0,32.768,1000.0,1636,0,-26.43543043070209,1.669135802495462e-05
20260820:41,14.0,20260820,41,exp0_000003_rxg20_0_fulltrim,3,9,1669,5.5078624831428574e-08,8.981379272547382e-06,0.0,65.536,2000.0,531,0,-12.427340318215654,0.00029830329953384194
20260820:42,14.0,20260820,42,exp0_000003_rxg20_0_fulltrim,3,10,969,5.2387494506482064e-08,8.542550921364464e-06,0.0,-65.536,-2000.0,4059,0,-6.7505618416151165,0.000744762583650558
20260820:42,14.0,20260820,42,exp0_000003_rxg20_0_fulltrim,3,10,969,5.2387494506482064e-08,8.542550921364464e-06,0.0,-32.768,-1000.0,1002,0,-8.99190627868531,0.0007965800217366731
20260820:42,14.0,20260820,42,exp0_000003_rxg20_0_fulltrim,3,10,969,5.2387494506482064e-08,8.542550921364464e-06,0.0,-16.384,-500.0,985,0,-14.74658938123001,0.00015402441909479272
20260820:42,14.0,20260820,42,exp0_000003_rxg20_0_fulltrim,3,10,969,5.2387494506482064e-08,8.542550921364464e-06,0.0,-8.192,-250.0,977,0,-7.516610722022722,0.0012390072042346573
20260820:42,14.0,20260820,42,exp0_000003_rxg20_0_fulltrim,3,10,969,5.2387494506482064e-08,8.542550921364464e-06,0.0,-4.096,-125.0,973,0,-9.878996156563677,0.000830604673355953
20260820:42,14.0,20260820,42,exp0_000003_rxg20_0_fulltrim,3,10,969,5.2387494506482064e-08,8.542550921364464e-06,0.0,0.0,0.0,969,1,2.701283204037817,0.00852642379391555
20260820:42,14.0,20260820,42,exp0_000003_rxg20_0_fulltrim,3,10,969,5.2387494506482064e-08,8.542550921364464e-06,0.0,4.096,125.0,965,0,-8.732402145411587,0.0010799845085434634
20260820:42,14.0,20260820,42,exp0_000003_rxg20_0_fulltrim,3,10,969,5.2387494506482064e-08,8.542550921364464e-06,0.0,8.192,250.0,961,0,-18.24474180446136,0.00010309181078338534
20260820:42,14.0,20260820,42,exp0_000003_rxg20_0_fulltrim,3,10,969,5.2387494506482064e-08,8.542550921364464e-06,0.0,16.384,500.0,3977,0,-17.463823751731688,7.755184441762212e-05
20260820:42,14.0,20260820,42,exp0_000003_rxg20_0_fulltrim,3,10,969,5.2387494506482064e-08,8.542550921364464e-06,0.0,32.768,1000.0,936,0,-8.005258765051227,0.0011026637327229971
20260820:42,14.0,20260820,42,exp0_000003_rxg20_0_fulltrim,3,10,969,5.2387494506482064e-08,8.542550921364464e-06,0.0,65.536,2000.0,921,0,-11.936428571267436,0.00027959978188731027
20260820:43,14.0,20260820,43,exp0_000003_rxg20_0_fulltrim,3,11,541,5.1461402441079784e-08,8.391537999271164e-06,0.0,-65.536,-2000.0,607,0,-15.133708058504812,0.00028976829015093034
20260820:43,14.0,20260820,43,exp0_000003_rxg20_0_fulltrim,3,11,541,5.1461402441079784e-08,8.391537999271164e-06,0.0,-32.768,-1000.0,574,0,-17.5634847390426,0.00028637667946385115
20260820:43,14.0,20260820,43,exp0_000003_rxg20_0_fulltrim,3,11,541,5.1461402441079784e-08,8.391537999271164e-06,0.0,-16.384,-500.0,557,0,-6.953830595131281,0.002193556802239982
20260820:43,14.0,20260820,43,exp0_000003_rxg20_0_fulltrim,3,11,541,5.1461402441079784e-08,8.391537999271164e-06,0.0,-8.192,-250.0,549,0,-17.793982066062533,0.0002732186596175225
20260820:43,14.0,20260820,43,exp0_000003_rxg20_0_fulltrim,3,11,541,5.1461402441079784e-08,8.391537999271164e-06,0.0,-4.096,-125.0,545,0,-12.043064427720457,0.0011075948557626308
20260820:43,14.0,20260820,43,exp0_000003_rxg20_0_fulltrim,3,11,541,5.1461402441079784e-08,8.391537999271164e-06,0.0,0.0,0.0,541,1,5.942956837141217,0.018610765123645345
20260820:43,14.0,20260820,43,exp0_000003_rxg20_0_fulltrim,3,11,541,5.1461402441079784e-08,8.391537999271164e-06,0.0,4.096,125.0,537,0,-14.9743155247571,0.000577380833122091
20260820:43,14.0,20260820,43,exp0_000003_rxg20_0_fulltrim,3,11,541,5.1461402441079784e-08,8.391537999271164e-06,0.0,8.192,250.0,533,0,-13.390708979446163,0.0007651551062388996
20260820:43,14.0,20260820,43,exp0_000003_rxg20_0_fulltrim,3,11,541,5.1461402441079784e-08,8.391537999271164e-06,0.0,16.384,500.0,525,0,-15.918037422159411,0.00030715515229604376
20260820:43,14.0,20260820,43,exp0_000003_rxg20_0_fulltrim,3,11,541,5.1461402441079784e-08,8.391537999271164e-06,0.0,32.768,1000.0,508,0,-32.018074387732646,9.091270428804538e-06
20260820:43,14.0,20260820,43,exp0_000003_rxg20_0_fulltrim,3,11,541,5.1461402441079784e-08,8.391537999271164e-06,0.0,65.536,2000.0,476,0,-13.324169214619763,0.00039366123313900117
20260820:44,14.0,20260820,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,-65.536,-2000.0,3946,0,-8.235382661276905,0.0009383103204922
20260820:44,14.0,20260820,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,-32.768,-1000.0,3914,0,-9.22015676387396,0.0006645534567140121
20260820:44,14.0,20260820,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,-16.384,-500.0,3897,0,-21.38707952432052,5.852404671342405e-05
20260820:44,14.0,20260820,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,-8.192,-250.0,3889,0,-12.887677131864088,0.00047538839429487126
20260820:44,14.0,20260820,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,-4.096,-125.0,3885,0,-11.740589062346846,0.0006173546606079473
20260820:44,14.0,20260820,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,0.0,0.0,3881,1,3.324827294356902,0.008598482699771148
20260820:44,14.0,20260820,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,4.096,125.0,3877,0,-15.699216300077692,0.00020824558256493653
20260820:44,14.0,20260820,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,8.192,250.0,3873,0,-13.436621810548965,0.00030320360484845446
20260820:44,14.0,20260820,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,16.384,500.0,1660,0,-9.859456991382427,0.00048556367222207797
20260820:44,14.0,20260820,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,32.768,1000.0,3848,0,-6.5920861649828355,0.001974503494721183
20260820:44,14.0,20260820,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,65.536,2000.0,1611,0,-10.356919068677541,0.0005733354629743927
20260820:45,14.0,20260820,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,-65.536,-2000.0,1450,0,-20.87693052173102,4.6452304647775534e-05
20260820:45,14.0,20260820,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,-32.768,-1000.0,1418,0,-9.267325427846327,0.0009177452366461308
20260820:45,14.0,20260820,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,-16.384,-500.0,1401,0,-18.82404277801833,0.00012557875921720765
20260820:45,14.0,20260820,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,-8.192,-250.0,1393,0,-13.478502420897884,0.0005602485763853693
20260820:45,14.0,20260820,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,-4.096,-125.0,1389,0,-13.011359666344644,0.000644886838534045
20260820:45,14.0,20260820,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,0.0,0.0,1385,1,3.9688250936948526,0.012276005572275928
20260820:45,14.0,20260820,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,4.096,125.0,1381,0,-20.427137267654935,0.00010074328177928169
20260820:45,14.0,20260820,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,8.192,250.0,1377,0,-6.679245561983469,0.0019377794969822754
20260820:45,14.0,20260820,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,16.384,500.0,1369,0,-12.564717853614582,0.00026602985766122425
20260820:45,14.0,20260820,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,32.768,1000.0,1352,0,-41.635750328534094,8.405327990143012e-07
20260820:45,14.0,20260820,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,65.536,2000.0,1319,0,-15.825931179257097,0.0002305507207473476
20260820:46,14.0,20260820,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,-65.536,-2000.0,2550,0,-24.11349565664889,3.153382756583556e-05
20260820:46,14.0,20260820,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,-32.768,-1000.0,2518,0,-23.420349753462013,6.037821201541286e-05
20260820:46,14.0,20260820,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,-16.384,-500.0,2501,0,-19.13324662583498,0.00016799923524026764
20260820:46,14.0,20260820,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,-8.192,-250.0,2493,0,-21.260708345477994,0.00013411345501840397
20260820:46,14.0,20260820,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,-4.096,-125.0,2489,0,-20.260378103789517,0.00017134674738154918
20260820:46,14.0,20260820,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,0.0,0.0,2485,1,5.132334118974905,0.0180033791761538
20260820:46,14.0,20260820,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,4.096,125.0,2481,0,-20.620017931303817,0.00014657761643638387
20260820:46,14.0,20260820,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,8.192,250.0,2477,0,-18.884180338612946,0.00019202908468985216
20260820:46,14.0,20260820,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,16.384,500.0,2469,0,-29.280687799249904,1.047967016323169e-05
20260820:46,14.0,20260820,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,32.768,1000.0,2452,0,-14.57925785259064,0.0005686770425212956
20260820:46,14.0,20260820,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,65.536,2000.0,2419,0,-15.085878007970138,0.00032749561831471943
20260820:47,14.0,20260820,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,-65.536,-2000.0,1506,0,-10.554446373458282,0.0005026046310831062
20260820:47,14.0,20260820,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,-32.768,-1000.0,1474,0,-10.932027954234362,0.0005873853732257933
20260820:47,14.0,20260820,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,-16.384,-500.0,1457,0,-13.549397866454974,0.0003757038742660847
20260820:47,14.0,20260820,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,-8.192,-250.0,1449,0,-20.17045891189627,9.781022765333828e-05
20260820:47,14.0,20260820,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,-4.096,-125.0,1445,0,-17.53141715264607,0.00018160760074852154
20260820:47,14.0,20260820,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,0.0,0.0,1441,1,3.5018248492226336,0.010192642052047951
20260820:47,14.0,20260820,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,4.096,125.0,1437,0,-29.886263359907343,9.86909867017275e-06
