target_snr_db,packet_index,event_index,frame_index,payload_symbol_count,argmax_correct_rate,gt_bin_amp_mean,gt_bin_amp_std,gt_peak_energy_ratio_mean,gt_peak_energy_ratio_std,phase_slope_pi_per_symbol,phase_linear_r2,phase_linear_rmse_pi,phase_residual_std_pi,phase_residual_peak_to_peak_pi,phase_residual_quad_r2,mean_gt_bin_rank,gt_top8_recall,gt_top16_recall,gt_top32_recall
-26.0,6,6,4,35,0.05714285714285714,9.364837744916253,3.4478553697980208,0.0032429519436150815,0.0020393709741751112,-0.10512400676158608,0.8842800343838987,0.3840707465741793,0.314322102929487,1.651234057164198,0.42083036660902784,161.11428571428573,0.2571428571428571,0.3142857142857143,0.4
-26.0,8,8,5,35,0.05714285714285714,9.22527934077055,3.219751396946987,0.003143188932974299,0.0020117050924810843,-0.11356997247081307,0.9666227874266848,0.21313762601775282,0.21313762601775282,0.9310632013971439,0.474804679231675,148.28571428571428,0.17142857142857143,0.4,0.42857142857142855
-26.0,9,9,6,35,0.02857142857142857,7.8791929505469005,3.7563935178683097,0.002467084559214683,0.001991940634099337,-0.09774712913954144,0.8658892587753789,0.3885122367226483,0.3501000520393656,1.7219410474702712,0.18461750182639225,263.1142857142857,0.14285714285714285,0.17142857142857143,0.3142857142857143
-26.0,10,10,7,35,0.05714285714285714,8.723907708930161,3.9875992868553847,0.0030082477789323595,0.0024831675525898277,-0.12757825151303656,0.9561532696659942,0.27591898331237796,0.27591898331237796,1.082396746559785,0.7104676772858219,219.71428571428572,0.22857142857142856,0.3142857142857143,0.34285714285714286
-26.0,11,11,8,35,0.11428571428571428,10.785433291918347,3.9235607598470486,0.004287387984555933,0.0032665832923433314,-0.06664609243393602,0.3291526654210958,0.9609215610552901,0.5491756791926431,1.904330602768473,0.002482137463004408,95.42857142857143,0.37142857142857144,0.4,0.4857142857142857
-26.0,12,12,9,35,0.14285714285714285,10.760937991821296,3.1126664100096333,0.004120088311447816,0.0022928405937402427,-0.046448810386449636,0.1002658050448808,1.405255753687764,0.5784347420285678,1.8943122371962215,0.121424383477999,78.05714285714286,0.3142857142857143,0.4,0.7142857142857143
-26.0,13,13,10,35,0.02857142857142857,8.951163298760966,3.5481085286857845,0.0030462008828592013,0.002027666592564087,-0.12254435996454718,0.9589487315924621,0.2560701816305847,0.2560701816305847,1.1920108013793427,0.6784991681513769,186.17142857142858,0.22857142857142856,0.2857142857142857,0.45714285714285713
-25.0,1,1,0,35,0.08571428571428572,7.938241194933973,3.7410167282473994,0.003184016547734206,0.0024731118754504266,-0.050111180464869814,0.7995135765637048,0.2534336521467671,0.2534336521467671,1.3513796497419295,0.3070547453225856,215.94285714285715,0.2571428571428571,0.3142857142857143,0.4
-25.0,2,2,1,35,0.05714285714285714,7.781010210036907,3.449772415941521,0.002963856655697733,0.002165421987089443,-0.09861430004538473,0.9509225626259012,0.22626029295775452,0.22626029295775452,1.0044205485247444,0.5533252857763402,222.88571428571427,0.2,0.34285714285714286,0.42857142857142855
-25.0,3,3,2,35,0.05714285714285714,9.056991388996394,2.9144357733626842,0.0036974491393917982,0.002263084710894582,-0.08542458584625347,0.7312445198972409,0.5230344801141564,0.32805046025140866,1.3627109388815926,0.6787744140077283,103.45714285714286,0.2857142857142857,0.4857142857142857,0.5142857142857142
-25.0,5,5,3,35,0.02857142857142857,8.717861391350874,3.0341594352009755,0.0035089454280969753,0.002153158778597473,-0.11455204252650626,0.9588568381295136,0.2396485857862581,0.2396485857862581,0.8868054419395054,0.6547212701739056,134.8,0.4,0.4,0.4857142857142857
-25.0,6,6,4,35,0.08571428571428572,9.010486613217754,3.2155338060964778,0.003748309455140985,0.0022712470790756866,-0.1051986835747859,0.8874474142565241,0.3783701048369191,0.30890413458802213,1.6314077955169441,0.44427081519547706,131.74285714285713,0.2857142857142857,0.34285714285714286,0.6
-25.0,8,8,5,35,0.08571428571428572,8.95898739109849,2.914750539176018,0.0036762633830681006,0.0022138897569758766,-0.1143862238073168,0.9692946450332772,0.20561413325860806,0.20561413325860806,0.8759642528613677,0.5578669006108623,109.62857142857143,0.2857142857142857,0.42857142857142855,0.4857142857142857
-25.0,9,9,6,35,0.02857142857142857,7.734735935693714,3.437130690301062,0.0029197640318225217,0.0022128993431033395,-0.11725685089905845,0.9515010326721028,0.2673621506494975,0.2673621506494975,1.0482229744081122,0.6314599419861529,214.42857142857142,0.2,0.2857142857142857,0.34285714285714286
-25.0,10,10,7,35,0.08571428571428572,8.521605931784789,3.5523071782219082,0.003505188425111414,0.0026861377039692044,-0.12682081643711224,0.958402891516817,0.2668382872241214,0.2668382872241214,1.0358674230873999,0.7650741880766244,170.42857142857142,0.2571428571428571,0.3142857142857143,0.4
-25.0,11,11,8,35,0.2,10.452910484723423,3.520170679829796,0.004981429269582139,0.0034960366122232544,-0.06631265058708898,0.3281284981977155,0.9583355704985421,0.549063460220562,1.9155677342987878,0.0026611682482517995,66.77142857142857,0.4,0.5714285714285714,0.7142857142857143
-25.0,12,12,9,35,0.17142857142857143,10.503593088384989,2.7902682521322264,0.004875794871774455,0.002512293623114652,-0.11190822559501015,0.5439833836666144,1.0348076064818454,0.5085450380095841,1.7797392432854464,0.07555778950740866,51.02857142857143,0.4857142857142857,0.7142857142857143,0.7714285714285715
-25.0,13,13,10,35,0.08571428571428572,8.891567547363252,3.222464686002914,0.0036973472779234136,0.0022816131236316826,-0.1231789224293536,0.9627759066618695,0.2446166103720841,0.2446166103720841,1.0857610669799704,0.7438015316358058,136.22857142857143,0.2857142857142857,0.45714285714285713,0.5142857142857142
-24.0,1,1,0,35,0.14285714285714285,7.76017224276201,3.4086482096519575,0.003733982626196287,0.002737905428808187,-0.052121798851582656,0.8748049118539393,0.19913954956680419,0.19913954956680419,0.8950238797177483,0.4616092720895125,172.71428571428572,0.2857142857142857,0.34285714285714286,0.45714285714285713
-24.0,2,2,1,35,0.05714285714285714,7.6511903727443205,3.115811784757956,0.003513404251912396,0.0024122808167566256,-0.09889622818336707,0.9555851735064878,0.2153322596055647,0.21533225960556474,0.9168142100412361,0.6215808498053133,171.14285714285714,0.34285714285714286,0.4,0.4857142857142857
-24.0,3,3,2,35,0.14285714285714285,8.743502029007255,2.6451900594967066,0.004287362918946156,0.002473663451804519,-0.10436818746153324,0.9441537607561797,0.2563562025568675,0.25635620255686753,1.0676179564064319,0.5661744512926455,73.71428571428571,0.45714285714285713,0.4857142857142857,0.5428571428571428
-24.0,5,5,3,35,0.08571428571428572,8.538739154832514,2.736106674486086,0.004165516412299688,0.002383142098962902,-0.11445613296524504,0.9622156007455169,0.22906525431253416,0.22906525431253416,0.8126233498263623,0.7120154766765867,94.05714285714286,0.42857142857142855,0.4857142857142857,0.5428571428571428
-24.0,6,6,4,35,0.17142857142857143,8.708704083432423,3.038159636765616,0.004381139299113602,0.0025418834717859428,-0.10529618709316874,0.8903291282561369,0.3732356229983414,0.30305663086891843,1.6060079498107283,0.47201405526593376,106.6,0.34285714285714286,0.6,0.6285714285714286
-24.0,8,8,5,35,0.11428571428571428,8.744044928744918,2.629856363065225,0.00434353654022855,0.002444769997242461,-0.11509661188929328,0.9711129757023971,0.20048373756217655,0.20048373756217655,0.824700584343617,0.6324488578790958,73.71428571428571,0.42857142857142855,0.4857142857142857,0.5428571428571428
-24.0,9,9,6,35,0.14285714285714285,7.647317684668815,3.109586877468643,0.0034955819065743523,0.0024635092719602894,-0.11791158357681708,0.9573433509609834,0.2513715153209852,0.2513715153209852,0.9521179271533858,0.7152962946888946,164.45714285714286,0.2857142857142857,0.34285714285714286,0.42857142857142855
-24.0,10,10,7,35,0.14285714285714285,8.358951275211371,3.1590678071242873,0.004129645764215808,0.0029176949037402846,-0.12639416418677515,0.9604555719465022,0.2590186987966503,0.2590186987966503,0.9837939536809723,0.7971730125748027,120.14285714285714,0.34285714285714286,0.42857142857142855,0.5428571428571428
-24.0,11,11,8,35,0.2857142857142857,10.171086587871162,3.1583047231553505,0.005841602412320872,0.0037566421780749633,-0.06603172818765117,0.3271495637498354,0.9563984114659064,0.5825881870156409,1.898634017213346,0.007233201200780193,43.74285714285714,0.5714285714285714,0.6857142857142857,0.8
-24.0,12,12,9,35,0.3142857142857143,10.288929925530882,2.496838701815407,0.005817080016553828,0.0027612504645094715,-0.11186502241391073,0.5462225626100297,1.029748175770964,0.5088662706597157,1.790275461253213,0.07668133183460124,30.485714285714284,0.7428571428571429,0.8,0.8285714285714286
-24.0,13,13,10,35,0.22857142857142856,8.859430160355823,2.9188169651470024,0.004523917202594717,0.00256875011713671,-0.12376425065989573,0.9663047118068984,0.23341181817453865,0.23341181817453865,0.958374449517852,0.8098409882198212,92.34285714285714,0.45714285714285713,0.4857142857142857,0.6285714285714286
-23.0,1,1,0,35,0.2,7.646507947302301,3.0503256895110376,0.004427752201007319,0.003037204184263482,-0.05285725086080428,0.8995748110615464,0.17836405734780925,0.17836405734780925,0.8060756924005964,0.5542552034511686,129.57142857142858,0.37142857142857144,0.45714285714285713,0.6
-23.0,2,2,1,35,0.11428571428571428,7.549940756502347,2.8130369977449803,0.0042041809105331646,0.002691302379728122,-0.09917894502836776,0.9593480408647688,0.2061921912132955,0.2061921912132955,0.8499325551535747,0.6891069782786349,121.94285714285714,0.4,0.4857142857142857,0.5714285714285714
-23.0,3,3,2,35,0.3142857142857143,8.483933337812301,2.4029144672322027,0.005024022837875076,0.0027140176773352044,-0.1047396442162977,0.9494033171545069,0.2442006583200484,0.24420065832004842,0.9951536236224039,0.6133256052543369,48.77142857142857,0.5142857142857142,0.5428571428571428,0.6857142857142857
-23.0,5,5,3,35,0.2857142857142857,8.395047957415745,2.459091773456845,0.004987329279495626,0.0026417642112649955,-0.1143928748628915,0.9646813076788724,0.22105962881982721,0.22105962881982721,0.7614130581183254,0.7621984720350039,56.94285714285714,0.5142857142857142,0.5428571428571428,0.6285714285714286
-23.0,6,6,4,35,0.2571428571428571,8.453363344003359,2.9043246211913933,0.005173633841384871,0.0028541933202290274,-0.12466598989344096,0.9707698980166181,0.21847668144881244,0.21847668144881247,0.9551093468865521,0.23339545540226803,87.51428571428572,0.6285714285714286,0.6857142857142857,0.6857142857142857
-23.0,8,8,5,35,0.2,8.570059774370469,2.3674435200842994,0.005178854195410482,0.002707156831587262,-0.11571599632309901,0.9723718963838719,0.19699392065216417,0.19699392065216415,0.7773239105988312,0.698035002928832,44.02857142857143,0.4857142857142857,0.5428571428571428,0.6857142857142857
-23.0,9,9,6,35,0.17142857142857143,7.593758634609604,2.797769895328194,0.0042267802304724565,0.002746997955665598,-0.11823815677645284,0.9609833324822564,0.24061621757459106,0.24061621757459106,0.8755890491109898,0.774319116063794,115.8,0.37142857142857144,0.42857142857142855,0.5714285714285714
-23.0,10,10,7,35,0.22857142857142856,8.226797517575351,2.8086189652667386,0.004914103209929663,0.0031811260807710195,-0.12605139481287933,0.9622806165612788,0.2520456260924889,0.2520456260924889,0.9339709986441821,0.825668913866426,76.97142857142858,0.45714285714285713,0.5428571428571428,0.6285714285714286
-23.0,11,11,8,35,0.37142857142857144,9.932686290555097,2.832377873614776,0.0069086308170465726,0.004051672109087851,-0.06578816473186189,0.32622622045081984,0.954872701963515,0.5804126823518932,1.890856822964072,0.007743067569338513,26.4,0.7142857142857143,0.8,0.8857142857142857
-23.0,12,12,9,35,0.5142857142857142,10.109244446819433,2.2321410210384274,0.006989971763478063,0.00304310740161554,-0.11184753160061972,0.548273298934158,1.0253350954072344,0.5090632613591448,1.7996113462277619,0.07784769974400219,15.542857142857143,0.7714285714285715,0.8285714285714286,0.8571428571428571
-23.0,13,13,10,35,0.2857142857142857,8.84890539470992,2.6295868407531198,0.0055714483870425505,0.00289231786280613,-0.12425928823209935,0.9688444013128551,0.2250453175143509,0.22504531751435086,0.8465492929206488,0.8626361521592785,57.628571428571426,0.5714285714285714,0.6571428571428571,0.7142857142857143
-22.0,1,1,0,35,0.3142857142857143,7.561723410819494,2.720725665246702,0.005302207027113899,0.00337431767797691,-0.05299804689266473,0.9103528977120967,0.16796669991058366,0.16796669991058366,0.7363191857525779,0.6144768043994597,90.28571428571429,0.4857142857142857,0.6,0.6571428571428571
-22.0,2,2,1,35,0.22857142857142856,7.472034451774595,2.536528951202241,0.005072105834546117,0.0030058761411273774,-0.09943458373738667,0.9622574236855979,0.19888758833982398,0.19888758833982398,0.8125032433537988,0.751793120874412,79.97142857142858,0.5142857142857142,0.5714285714285714,0.6571428571428571
-22.0,3,3,2,35,0.34285714285714286,8.270590788014882,2.1816914743479967,0.005944143214605231,0.0029864618920333636,-0.10502770692383022,0.9537578971737912,0.23356280566359164,0.2335628056635916,0.9272260686968941,0.6642592843055992,29.2,0.5714285714285714,0.6857142857142857,0.7714285714285715
-22.0,5,5,3,35,0.42857142857142855,8.279071313669654,2.204445659946906,0.006015945227583603,0.002931925856013886,-0.11435486470755322,0.9665096951700859,0.21498649194717862,0.21498649194717862,0.7256550164905932,0.8050801958440125,29.37142857142857,0.5714285714285714,0.6285714285714286,0.7142857142857143
-22.0,6,6,4,35,0.34285714285714286,8.267377639605941,2.718229646709681,0.00616599234301046,0.0032113073450592894,-0.1269143076558592,0.9759231966492096,0.20132711177718282,0.20132711177718285,0.907042028130238,0.4417775627652204,71.8,0.6571428571428571,0.7428571428571429,0.8
-22.0,8,8,5,35,0.34285714285714286,8.428971100532701,2.1277355918047802,0.0062244697929910294,0.0030040725023289688,-0.11625806964370757,0.9732385381362593,0.19470112518980517,0.19470112518980517,0.7408884528588116,0.7546060525010359,24.02857142857143,0.5714285714285714,0.7142857142857143,0.8285714285714286
-22.0,9,9,6,35,0.2857142857142857,7.561768869071696,2.5102931098282633,0.005153774779466499,0.0030669378919720193,-0.1183995049886213,0.9635253145658477,0.2326559616243546,0.2326559616243546,0.8147138099040607,0.8192038010584103,72.31428571428572,0.4857142857142857,0.5714285714285714,0.6857142857142857
-22.0,10,10,7,35,0.34285714285714286,8.119468882792816,2.4970439651568697,0.005899162326927094,0.0034800082439793317,-0.12575867240087474,0.9638428576883857,0.24599821874924888,0.24599821874924888,0.8886035334775119,0.8512361974761478,43.4,0.5714285714285714,0.6571428571428571,0.6857142857142857
-22.0,11,11,8,35,0.5714285714285714,9.731251948305443,2.537595858043174,0.008233146943523336,0.00438455320526929,-0.13112102018273245,0.7491272329161518,0.766339785140132,0.5834937527114561,1.897280851878123,0.04385951833848889,13.571428571428571,0.8285714285714286,0.8857142857142857,0.8857142857142857
-22.0,12,12,9,35,0.7142857142857143,9.958460528259305,1.9946137291957338,0.008451726076739921,0.003361601180559464,-0.11184479267881921,0.5501465447253509,1.0214384222514155,0.509213463579331,1.8078748577930672,0.0790108669353522,7.0285714285714285,0.8571428571428571,0.9142857142857143,0.9428571428571428
-22.0,13,13,10,35,0.45714285714285713,8.852245727241343,2.3580749381675923,0.006896863332422071,0.00325581554351919,-0.12464578943213893,0.9704344293209805,0.21972917921188334,0.21972917921188334,0.7927345301079339,0.8985938912586735,31.0,0.7142857142857143,0.7142857142857143,0.8571428571428571
