dataset,target_snr_db,packet_index,symbol_index,gt_in_top_l,v3_is_error,multi_is_error,gt_energy_rank,gt_phase_rank,gt_local_phase_rank,gt_combined_rank,gt_local_combined_rank,gt_energy_score,gt_phase_score,gt_local_phase_score,gt_combined_score,gt_local_combined_score,top1_bin,gt_bin,v3_bin,multi_bin,clean_line_r2,clean_line_rmse_pi
0_0_0_10_14_16,-22.0,10,25,1,0,0,1,15,2,15,1,1.0,0.4390259890423646,0.991863012419985,0.5512207912338918,0.993490409935988,720,720,720,720,4.165900716723847e-06,3.818918451351748
0_0_0_10_14_16,-22.0,10,26,1,0,0,1,8,24,6,23,1.0,0.7827461883244482,0.041288188157402095,0.8261969506595586,0.2330305505259217,314,314,314,314,4.165900716723847e-06,3.818918451351748
0_0_0_10_14_16,-22.0,10,27,1,0,0,1,3,9,1,7,1.0,0.9323630563779599,0.8817735844162169,0.945890445102368,0.9054188675329735,602,602,602,602,4.165900716723847e-06,3.818918451351748
0_0_0_10_14_16,-22.0,10,28,1,0,0,1,2,16,1,15,1.0,0.9882650236912096,0.3585752200169804,0.9906120189529677,0.48686017601358433,7,7,7,7,4.165900716723847e-06,3.818918451351748
0_0_0_10_14_16,-22.0,10,29,1,0,0,1,10,16,6,12,1.0,0.6000908646364452,0.18259417834403185,0.6800726917091562,0.3460753426752255,610,610,610,610,4.165900716723847e-06,3.818918451351748
0_0_0_10_14_16,-22.0,10,30,1,0,0,1,12,9,10,7,1.0,0.5575605053782454,0.772950127704215,0.6460484043025964,0.818360102163372,826,826,826,826,4.165900716723847e-06,3.818918451351748
0_0_0_10_14_16,-22.0,10,31,1,0,1,2,13,15,11,13,0.974533559376551,0.29237042178559924,0.175204076589218,0.4288030493037896,0.33506997314668463,903,904,904,903,4.165900716723847e-06,3.818918451351748
0_0_0_10_14_16,-22.0,10,32,1,0,0,1,19,7,17,6,1.0,0.2736235165153904,0.6677664289523727,0.41889881321231237,0.7342131431618981,760,760,760,760,4.165900716723847e-06,3.818918451351748
0_0_0_10_14_16,-22.0,10,33,1,0,0,1,22,23,21,21,1.0,0.04002517200778671,0.010887571814680086,0.2320201376062294,0.2087100574517441,577,577,577,577,4.165900716723847e-06,3.818918451351748
0_0_0_10_14_16,-22.0,10,34,1,0,0,1,20,20,18,18,1.0,0.08002008595195526,0.04670568922272461,0.26401606876156425,0.2373645513781797,930,930,930,930,4.165900716723847e-06,3.818918451351748
0_0_0_10_14_16,-22.0,11,0,1,0,0,1,4,17,1,15,1.0,0.9320341107793488,0.2352132603211456,0.9456272886234791,0.3881706082569165,222,222,222,222,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,1,1,0,0,1,18,22,16,21,1.0,0.21202262629775953,0.078817524198743,0.36961810103820764,0.2630540193589944,711,711,711,711,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,2,1,0,0,1,23,15,18,12,1.0,0.00039144020513709465,0.2400103911088164,0.2003131521641097,0.3920083128870531,871,871,871,871,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,3,1,0,0,1,15,17,15,16,1.0,0.3319957541740587,0.214311599672864,0.46559660333924696,0.3714492797382912,691,691,691,691,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,4,1,0,0,1,13,13,9,12,1.0,0.24862770551299618,0.6756188041734122,0.39890216441039694,0.7404950433387298,86,86,86,86,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,5,1,0,0,1,2,4,1,1,1.0,0.9982941599418065,0.9569876427311621,0.9986353279534452,0.9655901141849297,468,468,468,468,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,6,1,0,0,1,21,4,20,1,1.0,0.18890586468842502,0.9281639142314283,0.35112469175074,0.9425311313851428,89,89,89,89,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,7,1,0,1,2,10,1,10,1,0.994030702559665,0.6929703058069728,0.9970621349080275,0.7531823851575113,0.9964558484383551,707,713,713,707,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,8,1,0,0,1,14,2,13,1,1.0,0.3652844515216831,0.9829100884995001,0.4922275612173465,0.9863280707996,865,865,865,865,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,9,1,0,0,1,8,24,6,18,1.0,0.6988186720230027,0.0010023535290829,0.7590549376184021,0.20080188282326633,492,492,492,492,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,10,1,0,0,1,5,18,1,15,1.0,0.9135956861684964,0.1447238201828941,0.9308765489347972,0.3157790561463153,765,765,765,765,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,11,1,0,0,1,16,8,16,5,1.0,0.45391432650505015,0.8830146080848557,0.5631314612040401,0.9064116864678846,1023,1023,1023,1023,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,12,1,0,0,1,13,22,7,19,1.0,0.5257827571470394,0.0735381049549349,0.6206262057176315,0.2588304839639479,597,597,597,597,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,13,1,0,0,1,16,18,15,17,1.0,0.3340218920363148,0.11255501699709575,0.4672175136290519,0.2900440135976766,562,562,562,562,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,14,1,0,0,1,18,23,17,19,1.0,0.09074212302449702,0.0025017356949181835,0.27259369841959763,0.20200138855593455,478,478,478,478,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,15,1,0,0,1,13,12,10,10,1.0,0.4350478073247555,0.45798750402082655,0.5480382458598044,0.5663900032166613,267,267,267,267,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,16,1,0,0,1,4,22,1,20,1.0,0.8471933882535458,0.07858595171608607,0.8777547106028367,0.26286876137286885,917,917,917,917,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,17,1,0,0,1,24,23,21,21,1.0,0.009886469133217668,0.028579888282724453,0.20790917530657416,0.22286391062617958,656,656,656,656,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,18,1,0,0,1,24,14,18,13,1.0,0.0004778031288439899,0.27803241961557357,0.2003822425030752,0.4224259356924589,889,889,889,889,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,19,1,0,0,1,9,17,7,15,1.0,0.7675942827481645,0.22365541435282377,0.8140754261985317,0.378924331482259,510,510,510,510,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,20,1,0,0,1,21,18,21,13,1.0,0.03481570119717714,0.27802373596549823,0.22785256095774173,0.4224189887723986,860,860,860,860,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,21,1,0,0,1,5,12,1,9,1.0,0.9803000189631224,0.5665238507608983,0.984240015170498,0.6532190806087186,553,553,553,553,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,22,1,0,0,1,9,17,3,11,1.0,0.8857331247220546,0.31502536757177885,0.9085864997776436,0.4520202940574231,629,629,629,629,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,23,1,0,0,1,7,16,4,14,1.0,0.8424300452245413,0.20756173103545655,0.8739440361796331,0.36604938482836524,759,759,759,759,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,24,1,0,0,1,2,6,1,5,1.0,0.9902257869260329,0.7346461163875221,0.9921806295408264,0.7877168931100178,874,874,874,874,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,25,1,0,0,1,3,21,1,17,1.0,0.9306335622869607,0.01885949486263494,0.9445068498295686,0.21508759589010795,720,720,720,720,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,26,1,0,0,1,16,17,15,15,1.0,0.22897962279277734,0.16883977213991042,0.3831836982342219,0.33507181771192834,314,314,314,314,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,27,1,0,0,1,18,7,15,1,1.0,0.032505599139589,0.9577852949011441,0.22600447931167122,0.9662282359209153,602,602,602,602,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,28,1,0,0,1,7,6,4,1,1.0,0.7834838766608312,0.8900366528198058,0.826787101328665,0.9120293222558447,7,7,7,7,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,29,1,0,0,1,19,19,17,18,1.0,0.08127070718129281,0.05408589146551146,0.2650165657450343,0.24326871317240917,610,610,610,610,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,30,1,0,0,1,21,21,17,18,1.0,0.0035625922740761262,0.01046619550943928,0.2028500738192609,0.20837295640755144,823,823,823,823,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,31,1,0,0,1,23,22,20,21,1.0,0.05369334489076394,0.2223721686082465,0.24295467591261116,0.3778977348865972,905,905,905,905,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,32,1,0,0,1,5,3,1,1,1.0,0.9263003578830676,0.9727268814157999,0.9410402863064542,0.9781815051326399,748,748,748,748,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,33,1,0,0,1,7,18,5,15,1.0,0.8460922186964133,0.09204082555817511,0.8768737749571307,0.2736326604465401,586,586,586,586,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,11,34,1,0,0,1,6,12,3,11,1.0,0.7741653624939515,0.3284652623931763,0.8193322899951612,0.46277220991454104,93,93,93,93,0.4418793429212805,0.39745775789495746
0_0_0_10_14_16,-22.0,12,0,1,0,0,1,3,11,1,6,1.0,0.9388699752596891,0.782159148003934,0.9510959802077512,0.8257273184031473,803,803,803,803,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,1,1,0,0,1,11,3,11,1,1.0,0.5452267220237323,0.9833999157290683,0.636181377618986,0.9867199325832547,711,711,711,711,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,2,1,0,0,1,8,10,6,6,1.0,0.6768074468088915,0.7311197852140624,0.7414459574471133,0.7848958281712499,871,871,871,871,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,3,1,0,0,1,21,14,19,12,1.0,0.024394452431637348,0.38985649954936313,0.21951556194530988,0.5118851996394905,691,691,691,691,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,4,1,0,0,1,7,4,7,1,1.0,0.7394832654087972,0.9764323559617258,0.7915866123270379,0.9811458847693808,107,107,107,107,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,5,1,0,0,1,1,15,1,12,1.0,0.9958854245081254,0.2888031684869571,0.9967083396065004,0.43104253478956567,468,468,468,468,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,6,1,0,1,4,19,7,18,7,0.8954330885031726,0.054195512992861794,0.7449150492172357,0.22244302809492397,0.7750186570744231,90,89,89,90,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,7,1,0,0,1,4,4,1,1,1.0,0.9737240553725848,0.9556664385498392,0.9789792442980678,0.9645331508398713,713,713,713,713,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,8,1,0,0,1,2,8,1,4,1.0,0.9942130717721999,0.6874951048404189,0.99537045741776,0.7499960838723352,865,865,865,865,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,9,1,0,0,1,23,14,18,13,1.0,0.012435184397059651,0.3923244386320498,0.20994814751764773,0.5138595509056398,492,492,492,492,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,10,1,0,0,1,16,16,9,15,1.0,0.3484714871427669,0.3953884432497934,0.4787771897142135,0.5163107545998347,765,765,765,765,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,11,1,0,0,1,10,20,8,18,1.0,0.7465657720380214,0.05820474884270699,0.7972526176304171,0.2465637990741656,1023,1023,1023,1023,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,12,1,0,1,3,19,1,19,1,0.9777979005478572,0.25575594142810454,0.9916989718348848,0.4001643332520551,0.9889187575774793,601,597,597,601,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,13,1,0,0,1,6,13,1,12,1.0,0.9325397179524999,0.49427073895827023,0.9460317743619999,0.5954165911666163,562,562,562,562,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,14,1,0,0,1,4,10,1,9,1.0,0.9416349029030158,0.7685476858613497,0.9533079223224126,0.8148381486890799,478,478,478,478,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,15,1,0,0,1,21,15,19,12,1.0,0.021031101800835006,0.35196493492089254,0.21682488144066803,0.48157194793671404,267,267,267,267,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,16,1,0,0,1,1,11,1,11,1.0,0.9995176171643575,0.83907856040695,0.9996140937314861,0.87126284832556,917,917,917,917,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,17,1,0,0,1,20,22,18,15,1.0,0.09680722221610133,0.02449798545397114,0.2774457777728811,0.2195983883631769,656,656,656,656,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,18,1,0,0,1,18,22,14,21,1.0,0.19133652085110048,0.008783223477869917,0.3530692166808804,0.20702657878229594,889,889,889,889,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,19,1,0,0,1,12,14,12,12,1.0,0.7435024655273048,0.1318152591174923,0.7948019724218438,0.30545220729399386,510,510,510,510,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,20,1,0,0,1,20,10,16,5,1.0,0.040831052540975965,0.8532898322918232,0.2326648420327808,0.8826318658334587,860,860,860,860,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,21,1,0,0,1,7,3,2,1,1.0,0.8240974262262145,0.9619754770971682,0.8592779409809717,0.9695803816777346,553,553,553,553,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,22,1,0,0,1,3,2,1,1,1.0,0.9585155710929767,0.9867259885405917,0.9668124568743814,0.9893807908324734,629,629,629,629,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,23,1,0,0,1,7,9,2,5,1.0,0.8398025716435632,0.8019398483165917,0.8718420573148506,0.8415518786532734,759,759,759,759,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,24,1,0,0,1,7,7,5,7,1.0,0.769862508498645,0.6761680857767504,0.8158900067989161,0.7409344686214003,874,874,874,874,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,25,1,0,0,1,20,11,15,10,1.0,0.10551177306813675,0.3939872816815515,0.2844094184545094,0.5151898253452412,720,720,720,720,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,26,1,0,0,1,6,7,4,6,1.0,0.7900706601076282,0.7203789992637021,0.8320565280861025,0.7763031994109617,314,314,314,314,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,27,1,0,0,1,4,3,1,1,1.0,0.9479165257638006,0.9688133812144342,0.9583332206110404,0.9750507049715473,602,602,602,602,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,28,1,0,0,1,15,5,12,1,1.0,0.3836647016053424,0.9051608650668178,0.5069317612842739,0.9241286920534544,7,7,7,7,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,29,1,0,0,1,20,3,20,1,1.0,0.15922098989515615,0.8997233797926416,0.3273767919161249,0.9197787038341134,610,610,610,610,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,30,1,0,0,1,11,1,11,1,1.0,0.24000375786069228,0.9937625502737383,0.39200300628855383,0.9950100402189908,791,791,791,791,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,31,1,0,0,1,23,4,18,1,1.0,0.04410768747184313,0.9881818819210155,0.23528614997747452,0.9905455055368124,904,904,904,904,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,32,1,0,0,1,13,9,10,8,1.0,0.2620218135311515,0.43747810404276766,0.40961745082492124,0.5499824832342142,761,761,761,761,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,33,1,0,0,1,6,22,1,17,1.0,0.8968220411726324,0.044717748664039214,0.9174576329381059,0.2357741989312314,587,587,587,587,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,12,34,1,0,0,1,4,16,1,16,1.0,0.9877672251438321,0.29195240182329996,0.9902137801150657,0.43356192145864,934,934,934,934,0.8377899376251581,0.6153595966420867
0_0_0_10_14_16,-22.0,13,0,1,0,0,1,14,2,12,1,1.0,0.5113756598085349,0.9977842957067039,0.609100527846828,0.9982274365653632,222,222,222,222,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,1,1,0,0,1,4,8,1,4,1.0,0.9555482209999058,0.6906721148538293,0.9644385767999246,0.7525376918830635,826,826,826,826,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,2,1,0,0,1,22,7,19,1,1.0,0.1906483519996804,0.9134988344458115,0.3525186815997443,0.9307990675566493,871,871,871,871,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,3,1,0,1,2,15,17,12,15,0.9515384976778672,0.27393229235138833,0.19626407611345587,0.4094535334166841,0.34731896042633814,692,691,691,692,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,4,1,0,0,1,10,24,2,16,1.0,0.8740689466818609,7.972282346946358e-06,0.8992551573454888,0.20000637782587757,107,107,107,107,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,5,1,0,0,1,6,12,5,12,1.0,0.8074067538607045,0.44826438031799987,0.8459254030885637,0.5586115042544,468,468,468,468,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,6,1,0,0,1,23,4,19,1,1.0,0.005297858704107705,0.9277871209652429,0.20423828696328616,0.9422296967721944,89,89,89,89,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,7,1,0,0,1,9,16,8,15,1.0,0.6323177143353362,0.24991872225076533,0.7058541714682691,0.39993497780061227,713,713,713,713,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,8,1,0,0,1,1,23,1,20,1.0,0.9855938070700488,0.032903091259575856,0.9884750456560392,0.2263224730076607,865,865,865,865,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,9,1,0,0,1,15,10,14,9,1.0,0.3581314687459919,0.6436580017375657,0.4865051749967935,0.7149264013900527,492,492,492,492,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,10,1,0,0,1,21,2,18,1,1.0,0.08029254765618499,0.9451911440350784,0.264234038124948,0.9561529152280628,765,765,765,765,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,11,1,0,0,1,6,15,1,15,1.0,0.9258875460632581,0.13405828375050743,0.9407100368506065,0.30724662700040595,1023,1023,1023,1023,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,12,1,0,0,1,4,22,1,19,1.0,0.940764159619669,0.011322983166077771,0.9526113276957353,0.20905838653286224,597,597,597,597,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,13,1,0,0,1,17,9,14,7,1.0,0.12509846620260173,0.7413382414496318,0.3000787729620814,0.7930705931597055,562,562,562,562,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,14,1,0,0,1,18,6,14,1,1.0,0.15260696970322896,0.9595693786063337,0.3220855757625832,0.9676555028850671,478,478,478,478,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,15,1,0,0,1,1,22,1,21,1.0,0.9947648679184418,0.08132164830439387,0.9958118943347534,0.2650573186435151,267,267,267,267,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,16,1,0,0,1,4,24,1,20,1.0,0.874143242267388,0.017695709564354678,0.8993145938139104,0.21415656765148375,917,917,917,917,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,17,1,0,0,1,22,9,18,1,1.0,0.018693087000132613,0.8682668907723913,0.2149544696001061,0.8946135126179131,656,656,656,656,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,18,1,0,0,1,18,5,16,1,1.0,0.20038625381934932,0.9469738691337071,0.36030900305547947,0.9575790953069656,889,889,889,889,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,19,1,0,0,1,4,17,1,16,1.0,0.9401077046523882,0.2055001870945874,0.9520861637219107,0.3644001496756699,510,510,510,510,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,20,1,0,0,1,7,18,6,15,1.0,0.7186856114531536,0.11980259694413337,0.7749484891625229,0.2958420775553067,860,860,860,860,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,21,1,0,0,1,24,4,20,1,1.0,0.020351344741605326,0.8983070772962523,0.21628107579328426,0.9186456618370018,553,553,553,553,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,22,1,0,0,1,20,3,15,1,1.0,0.2293296864838173,0.882401182927982,0.38346374918705384,0.9059209463423856,629,629,629,629,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,23,1,0,0,1,5,16,1,13,1.0,0.9037389634707795,0.17079393721721292,0.9229911707766236,0.33663514977377035,759,759,759,759,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,24,0,,,,,,,,,,,,,,,,,,
0_0_0_10_14_16,-22.0,13,25,1,0,0,1,19,6,18,1,1.0,0.06481238818591561,0.9307956676545537,0.2518499105487325,0.9446365341236429,720,720,720,720,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,26,1,0,0,1,22,3,20,3,1.0,0.2061453169340003,0.74911118311017,0.36491625354720025,0.7992889464881361,314,314,314,314,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,27,1,0,0,1,9,19,1,15,1.0,0.8841719832034567,0.048532956762617985,0.9073375865627653,0.2388263654100944,602,602,602,602,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,28,1,0,0,1,5,16,1,13,1.0,0.9253108998448176,0.21341875525195797,0.9402487198758542,0.3707350042015664,7,7,7,7,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,29,1,0,0,1,13,5,13,4,1.0,0.46888691681582945,0.7964710348147865,0.5751095334526636,0.8371768278518292,610,610,610,610,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,30,1,0,0,1,21,10,16,8,1.0,0.037882961040281216,0.703756308078228,0.230306368832225,0.7630050464625824,778,778,778,778,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,31,1,0,0,1,9,20,8,15,1.0,0.5964880821047492,0.10102573871568249,0.6771904656837995,0.280820590972546,921,921,921,921,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,32,1,0,0,1,1,20,1,16,1.0,0.9972367496735566,0.09663988775610438,0.9977893997388454,0.27731191020488355,749,749,749,749,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,33,1,0,0,1,10,8,7,1,1.0,0.6280203344255217,0.8741342590206946,0.7024162675404175,0.8993074072165557,577,577,577,577,0.9993019785498202,0.14284150521158973
0_0_0_10_14_16,-22.0,13,34,1,0,0,1,21,15,17,11,1.0,0.018416454367817692,0.36140053314926346,0.21473316349425417,0.4891204265194108,936,936,936,936,0.9993019785498202,0.14284150521158973
