packet_index,payload_symbol_index,gt_bin,bank_kind,pattern_count,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,plain_coherent_selected_bin,plain_coherent_ok,plain_coherent_gt_rank,plain_coherent_gt_power,plain_coherent_gt_margin_db,plain_coherent_gt_floor_db,lora_coherent_selected_bin,lora_coherent_ok,lora_coherent_gt_rank,lora_coherent_gt_power,lora_coherent_gt_margin_db,lora_coherent_gt_floor_db,lora_mean_power_selected_bin,lora_mean_power_ok,lora_mean_power_gt_rank,lora_mean_power_gt_power,lora_mean_power_gt_margin_db,lora_mean_power_gt_floor_db,lora_best_power_selected_bin,lora_best_power_ok,lora_best_power_gt_rank,lora_best_power_gt_power,lora_best_power_gt_margin_db,lora_best_power_gt_floor_db,lora_stable_power_selected_bin,lora_stable_power_ok,lora_stable_power_gt_rank,lora_stable_power_gt_power,lora_stable_power_gt_margin_db,lora_stable_power_gt_floor_db,lora_adaptive_gls_selected_bin,lora_adaptive_gls_ok,lora_adaptive_gls_gt_rank,lora_adaptive_gls_gt_power,lora_adaptive_gls_gt_margin_db,lora_adaptive_gls_gt_floor_db,dataset,snr_db,seed
1,23,759,fixed,4,725,False,33,0.29267320577946876,-2.317067353404499,7.21832302302901,408,False,227,0.007421540324824,-6.002423953953614,3.1105286152617,725,False,33,0.01829207714836298,-2.317066279599595,7.2183220669938475,408,False,224,0.027313967567536436,-4.300023110009103,1.6034897251099698,408,False,279,0.051840439751570495,-4.613620143788463,1.3379999067456558,755,False,23,0.1960023144253744,-2.564872546577557,12.368578394384835,725,False,35,3.323591207539701,-2.86077737893119,6.894945193141803,0_0_0_10_14_16,-25.0,42
1,24,874,fixed,4,744,False,2,0.8444041812399661,-0.10831330330452044,11.499353329655202,874,True,1,0.05226796122021308,1.9243307201168125,11.252524220989509,744,False,2,0.05277525981982639,-0.1083126711341751,11.499351665814645,874,True,1,0.0840345687446089,0.42740282320163203,6.4795877866483345,609,False,2,0.19613388121197575,-0.3076674451466384,7.083901123701885,744,False,2,0.5303014071901915,-1.2865159100153778,15.929806130332388,744,False,2,9.308109736979299,-0.3785961281866491,11.341398922130661,0_0_0_10_14_16,-25.0,42
1,25,720,fixed,4,720,True,1,1.0118235892792313,2.5683748147928664,12.231794771170863,719,False,5,0.029463667517921326,-1.3931061169550987,9.166857949355506,720,True,1,0.06323896950578446,2.5683753444404216,12.23179129784042,720,True,1,0.07615126495796247,0.18594412399778026,6.054007758554214,691,False,13,0.12441702706330221,-2.246318949306365,5.165028935947004,720,True,1,0.8402576259630755,3.125434033497803,18.041816083175924,720,True,1,11.89210426566336,2.5502694076903705,12.141829439062146,0_0_0_10_14_16,-25.0,42
1,26,314,fixed,4,314,True,1,0.5817980642389706,0.7572563826872951,9.87425685585794,895,False,559,0.0033007798861672973,-9.99339936045193,-0.5276632813581726,314,True,1,0.03636237901299852,0.757256919280933,9.874254566669205,314,True,1,0.06257411351938147,0.28897319696787377,5.249347929552545,314,True,1,0.16176135153598065,0.23478246634318345,6.2888506426401225,712,False,3,0.33808807717801176,-0.27374002411665826,14.132999389343361,314,True,1,7.278686174385633,0.9708198334924325,10.067901054563775,0_0_0_10_14_16,-25.0,42
1,27,602,fixed,4,602,True,1,0.802853754472185,1.6743364352801775,11.52922003366603,348,False,177,0.009288004989100453,-5.893893109107343,3.7551461060358933,602,True,1,0.05017835271837595,1.6743349482950578,11.529219287313449,320,False,5,0.05904574388768651,-0.44554389108783077,4.927807060568111,655,False,130,0.07038871094393898,-4.400658372928877,2.7589282440786094,602,True,1,0.6822825189535631,1.428588272977911,17.659252808643046,602,True,1,9.667885049875133,1.592384194845375,11.584990105504929,0_0_0_10_14_16,-25.0,42
1,28,7,fixed,4,7,True,1,1.4171821599980063,3.5734197686244027,13.963772279237947,7,True,1,0.08608878945804785,3.6136273092689537,14.263333183860908,7,True,1,0.08857387679733253,3.5734196340233337,13.963768424051906,7,True,1,0.10446730884482185,1.5849616564300018,7.336862182794302,695,False,2,0.17863623256284786,-0.10140943935761877,6.708717316279388,7,True,1,1.2015751092573774,3.7878960889891866,20.097432911578068,7,True,1,17.076827367445375,3.8747495716144282,14.0502422068833,0_0_0_10_14_16,-25.0,42
1,29,610,fixed,4,610,True,1,0.9969913973068891,2.8407549639501246,12.361465736350928,244,False,115,0.010742295666960848,-4.6355118454846425,5.049060419054109,610,True,1,0.062311948960329475,2.84075411611191,12.36146600389338,610,True,1,0.0823844904009723,0.13428977772902867,6.530557650847304,187,False,5,0.12512979656495926,-1.2761466502982486,5.297480248484413,610,True,1,0.7540797638063832,3.0221198410427657,18.012881374758717,610,True,1,12.440597138007156,2.9233297841322803,12.377333898094388,0_0_0_10_14_16,-25.0,42
1,30,807,fixed,4,807,True,1,0.7384193633556357,1.5152250829918508,11.10708399112545,806,False,2,0.032985035207588345,-0.24844481679119293,9.950903231722458,807,True,1,0.04615121987258603,1.5152256569612996,11.107086143808802,806,False,4,0.0596912123737807,-0.7729846482497472,5.0993805705684006,692,False,60,0.0851250031459391,-3.1351314276428335,3.605141238826917,807,True,1,0.5709207945551812,0.7149576255445167,16.94093303730092,807,True,1,9.301038394467305,1.5682325850808534,11.16002119199643,0_0_0_10_14_16,-25.0,42
1,31,897,fixed,4,114,False,2,0.5107833719994268,-0.3851025294395202,9.703513118656478,897,True,1,0.03536925086436322,0.07165730908698256,9.971995053705093,114,False,2,0.03192396405999776,-0.38510296553466583,9.703515746824763,847,False,18,0.04788634846638377,-1.4052255174729438,3.9496439228469877,646,False,102,0.08013903426093999,-3.239735188593427,3.2975972019301203,114,False,5,0.34051938668076037,-0.9449942738909429,15.153499977689748,114,False,2,6.464987884019184,-0.33483417173509056,9.778811328898401,0_0_0_10_14_16,-25.0,42
1,32,749,fixed,4,749,True,1,1.039319275892936,2.0369346265845016,12.432292564601436,840,False,9,0.021980774278883574,-1.4209352530004953,7.8921549070839125,749,True,1,0.06495745614142318,2.0369341406472423,12.432293513420156,281,False,3,0.07261264983427679,-0.3758840822637807,5.913043213159996,358,False,18,0.11523246856223762,-1.5958250486526062,4.859163340154743,749,True,1,0.9297489684625484,2.644478626997336,18.499613259910785,749,True,1,12.30837906141052,2.03127522894142,12.471903796972459,0_0_0_10_14_16,-25.0,42
1,33,584,fixed,4,584,True,1,0.7064675988016553,1.0132148455890255,11.259589006135437,798,False,158,0.009337120600245526,-6.255659033862565,4.457044382682561,584,True,1,0.044154229857451814,1.013216187403161,11.25958907639018,947,False,4,0.058570046980399554,-1.8031420438137098,5.104604231414297,947,False,104,0.07438862390616716,-4.314558330325083,3.0106318738845377,584,True,1,0.5325850729600617,1.2874982793327236,16.73966246858576,584,True,1,8.786019000901044,0.9210922275294045,11.19212573247182,0_0_0_10_14_16,-25.0,42
1,34,934,fixed,4,934,True,1,0.5820522349318367,0.6407121005384928,10.259323190517035,934,True,1,0.03758066703175621,0.23101221283726378,10.302407721884464,934,True,1,0.036378273952291026,0.6407141673247196,10.259324556255436,631,False,13,0.05060992619960851,-1.9614148019438389,4.299940092198489,887,False,114,0.07482915926855722,-3.7786023775890367,2.9529032763004652,934,True,1,0.4183775248630455,0.21480463812123268,15.707144743090671,934,True,1,6.88581484691107,0.5610910104064877,10.074736962080024,0_0_0_10_14_16,-25.0,42
1,0,222,random_only_first16,16,222,True,1,0.5742221507735081,0.254272280358318,10.83737523312362,444,False,5,0.027683511879069696,-1.6235559633368923,9.166380347536455,222,True,1,0.04328927751986791,0.963352762012683,11.395731253402603,222,True,1,0.05442020752205763,0.9926400667108712,5.573806083743954,20,False,16,0.10832279833952187,-1.442813574351922,3.62438919112508,222,True,1,0.4567726433754319,0.6896815268634477,16.74776358083395,222,True,1,9.870633128065624,1.5887708690158255,11.762031580933488,0_0_0_10_14_16,-24.0,42
1,1,826,random_only_first16,16,826,True,1,1.0187175191731654,3.410099111045315,13.388735314938558,962,False,4,0.032002686917385684,-0.6265666620081077,9.825360006134403,826,True,1,0.05978320376035961,2.6888210111420747,12.311469235475212,826,True,1,0.07308359502745389,2.0941286634514418,6.636836973446877,826,True,1,0.16717509732079833,0.5355852152135272,5.277077325249997,826,True,1,0.8333224029291315,3.8807840361143846,19.067268931485902,826,True,1,12.3622079548749,2.8264932301843353,12.381372414757852,0_0_0_10_14_16,-24.0,42
1,2,922,random_only_first16,16,922,True,1,1.0917012918073397,4.036020551127459,13.959691458418444,922,True,1,0.08536121861769175,4.467701365848811,13.663062708404318,922,True,1,0.07143651334259753,3.3724930013942163,13.353990643332503,922,True,1,0.07956041869011106,2.7683131997005366,7.14481129594218,463,False,7,0.15079042042284405,-1.6159083204607463,4.809521787067185,922,True,1,0.9802277964635622,4.8263202670689616,20.082555722656213,922,True,1,14.900894985821488,2.992730072348703,13.32457976709695,0_0_0_10_14_16,-24.0,42
