frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,sto_frac,sfo_hat,sfo_cum_before,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,1,1,payload,33,25,2653361,10,125000.0,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,0.001208315050284606,0,720,-304,719,0.012270952574908733,7.066224098205566,7.066234752846679,49.931663513183594,1.5690597642305903,21.895905546729388,66.06649314789252,1,33,1,1,0
0,1,1,payload,34,26,2657457,10,125000.0,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,-0.005053003469711839,0,314,314,313,1.4685492515563965,-6.6447625160217285,6.805108801376673,46.30950927734375,-1.3532842470446966,21.675178493249444,65.37896283120244,1,33,1,1,0
0,1,1,payload,35,27,2661553,10,125000.0,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,-0.011314321989708285,0,602,-422,601,-2.9233155250549316,6.874966144561768,7.47067153259315,55.81092834472656,1.9728462087239778,22.991882457833775,68.1916272779954,1,33,1,1,0
0,1,1,payload,36,28,2665649,10,125000.0,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,-0.01757564050970473,0,7,7,6,4.184929370880127,-6.334460735321045,7.5920370551373875,57.63903045654297,-0.9869632220957383,26.338647542290165,69.31670394133528,1,33,1,1,0
0,1,1,payload,37,29,2669745,10,125000.0,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,-0.023836959029701177,0,610,-414,609,-5.04829216003418,5.534761428833008,7.49125075051958,56.11884307861328,2.3102600091534367,23.28759810605341,68.37914775851925,1,33,1,1,0
0,1,1,payload,38,30,2673841,10,125000.0,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,-0.03009827754969762,0,807,-217,806,5.839494228363037,-4.7407097816467285,7.52157045283006,56.57402420043945,-0.6819162710826117,25.59140077209468,68.81666942932748,1,33,1,1,0
0,1,1,payload,39,31,2677937,10,125000.0,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,-0.036359596069694064,0,897,-127,896,-6.404813766479492,3.8915843963623047,7.494402477669302,56.16606903076172,2.595601420454346,22.361839718122198,68.62915338627045,1,33,1,1,0
0,1,1,payload,40,32,2682033,10,125000.0,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,-0.04262091458969051,0,749,-275,748,6.852086544036865,-2.930100917816162,7.452286990955071,55.53657913208008,-0.4040891561907029,24.63512589347369,68.00411751152726,1,33,1,1,0
0,1,1,payload,41,33,2686129,10,125000.0,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,-0.04888223310968695,0,584,-440,583,-7.107876300811768,2.0846469402313232,7.4072706426225166,54.86766052246094,2.856305996986754,21.353900383823298,67.50408888354286,1,33,1,1,0
0,1,1,payload,42,34,2690225,10,125000.0,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,-0.055143551629683395,0,934,-90,933,7.199075698852539,-1.2293002605438232,7.30327803444332,53.337867736816406,-0.16912684032111594,19.94569014939173,67.25406683930214,1,33,1,1,0
1,2,2,header,0,0,4018557,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.02291705430183999,0,301,301,75,-4.3610005378723145,-5.849259853363037,7.296037727663364,53.2321662902832,-2.211452671006455,24.674582338153964,65.94149195030877,1,33,1,1,0
1,2,2,header,1,1,4022653,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.016694413139289578,0,653,-371,163,-4.733639717102051,5.610324382781982,7.340509835928565,53.883087158203125,2.2716432921145135,23.12265891555971,66.44152765096442,1,33,1,1,0
1,2,2,header,2,2,4026749,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.010471771976739166,0,61,61,15,6.668320655822754,3.160234212875366,7.379266945239235,54.45357131958008,0.44256478700719964,28.336280562121164,66.75403233403267,1,33,1,1,0
1,2,2,header,3,3,4030845,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.004249130814188756,0,81,81,20,1.3732781410217285,-7.251336097717285,7.380228184457838,54.46776580810547,-1.3836301687183157,27.550834952947273,66.69153735824011,1,33,1,1,0
1,2,2,header,4,4,4034941,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.001973510348361655,0,845,-179,211,-7.071191787719727,0.45823532342910767,7.086023772917579,50.211727142333984,3.07688001336088,25.498211688844613,65.50396251684515,1,33,1,1,0
1,2,2,header,5,5,4039037,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.008196151510912065,0,825,-199,206,2.357006311416626,6.455873012542725,6.87268325373251,47.23378372192383,1.2207377307957108,26.073323496890314,65.62897991655973,1,33,1,1,0
1,2,2,header,6,6,4043133,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.014418792673462476,0,729,-295,182,5.783567428588867,-4.189892768859863,7.1417682415196175,51.00484848022461,-0.6269461550971788,26.04011091487399,65.06643404507713,1,33,1,1,0
1,2,2,header,7,7,4047229,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.020641433836012888,0,345,345,86,-5.867103099822998,-4.511194229125977,7.40093049263754,54.77376937866211,-2.4861071535579513,28.883573366019238,66.87904446284301,1,33,1,1,0
1,2,2,payload,8,0,4051325,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.0268640749985633,0,803,-221,802,-2.4867000579833984,6.885406970977783,7.320690290837613,53.59250259399414,1.917374132686624,26.16882390209907,66.129001540834,1,33,1,1,0
1,2,2,payload,9,1,4055421,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.03308671616111371,0,826,-198,825,7.432816505432129,0.41783952713012695,7.4445517711851945,55.42136001586914,0.05615639909056359,27.45008065842205,67.50409854473764,1,33,1,1,0
1,2,2,payload,10,2,4059517,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.03930935732366412,0,922,-102,921,-1.9944274425506592,-7.044478416442871,7.321367152610817,53.6024169921875,-1.8466951602862938,24.547117870048236,66.25401159228022,1,33,1,1,0
1,2,2,payload,11,3,4063613,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.04553199848621453,0,718,-306,717,-6.03499698638916,4.221853256225586,7.365136356024159,54.24523162841797,2.531160854674191,27.47391151527578,66.44152169496101,1,33,1,1,0
1,2,2,payload,12,4,4067709,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.05175463964876494,0,86,86,85,5.984793186187744,4.252956390380859,7.342028843577274,53.905391693115234,0.6178227136621578,20.52854097104042,66.94155378534788,1,33,1,1,0
1,2,2,payload,13,5,4071805,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.057977280811315354,0,468,468,467,2.0796141624450684,-6.980547904968262,7.283738334001222,53.05284881591797,-1.2812529153277583,22.49263115260533,66.00400157182412,1,33,1,1,0
1,2,2,payload,14,6,4075901,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.06419992197386576,0,89,89,88,-7.279056072235107,0.5142682194709778,7.297200086629161,53.24913024902344,3.0710594532871784,19.741673660408065,66.56652988398491,1,33,1,1,0
1,2,2,payload,15,7,4079997,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.07042256313641616,0,713,-311,712,3.1469295024871826,6.4644083976745605,7.189696879949085,51.69173812866211,1.1177574317749366,21.592038044544736,65.50396385149858,1,33,1,1,0
1,2,2,payload,16,8,4084093,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.07664520429896657,0,865,-159,864,4.963229656219482,-5.3482666015625,7.296410368240362,53.23759841918945,-0.8227213734150018,20.51893955077855,66.3165109225281,1,33,1,1,0
1,2,2,payload,17,9,4088189,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.08286784546151697,0,492,492,491,-6.253085613250732,-2.0712265968322754,6.587189028870259,43.39105987548828,-2.8217338352091255,20.65221678147416,62.56628621674872,1,33,1,1,0
1,2,2,payload,18,10,4092285,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.08909048662406738,0,765,-259,764,0.217242032289505,6.7794599533081055,6.782939728399598,46.00827407836914,1.538763137888863,22.61922261353396,64.62891825031102,1,33,1,1,0
1,2,2,payload,19,11,4096381,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.09531312778661778,0,1023,-1,1022,6.5948991775512695,-3.10356068611145,7.288675057542556,53.12478256225586,-0.43985235516985227,16.567020717684525,68.37913718812206,1,33,1,1,0
1,2,2,payload,20,12,4100477,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.10153576894916819,0,597,-427,596,-5.595737457275391,-4.766841888427734,7.350854323139872,54.03506088256836,-2.4360138536046003,20.364914740032006,67.12906714399969,1,33,1,1,0
1,2,2,payload,21,13,4104573,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.10775841011171859,0,562,-462,561,-2.0144033432006836,7.017065048217773,7.300480992374242,53.297019958496094,1.8503508390806827,19.05708294539511,67.44157839902437,1,33,1,1,0
1,2,2,payload,22,14,4108669,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.113981051274269,0,478,478,477,7.115205764770508,-1.3956387042999268,7.250790334023144,52.57395553588867,-0.19368970546954203,18.891118558865184,66.50402175679392,1,33,1,1,0
1,2,2,payload,23,15,4112765,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.1202036924368194,0,267,267,266,-4.249473571777344,-5.895834445953369,7.267660521194173,52.818885803222656,-2.195318826210771,17.970448568739755,67.7540980798567,1,33,1,1,0
1,2,2,payload,24,16,4116861,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,-0.1264263335993698,1,917,-107,916,-3.3294880390167236,6.406397819519043,7.219932383609543,52.127418518066406,2.0500896556822554,15.079939501059528,67.5040815285538,1,33,1,1,0
1,2,2,payload,25,17,4120958,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.11735102523807979,0,656,-368,655,7.1206488609313965,-0.40798047184944153,7.132326988164107,50.87009048461914,-0.05723283405655939,14.343954347142171,66.816549418043,1,33,1,1,0
1,2,2,payload,26,18,4125054,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.11112838407552939,0,889,-135,888,-3.6065335273742676,-6.184142112731934,7.1589592647632285,51.25069808959961,-2.0987642706340006,19.506376082249524,66.31651429882754,1,33,1,1,0
1,2,2,payload,27,19,4129150,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.10490574291297898,0,510,510,509,-3.449343204498291,6.137050151824951,7.039982465065747,49.56135940551758,2.0828456358351684,14.72311967901922,66.00400186268234,1,33,1,1,0
1,2,2,payload,28,20,4133246,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.09868310175042858,0,860,-164,859,7.294983386993408,-0.01567983441054821,7.29500023808889,53.21702575683594,-0.002149396295000698,18.920549484054416,67.44158187543962,1,33,1,1,0
1,2,2,payload,29,21,4137342,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.09246046058787817,0,553,-471,552,-3.557673454284668,-5.983094692230225,6.960923969094569,48.45446014404297,-2.107251256148488,14.194460465132453,67.12906013790644,1,33,1,1,0
1,2,2,payload,30,22,4141438,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.08623781942532777,0,629,-395,628,-3.3534741401672363,5.580899715423584,6.510931610943662,42.39222717285156,2.111865678308263,15.336280036514228,64.3788974112249,1,33,1,1,0
1,2,2,payload,31,23,4145534,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.08001517826277736,0,759,-265,758,7.1385087966918945,-0.526085376739502,7.157867955199139,51.23506546020508,-0.07356382891647974,18.86952500615721,67.00404685466674,1,33,1,1,0
1,2,2,payload,32,24,4149630,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.07379253710022696,0,874,-150,873,-4.317224502563477,-5.947771072387695,7.349449512382974,54.014408111572266,-2.198665282430908,21.752687090380498,67.56659301356058,1,33,1,1,0
1,2,2,payload,33,25,4153726,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.06756989593767655,0,720,-304,719,-2.6108977794647217,6.816547393798828,7.299459266734722,53.282108306884766,1.9365826687918775,17.08009694298153,67.56659451749874,1,33,1,1,0
1,2,2,payload,34,26,4157822,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.06134725477512614,0,314,314,313,7.0663275718688965,-1.8195652961730957,7.296835150939897,53.24380111694336,-0.25202307009412733,18.63628794761517,67.6290963025267,1,33,1,1,0
1,2,2,payload,35,27,4161918,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.05512461361257573,0,602,-422,601,-5.464911460876465,-4.752513885498047,7.242350827395113,52.45164108276367,-2.4258056191075505,15.86735299419622,67.1290613930218,1,33,1,1,0
1,2,2,payload,36,28,4166014,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.04890197245002532,0,7,7,6,-0.9601668119430542,7.374306678771973,7.436552917806597,55.30232238769531,1.7002722800212913,26.855264658533887,67.56659270709724,1,33,1,1,0
1,2,2,payload,37,29,4170110,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.042679331287474906,0,610,-414,609,6.341341972351074,-3.65932559967041,7.321426217254711,53.6032829284668,-0.5233799581018873,16.436024028831085,67.8791136079102,1,33,1,1,0
1,2,2,payload,38,30,4174206,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.036456690124924494,0,775,-249,774,-6.803537845611572,-2.903733253479004,7.397282881168511,54.719791412353516,-2.7382004546400163,20.025469374551662,67.75409708640291,1,33,1,1,0
1,2,2,payload,39,31,4178302,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.030234048962374083,0,912,-112,911,1.9719761610031128,7.136870861053467,7.404297108228345,54.823612213134766,1.301214271398438,23.79392991888892,67.56658626483659,1,33,1,1,0
1,2,2,payload,40,32,4182398,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.02401140779982367,0,768,-256,767,4.216721534729004,-5.99417781829834,7.328772627038389,53.710906982421875,-0.9577456031053636,18.88063607216509,67.62909354834557,1,33,1,1,0
1,2,2,payload,41,33,4186494,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.01778876663727326,0,581,-443,580,-7.363631725311279,0.44436073303222656,7.3770270873212676,54.420528411865234,3.081320421544147,15.907089529899705,68.44164159532738,1,33,1,1,0
1,2,2,payload,42,34,4190590,10,125000.0,4,-24,-0.27825675980667963,-0.22708294569816,-0.006222641162550411,0.011566125474722848,0,93,93,92,4.518531322479248,4.831084728240967,6.6148699884176985,43.756500244140625,0.8188152633447394,20.750766705486605,63.94136652628731,1,33,1,1,0
2,3,3,header,0,0,5518920,10,125000.0,4,-24,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755,0.02566949391985973,0,301,301,75,-5.108108997344971,5.058041572570801,7.188641184438902,51.67655944824219,2.361119365113702,24.656916960070717,65.75398131698444,1,33,1,1,0
2,3,3,header,1,1,5523016,10,125000.0,4,-24,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755,0.01945969728478498,0,653,-371,163,4.442071437835693,5.273054122924805,6.894715254608412,47.53709411621094,0.870725417000834,24.845597678984944,65.94148707832028,1,33,1,1,0
2,3,3,header,2,2,5527112,10,125000.0,4,-24,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755,0.013249900649710223,0,61,61,15,5.68397331237793,-4.127219200134277,7.0243498590105515,49.341487884521484,-0.6280387589119382,25.731792149754313,65.87898431946542,1,33,1,1,0
2,3,3,header,3,3,5531208,10,125000.0,4,-24,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755,0.007040104014635468,0,81,81,20,-4.173148155212402,-6.361200332641602,7.607892953857349,57.880035400390625,-2.1513999782511384,30.0729673161087,69.25419153212533,1,33,1,1,0
2,3,3,header,4,4,5535304,10,125000.0,4,-24,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755,0.0008303073795607133,0,845,-179,211,-6.382866859436035,3.739223003387451,7.397484573444456,54.722774505615234,2.6116634836614874,25.490513634605364,67.31657423887668,1,33,1,1,0
2,3,3,header,5,5,5539400,10,125000.0,4,-24,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755,-0.005379489255514042,0,825,-199,206,3.51120924949646,6.656133651733398,7.5254704559573735,56.63270950317383,1.0853799124097963,28.112857819494693,68.31663734471613,1,33,1,1,0
2,3,3,header,6,6,5543496,10,125000.0,4,-24,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755,-0.011589285890588797,0,729,-295,182,6.7047553062438965,-3.313673257827759,7.478915307465951,55.934173583984375,-0.4590188111390931,27.49379089733351,67.94161281777565,1,33,1,1,0
