dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,savaux_top1_raw_bin,phase_line_raw_bin,gt_symbol,savaux_top1_symbol,phase_line_symbol,gt_in_stage1_top40_raw,gt_in_actual_viterbi_candidates_raw,stage1_topk_size,actual_viterbi_candidate_count,effective_top_l,hard_anchor,high_confidence,pre_hard_anchor_count,hard_anchor_rmse_pi,category,gt_local_score,selected_local_score,local_score_delta_gt_minus_selected,lock_active
0_0_0_10_14_16,-26.0,44,2,18,889,289,289,888,288,288,0,0,40,1,40,1,0,20,0.3299334476871584,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-26.0,44,2,19,510,510,510,509,509,509,1,1,40,1,40,1,1,20,0.3299334476871584,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,2,20,860,910,860,859,909,859,1,1,40,40,40,0,0,20,0.3299334476871584,B_savaux_wrong_phase_rescue,,,,
0_0_0_10_14_16,-26.0,44,2,21,553,225,999,552,224,998,1,1,40,40,40,0,0,20,0.3299334476871584,E1_gt_in_candidates_local_score_loss,0.8264455939581833,0.8276842273976323,-0.0012386334394489662,
0_0_0_10_14_16,-26.0,44,2,22,629,629,629,628,628,628,1,1,40,1,40,1,0,20,0.3299334476871584,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,2,23,759,759,759,758,758,758,1,1,40,1,40,1,1,20,0.3299334476871584,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,2,24,874,310,310,873,309,309,1,0,40,1,40,1,0,20,0.3299334476871584,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,2,25,720,997,263,719,996,262,1,1,40,40,40,0,0,20,0.3299334476871584,E1_gt_in_candidates_local_score_loss,0.8707187111608369,0.8735976822107198,-0.0028789710498828835,
0_0_0_10_14_16,-26.0,44,2,26,314,257,160,313,256,159,1,1,40,40,40,0,0,20,0.3299334476871584,E1_gt_in_candidates_local_score_loss,0.5678742547664002,0.8628946873104854,-0.29502043254408516,
0_0_0_10_14_16,-26.0,44,2,27,602,155,226,601,154,225,1,1,40,40,40,0,0,20,0.3299334476871584,E1_gt_in_candidates_local_score_loss,0.6311743073363427,0.8628186765589518,-0.23164436922260911,
0_0_0_10_14_16,-26.0,44,2,28,7,857,592,6,856,591,1,1,40,40,40,0,0,20,0.3299334476871584,E1_gt_in_candidates_local_score_loss,0.532957330128403,0.8620219249600215,-0.32906459483161854,
0_0_0_10_14_16,-26.0,44,2,29,610,703,610,609,702,609,1,1,40,40,40,0,0,20,0.3299334476871584,B_savaux_wrong_phase_rescue,,,,
0_0_0_10_14_16,-26.0,44,2,30,775,775,775,774,774,774,1,1,40,1,40,1,1,20,0.3299334476871584,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,2,31,912,664,912,911,663,911,1,1,40,40,40,0,0,20,0.3299334476871584,B_savaux_wrong_phase_rescue,,,,
0_0_0_10_14_16,-26.0,44,2,32,768,255,182,767,254,181,1,1,40,40,40,0,0,20,0.3299334476871584,E1_gt_in_candidates_local_score_loss,0.7704560720574832,0.8705929299053392,-0.10013685784785598,
0_0_0_10_14_16,-26.0,44,2,33,581,581,581,580,580,580,1,1,40,1,40,1,1,20,0.3299334476871584,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,2,34,93,93,93,92,92,92,1,1,40,1,40,1,1,20,0.3299334476871584,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,0,222,864,864,221,863,863,1,1,40,40,40,0,0,18,0.6572283045550855,E1_gt_in_candidates_local_score_loss,0.8310472798393304,0.9072676371313511,-0.0762203572920207,
0_0_0_10_14_16,-26.0,44,3,1,711,711,711,710,710,710,1,1,40,1,40,1,1,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,2,871,871,871,870,870,870,1,1,40,1,40,1,1,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,3,718,718,718,717,717,717,1,1,40,1,40,1,1,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,4,107,142,84,106,141,83,0,0,40,40,40,0,0,18,0.6572283045550855,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-26.0,44,3,5,468,468,468,467,467,467,1,1,40,1,40,1,1,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,6,89,403,403,88,402,402,0,0,40,1,40,1,1,18,0.6572283045550855,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-26.0,44,3,7,713,335,335,712,334,334,1,0,40,1,40,1,1,18,0.6572283045550855,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,3,8,865,766,139,864,765,138,1,1,40,40,40,0,0,18,0.6572283045550855,E1_gt_in_candidates_local_score_loss,0.6300589986566704,0.8506528039440636,-0.22059380528739325,
0_0_0_10_14_16,-26.0,44,3,9,492,492,492,491,491,491,1,1,40,40,40,0,0,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,10,765,765,765,764,764,764,1,1,40,40,40,0,0,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,11,1023,816,749,1022,815,748,0,0,40,40,40,0,0,18,0.6572283045550855,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-26.0,44,3,12,597,267,267,596,266,266,0,0,40,1,40,1,0,18,0.6572283045550855,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-26.0,44,3,13,562,562,562,561,561,561,1,1,40,1,40,1,1,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,14,478,4,4,477,3,3,1,1,40,40,40,0,0,18,0.6572283045550855,E1_gt_in_candidates_local_score_loss,0.8634153189655808,0.8870116188538341,-0.02359629988825329,
0_0_0_10_14_16,-26.0,44,3,15,267,827,827,266,826,826,1,1,40,40,40,0,0,18,0.6572283045550855,E1_gt_in_candidates_local_score_loss,0.7401562457896301,0.8895540603468486,-0.14939781455721846,
0_0_0_10_14_16,-26.0,44,3,16,917,917,917,916,916,916,1,1,40,1,40,1,1,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,17,656,526,526,655,525,525,1,1,40,40,40,0,0,18,0.6572283045550855,E1_gt_in_candidates_local_score_loss,0.5582983667302222,0.8842790411089472,-0.325980674378725,
0_0_0_10_14_16,-26.0,44,3,18,889,889,889,888,888,888,1,1,40,1,40,1,0,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,19,510,935,935,509,934,934,1,0,40,1,40,1,0,18,0.6572283045550855,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,3,20,860,779,381,859,778,380,1,1,40,40,40,0,0,18,0.6572283045550855,E1_gt_in_candidates_local_score_loss,0.6442188203415069,0.9067282274182962,-0.26250940707678927,
0_0_0_10_14_16,-26.0,44,3,21,553,553,553,552,552,552,1,1,40,1,40,1,0,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,22,629,629,629,628,628,628,1,1,40,1,40,1,1,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,23,759,919,765,758,918,764,1,1,40,40,40,0,0,18,0.6572283045550855,E1_gt_in_candidates_local_score_loss,0.7800156736852171,0.8700818508172764,-0.09006617713205933,
0_0_0_10_14_16,-26.0,44,3,24,874,868,868,873,867,867,1,1,40,40,40,0,0,18,0.6572283045550855,E1_gt_in_candidates_local_score_loss,0.6219685031150921,0.9259810742286562,-0.30401257111356406,
0_0_0_10_14_16,-26.0,44,3,25,720,720,720,719,719,719,1,1,40,1,40,1,1,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,26,314,912,912,313,911,911,0,0,40,40,40,0,0,18,0.6572283045550855,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-26.0,44,3,27,602,771,771,601,770,770,1,1,40,40,40,0,0,18,0.6572283045550855,E1_gt_in_candidates_local_score_loss,0.7718536758736052,0.9157680273918957,-0.14391435151829046,
0_0_0_10_14_16,-26.0,44,3,28,7,319,955,6,318,954,1,1,40,40,40,0,0,18,0.6572283045550855,E1_gt_in_candidates_local_score_loss,0.891403460353204,0.8994073164989599,-0.008003856145755939,
0_0_0_10_14_16,-26.0,44,3,29,610,610,610,609,609,609,1,1,40,1,40,1,1,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,30,778,671,671,777,670,670,1,1,40,40,40,0,0,18,0.6572283045550855,E1_gt_in_candidates_local_score_loss,0.5339797742130737,0.8757160458391428,-0.341736271626069,
0_0_0_10_14_16,-26.0,44,3,31,897,897,897,896,896,896,1,1,40,40,40,0,0,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,32,740,374,374,739,373,373,1,0,40,1,40,1,0,18,0.6572283045550855,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,3,33,590,590,590,589,589,589,1,1,40,1,40,1,1,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,3,34,930,930,930,929,929,929,1,1,40,1,40,1,1,18,0.6572283045550855,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,0,222,909,909,221,908,908,0,0,40,1,40,1,0,26,0.4182601843995209,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-26.0,44,5,1,826,826,826,825,825,825,1,1,40,3,40,1,0,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,2,871,871,871,870,870,870,1,1,40,1,40,1,1,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,3,718,105,670,717,104,669,1,1,40,40,40,0,0,26,0.4182601843995209,E1_gt_in_candidates_local_score_loss,0.7763284630115388,0.8079314746968421,-0.03160301168530333,
0_0_0_10_14_16,-26.0,44,5,4,86,738,738,85,737,737,0,0,40,40,40,0,0,26,0.4182601843995209,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-26.0,44,5,5,468,468,468,467,467,467,1,1,40,1,40,1,1,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,6,89,291,291,88,290,290,1,0,40,1,40,1,0,26,0.4182601843995209,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,5,7,713,43,43,712,42,42,1,1,40,40,40,0,0,26,0.4182601843995209,E1_gt_in_candidates_local_score_loss,0.7368698613455035,0.8559061705821022,-0.11903630923659869,
0_0_0_10_14_16,-26.0,44,5,8,865,865,865,864,864,864,1,1,40,1,40,1,0,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,9,492,322,322,491,321,321,1,1,40,40,40,0,0,26,0.4182601843995209,E1_gt_in_candidates_local_score_loss,0.779199062974261,0.8686058071995673,-0.08940674422530626,
0_0_0_10_14_16,-26.0,44,5,10,765,765,765,764,764,764,1,1,40,40,40,0,0,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,1,0,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,12,597,597,597,596,596,596,1,1,40,1,40,1,1,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,13,562,562,562,561,561,561,1,1,40,1,40,1,1,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,14,478,535,535,477,534,534,1,0,40,1,40,1,0,26,0.4182601843995209,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,5,15,267,238,238,266,237,237,1,0,40,1,40,1,0,26,0.4182601843995209,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,5,16,917,917,917,916,916,916,1,1,40,40,40,0,0,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,17,656,656,656,655,655,655,1,1,40,1,40,1,1,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,18,889,889,889,888,888,888,1,1,40,1,40,1,0,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,19,510,510,510,509,509,509,1,1,40,1,40,1,0,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,20,860,860,860,859,859,859,1,1,40,1,40,1,1,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,21,553,571,571,552,570,570,1,1,40,40,40,0,0,26,0.4182601843995209,E1_gt_in_candidates_local_score_loss,0.873476248554141,0.9078933292840687,-0.034417080729927774,
0_0_0_10_14_16,-26.0,44,5,22,629,629,629,628,628,628,1,1,40,1,40,1,1,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,23,759,371,671,758,370,670,1,1,40,40,40,0,0,26,0.4182601843995209,E2_gt_in_candidates_transition_loss,0.8925149172693303,0.8849949128922656,0.007520004377064682,
0_0_0_10_14_16,-26.0,44,5,24,874,139,139,873,138,138,1,0,40,1,40,1,0,26,0.4182601843995209,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,5,25,720,35,35,719,34,34,1,0,40,1,40,1,1,26,0.4182601843995209,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,5,26,314,696,696,313,695,695,1,1,40,3,40,1,0,26,0.4182601843995209,E1_gt_in_candidates_local_score_loss,0.7582384064782657,0.8735489550123376,-0.11531054853407197,
0_0_0_10_14_16,-26.0,44,5,27,602,620,696,601,619,695,0,0,40,40,40,0,0,26,0.4182601843995209,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-26.0,44,5,28,7,7,7,6,6,6,1,1,40,1,40,1,0,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,29,610,610,610,609,609,609,1,1,40,1,40,1,0,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,30,823,823,823,822,822,822,1,1,40,1,40,1,0,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,31,913,913,913,912,912,912,1,1,40,1,40,1,1,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,32,741,215,215,740,214,214,1,1,40,3,40,1,0,26,0.4182601843995209,E1_gt_in_candidates_local_score_loss,0.7213963943459873,0.8935694300778934,-0.172173035731906,
0_0_0_10_14_16,-26.0,44,5,33,581,581,581,580,580,580,1,1,40,1,40,1,0,26,0.4182601843995209,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,5,34,91,450,450,90,449,449,1,0,40,1,40,1,0,26,0.4182601843995209,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,6,0,803,803,803,802,802,802,1,1,40,1,40,1,1,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,1,826,518,518,825,517,517,1,0,40,1,40,1,0,29,1.2184092437898457,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,6,2,871,871,871,870,870,870,1,1,40,1,40,1,0,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,3,718,90,90,717,89,89,1,0,40,1,40,1,1,29,1.2184092437898457,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,6,4,107,107,107,106,106,106,1,1,40,1,40,1,0,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,5,468,543,543,467,542,542,1,0,40,1,40,1,0,29,1.2184092437898457,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,6,6,89,89,89,88,88,88,1,1,40,1,40,1,1,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,7,713,1021,1021,712,1020,1020,1,0,40,1,40,1,0,29,1.2184092437898457,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,6,8,865,205,205,864,204,204,1,0,40,1,40,1,0,29,1.2184092437898457,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,6,9,492,492,492,491,491,491,1,1,40,1,40,1,1,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,10,765,765,765,764,764,764,1,1,40,1,40,1,1,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,1,0,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,12,597,597,597,596,596,596,1,1,40,1,40,1,0,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,13,562,562,562,561,561,561,1,1,40,1,40,1,0,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,14,478,292,478,477,291,477,1,1,40,40,40,0,0,29,1.2184092437898457,B_savaux_wrong_phase_rescue,,,,
0_0_0_10_14_16,-26.0,44,6,15,267,267,267,266,266,266,1,1,40,1,40,1,1,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,16,917,463,463,916,462,462,1,0,40,1,40,1,0,29,1.2184092437898457,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,6,17,656,656,656,655,655,655,1,1,40,1,40,1,1,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,18,889,524,524,888,523,523,1,0,40,1,40,1,0,29,1.2184092437898457,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,6,19,510,468,468,509,467,467,1,0,40,1,40,1,0,29,1.2184092437898457,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,6,20,860,860,860,859,859,859,1,1,40,1,40,1,1,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,21,553,553,553,552,552,552,1,1,40,1,40,1,1,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,22,629,605,493,628,604,492,1,1,40,40,40,0,0,29,1.2184092437898457,E1_gt_in_candidates_local_score_loss,0.6855152231285042,0.8476139832687447,-0.1620987601402405,
0_0_0_10_14_16,-26.0,44,6,23,759,759,759,758,758,758,1,1,40,1,40,1,1,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,24,874,874,874,873,873,873,1,1,40,1,40,1,1,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,25,720,720,720,719,719,719,1,1,40,1,40,1,1,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,26,314,241,241,313,240,240,1,1,40,40,40,0,0,29,1.2184092437898457,E1_gt_in_candidates_local_score_loss,0.777438796573576,0.8916138796441389,-0.1141750830705629,
0_0_0_10_14_16,-26.0,44,6,27,602,602,602,601,601,601,1,1,40,1,40,1,0,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,28,7,244,84,6,243,83,1,1,40,40,40,0,0,29,1.2184092437898457,E1_gt_in_candidates_local_score_loss,0.6470118490887946,0.9109656656846093,-0.26395381659581474,
0_0_0_10_14_16,-26.0,44,6,29,610,610,610,609,609,609,1,1,40,1,40,1,1,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,30,791,791,791,790,790,790,1,1,40,1,40,1,1,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,31,928,928,928,927,927,927,1,1,40,1,40,1,0,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,32,760,760,760,759,759,759,1,1,40,1,40,1,1,29,1.2184092437898457,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,6,33,584,335,335,583,334,334,1,1,40,40,40,0,0,29,1.2184092437898457,E1_gt_in_candidates_local_score_loss,0.7821997472922138,0.9071103683108356,-0.12491062101862183,
0_0_0_10_14_16,-26.0,44,6,34,932,13,13,931,12,12,1,1,40,40,40,0,0,29,1.2184092437898457,E1_gt_in_candidates_local_score_loss,0.7443987327305368,0.9109727847714642,-0.16657405204092735,
0_0_0_10_14_16,-26.0,44,8,0,803,203,203,802,202,202,0,0,40,1,40,1,0,23,0.34886163059824254,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-26.0,44,8,1,711,711,711,710,710,710,1,1,40,1,40,1,1,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,2,922,484,484,921,483,483,1,0,40,1,40,1,1,23,0.34886163059824254,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,8,3,691,691,691,690,690,690,1,1,40,1,40,1,1,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,4,86,86,86,85,85,85,1,1,40,1,40,1,1,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,5,468,468,468,467,467,467,1,1,40,40,40,0,0,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,6,89,89,89,88,88,88,1,1,40,40,40,0,0,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,7,713,689,361,712,688,360,1,1,40,40,40,0,0,23,0.34886163059824254,E1_gt_in_candidates_local_score_loss,0.6453693111136385,0.8161146034572601,-0.17074529234362157,
0_0_0_10_14_16,-26.0,44,8,8,865,865,865,864,864,864,1,1,40,1,40,1,1,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,9,492,492,492,491,491,491,1,1,40,1,40,1,1,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,10,765,662,662,764,661,661,1,0,40,1,40,1,0,23,0.34886163059824254,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,8,11,1023,945,945,1022,944,944,1,1,40,40,40,0,0,23,0.34886163059824254,E1_gt_in_candidates_local_score_loss,0.6092459607729566,0.8962346923624037,-0.28698873158944715,
0_0_0_10_14_16,-26.0,44,8,12,597,890,343,596,889,342,1,1,40,40,40,0,0,23,0.34886163059824254,E1_gt_in_candidates_local_score_loss,0.7974862317050843,0.8799034726348105,-0.08241724092972624,
0_0_0_10_14_16,-26.0,44,8,13,562,939,939,561,938,938,1,0,40,1,40,1,0,23,0.34886163059824254,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,8,14,478,807,201,477,806,200,1,1,40,40,40,0,0,23,0.34886163059824254,E1_gt_in_candidates_local_score_loss,0.7270254007675061,0.8241782058804618,-0.09715280511295565,
0_0_0_10_14_16,-26.0,44,8,15,267,392,392,266,391,391,1,0,40,1,40,1,0,23,0.34886163059824254,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,8,16,917,635,635,916,634,634,1,1,40,40,40,0,0,23,0.34886163059824254,E1_gt_in_candidates_local_score_loss,0.5723027922701981,0.8886005627262459,-0.3162977704560478,
0_0_0_10_14_16,-26.0,44,8,17,656,656,656,655,655,655,1,1,40,1,40,1,0,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,18,889,889,889,888,888,888,1,1,40,1,40,1,1,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,19,510,510,510,509,509,509,1,1,40,1,40,1,1,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,20,860,139,139,859,138,138,0,0,40,40,40,0,0,23,0.34886163059824254,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-26.0,44,8,21,553,553,553,552,552,552,1,1,40,40,40,0,0,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,22,629,384,384,628,383,383,1,0,40,1,40,1,1,23,0.34886163059824254,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,8,23,759,759,759,758,758,758,1,1,40,1,40,1,1,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,24,874,874,874,873,873,873,1,1,40,1,40,1,1,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,25,720,720,720,719,719,719,1,1,40,1,40,1,0,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,26,314,586,586,313,585,585,1,0,40,1,40,1,0,23,0.34886163059824254,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,8,27,602,216,216,601,215,215,1,0,40,1,40,1,0,23,0.34886163059824254,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,8,28,7,7,7,6,6,6,1,1,40,1,40,1,1,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,29,610,610,610,609,609,609,1,1,40,40,40,0,0,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,30,775,775,775,774,774,774,1,1,40,1,40,1,1,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,31,920,920,920,919,919,919,1,1,40,1,40,1,0,23,0.34886163059824254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,8,32,753,445,701,752,444,700,1,1,40,40,40,0,0,23,0.34886163059824254,E2_gt_in_candidates_transition_loss,0.7115191176864019,0.7043018681500571,0.0072172495363447275,
0_0_0_10_14_16,-26.0,44,8,33,586,118,1005,585,117,1004,1,1,40,40,40,0,0,23,0.34886163059824254,E1_gt_in_candidates_local_score_loss,0.7097944497631212,0.8585297860058697,-0.14873533624274848,
0_0_0_10_14_16,-26.0,44,8,34,91,133,133,90,132,132,1,0,40,1,40,1,0,23,0.34886163059824254,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-26.0,44,9,0,222,222,222,221,221,221,1,1,40,1,40,1,1,30,0.4825144434434444,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-26.0,44,9,1,826,826,826,825,825,825,1,1,40,40,40,0,0,30,0.4825144434434444,A_savaux_ok_phase_ok,,,,
