dataset,snr_db,seed,packet_index,payload_symbol_index,scope,dimension,snapshots,diagonal_loading,diagonal_cv,mean_abs_correlation,max_abs_correlation,condition_number
0_0_0_10_14_32,-22.0,43,2,16,symbol_null,4,1002,0.05,0.014672113077267934,0.02645185658432971,0.0523604294463845,1.1551052562323245
0_0_0_10_14_32,-22.0,43,2,17,symbol_null,4,1000,0.05,0.0353261978992384,0.02219261804461754,0.028863519703726477,1.1572758251515705
0_0_0_10_14_32,-22.0,43,2,18,symbol_null,4,1002,0.05,0.03720541180553993,0.02433480412130627,0.04185834527683191,1.1660506134425728
0_0_0_10_14_32,-22.0,43,2,19,symbol_null,4,1000,0.05,0.009612345280478322,0.03826944479065749,0.06876298167475872,1.2290093151324843
0_0_0_10_14_32,-22.0,43,2,20,symbol_null,4,1000,0.05,0.0051992688415750015,0.02608845775427954,0.04192529700862537,1.1374294309404205
0_0_0_10_14_32,-22.0,43,2,21,symbol_null,4,1000,0.05,0.0080543408808203,0.02849835097043547,0.053615920154166025,1.1684557510434714
0_0_0_10_14_32,-22.0,43,2,22,symbol_null,4,1002,0.05,0.02743678390907165,0.03423981962539644,0.06308156835117609,1.2061310010110176
0_0_0_10_14_32,-22.0,43,2,23,symbol_null,4,1000,0.05,0.02070396500215959,0.031041901161914322,0.047285512848381804,1.1771404077204084
0_0_0_10_14_32,-22.0,43,2,24,symbol_null,4,1000,0.05,0.02221719615379462,0.020789526213435158,0.04074188996726798,1.1347898536437948
0_0_0_10_14_32,-22.0,43,2,25,symbol_null,4,1000,0.05,0.04511663326566865,0.022428686331904566,0.0491482770321237,1.1838882528239274
0_0_0_10_14_32,-22.0,43,2,26,symbol_null,4,1000,0.05,0.013304589076307332,0.03572104429204519,0.05394404254359008,1.2056491413736645
0_0_0_10_14_32,-22.0,43,2,27,symbol_null,4,1000,0.05,0.029122798825776928,0.02219320206486269,0.03394279059484899,1.1472088421644782
0_0_0_10_14_32,-22.0,43,2,28,symbol_null,4,1000,0.05,0.019901844814936794,0.030285251812023586,0.04575101423506011,1.1719987582099882
0_0_0_10_14_32,-22.0,43,2,29,symbol_null,4,1002,0.05,0.02247266148504982,0.027253972103242458,0.04675772410464243,1.1785301692233543
0_0_0_10_14_32,-22.0,43,2,30,symbol_null,4,1000,0.05,0.019985671729208187,0.020952008755521414,0.03197955640066133,1.1312688852951898
0_0_0_10_14_32,-22.0,43,2,31,symbol_null,4,1001,0.05,0.024546769002403553,0.02414981461798216,0.03963223742894599,1.1518798851929666
0_0_0_10_14_32,-22.0,43,2,32,symbol_null,4,1000,0.05,0.01811883645431196,0.026939885468524893,0.04718743890547545,1.1551329559775934
0_0_0_10_14_32,-22.0,43,2,33,symbol_null,4,1000,0.05,0.02582384152938372,0.030712884855970346,0.06449266480073854,1.2019154046003355
0_0_0_10_14_32,-22.0,43,2,34,symbol_null,4,1000,0.05,0.023466977351522117,0.037926514344699964,0.061387028006384174,1.2206957290631604
0_0_0_10_14_32,-22.0,43,3,,packet_null,4,35009,0.05,0.0026983095401431193,0.0072584177946595566,0.011118601835493716,1.0389952731128935
0_0_0_10_14_32,-22.0,43,3,0,symbol_null,4,1000,0.05,0.008846128236448217,0.028246460723983517,0.0431322103667758,1.1524672852609184
0_0_0_10_14_32,-22.0,43,3,1,symbol_null,4,1000,0.05,0.023472096789044557,0.028679248967562927,0.0598322281194277,1.1862922899174293
0_0_0_10_14_32,-22.0,43,3,2,symbol_null,4,1000,0.05,0.01796004010697978,0.028294302527774793,0.06314572695675115,1.1788958119262944
0_0_0_10_14_32,-22.0,43,3,3,symbol_null,4,1000,0.05,0.02316872754366183,0.02682502583023907,0.04550861398773043,1.1619281351478317
0_0_0_10_14_32,-22.0,43,3,4,symbol_null,4,1000,0.05,0.019931082244431787,0.04174180783598367,0.060456086594312355,1.2509584434352945
0_0_0_10_14_32,-22.0,43,3,5,symbol_null,4,1000,0.05,0.021910237769957645,0.021086500755964837,0.0409197172299452,1.1325215309252088
0_0_0_10_14_32,-22.0,43,3,6,symbol_null,4,1000,0.05,0.017198608752422552,0.033939843929439474,0.05169121716761063,1.1870199894175257
0_0_0_10_14_32,-22.0,43,3,7,symbol_null,4,1000,0.05,0.015166067769421754,0.02392813379282557,0.03978396403657048,1.1357073651445395
0_0_0_10_14_32,-22.0,43,3,8,symbol_null,4,1000,0.05,0.024995906034830023,0.04489781621174118,0.05985083555411775,1.2534029110967573
0_0_0_10_14_32,-22.0,43,3,9,symbol_null,4,1000,0.05,0.023824023755732157,0.02964239224235048,0.04506192830769519,1.1581174152976033
0_0_0_10_14_32,-22.0,43,3,10,symbol_null,4,1000,0.05,0.018416858124981714,0.033927200851267054,0.04211775666052276,1.1734033208291375
0_0_0_10_14_32,-22.0,43,3,11,symbol_null,4,1000,0.05,0.04740924000870276,0.0307722927527333,0.04403224204627357,1.2221416303299577
0_0_0_10_14_32,-22.0,43,3,12,symbol_null,4,1002,0.05,0.03619349160219448,0.03126712752327331,0.050966410149691437,1.2067994413456935
0_0_0_10_14_32,-22.0,43,3,13,symbol_null,4,1000,0.05,0.011967878576174476,0.030439175504229976,0.062121585136915694,1.1791936987480636
0_0_0_10_14_32,-22.0,43,3,14,symbol_null,4,1000,0.05,0.025676993046356067,0.036363049178683035,0.06353061755799506,1.2172845104644863
0_0_0_10_14_32,-22.0,43,3,15,symbol_null,4,1004,0.05,0.01295122173402676,0.023481279526618343,0.06284382681326638,1.1516892169555317
0_0_0_10_14_32,-22.0,43,3,16,symbol_null,4,1000,0.05,0.005843985958028173,0.021946812533509243,0.028887746726734744,1.1033626930023586
0_0_0_10_14_32,-22.0,43,3,17,symbol_null,4,1000,0.05,0.014987244162271929,0.02601627830226098,0.05452764224660304,1.147122049057746
0_0_0_10_14_32,-22.0,43,3,18,symbol_null,4,1000,0.05,0.03405314532729804,0.02202101144900216,0.03887031655260569,1.1517026717575038
0_0_0_10_14_32,-22.0,43,3,19,symbol_null,4,1001,0.05,0.014843181764848798,0.0389674357364665,0.06701145844189131,1.2045672782227703
0_0_0_10_14_32,-22.0,43,3,20,symbol_null,4,1000,0.05,0.008802406812037216,0.03525475127861225,0.06326489831809992,1.19208759615451
0_0_0_10_14_32,-22.0,43,3,21,symbol_null,4,1000,0.05,0.016979227533090255,0.026396686892196108,0.04410444267750718,1.1501755956167252
0_0_0_10_14_32,-22.0,43,3,22,symbol_null,4,1002,0.05,0.017595242856309253,0.019012159710061986,0.032930606878887284,1.1189315583153032
0_0_0_10_14_32,-22.0,43,3,23,symbol_null,4,1000,0.05,0.021180931565369182,0.03068056653729742,0.045020355856337874,1.1835785029312522
0_0_0_10_14_32,-22.0,43,3,24,symbol_null,4,1000,0.05,0.015435779130291922,0.03997018027186611,0.07226805873662519,1.221411391656291
0_0_0_10_14_32,-22.0,43,3,25,symbol_null,4,1000,0.05,0.01195780449072364,0.039317071791908166,0.0902457482192033,1.2563046545982828
0_0_0_10_14_32,-22.0,43,3,26,symbol_null,4,1000,0.05,0.023276827045329587,0.030999438108345444,0.04708869764445431,1.1777622820006455
0_0_0_10_14_32,-22.0,43,3,27,symbol_null,4,1000,0.05,0.023059223958253515,0.023813906697757667,0.05497135044041487,1.1635443055441805
0_0_0_10_14_32,-22.0,43,3,28,symbol_null,4,1000,0.05,0.028855345804227963,0.03700488299059538,0.04666569315010695,1.2253947672041265
0_0_0_10_14_32,-22.0,43,3,29,symbol_null,4,1000,0.05,0.015303122129905818,0.031533578435820206,0.05138320139187053,1.1874833750875418
0_0_0_10_14_32,-22.0,43,3,30,symbol_null,4,1000,0.05,0.019222824917587894,0.02906628795726793,0.052367789411445355,1.1756066421147613
0_0_0_10_14_32,-22.0,43,3,31,symbol_null,4,1000,0.05,0.02322401540166336,0.02730631518862986,0.037512697695687734,1.152266348873824
0_0_0_10_14_32,-22.0,43,3,32,symbol_null,4,1000,0.05,0.024014974104890674,0.024432747368966112,0.04008976271822831,1.1450267130886245
0_0_0_10_14_32,-22.0,43,3,33,symbol_null,4,1000,0.05,0.014821869281914183,0.029503703318158103,0.038626186657548904,1.1493535781218027
0_0_0_10_14_32,-22.0,43,3,34,symbol_null,4,1000,0.05,0.024762382084168214,0.041198805827418895,0.06821979456983543,1.2360794509104378
0_0_0_10_14_32,-22.0,43,4,,packet_null,4,35009,0.05,0.004168500117776058,0.007997294564692206,0.01216042361267978,1.0406159804179886
0_0_0_10_14_32,-22.0,43,4,0,symbol_null,4,1000,0.05,0.023528571021289347,0.03474351129230103,0.049695061358256576,1.1898942202660665
0_0_0_10_14_32,-22.0,43,4,1,symbol_null,4,1000,0.05,0.02059577677839133,0.026709333059770354,0.04424231105298218,1.161961554252473
0_0_0_10_14_32,-22.0,43,4,2,symbol_null,4,1000,0.05,0.012295029779483884,0.02398031463899528,0.04717210841547896,1.1435810693735151
0_0_0_10_14_32,-22.0,43,4,3,symbol_null,4,1000,0.05,0.010451262165830755,0.022446139513676577,0.040295177145921936,1.129022076598213
0_0_0_10_14_32,-22.0,43,4,4,symbol_null,4,1000,0.05,0.01856578038404964,0.037882753062007384,0.049928918069060996,1.2144837146596497
0_0_0_10_14_32,-22.0,43,4,5,symbol_null,4,1000,0.05,0.017191064294638698,0.0177273678452374,0.036858665851027955,1.1142046039068831
0_0_0_10_14_32,-22.0,43,4,6,symbol_null,4,1000,0.05,0.03028219594280214,0.016672882532984223,0.03950185046407498,1.1292509761782592
0_0_0_10_14_32,-22.0,43,4,7,symbol_null,4,1000,0.05,0.0235442729959905,0.030104643160224775,0.044952017166849066,1.1595576200587303
0_0_0_10_14_32,-22.0,43,4,8,symbol_null,4,1000,0.05,0.02146477485323678,0.013261221974629525,0.02129386524382268,1.0945019836931538
0_0_0_10_14_32,-22.0,43,4,9,symbol_null,4,1000,0.05,0.02515692546654646,0.028298440286248908,0.04722035695326693,1.1763708965442685
0_0_0_10_14_32,-22.0,43,4,10,symbol_null,4,1000,0.05,0.025995088189349237,0.014205552993784726,0.036706686686863395,1.1150608267182722
0_0_0_10_14_32,-22.0,43,4,11,symbol_null,4,1000,0.05,0.02264847246027805,0.03160003481918545,0.04490395070311565,1.1785049743474738
0_0_0_10_14_32,-22.0,43,4,12,symbol_null,4,1000,0.05,0.03624403299315145,0.028784931836864414,0.04876698190685058,1.1992796688866239
0_0_0_10_14_32,-22.0,43,4,13,symbol_null,4,1001,0.05,0.024743383265795216,0.01480605290391593,0.027171797128162124,1.1064710125560244
0_0_0_10_14_32,-22.0,43,4,14,symbol_null,4,1000,0.05,0.042866909718367846,0.0219933359284243,0.03184496289871294,1.1603137489468616
0_0_0_10_14_32,-22.0,43,4,15,symbol_null,4,1000,0.05,0.018770813225386658,0.021928211455843446,0.03789302060272852,1.1374822554918276
0_0_0_10_14_32,-22.0,43,4,16,symbol_null,4,1000,0.05,0.023507025366445652,0.02665278709595227,0.05996329057397721,1.177881342652987
0_0_0_10_14_32,-22.0,43,4,17,symbol_null,4,1000,0.05,0.02926894709330204,0.019661095791102354,0.028526344304315165,1.1324361034182535
0_0_0_10_14_32,-22.0,43,4,18,symbol_null,4,1000,0.05,0.04656811946595144,0.02960662848755367,0.05795869539346438,1.2259322832132744
0_0_0_10_14_32,-22.0,43,4,19,symbol_null,4,1001,0.05,0.012854815808667104,0.022945707856001054,0.030658703092234726,1.1197943284780776
0_0_0_10_14_32,-22.0,43,4,20,symbol_null,4,1000,0.05,0.015620335049315762,0.02459050386067824,0.042188516228370845,1.1418197539654056
0_0_0_10_14_32,-22.0,43,4,21,symbol_null,4,1000,0.05,0.03112725297941727,0.02532014519949623,0.03165230318063317,1.1484132561117602
0_0_0_10_14_32,-22.0,43,4,22,symbol_null,4,1000,0.05,0.023830236878337286,0.022586697498736655,0.04033832280918373,1.1457543468762852
0_0_0_10_14_32,-22.0,43,4,23,symbol_null,4,1000,0.05,0.020910221501821383,0.02722695487399522,0.04244981002913974,1.1591751066571034
0_0_0_10_14_32,-22.0,43,4,24,symbol_null,4,1000,0.05,0.022592969137453966,0.03811782835393673,0.054556409778343855,1.1977623325919398
0_0_0_10_14_32,-22.0,43,4,25,symbol_null,4,1002,0.05,0.015731776248038946,0.03187018233852582,0.05188215651507379,1.1763687421705091
0_0_0_10_14_32,-22.0,43,4,26,symbol_null,4,1002,0.05,0.03273454744268634,0.02668503930382569,0.036945423621934266,1.15715485985123
0_0_0_10_14_32,-22.0,43,4,27,symbol_null,4,1002,0.05,0.04692625620621919,0.03325585724931166,0.047968327201204926,1.2162297535524456
0_0_0_10_14_32,-22.0,43,4,28,symbol_null,4,1000,0.05,0.02305164830233086,0.01880239865258997,0.037827246207854257,1.1097716221783211
0_0_0_10_14_32,-22.0,43,4,29,symbol_null,4,1000,0.05,0.018518066990794602,0.031914312298099635,0.052440877101466145,1.18581474513589
0_0_0_10_14_32,-22.0,43,4,30,symbol_null,4,1000,0.05,0.023216004959577454,0.021590627266995368,0.039792698606388094,1.148990802871834
0_0_0_10_14_32,-22.0,43,4,31,symbol_null,4,1000,0.05,0.036080970755534625,0.029303874145377422,0.04828309446474491,1.1992080369546543
0_0_0_10_14_32,-22.0,43,4,32,symbol_null,4,1000,0.05,0.020455960563237008,0.034408173447092384,0.046751699407044156,1.1933357399406637
0_0_0_10_14_32,-22.0,43,4,33,symbol_null,4,1001,0.05,0.027939997118158373,0.03603654695734861,0.05856467638746365,1.241855565126131
0_0_0_10_14_32,-22.0,43,4,34,symbol_null,4,1000,0.05,0.03495194018249354,0.026024367731400155,0.03799440572488919,1.1592474917172306
0_0_0_10_14_32,-22.0,43,5,,packet_null,4,35012,0.05,0.0017474356968867203,0.008429180834533912,0.01179626564690257,1.040218279429301
0_0_0_10_14_32,-22.0,43,5,0,symbol_null,4,1000,0.05,0.026753202839809573,0.026212491331755183,0.04945245486871583,1.1671557871251483
0_0_0_10_14_32,-22.0,43,5,1,symbol_null,4,1000,0.05,0.024822659522864752,0.0317320845589053,0.054890859846592616,1.1915912703337272
0_0_0_10_14_32,-22.0,43,5,2,symbol_null,4,1000,0.05,0.014779458139036581,0.041764514966458555,0.05739623548514787,1.2361129623908977
0_0_0_10_14_32,-22.0,43,5,3,symbol_null,4,1000,0.05,0.021843041095042173,0.0284020015762262,0.06268421830761979,1.166736826703478
0_0_0_10_14_32,-22.0,43,5,4,symbol_null,4,1000,0.05,0.0159061449442036,0.02928841519186395,0.03973460483320117,1.1515874400494912
0_0_0_10_14_32,-22.0,43,5,5,symbol_null,4,1002,0.05,0.013634064250330199,0.026327539657351736,0.0502835884959848,1.1408731305930015
0_0_0_10_14_32,-22.0,43,5,6,symbol_null,4,1000,0.05,0.018667314684569346,0.02554154298293343,0.04142014575294174,1.1468508320410726
0_0_0_10_14_32,-22.0,43,5,7,symbol_null,4,1000,0.05,0.05696761651615489,0.019161305283506236,0.04417623689378566,1.1908749204051392
0_0_0_10_14_32,-22.0,43,5,8,symbol_null,4,1000,0.05,0.03689531715320447,0.02994277770320011,0.05074738819907237,1.2067526579679735
0_0_0_10_14_32,-22.0,43,5,9,symbol_null,4,1000,0.05,0.015591771392511779,0.024049069501012068,0.04885536005681968,1.1458899897385648
0_0_0_10_14_32,-22.0,43,5,10,symbol_null,4,1000,0.05,0.03716582362677281,0.03533327058571905,0.06513792765970733,1.2406810593045599
0_0_0_10_14_32,-22.0,43,5,11,symbol_null,4,1002,0.05,0.027516918510699498,0.02816293785671029,0.04863610316034588,1.1824806798607927
0_0_0_10_14_32,-22.0,43,5,12,symbol_null,4,1001,0.05,0.024136866919533016,0.033445296961369476,0.04636900018469335,1.1926447032629302
0_0_0_10_14_32,-22.0,43,5,13,symbol_null,4,1002,0.05,0.040458120828758874,0.01700393403480762,0.03517077892941668,1.1497942015792288
0_0_0_10_14_32,-22.0,43,5,14,symbol_null,4,1000,0.05,0.0402059817425124,0.03347972867644807,0.06339423433437566,1.2322482558792978
0_0_0_10_14_32,-22.0,43,5,15,symbol_null,4,1000,0.05,0.022333741928615026,0.01520974134387082,0.029798608473795174,1.1037309172899434
0_0_0_10_14_32,-22.0,43,5,16,symbol_null,4,1000,0.05,0.02218972119653471,0.024447337616945636,0.04181416696004225,1.1450267724163619
0_0_0_10_14_32,-22.0,43,5,17,symbol_null,4,1000,0.05,0.01592092537507177,0.027345730247717543,0.05100028368742346,1.160633137928435
0_0_0_10_14_32,-22.0,43,5,18,symbol_null,4,1000,0.05,0.027495985970798893,0.03028506892474592,0.07517661658131136,1.2005756965152783
0_0_0_10_14_32,-22.0,43,5,19,symbol_null,4,1000,0.05,0.0072683933001356565,0.032246994847400436,0.06106499660981604,1.1844111548982479
0_0_0_10_14_32,-22.0,43,5,20,symbol_null,4,1002,0.05,0.022814594597121124,0.028062454180678657,0.04812612338503439,1.1748553948840135
0_0_0_10_14_32,-22.0,43,5,21,symbol_null,4,1000,0.05,0.03503001603442722,0.027181055133933707,0.05624621272942318,1.1943779886719488
0_0_0_10_14_32,-22.0,43,5,22,symbol_null,4,1002,0.05,0.021261405473805693,0.027526607585762527,0.038175347195121785,1.1714645136198787
0_0_0_10_14_32,-22.0,43,5,23,symbol_null,4,1000,0.05,0.012611675646486402,0.02327980050455376,0.035125054481130576,1.121245864149774
0_0_0_10_14_32,-22.0,43,5,24,symbol_null,4,1000,0.05,0.03184795433696692,0.016920438816735425,0.035595892721992636,1.1331444220001132
0_0_0_10_14_32,-22.0,43,5,25,symbol_null,4,1000,0.05,0.013750035708127432,0.028975595243464658,0.056450091579247866,1.1730941174533036
0_0_0_10_14_32,-22.0,43,5,26,symbol_null,4,1000,0.05,0.031904008105917876,0.033265743477942374,0.04822815601213882,1.2099060433816067
0_0_0_10_14_32,-22.0,43,5,27,symbol_null,4,1000,0.05,0.011631159951458048,0.03734265187829922,0.07033959363610179,1.210253842056497
0_0_0_10_14_32,-22.0,43,5,28,symbol_null,4,1001,0.05,0.012958825620683064,0.02066563069962569,0.05057498032511364,1.1398425300200816
0_0_0_10_14_32,-22.0,43,5,29,symbol_null,4,1000,0.05,0.016147192215914506,0.029494140849417233,0.048575408909673,1.1641310042020083
0_0_0_10_14_32,-22.0,43,5,30,symbol_null,4,1000,0.05,0.007992738985963232,0.03271002953637069,0.05197611260078502,1.1723243505222727
0_0_0_10_14_32,-22.0,43,5,31,symbol_null,4,1000,0.05,0.03737142872034051,0.015198878477164349,0.018984814928847314,1.1326100686894773
0_0_0_10_14_32,-22.0,43,5,32,symbol_null,4,1000,0.05,0.04620175681605908,0.026204247012658794,0.03601509014907727,1.195689737876435
0_0_0_10_14_32,-22.0,43,5,33,symbol_null,4,1000,0.05,0.02097701443494282,0.014974773078164626,0.03476964040151877,1.1053853216528258
0_0_0_10_14_32,-22.0,43,5,34,symbol_null,4,1000,0.05,0.029653874118300706,0.032549224179660045,0.049332489171501716,1.195004456149972
0_0_0_10_14_32,-22.0,43,6,,packet_null,4,35015,0.05,0.0017979629566631336,0.00986832725391556,0.01567176926627561,1.051462904821974
0_0_0_10_14_32,-22.0,43,6,0,symbol_null,4,1000,0.05,0.020504245395378626,0.03132081196450804,0.06434825639957616,1.1847572869850969
0_0_0_10_14_32,-22.0,43,6,1,symbol_null,4,1000,0.05,0.021600290668761624,0.020100377955888708,0.027505379486060307,1.114093167953758
0_0_0_10_14_32,-22.0,43,6,2,symbol_null,4,1000,0.05,0.03422173309826296,0.03676656555107765,0.04577390884851671,1.1910521818584283
0_0_0_10_14_32,-22.0,43,6,3,symbol_null,4,1000,0.05,0.04016432618444049,0.027468687870878986,0.040642765568573935,1.1896001760259634
0_0_0_10_14_32,-22.0,43,6,4,symbol_null,4,1002,0.05,0.02324336606336901,0.0320289159070069,0.05516831693795469,1.2098956562236995
0_0_0_10_14_32,-22.0,43,6,5,symbol_null,4,1000,0.05,0.016195426038753923,0.02803858703456388,0.054089951086076296,1.1724227708727306
0_0_0_10_14_32,-22.0,43,6,6,symbol_null,4,1000,0.05,0.031129119867723976,0.029552381268750066,0.057428479244603106,1.2086205562084935
0_0_0_10_14_32,-22.0,43,6,7,symbol_null,4,1000,0.05,0.033125453236871744,0.033219051373074626,0.05130320844534216,1.2150757601931892
0_0_0_10_14_32,-22.0,43,6,8,symbol_null,4,1000,0.05,0.02269379760162461,0.035171738631980067,0.05518078148285971,1.1896568571381552
0_0_0_10_14_32,-22.0,43,6,9,symbol_null,4,1001,0.05,0.028390640936667873,0.023213053280888272,0.04889021723853637,1.162147117598061
0_0_0_10_14_32,-22.0,43,6,10,symbol_null,4,1000,0.05,0.009885706827263516,0.02820796330429723,0.04578786701698267,1.1581552867586329
0_0_0_10_14_32,-22.0,43,6,11,symbol_null,4,1000,0.05,0.005116364476280743,0.023125510176587042,0.033607304594692716,1.120197047419716
0_0_0_10_14_32,-22.0,43,6,12,symbol_null,4,1000,0.05,0.018428936543268402,0.0202372776398928,0.028712329937270596,1.1205636118714564
0_0_0_10_14_32,-22.0,43,6,13,symbol_null,4,1000,0.05,0.024890858404387723,0.03402089913617767,0.05637388019369108,1.1937073082467564
0_0_0_10_14_32,-22.0,43,6,14,symbol_null,4,1000,0.05,0.015979359596086075,0.030555822043229538,0.04674873719208235,1.1769862701794092
0_0_0_10_14_32,-22.0,43,6,15,symbol_null,4,1004,0.05,0.01928961440770461,0.027904916814157552,0.04051840434036436,1.1633576065309432
0_0_0_10_14_32,-22.0,43,6,16,symbol_null,4,1000,0.05,0.03417185392745819,0.027063211569901418,0.03932554988898923,1.184684655018944
0_0_0_10_14_32,-22.0,43,6,17,symbol_null,4,1002,0.05,0.023424661585209512,0.029551456548892404,0.05864830805723425,1.1805529631397251
0_0_0_10_14_32,-22.0,43,6,18,symbol_null,4,1000,0.05,0.019856819287957007,0.02632401490277234,0.041025665268464934,1.1555038078286457
0_0_0_10_14_32,-22.0,43,6,19,symbol_null,4,1000,0.05,0.015220418538523245,0.023748986879051453,0.04894299467865845,1.1419520937506693
0_0_0_10_14_32,-22.0,43,6,20,symbol_null,4,1000,0.05,0.037997498017557564,0.021662144275291575,0.0371219494631135,1.166730161547713
0_0_0_10_14_32,-22.0,43,6,21,symbol_null,4,1002,0.05,0.02638175029381933,0.03734618265804799,0.059920973129973264,1.2356361429150853
0_0_0_10_14_32,-22.0,43,6,22,symbol_null,4,1000,0.05,0.032792448372493135,0.024906380691848154,0.03755093967596268,1.1611875541927397
0_0_0_10_14_32,-22.0,43,6,23,symbol_null,4,1000,0.05,0.02723295188456931,0.037300639946297634,0.05971111887206546,1.2127775025223038
0_0_0_10_14_32,-22.0,43,6,24,symbol_null,4,1000,0.05,0.017161431131868247,0.03327252279322523,0.047637878314275454,1.1836405832608858
0_0_0_10_14_32,-22.0,43,6,25,symbol_null,4,1001,0.05,0.03591638374367907,0.015875017680548137,0.0549588958657239,1.1533892650394808
0_0_0_10_14_32,-22.0,43,6,26,symbol_null,4,1002,0.05,0.009111252831257025,0.03380912599109421,0.045855404005359625,1.17169656647639
0_0_0_10_14_32,-22.0,43,6,27,symbol_null,4,1000,0.05,0.0250654982372728,0.033215547752509136,0.05483430132570693,1.2066854009307935
0_0_0_10_14_32,-22.0,43,6,28,symbol_null,4,1000,0.05,0.02428509089910005,0.025502671313128476,0.04430582337422324,1.1524570992393073
0_0_0_10_14_32,-22.0,43,6,29,symbol_null,4,1001,0.05,0.01889949241481052,0.024496575655992375,0.03216587812576778,1.1324986079095607
0_0_0_10_14_32,-22.0,43,6,30,symbol_null,4,1000,0.05,0.038927195014980674,0.022088930275235976,0.035214717079526794,1.1675484566688272
0_0_0_10_14_32,-22.0,43,6,31,symbol_null,4,1000,0.05,0.02298095713900045,0.029873809529896156,0.04057458668591358,1.1628587108762583
0_0_0_10_14_32,-22.0,43,6,32,symbol_null,4,1000,0.05,0.03244714696797582,0.029517995705661933,0.04349772203332203,1.1898210376251923
0_0_0_10_14_32,-22.0,43,6,33,symbol_null,4,1000,0.05,0.019140956055219885,0.023017951029832683,0.043255037683506706,1.137750923508621
0_0_0_10_14_32,-22.0,43,6,34,symbol_null,4,1000,0.05,0.02913115305934649,0.024629725810875438,0.04399961428884832,1.1646002441113998
0_0_0_10_14_32,-22.0,43,7,,packet_null,4,35010,0.05,0.004286931406067704,0.011054227836524525,0.018063629721325598,1.058424247541993
0_0_0_10_14_32,-22.0,43,7,0,symbol_null,4,1000,0.05,0.01952019862418579,0.027496377700285134,0.06605778892081433,1.178319089421314
0_0_0_10_14_32,-22.0,43,7,1,symbol_null,4,1000,0.05,0.015909454919780113,0.022615603633173987,0.02831864822862286,1.1202486408228154
0_0_0_10_14_32,-22.0,43,7,2,symbol_null,4,1000,0.05,0.026349756799319477,0.037833541323976747,0.05203361135211401,1.2097124539814683
0_0_0_10_14_32,-22.0,43,7,3,symbol_null,4,1000,0.05,0.022687969271833187,0.020415998278129056,0.031477680114762874,1.125924279984157
0_0_0_10_14_32,-22.0,43,7,4,symbol_null,4,1002,0.05,0.016691784258828193,0.03482238143986175,0.060036350700363096,1.2105130533231963
0_0_0_10_14_32,-22.0,43,7,5,symbol_null,4,1000,0.05,0.009231205764476046,0.03499373209833933,0.053397633173763615,1.186878488108907
0_0_0_10_14_32,-22.0,43,7,6,symbol_null,4,1000,0.05,0.01348633901886359,0.019954690055225325,0.04803051384025302,1.1244170245356482
0_0_0_10_14_32,-22.0,43,7,7,symbol_null,4,1000,0.05,0.033311950575910305,0.03890874375764809,0.05599892016562489,1.2199303345369374
0_0_0_10_14_32,-22.0,43,7,8,symbol_null,4,1000,0.05,0.024520673160174887,0.027116097509854564,0.047128127592403,1.166603278842228
0_0_0_10_14_32,-22.0,43,7,9,symbol_null,4,1000,0.05,0.0487166807848126,0.022742707657040378,0.03209130621241513,1.1793812534083612
0_0_0_10_14_32,-22.0,43,7,10,symbol_null,4,1000,0.05,0.020838459227258656,0.02361259607538053,0.03543187851248615,1.1357126128265347
0_0_0_10_14_32,-22.0,43,7,11,symbol_null,4,1000,0.05,0.02521158062905121,0.036211435502729025,0.08146487171622771,1.2375192340062997
0_0_0_10_14_32,-22.0,43,7,12,symbol_null,4,1000,0.05,0.018330135664172197,0.019536879328198965,0.04103298112856917,1.1266689016808664
0_0_0_10_14_32,-22.0,43,7,13,symbol_null,4,1002,0.05,0.04351130622958696,0.03301505946640256,0.048751303027082915,1.23613942082385
0_0_0_10_14_32,-22.0,43,7,14,symbol_null,4,1000,0.05,0.02551402175281939,0.03263456744867202,0.04348073675638442,1.172594219915936
0_0_0_10_14_32,-22.0,43,7,15,symbol_null,4,1000,0.05,0.018933531999316047,0.03262628600563667,0.048032367451047234,1.1747368156265443
0_0_0_10_14_32,-22.0,43,7,16,symbol_null,4,1000,0.05,0.019968482562810485,0.023774406157149864,0.04194134199192401,1.1413051440330444
0_0_0_10_14_32,-22.0,43,7,17,symbol_null,4,1001,0.05,0.02246571424473702,0.02112369830989973,0.028521451598175818,1.127546474471612
0_0_0_10_14_32,-22.0,43,7,18,symbol_null,4,1000,0.05,0.02499963489552887,0.023073857280660193,0.03964474634842661,1.1575943182409065
0_0_0_10_14_32,-22.0,43,7,19,symbol_null,4,1000,0.05,0.008738049239545617,0.031513280775347895,0.04322448092001961,1.1736386319527947
0_0_0_10_14_32,-22.0,43,7,20,symbol_null,4,1000,0.05,0.02003729978486016,0.041052473447560967,0.06731267978165639,1.220142762433857
0_0_0_10_14_32,-22.0,43,7,21,symbol_null,4,1000,0.05,0.03162964749795006,0.03245065136723944,0.05585434891933898,1.1785886837596649
0_0_0_10_14_32,-22.0,43,7,22,symbol_null,4,1000,0.05,0.03789238921468823,0.017785016719914844,0.03500817213434203,1.1509884665604377
0_0_0_10_14_32,-22.0,43,7,23,symbol_null,4,1000,0.05,0.024575831285290273,0.022823440188324908,0.045922644156677406,1.1546428075475086
