payload_symbol_index,gt_raw_fft_bin,savaux_argmax_bin,fused_argmax_bin,savaux_gt_rank,fused_gt_rank,rank_delta,savaux_gt_topk,fused_gt_topk,savaux_correct,fused_correct,gt_in_structured_topk,gt_path_ratio,gt_path_name,evidence_mode,dataset,target_snr_db,packet_index,packet_timing_tau0,packet_timing_slope
14,478,478,478,1,1,0,1,1,1,1,1,0.17978892189248322,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
15,267,267,267,1,1,0,1,1,1,1,1,0.1019393291530055,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
16,917,748,748,4,32,-28,1,0,0,0,1,0.04634334994070795,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
17,656,656,656,1,1,0,1,1,1,1,1,0.0897704148135313,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
18,889,889,889,1,1,0,1,1,1,1,1,0.08243748212505095,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
19,510,877,877,3,2,1,1,1,0,0,1,0.2332810213096597,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
20,860,860,860,1,1,0,1,1,1,1,1,0.02574722164715552,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
21,553,553,553,1,1,0,1,1,1,1,1,0.12906210799296738,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
22,629,629,629,1,1,0,1,1,1,1,1,0.05117406859211379,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
23,759,759,223,1,11,-10,1,0,1,0,1,0.02288957164138706,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
24,874,874,874,1,1,0,1,1,1,1,1,0.07462584047470859,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
25,720,720,720,1,1,0,1,1,1,1,1,0.057315844280078826,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
26,314,314,314,1,1,0,1,1,1,1,1,0.08961396140901777,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
27,602,602,862,1,14,-13,1,0,1,0,1,0.012419016199401573,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
28,7,7,7,1,1,0,1,1,1,1,1,0.13608035292324414,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
29,610,610,610,1,1,0,1,1,1,1,1,0.027182277095529457,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
30,887,887,0,1,14,-13,1,0,1,0,1,0.00637760645200441,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
31,920,920,920,1,1,0,1,1,1,1,1,0.09197596255737792,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
32,752,752,752,1,1,0,1,1,1,1,1,0.10854502821409623,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
33,590,590,590,1,1,0,1,1,1,1,1,0.06781951579020133,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
34,936,936,936,1,1,0,1,1,1,1,1,0.039064616206497524,packet_tau0_slope0,packet_timing,0_0_0_10_14_8,-24.0,9,0.0,0.0
0,222,222,222,1,1,0,1,1,1,1,1,0.05372182003220853,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
1,826,826,826,1,1,0,1,1,1,1,1,0.10490902018345591,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
2,922,922,922,1,1,0,1,1,1,1,1,0.09379066214859112,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
3,718,718,718,1,1,0,1,1,1,1,1,0.07468891474290949,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
4,107,107,107,1,1,0,1,1,1,1,1,0.03565170598289754,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
5,468,962,981,4,61,-57,1,0,0,0,1,0.021588914578817477,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
6,89,89,89,1,1,0,1,1,1,1,1,0.055347966220773696,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
7,713,1,201,62,55,7,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
8,865,865,865,1,1,0,1,1,1,1,1,0.017170168870808324,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
9,492,399,399,24,9,15,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
10,765,765,765,1,1,0,1,1,1,1,1,0.1052498145970381,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.09411730166194585,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
12,597,277,675,3,23,-20,1,0,0,0,1,0.11733249523347572,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
13,562,213,213,9,43,-34,0,0,0,0,1,0.10205819485452927,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
14,478,478,478,1,1,0,1,1,1,1,1,0.047841458227353875,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
15,267,267,267,1,1,0,1,1,1,1,1,0.12846049957124006,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
16,917,917,917,1,1,0,1,1,1,1,1,0.0657499328900968,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
17,656,651,624,3,15,-12,1,0,0,0,1,0.06149993671289257,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
18,889,889,434,1,2,-1,1,1,1,0,1,0.04412936769929384,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
19,510,654,353,2,14,-12,1,0,0,0,1,0.09384967857206042,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
20,860,860,860,1,1,0,1,1,1,1,1,0.07019396981945537,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
21,553,553,553,1,1,0,1,1,1,1,1,0.021031824083698077,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
22,629,998,998,11,75,-64,0,0,0,0,1,0.07083775599498968,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
23,759,759,759,1,1,0,1,1,1,1,1,0.08335003793163863,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
24,874,874,874,1,1,0,1,1,1,1,1,0.10090752171931497,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
25,720,720,720,1,1,0,1,1,1,1,1,0.039551723224686045,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
26,314,314,314,1,1,0,1,1,1,1,1,0.08981912908372248,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
27,602,602,602,1,1,0,1,1,1,1,1,0.129120614116557,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
28,7,7,7,1,1,0,1,1,1,1,1,0.07374991254159778,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
29,610,510,510,50,43,7,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
30,807,807,807,1,1,0,1,1,1,1,1,0.07512038131943313,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
31,897,897,897,1,1,0,1,1,1,1,1,0.038805193983811506,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
32,749,749,749,1,1,0,1,1,1,1,1,0.15084817166806216,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
33,584,581,584,2,1,1,1,1,0,1,1,0.18377872662005557,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
34,934,706,934,4,1,3,1,1,0,1,1,0.08821666933487778,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,1,0.0,0.0
0,803,803,490,1,2,-1,1,1,1,0,1,0.07834096350844351,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
1,826,861,861,5,25,-20,1,0,0,0,1,0.06754833277807169,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
2,922,922,922,1,1,0,1,1,1,1,1,0.06059057254901662,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
3,718,818,818,4,3,1,1,1,0,0,1,0.1043106362176317,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
4,86,86,86,1,1,0,1,1,1,1,1,0.07780362765716839,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
5,468,468,468,1,1,0,1,1,1,1,1,0.17611185174444438,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
6,89,89,89,1,1,0,1,1,1,1,1,0.10067919023314459,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
7,713,503,503,53,43,10,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
8,865,865,865,1,1,0,1,1,1,1,1,0.06611621212604532,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
9,492,492,967,1,21,-20,1,0,1,0,1,0.0746021019095763,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
10,765,765,765,1,1,0,1,1,1,1,1,0.04697156867145289,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.044685029096993324,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
12,597,597,597,1,1,0,1,1,1,1,1,0.06464192720087182,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
13,562,562,562,1,1,0,1,1,1,1,1,0.02654011694731475,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
14,478,478,478,1,1,0,1,1,1,1,1,0.019371462101188744,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
15,267,267,267,1,1,0,1,1,1,1,1,0.11132692206575932,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
16,917,917,917,1,1,0,1,1,1,1,1,0.026343635280198983,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
17,656,656,404,1,17,-16,1,0,1,0,1,0.06711851046331362,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
18,889,889,889,1,1,0,1,1,1,1,1,0.07561528810690779,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
19,510,510,510,1,1,0,1,1,1,1,1,0.11075055070979992,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
20,860,860,860,1,1,0,1,1,1,1,1,0.0556995503789978,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
21,553,683,665,2,25,-23,1,0,0,0,1,0.024249738419118295,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
22,629,629,388,1,9,-8,1,0,1,0,1,0.021439352907115315,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
23,759,397,2,32,16,16,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
24,874,874,874,1,1,0,1,1,1,1,1,0.021667318571166883,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
25,720,437,677,6,22,-16,1,0,0,0,1,0.12579254043023128,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
26,314,314,314,1,1,0,1,1,1,1,1,0.11241107502786928,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
27,602,602,602,1,1,0,1,1,1,1,1,0.0789800716890888,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
28,7,7,7,1,1,0,1,1,1,1,1,0.03588699804562347,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
29,610,610,610,1,1,0,1,1,1,1,1,0.11121105548044063,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
30,775,387,1002,2,21,-19,1,0,0,0,1,0.11389465660390388,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
31,912,912,912,1,1,0,1,1,1,1,1,0.0658324689146372,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
32,768,768,768,1,1,0,1,1,1,1,1,0.08093256655638424,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
33,581,581,581,1,1,0,1,1,1,1,1,0.051619871742571016,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
34,93,190,190,15,117,-102,0,0,0,0,1,0.044706641509143434,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_16,-24.0,2,-0.5,0.5
0,222,222,222,1,1,0,1,1,1,1,1,0.104615830609745,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
1,711,711,711,1,1,0,1,1,1,1,1,0.04795834128718648,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
2,871,871,871,1,1,0,1,1,1,1,1,0.05151713076327479,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
3,718,359,443,31,18,13,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
4,107,107,107,1,1,0,1,1,1,1,1,0.09433760476377562,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
5,468,468,468,1,1,0,1,1,1,1,1,0.053184519067027876,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
6,89,149,334,2,20,-18,1,0,0,0,1,0.060234638661495574,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
7,713,713,713,1,1,0,1,1,1,1,1,0.038889335452883145,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
8,865,865,865,1,1,0,1,1,1,1,1,0.03977130889721612,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
9,492,492,239,1,3,-2,1,1,1,0,1,0.03141004286035079,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
10,765,765,765,1,1,0,1,1,1,1,1,0.05910490311393413,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
11,1023,954,954,3,25,-22,1,0,0,0,1,0.06403167077782157,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
12,597,597,597,1,1,0,1,1,1,1,1,0.07904994170500661,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
13,562,562,562,1,1,0,1,1,1,1,1,0.09060801032472197,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
14,478,478,478,1,1,0,1,1,1,1,1,0.07162049793479061,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
15,267,267,267,1,1,0,1,1,1,1,1,0.0562880179335724,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
16,917,917,917,1,1,0,1,1,1,1,1,0.10565591774985965,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
17,656,656,656,1,1,0,1,1,1,1,1,0.06347681322349905,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
18,889,888,957,8,40,-32,1,0,0,0,1,0.09225308114605789,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
19,510,510,510,1,1,0,1,1,1,1,1,0.026103752400467098,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
20,860,860,860,1,1,0,1,1,1,1,1,0.08612511607545519,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
21,553,553,553,1,1,0,1,1,1,1,1,0.0680865158036339,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
22,629,629,629,1,1,0,1,1,1,1,1,0.09253309398753584,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
23,759,759,759,1,1,0,1,1,1,1,1,0.014126974865434223,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
24,874,874,874,1,1,0,1,1,1,1,1,0.06209512538528319,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
25,720,720,720,1,1,0,1,1,1,1,1,0.16417564608852028,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
26,314,314,314,1,1,0,1,1,1,1,1,0.10495464936853634,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
27,602,602,602,1,1,0,1,1,1,1,1,0.03531947105822697,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
28,7,7,7,1,1,0,1,1,1,1,1,0.07081660218100298,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
29,610,610,610,1,1,0,1,1,1,1,1,0.07805063614243064,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
30,778,778,604,1,4,-3,1,1,1,0,1,0.05754121006715398,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
31,897,897,954,1,11,-10,1,0,1,0,1,0.03943252354574427,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
32,740,740,740,1,1,0,1,1,1,1,1,0.04519092163294941,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
33,590,590,590,1,1,0,1,1,1,1,1,0.07664301210832426,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
34,930,930,930,1,1,0,1,1,1,1,1,0.08401051088622034,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,3,0.5,-0.5
0,222,222,222,1,1,0,1,1,1,1,1,0.024625207839842133,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
1,826,826,826,1,1,0,1,1,1,1,1,0.10791011863762545,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
2,871,871,871,1,1,0,1,1,1,1,1,0.0419528711216635,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
3,718,718,718,1,1,0,1,1,1,1,1,0.04615252056713538,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
4,86,86,86,1,1,0,1,1,1,1,1,0.08552218650856037,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
5,468,468,468,1,1,0,1,1,1,1,1,0.07607417136294262,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
6,89,89,89,1,1,0,1,1,1,1,1,0.08858419077208668,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
7,713,713,713,1,1,0,1,1,1,1,1,0.08015748235188765,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
8,865,865,645,1,4,-3,1,1,1,0,1,0.05997087920382383,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
9,492,492,492,1,1,0,1,1,1,1,1,0.04512966078338982,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
10,765,629,629,2,30,-28,1,0,0,0,1,0.048167288277317886,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
11,1023,588,568,2,9,-7,1,0,0,0,1,0.03179606305052092,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
12,597,597,186,1,75,-74,1,0,1,0,1,0.008291382950118166,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
13,562,562,457,1,4,-3,1,1,1,0,1,0.05489585848545602,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
14,478,478,478,1,1,0,1,1,1,1,1,0.1312811846874658,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
15,267,267,267,1,1,0,1,1,1,1,1,0.2039883357492702,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
16,917,917,917,1,1,0,1,1,1,1,1,0.0634982120748086,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
17,656,656,656,1,1,0,1,1,1,1,1,0.01593993387041101,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
18,889,686,686,49,44,5,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
19,510,510,510,1,1,0,1,1,1,1,1,0.059660832532102005,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
20,860,860,860,1,1,0,1,1,1,1,1,0.08239398259349245,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
21,553,553,553,1,1,0,1,1,1,1,1,0.19770593155672844,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
22,629,629,629,1,1,0,1,1,1,1,1,0.04995143192443209,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
23,759,759,759,1,1,0,1,1,1,1,1,0.0934827620434459,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
24,874,874,639,1,2,-1,1,1,1,0,1,0.060269464349181553,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
25,720,720,720,1,1,0,1,1,1,1,1,0.08305750053793577,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
26,314,314,314,1,1,0,1,1,1,1,1,0.10294008839437323,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
27,602,602,602,1,1,0,1,1,1,1,1,0.06490388805089875,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
28,7,7,7,1,1,0,1,1,1,1,1,0.06309535750322895,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
29,610,610,610,1,1,0,1,1,1,1,1,0.13909934869345394,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
30,823,823,823,1,1,0,1,1,1,1,1,0.020841700133411644,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
31,913,913,913,1,1,0,1,1,1,1,1,0.06848000360467556,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
32,741,741,432,1,2,-1,1,1,1,0,1,0.09701371559859039,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
33,581,881,422,34,24,10,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
34,91,91,91,1,1,0,1,1,1,1,1,0.09407378536523144,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-24.0,5,0.0,0.0
0,803,803,803,1,1,0,1,1,1,1,1,0.021309586107807442,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,6,-0.5,-0.5
1,826,826,826,1,1,0,1,1,1,1,1,0.10478257148371195,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,6,-0.5,-0.5
2,871,871,158,1,2,-1,1,1,1,0,1,0.014770179845489747,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,6,-0.5,-0.5
3,718,718,282,1,8,-7,1,1,1,0,1,0.024030137422361052,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,6,-0.5,-0.5
4,107,107,107,1,1,0,1,1,1,1,1,0.04492461774999236,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,6,-0.5,-0.5
5,468,468,468,1,1,0,1,1,1,1,1,0.057711355429182855,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,6,-0.5,-0.5
6,89,89,89,1,1,0,1,1,1,1,1,0.09407372996491838,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,6,-0.5,-0.5
7,713,713,713,1,1,0,1,1,1,1,1,0.035475109653693764,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,6,-0.5,-0.5
8,865,865,865,1,1,0,1,1,1,1,1,0.06219674441954778,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,6,-0.5,-0.5
9,492,492,492,1,1,0,1,1,1,1,1,0.03985267148478251,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,6,-0.5,-0.5
10,765,765,765,1,1,0,1,1,1,1,1,0.04823596102315161,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,6,-0.5,-0.5
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.10451369372468525,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,6,-0.5,-0.5
12,597,597,597,1,1,0,1,1,1,1,1,0.07913736062583619,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-24.0,6,-0.5,-0.5
