dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,savaux_top1_raw_bin,phase_line_raw_bin,gt_symbol,savaux_top1_symbol,phase_line_symbol,gt_in_stage1_top40_raw,gt_in_actual_viterbi_candidates_raw,stage1_topk_size,actual_viterbi_candidate_count,effective_top_l,hard_anchor,high_confidence,pre_hard_anchor_count,hard_anchor_rmse_pi,category,gt_local_score,selected_local_score,local_score_delta_gt_minus_selected,lock_active
0_0_0_10_14_16,-22.0,43,6,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8927559776327917,0.8927559776327917,0.0,1
0_0_0_10_14_16,-22.0,43,6,12,597,597,597,596,596,596,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8948921661502535,0.8948921661502535,0.0,1
0_0_0_10_14_16,-22.0,43,6,13,562,562,562,561,561,561,1,1,40,4,40,0,1,27,0.20015230306434886,A_savaux_ok_phase_ok,1.0254098135354461,1.0254098135354461,0.0,1
0_0_0_10_14_16,-22.0,43,6,14,478,478,478,477,477,477,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8979587126880886,0.8979587126880886,0.0,1
0_0_0_10_14_16,-22.0,43,6,15,267,267,267,266,266,266,1,1,40,4,40,0,1,27,0.20015230306434886,A_savaux_ok_phase_ok,1.0360417908334847,1.0360417908334847,0.0,1
0_0_0_10_14_16,-22.0,43,6,16,917,917,917,916,916,916,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.882187458440619,0.882187458440619,0.0,1
0_0_0_10_14_16,-22.0,43,6,17,656,656,656,655,655,655,1,1,40,4,40,0,1,27,0.20015230306434886,A_savaux_ok_phase_ok,1.0297298463970865,1.0297298463970865,0.0,1
0_0_0_10_14_16,-22.0,43,6,18,889,889,889,888,888,888,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8835678881158162,0.8835678881158162,0.0,1
0_0_0_10_14_16,-22.0,43,6,19,510,510,510,509,509,509,1,1,40,40,40,0,0,27,0.20015230306434886,A_savaux_ok_phase_ok,1.0452391906863565,1.0452391906863565,0.0,0
0_0_0_10_14_16,-22.0,43,6,20,860,860,860,859,859,859,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8958970090262169,0.8958970090262169,0.0,1
0_0_0_10_14_16,-22.0,43,6,21,553,553,553,552,552,552,1,1,40,4,40,0,1,27,0.20015230306434886,A_savaux_ok_phase_ok,1.0525842202842868,1.0525842202842868,0.0,1
0_0_0_10_14_16,-22.0,43,6,22,629,629,629,628,628,628,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8873099863962144,0.8873099863962144,0.0,1
0_0_0_10_14_16,-22.0,43,6,23,759,759,759,758,758,758,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8942545102714791,0.8942545102714791,0.0,1
0_0_0_10_14_16,-22.0,43,6,24,874,874,874,873,873,873,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8903480831081021,0.8903480831081021,0.0,1
0_0_0_10_14_16,-22.0,43,6,25,720,720,720,719,719,719,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8945846742888823,0.8945846742888823,0.0,1
0_0_0_10_14_16,-22.0,43,6,26,314,314,314,313,313,313,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8888689527680658,0.8888689527680658,0.0,1
0_0_0_10_14_16,-22.0,43,6,27,602,602,602,601,601,601,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8930771254595132,0.8930771254595132,0.0,1
0_0_0_10_14_16,-22.0,43,6,28,7,7,7,6,6,6,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8984104656000015,0.8984104656000015,0.0,1
0_0_0_10_14_16,-22.0,43,6,29,610,610,610,609,609,609,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8998333629669153,0.8998333629669153,0.0,1
0_0_0_10_14_16,-22.0,43,6,30,791,791,791,790,790,790,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.885770184924558,0.885770184924558,0.0,1
0_0_0_10_14_16,-22.0,43,6,31,928,928,928,927,927,927,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8994572226756002,0.8994572226756002,0.0,1
0_0_0_10_14_16,-22.0,43,6,32,760,760,760,759,759,759,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8981663168119187,0.8981663168119187,0.0,1
0_0_0_10_14_16,-22.0,43,6,33,584,584,584,583,583,583,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.896712345834884,0.896712345834884,0.0,1
0_0_0_10_14_16,-22.0,43,6,34,932,932,932,931,931,931,1,1,40,1,40,1,1,27,0.20015230306434886,A_savaux_ok_phase_ok,0.8948077887864362,0.8948077887864362,0.0,1
0_0_0_10_14_16,-22.0,43,8,0,803,803,803,802,802,802,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8914790083525342,0.8914790083525342,0.0,1
0_0_0_10_14_16,-22.0,43,8,1,711,711,711,710,710,710,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8926958453572722,0.8926958453572722,0.0,1
0_0_0_10_14_16,-22.0,43,8,2,922,922,922,921,921,921,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8943918337948344,0.8943918337948344,0.0,1
0_0_0_10_14_16,-22.0,43,8,3,691,691,691,690,690,690,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8982122065471251,0.8982122065471251,0.0,1
0_0_0_10_14_16,-22.0,43,8,4,86,86,86,85,85,85,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8995316734767949,0.8995316734767949,0.0,1
0_0_0_10_14_16,-22.0,43,8,5,468,468,468,467,467,467,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8824241496177193,0.8824241496177193,0.0,1
0_0_0_10_14_16,-22.0,43,8,6,89,89,89,88,88,88,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8870422870024853,0.8870422870024853,0.0,1
0_0_0_10_14_16,-22.0,43,8,7,713,713,713,712,712,712,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8845069880107821,0.8845069880107821,0.0,1
0_0_0_10_14_16,-22.0,43,8,8,865,865,865,864,864,864,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8976947379279294,0.8976947379279294,0.0,1
0_0_0_10_14_16,-22.0,43,8,9,492,492,492,491,491,491,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8887088869208837,0.8887088869208837,0.0,1
0_0_0_10_14_16,-22.0,43,8,10,765,765,765,764,764,764,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8982860602352818,0.8982860602352818,0.0,1
0_0_0_10_14_16,-22.0,43,8,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8908999992113826,0.8908999992113826,0.0,1
0_0_0_10_14_16,-22.0,43,8,12,597,597,597,596,596,596,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8855446923290959,0.8855446923290959,0.0,1
0_0_0_10_14_16,-22.0,43,8,13,562,562,562,561,561,561,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8922841033114133,0.8922841033114133,0.0,1
0_0_0_10_14_16,-22.0,43,8,14,478,478,478,477,477,477,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8986767957724852,0.8986767957724852,0.0,1
0_0_0_10_14_16,-22.0,43,8,15,267,267,267,266,266,266,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8988528062226123,0.8988528062226123,0.0,1
0_0_0_10_14_16,-22.0,43,8,16,917,917,917,916,916,916,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8972562638700848,0.8972562638700848,0.0,1
0_0_0_10_14_16,-22.0,43,8,17,656,656,656,655,655,655,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8969695138280709,0.8969695138280709,0.0,1
0_0_0_10_14_16,-22.0,43,8,18,889,889,889,888,888,888,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8938221171729008,0.8938221171729008,0.0,1
0_0_0_10_14_16,-22.0,43,8,19,510,510,510,509,509,509,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.890392711299714,0.890392711299714,0.0,1
0_0_0_10_14_16,-22.0,43,8,20,860,860,860,859,859,859,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8899437191666789,0.8899437191666789,0.0,1
0_0_0_10_14_16,-22.0,43,8,21,553,553,553,552,552,552,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8946645215036486,0.8946645215036486,0.0,1
0_0_0_10_14_16,-22.0,43,8,22,629,629,629,628,628,628,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8942625776619113,0.8942625776619113,0.0,1
0_0_0_10_14_16,-22.0,43,8,23,759,759,759,758,758,758,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8959523900695515,0.8959523900695515,0.0,1
0_0_0_10_14_16,-22.0,43,8,24,874,874,874,873,873,873,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.888900565192673,0.888900565192673,0.0,1
0_0_0_10_14_16,-22.0,43,8,25,720,720,720,719,719,719,1,1,40,4,40,0,1,33,0.20502910202178373,A_savaux_ok_phase_ok,1.0242761792479014,1.0242761792479014,0.0,1
0_0_0_10_14_16,-22.0,43,8,26,314,314,314,313,313,313,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8969037175952437,0.8969037175952437,0.0,1
0_0_0_10_14_16,-22.0,43,8,27,602,602,602,601,601,601,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8910517227361429,0.8910517227361429,0.0,1
0_0_0_10_14_16,-22.0,43,8,28,7,7,7,6,6,6,1,1,40,40,40,0,0,33,0.20502910202178373,A_savaux_ok_phase_ok,1.0523564113914738,1.0523564113914738,0.0,0
0_0_0_10_14_16,-22.0,43,8,29,610,610,610,609,609,609,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8920129482488535,0.8920129482488535,0.0,1
0_0_0_10_14_16,-22.0,43,8,30,775,775,775,774,774,774,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8986427091799589,0.8986427091799589,0.0,1
0_0_0_10_14_16,-22.0,43,8,31,920,920,920,919,919,919,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8970766149280004,0.8970766149280004,0.0,1
0_0_0_10_14_16,-22.0,43,8,32,753,753,753,752,752,752,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8807583555248967,0.8807583555248967,0.0,1
0_0_0_10_14_16,-22.0,43,8,33,586,586,586,585,585,585,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8973544776860507,0.8973544776860507,0.0,1
0_0_0_10_14_16,-22.0,43,8,34,91,91,91,90,90,90,1,1,40,1,40,1,1,33,0.20502910202178373,A_savaux_ok_phase_ok,0.8928831678652067,0.8928831678652067,0.0,1
0_0_0_10_14_16,-22.0,43,9,0,222,222,222,221,221,221,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8985922174072319,0.8985922174072319,0.0,1
0_0_0_10_14_16,-22.0,43,9,1,826,826,826,825,825,825,1,1,40,4,40,0,1,23,0.21694960392674195,A_savaux_ok_phase_ok,1.0499513755220127,1.0499513755220127,0.0,1
0_0_0_10_14_16,-22.0,43,9,2,922,922,922,921,921,921,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8965515286110314,0.8965515286110314,0.0,1
0_0_0_10_14_16,-22.0,43,9,3,691,691,691,690,690,690,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8962191208274788,0.8962191208274788,0.0,1
0_0_0_10_14_16,-22.0,43,9,4,86,86,86,85,85,85,1,1,40,4,40,0,1,23,0.21694960392674195,A_savaux_ok_phase_ok,1.0519984605026012,1.0519984605026012,0.0,1
0_0_0_10_14_16,-22.0,43,9,5,468,468,468,467,467,467,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8867340712341858,0.8867340712341858,0.0,1
0_0_0_10_14_16,-22.0,43,9,6,89,89,89,88,88,88,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8962599148099594,0.8962599148099594,0.0,1
0_0_0_10_14_16,-22.0,43,9,7,713,713,713,712,712,712,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8973974780507811,0.8973974780507811,0.0,1
0_0_0_10_14_16,-22.0,43,9,8,865,865,865,864,864,864,1,1,40,40,40,0,0,23,0.21694960392674195,A_savaux_ok_phase_ok,1.0387203525880837,1.0387203525880837,0.0,0
0_0_0_10_14_16,-22.0,43,9,9,492,492,492,491,491,491,1,1,40,4,40,0,1,23,0.21694960392674195,A_savaux_ok_phase_ok,1.0257954941431122,1.0257954941431122,0.0,1
0_0_0_10_14_16,-22.0,43,9,10,765,765,765,764,764,764,1,1,40,4,40,0,1,23,0.21694960392674195,A_savaux_ok_phase_ok,1.0558142292703505,1.0558142292703505,0.0,1
0_0_0_10_14_16,-22.0,43,9,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8888441667333397,0.8888441667333397,0.0,1
0_0_0_10_14_16,-22.0,43,9,12,597,597,597,596,596,596,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8979286294970804,0.8979286294970804,0.0,1
0_0_0_10_14_16,-22.0,43,9,13,562,562,562,561,561,561,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8940277566030739,0.8940277566030739,0.0,1
0_0_0_10_14_16,-22.0,43,9,14,478,478,478,477,477,477,1,1,40,4,40,0,1,23,0.21694960392674195,A_savaux_ok_phase_ok,1.0298401664439858,1.0298401664439858,0.0,1
0_0_0_10_14_16,-22.0,43,9,15,267,267,267,266,266,266,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8955526595537497,0.8955526595537497,0.0,1
0_0_0_10_14_16,-22.0,43,9,16,917,917,917,916,916,916,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8972793859058802,0.8972793859058802,0.0,1
0_0_0_10_14_16,-22.0,43,9,17,656,656,656,655,655,655,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8886790084009041,0.8886790084009041,0.0,1
0_0_0_10_14_16,-22.0,43,9,18,889,889,889,888,888,888,1,1,40,4,40,0,1,23,0.21694960392674195,A_savaux_ok_phase_ok,1.036199309761184,1.036199309761184,0.0,1
0_0_0_10_14_16,-22.0,43,9,19,510,510,510,509,509,509,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8970039361806634,0.8970039361806634,0.0,1
0_0_0_10_14_16,-22.0,43,9,20,860,860,860,859,859,859,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8906132499450543,0.8906132499450543,0.0,1
0_0_0_10_14_16,-22.0,43,9,21,553,553,553,552,552,552,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8985643993687749,0.8985643993687749,0.0,1
0_0_0_10_14_16,-22.0,43,9,22,629,629,629,628,628,628,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8904596839493101,0.8904596839493101,0.0,1
0_0_0_10_14_16,-22.0,43,9,23,759,759,759,758,758,758,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8859607990854846,0.8859607990854846,0.0,1
0_0_0_10_14_16,-22.0,43,9,24,874,874,874,873,873,873,1,1,40,4,40,0,1,23,0.21694960392674195,A_savaux_ok_phase_ok,1.028001255266484,1.028001255266484,0.0,1
0_0_0_10_14_16,-22.0,43,9,25,720,720,720,719,719,719,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8828182779385552,0.8828182779385552,0.0,1
0_0_0_10_14_16,-22.0,43,9,26,314,314,314,313,313,313,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8982406919348378,0.8982406919348378,0.0,1
0_0_0_10_14_16,-22.0,43,9,27,602,602,602,601,601,601,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8896919865157217,0.8896919865157217,0.0,1
0_0_0_10_14_16,-22.0,43,9,28,7,7,7,6,6,6,1,1,40,40,40,0,0,23,0.21694960392674195,A_savaux_ok_phase_ok,1.0275540767340903,1.0275540767340903,0.0,0
0_0_0_10_14_16,-22.0,43,9,29,610,610,610,609,609,609,1,1,40,4,40,0,1,23,0.21694960392674195,A_savaux_ok_phase_ok,1.0290020102596302,1.0290020102596302,0.0,1
0_0_0_10_14_16,-22.0,43,9,30,794,794,794,793,793,793,1,1,40,4,40,0,1,23,0.21694960392674195,A_savaux_ok_phase_ok,1.0379971767093803,1.0379971767093803,0.0,1
0_0_0_10_14_16,-22.0,43,9,31,905,905,905,904,904,904,1,1,40,4,40,0,1,23,0.21694960392674195,A_savaux_ok_phase_ok,1.0388537400916793,1.0388537400916793,0.0,1
0_0_0_10_14_16,-22.0,43,9,32,741,741,741,740,740,740,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8931802814720033,0.8931802814720033,0.0,1
0_0_0_10_14_16,-22.0,43,9,33,580,580,580,579,579,579,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.897678816258146,0.897678816258146,0.0,1
0_0_0_10_14_16,-22.0,43,9,34,89,89,89,88,88,88,1,1,40,1,40,1,1,23,0.21694960392674195,A_savaux_ok_phase_ok,0.8990035133563086,0.8990035133563086,0.0,1
0_0_0_10_14_16,-22.0,43,10,0,803,803,803,802,802,802,1,1,40,4,40,0,1,26,0.21022595092902152,A_savaux_ok_phase_ok,1.0000190173399113,1.0000190173399113,0.0,1
0_0_0_10_14_16,-22.0,43,10,1,826,826,826,825,825,825,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8974057235022671,0.8974057235022671,0.0,1
0_0_0_10_14_16,-22.0,43,10,2,922,922,922,921,921,921,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8898258905079071,0.8898258905079071,0.0,1
0_0_0_10_14_16,-22.0,43,10,3,691,691,691,690,690,690,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.895208329792998,0.895208329792998,0.0,1
0_0_0_10_14_16,-22.0,43,10,4,107,107,107,106,106,106,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8857783611454099,0.8857783611454099,0.0,1
0_0_0_10_14_16,-22.0,43,10,5,468,468,468,467,467,467,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8961081842624428,0.8961081842624428,0.0,1
0_0_0_10_14_16,-22.0,43,10,6,89,89,89,88,88,88,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8926000114772643,0.8926000114772643,0.0,1
0_0_0_10_14_16,-22.0,43,10,7,713,713,713,712,712,712,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8953201151511015,0.8953201151511015,0.0,1
0_0_0_10_14_16,-22.0,43,10,8,865,865,865,864,864,864,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8976356718900088,0.8976356718900088,0.0,1
0_0_0_10_14_16,-22.0,43,10,9,492,492,492,491,491,491,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8947904117158749,0.8947904117158749,0.0,1
0_0_0_10_14_16,-22.0,43,10,10,765,765,765,764,764,764,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.892077620866636,0.892077620866636,0.0,1
0_0_0_10_14_16,-22.0,43,10,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.899113556383845,0.899113556383845,0.0,1
0_0_0_10_14_16,-22.0,43,10,12,597,597,597,596,596,596,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8911136789976131,0.8911136789976131,0.0,1
0_0_0_10_14_16,-22.0,43,10,13,562,562,562,561,561,561,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8925765076672999,0.8925765076672999,0.0,1
0_0_0_10_14_16,-22.0,43,10,14,478,478,478,477,477,477,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.894864618739661,0.894864618739661,0.0,1
0_0_0_10_14_16,-22.0,43,10,15,267,267,267,266,266,266,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8924605401784779,0.8924605401784779,0.0,1
0_0_0_10_14_16,-22.0,43,10,16,917,917,917,916,916,916,1,1,40,4,40,0,1,26,0.21022595092902152,A_savaux_ok_phase_ok,1.057395511719161,1.057395511719161,0.0,1
0_0_0_10_14_16,-22.0,43,10,17,656,656,656,655,655,655,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.892696900997074,0.892696900997074,0.0,1
0_0_0_10_14_16,-22.0,43,10,18,889,889,889,888,888,888,1,1,40,4,40,0,1,26,0.21022595092902152,A_savaux_ok_phase_ok,1.0457473768069476,1.0457473768069476,0.0,1
0_0_0_10_14_16,-22.0,43,10,19,510,510,510,509,509,509,1,1,40,4,40,0,1,26,0.21022595092902152,A_savaux_ok_phase_ok,1.0559556440619524,1.0559556440619524,0.0,1
0_0_0_10_14_16,-22.0,43,10,20,860,860,860,859,859,859,1,1,40,4,40,0,1,26,0.21022595092902152,A_savaux_ok_phase_ok,1.0222123668046883,1.0222123668046883,0.0,1
0_0_0_10_14_16,-22.0,43,10,21,553,553,553,552,552,552,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8932751843423844,0.8932751843423844,0.0,1
0_0_0_10_14_16,-22.0,43,10,22,629,629,629,628,628,628,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8904904277086825,0.8904904277086825,0.0,1
0_0_0_10_14_16,-22.0,43,10,23,759,759,759,758,758,758,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8891289368482456,0.8891289368482456,0.0,1
0_0_0_10_14_16,-22.0,43,10,24,874,874,874,873,873,873,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8989409494883138,0.8989409494883138,0.0,1
0_0_0_10_14_16,-22.0,43,10,25,720,720,720,719,719,719,1,1,40,4,40,0,1,26,0.21022595092902152,A_savaux_ok_phase_ok,1.0543802740175177,1.0543802740175177,0.0,1
0_0_0_10_14_16,-22.0,43,10,26,314,314,314,313,313,313,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8925139344404833,0.8925139344404833,0.0,1
0_0_0_10_14_16,-22.0,43,10,27,602,602,602,601,601,601,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8907465957661347,0.8907465957661347,0.0,1
0_0_0_10_14_16,-22.0,43,10,28,7,7,7,6,6,6,1,1,40,4,40,0,1,26,0.21022595092902152,A_savaux_ok_phase_ok,1.0440583154629026,1.0440583154629026,0.0,1
0_0_0_10_14_16,-22.0,43,10,29,610,610,610,609,609,609,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8997871632655583,0.8997871632655583,0.0,1
0_0_0_10_14_16,-22.0,43,10,30,826,826,826,825,825,825,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8954601706948219,0.8954601706948219,0.0,1
0_0_0_10_14_16,-22.0,43,10,31,904,904,904,903,903,903,1,1,40,4,40,0,1,26,0.21022595092902152,A_savaux_ok_phase_ok,1.0506120233181395,1.0506120233181395,0.0,1
0_0_0_10_14_16,-22.0,43,10,32,760,760,760,759,759,759,1,1,40,4,40,0,1,26,0.21022595092902152,A_savaux_ok_phase_ok,1.0268069694955717,1.0268069694955717,0.0,1
0_0_0_10_14_16,-22.0,43,10,33,577,577,577,576,576,576,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.8975465683407703,0.8975465683407703,0.0,1
0_0_0_10_14_16,-22.0,43,10,34,930,930,930,929,929,929,1,1,40,1,40,1,1,26,0.21022595092902152,A_savaux_ok_phase_ok,0.897743764777857,0.897743764777857,0.0,1
0_0_0_10_14_16,-22.0,43,11,0,222,222,222,221,221,221,1,1,40,4,40,1,1,32,0.7330289572178379,A_savaux_ok_phase_ok,0.895008448011293,0.895008448011293,0.0,1
0_0_0_10_14_16,-22.0,43,11,1,711,711,711,710,710,710,1,1,40,4,40,1,1,32,0.7330289572178379,A_savaux_ok_phase_ok,0.8972968927757267,0.8972968927757267,0.0,1
0_0_0_10_14_16,-22.0,43,11,2,871,871,871,870,870,870,1,1,40,4,40,1,1,32,0.7330289572178379,A_savaux_ok_phase_ok,0.8951806490783294,0.8951806490783294,0.0,1
0_0_0_10_14_16,-22.0,43,11,3,691,691,691,690,690,690,1,1,40,4,40,1,1,32,0.7330289572178379,A_savaux_ok_phase_ok,0.8922871794231103,0.8922871794231103,0.0,1
0_0_0_10_14_16,-22.0,43,11,4,86,86,86,85,85,85,1,1,40,4,40,1,1,32,0.7330289572178379,A_savaux_ok_phase_ok,0.8975386961583799,0.8975386961583799,0.0,1
0_0_0_10_14_16,-22.0,43,11,5,468,468,468,467,467,467,1,1,40,4,40,1,1,32,0.7330289572178379,A_savaux_ok_phase_ok,0.8855295065451311,0.8855295065451311,0.0,1
0_0_0_10_14_16,-22.0,43,11,6,89,89,89,88,88,88,1,1,40,4,40,1,1,32,0.7330289572178379,A_savaux_ok_phase_ok,0.8967918735593597,0.8967918735593597,0.0,1
0_0_0_10_14_16,-22.0,43,11,7,713,713,713,712,712,712,1,1,40,4,40,1,1,32,0.7330289572178379,A_savaux_ok_phase_ok,0.8989811698036965,0.8989811698036965,0.0,1
0_0_0_10_14_16,-22.0,43,11,8,865,865,865,864,864,864,1,1,40,4,40,1,1,32,0.7330289572178379,A_savaux_ok_phase_ok,0.8976749297158155,0.8976749297158155,0.0,1
0_0_0_10_14_16,-22.0,43,11,9,492,492,492,491,491,491,1,1,40,4,40,1,1,32,0.7330289572178379,A_savaux_ok_phase_ok,0.898435815151396,0.898435815151396,0.0,1
