dataset,scenario,snr_db,blocker_isr_db,blocker_frequency,seed,packet_index,payload_symbol_index,raw_start_sample,demod_start_sample,origin_shift,sf,os_factor,signal_reference_power,gt_bin,savaux_bin,cleaned_bin,alias_trim_bin,savaux_error,alias_trim_error,fix,break,gate_triggered,changed,blocker_count,clean_gain_db,strongest_tone_prominence_db,strongest_tone_power_fraction,estimated_blocker_frequency,blocker_frequency_error,savaux_seconds,alias_trim_overhead_seconds
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,8,29,13172294,13172296,2,10,4,7.296177892314805e-05,610,955,610,955,1,1,0,0,1,0,1,2.647473362715847,38.71591824150159,0.5611916910142094,0.05000091650408148,9.165040815162229e-07,0.0013902999999118038,0.00341630000002624
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,8,30,13176390,13176392,2,10,4,7.296177892314805e-05,775,72,775,72,1,1,0,0,1,0,1,1.152319518530456,38.59717393668439,0.5559230360520347,0.05000051958406154,5.195840615535019e-07,0.0011195999995834427,0.003170299999510462
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,8,31,13180486,13180488,2,10,4,7.296177892314805e-05,920,829,920,920,1,0,1,0,1,1,1,5.034471674686824,38.5369809858032,0.5566640512493256,0.04999990614467611,-9.385532390160378e-08,0.0011060000006182236,0.0029236000000310014
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,8,32,13184582,13184584,2,10,4,7.296177892314805e-05,753,753,753,753,0,0,0,0,1,0,1,0.0,38.656614428279845,0.5568467995767976,0.05000213512562615,2.1351256261903373e-06,0.0010400000001027365,0.0032228000000031898
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,8,33,13188678,13188680,2,10,4,7.296177892314805e-05,586,586,586,586,0,0,0,0,1,0,1,0.0,38.50038156252975,0.5521242644244225,0.05000118657404059,1.1865740405792025e-06,0.0012701999994533253,0.0031763000006321818
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,8,34,13192774,13192776,2,10,4,7.296177892314805e-05,91,108,91,108,1,1,0,0,1,0,1,0.6037192933525537,38.51450679589397,0.5488675293563575,0.05000270994443008,2.709944430079325e-06,0.0014389999996637926,0.003078599999753351
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,0,14553874,14553876,2,10,4,7.296177892314805e-05,222,191,222,222,1,0,1,0,1,1,1,4.499288784011336,38.51432586127709,0.553369874779105,0.0500027986795566,2.7986795565482225e-06,0.0011051000001316424,0.0029276000004756497
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,1,14557970,14557972,2,10,4,7.296177892314805e-05,826,791,832,791,1,1,0,0,1,0,1,2.7939836477994033,38.572520833537396,0.556892155600386,0.04999979020662107,-2.0979337894688754e-07,0.0013231000002633664,0.003543000000718166
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,2,14562066,14562068,2,10,4,7.296177892314805e-05,922,792,922,922,1,0,1,0,1,1,1,4.205013667707388,38.66358223780346,0.5596971794835124,0.05000098855962855,9.885596286007825e-07,0.0012722999999823514,0.003333999999995285
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,3,14566162,14566164,2,10,4,7.296177892314805e-05,691,935,691,691,1,0,1,0,1,1,1,4.314505876811159,38.5506923685815,0.5532670789244154,0.04999890880090923,-1.0911990907525038e-06,0.0012581999999383697,0.0033684999998513376
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,4,14570258,14570260,2,10,4,7.296177892314805e-05,86,86,86,86,0,0,0,0,1,0,1,0.0,38.19752610211503,0.5329703325067456,0.049999387616457,-6.123835429860947e-07,0.0013036999998803367,0.003687800000079733
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,5,14574354,14574356,2,10,4,7.296177892314805e-05,468,856,468,468,1,0,1,0,1,1,1,3.495225164687038,38.45534748620603,0.5470043481524524,0.04999922176679819,-7.782332018257954e-07,0.001299799999287643,0.0034943000000566826
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,6,14578450,14578452,2,10,4,7.296177892314805e-05,89,320,89,320,1,1,0,0,1,0,1,2.6447481948281517,38.59841231292933,0.5572811439523436,0.049998921329948764,-1.0786700512244174e-06,0.001433099999303522,0.004000799999630544
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,7,14582546,14582548,2,10,4,7.296177892314805e-05,713,996,713,713,1,0,1,0,1,1,1,3.87900648469087,38.48572422060224,0.5516574052084267,0.049999476654948166,-5.233450518504768e-07,0.0013173000006645452,0.004213200000776851
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,8,14586642,14586644,2,10,4,7.296177892314805e-05,865,692,814,692,1,1,0,0,1,0,1,2.812781645011568,38.59399642058848,0.5584503108357769,0.050000113675722456,1.1367572250176039e-07,0.0013331999998626998,0.0034740000000965665
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,9,14590738,14590740,2,10,4,7.296177892314805e-05,492,492,492,492,0,0,0,0,1,0,1,0.0,38.70150506027458,0.5651934737552665,0.049999162382915525,-8.376170844703879e-07,0.0013791999999739346,0.0036770000006072223
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,10,14594834,14594836,2,10,4,7.296177892314805e-05,765,791,765,765,1,0,1,0,1,1,1,6.425383706655399,38.40585365236075,0.5480233505709586,0.049999686931875294,-3.1306812470210943e-07,0.0013231000002633664,0.004396899999846937
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,11,14598930,14598932,2,10,4,7.296177892314805e-05,1023,1023,1023,1023,0,0,0,0,1,0,1,0.0,38.61461481398256,0.5535477986991432,0.04999939669055934,-6.033094406832085e-07,0.0013242000004538568,0.003442400000494672
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,12,14603026,14603028,2,10,4,7.296177892314805e-05,597,101,597,101,1,1,0,0,1,0,1,2.624462612537327,38.60039891814953,0.557804311812869,0.05000182690327426,1.826903274215752e-06,0.0013107000004310976,0.0035368000008020317
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,13,14607122,14607124,2,10,4,7.296177892314805e-05,562,824,562,824,1,1,0,0,1,0,1,1.1337195668278017,38.66238904975645,0.5576157008009344,0.05000179294731069,1.7929473107303195e-06,0.001403599999321159,0.005164700000023004
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,14,14611218,14611220,2,10,4,7.296177892314805e-05,478,838,478,838,1,1,0,0,1,0,1,1.9861203441330975,38.5684083306334,0.5564908721658873,0.049999505237260156,-4.947627398332877e-07,0.0013834999999744468,0.004364000000350643
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,15,14615314,14615316,2,10,4,7.296177892314805e-05,267,267,267,267,0,0,0,0,1,0,1,0.0,38.67968676069069,0.5585668326821698,0.050000411743694385,4.1174369436181024e-07,0.0012692999998762389,0.0033852000005936134
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,16,14619410,14619412,2,10,4,7.296177892314805e-05,917,936,917,936,1,1,0,0,1,0,1,0.6834114248082428,38.53977696492582,0.5507496886740134,0.05000061385540594,6.13855405950936e-07,0.001721200000247336,0.003490099999908125
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,17,14623506,14623508,2,10,4,7.296177892314805e-05,656,656,656,656,0,0,0,0,1,0,1,0.0,38.58805805403649,0.5580771436967921,0.05000185183330568,1.8518333056993797e-06,0.0013030999998591142,0.0034829999995054095
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,18,14627602,14627604,2,10,4,7.296177892314805e-05,889,889,889,889,0,0,0,0,1,0,1,0.0,38.46885978076488,0.5536593633620773,0.05000062360756202,6.236075620336123e-07,0.0012694000006376882,0.00329409999994823
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,19,14631698,14631700,2,10,4,7.296177892314805e-05,510,107,510,510,1,0,1,0,1,1,1,4.619886749336512,38.43172229001624,0.5477693122483751,0.05000073546836823,7.354683682070373e-07,0.0019019000001208042,0.0038802000008217874
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,20,14635794,14635796,2,10,4,7.296177892314805e-05,860,570,860,860,1,0,1,0,1,1,1,5.500281185223461,38.617630868050725,0.5566442601648147,0.05000047412763931,4.7412763926057977e-07,0.0011856999999508844,0.0030065000000831787
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,21,14639890,14639892,2,10,4,7.296177892314805e-05,553,553,553,553,0,0,0,0,1,0,1,0.0,38.593592459059934,0.5568377192574904,0.049999151027092834,-8.489729071969876e-07,0.0011151999997309758,0.0034860000005210168
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,22,14643986,14643988,2,10,4,7.296177892314805e-05,629,629,629,629,0,0,0,0,1,0,1,0.0,38.62179380048647,0.5561551999273033,0.050000776012340965,7.760123409417119e-07,0.0016592000001764973,0.0035850999993272126
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,23,14648082,14648084,2,10,4,7.296177892314805e-05,759,788,759,788,1,1,0,0,1,0,1,0.6377173001349365,38.657852155201965,0.5615702665273228,0.04999951555246435,-4.844475356424738e-07,0.0011950999996770406,0.003074499999456748
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,24,14652178,14652180,2,10,4,7.296177892314805e-05,874,688,874,874,1,0,1,0,1,1,1,4.604309942183295,38.634163918443434,0.5554043078838217,0.05000073025534285,7.302553428623071e-07,0.001103799999327748,0.0032373000003644847
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,25,14656274,14656276,2,10,4,7.296177892314805e-05,720,857,720,857,1,1,0,0,1,0,1,2.0387153598680183,38.635909837303416,0.5558062348143632,0.05000138877889702,1.3887788969935144e-06,0.0012114999999539577,0.003927599999769882
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,26,14660370,14660372,2,10,4,7.296177892314805e-05,314,314,314,314,0,0,0,0,1,0,1,0.0,38.726195675218506,0.5652622643338748,0.049999467822173134,-5.321778268618793e-07,0.0012337999996816507,0.003115300000899879
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,27,14664466,14664468,2,10,4,7.296177892314805e-05,602,433,602,602,1,0,1,0,1,1,1,3.1157911904754454,38.39685907976354,0.5491255094943498,0.050001673906242425,1.673906242394274e-06,0.001224700000420853,0.0032986999995046062
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,28,14668562,14668564,2,10,4,7.296177892314805e-05,7,365,7,7,1,0,1,0,1,1,1,3.695165707605938,38.536266083866415,0.5550244309636938,0.050002799839224066,2.799839224021383e-06,0.001170300000012503,0.003944000000046799
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,29,14672658,14672660,2,10,4,7.296177892314805e-05,610,610,610,610,0,0,0,0,1,0,1,0.0,38.482418476107846,0.5527196285823213,0.050001589671039265,1.5896710392482305e-06,0.001607299999704992,0.0032570000003033783
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,30,14676754,14676756,2,10,4,7.296177892314805e-05,794,698,794,698,1,1,0,0,1,0,1,2.1081798198230888,38.491213572782385,0.5554358115391995,0.049998856835914804,-1.1431640851711222e-06,0.001140599999416736,0.0036000999998577754
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,31,14680851,14680853,2,10,4,7.296177892314805e-05,905,1004,905,1004,1,1,0,0,1,0,1,2.9825880884736735,38.64445293772464,0.5577193451255632,0.050003473873960924,3.4738739609352365e-06,0.0012433000001692562,0.0034757000003082794
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,32,14684947,14684949,2,10,4,7.296177892314805e-05,741,741,741,741,0,0,0,0,1,0,1,0.0,38.676168718350645,0.5566910136065218,0.049997814675166875,-2.185324833148261e-06,0.0015352000000348198,0.0036755999999513733
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,33,14689043,14689045,2,10,4,7.296177892314805e-05,580,690,580,580,1,0,1,0,1,1,1,6.108228939085226,38.59319918794091,0.5594024706790155,0.04999945367620843,-5.463237915948049e-07,0.0011912999998457963,0.003868099999635888
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,9,34,14693139,14693141,2,10,4,7.296177892314805e-05,89,89,89,89,0,0,0,0,1,0,1,0.0,38.41552901154053,0.5479695397984958,0.05000169794795062,1.6979479505740969e-06,0.0012292000001252745,0.003015399999640067
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,0,16054239,16054241,2,10,4,7.296177892314805e-05,803,690,803,803,1,0,1,0,1,1,1,7.311552808042162,38.44119697408399,0.5503558748556766,0.04999955328783423,-4.467121657580897e-07,0.0016746999999668333,0.0038816000005681417
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,1,16058335,16058337,2,10,4,7.296177892314805e-05,826,613,826,613,1,1,0,0,1,0,1,2.0530622646012944,38.50624543656728,0.5545418681581378,0.050000118631136424,1.186311364698156e-07,0.0014172000001053675,0.0030605000001742155
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,2,16062431,16062433,2,10,4,7.296177892314805e-05,922,799,799,799,1,1,0,0,1,0,1,0.0,38.82468077326677,0.5698471905258855,0.05000058819478179,5.881947817698574e-07,0.0011965999992753495,0.0030701000005137757
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,3,16066527,16066529,2,10,4,7.296177892314805e-05,691,884,691,691,1,0,1,0,1,1,1,3.937904218868443,38.49121865256339,0.5555266602509379,0.05000107678506884,1.0767850688875313e-06,0.0014209999999366119,0.0041492999998808955
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,4,16070623,16070625,2,10,4,7.296177892314805e-05,107,107,107,107,0,0,0,0,1,0,1,0.0,38.73133927059781,0.562046144046032,0.05000022948069244,2.2948069244854707e-07,0.0013286000003063236,0.0031704000002719113
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,5,16074719,16074721,2,10,4,7.296177892314805e-05,468,927,468,468,1,0,1,0,1,1,1,5.444828389837914,38.52767691264226,0.5556581537535342,0.05000108537653219,1.0853765322060838e-06,0.0011362000004737638,0.0031933000000208267
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,6,16078815,16078817,2,10,4,7.296177892314805e-05,89,89,89,89,0,0,0,0,1,0,1,0.0,38.59973435864209,0.5565230689163376,0.05000179294376078,1.7929437607921983e-06,0.0011606999996729428,0.0034902999996120343
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,7,16082911,16082913,2,10,4,7.296177892314805e-05,713,207,713,713,1,0,1,0,1,1,1,3.9702193602643305,38.520315939829544,0.5542880847789441,0.049999828055376776,-1.7194462320624382e-07,0.0014268000004449277,0.003225100000236125
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,8,16087007,16087009,2,10,4,7.296177892314805e-05,865,309,865,309,1,1,0,0,1,0,1,1.142441546969334,38.54819460202988,0.5530632094084668,0.04999951210366281,-4.878963372201284e-07,0.0012555999992400757,0.003337699999974575
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,9,16091103,16091105,2,10,4,7.296177892314805e-05,492,492,492,492,0,0,0,0,1,0,1,0.0,38.58960929093908,0.5557446178173032,0.050000495942571714,4.959425716766219e-07,0.0011534999994182726,0.0034316999999646214
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,10,16095199,16095201,2,10,4,7.296177892314805e-05,765,339,107,339,1,1,0,0,1,0,1,2.32519360896697,38.65544571174564,0.5579739182725575,0.04999991737794048,-8.262205952735968e-08,0.0011967000000367989,0.003238700000110839
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,11,16099295,16099297,2,10,4,7.296177892314805e-05,1023,874,1023,874,1,1,0,0,1,0,1,1.7654684710557245,38.46254091251099,0.548722076483131,0.05000049227832262,4.922783226612992e-07,0.0010755000002973247,0.0030937000001358683
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,12,16103391,16103393,2,10,4,7.296177892314805e-05,597,597,597,597,0,0,0,0,1,0,1,0.0,38.48410518888405,0.5473883946833554,0.0500000898227009,8.982270094382017e-08,0.0010983000001942855,0.0031145000002652523
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,13,16107487,16107489,2,10,4,7.296177892314805e-05,562,562,562,562,0,0,0,0,1,0,1,0.0,38.83473382317587,0.5716465607502761,0.05000082622061242,8.262206123710314e-07,0.001240200000211189,0.0036218999994162004
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,14,16111583,16111585,2,10,4,7.296177892314805e-05,478,478,478,478,0,0,0,0,1,0,1,0.0,38.72498677040129,0.5583342600728018,0.04999921657183193,-7.834281680607624e-07,0.0012674999998125713,0.003178600000865117
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,15,16115679,16115681,2,10,4,7.296177892314805e-05,267,769,267,267,1,0,1,0,1,1,1,5.330288185545774,38.4320229676253,0.5464987138972169,0.04999912348712079,-8.7651287922208e-07,0.0011008000001311302,0.0030283999994935584
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,16,16119775,16119777,2,10,4,7.296177892314805e-05,917,33,917,917,1,0,1,0,1,1,1,5.94442876300318,38.52254171659187,0.5508836553730301,0.049997731879363495,-2.268120636528259e-06,0.001172499999483989,0.003595899999709218
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,17,16123872,16123874,2,10,4,7.296177892314805e-05,656,656,656,656,0,0,0,0,1,0,1,0.0,38.74267607310682,0.5662408261305106,0.049998535021868275,-1.4649781317488397e-06,0.0011813999999503721,0.0032112999997480074
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,18,16127968,16127970,2,10,4,7.296177892314805e-05,889,233,889,889,1,0,1,0,1,1,1,4.602712525641472,38.630906102894954,0.5573472674971591,0.04999875029429731,-1.249705702699444e-06,0.0012022000000797561,0.003133400000479014
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,19,16132064,16132066,2,10,4,7.296177892314805e-05,510,510,510,510,0,0,0,0,1,0,1,0.0,38.77811423127122,0.5641780871881859,0.049997632515839066,-2.3674841609366837e-06,0.001117099999646598,0.0030629000002591056
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,20,16136160,16136162,2,10,4,7.296177892314805e-05,860,664,860,860,1,0,1,0,1,1,1,7.484656203150801,38.55763878093104,0.5573467571164119,0.05000025105238781,2.5105238776745864e-07,0.0019054999993386446,0.0035993999999845983
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,21,16140256,16140258,2,10,4,7.296177892314805e-05,553,553,553,553,0,0,0,0,1,0,1,0.0,38.48285510945156,0.5509352546130281,0.04999973901967772,-2.6098032229748824e-07,0.0011858000007123337,0.0030600999998569023
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,22,16144352,16144354,2,10,4,7.296177892314805e-05,629,524,465,524,1,1,0,0,1,0,1,1.2088375337635477,38.72592582891694,0.5601755074756288,0.04999798860213773,-2.011397862267117e-06,0.0011876999997184612,0.003157199999805016
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,23,16148448,16148450,2,10,4,7.296177892314805e-05,759,772,759,759,1,0,1,0,1,1,1,3.831926761629261,38.422279947354426,0.544415556504148,0.04999837176659747,-1.628233402550805e-06,0.0013926999999966938,0.0036354000003484543
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,24,16152544,16152546,2,10,4,7.296177892314805e-05,874,810,874,810,1,1,0,0,1,0,1,0.9115941884734037,38.55732788034382,0.5562975355249021,0.04999822011518319,-1.779884816810462e-06,0.0014125000006970367,0.003418500000407221
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,25,16156640,16156642,2,10,4,7.296177892314805e-05,720,191,720,191,1,1,0,0,1,0,1,1.7097787682504937,38.4327958414063,0.5514731693688114,0.049999506677673874,-4.933223261005537e-07,0.0013537000004362199,0.0032485000001543085
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,26,16160736,16160738,2,10,4,7.296177892314805e-05,314,622,314,622,1,1,0,0,1,0,1,2.4862566674986315,38.65104048361469,0.5602071854165432,0.049999351771981775,-6.482280182074085e-07,0.0014265999998315237,0.0036755999999513733
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,27,16164832,16164834,2,10,4,7.296177892314805e-05,602,602,602,602,0,0,0,0,1,0,1,0.0,38.62060718067072,0.5618209121135243,0.0499993220560347,-6.779439652992991e-07,0.0012888000001112232,0.003164400000059686
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,28,16168928,16168930,2,10,4,7.296177892314805e-05,7,7,7,7,0,0,0,0,1,0,1,0.0,38.766204662611685,0.5645387492226634,0.0499993092435036,-6.907564963909429e-07,0.0012472999997044099,0.0032020999997257604
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,29,16173024,16173026,2,10,4,7.296177892314805e-05,610,901,610,610,1,0,1,0,1,1,1,3.4638648739133022,38.552171132669386,0.5513052792620505,0.049999185443582325,-8.145564176498254e-07,0.0012371000002531218,0.0035834000000249944
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,30,16177120,16177122,2,10,4,7.296177892314805e-05,826,826,826,826,0,0,0,0,1,0,1,0.0,38.584159386580986,0.5558149457172201,0.050000448510563233,4.4851056324457517e-07,0.0014559999999619322,0.0032468000008520903
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,31,16181216,16181218,2,10,4,7.296177892314805e-05,904,904,904,904,0,0,0,0,1,0,1,0.0,38.67068750482803,0.5565820646376215,0.049998136889277296,-1.8631107226996235e-06,0.0011680999996315222,0.003302799999801209
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,32,16185312,16185314,2,10,4,7.296177892314805e-05,760,859,760,760,1,0,1,0,1,1,1,6.381712630735681,38.35820606850888,0.5474793700840218,0.050000672887553436,6.728875534545153e-07,0.0015831999999136315,0.0035080999996353057
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,33,16189408,16189410,2,10,4,7.296177892314805e-05,577,316,696,316,1,1,0,0,1,0,1,0.5712997387079657,38.7956774913434,0.564087984494242,0.05000159729679599,1.5972967959410056e-06,0.0014185999998517218,0.0033370000001013977
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,10,34,16193504,16193506,2,10,4,7.296177892314805e-05,930,825,930,930,1,0,1,0,1,1,1,3.0430364452450664,38.473328530380215,0.5540600257406938,0.04999891618468761,-1.083815312385994e-06,0.0012538000000859029,0.003102499999840802
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,11,0,17554608,17554610,2,10,4,7.296177892314805e-05,222,469,469,469,1,1,0,0,1,0,1,0.0,38.52713191582449,0.5503136416753651,0.050002357089365936,2.3570893659119463e-06,0.001135499999691092,0.003088499999648775
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,11,1,17558704,17558706,2,10,4,7.296177892314805e-05,711,237,711,237,1,1,0,0,1,0,1,2.6458816806164402,38.476567389175585,0.551151514444321,0.049998663138867326,-1.3368611326836088e-06,0.0011374999994586688,0.003357499999765423
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,11,2,17562800,17562802,2,10,4,7.296177892314805e-05,871,871,871,871,0,0,0,0,1,0,1,0.0,38.523433493209424,0.5481254479198912,0.05000181781183192,1.817811831950067e-06,0.0011271000003034715,0.0031509999998888816
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,11,3,17566896,17566898,2,10,4,7.296177892314805e-05,691,691,691,691,0,0,0,0,1,0,1,0.0,38.31782260323572,0.5425862473944805,0.04999905065077103,-9.493492289514016e-07,0.0011198000001968467,0.003426099999160215
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,11,4,17570992,17570994,2,10,4,7.296177892314805e-05,86,85,86,86,1,0,1,0,1,1,1,3.030682222973218,38.538804425177425,0.5537847078494872,0.0499993826134534,-6.173865466085893e-07,0.0012182999998913147,0.0031816999999136897
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,11,5,17575088,17575090,2,10,4,7.296177892314805e-05,468,563,468,563,1,1,0,0,1,0,1,2.999900139860645,38.47182525650482,0.5473746926949558,0.04999991453204354,-8.546795648989303e-08,0.0011969999995926628,0.0031608999997843057
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,11,6,17579184,17579186,2,10,4,7.296177892314805e-05,89,89,89,89,0,0,0,0,1,0,1,0.0,38.716810098027636,0.5612564002546004,0.049999740712208474,-2.592877915152947e-07,0.001148599999396538,0.003222000000278058
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,11,7,17583280,17583282,2,10,4,7.296177892314805e-05,713,766,716,716,1,1,0,0,1,1,1,3.7989791991271247,38.56490889851295,0.554337416317456,0.04999923399896878,-7.660010312160459e-07,0.0013790999992124853,0.0030966000003900263
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,11,8,17587376,17587378,2,10,4,7.296177892314805e-05,865,404,865,865,1,0,1,0,1,1,1,5.228815730543101,38.52562361460927,0.5511214433809264,0.050000060986941965,6.098694194101029e-08,0.001497199999903387,0.00336660000084521
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,11,9,17591472,17591474,2,10,4,7.296177892314805e-05,492,961,492,961,1,1,0,0,1,0,1,2.192415116277279,38.43209427662254,0.5511779286045289,0.05000192164022953,1.9216402294963686e-06,0.001193299999613373,0.003489600000648352
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,11,10,17595568,17595570,2,10,4,7.296177892314805e-05,765,6,6,6,1,1,0,0,1,0,1,0.0,38.50004022561995,0.5554391802918284,0.05000013453585484,1.3453585478995223e-07,0.0011481999999887194,0.003098899999713467
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,11,11,17599664,17599666,2,10,4,7.296177892314805e-05,1023,661,1023,661,1,1,0,0,1,0,1,2.0927496234053797,38.44737696881336,0.5486433103017662,0.04999946252514594,-5.374748540676322e-07,0.0011419000002206303,0.003366500000083761
0_0_0_10_14_16,awgn_alias_tone,-24.0,25.0,0.05,2303,11,12,17603760,17603762,2,10,4,7.296177892314805e-05,597,559,597,597,1,0,1,0,1,1,1,3.8766150861619186,38.4569995560271,0.5524491094030057,0.050001850979047614,1.850979047590684e-06,0.0011953000002904446,0.0036481999995885417
