window_index,start_sample,end_sample,peak_bin,peak_bin_div_os,peak_power,second_power,total_power,confidence_db,peak_share,valid
3373,13815808,13832192,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3374,13819904,13836288,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3375,13824000,13840384,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3376,13828096,13844480,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3377,13832192,13848576,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3378,13836288,13852672,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3379,13840384,13856768,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3380,13844480,13860864,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3381,13848576,13864960,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3382,13852672,13869056,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3383,13856768,13873152,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3384,13860864,13877248,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3385,13864960,13881344,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3386,13869056,13885440,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3387,13873152,13889536,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3388,13877248,13893632,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3389,13881344,13897728,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3390,13885440,13901824,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3391,13889536,13905920,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3392,13893632,13910016,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3393,13897728,13914112,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3394,13901824,13918208,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3395,13905920,13922304,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3396,13910016,13926400,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3397,13914112,13930496,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3398,13918208,13934592,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3399,13922304,13938688,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3400,13926400,13942784,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3401,13930496,13946880,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3402,13934592,13950976,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3403,13938688,13955072,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3404,13942784,13959168,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3405,13946880,13963264,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3406,13950976,13967360,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3407,13955072,13971456,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3408,13959168,13975552,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3409,13963264,13979648,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3410,13967360,13983744,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3411,13971456,13987840,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3412,13975552,13991936,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3413,13979648,13996032,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3414,13983744,14000128,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3415,13987840,14004224,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3416,13991936,14008320,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3417,13996032,14012416,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3418,14000128,14016512,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3419,14004224,14020608,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3420,14008320,14024704,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3421,14012416,14028800,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3422,14016512,14032896,138,34.5,0.07830915511906497,0.07794745953235126,36.002180099180855,0.02010573163170956,0.0021751225871137372,1
3423,14020608,14036992,138,34.5,0.07830915511906497,0.07794745953235126,36.002180099180855,0.02010573163170956,0.0021751225871137372,1
3424,14024704,14041088,138,34.5,0.08063684285252598,0.08046163338446118,46.25280066324503,0.009446710724689635,0.0017433937339194328,1
3425,14028800,14045184,138,34.5,0.08063684285252598,0.08046163338446118,46.25280066324503,0.009446710724689635,0.0017433937339194328,1
3426,14032896,14049280,3683,920.75,0.02267164319130513,0.02243767045458134,21.75131710462989,0.045052328002116046,0.0010423112808409815,1
3427,14036992,14053376,3683,920.75,0.02267164319130513,0.02243767045458134,21.75131710462989,0.045052328002116046,0.0010423112808409815,1
3428,14041088,14057472,3353,838.25,0.01721833201976051,0.017154166440676775,11.50069654056571,0.016214584649219783,0.0014971555817534469,1
3429,14045184,14061568,3353,838.25,0.01721833201976051,0.017154166440676775,11.50069654056571,0.016214584649219783,0.0014971555817534469,1
3430,14049280,14065664,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3431,14053376,14069760,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3432,14057472,14073856,62,15.5,0.07481156800303938,0.0738124934119629,41.00248273311986,0.05838881180562187,0.001824561904945579,1
3433,14061568,14077952,62,15.5,0.07526190617994218,0.07426698258633983,44.25267952100044,0.057794344202848416,0.0017007310516468518,1
3434,14065664,14082048,61,15.25,0.09961026048862329,0.09223162549230801,69.75422373904286,0.3342421309281884,0.0014280176188509342,1
3435,14069760,14086144,61,15.25,0.09961026048862329,0.09223162549230801,69.75422373904286,0.3342421309281884,0.0014280176188509342,1
3436,14073856,14090240,939,234.75,0.054479710978034744,0.05166502876331773,28.75174100592301,0.23038119413236402,0.0018948317239923537,1
3437,14077952,14094336,4077,1019.25,0.09733856892481882,0.09643408874756577,70.00423900701033,0.040543759635987345,0.0013904667818054731,1
3438,14082048,14098432,4078,1019.5,0.08371700585965709,0.08353520919531049,44.5026947889679,0.009441228532877863,0.0018811671126129268,1
3439,14086144,14102528,436,109.0,0.0905721282134152,0.08986039687805496,70.25425400946332,0.03426240303188771,0.0012892048957094475,1
3440,14090240,14106624,436,109.0,0.0905721282134152,0.08986039687805496,70.25425400946332,0.03426240303188771,0.0012892048957094475,1
3441,14094336,14110720,2557,639.25,0.061637450157317974,0.06067763916598753,44.502694671240405,0.06815989353687284,0.0013850273699752118,1
3442,14098432,14114816,2557,639.25,0.061637450157317974,0.06067763916598753,44.502694671240405,0.06815989353687284,0.0013850273699752118,1
3443,14102528,14118912,2557,639.25,0.05300764623949027,0.05235650043521416,18.751135450744986,0.05367910030090594,0.0028269032762698256,1
3444,14106624,14123008,2557,639.25,0.05300764623949027,0.05235650043521416,18.751135450744986,0.05367910030090594,0.0028269032762698256,1
3445,14110720,14127104,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3446,14114816,14131200,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3447,14118912,14135296,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3448,14123008,14139392,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3449,14127104,14143488,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3450,14131200,14147584,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3451,14135296,14151680,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3452,14139392,14155776,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3453,14143488,14159872,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3454,14147584,14163968,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3455,14151680,14168064,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3456,14155776,14172160,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3457,14159872,14176256,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3458,14163968,14180352,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3459,14168064,14184448,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3460,14172160,14188544,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3461,14176256,14192640,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3462,14180352,14196736,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3463,14184448,14200832,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3464,14188544,14204928,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3465,14192640,14209024,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3466,14196736,14213120,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3467,14200832,14217216,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3468,14204928,14221312,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3469,14209024,14225408,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3470,14213120,14229504,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3471,14217216,14233600,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3472,14221312,14237696,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3473,14225408,14241792,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3474,14229504,14245888,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3475,14233600,14249984,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3476,14237696,14254080,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3477,14241792,14258176,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3478,14245888,14262272,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3479,14249984,14266368,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3480,14254080,14270464,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3481,14258176,14274560,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3482,14262272,14278656,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3483,14266368,14282752,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3484,14270464,14286848,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3485,14274560,14290944,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3486,14278656,14295040,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3487,14282752,14299136,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3488,14286848,14303232,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3489,14290944,14307328,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3490,14295040,14311424,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3491,14299136,14315520,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3492,14303232,14319616,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3493,14307328,14323712,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3494,14311424,14327808,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3495,14315520,14331904,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3496,14319616,14336000,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3497,14323712,14340096,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3498,14327808,14344192,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3499,14331904,14348288,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3500,14336000,14352384,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3501,14340096,14356480,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3502,14344192,14360576,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3503,14348288,14364672,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3504,14352384,14368768,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3505,14356480,14372864,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3506,14360576,14376960,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3507,14364672,14381056,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3508,14368768,14385152,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3509,14372864,14389248,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3510,14376960,14393344,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3511,14381056,14397440,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3512,14385152,14401536,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3513,14389248,14405632,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3514,14393344,14409728,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3515,14397440,14413824,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3516,14401536,14417920,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3517,14405632,14422016,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3518,14409728,14426112,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3519,14413824,14430208,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3520,14417920,14434304,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3521,14422016,14438400,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3522,14426112,14442496,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3523,14430208,14446592,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3524,14434304,14450688,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3525,14438400,14454784,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3526,14442496,14458880,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3527,14446592,14462976,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3528,14450688,14467072,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3529,14454784,14471168,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3530,14458880,14475264,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3531,14462976,14479360,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3532,14467072,14483456,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3533,14471168,14487552,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3534,14475264,14491648,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3535,14479360,14495744,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3536,14483456,14499840,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3537,14487552,14503936,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3538,14491648,14508032,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3539,14495744,14512128,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3540,14499840,14516224,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3541,14503936,14520320,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3542,14508032,14524416,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3543,14512128,14528512,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3544,14516224,14532608,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3545,14520320,14536704,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3546,14524416,14540800,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3547,14528512,14544896,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3548,14532608,14548992,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3549,14536704,14553088,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3550,14540800,14557184,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3551,14544896,14561280,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3552,14548992,14565376,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3553,14553088,14569472,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3554,14557184,14573568,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3555,14561280,14577664,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3556,14565376,14581760,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3557,14569472,14585856,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3558,14573568,14589952,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3559,14577664,14594048,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3560,14581760,14598144,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3561,14585856,14602240,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3562,14589952,14606336,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3563,14594048,14610432,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3564,14598144,14614528,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3565,14602240,14618624,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3566,14606336,14622720,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3567,14610432,14626816,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3568,14614528,14630912,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3569,14618624,14635008,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3570,14622720,14639104,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3571,14626816,14643200,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3572,14630912,14647296,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3573,14635008,14651392,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3574,14639104,14655488,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3575,14643200,14659584,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3576,14647296,14663680,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3577,14651392,14667776,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3578,14655488,14671872,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3579,14659584,14675968,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3580,14663680,14680064,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3581,14667776,14684160,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3582,14671872,14688256,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3583,14675968,14692352,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3584,14680064,14696448,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3585,14684160,14700544,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3586,14688256,14704640,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3587,14692352,14708736,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3588,14696448,14712832,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3589,14700544,14716928,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3590,14704640,14721024,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3591,14708736,14725120,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3592,14712832,14729216,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3593,14716928,14733312,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3594,14721024,14737408,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3595,14725120,14741504,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3596,14729216,14745600,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3597,14733312,14749696,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3598,14737408,14753792,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3599,14741504,14757888,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3600,14745600,14761984,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3601,14749696,14766080,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3602,14753792,14770176,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3603,14757888,14774272,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3604,14761984,14778368,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3605,14766080,14782464,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3606,14770176,14786560,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3607,14774272,14790656,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3608,14778368,14794752,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3609,14782464,14798848,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3610,14786560,14802944,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3611,14790656,14807040,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3612,14794752,14811136,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3613,14798848,14815232,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3614,14802944,14819328,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3615,14807040,14823424,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3616,14811136,14827520,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3617,14815232,14831616,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3618,14819328,14835712,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3619,14823424,14839808,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3620,14827520,14843904,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3621,14831616,14848000,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3622,14835712,14852096,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3623,14839808,14856192,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3624,14843904,14860288,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3625,14848000,14864384,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3626,14852096,14868480,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3627,14856192,14872576,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3628,14860288,14876672,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3629,14864384,14880768,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3630,14868480,14884864,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3631,14872576,14888960,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3632,14876672,14893056,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3633,14880768,14897152,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3634,14884864,14901248,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3635,14888960,14905344,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3636,14893056,14909440,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3637,14897152,14913536,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3638,14901248,14917632,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3639,14905344,14921728,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3640,14909440,14925824,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3641,14913536,14929920,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3642,14917632,14934016,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3643,14921728,14938112,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3644,14925824,14942208,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3645,14929920,14946304,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3646,14934016,14950400,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3647,14938112,14954496,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3648,14942208,14958592,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3649,14946304,14962688,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3650,14950400,14966784,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3651,14954496,14970880,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3652,14958592,14974976,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3653,14962688,14979072,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3654,14966784,14983168,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3655,14970880,14987264,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3656,14974976,14991360,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3657,14979072,14995456,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3658,14983168,14999552,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3659,14987264,15003648,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3660,14991360,15007744,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3661,14995456,15011840,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3662,14999552,15015936,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3663,15003648,15020032,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3664,15007744,15024128,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3665,15011840,15028224,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3666,15015936,15032320,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3667,15020032,15036416,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3668,15024128,15040512,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3669,15028224,15044608,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3670,15032320,15048704,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3671,15036416,15052800,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3672,15040512,15056896,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3673,15044608,15060992,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3674,15048704,15065088,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3675,15052800,15069184,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3676,15056896,15073280,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3677,15060992,15077376,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3678,15065088,15081472,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3679,15069184,15085568,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3680,15073280,15089664,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3681,15077376,15093760,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3682,15081472,15097856,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3683,15085568,15101952,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3684,15089664,15106048,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3685,15093760,15110144,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3686,15097856,15114240,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3687,15101952,15118336,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3688,15106048,15122432,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3689,15110144,15126528,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3690,15114240,15130624,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3691,15118336,15134720,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3692,15122432,15138816,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3693,15126528,15142912,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3694,15130624,15147008,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3695,15134720,15151104,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3696,15138816,15155200,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3697,15142912,15159296,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3698,15147008,15163392,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3699,15151104,15167488,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3700,15155200,15171584,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3701,15159296,15175680,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3702,15163392,15179776,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3703,15167488,15183872,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3704,15171584,15187968,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3705,15175680,15192064,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3706,15179776,15196160,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3707,15183872,15200256,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3708,15187968,15204352,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3709,15192064,15208448,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3710,15196160,15212544,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3711,15200256,15216640,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3712,15204352,15220736,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3713,15208448,15224832,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3714,15212544,15228928,-1,-0.25,0.0,0.0,0.0,nan,nan,0
3715,15216640,15233024,-1,-0.25,0.0,0.0,0.0,nan,nan,0
