dataset,target_snr_db,packet_count,center_symbol_ser,center_symbol_accuracy,center_crc_valid_rate,multi_symbol_ser,multi_symbol_accuracy,multi_crc_valid_rate,selected_symbol_ser,selected_symbol_accuracy,selected_crc_valid_rate,selected_ser_gain_vs_center,selected_crc_gain_vs_center,selected_ser_gain_vs_multi,selected_crc_gain_vs_multi,mean_locked_ratio,mean_false_lock_rate,mean_uncertain_candidate_recall,mean_selected_offset_coherence,mean_phase_line_r2,mean_phase_line_rmse_pi
0_0_0_10_14_32,-19.0,7,0.2653061224489796,0.7346938775510203,0.0,0.11836734693877551,0.8816326530612244,0.8571428571428571,0.12244897959183675,0.8775510204081634,0.5714285714285714,0.14285714285714285,0.5714285714285714,-0.004081632653061232,-0.2857142857142857,0.7183673469387755,0.0,0.9224489795918368,0.9669465153539216,0.8597898409763263,0.4904663258807996
0_0_0_10_14_32,-20.0,7,0.3959183673469387,0.6040816326530614,0.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.1469387755102041,0.8530612244897959,0.2857142857142857,0.2489795918367346,0.2857142857142857,-0.004081632653061246,-0.4285714285714286,0.6408163265306123,0.0,0.9183673469387755,0.962157342680993,0.8275612678635295,0.5073758935645657
0_0_0_10_14_32,-21.0,7,0.5428571428571428,0.4571428571428572,0.0,0.15918367346938772,0.8408163265306123,0.42857142857142855,0.18775510204081633,0.8122448979591838,0.0,0.35510204081632646,0.0,-0.02857142857142861,-0.42857142857142855,0.5428571428571429,0.0,0.8979591836734694,0.9565561536286215,0.7870101060136395,0.47692479070330723
0_0_0_10_14_32,-22.0,7,0.673469387755102,0.32653061224489793,0.0,0.24489795918367346,0.7551020408163266,0.0,0.24897959183673463,0.7510204081632654,0.0,0.4244897959183674,0.0,-0.004081632653061162,0.0,0.36326530612244895,0.0,0.8738095238095239,0.951012293656628,0.7842267393677247,0.4159416133831594
0_0_0_10_14_32,-23.0,7,0.7755102040816327,0.22448979591836737,0.0,0.34285714285714286,0.6571428571428573,0.0,0.30612244897959184,0.6938775510204083,0.0,0.4693877551020409,0.0,0.03673469387755102,0.0,0.22040816326530613,0.0,0.840775726736318,0.9426445795188828,0.6779129139251836,0.48108211391286143
0_0_0_10_14_32,-24.0,7,0.8530612244897959,0.14693877551020407,0.0,0.5142857142857143,0.48571428571428577,0.0,0.4693877551020408,0.5306122448979592,0.0,0.38367346938775515,0.0,0.044897959183673564,0.0,0.1346938775510204,0.0,0.7680113622509935,0.934658608771122,0.6320578377078316,0.4658216569003993
0_0_0_10_14_32,-25.0,7,0.8979591836734694,0.1020408163265306,0.0,0.6489795918367347,0.35102040816326535,0.0,0.5918367346938774,0.4081632653061225,0.0,0.30612244897959195,0.0,0.05714285714285727,0.0,0.061224489795918366,0.0,0.6754064675723662,0.9285111080214031,0.5267999385018877,0.5594377883816786
0_0_0_10_14_32,-26.0,7,0.9346938775510203,0.06530612244897961,0.0,0.763265306122449,0.236734693877551,0.0,0.6979591836734693,0.3020408163265306,0.0,0.23673469387755097,0.0,0.06530612244897971,0.0,0.024489795918367346,0.0,0.5674697151587907,0.9203507514550315,0.5396298779394163,0.48359891446692815
mean_of_datasets,-12.0,28,0.02040816326530612,0.9795918367346937,0.9523809523809524,0.004081632653061224,0.9959183673469388,0.9523809523809524,0.0036734693877551014,0.996326530612245,0.8714285714285714,0.01673469387755102,-0.08095238095238093,0.00040816326530612257,-0.08095238095238093,0.8658256029684601,0.0,0.4653679653679654,0.9927527218823572,0.9245963908364363,0.3155770223605075
mean_of_datasets,-13.0,28,0.02585034013605442,0.9741496598639455,0.9523809523809524,0.008163265306122448,0.9918367346938775,0.9523809523809524,0.0091156462585034,0.9908843537414965,0.8714285714285714,0.01673469387755102,-0.08095238095238093,-0.0009523809523809524,-0.08095238095238093,0.8599752628324057,0.0,0.509018759018759,0.9912543295344681,0.9242037926712592,0.31698978276992923
mean_of_datasets,-14.0,28,0.034013605442176874,0.9659863945578232,0.9523809523809524,0.012244897959183673,0.9877551020408163,0.9523809523809524,0.01860235003092146,0.9813976499690785,0.8077922077922078,0.015411255411255412,-0.14458874458874457,-0.006357452071737786,-0.14458874458874457,0.844687693259122,0.0,0.5683418031244117,0.9893508319444368,0.9138664838173138,0.3236813830421032
mean_of_datasets,-15.0,28,0.043042671614100185,0.9569573283858998,0.9220779220779222,0.017687074829931974,0.982312925170068,0.9523809523809524,0.022733457019171305,0.9772665429808288,0.7411255411255411,0.020309214594928876,-0.18095238095238095,-0.00504638218923933,-0.21125541125541125,0.8411008039579468,0.0,0.5692973692973693,0.9868015503292796,0.9141306188330113,0.32840985580059806
mean_of_datasets,-16.0,28,0.05407544836116265,0.9459245516388374,0.7917748917748918,0.02585034013605442,0.9741496598639455,0.9523809523809524,0.02953617810760668,0.9704638218923933,0.7744588744588744,0.02453927025355597,-0.017316017316017323,-0.0036858379715522574,-0.17792207792207793,0.8400123685837971,0.0,0.5686868686868687,0.984104513500269,0.8803930086027552,0.3269910731310532
mean_of_datasets,-17.0,28,0.0868769325912183,0.9131230674087817,0.5419913419913419,0.031292517006802724,0.9687074829931973,0.9523809523809524,0.046542980828695124,0.9534570191713049,0.7411255411255411,0.040333951762523176,0.19913419913419914,-0.015250463821892398,-0.21125541125541125,0.8336178107606679,0.0,0.5584160937102113,0.9801996187853342,0.8719012618136511,0.3203581167282314
mean_of_datasets,-18.0,28,0.14390847247990102,0.856091527520099,0.16363636363636366,0.03991341991341992,0.9600865800865801,0.8887445887445887,0.04880643166357452,0.9511935683364254,0.7744588744588744,0.09510204081632649,0.6108225108225108,-0.008893011750154606,-0.11428571428571428,0.83004329004329,0.0,0.6141001855287569,0.9757974252911126,0.8617173355932678,0.3390549562001732
mean_of_datasets,-19.0,28,0.24341372912801482,0.7565862708719852,0.0,0.044131106988249846,0.9558688930117502,0.8554112554112554,0.057353123067408786,0.9426468769325913,0.6025974025974026,0.18606060606060604,0.6025974025974026,-0.013222016079158941,-0.2528138528138528,0.7879406307977735,0.0,0.8408163265306122,0.9709008001393009,0.860054311428045,0.32913925352884704
mean_of_datasets,-20.0,28,0.3733580705009276,0.6266419294990725,0.0,0.06805194805194804,0.931948051948052,0.6502164502164502,0.07824366110080397,0.9217563388991961,0.38008658008658003,0.2951144094001236,0.38008658008658003,-0.010191713048855916,-0.27012987012987016,0.709882498453927,0.0,0.9394557823129251,0.9654656470480538,0.8571023728781024,0.32873321481184586
mean_of_datasets,-21.0,28,0.5187012987012988,0.4812987012987013,0.0,0.12024737167594308,0.879752628324057,0.4004329004329004,0.12873222016079158,0.8712677798392084,0.13030303030303028,0.38996907854050705,0.13030303030303028,-0.008484848484848498,-0.27012987012987016,0.5836363636363636,0.0,0.95759000833535,0.959125467936634,0.7814196502152618,0.3639077706633473
mean_of_datasets,-22.0,28,0.6463079777365492,0.3536920222634508,0.0,0.2042300556586271,0.795769944341373,0.09999999999999999,0.20333951762523186,0.7966604823747682,0.06363636363636364,0.44296846011131724,0.06363636363636364,0.000890538033395181,-0.036363636363636355,0.40056895485466915,0.0016835016835016834,0.9223001807320227,0.9522037217980808,0.7428997797642222,0.3712981310065417
mean_of_datasets,-23.0,28,0.7674211502782932,0.23257884972170687,0.0,0.3322077922077922,0.6677922077922078,0.0,0.2972789115646258,0.7027210884353741,0.0,0.47014223871366734,0.0,0.03492888064316633,0.0,0.25572047000618425,0.004545454545454546,0.8750456851052629,0.9435984200265866,0.6285228979337605,0.40656209634709234
mean_of_datasets,-24.0,28,0.8489424860853433,0.15105751391465677,0.0,0.5058874458874459,0.4941125541125541,0.0,0.4431292517006802,0.5568707482993198,0.0,0.405813234384663,0.0,0.06275819418676569,0.0,0.15165120593692022,0.016287878787878785,0.8012556734784574,0.9347120646933608,0.547970222721541,0.4814343339874582
mean_of_datasets,-25.0,28,0.9098824984539271,0.090117501546073,0.0,0.6491403834260977,0.35085961657390236,0.0,0.5765862708719851,0.42341372912801484,0.0,0.333296227581942,0.0,0.0725541125541126,0.0,0.06421768707482993,0.05782828282828283,0.701136087551247,0.9271163567348008,0.5738946395004154,0.5176578280123274
mean_of_datasets,-26.0,28,0.9474953617810759,0.05250463821892395,0.0,0.7760667903525048,0.22393320964749533,0.0,0.6888435374149658,0.31115646258503404,0.0,0.25865182436611006,0.0,0.08722325293753878,0.0,0.03638837353123068,0.04464646464646465,0.5848067830171257,0.9194320772860549,0.590281881250054,0.522488900331087
