dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_bin,selected_bin,savaux_top1_bin,gt_amp,gt_amp_db,gt_amp_z,selected_amp,selected_amp_db,savaux_top1_amp,savaux_top1_amp_db,gt_power,selected_power,savaux_top1_power,gt_minus_top1_power_db,gt_minus_selected_power_db,gt_rank,selected_hit_raw
0_0_0_10_14_16,-25.0,42,13,29,610,610,610,1.1571414470672607,1.2677289927965842,0.16472052555457356,1.1571414470672607,1.2677289927965842,1.1571414470672607,1.2677289927965842,1.3389763285209142,1.3389763285209142,1.3389763285209142,0.0,0.0,1,1
0_0_0_10_14_16,-25.0,42,13,30,778,778,778,1.3868815898895264,2.840787663386233,1.0684551764814287,1.3868815898895264,2.840787663386233,1.3868815898895264,2.840787663386233,1.9234402137161766,1.9234402137161766,1.9234402137161766,0.0,0.0,1,1
0_0_0_10_14_16,-25.0,42,13,31,921,921,921,1.0865452289581299,0.7209561829073099,-0.14940477931810203,1.0865452289581299,0.7209561829073099,1.0865452289581299,0.7209561829073099,1.1805805345716749,1.1805805345716749,1.1805805345716749,0.0,0.0,1,1
0_0_0_10_14_16,-25.0,42,13,32,749,749,749,1.2523622512817383,1.9545993726517452,0.5593329927028698,1.2523622512817383,1.9545993726517452,1.2523622512817383,1.9545993726517452,1.5684112084354638,1.5684112084354638,1.5684112084354638,0.0,0.0,1,1
0_0_0_10_14_16,-25.0,42,13,33,577,577,577,0.8158124685287476,-1.768193227942791,-1.5794408078383761,0.8158124685287476,-1.768193227942791,0.8158124685287476,-1.768193227942791,0.6655499838069687,0.6655499838069687,0.6655499838069687,0.0,0.0,1,1
0_0_0_10_14_16,-25.0,42,13,34,936,936,936,1.237087368965149,1.8480074528820858,0.49809509153256726,1.237087368965149,1.8480074528820858,1.237087368965149,1.8480074528820858,1.5303851584531145,1.5303851584531145,1.5303851584531145,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,0,222,664,265,0.7629066705703735,-2.350571755592659,-0.6008773259495649,0.8195111155509949,-1.7289030288196963,0.8264696002006531,-1.6554623266157231,0.5820265880007724,0.6715984685116361,0.6830520000558273,-0.6951094289769361,-0.621668726772963,4,0
0_0_0_10_14_16,-24.5,42,1,1,826,826,826,1.0327692031860352,0.2800655788585956,0.8199104717220214,1.0327692031860352,0.2800655788585956,1.0327692031860352,0.2800655788585956,1.066612227049518,1.066612227049518,1.066612227049518,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,2,922,922,922,1.0622096061706543,0.5242044934989869,0.9517680966082771,1.0622096061706543,0.5242044934989869,1.0622096061706543,0.5242044934989869,1.1282892474412165,1.1282892474412165,1.1282892474412165,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,3,718,683,474,0.6373813152313232,-3.912013439488317,-1.4442004485256743,0.6927164196968079,-3.1888903601778074,0.7071648836135864,-3.0095862730077227,0.40625501698778876,0.47985603811756405,0.5000821726162172,-0.9024263542206012,-0.7231222670505175,9,0
0_0_0_10_14_16,-24.5,42,1,4,107,107,624,0.7480676174163818,-2.5211828944863655,-0.6930231421411361,0.7480676174163818,-2.5211828944863655,0.7962471842765808,-1.979041808492759,0.5596051602270222,0.5596051602270222,0.6340095784683832,-0.5421410859936067,0.0,2,1
0_0_0_10_14_16,-24.5,42,1,5,468,468,468,1.1639835834503174,1.318937103404266,1.3809973102963933,1.1639835834503174,1.318937103404266,1.1639835834503174,1.318937103404266,1.354857782541842,1.354857782541842,1.354857782541842,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,6,89,89,89,0.9724566340446472,-0.24259513197395222,0.5376252815332552,0.9724566340446472,-0.24259513197395222,0.9724566340446472,-0.24259513197395222,0.9456719050974449,0.9456719050974449,0.9456719050974449,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,7,713,713,713,0.8060563206672668,-1.8726922432910724,-0.34277813038828325,0.8060563206672668,-1.8726922432910724,0.8060563206672668,-1.8726922432910724,0.649726695998254,0.649726695998254,0.649726695998254,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,8,865,865,448,0.7338683605194092,-2.6876367152275735,-0.7829236214994033,0.7338683605194092,-2.6876367152275735,0.7583258152008057,-2.4028831870490284,0.538562858055375,0.538562858055375,0.5750579516004883,-0.28475213999866344,0.0,3,1
0_0_0_10_14_16,-24.5,42,1,9,492,740,740,0.7252775430679321,-2.78991538976044,-0.838163578309578,0.8806049823760986,-1.1043772334843225,0.8806049823760986,-1.1043772334843225,0.5260275144786561,0.7754650300093182,0.7754650300093182,-1.6855375683628138,-1.6855375683628138,5,0
0_0_0_10_14_16,-24.5,42,1,10,765,765,765,0.8961165547370911,-0.9527099900813228,0.15409749070810855,0.8961165547370911,-0.9527099900813228,0.8961165547370911,-0.9527099900813228,0.8030248796738739,0.8030248796738739,0.8030248796738739,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,11,1023,1023,1023,0.9772810935974121,-0.19961005950130328,0.5608412017406327,0.9772810935974121,-0.19961005950130328,0.9772810935974121,-0.19961005950130328,0.9550783359029538,0.9550783359029538,0.9550783359029538,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,12,597,597,597,0.7599236965179443,-2.384600255564266,-0.6192558674914047,0.7599236965179443,-2.384600255564266,0.7599236965179443,-2.384600255564266,0.5774839339395363,0.5774839339395363,0.5774839339395363,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,13,562,562,562,1.0031400918960571,0.02723175889059985,0.6833567926782484,1.0031400918960571,0.02723175889059985,1.0031400918960571,0.02723175889059985,1.00629004396923,1.00629004396923,1.00629004396923,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,14,478,478,478,0.9541439414024353,-0.40772206060928734,0.44844144680257003,0.9541439414024353,-0.40772206060928734,0.9541439414024353,-0.40772206060928734,0.9103906609149739,0.9103906609149739,0.9103906609149739,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,15,267,587,728,0.5884137749671936,-4.606343376870601,-1.8192029202352942,0.7514150738716125,-2.482401939149827,0.759074330329895,-2.394313897860298,0.34623077057114315,0.5646246132414809,0.5761938389657786,-2.2120294790103032,-2.1239414377207746,15,0
0_0_0_10_14_16,-24.5,42,1,16,917,917,917,1.2663145065307617,2.0508316410773233,1.776288145216928,1.2663145065307617,2.0508316410773233,1.2663145065307617,2.0508316410773233,1.6035524294502466,1.6035524294502466,1.6035524294502466,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,17,656,656,656,1.1284446716308594,1.0496054039517397,1.2355332483761576,1.1284446716308594,1.0496054039517397,1.1284446716308594,1.0496054039517397,1.273387376932078,1.273387376932078,1.273387376932078,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,18,889,889,889,0.9124792218208313,-0.7955403226636776,0.23898366741770535,0.9124792218208313,-0.7955403226636776,0.9124792218208313,-0.7955403226636776,0.8326183302547498,0.8326183302547498,0.8326183302547498,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,19,510,547,641,0.5587806701660156,-5.0551725159185565,-2.0616122237327676,0.6910951733589172,-3.2092428030691336,0.7338387966156006,-2.687986633540009,0.31223583735118154,0.47761253863999187,0.5385192919378348,-2.3671851768838406,-1.8459297128494234,24,0
0_0_0_10_14_16,-24.5,42,1,20,860,860,860,0.8266212940216064,-1.6538682269858953,-0.2245928951480416,0.8266212940216064,-1.6538682269858953,0.8266212940216064,-1.6538682269858953,0.6833028622708959,0.6833028622708959,0.6833028622708959,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,21,553,553,553,0.7811790108680725,-2.1449886816374413,-0.4898434258911526,0.7811790108680725,-2.1449886816374413,0.7811790108680725,-2.1449886816374413,0.6102406470208201,0.6102406470208201,0.6102406470208201,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,22,629,629,629,1.2229392528533936,1.7480976966407886,1.6127837774489024,1.2229392528533936,1.7480976966407886,1.2229392528533936,1.7480976966407886,1.4955804161696165,1.4955804161696165,1.4955804161696165,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,23,759,725,725,0.5408082604408264,-5.339133669861289,-2.2149775459879293,0.7067467570304871,-3.014723512644222,0.7067467570304871,-3.014723512644222,0.29247357456103273,0.4994909785731103,0.4994909785731103,-2.324410157217067,-2.324410157217067,33,0
0_0_0_10_14_16,-24.5,42,1,24,874,874,744,0.9189238548278809,-0.7344094849689609,0.2719999814191233,0.9189238548278809,-0.7344094849689609,0.9309137463569641,-0.6218111326086285,0.8444211605159957,0.8444211605159957,0.8666004031563581,-0.11259778896288997,0.0,2,1
0_0_0_10_14_16,-24.5,42,1,25,720,720,720,1.0059701204299927,0.05170162781586607,0.6965727881803019,1.0059701204299927,0.05170162781586607,1.0059701204299927,0.05170162781586607,1.011975883197934,1.011975883197934,1.011975883197934,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,26,314,314,314,0.7627296447753906,-2.3525874738995016,-0.6019660005214639,0.7627296447753906,-2.3525874738995016,0.7627296447753906,-2.3525874738995016,0.581756420094738,0.581756420094738,0.581756420094738,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,27,602,602,602,0.896044909954071,-0.9534044572831313,0.15372241410089604,0.896044909954071,-0.9534044572831313,0.896044909954071,-0.9534044572831313,0.80289658747148,0.80289658747148,0.80289658747148,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,28,7,7,7,1.1906020641326904,1.5153326229516857,1.487069080067178,1.1906020641326904,1.5153326229516857,1.1906020641326904,1.5153326229516857,1.417532991255385,1.417532991255385,1.417532991255385,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,29,610,610,610,0.9985514879226685,-0.012590737163601002,0.6618489566395588,0.9985514879226685,-0.012590737163601002,0.9985514879226685,-0.012590737163601002,0.9971051930691921,0.9971051930691921,0.9971051930691921,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,30,807,807,807,0.8593014478683472,-1.3170891289659155,-0.04270099134540555,0.8593014478683472,-1.3170891289659155,0.8593014478683472,-1.3170891289659155,0.7383989783086378,0.7383989783086378,0.7383989783086378,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,31,897,996,114,0.7146309614181519,-2.918363437964925,-0.9075374205848503,0.7028794288635254,-3.0623833394376074,0.7474638819694519,-2.5281957588087045,0.5106974962080848,0.49403949151951565,0.5587023439534846,-0.39016764733389986,0.1440206259296021,2,0
0_0_0_10_14_16,-24.5,42,1,32,749,749,749,1.0195467472076416,0.16814286788163763,0.7594618420474348,1.0195467472076416,0.16814286788163763,1.0195467472076416,0.16814286788163763,1.0394755697416826,1.0394755697416826,1.0394755697416826,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,33,584,584,584,0.8404869437217712,-1.5093805716438082,-0.1465561795066446,0.8404869437217712,-1.5093805716438082,0.8404869437217712,-1.5093805716438082,0.7064183025667639,0.7064183025667639,0.7064183025667639,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,1,34,934,934,934,0.762872040271759,-2.350966039442359,-0.6010902757450901,0.762872040271759,-2.350966039442359,0.762872040271759,-2.350966039442359,0.5819737498283963,0.5819737498283963,0.5819737498283963,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,0,803,803,830,0.9146625995635986,-0.7747815759514483,-0.020268833384834525,0.9146625995635986,-0.7747815759514483,0.9153791069984436,-0.767980086346479,0.83660767104044,0.83660767104044,0.8379188004075786,-0.006800924025768792,0.0,2,1
0_0_0_10_14_16,-24.5,42,2,1,826,826,826,1.046954870223999,0.39855922984984193,0.7030470274933391,1.046954870223999,0.39855922984984193,1.046954870223999,0.39855922984984193,1.0961145002857506,1.0961145002857506,1.0961145002857506,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,2,922,358,922,0.8512212634086609,-1.3991507257524503,-0.40516647511107656,0.8478843569755554,-1.4332675433609978,0.8512212634086609,-1.3991507257524503,0.7245776392790368,0.7189078828038511,0.7245776392790368,0.0,0.034116817608548115,1,0
0_0_0_10_14_16,-24.5,42,2,3,718,718,718,1.0593441724777222,0.5007416369769566,0.7660382363666032,1.0593441724777222,0.5007416369769566,1.0593441724777222,0.5007416369769566,1.1222098231951918,1.1222098231951918,1.1222098231951918,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,4,86,86,86,1.0210272073745728,0.18074629825557256,0.5687744041024596,1.0210272073745728,0.18074629825557256,1.0210272073745728,0.18074629825557256,1.0424965581991188,1.0424965581991188,1.0424965581991188,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,5,468,468,468,0.8928040862083435,-0.9848766142393732,-0.14978369618864226,0.8928040862083435,-0.9848766142393732,0.8928040862083435,-0.9848766142393732,0.7970991363503153,0.7970991363503153,0.7970991363503153,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,6,89,89,89,1.1513667106628418,1.2242733718553926,1.2120654921295844,1.1513667106628418,1.2242733718553926,1.1513667106628418,1.2242733718553926,1.325645027915371,1.325645027915371,1.325645027915371,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,7,713,713,713,0.8709222078323364,-1.2004127027849414,-0.28265274043038346,0.8709222078323364,-1.2004127027849414,0.8709222078323364,-1.2004127027849414,0.7585054920955514,0.7585054920955514,0.7585054920955514,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,8,865,247,247,0.8718684911727905,-1.1909803441271336,-0.27683808318080055,0.9517804980278015,-0.42926396270745454,0.9517804980278015,-0.42926396270745454,0.7601546658999183,0.9058861164260499,0.9058861164260499,-0.7617163814196791,-0.7617163814196791,2,0
0_0_0_10_14_16,-24.5,42,2,9,492,492,492,0.7776049375534058,-2.1848198087192214,-0.889498824503276,0.7776049375534058,-2.1848198087192214,0.7776049375534058,-2.1848198087192214,0.6046695316051718,0.6046695316051718,0.6046695316051718,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,10,765,765,765,1.0827174186706543,0.6903024746005849,0.8828946175446928,1.0827174186706543,0.6903024746005849,1.0827174186706543,0.6903024746005849,1.172277008692845,1.172277008692845,1.172277008692845,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,11,1023,1023,1023,1.1450614929199219,1.1765762019669033,1.1826621684500804,1.1450614929199219,1.1765762019669033,1.1450614929199219,1.1765762019669033,1.3111658225680003,1.3111658225680003,1.3111658225680003,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,12,597,829,151,0.6103652119636536,-4.288204543093798,-2.186148129104221,0.692585289478302,-3.1905347421951187,0.9338393807411194,-0.5945563095834578,0.3725457647366426,0.4796743832017434,0.87205610034529,-3.6936479396966515,-1.0976689526862795,12,0
0_0_0_10_14_16,-24.5,42,2,13,562,825,825,0.6329095959663391,-3.97316639291967,-1.9919401976353672,0.8002405762672424,-1.9355886291932118,0.8002405762672424,-1.9355886291932118,0.4005744812175749,0.6403850753006424,0.6403850753006424,-2.037579228680049,-2.037579228680049,7,0
0_0_0_10_14_16,-24.5,42,2,14,478,478,478,1.3923102617263794,2.874720480510228,2.2294975675574107,1.3923102617263794,2.874720480510228,1.3923102617263794,2.874720480510228,1.938527864908579,1.938527864908579,1.938527864908579,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,15,267,267,267,0.8137286901473999,-1.7904074307810145,-0.6463599791832609,0.8137286901473999,-1.7904074307810145,0.8137286901473999,-1.7904074307810145,0.6621543811690032,0.6621543811690032,0.6621543811690032,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,16,917,917,917,1.0850226879119873,0.7087763882433222,0.8942830178152861,1.0850226879119873,0.7087763882433222,1.0850226879119873,0.7087763882433222,1.1772742332837538,1.1772742332837538,1.1772742332837538,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,17,656,656,656,0.9631552696228027,-0.32607389811772863,0.2563408086477704,0.9631552696228027,-0.32607389811772863,0.9631552696228027,-0.32607389811772863,0.9276681882192328,0.9276681882192328,0.9276681882192328,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,18,889,889,889,0.906481921672821,-0.8528170557715755,-0.06837446474621049,0.906481921672821,-0.8528170557715755,0.906481921672821,-0.8528170557715755,0.8217094743196505,0.8217094743196505,0.8217094743196505,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,19,510,510,510,1.0305579900741577,0.2614486959216746,0.618524079520017,1.0305579900741577,0.2614486959216746,1.0305579900741577,0.2614486959216746,1.0620497709056878,1.0620497709056878,1.0620497709056878,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,20,860,860,38,0.7428892850875854,-2.5815181112841126,-1.134046847387966,0.7428892850875854,-2.5815181112841126,0.7479892373085022,-2.5220930216186805,0.5518845784572513,0.5518845784572513,0.5594878991293548,-0.05942439276569748,0.0,2,1
0_0_0_10_14_16,-24.5,42,2,21,553,553,553,0.9070836901664734,-0.84705283651065,-0.06482106304365948,0.9070836901664734,-0.84705283651065,0.9070836901664734,-0.84705283651065,0.8228008209660267,0.8228008209660267,0.8228008209660267,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,22,629,629,629,0.9147849082946777,-0.7736201759802063,-0.019552878552385744,0.9147849082946777,-0.7736201759802063,0.9147849082946777,-0.7736201759802063,0.8368315374945645,0.8368315374945645,0.8368315374945645,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,23,759,276,276,0.8670602440834045,-1.2390145265073573,-0.3064491610604313,0.9432152509689331,-0.5077837138551123,0.9432152509689331,-0.5077837138551123,0.7517934668699731,0.889655122100411,0.889655122100411,-0.7312313615400514,-0.7312313615400514,2,0
0_0_0_10_14_16,-24.5,42,2,24,874,874,874,0.892030656337738,-0.99240440015615,-0.15442426346796867,0.892030656337738,-0.99240440015615,0.892030656337738,-0.99240440015615,0.7957185855079985,0.7957185855079985,0.7957185855079985,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,25,720,720,720,1.0314431190490723,0.26890565899483243,0.6231209874585544,1.0314431190490723,0.26890565899483243,1.0314431190490723,0.26890565899483243,1.0638749078336787,1.0638749078336787,1.0638749078336787,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,26,314,699,839,0.6469407677650452,-3.7827096079668916,-1.8745315021505717,0.7508456707000732,-2.488986379783412,0.8276898860931396,-1.6426470320814266,0.4185323569964261,0.5637692212090428,0.6850705475408745,-2.140062575885465,-1.293723228183479,9,0
0_0_0_10_14_16,-24.5,42,2,27,602,365,365,0.6233116388320923,-4.105895272737238,-2.0737620378832884,0.7655289173126221,-2.3207679897885094,0.7655289173126221,-2.3207679897885094,0.38851739910354866,0.5860345232418354,0.5860345232418354,-1.7851272829487288,-1.7851272829487288,8,0
0_0_0_10_14_16,-24.5,42,2,28,7,7,7,0.850861132144928,-1.4028262945343737,-0.40743231056533596,0.850861132144928,-1.4028262945343737,0.850861132144928,-1.4028262945343737,0.7239645647644011,0.7239645647644011,0.7239645647644011,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,29,610,610,610,0.90152907371521,-0.9004052601298006,-0.0977106157032287,0.90152907371521,-0.9004052601298006,0.90152907371521,-0.9004052601298006,0.8127546707538045,0.8127546707538045,0.8127546707538045,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,30,775,775,775,0.9042026996612549,-0.8746840126959439,-0.08185453523752353,0.9042026996612549,-0.8746840126959439,0.9042026996612549,-0.8746840126959439,0.8175824142853436,0.8175824142853436,0.8175824142853436,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,31,912,912,912,0.9256128072738647,-0.6714128976800003,0.0434536623658277,0.9256128072738647,-0.6714128976800003,0.9256128072738647,-0.6714128976800003,0.8567590689894047,0.8567590689894047,0.8567590689894047,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,32,768,768,768,1.0593955516815186,0.5011629007016755,0.7662979279516866,1.0593955516815186,0.5011629007016755,1.0593955516815186,0.5011629007016755,1.1223191875021854,1.1223191875021854,1.1223191875021854,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,33,581,581,581,1.2168360948562622,1.7046416731737062,1.5081925932145568,1.2168360948562622,1.7046416731737062,1.2168360948562622,1.7046416731737062,1.4806897916287198,1.4806897916287198,1.4806897916287198,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,2,34,93,93,93,1.0814098119735718,0.6798061149760775,0.876424047902565,1.0814098119735718,0.6798061149760775,1.0814098119735718,0.6798061149760775,1.1694471814327159,1.1694471814327159,1.1694471814327159,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,0,222,685,685,0.771914005279541,-2.248621586881269,-0.47154889962405255,0.8091912865638733,-1.838976047871481,0.8091912865638733,-1.838976047871481,0.5958511395273867,0.6547905382508965,0.6547905382508965,-0.4096462097054651,-0.4096462097054651,2,0
0_0_0_10_14_16,-24.5,42,3,1,711,323,323,0.677698016166687,-3.379275713468397,-0.98985834426729,0.7251465320587158,-2.7914845131499835,0.7251465320587158,-2.7914845131499835,0.45927460111626317,0.5258374929567822,0.5258374929567822,-0.5877912003184135,-0.5877912003184135,2,0
0_0_0_10_14_16,-24.5,42,3,2,871,871,871,0.8831331729888916,-1.0794760318857113,0.06440561472951123,0.8831331729888916,-1.0794760318857113,0.8831331729888916,-1.0794760318857113,0.7799242012334275,0.7799242012334275,0.7799242012334275,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,3,718,718,718,0.904262363910675,-0.8741108890051096,0.1585481917144114,0.904262363910675,-0.8741108890051096,0.904262363910675,-0.8741108890051096,0.8176904227853221,0.8176904227853221,0.8176904227853221,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,4,107,107,107,1.0123416185379028,0.10654183130629971,0.6080946576940042,1.0123416185379028,0.10654183130629971,1.0123416185379028,0.10654183130629971,1.0248357939850052,1.0248357939850052,1.0248357939850052,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,5,468,468,693,0.6671223044395447,-3.515890779720548,-1.0524848163722365,0.6671223044395447,-3.515890779720548,0.7549900412559509,-2.4411755384390657,0.44505216908072853,0.44505216908072853,0.5700099623956625,-1.0747152412814827,0.0,4,1
0_0_0_10_14_16,-24.5,42,3,6,89,54,752,0.5187234282493591,-5.701282731293085,-2.054302491744313,0.7513874173164368,-2.4827216375632406,0.7950952053070068,-1.9916173095394463,0.26907399501476803,0.5645831404738288,0.6321763855021914,-3.709665421753638,-3.2185617827476976,46,0
0_0_0_10_14_16,-24.5,42,3,7,713,602,602,0.5758782625198364,-4.793386286524858,-1.638108634563775,0.8688601851463318,-1.2210020706744722,0.8688601851463318,-1.2210020706744722,0.33163577324286564,0.7549181249087269,0.7549181249087269,-3.572384811710752,-3.572384811710752,22,0
0_0_0_10_14_16,-24.5,42,3,8,865,865,865,0.8662022352218628,-1.2476139982868097,-0.012671445301084322,0.8662022352218628,-1.2476139982868097,0.8662022352218628,-1.2476139982868097,0.7503063123033513,0.7503063123033513,0.7503063123033513,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,9,492,492,492,0.9706507325172424,-0.25874026749293905,0.4406436598028644,0.9706507325172424,-0.25874026749293905,0.9706507325172424,-0.25874026749293905,0.9421629602468471,0.9421629602468471,0.9421629602468471,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,10,765,765,765,0.9151672124862671,-0.769990953087524,0.20627839044868773,0.9151672124862671,-0.769990953087524,0.9151672124862671,-0.769990953087524,0.8375310268098843,0.8375310268098843,0.8375310268098843,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,11,1023,1023,1023,1.1470047235488892,1.191304127981649,1.105366573427287,1.1470047235488892,1.191304127981649,1.1470047235488892,1.191304127981649,1.3156201093107143,1.3156201093107143,1.3156201093107143,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,12,597,597,597,0.8825787901878357,-1.08493027140593,0.06190530646529524,0.8825787901878357,-1.08493027140593,0.8825787901878357,-1.08493027140593,0.7789453208894237,0.7789453208894237,0.7789453208894237,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,13,562,562,562,1.0984408855438232,0.8155337918501803,0.9331076043457326,1.0984408855438232,0.8155337918501803,1.0984408855438232,0.8155337918501803,1.2065723790342986,1.2065723790342986,1.2065723790342986,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,14,478,478,478,1.1046921014785767,0.8648249764938832,0.9557034503588734,1.1046921014785767,0.8648249764938832,1.1046921014785767,0.8648249764938832,1.220344639069154,1.220344639069154,1.220344639069154,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,15,267,267,455,0.8460536003112793,-1.452042441772205,-0.10638462470814826,0.8460536003112793,-1.452042441772205,0.9112454056739807,-0.8072929659725079,0.7158066945996779,0.7158066945996779,0.8303681893619377,-0.6447494757996973,0.0,2,1
0_0_0_10_14_16,-24.5,42,3,16,917,917,917,0.9681399464607239,-0.28123720129789287,0.4303307152936377,0.9681399464607239,-0.28123720129789287,0.9681399464607239,-0.28123720129789287,0.9372949559329733,0.9372949559329733,0.9372949559329733,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,17,656,656,656,1.1147279739379883,0.9433779964509271,0.9917133769947774,1.1147279739379883,0.9433779964509271,1.1147279739379883,0.9433779964509271,1.2426184558798923,1.2426184558798923,1.2426184558798923,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,18,889,889,177,0.7569893002510071,-2.4182051807987,-0.5492886578021471,0.7569893002510071,-2.4182051807987,0.8444417715072632,-1.46860583683738,0.5730328006945093,0.5730328006945093,0.7130819054663249,-0.9495993439613202,0.0,2,1
0_0_0_10_14_16,-24.5,42,3,19,510,510,510,1.147979497909546,1.1986826388652223,1.108748997626191,1.147979497909546,1.1986826388652223,1.147979497909546,1.1986826388652223,1.317856927620653,1.317856927620653,1.317856927620653,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,20,860,860,860,1.1997692584991455,1.5819545976825222,1.2844468272724285,1.1997692584991455,1.5819545976825222,1.1997692584991455,1.5819545976825222,1.4394459875923218,1.4394459875923218,1.4394459875923218,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,21,553,553,553,1.0458953380584717,0.3897645438206392,0.7379283560653748,1.0458953380584717,0.3897645438206392,1.0458953380584717,0.3897645438206392,1.0938970581724448,1.0938970581724448,1.0938970581724448,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,22,629,878,967,0.488079309463501,-6.230192049135015,-2.2967627528895758,0.6304953098297119,-4.0063627947490446,0.747702419757843,-2.525424277242194,0.23822141232636795,0.3975243357172644,0.5590589976448115,-3.7047684643064493,-2.2238292543859703,73,0
0_0_0_10_14_16,-24.5,42,3,23,759,691,879,0.5484122633934021,-5.217856844808218,-1.832692543256828,0.703433632850647,-3.055537417218212,0.7091052532196045,-2.9857859451439834,0.30075601064027424,0.4948188758254588,0.5028302601436394,-2.2320708996642353,-2.162319427590007,22,0
0_0_0_10_14_16,-24.5,42,3,24,874,874,874,1.0811333656311035,0.6775854125554531,0.8698699207956739,1.0811333656311035,0.6775854125554531,1.0811333656311035,0.6775854125554531,1.1688493542808374,1.1688493542808374,1.1688493542808374,0.0,0.0,1,1
0_0_0_10_14_16,-24.5,42,3,25,720,720,720,0.756458580493927,-2.424296931279625,-0.5520812110104425,0.756458580493927,-2.424296931279625,0.756458580493927,-2.424296931279625,0.572229584002887,0.572229584002887,0.572229584002887,0.0,0.0,1,1
