scenario,target_tx_dbm,trial,symbol_index,gt_bin,branch0_bin,savaux_bin,equal8_bin,equal8_wrap_bin,gls8_direct_bin,gls8_cg_bin,gls8_cg_wrap_bin,conditional_gls_bin,savaux_margin_db,branch_color_mismatch,conditional_backend_ran
one_interferer,-65.0,1,35,619,619,619,619,619,619,619,619,619,3.1265237914352495,1.281487261659041,0
one_interferer,-65.0,1,36,426,426,426,426,426,426,426,426,426,1.028162849798257,1.28045301535819,0
one_interferer,-65.0,1,37,84,84,84,84,84,84,84,84,84,1.3670640264471303,1.2688338600728313,0
one_interferer,-65.0,1,38,829,829,829,829,829,829,829,829,829,2.5279189334190195,1.2742444774637762,0
one_interferer,-65.0,1,39,361,361,361,361,361,361,361,361,361,3.196558089696939,1.2807275092301278,0
one_interferer,-65.0,1,40,574,125,125,125,125,125,125,125,125,2.670013429514132,1.2903514182734057,0
one_interferer,-65.0,1,41,736,736,736,736,736,736,736,736,736,3.5680482399450266,1.2859432830142827,0
one_interferer,-65.0,1,42,520,520,520,520,520,520,520,520,520,0.6710734333358793,1.2820932359647335,0
one_interferer,-65.0,1,43,973,973,973,973,973,973,973,973,973,0.1359307209225618,1.2811269882927498,1
one_interferer,-65.0,1,44,555,555,555,555,555,555,555,555,555,1.8500538745594453,1.2620002185862835,0
one_interferer,-65.0,1,45,437,791,791,791,791,791,791,791,791,0.5243070873365053,1.2700079072051964,0
one_interferer,-65.0,1,46,981,981,981,981,981,981,981,981,981,6.41204412776191,1.2754783893073776,0
one_interferer,-65.0,1,47,132,132,132,132,132,132,132,132,132,3.875375149676737,1.2647286935767348,0
one_interferer,-65.0,1,48,799,640,640,640,640,640,640,640,640,2.696721727090524,1.276783245091828,0
one_interferer,-65.0,1,49,1010,985,985,985,985,985,985,1010,1010,0.45230504831922197,1.2905364027879214,1
one_interferer,-65.0,1,50,296,336,336,336,336,336,336,336,336,1.462406027101716,1.2717135578011378,0
one_interferer,-65.0,1,51,480,123,123,123,123,123,123,123,123,0.3699592427440547,1.2831915928875524,1
one_interferer,-65.0,1,52,95,95,95,95,95,95,95,95,95,2.2494209546118644,1.2685599032411865,0
one_interferer,-65.0,1,53,767,767,767,767,767,767,767,767,767,0.41057455423866024,1.2647097914147065,1
one_interferer,-65.0,1,54,97,242,97,97,97,97,97,97,97,0.3991378672205218,1.2866659735735644,1
one_interferer,-65.0,1,55,406,510,510,510,510,510,510,510,510,1.8391420235250413,1.2762796286829108,0
one_interferer,-65.0,1,56,428,285,285,428,428,285,285,428,285,0.5244216851118041,1.2846235035501017,0
one_interferer,-65.0,1,57,246,246,232,246,246,246,246,246,246,0.00029893655832751267,1.278390846259593,1
one_interferer,-65.0,1,58,322,322,322,322,322,322,322,322,322,1.8636677111609816,1.2761014505322463,0
one_interferer,-65.0,1,59,726,726,726,726,726,726,726,726,726,0.7924634994152763,1.2798746621147448,0
one_interferer,-65.0,1,60,539,539,539,539,539,539,539,539,539,1.4295949375167873,1.2883652520629678,0
one_interferer,-65.0,1,61,831,50,50,50,50,50,50,50,50,1.6131603469897335,1.2665112588905019,0
one_interferer,-65.0,1,62,92,92,92,92,92,92,92,92,92,1.1687019191520833,1.28218297451233,0
one_interferer,-65.0,1,63,173,173,173,173,173,173,173,173,173,0.7917367306572843,1.2728698017344695,0
one_interferer,-65.0,1,64,803,956,956,956,956,956,956,956,956,1.576953515627455,1.2643908918551927,0
one_interferer,-65.0,1,65,395,141,141,141,141,141,141,141,141,2.026133726767198,1.2801108177805334,0
one_interferer,-65.0,1,66,80,503,503,503,503,503,503,503,503,0.8076718480444889,1.28203307127482,0
one_interferer,-65.0,1,67,791,466,466,466,791,466,466,466,466,0.1136210353540203,1.284158921494178,1
one_interferer,-65.0,1,68,58,664,664,664,664,664,664,664,664,1.9167009249144549,1.2798037417861579,0
one_interferer,-65.0,1,69,326,326,326,326,326,326,326,326,326,2.3031187540534375,1.2760818954653201,0
one_interferer,-65.0,1,70,933,933,933,933,933,933,933,933,933,1.556882204566622,1.2682862465626454,0
one_interferer,-65.0,1,71,61,927,927,927,927,927,927,927,927,0.5249036587958729,1.2638017468228795,0
one_interferer,-65.0,1,72,961,211,211,211,211,211,211,211,211,0.38872344102771345,1.2794440512640615,1
one_interferer,-65.0,1,73,797,797,797,797,797,797,797,797,797,4.314623228686218,1.261901099919423,0
one_interferer,-65.0,1,74,736,736,736,736,736,736,736,736,736,2.409754287077365,1.2723617099428304,0
one_interferer,-65.0,1,75,783,955,955,955,955,955,955,955,955,0.32659705370429737,1.2745339947336793,1
one_interferer,-65.0,1,76,417,83,83,83,83,83,83,83,83,1.6461635363994596,1.2959393560817958,0
one_interferer,-65.0,1,77,287,287,287,287,287,287,287,287,287,2.6955084342383255,1.2919223401563875,0
one_interferer,-65.0,1,78,661,661,661,661,661,661,661,661,661,1.5966942118372915,1.2758017595579054,0
one_interferer,-65.0,1,79,375,375,375,375,375,375,375,375,375,1.7976740164029668,1.2700040085799917,0
one_interferer,-65.0,1,80,608,112,112,112,112,112,112,112,112,0.6210149873382649,1.2882023726540228,0
one_interferer,-65.0,1,81,1006,89,89,89,89,89,89,89,89,1.750889427806675,1.2839615820796824,0
one_interferer,-65.0,1,82,505,687,687,687,687,687,687,687,687,2.00920833020307,1.2965189322845962,0
one_interferer,-65.0,1,83,79,377,377,377,377,377,377,377,377,0.8643260899486066,1.2756376759205974,0
one_interferer,-65.0,1,84,891,891,891,891,891,891,891,891,891,0.2746147100740728,1.269728581097795,1
one_interferer,-65.0,1,85,24,24,24,24,24,24,24,24,24,0.9918934273117268,1.2999682574287217,0
one_interferer,-65.0,1,86,239,681,681,681,681,681,681,681,681,1.685294284790434,1.289611717419635,0
one_interferer,-65.0,1,87,85,975,975,975,975,975,975,975,975,0.5437344743650638,1.282147023346611,0
one_interferer,-65.0,1,88,983,983,983,983,983,983,983,983,983,0.5525383644851124,1.283586488160143,0
one_interferer,-65.0,1,89,152,152,152,152,152,152,152,152,152,1.557591993867323,1.280838279603226,0
one_interferer,-65.0,1,90,797,797,797,797,797,683,683,797,797,0.056966836764000356,1.2849465603030863,1
one_interferer,-65.0,1,91,768,670,670,670,670,670,670,670,670,0.7947365638248333,1.2906570712723495,0
one_interferer,-65.0,1,92,640,339,339,339,339,339,339,339,339,1.7316047001726897,1.2854783750900431,0
one_interferer,-65.0,1,93,508,143,143,143,143,143,143,508,143,0.8533142279248629,1.2736715641138234,0
one_interferer,-65.0,1,94,12,12,12,12,12,12,12,12,12,2.334683687461926,1.2653522323888364,0
one_interferer,-65.0,1,95,645,90,90,90,90,90,90,90,90,1.5124089315918972,1.2726754242757106,0
one_interferer,-65.0,1,96,812,788,788,788,788,788,788,788,788,1.1738941570375185,1.2912345146799342,0
one_interferer,-65.0,1,97,323,201,201,201,201,201,201,201,201,1.7541966553168291,1.2778376845204225,0
one_interferer,-65.0,1,98,19,391,391,391,19,391,391,19,391,0.8046083564593608,1.2729682531606719,0
one_interferer,-65.0,1,99,636,656,656,656,656,656,656,656,656,1.7126650175872178,1.2972408129464346,0
one_interferer,-65.0,1,100,648,648,648,648,648,648,648,648,648,3.3061478154189894,1.2754094473071627,0
one_interferer,-65.0,1,101,144,260,260,260,260,260,260,260,260,1.378931699967254,1.285870218768871,0
one_interferer,-65.0,1,102,348,348,348,348,348,348,348,348,348,0.34935984291652167,1.279931026418866,1
one_interferer,-65.0,1,103,626,626,626,626,626,626,626,626,626,2.4136851608692798,1.2699912049942281,0
one_interferer,-65.0,1,104,195,195,195,690,195,690,690,195,195,0.08672758255672554,1.273375641749487,1
one_interferer,-65.0,1,105,239,180,180,180,180,180,180,180,180,0.41075498401023725,1.28752841543242,1
one_interferer,-65.0,1,106,264,289,289,289,289,289,289,289,289,1.5984741690014324,1.3021041382510488,0
one_interferer,-65.0,1,107,262,676,262,262,262,262,262,262,262,0.3881423773583653,1.2983434844220665,1
one_interferer,-65.0,1,108,286,12,12,12,12,12,12,12,12,0.9388567309026334,1.2984291079150732,0
one_interferer,-65.0,1,109,737,691,691,691,691,691,691,691,691,1.364471741459441,1.290866923625404,0
one_interferer,-65.0,1,110,609,609,609,609,609,609,609,609,609,1.2982681979940236,1.2745812121890752,0
one_interferer,-65.0,1,111,434,434,434,434,434,434,434,434,434,0.8373691805800219,1.2795992549255104,0
one_interferer,-65.0,1,112,846,846,846,846,846,846,846,846,846,4.027724538767438,1.2744973080101991,0
one_interferer,-65.0,1,113,254,254,254,254,254,254,254,254,254,0.7113859665396549,1.2895917989086045,0
one_interferer,-65.0,1,114,632,251,251,251,250,251,251,251,251,0.5747347795224764,1.2805304195301197,0
one_interferer,-65.0,1,115,58,58,58,58,58,58,58,58,58,1.0702459077950204,1.2712936366774295,0
one_interferer,-65.0,1,116,534,848,848,848,848,848,848,848,848,0.6291050426526386,1.279346147152885,0
one_interferer,-65.0,1,117,423,370,370,370,423,370,370,423,370,0.5326141306692652,1.2838394931171961,0
one_interferer,-65.0,1,118,827,827,827,827,827,827,827,827,827,0.641466750258589,1.281118153062318,0
one_interferer,-65.0,1,119,112,626,626,626,626,626,626,626,626,0.2385820381319662,1.292768603100263,1
one_interferer,-65.0,1,120,90,90,90,90,90,90,90,90,90,1.2349773481872697,1.300231166975228,0
one_interferer,-65.0,1,121,688,3,688,3,3,688,688,688,688,0.05939119699754949,1.2832458029127536,1
one_interferer,-65.0,1,122,345,127,127,127,127,127,127,127,127,0.0874608525030009,1.274153993329801,1
one_interferer,-65.0,1,123,328,1010,1010,1010,1010,1010,1010,1010,1010,3.497517490063618,1.281162300171644,0
one_interferer,-65.0,1,124,509,400,400,400,400,400,400,509,400,0.7243955851994438,1.2754235846755309,0
one_interferer,-65.0,1,125,951,924,924,924,924,924,924,924,924,1.636701834613876,1.2942050493814548,0
one_interferer,-65.0,1,126,327,451,451,451,451,451,451,451,451,0.5916647364006676,1.286114482644727,0
one_interferer,-65.0,1,127,17,17,17,17,17,17,17,17,17,1.2456821409472334,1.2831766706222487,0
one_interferer,-65.0,1,128,341,390,390,390,390,390,390,390,390,3.408591720880392,1.2647024773497135,0
one_interferer,-65.0,1,129,246,472,472,472,472,472,472,472,472,2.685110550337712,1.290002161729176,0
one_interferer,-65.0,1,130,192,839,839,839,839,839,839,839,839,1.7379480900597577,1.2788609540312337,0
one_interferer,-65.0,1,131,571,897,897,897,897,897,897,897,897,1.3211688496559306,1.2767342393287229,0
one_interferer,-65.0,1,132,174,264,264,264,263,264,264,264,264,0.5843874774065289,1.2745620669377653,0
one_interferer,-65.0,1,133,92,92,92,92,92,92,92,92,92,1.1342388574336044,1.278227644338569,0
one_interferer,-65.0,1,134,922,179,178,178,178,178,178,178,178,0.18415120348925243,1.2834737724286451,1
one_interferer,-65.0,1,135,590,590,590,590,590,590,590,590,590,0.9114877728265075,1.277498720212527,0
one_interferer,-65.0,1,136,418,418,418,418,418,418,418,418,418,1.6869931608275386,1.2898811533693628,0
one_interferer,-65.0,1,137,685,110,110,110,110,110,110,110,110,0.2603166692886967,1.2923222373582273,1
one_interferer,-65.0,1,138,930,930,930,930,930,930,930,930,930,1.9084238661527033,1.293409388026366,0
one_interferer,-65.0,1,139,860,971,971,971,971,971,971,971,971,0.8005713692161964,1.261671397640697,0
one_interferer,-65.0,1,140,633,519,519,519,519,519,519,519,519,1.2284329232072342,1.2903605488701093,0
one_interferer,-65.0,1,141,827,827,827,827,827,827,827,827,827,2.4518008727958565,1.304816896324852,0
one_interferer,-65.0,1,142,747,747,747,747,747,747,747,747,747,1.0322626472828877,1.2798388535263536,0
one_interferer,-65.0,1,143,392,162,162,162,162,162,162,162,162,1.7440152999665521,1.2760570505669724,0
one_interferer,-65.0,1,144,917,917,917,917,917,917,917,917,917,0.8698671874413512,1.279697663194818,0
one_interferer,-65.0,1,145,826,403,403,403,403,403,403,826,826,0.4960515656108416,1.2879321540894504,1
one_interferer,-65.0,1,146,541,541,541,541,541,541,541,541,541,0.4091237515133054,1.2876528137278254,1
one_interferer,-65.0,1,147,202,202,202,202,202,202,202,202,202,1.9466489558442253,1.2742283226943372,0
one_interferer,-65.0,1,148,546,546,546,546,546,546,546,546,546,1.1919812375370327,1.2742054103381577,0
one_interferer,-65.0,1,149,960,960,960,960,960,960,960,960,960,4.9250373618555665,1.2684617699270928,0
one_interferer,-65.0,1,150,74,74,74,74,74,74,74,74,74,2.436506787390814,1.268844138243234,0
one_interferer,-65.0,1,151,464,464,464,464,464,464,464,464,464,2.7072510903094744,1.2908273057285757,0
one_interferer,-65.0,1,152,828,53,53,53,53,53,53,53,53,0.29177810237479385,1.3004024088321318,1
one_interferer,-65.0,1,153,43,655,655,655,43,655,655,43,655,0.766993630546607,1.2582501184269208,0
one_interferer,-65.0,1,154,948,948,948,948,948,948,948,948,948,2.439992402757464,1.2721227653004177,0
one_interferer,-65.0,1,155,863,53,53,53,53,53,53,53,53,1.3215116349921117,1.2822979379970387,0
one_interferer,-65.0,1,156,499,365,365,364,365,365,365,365,365,0.3541986089889699,1.2700592518587834,1
one_interferer,-65.0,1,157,868,868,868,868,868,868,868,868,868,2.7294232284169198,1.283663067409951,0
one_interferer,-65.0,1,158,740,740,740,740,740,740,740,740,740,1.1069756584026376,1.282783336788858,0
one_interferer,-65.0,1,159,192,192,192,192,192,192,192,192,192,4.698416575656334,1.2797327322387217,0
one_interferer,-65.0,1,160,225,816,816,225,225,225,225,225,225,0.02243675991417273,1.2723384240361617,1
one_interferer,-65.0,1,161,456,968,968,169,968,968,968,968,968,0.1161212432968006,1.282564416193718,1
one_interferer,-65.0,1,162,266,169,169,169,169,169,169,169,169,0.6112462983887454,1.2953989328366136,0
one_interferer,-65.0,1,163,256,256,256,256,256,256,256,256,256,1.7050378874394514,1.2721498689071065,0
one_interferer,-65.0,1,164,365,365,365,365,365,899,899,365,365,0.07342547248897335,1.2935383558342555,1
one_interferer,-65.0,1,165,613,613,613,114,613,114,114,613,613,0.14937110938482742,1.2630896154364024,1
one_interferer,-65.0,1,166,824,824,824,824,824,824,824,824,824,1.1836510571996146,1.2869648718361721,0
one_interferer,-65.0,1,167,130,130,130,130,130,130,130,130,130,2.8136036528357944,1.2766415130901367,0
one_interferer,-65.0,1,168,135,135,135,135,135,135,135,135,135,0.6416117849454124,1.2676305033568642,0
one_interferer,-65.0,1,169,872,435,872,872,872,872,872,872,872,0.137213010977181,1.2864239817725205,1
one_interferer,-65.0,1,170,744,677,677,677,677,677,677,677,677,0.8704495012700241,1.2819405711352618,0
one_interferer,-65.0,1,171,566,846,846,846,566,566,566,566,566,0.03128453800592218,1.2837857431994937,1
one_interferer,-65.0,1,172,45,392,392,392,45,392,392,45,392,0.6144979182866104,1.295971322680577,0
one_interferer,-65.0,1,173,438,617,617,617,617,617,617,617,617,0.20247469663482848,1.2770584519036723,1
one_interferer,-65.0,1,174,526,731,731,731,731,731,731,731,731,1.7923868043736113,1.2610404059283498,0
one_interferer,-65.0,1,175,791,100,100,100,100,100,100,100,100,1.8859270822990672,1.26855430677876,0
one_interferer,-65.0,1,176,725,360,725,761,725,762,762,725,725,0.05394386438129169,1.2816479514756456,1
one_interferer,-65.0,1,177,352,352,352,352,352,352,352,352,352,3.043518217167373,1.2762282223127055,0
one_interferer,-65.0,1,178,1000,756,756,756,756,756,756,756,756,0.9347565028037718,1.2670213088842026,0
one_interferer,-65.0,1,179,842,842,842,842,842,24,24,24,24,0.05411476620939737,1.292304474114175,1
one_interferer,-65.0,1,180,105,24,24,24,24,24,24,24,24,2.2162192827538574,1.2734812257206602,0
one_interferer,-65.0,1,181,30,30,30,766,30,30,30,30,30,0.03597679280486624,1.2834462048984225,1
one_interferer,-65.0,1,182,310,310,310,310,310,310,310,310,310,1.4250302311957654,1.2802247865067764,0
one_interferer,-65.0,1,183,225,225,225,225,225,225,225,225,225,1.825687379820834,1.272296923171351,0
one_interferer,-65.0,1,184,378,879,879,879,378,879,879,378,378,0.29924016756341315,1.2859906116830695,1
one_interferer,-65.0,1,185,213,213,213,213,213,213,213,213,213,1.374942726097117,1.2904992632590815,0
one_interferer,-65.0,1,186,513,513,513,513,513,513,513,513,513,1.1849844166900185,1.2827097856278304,0
one_interferer,-65.0,1,187,691,691,691,691,691,691,691,691,691,0.8967815564969568,1.2634863362802242,0
one_interferer,-65.0,1,188,802,693,693,693,693,693,693,693,693,2.0895841986125503,1.2758439893460642,0
one_interferer,-65.0,1,189,743,722,722,722,743,743,743,743,722,0.6521625700834257,1.2779085331237987,0
one_interferer,-65.0,1,190,498,498,498,498,498,498,498,498,498,3.5509665045986476,1.2845846112116766,0
one_interferer,-65.0,1,191,179,526,526,526,526,526,526,179,526,1.094973644248853,1.272345001307952,0
one_interferer,-65.0,1,192,557,375,375,375,557,375,375,557,557,0.4692642256101879,1.27651187633469,1
one_interferer,-65.0,1,193,974,974,974,974,974,974,974,974,974,0.8191975323274304,1.2725616218831082,0
one_interferer,-65.0,1,194,320,193,193,193,192,193,193,192,192,0.41606493440372283,1.2829627449906675,1
one_interferer,-65.0,1,195,646,646,646,646,646,646,646,646,646,0.8250108205483647,1.2796477068552221,0
one_interferer,-65.0,1,196,346,346,346,346,346,346,346,346,346,1.763399434132119,1.2773685640597277,0
one_interferer,-65.0,1,197,311,311,311,311,311,311,311,311,311,0.3248084989718655,1.2773330675424248,1
one_interferer,-65.0,1,198,105,979,105,105,105,105,105,105,105,0.369396410729098,1.2824786559944303,1
one_interferer,-65.0,1,199,191,224,224,224,224,224,224,224,224,0.13163285341601944,1.289434636958915,1
one_interferer,-65.0,2,0,360,628,628,628,360,628,628,360,628,0.7734527692890212,1.285606579510622,0
one_interferer,-65.0,2,1,109,109,109,109,109,109,109,109,109,2.1408302656329607,1.301602749574063,0
one_interferer,-65.0,2,2,288,416,416,416,416,416,416,416,416,0.2628107247697796,1.2878577996198861,1
one_interferer,-65.0,2,3,885,885,885,885,885,885,885,885,885,0.45501045729446493,1.2968847124726102,1
one_interferer,-65.0,2,4,580,791,791,791,791,791,791,791,791,0.8324776271056618,1.2863109435182833,0
one_interferer,-65.0,2,5,188,188,188,188,188,188,188,188,188,1.2705316989677975,1.27134912203439,0
one_interferer,-65.0,2,6,87,352,352,352,352,352,352,352,352,2.958730685130954,1.2993341792462452,0
one_interferer,-65.0,2,7,64,64,64,64,64,64,64,64,64,1.2267116628965475,1.2991745186380257,0
one_interferer,-65.0,2,8,373,373,373,373,373,373,373,373,373,2.895464595914166,1.2631862686723427,0
one_interferer,-65.0,2,9,557,557,557,429,557,557,557,557,557,0.15693033759117597,1.264984389447772,1
one_interferer,-65.0,2,10,19,19,19,19,19,19,19,19,19,1.0954534265698055,1.290427275540147,0
one_interferer,-65.0,2,11,437,437,437,437,437,437,437,437,437,1.4389571255315246,1.28258967949529,0
one_interferer,-65.0,2,12,413,413,413,413,413,413,413,413,413,0.6656604309703025,1.2705102955011576,0
one_interferer,-65.0,2,13,872,537,537,537,537,537,537,537,537,1.8251857309600523,1.276184571339726,0
one_interferer,-65.0,2,14,467,175,175,175,175,175,175,175,175,1.122839824003842,1.2922448021026027,0
one_interferer,-65.0,2,15,542,617,617,542,542,617,617,542,542,0.37381328417805726,1.2783533042759399,1
one_interferer,-65.0,2,16,13,233,233,233,233,233,233,233,233,1.0066527144948365,1.271064232654235,0
one_interferer,-65.0,2,17,696,994,994,696,696,994,994,994,994,0.07732806457117884,1.2847919758050868,1
one_interferer,-65.0,2,18,248,248,248,248,248,248,248,248,248,1.600923285382911,1.2942810388221344,0
one_interferer,-65.0,2,19,290,974,974,974,974,974,974,974,974,0.924922850900811,1.2858891587016401,0
one_interferer,-65.0,2,20,11,11,11,11,11,11,11,11,11,3.3231425221501376,1.2723041622271603,0
one_interferer,-65.0,2,21,914,914,914,914,914,914,914,914,914,1.8999724585134268,1.2923334852441626,0
one_interferer,-65.0,2,22,209,163,163,163,163,163,163,163,163,0.7775547392017594,1.2708486420170353,0
one_interferer,-65.0,2,23,273,446,446,446,446,446,446,446,446,1.464675734828085,1.2915189931161066,0
one_interferer,-65.0,2,24,478,132,132,132,132,132,132,132,132,1.0535467064598334,1.2814511779559132,0
one_interferer,-65.0,2,25,694,694,694,694,694,694,694,694,694,1.2051348479902675,1.269031659442965,0
one_interferer,-65.0,2,26,168,168,168,168,168,168,168,168,168,1.6808218447388792,1.269729844399117,0
one_interferer,-65.0,2,27,138,138,138,138,138,138,138,138,138,2.7109061820545577,1.266279679108891,0
one_interferer,-65.0,2,28,641,641,641,641,641,962,962,641,641,0.38100516829518216,1.2921028271333,1
one_interferer,-65.0,2,29,326,412,412,412,326,412,412,326,412,0.5574700852988026,1.2887517966508455,0
one_interferer,-65.0,2,30,597,156,156,156,156,156,156,156,156,0.9793130583260506,1.2791817486832717,0
one_interferer,-65.0,2,31,624,624,624,624,624,624,624,624,624,2.578548748038405,1.2566086486906152,0
one_interferer,-65.0,2,32,486,486,486,486,486,486,486,486,486,1.7640475909528794,1.2892217022979018,0
one_interferer,-65.0,2,33,599,207,207,207,207,207,207,207,207,2.270919397549148,1.2626646555933936,0
one_interferer,-65.0,2,34,947,105,105,105,105,105,105,105,105,0.19015534911012683,1.278674967830466,1
one_interferer,-65.0,2,35,510,784,784,975,975,784,784,975,975,0.12100922429182773,1.2736182676749637,1
one_interferer,-65.0,2,36,805,976,976,976,976,976,976,976,976,3.8890296104930187,1.2709685454778854,0
one_interferer,-65.0,2,37,803,803,803,803,803,803,803,803,803,0.8436287253538532,1.280518139015723,0
one_interferer,-65.0,2,38,108,715,715,715,715,715,715,715,715,2.962162927780954,1.2700148539957752,0
one_interferer,-65.0,2,39,669,105,105,105,105,105,105,105,105,1.2572947155145124,1.2605622722054786,0
one_interferer,-65.0,2,40,558,439,438,438,438,438,438,438,438,0.21019502698988138,1.2793543548534574,1
one_interferer,-65.0,2,41,678,678,678,678,678,678,678,678,678,1.3619369028858959,1.2911393155006181,0
one_interferer,-65.0,2,42,874,377,377,377,874,874,874,874,874,0.2505794505725317,1.2966071481048382,1
one_interferer,-65.0,2,43,140,140,140,140,140,140,140,140,140,0.6175288697940204,1.2867693310603185,0
one_interferer,-65.0,2,44,924,111,111,111,111,111,111,111,111,1.7123686505601232,1.2788090848543023,0
one_interferer,-65.0,2,45,112,117,117,117,117,117,117,117,117,3.280844196326999,1.2938158172862142,0
one_interferer,-65.0,2,46,1000,252,252,252,252,252,252,252,252,0.5202626148683599,1.2957270292399938,0
one_interferer,-65.0,2,47,94,32,32,32,32,32,32,32,32,3.854226727833771,1.2668847857105414,0
one_interferer,-65.0,2,48,538,900,900,900,900,900,900,900,900,1.1019046099034437,1.265661724285584,0
one_interferer,-65.0,2,49,556,556,556,556,556,556,556,556,556,1.477507501755527,1.288239787674257,0
one_interferer,-65.0,2,50,658,658,658,658,658,658,658,658,658,0.4969416719988229,1.2716999330690566,1
one_interferer,-65.0,2,51,541,541,541,541,541,541,541,541,541,0.5337452994479893,1.27377807534149,0
one_interferer,-65.0,2,52,35,920,920,921,35,920,920,35,35,0.199586799769616,1.2766697152425135,1
one_interferer,-65.0,2,53,427,427,427,427,427,427,427,427,427,1.0384094419911345,1.2840166025600515,0
one_interferer,-65.0,2,54,646,553,553,553,553,553,553,553,553,1.0750105857020225,1.2676678298537847,0
one_interferer,-65.0,2,55,31,122,122,122,122,122,122,122,122,0.09867039654750948,1.285408755527933,1
one_interferer,-65.0,2,56,293,340,340,340,340,340,340,340,340,1.6389312000266967,1.2829650869151328,0
one_interferer,-65.0,2,57,283,283,283,950,283,283,283,283,283,0.16976708542351993,1.2811742895621272,1
one_interferer,-65.0,2,58,960,941,941,941,941,941,941,941,941,1.4390097638365145,1.2885787932152453,0
one_interferer,-65.0,2,59,987,64,64,64,64,64,64,64,64,2.5733384300766304,1.2751185658373578,0
one_interferer,-65.0,2,60,502,502,502,502,502,502,502,502,502,1.906825441494355,1.2706001481799534,0
one_interferer,-65.0,2,61,154,351,351,351,351,351,351,351,351,0.9452534488029227,1.281831403943061,0
one_interferer,-65.0,2,62,403,403,403,403,403,403,403,403,403,1.1946925972853675,1.2718947055821217,0
one_interferer,-65.0,2,63,891,891,891,891,891,891,891,891,891,4.18995887290617,1.2848756145080922,0
one_interferer,-65.0,2,64,103,46,46,46,46,46,46,46,46,3.6843960974388072,1.2894994215194957,0
one_interferer,-65.0,2,65,207,207,207,207,207,207,207,207,207,0.9289922642904068,1.2601366751152685,0
one_interferer,-65.0,2,66,528,77,77,77,77,77,77,77,77,1.0635305897559437,1.2631611997038383,0
one_interferer,-65.0,2,67,71,120,120,119,119,120,120,120,120,0.17635081194797234,1.2913256806705922,1
one_interferer,-65.0,2,68,744,744,744,744,744,744,744,744,744,2.3367157552212965,1.2787086235087979,0
one_interferer,-65.0,2,69,814,814,814,814,814,814,814,814,814,0.4823773961439937,1.299886301496863,1
one_interferer,-65.0,2,70,986,986,986,922,922,986,986,986,986,0.08537784113446674,1.2928631578586103,1
one_interferer,-65.0,2,71,224,224,224,528,224,224,224,224,224,0.32054302874097484,1.2684580101948768,1
one_interferer,-65.0,2,72,600,186,186,186,186,185,185,186,186,0.10178110383263406,1.272815538499006,1
one_interferer,-65.0,2,73,100,668,668,668,668,668,668,668,668,0.8154397411129721,1.2808353684287583,0
one_interferer,-65.0,2,74,724,359,359,359,359,359,359,359,359,1.4430509798035287,1.293281645577075,0
one_interferer,-65.0,2,75,1019,456,456,456,456,456,456,456,456,1.3054623469733553,1.2907937672990581,0
one_interferer,-65.0,2,76,704,852,851,851,704,851,851,704,704,0.11376648329424506,1.2975854280297083,1
one_interferer,-65.0,2,77,263,263,263,263,263,263,263,263,263,1.4356553653321444,1.2816276911437394,0
one_interferer,-65.0,2,78,133,133,133,133,133,133,133,133,133,4.747735070285179,1.2802796808527022,0
one_interferer,-65.0,2,79,134,134,134,217,134,217,217,134,134,0.033991600105815555,1.280112159404307,1
one_interferer,-65.0,2,80,680,680,680,680,680,680,680,680,680,3.645267443072626,1.2745066045520683,0
one_interferer,-65.0,2,81,190,190,190,190,190,190,190,190,190,2.1775389017711504,1.2807319162453152,0
one_interferer,-65.0,2,82,711,685,685,685,685,685,685,685,685,1.5390526681256456,1.2780229867928152,0
one_interferer,-65.0,2,83,572,910,910,910,910,910,910,910,910,3.0510539630826505,1.2744219798927776,0
one_interferer,-65.0,2,84,402,402,402,402,402,402,402,402,402,0.3702262565278014,1.2863743866070179,1
one_interferer,-65.0,2,85,512,23,23,23,23,23,23,23,23,1.7566902197703869,1.2702832261822996,0
one_interferer,-65.0,2,86,785,785,785,785,785,785,785,785,785,0.9202617288494307,1.2882461620859318,0
one_interferer,-65.0,2,87,461,343,343,343,343,343,343,343,343,2.9195036684327964,1.264768624549961,0
one_interferer,-65.0,2,88,480,480,480,480,480,480,480,480,480,2.314114783755094,1.2883623897112808,0
one_interferer,-65.0,2,89,55,913,913,913,913,913,913,913,913,0.7543122525276973,1.278542837540904,0
one_interferer,-65.0,2,90,290,545,545,545,545,545,545,545,545,2.7721928429601106,1.284400183536397,0
one_interferer,-65.0,2,91,368,368,368,368,368,368,368,368,368,0.8757727464922188,1.2692344136633988,0
one_interferer,-65.0,2,92,260,241,241,241,241,241,241,241,241,1.5079680518279293,1.2922994329306723,0
one_interferer,-65.0,2,93,722,430,430,430,430,430,430,430,430,3.8974689803857636,1.2752463027587166,0
one_interferer,-65.0,2,94,857,259,259,259,259,259,259,259,259,0.5359526648543455,1.2564148052859456,0
one_interferer,-65.0,2,95,986,154,154,154,154,154,154,154,154,1.0356683752390865,1.288516123609268,0
one_interferer,-65.0,2,96,837,273,273,273,273,273,273,273,273,1.6382627821197207,1.2577465085332218,0
one_interferer,-65.0,2,97,196,300,300,300,300,300,300,300,300,0.9099580366829653,1.2689164449859176,0
