packet_index,frame_index,event_index,payload_len,cr,has_crc,ldro,symbol_count,gt_compared_symbols,center_raw_ser,center_symbol_ser,multi_raw_ser,multi_symbol_ser,pure_raw_ser,pure_symbol_ser,pure_gain_vs_center,pure_gain_vs_multi,pure_crc_valid,pure_payload_hex,pure_decode_error,mean_phase_score,mean_amp_score,mean_candidate_count,mean_selected_energy_drop_db,phase_line_slope_pi,phase_line_r2,phase_line_rmse_pi,phase_line_anchor_count,reference_line_slope_pi,reference_line_anchor_count,refinement_count,selection_mode,error,dataset,target_snr_db,noise_seed
11,8,11,33,1,1,0,35,35,0.6571428571428571,0.6571428571428571,0.14285714285714285,0.14285714285714285,0.8,0.8,-0.1428571428571429,-0.6571428571428573,0,40d442a179d9ec236e79803e3b2169a32719390908de636705c78adccbf4d37352,,0.9727725225057597,0.85921277991326,32.0,-0.7470591233072957,0.27071547632315185,0.9984508095583203,0.10988841048012862,28,0.07458534281364838,28,0,path,,0_0_0_10_14_16,-22.0,44
12,9,12,33,1,1,0,35,35,0.34285714285714286,0.34285714285714286,0.08571428571428572,0.08571428571428572,0.6571428571428571,0.6571428571428571,-0.3142857142857143,-0.5714285714285714,0,40042676911d65669470bb0c013436052569c47556b6a0fe221d4548ebd2deb6da,,0.9734895499604573,0.8326749848917414,32.0,-0.929284916683167,-0.1332666971934854,0.9966762189151631,0.07457019350686413,28,-0.13960498562311335,28,0,path,,0_0_0_10_14_16,-22.0,44
13,10,13,33,1,1,0,35,35,0.5428571428571428,0.5428571428571428,0.08571428571428572,0.08571428571428572,0.42857142857142855,0.42857142857142855,0.11428571428571427,-0.34285714285714286,0,4054ab3a88001e1148212133333417342739292a3abc35beb7405142f9d2553c12,,0.9710829589834156,0.9034445369904892,32.0,-0.506865754755344,-0.1332626407753439,0.988738727225195,0.13567230662231813,28,-0.15420394204971277,28,0,path,,0_0_0_10_14_16,-22.0,44
1,0,1,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.4857142857142857,0.4857142857142857,0.9142857142857143,0.9142857142857143,-0.02857142857142858,-0.42857142857142855,0,40d441b9567a2c8656c80341175b13a393b0290417b72c373f4971786064665551,,0.9674179711273946,0.8957745010493976,32.0,-0.5435432081458638,-0.26993219803462776,0.9992954426765492,0.07840003150814488,28,-0.2694325624753729,28,0,path,,0_0_0_10_14_16,-23.0,44
2,1,2,33,1,1,0,35,35,0.8,0.8,0.5428571428571428,0.5428571428571428,0.8857142857142857,0.8857142857142857,-0.08571428571428563,-0.34285714285714286,0,40e4576a59ca1384763ff1b8bbd25dd6c1f83f996bc68e7c487d937e3be8127156,,0.9608282119553442,0.9153141431470698,32.0,-0.43899265234584706,-0.5011113090822235,0.9978748232114152,0.228519072309965,28,-0.29065525263037517,28,0,path,,0_0_0_10_14_16,-23.0,44
3,2,3,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.3142857142857143,0.3142857142857143,0.9714285714285714,0.9714285714285714,-0.1428571428571428,-0.6571428571428571,0,40e4fb0fdceb476f957c1ae7d0007e475114b04b56c20152c37bc85c0dc00c0932,,0.971877958352599,0.8400131663742266,32.0,-0.8946057777876222,0.09877584023549972,0.9890532554362572,0.10328538430977026,28,-0.059761079648742985,28,0,path,,0_0_0_10_14_16,-23.0,44
5,3,5,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.4,0.4,0.9428571428571428,0.9428571428571428,-0.11428571428571421,-0.5428571428571428,0,40f4912291b267a5cd11576687a1bad174dda877966dadd970373965d55b616392,,0.9714454517374004,0.8587830271846758,32.0,-0.7324780084690075,0.17067759498703336,0.9970060015141565,0.08374690292960094,28,-0.05595220437036494,28,0,path,,0_0_0_10_14_16,-23.0,44
6,4,6,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.34285714285714286,0.34285714285714286,0.9428571428571428,0.9428571428571428,-0.05714285714285716,-0.6,0,40645194b673f5aa05031128e6ac78ae5a46ca14d5539312e9f069e9ca120a5df2,,0.9798630526434938,0.895234088276889,32.0,-0.5458865890728798,0.1978358913843536,0.9975555081550868,0.10170323237937352,28,0.197556852803691,28,0,path,,0_0_0_10_14_16,-23.0,44
8,5,8,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.42857142857142855,0.42857142857142855,0.7428571428571429,0.7428571428571429,0.02857142857142858,-0.31428571428571433,0,40e401ca08ba0d267e5255a25fa1807ff55e1b5e937ad4fcb3156f42637874c463,,0.9726980054373172,0.8705208700086199,32.0,-0.6874511771811543,-0.10722472513768179,0.9917394580268137,0.10058933679786952,28,-0.2860824619831499,28,0,path,,0_0_0_10_14_16,-23.0,44
9,6,9,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.4,0.4,0.8857142857142857,0.8857142857142857,0.02857142857142858,-0.48571428571428565,0,40c4bbe615c406add145ee32ea7e448fd2c9a71b1823f3957db10e22326f57d182,,0.9690729695407434,0.8523484150365961,32.0,-0.7577366154357185,-0.020948798487742844,0.8050390737985116,0.107350472415168,28,0.18991298586041933,28,0,path,,0_0_0_10_14_16,-23.0,44
10,7,10,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.4,0.4,0.9142857142857143,0.9142857142857143,-0.08571428571428563,-0.5142857142857142,0,4004fb2e19c4cf6b5a3b750cacbb346901aaee04233c91eee494eb0dc29514a59b,,0.9826407814822519,0.8328826794953235,32.0,-0.91444489218826,-0.2100932519854252,0.9985847112861768,0.0840070763166611,28,-0.11992905309044591,28,0,path,,0_0_0_10_14_16,-23.0,44
11,8,11,33,1,1,0,35,35,0.7428571428571429,0.7428571428571429,0.22857142857142856,0.22857142857142856,0.8,0.8,-0.05714285714285716,-0.5714285714285715,0,40d442a179d9ec236e79803e3b2169a32719390908de636705c78adccbf4d37352,,0.9716918133699506,0.8699083683245088,32.0,-0.6717567429778109,0.27071215067480825,0.9984476505756948,0.10999921385454703,28,0.1008847780477591,28,0,path,,0_0_0_10_14_16,-23.0,44
12,9,12,33,1,1,0,35,35,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.6857142857142857,0.6857142857142857,-0.11428571428571432,-0.5428571428571429,0,40042676911d65669470bb0c01343605b513034f48b0a0fe221dc548e3dad6beda,,0.9706939419706705,0.8555459826770365,32.0,-0.7768733361744437,-0.13477931674371837,0.994925669081195,0.09946761050033968,28,0.0917304883455363,28,0,path,,0_0_0_10_14_16,-23.0,44
13,10,13,33,1,1,0,35,35,0.6285714285714286,0.6285714285714286,0.22857142857142856,0.22857142857142856,0.6571428571428571,0.6571428571428571,-0.02857142857142858,-0.4285714285714286,0,40542a3b81191ff1de2fbdb4aab40725afb5a922f2bc35beb7405142f9d255bc1a,,0.9739164746784048,0.8993988104808158,32.0,-0.5524808353960666,-0.17866101732780784,0.9900507033131283,0.17152397346842205,28,-0.15096228493892389,28,0,path,,0_0_0_10_14_16,-23.0,44
1,0,1,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.6,0.6,0.9142857142857143,0.9142857142857143,0.05714285714285716,-0.3142857142857143,0,40d441b9567a2c8656c80341175b13a393b0290417b72c373f4971786064665551,,0.9673902022675125,0.8934215091097221,32.0,-0.5513176932583149,-0.26994989968948546,0.999296484894049,0.07834712003372026,28,-0.2714721189235773,28,0,path,,0_0_0_10_14_16,-24.0,44
2,1,2,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.7428571428571429,0.7428571428571429,0.8857142857142857,0.8857142857142857,-0.05714285714285705,-0.1428571428571428,0,40e4d762d14a1384763ff1b8bbd25dd6c1f83f996bc68e7c487d937e3be8127156,,0.9622544428802356,0.920035268058129,32.0,-0.40774457635567174,-0.5009149998883476,0.9979064153290819,0.22672172826065443,28,-0.2904007275993249,28,0,path,,0_0_0_10_14_16,-24.0,44
3,2,3,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.5142857142857142,0.5142857142857142,0.9714285714285714,0.9714285714285714,-0.11428571428571432,-0.4571428571428572,0,40e4fb0fdceb476f957c1ae7d0007e475114b04b56c20152c37bc85c0dc00c0932,,0.9721910601248678,0.8533957330848593,32.0,-0.8170649359312713,0.09876813747877519,0.9890585326596628,0.10325215738381105,28,-0.052782213244777665,28,0,path,,0_0_0_10_14_16,-24.0,44
5,3,5,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.5714285714285714,0.5714285714285714,0.9714285714285714,0.9714285714285714,-0.08571428571428574,-0.4,0,4084a64c9705ca17c873ffa0374d589b2e8c7ab6756badd970373965d55b616392,,0.9788993452634588,0.8614324917498235,32.0,-0.7820493612658906,0.2069093385963309,0.9977555217279445,0.08937537817352373,28,0.15683645697241763,28,0,path,,0_0_0_10_14_16,-24.0,44
6,4,6,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.6571428571428571,0.6571428571428571,0.9714285714285714,0.9714285714285714,-0.02857142857142858,-0.3142857142857143,0,40645194b673f5aa05031128e68e78ac5a46ca14d5539312e9f069e9ca120a5df2,,0.976438968697092,0.9090327173519721,32.0,-0.47060659646464365,0.19645887513546575,0.9976623184490336,0.10039925081918816,28,0.19528265350956392,28,0,path,,0_0_0_10_14_16,-24.0,44
8,5,8,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.5142857142857142,0.5142857142857142,0.9428571428571428,0.9428571428571428,-0.08571428571428574,-0.4285714285714286,0,40742bf725037a117d4444b5e7442a10f65f0a7e90fa1eb55c7f25fcb2f5f0d666,,0.9681192905562805,0.874405923286233,32.0,-0.6730135336846736,-0.2791498089668054,0.9988448469480958,0.0857943639314533,28,-0.2864284047494339,28,0,path,,0_0_0_10_14_16,-24.0,44
9,6,9,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.4857142857142857,0.4857142857142857,0.8571428571428571,0.8571428571428571,0.05714285714285716,-0.3714285714285714,0,40c49be635e424a86960bce87c02a2ff4f197f0e4c2ef2957db00f22326f57a10a,,0.9608628312087159,0.891648176548549,32.0,-0.5559416262479633,-0.19520664646546956,0.9931241698382833,0.1773566282743648,28,-0.24856732180254212,28,0,path,,0_0_0_10_14_16,-24.0,44
10,7,10,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.5714285714285714,0.5714285714285714,0.9714285714285714,0.9714285714285714,-0.02857142857142858,-0.4,0,4004ad0d2be58b5d7b2a619f16120d797adf8917014eb69d93d6dd0fe235a4b5b8,,0.9848206412910865,0.8296364248574238,32.0,-0.9100299214842112,0.20131094115091988,0.9984408035182858,0.08360745786843939,28,-0.04553382986845407,28,0,path,,0_0_0_10_14_16,-24.0,44
11,8,11,33,1,1,0,35,35,0.8,0.8,0.45714285714285713,0.45714285714285713,0.9142857142857143,0.9142857142857143,-0.11428571428571421,-0.45714285714285713,0,4024ac725099c201483de43a59d07c763da802a131f4a1c30d65c08fa981a2b391,,0.9843517404396479,0.8244902927509858,32.0,-0.9506515984658421,-0.41831833304296867,0.9997458909325382,0.06752151911545443,28,-0.4197487636377887,28,0,path,,0_0_0_10_14_16,-24.0,44
12,9,12,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.2857142857142857,0.2857142857142857,0.8,0.8,-0.02857142857142858,-0.5142857142857143,0,40042676911d65669470bb1c10243705b513034f48104e3a0a7367a660037b5b25,,0.9694919090606902,0.8553988404730266,32.0,-0.7855685144950311,-0.10382374529072748,0.9698784927783818,0.16251434734441264,28,0.0875081378499443,28,0,path,,0_0_0_10_14_16,-24.0,44
13,10,13,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.2571428571428571,0.2571428571428571,0.9428571428571428,0.9428571428571428,-0.02857142857142858,-0.6857142857142857,0,40540838f66b3893ec0febc171d4d91c58f08706483f1e9d8d6a7024bed647db18,,0.9734632425616925,0.8822468782982539,32.0,-0.5983404258237545,0.11367775919249533,0.9958999054734607,0.07035989186787946,28,0.11557541335176577,28,0,path,,0_0_0_10_14_16,-24.0,44
1,0,1,33,1,1,0,35,35,1.0,1.0,0.7714285714285715,0.7714285714285715,0.9428571428571428,0.9428571428571428,0.05714285714285716,-0.17142857142857137,0,40d441b9567a2c8656c80341175b13a393b0290417a70d162e4971786064665551,,0.9723221478155591,0.8773368951419378,32.0,-0.6325937619684195,-0.27008567917964416,0.9991299019228507,0.0873362462994484,28,-0.2671364655684118,28,0,path,,0_0_0_10_14_16,-25.0,44
2,1,2,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.8285714285714286,0.8285714285714286,0.8857142857142857,0.8857142857142857,0.0,-0.05714285714285705,0,40e4d762d14a1384763ff1b8bbd25dd6c1f83f996bc68e7c487d937e3be8127156,,0.9624865258844122,0.9209436329864887,32.0,-0.39653822396329425,-0.5009010389067028,0.9979081850164693,0.22661936790850948,28,-0.2910973762662635,28,0,path,,0_0_0_10_14_16,-25.0,44
3,2,3,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.7714285714285715,0.7714285714285715,1.0,1.0,-0.11428571428571432,-0.22857142857142854,0,40e4fb0fdceb476f957c1ae7d0007e47d19c384356aa2584fa22c55c0dc00c89fe,,0.9761112669405124,0.8506304238178416,32.0,-0.8119718334524828,0.09856979559344513,0.9954921584830309,0.06833803215775337,28,0.09971906053323093,28,0,path,,0_0_0_10_14_16,-25.0,44
5,3,5,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.7428571428571429,0.7428571428571429,0.9714285714285714,0.9714285714285714,-0.02857142857142858,-0.22857142857142854,0,4084a64c9705ca17c873ffa0374d589b2e8c7ab6756badd970373965d55b616392,,0.978990900044356,0.8641351480189298,32.0,-0.7587110847540418,0.2068823274889095,0.9977459605853307,0.08955427546003075,28,0.1545534305351603,28,0,path,,0_0_0_10_14_16,-25.0,44
6,4,6,33,1,1,0,35,35,1.0,1.0,0.8,0.8,1.0,1.0,0.0,-0.19999999999999996,0,40645194b673f5aa05031128e68e78ac5a46ca14d5539312e9f069e9ca120a5de3,,0.976278759423568,0.9113764047806994,32.0,-0.45970586471370506,0.19689838354816436,0.997817419517618,0.0972209079532303,28,0.19495278132806945,28,0,path,,0_0_0_10_14_16,-25.0,44
8,5,8,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.7428571428571429,0.7428571428571429,0.9142857142857143,0.9142857142857143,-0.02857142857142858,-0.17142857142857137,0,40742bf725037a117d4444b5e7442a10f65f0a7e90fa1eb55c7fe5882db8f86652,,0.9719732893681875,0.8787114459449992,32.0,-0.6160163720855136,-0.24274284311157954,0.99521766705977,0.1651418916239227,28,-0.287245725342902,28,0,path,,0_0_0_10_14_16,-25.0,44
9,6,9,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.6285714285714286,0.6285714285714286,0.9714285714285714,0.9714285714285714,-0.02857142857142858,-0.34285714285714286,0,40441366356434a84a72affa7c12b3fe0f1d778ec47a810b5e75510c9a29cb891a,,0.9735254964299918,0.8536608332968507,32.0,-0.7880597397649107,-0.12725892760772292,0.9934738343140985,0.10400490176333395,28,-0.13256757845070619,28,0,path,,0_0_0_10_14_16,-25.0,44
10,7,10,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.8,0.8,1.0,1.0,-0.05714285714285716,-0.19999999999999996,0,4064894b0d87c96b5a3b754c68b7b02bd1af329bcc43a198c3e0eb0dc29514a59b,,0.9754574530663551,0.8485301025898107,32.0,-0.7967234757190972,-0.30165388052559117,0.9979980737182547,0.12983487198716734,28,-0.0457714262655872,28,0,path,,0_0_0_10_14_16,-25.0,44
11,8,11,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.6285714285714286,0.6285714285714286,0.9142857142857143,0.9142857142857143,-0.08571428571428563,-0.2857142857142857,0,4024ac725099c201483de43a59d07c763da802a131f4a3c30f67c28fa981a2b391,,0.9814101668609801,0.837824171321059,32.0,-0.8599007913088089,-0.4179832057828358,0.9997161373255224,0.07204002088221795,28,-0.4190965663286921,28,0,path,,0_0_0_10_14_16,-25.0,44
12,9,12,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.45714285714285713,0.45714285714285713,0.8857142857142857,0.8857142857142857,-0.05714285714285705,-0.42857142857142855,0,40d4a2f7408d55649473a81c9064ff4d652cb236545293f213754c8573134b5b25,,0.9706151824994675,0.8645247257588541,32.0,-0.7321565595944931,0.09464165714988813,0.9739589227562093,0.14729847490794323,28,0.13273313171689435,28,0,path,,0_0_0_10_14_16,-25.0,44
13,10,13,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.5142857142857142,0.5142857142857142,0.9428571428571428,0.9428571428571428,0.0,-0.4285714285714286,0,4094803d497d33b0fe2fea82bd50191c60d692705a2e56353bd35b42f9d2559c18,,0.9631357756602755,0.9035657374626189,32.0,-0.4725707919677246,-0.06189500548629908,0.9543776344920607,0.1394550091062905,28,0.10603801700913244,28,0,path,,0_0_0_10_14_16,-25.0,44
1,0,1,33,1,1,0,35,35,1.0,1.0,0.8285714285714286,0.8285714285714286,0.9428571428571428,0.9428571428571428,0.05714285714285716,-0.11428571428571421,0,40d441b9567a2c8656c80341175b13a393b0290417870d142e4973786064665551,,0.9705691797240554,0.8756780816319676,32.0,-0.6400894086222694,-0.27011689419718937,0.9991299032683264,0.08734627254969417,28,-0.27036911551768383,28,0,path,,0_0_0_10_14_16,-26.0,44
2,1,2,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.8571428571428571,0.8571428571428571,0.8857142857142857,0.8857142857142857,0.02857142857142858,-0.02857142857142858,0,40e4d762d14a1384763ff1b8bbd25dd6c1f83f996bc68e7c487d937e3be8127156,,0.9626518419264685,0.9160896017031787,32.0,-0.41607644466787497,-0.5008871325446009,0.9979098197776418,0.22652432401251374,28,-0.2923633938774729,28,0,path,,0_0_0_10_14_16,-26.0,44
3,2,3,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.8857142857142857,0.8857142857142857,1.0,1.0,-0.08571428571428574,-0.11428571428571432,0,40e4fb0fdceb476f957c1ae7d0007e47d19c384356aa2584fa22c55c0dc00c89fe,,0.976044169233234,0.8602983502972779,32.0,-0.7652366261164009,0.09856125632775384,0.9954904251436473,0.0683453075703367,28,0.10452662579506783,28,0,path,,0_0_0_10_14_16,-26.0,44
5,3,5,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.8285714285714286,0.8285714285714286,0.9714285714285714,0.9714285714285714,-0.02857142857142858,-0.1428571428571428,0,4084a64c9705ca17c873ffa0374d589b2e8c7ab6756badd970373965d55b616392,,0.9791112390383754,0.8642278088263399,32.0,-0.7502196820125492,0.20685645669065672,0.997736637274693,0.08972849182768758,28,0.15052708049868221,28,0,path,,0_0_0_10_14_16,-26.0,44
6,4,6,33,1,1,0,35,35,1.0,1.0,0.9142857142857143,0.9142857142857143,1.0,1.0,0.0,-0.08571428571428574,0,40645194b673f5aa05031128e68e78ac5a46ca14d5539312e9f049e9c8300a5fe3,,0.9763830563201391,0.9108214653626989,32.0,-0.46270076546247724,0.1971495429500433,0.9980573184424315,0.09313680415126166,28,0.1949323058518715,28,0,path,,0_0_0_10_14_16,-26.0,44
8,5,8,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.8571428571428571,0.8571428571428571,0.9428571428571428,0.9428571428571428,0.0,-0.08571428571428574,0,40742bf725037a117d4444b5e7442a10f65f0a7e90fa1eb55c7f25fcb2f5f0d666,,0.9682581452294002,0.8792563397510321,32.0,-0.6389685615064503,-0.2791142537120064,0.9988346803572556,0.08616054116576986,28,-0.2828885948453812,28,0,path,,0_0_0_10_14_16,-26.0,44
9,6,9,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.8285714285714286,0.8285714285714286,0.9714285714285714,0.9714285714285714,-0.02857142857142858,-0.1428571428571428,0,40441366356434a84a72affa7c12b3fe0f1d778ec47a810b5e75510c9a29cb891a,,0.9735775090325499,0.8568448463003898,32.0,-0.7713777164885004,-0.1272516111344343,0.9934829745648744,0.10392559055994982,28,-0.1322790604614585,28,0,path,,0_0_0_10_14_16,-26.0,44
10,7,10,33,1,1,0,35,35,1.0,1.0,0.8857142857142857,0.8857142857142857,1.0,1.0,0.0,-0.11428571428571432,0,40648a791eb5cb5e2f1e421ab9cc557d1364150da41cb14408369f0980f360d7c8,,0.9651024085797547,0.8770336752252891,32.0,-0.6372003627110261,-0.511995508450266,0.9994020745899063,0.11518437833696175,28,-0.31070177061483684,28,0,path,,0_0_0_10_14_16,-26.0,44
11,8,11,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.7428571428571429,0.7428571428571429,0.9428571428571428,0.9428571428571428,-0.05714285714285716,-0.19999999999999996,0,4024ff5745fbc701483de43a59d07c762da228a83bfef867145c28f5c15e438b45,,0.9680441314586907,0.8675670835690754,32.0,-0.6938308651978287,-0.4690285703759925,0.9987939484607077,0.16201208873325532,28,-0.3602888206322045,28,0,path,,0_0_0_10_14_16,-26.0,44
12,9,12,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.6285714285714286,0.6285714285714286,0.9428571428571428,0.9428571428571428,-0.08571428571428574,-0.3142857142857143,0,40d4ee7340c55d649473a81c9064ff4de524323e5c5293f330454c8573134bdbad,,0.971756853895697,0.8703570200360886,32.0,-0.6800779985239044,0.10253210570673099,0.9705770207743901,0.16148110986719053,28,0.1313450553771738,28,0,path,,0_0_0_10_14_16,-26.0,44
13,10,13,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.7142857142857143,0.7142857142857143,0.9714285714285714,0.9714285714285714,-0.02857142857142858,-0.2571428571428571,0,4054081be7593910548f069e06f2a92f4be4a3e1d184748c837073ffde8b0a8b19,,0.986789391203555,0.8623510863140157,32.0,-0.701654713811715,0.3090138126393661,0.9993878294464984,0.07949146495134635,28,0.1981474605885854,28,0,path,,0_0_0_10_14_16,-26.0,44
1,0,1,33,1,1,0,35,35,0.8,0.8,0.22857142857142856,0.22857142857142856,0.7428571428571429,0.7428571428571429,0.05714285714285716,-0.5142857142857143,0,40c4e6d2a4e0bf83c1b832bbbbbcb5b6af07fcf9d14ce00633cbfa1a79ecaf1d76,,0.9707129060195593,0.8734525885341652,32.0,-0.6463266380457765,-0.15513897097288817,0.9951395040517987,0.11368541217682498,28,-0.154178267670456,28,0,path,,0_0_0_10_14_16,-22.0,45
2,1,2,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.3142857142857143,0.3142857142857143,0.7142857142857143,0.7142857142857143,0.05714285714285716,-0.4,0,409422a3c45dce3c5c37eb31b1bd8e2dbc30931a1bdee96b1ff9ddc3dad37e2403,,0.9734952557855976,0.8474112600887468,32.0,-0.8250292649087277,-0.08418131491150023,0.9407252798356515,0.2044770403864987,28,-0.13805298563110988,28,0,path,,0_0_0_10_14_16,-22.0,45
3,2,3,33,1,1,0,35,35,0.6857142857142857,0.6857142857142857,0.2857142857142857,0.2857142857142857,0.7428571428571429,0.7428571428571429,-0.05714285714285716,-0.4571428571428572,0,4024b7ce5d8a9201c1a1286336ac356796230b2899b61d1c95c249ca55f0e1d4f4,,0.9755404036170187,0.8743810828563401,32.0,-0.6538773764187509,-0.08291158964719823,0.9798540991544035,0.11358955347310934,28,-0.10316338695526817,28,0,path,,0_0_0_10_14_16,-22.0,45
5,3,5,33,1,1,0,35,35,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.5428571428571428,0.5428571428571428,0.17142857142857149,-0.2571428571428571,0,40443baa19088e8094bcb1a23bb52d3f3f29b0a3ba4de6c580d46e51417a453770,,0.9700893320044467,0.9300858589102055,32.0,-0.34058988701165427,-0.1129636589547367,0.9662477987666993,0.190337953395258,28,-0.09114682481686442,28,0,path,,0_0_0_10_14_16,-22.0,45
6,4,6,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.2571428571428571,0.2571428571428571,0.7142857142857143,0.7142857142857143,0.1428571428571428,-0.4571428571428572,0,4024383b7dc70da85898b9280106243517b2313099bcbdbe3ec0908ada7cd6d474,,0.9729733478638032,0.8881208390312557,32.0,-0.5648291533399269,-0.1050206376591149,0.9942104461794059,0.0808519627372976,28,-0.10143061640898536,28,0,path,,0_0_0_10_14_16,-22.0,45
8,5,8,33,1,1,0,35,35,0.7142857142857143,0.7142857142857143,0.11428571428571428,0.11428571428571428,0.6,0.6,0.11428571428571432,-0.4857142857142857,0,403498c5ea7c17015921203223473461123a391839ac2cae2fd94102462c162434,,0.9749939637274776,0.8555080438621349,32.0,-0.7526436764211176,-0.12938619908607862,0.9950364253811168,0.09550213395660326,28,-0.1290809289778208,28,0,path,,0_0_0_10_14_16,-22.0,45
9,6,9,33,1,1,0,35,35,0.6857142857142857,0.6857142857142857,0.3142857142857143,0.3142857142857143,0.5428571428571428,0.5428571428571428,0.1428571428571429,-0.22857142857142854,0,4074c4ff1466484050b0f93a191eb79e151a3b1a391e0f3f3d40c342cb78d644ed,,0.968301030964209,0.892911943226439,32.0,-0.5499576062609834,-0.12211001707511884,0.9923407504399203,0.11238116743150335,28,-0.1176082677075482,28,0,path,,0_0_0_10_14_16,-22.0,45
10,7,10,33,1,1,0,35,35,0.6285714285714286,0.6285714285714286,0.2857142857142857,0.2857142857142857,0.6,0.6,0.02857142857142858,-0.3142857142857143,0,40847b4411848151c1456a3833343536d73853b2594659041bca55d253e04ef55a,,0.9696875561561796,0.8932041972249871,32.0,-0.5713397299442604,-0.17170168104232963,0.9894302886895613,0.17116952639030636,28,-0.13971551547279323,28,0,path,,0_0_0_10_14_16,-22.0,45
11,8,11,33,1,1,0,35,35,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.6571428571428571,0.6571428571428571,-0.2285714285714286,-0.5142857142857142,0,40c4e6ffc8d90c54493460163176111493a406bc3a557c5f7ed4e768435ad42c11,,0.972608731093293,0.8376029467150273,32.0,-0.9015677690807496,-0.3195555496131104,0.999205583844989,0.09044503726398467,28,-0.3186800999607632,28,0,path,,0_0_0_10_14_16,-22.0,45
12,9,12,33,1,1,0,35,35,0.45714285714285713,0.45714285714285713,0.0,0.0,0.6571428571428571,0.6571428571428571,-0.2,-0.6571428571428571,0,40443bac5b060100d038b9fa3638fca33f7871bafbf0fdb6ff404940613a16960a,,0.9469172943870106,0.8598117051295535,32.0,-0.8363473570674808,-0.6223737573676548,0.9996524292861609,0.1261751867903125,28,-0.293378311781176,28,0,path,,0_0_0_10_14_16,-22.0,45
13,10,13,33,1,1,0,35,35,0.6,0.6,0.05714285714285714,0.05714285714285714,0.5428571428571428,0.5428571428571428,0.05714285714285716,-0.48571428571428565,0,4044732655443e135b02139213961f36474e6f1b6b5ef7d4bbc06340637a5634bc,,0.9693773923701738,0.9056331717693246,32.0,-0.5028599058625597,-0.11806849247168384,0.9853403339752378,0.1440648315566084,28,-0.0848256248116399,28,0,path,,0_0_0_10_14_16,-22.0,45
1,0,1,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.4,0.4,0.8571428571428571,0.8571428571428571,0.05714285714285716,-0.4571428571428571,0,40c4e6d2a4e0bf83c1b832bb998f8597ad07fcf9d14ce00633cbfa1a79ecaf1d76,,0.9666039555061076,0.8669729205585222,32.0,-0.674808282813886,-0.15391127657721138,0.9952302456104093,0.11399399854989362,28,-0.15473357917551922,28,0,path,,0_0_0_10_14_16,-23.0,45
2,1,2,33,1,1,0,35,35,0.8,0.8,0.5428571428571428,0.5428571428571428,0.9142857142857143,0.9142857142857143,-0.11428571428571421,-0.37142857142857144,0,40e426d4c66d896e2a078cc4b57b203d14d257361764e9f3264854528a8e2b3dde,,0.9768476406316301,0.836670011408163,32.0,-0.8596094099930233,0.26235601432606304,0.9981939694283819,0.10856212043666666,28,0.18654859542162341,28,0,path,,0_0_0_10_14_16,-23.0,45
