dataset,packet_index,frame_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,snr_label,added_snr_db,seed,added_awgn_power,savaux_bin,savaux_correct,savaux_margin_db,white_ml_bin,white_ml_matches_savaux,colored_ml_bin,colored_ml_correct,colored_ml_margin_db,colored_ml_fix_vs_savaux,colored_ml_break_vs_savaux,covariance_model
collector_low4_train_low1,7,0,22,30,30506422,917,0,0.0,303,2.0762477987584387e-07,917,1,5.603895997462905,917,1,917,1,5.41257832620434,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,23,31,30510518,656,0,0.0,303,2.0762477987584387e-07,656,1,8.150714431635516,656,1,656,1,7.761446483689899,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,24,32,30514614,889,0,0.0,303,2.0762477987584387e-07,889,1,7.327927509941015,889,1,889,1,7.2844747734321755,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,25,33,30518710,66,0,0.0,303,2.0762477987584387e-07,66,1,9.63727846196729,66,1,66,1,9.626656860692794,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,26,34,30522806,586,0,0.0,303,2.0762477987584387e-07,586,1,7.476494782530647,586,1,586,1,8.029548905934984,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,27,35,30526902,425,0,0.0,303,2.0762477987584387e-07,425,1,9.296124617341363,425,1,425,1,9.282871174870158,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,28,36,30530998,860,0,0.0,303,2.0762477987584387e-07,860,1,9.104887430871278,860,1,860,1,8.88358706296152,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,29,37,30535095,553,0,0.0,303,2.0762477987584387e-07,553,1,8.841490085201777,553,1,553,1,8.755656898091075,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,30,38,30539191,629,0,0.0,303,2.0762477987584387e-07,629,1,10.500856837168268,629,1,629,1,9.612919822280627,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,31,39,30543287,759,0,0.0,303,2.0762477987584387e-07,759,1,7.21550891053091,759,1,759,1,6.998990851769399,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,32,40,30547383,494,0,0.0,303,2.0762477987584387e-07,494,1,7.4406699283086954,494,1,494,1,7.653353340540234,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,33,41,30551479,303,0,0.0,303,2.0762477987584387e-07,303,1,8.408584020802758,303,1,303,1,8.761308256786469,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,34,42,30555575,1022,0,0.0,303,2.0762477987584387e-07,1022,1,7.468862825679913,1022,1,1022,1,7.829474736688679,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,35,43,30559671,720,0,0.0,303,2.0762477987584387e-07,720,1,4.365084324214849,720,1,720,1,4.638010710620578,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,36,44,30563767,314,0,0.0,303,2.0762477987584387e-07,314,1,9.797371123791685,314,1,314,1,9.88108183132273,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,37,45,30567863,602,0,0.0,303,2.0762477987584387e-07,602,1,9.063214428979506,602,1,602,1,9.472773070869113,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,38,46,30571959,7,0,0.0,303,2.0762477987584387e-07,7,1,8.42172976553968,7,1,7,1,8.518894445849552,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,39,47,30576055,414,0,0.0,303,2.0762477987584387e-07,414,1,9.205771388485589,414,1,414,1,9.30706425420433,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,40,48,30580151,807,0,0.0,303,2.0762477987584387e-07,807,1,9.758693767245813,807,1,807,1,9.48221692090192,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,41,49,30584247,195,0,0.0,303,2.0762477987584387e-07,195,1,10.492468735212823,195,1,195,1,10.271363750014595,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,42,50,30588343,826,0,0.0,303,2.0762477987584387e-07,826,1,11.403481297485369,826,1,826,1,11.299180093017567,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,43,51,30592439,928,0,0.0,303,2.0762477987584387e-07,928,1,8.803533192973461,928,1,928,1,8.984688408698348,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,44,52,30596535,761,0,0.0,303,2.0762477987584387e-07,761,1,8.764157295523136,761,1,761,1,8.18393174563255,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,45,53,30600631,590,0,0.0,303,2.0762477987584387e-07,590,1,8.73711036824248,590,1,590,1,8.669883150712563,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,46,54,30604727,383,0,0.0,303,2.0762477987584387e-07,383,1,6.3157589990945855,383,1,383,1,6.5800634089483765,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,47,55,30608823,267,0,0.0,303,2.0762477987584387e-07,267,1,5.760605958312689,267,1,267,1,5.281309141289268,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,48,56,30612919,314,0,0.0,303,2.0762477987584387e-07,314,1,8.549180776389575,314,1,314,1,8.200959172293748,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,0,8,30416310,803,-2,-2.0,101,3.290631002114621e-07,803,1,8.371254363256547,803,1,803,1,8.377210830266606,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,1,9,30420406,711,-2,-2.0,101,3.290631002114621e-07,711,1,6.964391980330568,711,1,711,1,7.180541221876897,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,2,10,30424502,922,-2,-2.0,101,3.290631002114621e-07,922,1,8.39465811144802,922,1,922,1,8.12937995424965,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,3,11,30428598,718,-2,-2.0,101,3.290631002114621e-07,718,1,8.679620636377752,718,1,718,1,8.991285986620683,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,4,12,30432694,756,-2,-2.0,101,3.290631002114621e-07,756,1,8.949844131558368,756,1,756,1,8.5891370848685,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,5,13,30436790,109,-2,-2.0,101,3.290631002114621e-07,109,1,7.66708818120597,109,1,109,1,7.937715072856124,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,6,14,30440886,932,-2,-2.0,101,3.290631002114621e-07,932,1,7.433142996901372,932,1,932,1,7.695180147306213,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,7,15,30444982,468,-2,-2.0,101,3.290631002114621e-07,468,1,8.920125780192944,468,1,468,1,9.172289051151157,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,8,16,30449078,89,-2,-2.0,101,3.290631002114621e-07,89,1,7.281940171425054,89,1,89,1,7.506068310767393,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,9,17,30453174,713,-2,-2.0,101,3.290631002114621e-07,713,1,6.270886931440151,713,1,713,1,6.541561391770042,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,10,18,30457270,865,-2,-2.0,101,3.290631002114621e-07,865,1,6.993162324139509,865,1,865,1,6.968719386932295,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,11,19,30461366,92,-2,-2.0,101,3.290631002114621e-07,92,1,8.125719710161308,92,1,92,1,8.222169602105879,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,12,20,30465462,645,-2,-2.0,101,3.290631002114621e-07,645,1,6.734678150854866,645,1,645,1,7.0713098721901595,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,13,21,30469558,426,-2,-2.0,101,3.290631002114621e-07,426,1,6.512968577944753,426,1,426,1,6.562070835435513,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,14,22,30473654,765,-2,-2.0,101,3.290631002114621e-07,765,1,7.846812070668523,765,1,765,1,7.944966502381292,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,15,23,30477750,1023,-2,-2.0,101,3.290631002114621e-07,1023,1,9.07408171361372,1023,1,1023,1,9.288373184183145,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,16,24,30481846,597,-2,-2.0,101,3.290631002114621e-07,597,1,8.055404575205502,597,1,597,1,7.92086370170086,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,17,25,30485942,562,-2,-2.0,101,3.290631002114621e-07,562,1,6.923416911666819,562,1,562,1,6.974330410523346,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,18,26,30490038,827,-2,-2.0,101,3.290631002114621e-07,827,1,10.46765233643698,827,1,827,1,10.592671456511003,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,19,27,30494134,890,-2,-2.0,101,3.290631002114621e-07,890,1,8.368224646007105,890,1,890,1,8.902476205286217,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,20,28,30498230,174,-2,-2.0,101,3.290631002114621e-07,174,1,8.279255587586388,174,1,174,1,8.455919944879934,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,21,29,30502326,267,-2,-2.0,101,3.290631002114621e-07,267,1,5.068396880704864,267,1,267,1,5.02828642954681,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,22,30,30506422,917,-2,-2.0,101,3.290631002114621e-07,917,1,4.344469701451174,917,1,917,1,4.55401838034768,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,23,31,30510518,656,-2,-2.0,101,3.290631002114621e-07,656,1,5.185378357740284,656,1,656,1,5.255427465919795,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,24,32,30514614,889,-2,-2.0,101,3.290631002114621e-07,889,1,7.733426229105987,889,1,889,1,8.088501771329332,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,25,33,30518710,66,-2,-2.0,101,3.290631002114621e-07,66,1,6.73907620388697,66,1,66,1,6.797382677221635,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,26,34,30522806,586,-2,-2.0,101,3.290631002114621e-07,586,1,8.46192857994501,586,1,586,1,8.70217013334672,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,27,35,30526902,425,-2,-2.0,101,3.290631002114621e-07,425,1,8.645241806085133,425,1,425,1,8.441383715740866,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,28,36,30530998,860,-2,-2.0,101,3.290631002114621e-07,860,1,8.657842511996083,860,1,860,1,9.404597106964708,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,29,37,30535095,553,-2,-2.0,101,3.290631002114621e-07,553,1,8.127652865486658,553,1,553,1,7.908697792199963,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,30,38,30539191,629,-2,-2.0,101,3.290631002114621e-07,629,1,8.514762833444367,629,1,629,1,8.665785769943096,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,31,39,30543287,759,-2,-2.0,101,3.290631002114621e-07,759,1,7.9070948069335545,759,1,759,1,8.105960952180691,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,32,40,30547383,494,-2,-2.0,101,3.290631002114621e-07,494,1,6.085111494063061,494,1,494,1,6.355896874402076,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,33,41,30551479,303,-2,-2.0,101,3.290631002114621e-07,303,1,7.158696271136389,303,1,303,1,7.177509731613347,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,34,42,30555575,1022,-2,-2.0,101,3.290631002114621e-07,1022,1,6.465627528768692,1022,1,1022,1,6.587540188780859,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,35,43,30559671,720,-2,-2.0,101,3.290631002114621e-07,720,1,5.103302896641334,720,1,720,1,5.256152191359526,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,36,44,30563767,314,-2,-2.0,101,3.290631002114621e-07,314,1,8.793213078599681,314,1,314,1,8.881057138699537,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,37,45,30567863,602,-2,-2.0,101,3.290631002114621e-07,602,1,6.071295740021592,602,1,602,1,6.278018151193376,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,38,46,30571959,7,-2,-2.0,101,3.290631002114621e-07,7,1,7.510217417404375,7,1,7,1,7.525842240615871,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,39,47,30576055,414,-2,-2.0,101,3.290631002114621e-07,414,1,8.054047375378385,414,1,414,1,8.352545119322416,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,40,48,30580151,807,-2,-2.0,101,3.290631002114621e-07,807,1,5.016842151491883,807,1,807,1,4.702945260397689,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,41,49,30584247,195,-2,-2.0,101,3.290631002114621e-07,195,1,7.896447457349348,195,1,195,1,7.983262739591296,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,42,50,30588343,826,-2,-2.0,101,3.290631002114621e-07,826,1,8.513456118055077,826,1,826,1,8.097542625768886,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,43,51,30592439,928,-2,-2.0,101,3.290631002114621e-07,928,1,5.981294309170416,928,1,928,1,6.111339572202084,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,44,52,30596535,761,-2,-2.0,101,3.290631002114621e-07,761,1,7.734621310919434,761,1,761,1,7.849897389339433,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,45,53,30600631,590,-2,-2.0,101,3.290631002114621e-07,590,1,7.147187259227596,590,1,590,1,7.63749319112608,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,46,54,30604727,383,-2,-2.0,101,3.290631002114621e-07,383,1,6.919198748938679,383,1,383,1,6.661542558947512,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,47,55,30608823,267,-2,-2.0,101,3.290631002114621e-07,267,1,4.0855973691289975,267,1,267,1,4.006297138508724,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,48,56,30612919,314,-2,-2.0,101,3.290631002114621e-07,314,1,6.484986520265467,314,1,314,1,6.153199262574317,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,0,8,30416310,803,-2,-2.0,202,3.290631002114621e-07,803,1,7.536887355402905,803,1,803,1,7.3662389732475395,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,1,9,30420406,711,-2,-2.0,202,3.290631002114621e-07,711,1,7.080286997104076,711,1,711,1,7.175725272767641,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,2,10,30424502,922,-2,-2.0,202,3.290631002114621e-07,922,1,9.080402273388199,922,1,922,1,9.203930729978838,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,3,11,30428598,718,-2,-2.0,202,3.290631002114621e-07,718,1,5.552630265153163,718,1,718,1,5.451960961833114,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,4,12,30432694,756,-2,-2.0,202,3.290631002114621e-07,756,1,9.131746765726955,756,1,756,1,9.311316503409959,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,5,13,30436790,109,-2,-2.0,202,3.290631002114621e-07,109,1,8.901464808161416,109,1,109,1,9.148594421810271,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,6,14,30440886,932,-2,-2.0,202,3.290631002114621e-07,932,1,8.975789551179314,932,1,932,1,9.00563145150819,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,7,15,30444982,468,-2,-2.0,202,3.290631002114621e-07,468,1,8.345041354261406,468,1,468,1,8.31082806090116,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,8,16,30449078,89,-2,-2.0,202,3.290631002114621e-07,89,1,8.643791596042142,89,1,89,1,8.568863903430259,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,9,17,30453174,713,-2,-2.0,202,3.290631002114621e-07,713,1,6.75168365165984,713,1,713,1,7.086958201285082,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,10,18,30457270,865,-2,-2.0,202,3.290631002114621e-07,865,1,4.433136931378148,865,1,865,1,4.548423836663277,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,11,19,30461366,92,-2,-2.0,202,3.290631002114621e-07,92,1,8.109072701915487,92,1,92,1,8.135731481223006,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,12,20,30465462,645,-2,-2.0,202,3.290631002114621e-07,645,1,6.69774913202423,645,1,645,1,7.104332631149251,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,13,21,30469558,426,-2,-2.0,202,3.290631002114621e-07,426,1,6.901097982635545,426,1,426,1,6.6491662651685886,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,14,22,30473654,765,-2,-2.0,202,3.290631002114621e-07,765,1,7.907635652042186,765,1,765,1,7.747092195348225,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,15,23,30477750,1023,-2,-2.0,202,3.290631002114621e-07,1023,1,6.352706330067832,1023,1,1023,1,6.237141161650742,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,16,24,30481846,597,-2,-2.0,202,3.290631002114621e-07,597,1,8.913063272976704,597,1,597,1,9.460640370426034,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,17,25,30485942,562,-2,-2.0,202,3.290631002114621e-07,562,1,9.401442966173647,562,1,562,1,9.266385886124022,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,18,26,30490038,827,-2,-2.0,202,3.290631002114621e-07,827,1,8.986961927698939,827,1,827,1,9.070281599923083,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,19,27,30494134,890,-2,-2.0,202,3.290631002114621e-07,890,1,8.079160067329225,890,1,890,1,8.21295555529429,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,20,28,30498230,174,-2,-2.0,202,3.290631002114621e-07,174,1,7.501265016151917,174,1,174,1,7.51915783217332,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,21,29,30502326,267,-2,-2.0,202,3.290631002114621e-07,267,1,4.360824301933485,267,1,267,1,4.4604103291889565,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,22,30,30506422,917,-2,-2.0,202,3.290631002114621e-07,917,1,4.687108193162769,917,1,917,1,4.9361437182043275,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,23,31,30510518,656,-2,-2.0,202,3.290631002114621e-07,656,1,7.8871108001615555,656,1,656,1,7.7084207306913735,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,24,32,30514614,889,-2,-2.0,202,3.290631002114621e-07,889,1,7.13378286589088,889,1,889,1,7.332219958727393,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,25,33,30518710,66,-2,-2.0,202,3.290631002114621e-07,66,1,9.549478551204935,66,1,66,1,9.381732928748027,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,26,34,30522806,586,-2,-2.0,202,3.290631002114621e-07,586,1,7.745922580172223,586,1,586,1,7.767290673726102,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,27,35,30526902,425,-2,-2.0,202,3.290631002114621e-07,425,1,6.601501923220233,425,1,425,1,6.74415243384813,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,28,36,30530998,860,-2,-2.0,202,3.290631002114621e-07,860,1,6.236877059207876,860,1,860,1,6.102542578317076,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,29,37,30535095,553,-2,-2.0,202,3.290631002114621e-07,553,1,8.422046646632172,553,1,553,1,8.405751618500549,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,30,38,30539191,629,-2,-2.0,202,3.290631002114621e-07,629,1,8.10872674303299,629,1,629,1,7.588502608340233,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,31,39,30543287,759,-2,-2.0,202,3.290631002114621e-07,759,1,7.345128138552106,759,1,759,1,7.0746292737041845,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,32,40,30547383,494,-2,-2.0,202,3.290631002114621e-07,494,1,8.047730812507192,494,1,494,1,8.082136203236095,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,33,41,30551479,303,-2,-2.0,202,3.290631002114621e-07,303,1,7.6241564716659385,303,1,303,1,7.467993982517629,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,34,42,30555575,1022,-2,-2.0,202,3.290631002114621e-07,1022,1,6.220253600283731,1022,1,1022,1,6.326562694904996,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,35,43,30559671,720,-2,-2.0,202,3.290631002114621e-07,720,1,5.343703126909549,720,1,720,1,5.700801743285918,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,36,44,30563767,314,-2,-2.0,202,3.290631002114621e-07,314,1,8.635142019975206,314,1,314,1,8.388496081176507,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,37,45,30567863,602,-2,-2.0,202,3.290631002114621e-07,602,1,7.723369913515238,602,1,602,1,7.968984677188241,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,38,46,30571959,7,-2,-2.0,202,3.290631002114621e-07,7,1,7.9486028737822965,7,1,7,1,8.308052621605057,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,39,47,30576055,414,-2,-2.0,202,3.290631002114621e-07,414,1,6.079592046298964,414,1,414,1,5.628167606038373,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,40,48,30580151,807,-2,-2.0,202,3.290631002114621e-07,807,1,8.29553549231524,807,1,807,1,8.306106491699417,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,41,49,30584247,195,-2,-2.0,202,3.290631002114621e-07,195,1,9.824414028493564,195,1,195,1,9.66803585247824,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,42,50,30588343,826,-2,-2.0,202,3.290631002114621e-07,826,1,9.023996214843908,826,1,826,1,9.20712854328979,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,43,51,30592439,928,-2,-2.0,202,3.290631002114621e-07,928,1,7.491673488647742,928,1,928,1,7.4650668237066595,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,44,52,30596535,761,-2,-2.0,202,3.290631002114621e-07,761,1,8.401981133558476,761,1,761,1,8.33224952870898,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,45,53,30600631,590,-2,-2.0,202,3.290631002114621e-07,590,1,5.917379542517159,590,1,590,1,5.939931403335105,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,46,54,30604727,383,-2,-2.0,202,3.290631002114621e-07,383,1,5.90708600849207,383,1,383,1,5.7051970292100265,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,47,55,30608823,267,-2,-2.0,202,3.290631002114621e-07,267,1,5.582288743832191,267,1,267,1,5.49176446852335,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,48,56,30612919,314,-2,-2.0,202,3.290631002114621e-07,314,1,9.104036068904373,314,1,314,1,9.129571860078336,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,0,8,30416310,803,-2,-2.0,303,3.290631002114621e-07,803,1,9.613123801950978,803,1,803,1,9.864083008119596,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,1,9,30420406,711,-2,-2.0,303,3.290631002114621e-07,711,1,7.311061387509929,711,1,711,1,7.676995212312571,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,2,10,30424502,922,-2,-2.0,303,3.290631002114621e-07,922,1,8.191313290410953,922,1,922,1,8.00530907298297,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,3,11,30428598,718,-2,-2.0,303,3.290631002114621e-07,718,1,9.323171646670046,718,1,718,1,9.591505116674865,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,4,12,30432694,756,-2,-2.0,303,3.290631002114621e-07,756,1,8.535432818494208,756,1,756,1,8.596100603650214,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,7,0,5,13,30436790,109,-2,-2.0,303,3.290631002114621e-07,109,1,9.490088778676323,109,1,109,1,9.790049876301195,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
