packet_index,payload_symbol_index,gt_bin,bank_kind,pattern_count,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,plain_coherent_selected_bin,plain_coherent_ok,plain_coherent_gt_rank,plain_coherent_gt_power,plain_coherent_gt_margin_db,plain_coherent_gt_floor_db,lora_coherent_selected_bin,lora_coherent_ok,lora_coherent_gt_rank,lora_coherent_gt_power,lora_coherent_gt_margin_db,lora_coherent_gt_floor_db,lora_mean_power_selected_bin,lora_mean_power_ok,lora_mean_power_gt_rank,lora_mean_power_gt_power,lora_mean_power_gt_margin_db,lora_mean_power_gt_floor_db,lora_best_power_selected_bin,lora_best_power_ok,lora_best_power_gt_rank,lora_best_power_gt_power,lora_best_power_gt_margin_db,lora_best_power_gt_floor_db,lora_stable_power_selected_bin,lora_stable_power_ok,lora_stable_power_gt_rank,lora_stable_power_gt_power,lora_stable_power_gt_margin_db,lora_stable_power_gt_floor_db,lora_adaptive_gls_selected_bin,lora_adaptive_gls_ok,lora_adaptive_gls_gt_rank,lora_adaptive_gls_gt_power,lora_adaptive_gls_gt_margin_db,lora_adaptive_gls_gt_floor_db,lora_crossfit_gls_selected_bin,lora_crossfit_gls_ok,lora_crossfit_gls_gt_rank,lora_crossfit_gls_gt_power,lora_crossfit_gls_gt_margin_db,lora_crossfit_gls_gt_floor_db,lora_cg_gls_selected_bin,lora_cg_gls_ok,lora_cg_gls_gt_rank,lora_cg_gls_gt_power,lora_cg_gls_gt_margin_db,lora_cg_gls_gt_floor_db,lora_offpacket_gls_selected_bin,lora_offpacket_gls_ok,lora_offpacket_gls_gt_rank,lora_offpacket_gls_gt_power,lora_offpacket_gls_gt_margin_db,lora_offpacket_gls_gt_floor_db,dataset,snr_db,seed,noise_mode,covariance_source,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas
1,32,749,multiscale_only_diverse96,96,179,False,7,0.8197720022160446,-0.4447615846782494,7.882544340222806,468,False,321,0.012807928986388556,-7.06213991671783,2.0454206318364867,179,False,7,0.051235748472524455,-0.4447613963166861,7.882544050655042,241,False,20,0.07559248841464127,-0.8355821719934514,2.6947190957845986,776,False,409,0.23320657505664516,-4.12042188334574,0.33647994782431073,179,False,2,0.5556323517221833,-0.16856299096976282,13.077328869730442,749,True,1,658.6348120088586,21.609493701827624,41.1592719544609,749,True,1,661.0421829663784,21.646341658498848,40.95969815475943,749,True,1,327.23723336343335,19.933656577366612,29.635655547088025,179,False,7,0.051235748472524455,-0.4447613963166861,7.882544050655042,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,33,584,multiscale_only_diverse96,96,584,True,1,0.814555262790325,19.367430183717197,42.96101784579835,583,False,3,0.005018587332498771,-2.8228770106935936,33.117221140060956,584,True,1,0.05090970022637715,19.367430724604425,42.96101602833416,584,True,1,0.05093415863875856,17.47679275125609,35.52910047172302,584,True,1,0.05482529410368313,7.704561013840371,28.394799313716813,584,True,1,0.8141641160813733,19.499444355261385,50.259515823469684,584,True,1,12724.387770049603,19.999527146375378,43.124398331484734,584,True,1,13434.524981470806,19.599783453981086,41.042992714326225,584,True,1,13132.63580513005,19.736881689593332,41.78230859969284,584,True,1,0.05090970022637715,19.367430724604425,42.96101602833416,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,34,934,multiscale_only_diverse96,96,934,True,1,0.7932309397591695,19.67723021833131,42.553661244441756,934,True,1,0.04369949877343994,15.900996955358814,42.74592506853037,934,True,1,0.049576930741226016,19.67722954322818,42.55365949940103,934,True,1,0.049592745371047485,17.582473467414005,35.43752060858405,934,True,1,0.05211828666721409,7.717448281833641,27.81275359637419,934,True,1,0.7929779863567843,19.78937198166067,49.740356993287556,934,True,1,11682.185429513127,20.564414613573877,42.94381455965356,934,True,1,11790.011987920463,20.104709206899628,40.806467896056766,934,True,1,11458.349113037368,20.344654939775893,41.23021041591287,934,True,1,0.049576930741226016,19.67722954322818,42.55365949940103,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,0,803,multiscale_only_diverse96,96,803,True,1,0.7886676671407713,11.498354513920685,19.037339416479437,803,True,1,0.03442546479431465,8.866317409319242,17.42487075099377,803,True,1,0.04929172195489306,11.498354486634547,19.037338581780045,803,True,1,0.053261837292343454,8.791691739091265,11.9548228083599,803,True,1,0.07730301654064275,2.4598983064067816,6.351272993555217,803,True,1,0.7298807052062662,14.205017261463968,25.51006201685535,803,True,1,5938.757489418348,24.674585674198056,42.065859803740366,803,True,1,6019.94448551187,24.973706913584735,41.95405598839986,803,True,1,5886.970807037371,24.52506831503003,42.00177430377546,803,True,1,0.04929172195489306,11.498354486634547,19.037338581780045,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,1,826,multiscale_only_diverse96,96,478,False,2,1.260281254894835,-0.6328672253066916,10.96316624752406,482,False,3,0.0653380311136169,-0.05890542027209601,9.95854168998626,478,False,2,0.07876755815026175,-0.6328684920237264,10.963164479382446,478,False,2,0.10873641497814317,-0.46146406470365964,4.55984568523897,149,False,27,0.34950653771123946,-1.6498410497112093,2.7563118796707027,478,False,2,0.9129349818142123,-0.8042716526267579,17.214544176024372,826,True,1,79.139444501778,17.11328243030344,27.281066473056626,826,True,1,77.9074253752165,17.179711164708255,26.807489196898693,826,True,1,35.571166949661205,8.402321008328826,18.74152062737514,478,False,2,0.07876755815026175,-0.6328684920237264,10.963164479382446,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,2,922,multiscale_only_diverse96,96,47,False,3,1.0635063128763846,-1.0239097597593911,9.440484259929939,47,False,3,0.07231762571484482,-0.8361422112774187,9.889533873100609,47,False,3,0.06646912439635941,-1.023909877531716,9.440480818537756,501,False,5,0.09123985963568028,-1.079799879288902,3.6146295262134625,504,False,19,0.36088443812923404,-1.597620868783269,2.7662071614115655,47,False,3,0.7747746838844298,-1.0928460904447754,14.97950791453997,922,True,1,10.181926287483536,1.105488473670244,11.717068324576685,922,True,1,9.624632932171721,0.3190179050589257,10.89398262364351,47,False,2,7.991620136108538,-0.16055999823685568,10.168959050122364,47,False,3,0.06646912439635941,-1.023909877531716,9.440480818537756,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,3,718,multiscale_only_diverse96,96,718,True,1,0.810761883517003,25.648971744607504,42.61838111928996,718,True,1,0.017231919268443745,5.108429094317538,38.16926835293272,718,True,1,0.05067261623346742,25.64896927816526,42.61838040411571,718,True,1,0.050691190588012684,17.509581367902353,35.46683722422184,718,True,1,0.054101585808050565,7.818196686247801,28.44945054693435,718,True,1,0.8104648027323234,26.181937557446055,49.85417257190892,718,True,1,13136.90578051217,28.363011420016626,42.6996476608505,718,True,1,13442.146611677104,28.175426784950734,41.08141892120874,718,True,1,13126.493326200378,27.950012746817485,41.51706102043675,718,True,1,0.05067261623346742,25.64896927816526,42.61838040411571,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,4,86,multiscale_only_diverse96,96,86,True,1,0.33208201120311287,2.6999188662491624,12.882464383492273,86,True,1,0.03651088922445449,6.164708217287954,14.807425106011515,86,True,1,0.02075512842228928,2.6999194251379426,12.88246449167892,86,True,1,0.025529497575338733,2.107280288502416,6.485936313463849,788,False,2,0.06809329647817637,-0.12445006488815935,3.8947256423547967,86,True,1,0.2699780819780299,3.2925580028846904,19.21411679090715,86,True,1,1090.6228267710826,19.179582296209784,39.52150076094482,86,True,1,1096.1139262282356,19.291090764229782,39.32298853553125,86,True,1,516.5651608305436,19.70269652818586,31.909976752852643,86,True,1,0.02075512842228928,2.6999194251379426,12.88246449167892,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,5,468,multiscale_only_diverse96,96,576,False,23,0.5790416808386887,-1.9972488855031376,7.202894599541664,171,False,37,0.03059311088742709,-2.9269595683027516,6.709003553064944,576,False,23,0.03619009414979126,-1.9972492040888405,7.202894488817089,576,False,31,0.06101529396352485,-1.304769571004044,2.433594813164116,1019,False,66,0.2641892779353761,-2.46232246145516,1.8805605616553582,576,False,24,0.3434478732288472,-2.689728518587934,11.905154612263328,468,True,1,13.239491932728324,2.8032440370783647,13.23883306442633,468,True,1,14.902455115615803,2.8607005019465186,13.231473140596457,468,True,1,11.018571742303667,1.5440983673247906,11.7356439408907,576,False,23,0.03619009414979126,-1.9972492040888405,7.202894488817089,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,6,89,multiscale_only_diverse96,96,89,True,1,0.7868065808072657,21.161772905977077,41.82532476202777,89,True,1,0.039174930721593,13.834577080377507,42.06172464712574,89,True,1,0.049175409783757305,21.161771021911147,41.825325764404305,89,True,1,0.04919275641873324,18.102044125126156,34.934394035810634,89,True,1,0.05216498789790225,8.056907677581496,27.732236183570777,89,True,1,0.7865291325090296,21.346461923688874,48.82646670136747,89,True,1,10100.95716021164,21.37793934574045,42.1210795063558,89,True,1,10308.67293566876,21.46361452893053,40.59605893925689,89,True,1,10110.260629396793,21.597928421219073,40.948526311573985,89,True,1,0.049175409783757305,21.161771021911147,41.825325764404305,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,7,713,multiscale_only_diverse96,96,713,True,1,1.4590000614658152,0.9536759321805512,10.658524645729859,1003,False,2,0.06077863568370317,-0.457612704944507,9.04427698841204,713,True,1,0.09118748769371149,0.9536745862143297,10.658519287955952,713,True,1,0.12000269452176258,0.40345928458550334,4.7063196602269635,621,False,12,0.45020211210694505,-1.2230645441083627,3.4473248718780174,713,True,1,1.1086630236116153,1.5038912338093788,16.61216563770029,713,True,1,241.21364090821393,19.514625760061502,35.92430997281496,713,True,1,240.94339185620515,19.424021104113777,35.65044293334126,713,True,1,78.44871434185497,13.967758177261683,23.900614226373996,713,True,1,0.09118748769371149,0.9536745862143297,10.658519287955952,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,8,865,multiscale_only_diverse96,96,865,True,1,0.787256044930075,19.476726901928785,42.55282467607987,865,True,1,0.03495321136299294,11.455490604969349,41.69304726342033,865,True,1,0.04920350930993603,19.476727937951992,42.5528248975909,865,True,1,0.049220406832950835,17.648004725065576,35.258736072547045,865,True,1,0.053139499697140415,7.82178082360617,28.125907809622323,865,True,1,0.7869857774131302,19.619010801799632,49.77777926306406,865,True,1,11888.946370486576,20.671451267583784,42.72326152572654,865,True,1,11693.523117628905,20.38319546734309,40.83862219136947,865,True,1,11448.649573383063,20.232929192820098,41.352963535377825,865,True,1,0.04920350930993603,19.476727937951992,42.5528248975909,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,9,492,multiscale_only_diverse96,96,394,False,16,0.6665363913583668,-9.303217176266758,27.883071232903752,394,False,30,0.002955602614164308,-15.044637675349225,15.111333562850875,394,False,16,0.041658530557857947,-9.303217126694523,27.883071528618476,394,False,16,0.04213956170524988,-9.256068467998293,18.696915654286737,393,False,28,0.055693675490201426,-8.34804382661067,12.220376153006058,394,False,16,0.6589277511129784,-9.35036583496299,37.79218573650057,394,False,16,43.36074266106902,-8.745514197619325,26.30749758673417,392,False,15,56.06005945478911,-8.070048864115037,27.26142986218973,392,False,15,54.55517342138693,-8.303954761056007,27.28872909904257,394,False,16,0.041658530557857947,-9.303217126694523,27.883071528618476,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,10,765,multiscale_only_diverse96,96,393,False,42,0.6773542370724641,-21.979678027362258,16.028980168837876,394,False,36,0.02362866763243167,-21.58475719496468,14.22441646224431,393,False,42,0.04233463863388267,-21.97967868486781,16.028980898339885,393,False,98,0.04671674646234076,-21.559215117037283,7.752349600496076,393,False,296,0.11423441479698092,-18.205384148924562,2.9229951855445098,393,False,39,0.6138172930494625,-22.40014159519278,24.1896024689607,393,False,38,6.6958562266837305,-22.55171606358587,15.090283607295707,393,False,37,8.14305513212423,-22.151971435219284,14.84477177738529,393,False,38,8.20722781940623,-22.003071469870143,15.74542903156907,393,False,42,0.04233463863388267,-21.97967868486781,16.028980898339885,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,11,1023,multiscale_only_diverse96,96,1023,True,1,0.7893836964911003,15.195823661237206,42.81045616354908,1023,True,1,0.04943881874042274,15.284766947558133,43.75787845864562,1023,True,1,0.04933647810948846,15.195823567925142,42.8104530141703,1023,True,1,0.04934801989040994,15.14596374863232,35.401154930849266,1023,True,1,0.05167422629114034,8.763420165884604,28.064703885505097,1023,True,1,0.7891990711766881,15.245683480530028,50.327084990008686,1023,True,1,13626.113395708713,15.62051124965336,43.133473464271795,1023,True,1,13511.952379148315,15.306481317408938,41.01813127704684,1023,True,1,13169.328106270423,15.303916398034303,41.4251021107616,1023,True,1,0.04933647810948846,15.195823567925142,42.8104530141703,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,12,597,multiscale_only_diverse96,96,597,True,1,0.8056200532217339,19.438904481106633,42.823246808482,596,False,2,0.007444859441210881,-0.866555618362691,34.4843754736227,597,True,1,0.05035125446628206,19.438904230393085,42.8232475517226,597,True,1,0.05036870007156238,17.81138002947571,35.439264357438184,597,True,1,0.05304844173014523,7.715570715820217,28.376508397552985,597,True,1,0.8053410202223821,19.56024022580788,50.398906464582325,597,True,1,13211.304531000224,20.586681514032477,42.850228791940395,597,True,1,14875.901387137365,21.204571912407264,41.462681627475575,597,True,1,14379.685768064955,21.04568357485695,41.84952847011309,597,True,1,0.05035125446628206,19.438904230393085,42.8232475517226,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,13,562,multiscale_only_diverse96,96,562,True,1,0.5687523413033801,7.345580443057372,15.865431406558612,561,False,245,0.0017783108421641077,-10.024028381983875,2.755242650666705,562,True,1,0.03554702105988201,7.345580344744186,15.865431727415801,562,True,1,0.03894248271464012,5.622704743820821,9.076076289036475,562,True,1,0.07681818353508209,1.54927200119418,5.077517009377237,562,True,1,0.5191618521683997,8.804326310207907,22.48816574905299,562,True,1,2108.1612583877836,19.006840895595875,41.29335490297156,562,True,1,2197.124754895035,19.037843593557767,41.231015613914835,562,True,1,837.601321643683,18.138517940533397,34.03673322256638,562,True,1,0.03554702105988201,7.345580344744186,15.865431727415801,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,14,478,multiscale_only_diverse96,96,179,False,3,1.301668350839691,-0.7455396660635172,11.038287005018502,488,False,653,0.003929153925145349,-13.424862882564355,-2.0770676817387166,179,False,3,0.0813542710812363,-0.7455398502216017,11.038287662538274,179,False,3,0.10435706493253043,-0.8679525977474367,4.688258010307597,559,False,80,0.270701648197962,-1.7305149211911464,1.8571006913938135,179,False,3,1.0147495039319352,-0.6231269185376832,17.406742754500964,478,True,1,25.411336501282,3.9939821310486865,17.237882392973795,478,True,1,24.988595414861287,4.0739429502413556,16.76681082951046,478,True,1,16.000686607565164,2.1948938866727046,14.285270157326888,179,False,3,0.0813542710812363,-0.7455398502216017,11.038287662538274,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,15,267,multiscale_only_diverse96,96,267,True,1,0.7830829862601973,17.94677925825723,42.268262786312015,267,True,1,0.018624119534278224,3.9656865972563726,38.5593678332675,267,True,1,0.04894267977653098,17.946777285618044,42.268262187148906,267,True,1,0.04895850899665435,17.856628740666014,35.02107746013004,267,True,1,0.051972414738442434,8.408154556462073,27.961115906850264,267,True,1,0.7828298005889338,18.03692780320926,49.37469018259466,267,True,1,10634.903376854405,18.065705016949995,41.99924555877804,267,True,1,10190.830182454154,17.560935671943817,39.647486642023004,267,True,1,9934.98072566829,17.77244162007199,40.26406804990149,267,True,1,0.04894267977653098,17.946777285618044,42.268262187148906,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,16,917,multiscale_only_diverse96,96,917,True,1,2.1772743512684087,4.189959111150449,12.442620571815311,917,True,1,0.11671285693103234,3.0699460768709486,11.523248653452924,917,True,1,0.1360796520764645,4.189959212337714,12.442620946725299,917,True,1,0.16081090793224875,2.8011485138725845,5.921358259555477,256,False,4,0.4849351741399256,-1.0909380578308987,3.83427805164875,917,True,1,1.8424293476437674,5.578769809615577,18.93295267557927,917,True,1,139.30920173201,13.890506544041315,33.45886107011169,917,True,1,139.34886490124777,13.930477270933768,33.428333025411405,917,True,1,41.31897213512239,10.94699206646056,21.018410740901835,917,True,1,0.1360796520764645,4.189959212337714,12.442620946725299,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,17,656,multiscale_only_diverse96,96,656,True,1,0.5885707704125167,7.396381014648431,14.176463385712076,655,False,13,0.005275928802201863,-2.4034505395487384,7.011069530344511,656,True,1,0.03678567891280578,7.3963811063751175,14.17646393516213,656,True,1,0.04112725226289996,5.576640613022816,8.743668107688851,656,True,1,0.11177052488727764,2.3218862552076076,6.120674465535801,656,True,1,0.5264386553095467,9.052784494655704,19.562381947356442,656,True,1,1987.153938035395,15.25597625607161,40.97629722504905,656,True,1,2015.0993284309411,15.330051279121292,40.809763333819696,656,True,1,670.2993188809113,15.2678567920511,32.29096594928293,656,True,1,0.03678567891280578,7.3963811063751175,14.17646393516213,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,18,889,multiscale_only_diverse96,96,869,False,6,0.828888671358019,-1.0428826423292366,9.090643658134114,581,False,10,0.05177195114861021,-1.720573197139322,9.395724539599074,869,False,6,0.05180554450747404,-1.0428835488413792,9.090641728012317,256,False,10,0.07558925770177533,-0.8288392781085973,3.338803951601811,438,False,130,0.24465711786616384,-2.7534085192740365,1.552144377662511,869,False,5,0.5680837497464979,-1.3328814494533947,14.692599220592957,889,True,1,18.956856761721426,5.486245867739372,15.629366307356333,889,True,1,18.86606405986857,5.159906442529104,15.430367959395843,889,True,1,13.87026940366723,2.7583530542425727,13.442842294663265,869,False,6,0.05180554450747404,-1.0428835488413792,9.090641728012317,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,19,510,multiscale_only_diverse96,96,510,True,1,0.7129456111584318,6.298694853969788,14.66203223419666,331,False,423,0.0017893837767699048,-8.59247480977633,0.993297715618876,510,True,1,0.044559106640099426,6.298696474696487,14.662033277976285,510,True,1,0.050349461513040504,4.609058329359319,7.928513919116166,510,True,1,0.12814595171469997,2.1068046450080473,5.136823740117199,510,True,1,0.6309545040113579,7.84737502273374,21.30388620569846,510,True,1,854.811552173761,13.491313845954869,38.95996369854566,510,True,1,871.2801141086845,13.630826868403565,38.93712957386866,510,True,1,306.0537761474516,12.58395811277461,29.253021646805536,510,True,1,0.044559106640099426,6.298696474696487,14.662033277976285,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,20,860,multiscale_only_diverse96,96,349,False,13,0.5899694049563919,-1.1689856049920841,7.930483170908618,323,False,25,0.03470706042577991,-3.5478344707118903,7.998466663704185,349,False,13,0.036873091949613655,-1.1689853872888212,7.930485455187402,349,False,13,0.06350066247597451,-0.9037856903146066,2.9075868829431064,933,False,233,0.19656626878651484,-3.32632187489563,0.938623524181643,764,False,11,0.3425790419847434,-1.743359038430097,12.625366250280656,860,True,1,30.300126498473936,9.426648121131054,19.193430742912167,860,True,1,33.664804667563075,9.44206623433841,19.24831105892958,860,True,1,18.33747873316751,4.823406880603897,15.13728388047687,349,False,13,0.036873091949613655,-1.1689853872888212,7.930485455187402,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,21,553,multiscale_only_diverse96,96,553,True,1,0.713635470697227,13.017706078244144,41.62658818271435,554,False,3,0.0009802742017178698,-9.482058012296319,24.841022226785142,553,True,1,0.04460221682459318,13.017705836828231,41.626590189715586,553,True,1,0.04462907928458335,12.977475419902259,34.22260127463864,553,True,1,0.04771390312610867,6.813212695712996,27.364097820543698,553,True,1,0.7132059300348053,13.057936495170114,49.13521520535384,553,True,1,10754.481698609225,13.59560334319376,42.11259873946184,553,True,1,11664.053205921775,13.700479215550532,41.134165992540666,553,True,1,11385.711891203044,13.714824895212914,41.38233904434181,553,True,1,0.04460221682459318,13.017705836828231,41.626590189715586,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,22,629,multiscale_only_diverse96,96,629,True,1,0.6267901256728159,14.572458319255793,40.19489603928296,630,False,3,0.004089314080815603,-2.618190438112027,30.204314216119595,629,True,1,0.03917437967040418,14.572458803288802,40.194897781615886,629,True,1,0.03919425906639811,14.506974533392214,33.00002818459231,629,True,1,0.04176802690541744,6.918833037875877,26.122236091258053,629,True,1,0.6264722166368974,14.63794258915238,47.682254825146345,629,True,1,7257.075929361019,14.893049157042206,40.449297193193125,629,True,1,7552.5069816263585,15.026221375634758,39.863924905044435,629,True,1,7440.18281544473,14.996095191449859,40.06288752060007,629,True,1,0.03917437967040418,14.572458803288802,40.194897781615886,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,23,759,multiscale_only_diverse96,96,759,True,1,0.7633171512043333,17.969540147251905,41.532773967220386,759,True,1,0.021251930716980963,7.056764373975763,38.444135546925594,759,True,1,0.04770732450444594,17.96954076951398,41.532772835590286,759,True,1,0.04772612790009869,17.00787651418981,34.825016542343555,759,True,1,0.05122883001955044,7.194150634272908,27.839897372596315,759,True,1,0.7630164154221917,18.087223744947558,48.505125141071076,759,True,1,9598.372390746275,19.263558371188225,41.80311247763961,759,True,1,10023.170526506316,18.91017833724819,40.56815810298211,759,True,1,9875.387576531275,19.08381231162527,40.94518295359337,759,True,1,0.04770732450444594,17.96954076951398,41.532772835590286,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,24,874,multiscale_only_diverse96,96,874,True,1,0.8110354058607214,20.783279819678043,42.483202553888404,874,True,1,0.03663209861811356,13.860401602250123,41.906049504143496,874,True,1,0.05068970149946466,20.7832783097748,42.483204649565884,874,True,1,0.0507063170203634,17.263978834283233,35.5016630981718,874,True,1,0.053094285762411264,7.311658933792059,28.401648701656935,874,True,1,0.8107696445803215,20.96779298745782,49.59863028478129,874,True,1,11793.519726900695,22.17046911958303,42.91057697164259,874,True,1,12109.287750307081,21.53937242469468,41.14830882869022,874,True,1,11799.030403945011,21.464883844602134,41.596449220486264,874,True,1,0.05068970149946466,20.7832783097748,42.483204649565884,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,25,720,multiscale_only_diverse96,96,955,False,26,0.6258635811413029,-1.7307441808024135,6.743916476828547,542,False,242,0.015888338743604007,-5.942118961607582,3.148162772225773,955,False,26,0.039116473610511085,-1.7307428806215595,6.743915752829226,955,False,38,0.06766620680642,-1.2825639107843383,2.233670930776365,407,False,367,0.24081215470808298,-3.745970777245094,0.5048515443690487,955,False,22,0.36179915220504105,-2.1789231506396347,11.104163882798472,720,True,1,357.78563598728454,16.463382119931683,39.98251734508899,720,True,1,564.5817354999604,18.841101096596415,41.57295842273949,720,True,1,176.40565719249514,16.945812019163917,27.320157507207732,955,False,26,0.039116473610511085,-1.7307428806215595,6.743915752829226,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,26,314,multiscale_only_diverse96,96,314,True,1,0.7975804879035344,16.285600002785408,42.4854110029097,314,True,1,0.010878394498330501,2.256974374188696,36.53453626926221,314,True,1,0.049848780644631975,16.28559957829288,42.48541228213402,314,True,1,0.04986534306989588,16.217312332884394,35.46012746805672,314,True,1,0.05349339975857192,7.374397666029146,28.274110783606815,314,True,1,0.7973155771176137,16.353887248193896,49.88085921384024,314,True,1,11697.719620837754,17.351828196540584,42.68865003989917,314,True,1,12277.70613051067,17.5603814527802,40.797917667460446,314,True,1,11927.619546727801,17.44644122949969,41.33998592776077,314,True,1,0.049848780644631975,16.28559957829288,42.48541228213402,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,27,602,multiscale_only_diverse96,96,602,True,1,1.126915275493289,1.0530692631156748,9.877080538535687,798,False,103,0.02443385173716624,-3.856757414305429,4.8826926216093,602,True,1,0.07043219950434959,1.0530684923514047,9.877076670197102,602,True,1,0.1069758207191265,0.8140446422360033,4.269492859469334,412,False,84,0.29809674229980415,-1.9787182123876814,1.7547437517001145,602,True,1,0.7419538450323049,1.1412662708472001,15.286751145573692,602,True,1,45.74619327436708,13.494755628780164,23.044910364790002,602,True,1,46.046087056319436,13.25880015662731,22.977639591758887,602,True,1,24.749567436333596,7.683792699428832,17.043715537801333,602,True,1,0.07043219950434959,1.0530684923514047,9.877076670197102,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,28,7,multiscale_only_diverse96,96,7,True,1,0.8298984357498398,25.841224989261143,42.083133595705505,7,True,1,0.05149048820594097,25.193086436150168,42.74431280993731,7,True,1,0.05186864668748017,25.841223062882417,42.083130110545866,7,True,1,0.051880758877555146,17.809362266621577,35.33708810045614,7,True,1,0.054490805423701515,7.904338040473582,28.188605485204334,7,True,1,0.8297046859317145,26.386847045844263,49.191143193452234,7,True,1,10542.364865239162,28.503080013674168,42.21865817861211,7,True,1,10737.943641335545,28.863475268643523,40.374470543001024,7,True,1,10476.511652810932,28.668772278104043,40.711941383379965,7,True,1,0.05186864668748017,25.841223062882417,42.083130110545866,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,29,610,multiscale_only_diverse96,96,945,False,4,0.8945328039228571,-0.8224145341230995,8.497004308688897,278,False,897,0.0017316217021544108,-15.455733209233749,-6.817087359184306,945,False,4,0.055908305425295526,-0.822414050888918,8.497005568475656,945,False,5,0.08340066727587041,-0.6549132309212959,3.082280880826365,316,False,234,0.24151259576987,-3.1928284999375367,0.8867859997305747,945,False,4,0.5996572311494511,-0.9899153540907223,13.732314515243896,610,True,1,52.27448395148026,12.734648190125572,24.579333483574764,610,True,1,52.37486392185337,12.52954934892637,24.48382687151672,610,True,1,19.516589910686353,7.121341993173898,16.156071917786832,945,False,4,0.055908305425295526,-0.822414050888918,8.497005568475656,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
2,30,775,multiscale_only_diverse96,96,775,True,1,0.8072169313600739,18.846927590355197,42.40929702207645,775,True,1,0.0231108849674781,8.510031603425329,39.64737675209993,775,True,1,0.050451065717291944,18.846929232805444,42.40929748511002,775,True,1,0.050465465768853274,17.188095539065287,35.53319770305525,775,True,1,0.05374177073447311,7.3463535581615265,28.314350184133406,775,True,1,0.8069865963130141,18.95434994109456,49.693231461036696,775,True,1,12619.753004947554,20.003061950312517,42.67926354779745,775,True,1,12410.006209703732,20.058935369596455,40.69695580951431,775,True,1,12100.828658914941,19.974893416736933,41.255154793719875,775,True,1,0.050451065717291944,18.846929232805444,42.40929748511002,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
