dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,savaux_top1_raw_bin,phase_line_raw_bin,gt_symbol,savaux_top1_symbol,phase_line_symbol,gt_in_stage1_top40_raw,gt_in_actual_viterbi_candidates_raw,stage1_topk_size,actual_viterbi_candidate_count,effective_top_l,hard_anchor,high_confidence,pre_hard_anchor_count,hard_anchor_rmse_pi,category,gt_local_score,selected_local_score,local_score_delta_gt_minus_selected,lock_active
0_0_0_10_14_16,-22.0,44,2,30,775,775,775,774,774,774,1,1,40,1,40,1,1,29,0.192866532653587,A_savaux_ok_phase_ok,0.9355205914724597,0.9355205914724597,0.0,1
0_0_0_10_14_16,-22.0,44,2,31,912,912,912,911,911,911,1,1,40,1,40,1,1,29,0.192866532653587,A_savaux_ok_phase_ok,0.9317056632328881,0.9317056632328881,0.0,1
0_0_0_10_14_16,-22.0,44,2,32,768,768,768,767,767,767,1,1,40,1,40,1,1,29,0.192866532653587,A_savaux_ok_phase_ok,0.9275187384521298,0.9275187384521298,0.0,1
0_0_0_10_14_16,-22.0,44,2,33,581,581,581,580,580,580,1,1,40,1,40,1,1,29,0.192866532653587,A_savaux_ok_phase_ok,0.938907758687791,0.938907758687791,0.0,1
0_0_0_10_14_16,-22.0,44,2,34,93,93,93,92,92,92,1,1,40,1,40,1,1,29,0.192866532653587,A_savaux_ok_phase_ok,0.9357675915626935,0.9357675915626935,0.0,1
0_0_0_10_14_16,-22.0,44,3,0,222,222,222,221,221,221,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.920860132882588,0.920860132882588,0.0,1
0_0_0_10_14_16,-22.0,44,3,1,711,711,711,710,710,710,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9320949503004621,0.9320949503004621,0.0,1
0_0_0_10_14_16,-22.0,44,3,2,871,871,871,870,870,870,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.933545314527143,0.933545314527143,0.0,1
0_0_0_10_14_16,-22.0,44,3,3,718,718,718,717,717,717,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9388485233015637,0.9388485233015637,0.0,1
0_0_0_10_14_16,-22.0,44,3,4,107,107,107,106,106,106,1,1,40,4,40,0,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9389635542037371,0.9389635542037371,0.0,1
0_0_0_10_14_16,-22.0,44,3,5,468,468,468,467,467,467,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9342888813955305,0.9342888813955305,0.0,1
0_0_0_10_14_16,-22.0,44,3,6,89,403,940,88,402,939,1,0,40,4,40,0,1,24,0.1921159184596234,E3_lock_or_high_conf_removed_gt,,0.7947132254021385,,1
0_0_0_10_14_16,-22.0,44,3,7,713,713,713,712,712,712,1,1,40,4,40,0,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9346833125307026,0.9346833125307026,0.0,1
0_0_0_10_14_16,-22.0,44,3,8,865,865,865,864,864,864,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9359485588772541,0.9359485588772541,0.0,1
0_0_0_10_14_16,-22.0,44,3,9,492,492,492,491,491,491,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9320279678846174,0.9320279678846174,0.0,1
0_0_0_10_14_16,-22.0,44,3,10,765,765,765,764,764,764,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9272502488646939,0.9272502488646939,0.0,1
0_0_0_10_14_16,-22.0,44,3,11,1023,1023,1023,1022,1022,1022,1,1,40,4,40,0,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9879088745037539,0.9879088745037539,0.0,1
0_0_0_10_14_16,-22.0,44,3,12,597,597,597,596,596,596,1,1,40,4,40,0,1,24,0.1921159184596234,A_savaux_ok_phase_ok,1.0153532339005635,1.0153532339005635,0.0,1
0_0_0_10_14_16,-22.0,44,3,13,562,562,562,561,561,561,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9358845551998781,0.9358845551998781,0.0,1
0_0_0_10_14_16,-22.0,44,3,14,478,478,478,477,477,477,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9383882356708325,0.9383882356708325,0.0,1
0_0_0_10_14_16,-22.0,44,3,15,267,267,267,266,266,266,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9344616359090118,0.9344616359090118,0.0,1
0_0_0_10_14_16,-22.0,44,3,16,917,917,917,916,916,916,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9372748689165346,0.9372748689165346,0.0,1
0_0_0_10_14_16,-22.0,44,3,17,656,656,656,655,655,655,1,1,40,4,40,0,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9963299741607007,0.9963299741607007,0.0,1
0_0_0_10_14_16,-22.0,44,3,18,889,889,889,888,888,888,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9373186005491327,0.9373186005491327,0.0,1
0_0_0_10_14_16,-22.0,44,3,19,510,510,510,509,509,509,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9283931234414495,0.9283931234414495,0.0,1
0_0_0_10_14_16,-22.0,44,3,20,860,860,860,859,859,859,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9343017491959583,0.9343017491959583,0.0,1
0_0_0_10_14_16,-22.0,44,3,21,553,553,553,552,552,552,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9279622641910912,0.9279622641910912,0.0,1
0_0_0_10_14_16,-22.0,44,3,22,629,629,629,628,628,628,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9260517885976747,0.9260517885976747,0.0,1
0_0_0_10_14_16,-22.0,44,3,23,759,759,759,758,758,758,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9232986686656044,0.9232986686656044,0.0,1
0_0_0_10_14_16,-22.0,44,3,24,874,874,874,873,873,873,1,1,40,4,40,0,1,24,0.1921159184596234,A_savaux_ok_phase_ok,1.009976534592424,1.009976534592424,0.0,1
0_0_0_10_14_16,-22.0,44,3,25,720,720,720,719,719,719,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9287683142403254,0.9287683142403254,0.0,1
0_0_0_10_14_16,-22.0,44,3,26,314,314,314,313,313,313,1,1,40,4,40,0,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9990112213233575,0.9990112213233575,0.0,1
0_0_0_10_14_16,-22.0,44,3,27,602,602,602,601,601,601,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9258974802511899,0.9258974802511899,0.0,1
0_0_0_10_14_16,-22.0,44,3,28,7,7,7,6,6,6,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9395487776518412,0.9395487776518412,0.0,1
0_0_0_10_14_16,-22.0,44,3,29,610,610,610,609,609,609,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9373401273902437,0.9373401273902437,0.0,1
0_0_0_10_14_16,-22.0,44,3,30,778,778,778,777,777,777,1,1,40,4,40,0,1,24,0.1921159184596234,A_savaux_ok_phase_ok,1.0133834121859175,1.0133834121859175,0.0,1
0_0_0_10_14_16,-22.0,44,3,31,897,897,897,896,896,896,1,1,40,4,40,0,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9936361964239083,0.9936361964239083,0.0,1
0_0_0_10_14_16,-22.0,44,3,32,740,740,740,739,739,739,1,1,40,40,40,0,0,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9451685552776261,0.9451685552776261,0.0,0
0_0_0_10_14_16,-22.0,44,3,33,590,590,590,589,589,589,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.939406918381098,0.939406918381098,0.0,1
0_0_0_10_14_16,-22.0,44,3,34,930,930,930,929,929,929,1,1,40,1,40,1,1,24,0.1921159184596234,A_savaux_ok_phase_ok,0.9392396632319349,0.9392396632319349,0.0,1
0_0_0_10_14_16,-22.0,44,5,0,222,222,222,221,221,221,1,1,40,4,40,0,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9933531683029602,0.9933531683029602,0.0,1
0_0_0_10_14_16,-22.0,44,5,1,826,826,826,825,825,825,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9355698666614133,0.9355698666614133,0.0,1
0_0_0_10_14_16,-22.0,44,5,2,871,871,871,870,870,870,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9329682941392362,0.9329682941392362,0.0,1
0_0_0_10_14_16,-22.0,44,5,3,718,718,718,717,717,717,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9273445458259857,0.9273445458259857,0.0,1
0_0_0_10_14_16,-22.0,44,5,4,86,86,86,85,85,85,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9303875982804328,0.9303875982804328,0.0,1
0_0_0_10_14_16,-22.0,44,5,5,468,468,468,467,467,467,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.921757838785943,0.921757838785943,0.0,1
0_0_0_10_14_16,-22.0,44,5,6,89,89,89,88,88,88,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9279151182540122,0.9279151182540122,0.0,1
0_0_0_10_14_16,-22.0,44,5,7,713,713,713,712,712,712,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9361699821864562,0.9361699821864562,0.0,1
0_0_0_10_14_16,-22.0,44,5,8,865,865,865,864,864,864,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9267685503722765,0.9267685503722765,0.0,1
0_0_0_10_14_16,-22.0,44,5,9,492,492,492,491,491,491,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9332939705376636,0.9332939705376636,0.0,1
0_0_0_10_14_16,-22.0,44,5,10,765,765,765,764,764,764,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9221606104291773,0.9221606104291773,0.0,1
0_0_0_10_14_16,-22.0,44,5,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.928981529657399,0.928981529657399,0.0,1
0_0_0_10_14_16,-22.0,44,5,12,597,597,597,596,596,596,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9313571276599424,0.9313571276599424,0.0,1
0_0_0_10_14_16,-22.0,44,5,13,562,562,562,561,561,561,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9282805541382464,0.9282805541382464,0.0,1
0_0_0_10_14_16,-22.0,44,5,14,478,478,478,477,477,477,1,1,40,4,40,0,1,31,0.20370783795729575,A_savaux_ok_phase_ok,1.0061113695276434,1.0061113695276434,0.0,1
0_0_0_10_14_16,-22.0,44,5,15,267,267,267,266,266,266,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9319776478686503,0.9319776478686503,0.0,1
0_0_0_10_14_16,-22.0,44,5,16,917,917,917,916,916,916,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.938500159858271,0.938500159858271,0.0,1
0_0_0_10_14_16,-22.0,44,5,17,656,656,656,655,655,655,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.938130935031339,0.938130935031339,0.0,1
0_0_0_10_14_16,-22.0,44,5,18,889,889,889,888,888,888,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9367964627041254,0.9367964627041254,0.0,1
0_0_0_10_14_16,-22.0,44,5,19,510,510,510,509,509,509,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9214639278024561,0.9214639278024561,0.0,1
0_0_0_10_14_16,-22.0,44,5,20,860,860,860,859,859,859,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9302678322331683,0.9302678322331683,0.0,1
0_0_0_10_14_16,-22.0,44,5,21,553,553,553,552,552,552,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9305510345928528,0.9305510345928528,0.0,1
0_0_0_10_14_16,-22.0,44,5,22,629,629,629,628,628,628,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9339133843935262,0.9339133843935262,0.0,1
0_0_0_10_14_16,-22.0,44,5,23,759,759,759,758,758,758,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9363762093358631,0.9363762093358631,0.0,1
0_0_0_10_14_16,-22.0,44,5,24,874,874,874,873,873,873,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9209575968876046,0.9209575968876046,0.0,1
0_0_0_10_14_16,-22.0,44,5,25,720,720,720,719,719,719,1,1,40,40,40,0,0,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9607128650476587,0.9607128650476587,0.0,0
0_0_0_10_14_16,-22.0,44,5,26,314,314,314,313,313,313,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9347713755227632,0.9347713755227632,0.0,1
0_0_0_10_14_16,-22.0,44,5,27,602,602,602,601,601,601,1,1,40,4,40,0,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9867006460495361,0.9867006460495361,0.0,1
0_0_0_10_14_16,-22.0,44,5,28,7,7,7,6,6,6,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9355310389880315,0.9355310389880315,0.0,1
0_0_0_10_14_16,-22.0,44,5,29,610,610,610,609,609,609,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9326809983365314,0.9326809983365314,0.0,1
0_0_0_10_14_16,-22.0,44,5,30,823,823,823,822,822,822,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9357258268774542,0.9357258268774542,0.0,1
0_0_0_10_14_16,-22.0,44,5,31,913,913,913,912,912,912,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9239848993775875,0.9239848993775875,0.0,1
0_0_0_10_14_16,-22.0,44,5,32,741,741,741,740,740,740,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9249964330000653,0.9249964330000653,0.0,1
0_0_0_10_14_16,-22.0,44,5,33,581,581,581,580,580,580,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9371720040939554,0.9371720040939554,0.0,1
0_0_0_10_14_16,-22.0,44,5,34,91,91,91,90,90,90,1,1,40,1,40,1,1,31,0.20370783795729575,A_savaux_ok_phase_ok,0.9312294924110571,0.9312294924110571,0.0,1
0_0_0_10_14_16,-22.0,44,6,0,803,803,803,802,802,802,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9251741515243151,0.9251741515243151,0.0,1
0_0_0_10_14_16,-22.0,44,6,1,826,826,826,825,825,825,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9299273172322512,0.9299273172322512,0.0,1
0_0_0_10_14_16,-22.0,44,6,2,871,871,871,870,870,870,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9326676453125503,0.9326676453125503,0.0,1
0_0_0_10_14_16,-22.0,44,6,3,718,718,718,717,717,717,1,1,40,40,40,0,0,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9522955377881565,0.9522955377881565,0.0,0
0_0_0_10_14_16,-22.0,44,6,4,107,107,107,106,106,106,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9365422582219155,0.9365422582219155,0.0,1
0_0_0_10_14_16,-22.0,44,6,5,468,468,468,467,467,467,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9300593255231819,0.9300593255231819,0.0,1
0_0_0_10_14_16,-22.0,44,6,6,89,89,89,88,88,88,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9369456375900092,0.9369456375900092,0.0,1
0_0_0_10_14_16,-22.0,44,6,7,713,713,713,712,712,712,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9387642656402331,0.9387642656402331,0.0,1
0_0_0_10_14_16,-22.0,44,6,8,865,865,865,864,864,864,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9372796246427653,0.9372796246427653,0.0,1
0_0_0_10_14_16,-22.0,44,6,9,492,492,492,491,491,491,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9342306182245351,0.9342306182245351,0.0,1
0_0_0_10_14_16,-22.0,44,6,10,765,765,765,764,764,764,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9341903602952428,0.9341903602952428,0.0,1
0_0_0_10_14_16,-22.0,44,6,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9395063817914318,0.9395063817914318,0.0,1
0_0_0_10_14_16,-22.0,44,6,12,597,597,597,596,596,596,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9351515855294746,0.9351515855294746,0.0,1
0_0_0_10_14_16,-22.0,44,6,13,562,562,562,561,561,561,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.931130319670425,0.931130319670425,0.0,1
0_0_0_10_14_16,-22.0,44,6,14,478,478,478,477,477,477,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9384285135073519,0.9384285135073519,0.0,1
0_0_0_10_14_16,-22.0,44,6,15,267,267,267,266,266,266,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.930890637151326,0.930890637151326,0.0,1
0_0_0_10_14_16,-22.0,44,6,16,917,917,917,916,916,916,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9343866623110276,0.9343866623110276,0.0,1
0_0_0_10_14_16,-22.0,44,6,17,656,656,656,655,655,655,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9330503948093887,0.9330503948093887,0.0,1
0_0_0_10_14_16,-22.0,44,6,18,889,889,889,888,888,888,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.937451702012535,0.937451702012535,0.0,1
0_0_0_10_14_16,-22.0,44,6,19,510,510,510,509,509,509,1,1,40,4,40,0,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9908680080780576,0.9908680080780576,0.0,1
0_0_0_10_14_16,-22.0,44,6,20,860,860,860,859,859,859,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9377762932816621,0.9377762932816621,0.0,1
0_0_0_10_14_16,-22.0,44,6,21,553,553,553,552,552,552,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9353685812444875,0.9353685812444875,0.0,1
0_0_0_10_14_16,-22.0,44,6,22,629,629,629,628,628,628,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9368173785598692,0.9368173785598692,0.0,1
0_0_0_10_14_16,-22.0,44,6,23,759,759,759,758,758,758,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9295218178032345,0.9295218178032345,0.0,1
0_0_0_10_14_16,-22.0,44,6,24,874,874,874,873,873,873,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9367889856548895,0.9367889856548895,0.0,1
0_0_0_10_14_16,-22.0,44,6,25,720,720,720,719,719,719,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9382104706108496,0.9382104706108496,0.0,1
0_0_0_10_14_16,-22.0,44,6,26,314,314,314,313,313,313,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.929637615698417,0.929637615698417,0.0,1
0_0_0_10_14_16,-22.0,44,6,27,602,602,602,601,601,601,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.921999637804218,0.921999637804218,0.0,1
0_0_0_10_14_16,-22.0,44,6,28,7,7,7,6,6,6,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9262815648980883,0.9262815648980883,0.0,1
0_0_0_10_14_16,-22.0,44,6,29,610,610,610,609,609,609,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.938606949984364,0.938606949984364,0.0,1
0_0_0_10_14_16,-22.0,44,6,30,791,791,791,790,790,790,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9289112441709964,0.9289112441709964,0.0,1
0_0_0_10_14_16,-22.0,44,6,31,928,928,928,927,927,927,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9273651360568027,0.9273651360568027,0.0,1
0_0_0_10_14_16,-22.0,44,6,32,760,760,760,759,759,759,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9320503575587951,0.9320503575587951,0.0,1
0_0_0_10_14_16,-22.0,44,6,33,584,584,584,583,583,583,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9301011217684114,0.9301011217684114,0.0,1
0_0_0_10_14_16,-22.0,44,6,34,932,932,932,931,931,931,1,1,40,1,40,1,1,33,0.20629621265981718,A_savaux_ok_phase_ok,0.9395675437909996,0.9395675437909996,0.0,1
0_0_0_10_14_16,-22.0,44,8,0,803,203,803,802,202,802,1,1,40,40,40,0,0,30,0.2141288440250503,B_savaux_wrong_phase_rescue,0.957198965982713,0.957198965982713,0.0,0
0_0_0_10_14_16,-22.0,44,8,1,711,711,711,710,710,710,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9378128225493528,0.9378128225493528,0.0,1
0_0_0_10_14_16,-22.0,44,8,2,922,922,922,921,921,921,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.931241172457618,0.931241172457618,0.0,1
0_0_0_10_14_16,-22.0,44,8,3,691,691,691,690,690,690,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9354907672777836,0.9354907672777836,0.0,1
0_0_0_10_14_16,-22.0,44,8,4,86,86,86,85,85,85,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9347634690777036,0.9347634690777036,0.0,1
0_0_0_10_14_16,-22.0,44,8,5,468,468,468,467,467,467,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9317977099256879,0.9317977099256879,0.0,1
0_0_0_10_14_16,-22.0,44,8,6,89,89,89,88,88,88,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9362799637983226,0.9362799637983226,0.0,1
0_0_0_10_14_16,-22.0,44,8,7,713,713,713,712,712,712,1,1,40,4,40,0,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.991894234576502,0.991894234576502,0.0,1
0_0_0_10_14_16,-22.0,44,8,8,865,865,865,864,864,864,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9298139988992238,0.9298139988992238,0.0,1
0_0_0_10_14_16,-22.0,44,8,9,492,492,492,491,491,491,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9349867447915956,0.9349867447915956,0.0,1
0_0_0_10_14_16,-22.0,44,8,10,765,765,765,764,764,764,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9326682226993623,0.9326682226993623,0.0,1
0_0_0_10_14_16,-22.0,44,8,11,1023,1023,1023,1022,1022,1022,1,1,40,4,40,0,1,30,0.2141288440250503,A_savaux_ok_phase_ok,1.0124557765950037,1.0124557765950037,0.0,1
0_0_0_10_14_16,-22.0,44,8,12,597,597,597,596,596,596,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9379524185620889,0.9379524185620889,0.0,1
0_0_0_10_14_16,-22.0,44,8,13,562,562,562,561,561,561,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.924796440619448,0.924796440619448,0.0,1
0_0_0_10_14_16,-22.0,44,8,14,478,478,478,477,477,477,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.925540156800773,0.925540156800773,0.0,1
0_0_0_10_14_16,-22.0,44,8,15,267,267,267,266,266,266,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9288291118581063,0.9288291118581063,0.0,1
0_0_0_10_14_16,-22.0,44,8,16,917,917,917,916,916,916,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9300871617314604,0.9300871617314604,0.0,1
0_0_0_10_14_16,-22.0,44,8,17,656,656,656,655,655,655,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9353692105037488,0.9353692105037488,0.0,1
0_0_0_10_14_16,-22.0,44,8,18,889,889,889,888,888,888,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9363053515759022,0.9363053515759022,0.0,1
0_0_0_10_14_16,-22.0,44,8,19,510,510,510,509,509,509,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9372642063326321,0.9372642063326321,0.0,1
0_0_0_10_14_16,-22.0,44,8,20,860,860,860,859,859,859,1,1,40,4,40,0,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9871105425998958,0.9871105425998958,0.0,1
0_0_0_10_14_16,-22.0,44,8,21,553,553,553,552,552,552,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9309292141908003,0.9309292141908003,0.0,1
0_0_0_10_14_16,-22.0,44,8,22,629,629,629,628,628,628,1,1,40,40,40,0,0,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9755833891037698,0.9755833891037698,0.0,0
0_0_0_10_14_16,-22.0,44,8,23,759,759,759,758,758,758,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9314719370232543,0.9314719370232543,0.0,1
0_0_0_10_14_16,-22.0,44,8,24,874,874,874,873,873,873,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9385708915061367,0.9385708915061367,0.0,1
0_0_0_10_14_16,-22.0,44,8,25,720,720,720,719,719,719,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9391859272417077,0.9391859272417077,0.0,1
0_0_0_10_14_16,-22.0,44,8,26,314,314,314,313,313,313,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.933867804768677,0.933867804768677,0.0,1
0_0_0_10_14_16,-22.0,44,8,27,602,602,602,601,601,601,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9365541491375987,0.9365541491375987,0.0,1
0_0_0_10_14_16,-22.0,44,8,28,7,7,7,6,6,6,1,1,40,1,40,1,1,30,0.2141288440250503,A_savaux_ok_phase_ok,0.9236587584107571,0.9236587584107571,0.0,1
