trial_id,packet_id,reference_id,esn0_db,seed,sync_status,estimate_available,strict_gate,decoder_aware_gate,extra_decoder_candidate,gate_failure_reasons,strict_crc_accept,decoder_aware_crc_accept,strict_packet_delivered,decoder_aware_packet_delivered,oracle_packet_delivered,ridge_top_k,ridge_packet_delivered,ridge_crc_accept,ridge_crc_false_delivery,ridge_rescue_over_decoder_aware,ridge_regression_vs_decoder_aware,ridge_candidate_count,ridge_decoder_attempts,ridge_selected_candidate,ridge_selected_sfd_peak_rank,ridge_selected_delta_cfo_bins,ridge_selected_delta_payload_samples,ridge_soft_hamming_enabled,ridge_soft_packet_delivered,ridge_soft_crc_accept,ridge_soft_crc_false_delivery,ridge_soft_rescue_over_hard_ridge,ridge_soft_regression_vs_hard_ridge,ridge_soft_decoder_attempts,ridge_soft_selected_candidate,soft_oracle_packet_delivered,strict_crc_false_delivery,decoder_aware_crc_false_delivery,extra_candidate_crc_rescue,extra_candidate_crc_reject,extra_candidate_crc_false_accept,fec_corrected_packet,current_all_symbol_errors,sync_ms,current_decode_ms,oracle_decode_ms,ridge_list_generation_ms,ridge_decode_operational_ms,ridge_soft_decode_operational_ms,soft_oracle_decode_ms,strict_modeled_decode_ms,decoder_aware_modeled_decode_ms,extra_modeled_decode_ms,signal_power,added_noise_power,current_decode_status,current_header_valid,current_crc_valid,current_payload_exact,current_payload_hex,current_header_symbols_decoded,current_payload_symbols_decoded,current_header_symbol_errors,current_payload_symbol_errors,oracle_decode_status,oracle_header_valid,oracle_crc_valid,oracle_payload_exact,oracle_payload_hex,oracle_header_symbols_decoded,oracle_payload_symbols_decoded,oracle_header_symbol_errors,oracle_payload_symbol_errors,frame_sync_valid,netid_valid,noisy_cfo_total_bins,noisy_payload_start_sample
exp0_000003_rxg20_0_fulltrim:16:20260825,exp0_000003_rxg20_0_fulltrim,3,16.0,20260825,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,20458.83330000015,490.19979999957286,532.2888000000603,96.81840000030206,490.8881000001202,0.0008000006346264854,0.00019999970390927047,490.19979999957286,490.19979999957286,0.0,5.3735255547964695e-08,5.528652157117742e-06,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412,8,56,0,8,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412,8,56,0,8,1,1,-128.8687221475777,673552
exp0_000004_rxg20_0_fulltrim:16:20260825,exp0_000004_rxg20_0_fulltrim,4,16.0,20260825,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,21150.962499999878,571.0238000001482,460.3346000003512,96.56720000020869,433.8713999995889,0.0006000000212225132,0.00020000061340397224,571.0238000001482,571.0238000001482,0.0,6.126035586516529e-08,6.3028861619059495e-06,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412,8,56,0,8,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412,8,56,0,8,1,1,-128.86238647932302,673552
exp0_000005_rxg20_0_fulltrim:16:20260825,exp0_000005_rxg20_0_fulltrim,5,16.0,20260825,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,23109.93689999941,571.1347999995269,555.1660000000993,96.69170000051963,544.0178999997443,0.0006999998731771484,0.00019999970390927047,571.1347999995269,571.1347999995269,0.0,7.242874646077204e-08,7.451966893509049e-06,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412,8,56,0,8,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412,8,56,0,8,1,1,-128.7320253464364,673551
exp0_000006_rxg20_0_fulltrim:16:20260825,exp0_000006_rxg20_0_fulltrim,6,16.0,20260825,sync_invalid,1,0,1,1,framesync_preamble_all_bin0,0,1,0,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,1,8,22474.86580000077,544.1918999995323,553.6507999995592,123.41860000015004,576.8603999995321,0.0006000000212225132,0.001100000190490391,0.0,544.1918999995323,544.1918999995323,7.561376789538686e-08,7.779663774176745e-06,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412,8,56,0,8,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412,8,56,0,8,0,1,-128.78582528863924,673552
exp0_000007_rxg20_0_fulltrim:16:20260825,exp0_000007_rxg20_0_fulltrim,7,16.0,20260825,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,21781.64740000011,560.682999999699,488.21589999988646,78.96730000084062,451.56349999979284,0.0006999998731771484,0.0004000003173132427,560.682999999699,560.682999999699,0.0,7.449895515307498e-08,7.664964182452212e-06,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412,8,56,0,8,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412,8,56,0,8,1,1,-128.77589858271176,673551
exp0_000008_rxg20_0_fulltrim:16:20260825,exp0_000008_rxg20_0_fulltrim,8,16.0,20260825,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,28809.9801999997,413.8152000004993,420.64419999951497,87.23399999962567,447.2532999998293,0.0006000000212225132,0.0004000003173132427,413.8152000004993,413.8152000004993,0.0,6.982488910305618e-08,7.18406416464396e-06,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412,8,56,0,8,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412,8,56,0,8,1,1,-128.73219981482862,673552
exp0_000000_rxg20_0_fulltrim:16:20260826,exp0_000000_rxg20_0_fulltrim,0,16.0,20260826,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,22165.11900000023,425.03020000003744,444.11070000023756,80.7742999995753,456.01650000025984,0.00030000046535860747,0.00020000061340397224,425.03020000003744,425.03020000003744,0.0,6.153250447488309e-08,6.330886680054224e-06,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412,8,56,0,8,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412,8,56,0,8,1,1,-128.70633653357135,673552
exp0_000002_rxg20_0_fulltrim:16:20260826,exp0_000002_rxg20_0_fulltrim,2,16.0,20260826,sync_invalid,1,0,1,1,framesync_preamble_all_bin0,0,1,0,1,1,4,1,1,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,1,8,21402.935299999626,609.0334999998959,493.9315000001443,98.86410000035539,450.29109999995853,0.0004000003173132427,0.0004000003173132427,0.0,609.0334999998959,609.0334999998959,2.9434755784562603e-08,3.028449839924876e-06,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412,8,56,0,8,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412,8,56,0,8,0,1,-129.93242912843922,673544
exp0_000003_rxg20_0_fulltrim:16:20260826,exp0_000003_rxg20_0_fulltrim,3,16.0,20260826,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,22728.881799999726,524.5833999997558,478.7482000001546,95.94730000026175,492.36800000016956,0.0007999997251317836,0.0004000003173132427,524.5833999997558,524.5833999997558,0.0,5.3735255547964695e-08,5.528652157117742e-06,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412,8,56,0,8,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412,8,56,0,8,1,1,-129.88087192002493,673544
exp0_000004_rxg20_0_fulltrim:16:20260826,exp0_000004_rxg20_0_fulltrim,4,16.0,20260826,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,22479.228500000318,562.3555000001943,532.0412999999462,93.24949999972887,502.4300000004587,0.0005000001692678779,0.00039999940781854093,562.3555000001943,562.3555000001943,0.0,6.126035586516529e-08,6.3028861619059495e-06,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412,8,56,0,8,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412,8,56,0,8,1,1,-128.86285154183076,673552
exp0_000005_rxg20_0_fulltrim:16:20260826,exp0_000005_rxg20_0_fulltrim,5,16.0,20260826,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,25403.816000000006,428.2236999997622,411.7136000004393,94.31409999979223,531.0118999996121,0.00039999940781854093,0.000999999429041054,428.2236999997622,428.2236999997622,0.0,7.242874646077204e-08,7.451966893509049e-06,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412,8,56,0,8,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412,8,56,0,8,1,1,-128.73017965386975,673551
exp0_000006_rxg20_0_fulltrim:16:20260826,exp0_000006_rxg20_0_fulltrim,6,16.0,20260826,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,21958.989499999916,560.787899999923,454.4640999993135,87.57320000040636,453.9394000003085,0.0006000000212225132,0.00019999970390927047,560.787899999923,560.787899999923,0.0,7.561376789538686e-08,7.779663774176745e-06,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412,8,56,0,8,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412,8,56,0,8,1,1,-128.78473747970193,673552
exp0_000007_rxg20_0_fulltrim:16:20260826,exp0_000007_rxg20_0_fulltrim,7,16.0,20260826,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,22632.928200000606,496.6967000000295,402.5390000006155,89.83999999963999,439.7200999992492,0.0008000006346264854,0.0005000001692678779,496.6967000000295,496.6967000000295,0.0,7.449895515307498e-08,7.664964182452212e-06,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412,8,56,0,8,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412,8,56,0,8,1,1,-128.7556492006709,673551
exp0_000008_rxg20_0_fulltrim:16:20260826,exp0_000008_rxg20_0_fulltrim,8,16.0,20260826,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,27520.04119999947,418.2009999994989,398.0875000006563,86.80490000006102,434.7756000006484,0.0006999998731771484,0.00019999970390927047,418.2009999994989,418.2009999994989,0.0,6.982488910305618e-08,7.18406416464396e-06,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412,8,56,0,8,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412,8,56,0,8,1,1,-128.72285977567375,673552
exp0_000000_rxg20_0_fulltrim:16:20260827,exp0_000000_rxg20_0_fulltrim,0,16.0,20260827,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,21465.699100000165,446.1093999998411,417.61769999993703,74.69589999982418,367.4093999998149,0.0006000000212225132,0.00020000061340397224,446.1093999998411,446.1093999998411,0.0,6.153250447488309e-08,6.330886680054224e-06,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412,8,56,0,8,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412,8,56,0,8,1,1,-128.70265240199723,673552
exp0_000002_rxg20_0_fulltrim:16:20260827,exp0_000002_rxg20_0_fulltrim,2,16.0,20260827,sync_invalid,1,0,1,1,framesync_preamble_all_bin0,0,1,0,1,1,4,1,1,0,0,0,4,1,0,6,0.0,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,1,8,23807.50270000044,447.49080000019603,369.6295999998256,82.55780000035884,406.65050000006886,0.00030000046535860747,0.00020000061340397224,0.0,447.49080000019603,447.49080000019603,2.9434755784562603e-08,3.028449839924876e-06,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412,8,56,0,8,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412,8,56,0,8,0,1,-129.9287463316103,673544
exp0_000003_rxg20_0_fulltrim:16:20260827,exp0_000003_rxg20_0_fulltrim,3,16.0,20260827,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,23428.712099999757,619.927199999438,609.8862999997436,95.97589999975753,429.8994999999195,0.00039999940781854093,9.999985195463523e-05,619.927199999438,619.927199999438,0.0,5.3735255547964695e-08,5.528652157117742e-06,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412,8,56,0,8,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412,8,56,0,8,1,1,-128.8691200192094,673552
exp0_000004_rxg20_0_fulltrim:16:20260827,exp0_000004_rxg20_0_fulltrim,4,16.0,20260827,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,20730.93929999959,436.41329999991285,480.4794000001493,119.97419999988779,496.6930999999022,0.0005000001692678779,0.000100000761449337,436.41329999991285,436.41329999991285,0.0,6.126035586516529e-08,6.3028861619059495e-06,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412,8,56,0,8,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412,8,56,0,8,1,1,-128.85732178767884,673552
exp0_000005_rxg20_0_fulltrim:16:20260827,exp0_000005_rxg20_0_fulltrim,5,16.0,20260827,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,21485.549100000753,528.9187999997012,517.1229999996285,92.2789999995075,548.8250999997035,0.0007999997251317836,0.00019999970390927047,528.9187999997012,528.9187999997012,0.0,7.242874646077204e-08,7.451966893509049e-06,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412,8,56,0,8,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412,8,56,0,8,1,1,-128.73438290896746,673551
exp0_000006_rxg20_0_fulltrim:16:20260827,exp0_000006_rxg20_0_fulltrim,6,16.0,20260827,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,20868.765600000188,551.6815000000861,532.0240000000922,96.26290000051085,539.4784000000072,0.0004000003173132427,0.0002999995558639057,551.6815000000861,551.6815000000861,0.0,7.561376789538686e-08,7.779663774176745e-06,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412,8,56,0,8,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412,8,56,0,8,1,1,-128.78379099155777,673552
exp0_000007_rxg20_0_fulltrim:16:20260827,exp0_000007_rxg20_0_fulltrim,7,16.0,20260827,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,21676.093799999762,684.5679999996719,572.7874999993219,96.4295999992828,491.4791999999579,0.0005000001692678779,0.0006000000212225132,684.5679999996719,684.5679999996719,0.0,7.449895515307498e-08,7.664964182452212e-06,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412,8,56,0,8,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412,8,56,0,8,1,1,-128.7575498686244,673551
exp0_000008_rxg20_0_fulltrim:16:20260827,exp0_000008_rxg20_0_fulltrim,8,16.0,20260827,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,23309.47560000004,461.86089999991964,406.059699999787,85.09520000006887,420.3307000007044,0.00039999940781854093,0.0004000003173132427,461.86089999991964,461.86089999991964,0.0,6.982488910305618e-08,7.18406416464396e-06,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412,8,56,0,8,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412,8,56,0,8,1,1,-128.75104036375606,673552
exp0_000000_rxg20_0_fulltrim:16:20260828,exp0_000000_rxg20_0_fulltrim,0,16.0,20260828,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,24206.61780000046,348.9889000002222,353.06430000036926,96.46380000049248,643.2483999997203,0.000999999429041054,0.0013999997463542968,348.9889000002222,348.9889000002222,0.0,6.153250447488309e-08,6.330886680054224e-06,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412,8,56,0,8,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412,8,56,0,8,1,1,-128.70602555098392,673551
exp0_000002_rxg20_0_fulltrim:16:20260828,exp0_000002_rxg20_0_fulltrim,2,16.0,20260828,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,2,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,23376.120899999478,433.8899999993373,391.415600000073,77.5458999996772,361.4098999996713,0.00039999940781854093,0.00020000061340397224,433.8899999993373,433.8899999993373,0.0,2.9434755784562603e-08,3.028449839924876e-06,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412,8,56,0,8,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412,8,56,0,8,1,1,-129.936805412963,673544
exp0_000003_rxg20_0_fulltrim:16:20260828,exp0_000003_rxg20_0_fulltrim,3,16.0,20260828,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,22635.1597999992,435.57249999958003,380.6110000004992,72.54869999997027,372.36399999983405,0.00030000046535860747,9.999985195463523e-05,435.57249999958003,435.57249999958003,0.0,5.3735255547964695e-08,5.528652157117742e-06,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412,8,56,0,8,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412,8,56,0,8,1,1,-128.86919338233747,673552
exp0_000004_rxg20_0_fulltrim:16:20260828,exp0_000004_rxg20_0_fulltrim,4,16.0,20260828,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,25188.142300000436,495.5608999998731,395.3351999998631,94.7931000000608,363.5527999995247,0.0004999992597731762,9.999985195463523e-05,495.5608999998731,495.5608999998731,0.0,6.126035586516529e-08,6.3028861619059495e-06,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412,8,56,0,8,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412,8,56,0,8,1,1,-128.86651500893188,673552
exp0_000005_rxg20_0_fulltrim:16:20260828,exp0_000005_rxg20_0_fulltrim,5,16.0,20260828,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,23085.775000000467,677.2998000005828,641.1233999997421,115.92629999995552,585.736299999553,0.001100000190490391,0.0005000001692678779,677.2998000005828,677.2998000005828,0.0,7.242874646077204e-08,7.451966893509049e-06,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412,8,56,0,8,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412,8,56,0,8,1,1,-128.72829450808402,673552
exp0_000006_rxg20_0_fulltrim:16:20260828,exp0_000006_rxg20_0_fulltrim,6,16.0,20260828,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,20693.2568000002,572.1361000005345,488.7290999995457,78.47810000021127,444.5169000000533,0.0006000000212225132,0.00030000046535860747,572.1361000005345,572.1361000005345,0.0,7.561376789538686e-08,7.779663774176745e-06,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412,8,56,0,8,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412,8,56,0,8,1,1,-128.77750739528807,673552
exp0_000007_rxg20_0_fulltrim:16:20260828,exp0_000007_rxg20_0_fulltrim,7,16.0,20260828,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,20570.16459999977,540.2393999993365,610.1421999992453,106.5651999997499,554.8785000000862,0.001100000190490391,0.0006000000212225132,540.2393999993365,540.2393999993365,0.0,7.449895515307498e-08,7.664964182452212e-06,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412,8,56,0,8,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412,8,56,0,8,1,1,-128.77571189871028,673551
exp0_000008_rxg20_0_fulltrim:16:20260828,exp0_000008_rxg20_0_fulltrim,8,16.0,20260828,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,23706.970100000035,446.6408999996929,471.8878000003315,81.26089999950636,397.35169999948994,0.0005000001692678779,0.00020000061340397224,446.6408999996929,446.6408999996929,0.0,6.982488910305618e-08,7.18406416464396e-06,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412,8,56,0,8,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412,8,56,0,8,1,1,-128.72705280307025,673552
exp0_000000_rxg20_0_fulltrim:16:20260829,exp0_000000_rxg20_0_fulltrim,0,16.0,20260829,ok,1,1,1,0,,0,0,0,0,1,4,0,0,0,0,0,4,4,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,51,21749.819599999682,375.5248000006759,371.5376999998625,77.96919999964302,1425.2934999994977,0.0006000000212225132,9.999985195463523e-05,375.5248000006759,375.5248000006759,0.0,6.153250447488309e-08,6.330886680054224e-06,truncated_payload,1,0,0,,8,55,0,51,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412,8,56,0,8,1,1,-56.697794645512815,674126
exp0_000002_rxg20_0_fulltrim:16:20260829,exp0_000002_rxg20_0_fulltrim,2,16.0,20260829,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,21407.65469999951,465.35120000044117,383.7966000000961,75.98629999938566,395.581000000675,0.0007999997251317836,0.00030000046535860747,465.35120000044117,465.35120000044117,0.0,2.9434755784562603e-08,3.028449839924876e-06,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412,8,56,0,8,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412,8,56,0,8,1,1,-128.93181440971387,673552
exp0_000003_rxg20_0_fulltrim:16:20260829,exp0_000003_rxg20_0_fulltrim,3,16.0,20260829,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,23184.81470000006,497.67640000027313,443.139500000143,92.48520000073768,431.5621000005194,0.0006000000212225132,0.0002999995558639057,497.67640000027313,497.67640000027313,0.0,5.3735255547964695e-08,5.528652157117742e-06,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412,8,56,0,8,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412,8,56,0,8,1,1,-128.87212395505478,673552
exp0_000004_rxg20_0_fulltrim:16:20260829,exp0_000004_rxg20_0_fulltrim,4,16.0,20260829,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,19376.60539999979,493.5480000003736,490.44320000029984,91.96680000059132,522.7120999998078,0.00039999940781854093,0.0004999992597731762,493.5480000003736,493.5480000003736,0.0,6.126035586516529e-08,6.3028861619059495e-06,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412,8,56,0,8,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412,8,56,0,8,1,1,-128.86548486542767,673552
exp0_000005_rxg20_0_fulltrim:16:20260829,exp0_000005_rxg20_0_fulltrim,5,16.0,20260829,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,23412.64349999983,559.2906000001676,565.881200000149,102.78130000006058,476.44469999977446,0.0004000003173132427,0.0002999995558639057,559.2906000001676,559.2906000001676,0.0,7.242874646077204e-08,7.451966893509049e-06,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412,8,56,0,8,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412,8,56,0,8,1,1,-128.72571547358856,673551
exp0_000006_rxg20_0_fulltrim:16:20260829,exp0_000006_rxg20_0_fulltrim,6,16.0,20260829,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,21702.213099999426,562.3710999998366,460.3481999993164,95.00259999913396,549.2490999995425,0.0008000006346264854,0.00039999940781854093,562.3710999998366,562.3710999998366,0.0,7.561376789538686e-08,7.779663774176745e-06,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412,8,56,0,8,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412,8,56,0,8,1,1,-128.79171802814426,673552
