packet_index,event_index,frame_index,candidate_label,candidate_kind,candidate_value,is_selected_baseline,payload_symbol_count,target_selected_hit_count,target_selected_hit_rate,csv_selected_mismatch_count,phase_slope_pi_per_symbol,linear_fit_r2,linear_fit_rmse_pi,residual_std_pi,residual_peak_to_peak_pi,target_amp_mean,target_amp_std,target_amp_cv,target_energy_ratio_mean,target_energy_ratio_median,target_bin_rank_mean,target_bin_rank_median,target_bin_rank_min,target_bin_rank_max,amp_vs_selected_db_mean,power_vs_selected_db_mean,selected_energy_ratio_mean,selected_amp_mean,cfo_frac,sto_frac,sfo_hat
8,8,5,off+4,offset,4,0,35,0,0.0,0,-0.09532477271390073,0.45722882850991275,1.0489322738737639,0.5476713286743707,1.9604518226752259,0.18930193091126013,0.08683074531040244,0.45868916863350145,0.0005928553573433689,0.00047546405487032946,166.05714285714285,42.0,5,984,-33.43443176181214,-33.43443166090592,0.8209265702289829,7.775595738693856,-0.3483401354552673,-0.31076598572039227,-0.006240603889546665
8,8,5,off+64,offset,64,0,35,0,0.0,0,0.05380684064484301,0.24513870928379844,0.9535977298066892,0.6124712767705801,1.8630116693081977,0.08488323378620503,0.04910487240726415,0.5784990771080227,0.0001308518936828658,5.593084480749108e-05,551.7142857142857,671.0,82,983,-40.969408199013564,-40.969408151009794,0.8209265702289829,7.775595738693856,-0.3483401354552673,-0.31076598572039227,-0.006240603889546665
8,8,5,off-1,offset,-1,0,35,0,0.0,0,-0.32596675575460954,0.6932810565490972,2.1897222382526933,0.5695606301650483,1.9678860753716318,0.8166062840190749,0.2105680683221737,0.2578575164592477,0.009662607762121182,0.00902877154178205,2.2285714285714286,2.0,2,4,-19.89285019960723,-19.89285012768877,0.8209265702289829,7.775595738693856,-0.3483401354552673,-0.31076598572039227,-0.006240603889546665
8,8,5,off-4,offset,-4,0,35,0,0.0,0,0.041734330821473264,0.19425760939529813,0.8584255326807166,0.6102990852204666,1.8472154674795456,0.24672660396636062,0.11745903202915128,0.476069585285444,0.0010141817496936534,0.0008058451698804135,123.37142857142857,13.0,4,995,-31.344748296043846,-31.344748257504126,0.8209265702289829,7.775595738693856,-0.3483401354552673,-0.31076598572039227,-0.006240603889546665
8,8,5,selected,selected,0,1,35,35,1.0,0,-0.8169676323399072,0.9994001293590264,0.20214548201095286,0.20214548201095292,0.659621592540187,7.775595738693856,0.19964911171423133,0.025676374958733178,0.8209265702289829,0.8316630538862589,1.0,1.0,1,1,0.0,0.0,0.8209265702289829,7.775595738693856,-0.3483401354552673,-0.31076598572039227,-0.006240603889546665
9,9,6,fix0000,fixed,0,0,35,0,0.0,0,-0.07693731443195374,0.5588101062378485,0.690426990266894,0.5034118084022219,1.7654442107309039,0.10888859684663992,0.07047801299671132,0.647248794067697,0.0002308847256818991,0.00014313650518406462,448.25714285714287,420.0,3,1021,-39.07845580104233,-39.078455834478824,0.8196537326210506,7.725256295615948,-0.3905926756700688,-0.13882633954043927,-0.006251433431328191
9,9,6,fix0256,fixed,256,0,35,0,0.0,0,0.20853170718145866,0.9082643710276426,0.6693219488889925,0.522147088235212,1.7186732869889036,0.09442685051098328,0.060277126686458335,0.63834731710603,0.0001726826641089528,9.60148140503428e-05,520.3714285714286,537.0,8,997,-40.04074166520565,-40.040741691163355,0.8196537326210506,7.725256295615948,-0.3905926756700688,-0.13882633954043927,-0.006251433431328191
9,9,6,fix0512,fixed,512,0,35,0,0.0,0,-0.08599619904997027,0.3427789473350782,1.2026188454744915,0.5565536425429126,1.9614178885373343,0.10735702171739883,0.06650112810718115,0.6194390179920912,0.00021880933086334924,0.00012080015486092738,450.1142857142857,460.0,5,983,-38.72699294917341,-38.726992992481044,0.8196537326210506,7.725256295615948,-0.3905926756700688,-0.13882633954043927,-0.006251433431328191
9,9,6,fix0768,fixed,768,0,35,0,0.0,0,0.1743362769446235,0.8804501363010412,0.6487987629603876,0.5168038010177967,1.7981942239866964,0.11527011333511972,0.05345973043927685,0.4637778943086117,0.0002214839369833756,0.00019086122009089526,385.14285714285717,289.0,14,980,-37.695024882474605,-37.69502499517497,0.8196537326210506,7.725256295615948,-0.3905926756700688,-0.13882633954043927,-0.006251433431328191
9,9,6,off+1,offset,1,0,35,0,0.0,0,-0.07340764229996946,0.5319530374396019,0.6954236091865927,0.49698296989435115,1.7067673243057782,0.5464763622837486,0.31954849065806473,0.584743481534421,0.005538265978617827,0.003490235283093528,29.685714285714287,3.0,2,435,-24.645004816169255,-24.645004823940376,0.8196537326210506,7.725256295615948,-0.3905926756700688,-0.13882633954043927,-0.006251433431328191
9,9,6,off+16,offset,16,0,35,0,0.0,0,-0.04380107438110819,0.16650240551542494,0.9897528669447669,0.5460598788819813,1.8394939404838833,0.08356768466818879,0.048161660476143765,0.5763191916513295,0.00012842248007005283,7.811096029527769e-05,574.6,618.0,64,1009,-41.045062213038065,-41.04506211153792,0.8196537326210506,7.725256295615948,-0.3905926756700688,-0.13882633954043927,-0.006251433431328191
9,9,6,off+256,offset,256,0,35,0,0.0,0,-0.1032915936968667,0.6586438454985588,0.7510063581100195,0.56793951494051,1.9872103416438172,0.06080682603963667,0.036252099772003804,0.5961847070980654,6.965075648698728e-05,4.092413912533876e-05,715.4857142857143,789.0,117,1001,-43.55960184883811,-43.55960196540235,0.8196537326210506,7.725256295615948,-0.3905926756700688,-0.13882633954043927,-0.006251433431328191
9,9,6,off+4,offset,4,0,35,0,0.0,0,-0.06911821632490153,0.641511159302063,0.521829132251682,0.5060718466486676,1.9561158672277832,0.17407109730150994,0.11343260697931475,0.6516452687308406,0.0005930453805236769,0.00028721369111619734,246.4857142857143,145.0,5,988,-34.652242488933,-34.65224266481866,0.8196537326210506,7.725256295615948,-0.3905926756700688,-0.13882633954043927,-0.006251433431328191
9,9,6,off+64,offset,64,0,35,0,0.0,0,-0.1343585185374619,0.5952738924472443,1.118890237918137,0.6233909361679816,1.8998995393101783,0.08983404532565496,0.04958344459837912,0.5519449159685008,0.00014596984889873977,0.00011033892311516357,525.9142857142857,484.0,75,1021,-40.43453792786937,-40.43453788128292,0.8196537326210506,7.725256295615948,-0.3905926756700688,-0.13882633954043927,-0.006251433431328191
9,9,6,off-1,offset,-1,0,35,0,0.0,0,-0.171296720605187,0.5659955770374502,1.5149199804373654,0.5777511383351235,1.8376034368891778,0.6192951307298192,0.351725021737083,0.5679441098181839,0.006998426390626581,0.004510789471759734,3.914285714285714,3.0,2,16,-23.118269342400218,-23.118269345255655,0.8196537326210506,7.725256295615948,-0.3905926756700688,-0.13882633954043927,-0.006251433431328191
9,9,6,off-4,offset,-4,0,35,0,0.0,0,0.14205086565255415,0.8855943472397092,0.5156443866349639,0.4756947406484895,1.8900018927793758,0.2679422842034394,0.1256910415243117,0.4690974472281456,0.0012047250595945492,0.0011553459368056794,114.97142857142858,11.0,3,909,-30.604660676540316,-30.60466080535602,0.8196537326210506,7.725256295615948,-0.3905926756700688,-0.13882633954043927,-0.006251433431328191
9,9,6,selected,selected,0,1,35,35,1.0,0,-0.8995430510237674,0.9995001467419216,0.2031663935250565,0.2031663935250565,0.6569010205870172,7.725256295615948,0.2310793454565748,0.029912191468354443,0.8196537326210506,0.8306886508529906,1.0,1.0,1,1,0.0,0.0,0.8196537326210506,7.725256295615948,-0.3905926756700688,-0.13882633954043927,-0.006251433431328191
10,10,7,fix0000,fixed,0,0,35,0,0.0,0,-0.11494023999687165,0.8128632762364665,0.5569842886295184,0.4946143641387817,1.9100874773807446,0.12818818064717208,0.14993916584159914,1.1696801146924376,0.0005318260622645633,0.00011783318909374939,442.6857142857143,427.0,3,991,-38.27312332041297,-38.27312357564358,0.8107316009134461,7.664689833543013,-0.439221980632291,0.02365388137379698,-0.006263897370471676
10,10,7,fix0256,fixed,256,0,35,0,0.0,0,-0.14195255310068575,0.8979147578319076,0.48340063967468905,0.4587584614608334,1.6355650315600965,0.10795665896572451,0.0677590532106356,0.6276505206793093,0.00022534231956571293,0.00011529854687732812,465.1142857142857,442.0,10,980,-38.73368690859938,-38.733686980573,0.8107316009134461,7.664689833543013,-0.439221980632291,0.02365388137379698,-0.006263897370471676
10,10,7,fix0512,fixed,512,0,35,0,0.0,0,-0.15133461489548952,0.8393852964110946,0.6685753085213462,0.49256825734237136,1.77609101550431,0.0914316131406602,0.045543021620858055,0.49811022748547346,0.0001443507435662245,9.647165468522383e-05,513.6571428571428,551.0,31,950,-39.59100055919706,-39.59100062346098,0.8107316009134461,7.664689833543013,-0.439221980632291,0.02365388137379698,-0.006263897370471676
10,10,7,fix0768,fixed,768,0,35,0,0.0,0,-0.1742272654877126,0.7801889527742762,0.9339875037862732,0.5897039917148206,1.969085342728413,0.0968517364869665,0.05164255404832937,0.5332124742572787,0.00016681402435288068,0.00010241173466953821,485.8857142857143,451.0,52,1003,-39.44278734162016,-39.442787441993794,0.8107316009134461,7.664689833543013,-0.439221980632291,0.02365388137379698,-0.006263897370471676
10,10,7,off+1,offset,1,0,35,0,0.0,0,0.016934228631556456,0.025102695266714825,1.065822201876809,0.6103961337180098,1.915754933192229,0.718481874296311,0.33101379201560693,0.4607127943760661,0.00865859480884809,0.007559084684542717,35.142857142857146,3.0,2,1008,-22.186691599393406,-22.18669175931461,0.8107316009134461,7.664689833543013,-0.439221980632291,0.02365388137379698,-0.006263897370471676
10,10,7,off+16,offset,16,0,35,0,0.0,0,0.12167989939708561,0.8052657071927469,0.6043249772237238,0.4932950094727578,1.8532689614917108,0.09221647391425566,0.053292981168613904,0.5779117212632372,0.0001574318627143201,7.871918506249926e-05,518.8571428571429,556.0,73,1012,-40.30667584295867,-40.30667596041938,0.8107316009134461,7.664689833543013,-0.439221980632291,0.02365388137379698,-0.006263897370471676
10,10,7,off+256,offset,256,0,35,0,0.0,0,-0.18472835457002587,0.8571467940062361,0.7616422738999913,0.5850626463651525,1.9197183401573874,0.06362492468943166,0.046168632170213206,0.7256375138449789,8.652754965026539e-05,3.570198256377038e-05,702.0571428571428,772.0,55,1012,-43.729840754261936,-43.72984086980334,0.8107316009134461,7.664689833543013,-0.439221980632291,0.02365388137379698,-0.006263897370471676
10,10,7,off+4,offset,4,0,35,0,0.0,0,-0.034850087648171685,0.264996777772047,0.5861763407968091,0.4904756752704447,1.7386135709679675,0.21977465225561585,0.1254222403887858,0.5706856505130969,0.0008835031848567832,0.00045474057711190565,198.02857142857144,45.0,5,896,-32.622379533228035,-32.62237967088254,0.8107316009134461,7.664689833543013,-0.439221980632291,0.02365388137379698,-0.006263897370471676
10,10,7,off+64,offset,64,0,35,0,0.0,0,0.049615847445488345,0.3415723629006703,0.6957178774848145,0.5857235212153498,1.8932387491018403,0.10039414055839113,0.04843561100336532,0.48245456093320754,0.00017328892481415208,0.00011858650649748244,452.9428571428571,406.0,17,975,-38.69533143118682,-38.69533148483871,0.8107316009134461,7.664689833543013,-0.439221980632291,0.02365388137379698,-0.006263897370471676
10,10,7,off-1,offset,-1,0,35,0,0.0,0,0.05149358197428585,0.2241440079337429,0.9675650701644827,0.5468654049703843,1.944997290287949,0.7702991654560349,0.35093670772837476,0.45558495123204773,0.009897934952483848,0.008205768964031008,4.0285714285714285,2.0,2,32,-20.997175952401246,-20.99717614456334,0.8107316009134461,7.664689833543013,-0.439221980632291,0.02365388137379698,-0.006263897370471676
10,10,7,off-4,offset,-4,0,35,0,0.0,0,-0.0060658787556883715,0.00584260665656311,0.7991311505549878,0.5605608597180426,1.8012099781064612,0.27362372625712955,0.11145493679489817,0.4073292119783567,0.0012074494965694878,0.0009179594511102144,75.0,14.0,2,944,-29.981631376930558,-29.981631581869014,0.8107316009134461,7.664689833543013,-0.439221980632291,0.02365388137379698,-0.006263897370471676
10,10,7,selected,selected,0,1,35,35,1.0,0,-0.0018253924029638423,1.548803210371652e-05,4.684409373275972,0.5656002424122523,1.8971035815549042,7.664689833543013,0.21119198947060083,0.027553885944133116,0.8107316009134461,0.8163073128275022,1.0,1.0,1,1,0.0,0.0,0.8107316009134461,7.664689833543013,-0.439221980632291,0.02365388137379698,-0.006263897370471676
11,11,8,fix0000,fixed,0,0,35,0,0.0,0,-0.03494786678679274,0.11648579447082386,0.9720554572635375,0.5824390853239843,1.8718578941691606,0.10972365937956693,0.12846141510968395,1.1707722458043213,0.0003384204988483865,7.298964377853644e-05,492.51428571428573,464.0,3,978,-40.756144403811085,-40.75614449920164,0.8503625084940271,8.501923794075415,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
11,11,8,fix0256,fixed,256,0,35,0,0.0,0,0.08497698706721796,0.6240583293679658,0.6661147585574309,0.49223776359123705,1.6401317729913036,0.08214452494712958,0.03949562848078791,0.48080658456797154,9.78870677431815e-05,7.369398852644519e-05,508.42857142857144,567.0,28,1006,-41.4545562406803,-41.454556420494846,0.8503625084940271,8.501923794075415,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
11,11,8,fix0512,fixed,512,0,35,0,0.0,0,0.12316908617806087,0.7389962212892489,0.7392717212077805,0.6230250701195333,1.9431948638829646,0.09726129150003614,0.11379758676423936,1.1700192852589981,0.0002648102266587086,8.034981493149632e-05,524.7428571428571,461.0,3,1009,-42.1889626134634,-42.18896265496161,0.8503625084940271,8.501923794075415,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
11,11,8,fix0768,fixed,768,0,35,0,0.0,0,0.026413280548602487,0.032581202166158785,1.4536040982254883,0.5855548927773394,1.8541759877307042,0.09664271057152592,0.06227467623427702,0.6443804800796343,0.00015520682168485665,8.220881090566026e-05,463.54285714285714,438.0,16,1023,-41.707886725373974,-41.70788671575968,0.8503625084940271,8.501923794075415,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
11,11,8,off+1,offset,1,0,35,0,0.0,0,-0.09016208214425625,0.6878129478455228,0.6134741792910239,0.5437744278252282,1.9815946576990877,0.8032232559595162,0.4651698317118893,0.5791289386363767,0.010000869441685786,0.004413684477226548,3.914285714285714,3.0,2,16,-21.896739222292794,-21.896739380174964,0.8503625084940271,8.501923794075415,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
11,11,8,off+16,offset,16,0,35,0,0.0,0,0.23469744268961576,0.9167311883179159,0.7143789077604283,0.5665940338007907,1.9053778504899705,0.12996583572284456,0.0508499676362653,0.39125642022342044,0.00022761544646305383,0.00020055218427061596,256.6857142857143,166.0,16,916,-37.12052925345123,-37.120529477614205,0.8503625084940271,8.501923794075415,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
11,11,8,off+256,offset,256,0,35,0,0.0,0,0.13242069892470418,0.751958726096292,0.7681056090078355,0.49850885211868634,1.843730962376121,0.08997663472444606,0.04694974936859092,0.5217993483794409,0.00012106455732012945,9.222080778683045e-05,475.54285714285714,432.0,14,1014,-41.06643423641946,-41.06643427027347,0.8503625084940271,8.501923794075415,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
11,11,8,off+4,offset,4,0,35,0,0.0,0,-0.13610472403987642,0.6805749537272684,0.9417156487008698,0.6533177949825133,1.916904752147469,0.23512426540535014,0.15218453427296577,0.647251503415023,0.0009096086075278185,0.0004484489836384657,198.37142857142857,18.0,5,993,-33.67914025155829,-33.679140241275256,0.8503625084940271,8.501923794075415,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
11,11,8,off+64,offset,64,0,35,0,0.0,0,-0.16782591520276602,0.7988682719681194,0.8504755172459941,0.5540825899676413,1.9204242014357344,0.10008392350624463,0.05281519345014525,0.527709062553387,0.0001505781119686718,0.00011804717296011684,423.6857142857143,316.0,17,969,-40.1896740720409,-40.18967418313002,0.8503625084940271,8.501923794075415,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
11,11,8,off-1,offset,-1,0,35,0,0.0,0,-0.06552391025219655,0.6646386731663507,0.4700711290096518,0.4580417440925575,1.7399908815238079,0.9511256758602853,0.592689756670982,0.6231455755149277,0.014558220569961098,0.006555476991447044,2.742857142857143,2.0,2,9,-20.49377727336875,-20.493777469744785,0.8503625084940271,8.501923794075415,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
11,11,8,off-4,offset,-4,0,35,0,0.0,0,0.05957943493485959,0.386079776405443,0.7587765653287475,0.512266018183401,1.9783499525871644,0.3150174540399474,0.14318019980696922,0.4545151323228348,0.0013972062975643193,0.0013227264419735907,76.97142857142858,9.0,4,947,-29.90386757187253,-29.90386772733929,0.8503625084940271,8.501923794075415,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
11,11,8,selected,selected,0,1,35,35,1.0,0,-0.035733758668692994,0.28650670653220744,0.5695165346493782,0.5209767065850993,1.877586685591882,8.501923794075415,0.17524554661315955,0.020612457939846486,0.8503625084940271,0.858871589018019,1.0,1.0,1,1,0.0,0.0,0.8503625084940271,8.501923794075415,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
12,12,9,fix0000,fixed,0,0,35,0,0.0,0,-0.04474764742134562,0.2618092503522358,0.758860764750182,0.494030626928701,1.9171365220998582,0.09376645832988378,0.06848394698529962,0.7303672145146329,0.00014227983999431912,7.470123074798496e-05,484.2,458.0,2,1015,-41.82604509186652,-41.826045146617915,0.870445541342662,9.088258248768422,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
12,12,9,fix0256,fixed,256,0,35,0,0.0,0,-0.03512109905834534,0.15019534397576995,0.8437222498647772,0.5702185492439535,1.9609538447172117,0.08572399961415256,0.04668275235169125,0.5445703952430164,0.00010011951040057743,6.468955051055087e-05,514.6857142857143,523.0,14,990,-42.012264721310046,-42.012264768791496,0.870445541342662,9.088258248768422,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
12,12,9,fix0512,fixed,512,0,35,0,0.0,0,-0.14664847285349383,0.7959951101731435,0.7497953095645964,0.5091388521205573,1.7940969586116076,0.1075647313494205,0.08908916105146952,0.8282376568400129,0.0002034440906342724,9.608978872750549e-05,432.51428571428573,385.0,4,1024,-41.329712030669654,-41.32971199983894,0.870445541342662,9.088258248768422,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
12,12,9,fix0768,fixed,768,0,35,0,0.0,0,0.043970398788415084,0.40000742039569126,0.5438753879211189,0.5053792065422708,1.942825286041943,0.08979289492550856,0.047397057781595545,0.5278486434914004,0.00010851241304364298,7.535056245436562e-05,493.7142857142857,459.0,12,954,-41.3801415214646,-41.380141529131365,0.870445541342662,9.088258248768422,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
12,12,9,off+1,offset,1,0,35,0,0.0,0,-0.0490670857947544,0.25363590104270495,0.8500810959067585,0.5379230806494817,1.8835033546113233,0.8411121313175705,0.4806197498671554,0.5714098417701843,0.009906131169544256,0.004957206467706262,3.3142857142857145,3.0,2,12,-21.874618800247415,-21.874618799809035,0.870445541342662,9.088258248768422,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
12,12,9,off+16,offset,16,0,35,0,0.0,0,-0.22715641042816753,0.7831278241591253,1.2072874170496473,0.5992124550782426,1.9030186423380102,0.11305130627203272,0.07203399892763776,0.6371797133799059,0.00018678446122202193,0.00011306000608623021,399.9428571428571,348.0,9,1024,-40.735434025570655,-40.73543403705999,0.870445541342662,9.088258248768422,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
12,12,9,off+256,offset,256,0,35,0,0.0,0,-0.21520130653348232,0.8423661245688965,0.9401979917776686,0.5758106154236343,1.912625044111884,0.0798976551145023,0.04007777394115965,0.501613894471918,8.33181325403024e-05,5.1768499595774245e-05,544.9142857142857,567.0,17,967,-42.06471055073888,-42.06471050858795,0.870445541342662,9.088258248768422,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
12,12,9,off+4,offset,4,0,35,0,0.0,0,-0.010992240114454512,0.010054794930612787,1.1015526558018234,0.578316935977264,1.8741906430607962,0.23111496430319814,0.14256685675021744,0.616865537807344,0.00077756023393944,0.00038313849453817836,142.8,46.0,4,878,-33.567403895779975,-33.567403957083116,0.870445541342662,9.088258248768422,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
12,12,9,off+64,offset,64,0,35,0,0.0,0,-0.09845480340947696,0.44460595165365036,1.1113477381634012,0.5904153552725799,1.7873977367751093,0.08892909842989612,0.04946095632251073,0.556184164641019,0.00010786021662613672,6.289375516815148e-05,495.8,512.0,18,979,-41.54298769659051,-41.54298777433659,0.870445541342662,9.088258248768422,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
12,12,9,off-1,offset,-1,0,35,0,0.0,0,-0.01622105986667761,0.03320896841642562,0.8839301081699722,0.559452044336303,1.7826763009852282,0.8891326827834092,0.5119541203084266,0.5757904643722758,0.011128547421545214,0.005803919774772327,4.085714285714285,3.0,2,49,-21.45887853184325,-21.458878521914922,0.870445541342662,9.088258248768422,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
12,12,9,off-4,offset,-4,0,35,0,0.0,0,-0.030008614960583477,0.1096555879991139,0.8635941100609059,0.5563520409501234,1.96415539390322,0.24165725319968065,0.15028027777731814,0.6218736486801909,0.0008559878072129791,0.00042826713068177576,163.6,20.0,4,1014,-33.686740724472806,-33.68674079768546,0.870445541342662,9.088258248768422,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
12,12,9,selected,selected,0,1,35,35,1.0,0,0.13298472632995056,0.6949257291546751,0.8898881938493736,0.5654102132796078,1.8527520140049345,9.088258248768422,0.20613170668067193,0.022681101376999874,0.870445541342662,0.8848429937186696,1.0,1.0,1,1,0.0,0.0,0.870445541342662,9.088258248768422,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
13,13,10,fix0000,fixed,0,0,35,0,0.0,0,-0.13570223107498608,0.706795802129826,0.8827245090694078,0.5025791219557929,1.8261606770630652,0.09130653901779924,0.09066956853931861,0.9930238240838758,0.0001725499017228263,5.33317354655465e-05,546.8,564.0,3,980,-42.25669181891784,-42.2566918862718,0.8781837810744285,9.164134008665657,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
13,13,10,fix0256,fixed,256,0,35,0,0.0,0,0.08994407252936144,0.5981811430891075,0.7445115361609979,0.43346224775469794,1.6491834685330151,0.07786666341315691,0.04416650401563538,0.567206838968943,8.369184357590304e-05,6.269680910093264e-05,546.9142857142857,493.0,6,991,-42.96293514779612,-42.962935254287956,0.8781837810744285,9.164134008665657,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
13,13,10,fix0512,fixed,512,0,35,0,0.0,0,-0.005085402131231065,0.0025030534722122466,1.0252885569740127,0.6093795364824791,1.869194726686179,0.09169820604864826,0.08773616462853841,0.9567925961604103,0.00017025905306299757,7.874427391236438e-05,524.8857142857142,449.0,3,1014,-42.67994959484359,-42.679949659879604,0.8781837810744285,9.164134008665657,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
13,13,10,fix0768,fixed,768,0,35,0,0.0,0,0.06310213030122284,0.24955646334567538,1.105143583703925,0.6189947680444717,1.9138118626537248,0.08012856316367176,0.048174675126932257,0.6012172591754824,9.015926746937499e-05,5.5854446552424315e-05,540.5714285714286,553.0,16,966,-42.637067606091684,-42.63706770948743,0.8781837810744285,9.164134008665657,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
13,13,10,off+1,offset,1,0,35,0,0.0,0,-0.37009192049384704,0.9480826337020511,0.8746673610378004,0.5782583810515726,1.8928426686897808,0.718341222307029,0.4824625953734516,0.6716342879836017,0.007814919940207384,0.003206507345872757,13.657142857142857,3.0,2,343,-24.02834743375787,-24.02834743433758,0.8781837810744285,9.164134008665657,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
13,13,10,off+16,offset,16,0,35,0,0.0,0,-0.2081866776257573,0.7788676992599864,1.1203333544206653,0.5915279090998256,1.9876305927670959,0.09325719021584293,0.05202958590756117,0.5579150067371659,0.00011769049884328757,0.00010500493768111853,452.0571428571429,325.0,33,1021,-42.062169227796744,-42.06216923961863,0.8781837810744285,9.164134008665657,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
13,13,10,off+256,offset,256,0,35,0,0.0,0,-0.0920911358037124,0.4775287447137756,0.972857780921882,0.5945026157458588,1.9402409735181168,0.05293149645455076,0.03284428046936294,0.6205054205781702,4.0138670203665833e-05,1.791569461046979e-05,728.3142857142857,811.0,144,1014,-46.58269249749966,-46.582692458954156,0.8781837810744285,9.164134008665657,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
13,13,10,off+4,offset,4,0,35,0,0.0,0,-0.223846670421019,0.7805016708788495,1.1988902147703446,0.5892065952342277,1.9241634964899264,0.22600269069598128,0.14104138493327514,0.624069494477851,0.0007419822494376911,0.000416428337716269,190.5142857142857,15.0,5,996,-34.49987061783407,-34.49987070128517,0.8781837810744285,9.164134008665657,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
13,13,10,off+64,offset,64,0,35,0,0.0,0,0.0651694969234722,0.30224989395784374,1.0000260917360195,0.6443122391482127,1.984171235406281,0.08218708056192238,0.038409478507722986,0.46734204749837843,8.619462533459444e-05,6.214404883838519e-05,506.8285714285714,509.0,39,992,-42.20233346296271,-42.202333454046546,0.8781837810744285,9.164134008665657,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
13,13,10,off-1,offset,-1,0,35,0,0.0,0,-0.5065163665459481,0.9780398421752868,0.7665368254404326,0.5648751340941167,1.7368593399787013,0.765473600888927,0.5271154977116371,0.6886135551892448,0.00901841122123669,0.0032604636076982363,9.17142857142857,3.0,2,112,-23.565749777670305,-23.565749838599874,0.8781837810744285,9.164134008665657,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
13,13,10,off-4,offset,-4,0,35,0,0.0,0,-0.062095476568989116,0.2668076296323998,1.0396086794922654,0.5484461610165556,1.9441230038902013,0.26472186017988975,0.14188358504392604,0.5359723029579427,0.0009478979470160599,0.0007263605385088251,123.31428571428572,10.0,4,921,-32.418966959892614,-32.418967083752214,0.8781837810744285,9.164134008665657,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
13,13,10,selected,selected,0,1,35,35,1.0,0,-0.6351896502477961,0.9989476716639523,0.20821296176034426,0.2082129617603442,0.6681422831059125,9.164134008665657,0.16443020080062898,0.01794279750221274,0.8781837810744285,0.88906269401282,1.0,1.0,1,1,0.0,0.0,0.8781837810744285,9.164134008665657,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
