dataset,snr_db,seed,packet_index,payload_symbol_index,scope,dimension,snapshots,diagonal_loading,diagonal_cv,mean_abs_correlation,max_abs_correlation,condition_number
0_0_0_10_14_32,-26.0,51,6,23,symbol_null,4,1002,0.05,0.029811846330597254,0.030156465880899746,0.05564038110484742,1.1797411256790504
0_0_0_10_14_32,-26.0,51,6,24,symbol_null,4,1000,0.05,0.046675578737299536,0.027960243377438954,0.03885697849135506,1.1980062415457178
0_0_0_10_14_32,-26.0,51,6,25,symbol_null,4,1000,0.05,0.01911205051388829,0.026098132975720157,0.05220060162257641,1.1527059070337051
0_0_0_10_14_32,-26.0,51,6,26,symbol_null,4,1000,0.05,0.02012798327325972,0.025738139207890424,0.04031384434984524,1.145319357682731
0_0_0_10_14_32,-26.0,51,6,27,symbol_null,4,1000,0.05,0.01950526830417292,0.025002466659206052,0.0420110896835611,1.1460425922675557
0_0_0_10_14_32,-26.0,51,6,28,symbol_null,4,1000,0.05,0.02262401531123313,0.01740662983399609,0.030962656751887196,1.117713237983095
0_0_0_10_14_32,-26.0,51,6,29,symbol_null,4,1000,0.05,0.02038054639018331,0.028620078164020995,0.05820209167210066,1.1738831629027486
0_0_0_10_14_32,-26.0,51,6,30,symbol_null,4,1000,0.05,0.020469036904492113,0.03082478618972184,0.038134905719629894,1.161395283534003
0_0_0_10_14_32,-26.0,51,6,31,symbol_null,4,1000,0.05,0.04120129088805937,0.030395538361028738,0.04642069059789486,1.1794531416153327
0_0_0_10_14_32,-26.0,51,6,32,symbol_null,4,1000,0.05,0.017497139388157792,0.025368854589749662,0.05354468277060442,1.1606125211584406
0_0_0_10_14_32,-26.0,51,6,33,symbol_null,4,1000,0.05,0.019420684146949693,0.030823522501800513,0.05836775920125243,1.1688596624832335
0_0_0_10_14_32,-26.0,51,6,34,symbol_null,4,1000,0.05,0.013545431009844245,0.03169025503694083,0.049369746814872086,1.1753818086570387
0_0_0_10_14_32,-26.0,51,7,,packet_null,4,35013,0.05,0.0020085362690098357,0.007425013641849158,0.012670882278324115,1.0385818767547506
0_0_0_10_14_32,-26.0,51,7,0,symbol_null,4,1000,0.05,0.011021300935610972,0.015145130675622112,0.028497617295569575,1.094554288876481
0_0_0_10_14_32,-26.0,51,7,1,symbol_null,4,1000,0.05,0.04163697756787919,0.026111459140085957,0.04526884268791153,1.1876892315981586
0_0_0_10_14_32,-26.0,51,7,2,symbol_null,4,1000,0.05,0.014777467690725576,0.02213247246909622,0.03012025441884241,1.1093913108853104
0_0_0_10_14_32,-26.0,51,7,3,symbol_null,4,1000,0.05,0.004913706691022018,0.023025506860353314,0.050699222393626106,1.141785093891712
0_0_0_10_14_32,-26.0,51,7,4,symbol_null,4,1000,0.05,0.004887113499675117,0.01670279605196887,0.02828087790055736,1.0831517316568688
0_0_0_10_14_32,-26.0,51,7,5,symbol_null,4,1000,0.05,0.020830547849142508,0.032151954724020985,0.04380195814914653,1.178006890584103
0_0_0_10_14_32,-26.0,51,7,6,symbol_null,4,1002,0.05,0.024556316563543373,0.026228670535977786,0.038785341206804304,1.1519591862990421
0_0_0_10_14_32,-26.0,51,7,7,symbol_null,4,1000,0.05,0.00503537820181497,0.03894341102438707,0.07143871315902392,1.2333591562839608
0_0_0_10_14_32,-26.0,51,7,8,symbol_null,4,1000,0.05,0.013558219326918464,0.027509687160254967,0.0428134278692449,1.146722031822376
0_0_0_10_14_32,-26.0,51,7,9,symbol_null,4,1002,0.05,0.019909854673783645,0.032913377159963904,0.04361151180892502,1.184859771850005
0_0_0_10_14_32,-26.0,51,7,10,symbol_null,4,1002,0.05,0.009784487063133219,0.024885386675261068,0.04051224145082817,1.12893343028337
0_0_0_10_14_32,-26.0,51,7,11,symbol_null,4,1002,0.05,0.029535788249825577,0.02704531975350601,0.04737101173466984,1.1772232000012552
0_0_0_10_14_32,-26.0,51,7,12,symbol_null,4,1000,0.05,0.04768402649420959,0.01849286719381207,0.03718294893130741,1.1734342336885242
0_0_0_10_14_32,-26.0,51,7,13,symbol_null,4,1000,0.05,0.038237953190865724,0.038604173973948136,0.06574649119272286,1.2484747144675143
0_0_0_10_14_32,-26.0,51,7,14,symbol_null,4,1000,0.05,0.014957239152907097,0.025333792688385943,0.031118954589838415,1.1357397545570365
0_0_0_10_14_32,-26.0,51,7,15,symbol_null,4,1002,0.05,0.014365253558977907,0.030574202404530904,0.049746905692250536,1.1804230824261888
0_0_0_10_14_32,-26.0,51,7,16,symbol_null,4,1000,0.05,0.01996231336804257,0.02410879232493301,0.02923814245429435,1.1281301386244695
0_0_0_10_14_32,-26.0,51,7,17,symbol_null,4,1000,0.05,0.01620866189932534,0.030628097521900977,0.05608687004040103,1.1836700784193137
0_0_0_10_14_32,-26.0,51,7,18,symbol_null,4,1000,0.05,0.02167360619543531,0.025706481782533635,0.04641005081673345,1.150385887965241
0_0_0_10_14_32,-26.0,51,7,19,symbol_null,4,1000,0.05,0.040960646283785346,0.01737637664998999,0.03446563736079371,1.1570196364096916
0_0_0_10_14_32,-26.0,51,7,20,symbol_null,4,1000,0.05,0.025095444448512194,0.01745999081514885,0.04088982144781435,1.1203792824452394
0_0_0_10_14_32,-26.0,51,7,21,symbol_null,4,1000,0.05,0.019500927347594173,0.03083859621961264,0.04984859405380801,1.1783592828478515
0_0_0_10_14_32,-26.0,51,7,22,symbol_null,4,1000,0.05,0.00915503938750472,0.032288030442116276,0.050213819818033856,1.1802734167287992
0_0_0_10_14_32,-26.0,51,7,23,symbol_null,4,1000,0.05,0.02559468154031038,0.027957807614432645,0.04343778400416278,1.172852114709492
0_0_0_10_14_32,-26.0,51,7,24,symbol_null,4,1000,0.05,0.030138161477275653,0.025392723652480017,0.051539803506051494,1.1830596226372094
0_0_0_10_14_32,-26.0,51,7,25,symbol_null,4,1000,0.05,0.039481060327078696,0.03594173207810869,0.04401554287520536,1.2211527505914843
0_0_0_10_14_32,-26.0,51,7,26,symbol_null,4,1000,0.05,0.025294367570228946,0.0304527293211799,0.04549897124505075,1.1799821102577448
0_0_0_10_14_32,-26.0,51,7,27,symbol_null,4,1000,0.05,0.04757129023698855,0.020153447301993793,0.039771792685867745,1.167225598861532
0_0_0_10_14_32,-26.0,51,7,28,symbol_null,4,1001,0.05,0.020501000446845354,0.02266750849692746,0.039396250735992705,1.120841768147405
0_0_0_10_14_32,-26.0,51,7,29,symbol_null,4,1000,0.05,0.02277074196722431,0.0280373482563514,0.05532903010872543,1.1676547554111645
0_0_0_10_14_32,-26.0,51,7,30,symbol_null,4,1002,0.05,0.03351287391817819,0.017265132748701593,0.026571005553056366,1.1353791471638064
0_0_0_10_14_32,-26.0,51,7,31,symbol_null,4,1000,0.05,0.03398770369811048,0.02443773377473563,0.040823770474682095,1.1757786275285138
0_0_0_10_14_32,-26.0,51,7,32,symbol_null,4,1000,0.05,0.030611476942810113,0.030505277784846532,0.046211454710592646,1.1884382087030767
0_0_0_10_14_32,-26.0,51,7,33,symbol_null,4,1000,0.05,0.03266989073386842,0.023339796109373093,0.0432487671831778,1.1667787280678696
0_0_0_10_14_32,-26.0,51,7,34,symbol_null,4,1000,0.05,0.02850365447874354,0.023938994979382816,0.04755623738124672,1.1419856106779827
0_0_0_10_14_32,-26.0,52,,,offpacket_fixed,4,4096,0.05,0.021472410574075503,0.012670499366706,0.018836177710040997,1.0866658203516113
0_0_0_10_14_32,-26.0,52,0,,packet_null,4,35006,0.05,0.004855329206015615,0.008814689567419204,0.014033726131277742,1.0480568819805012
0_0_0_10_14_32,-26.0,52,0,0,symbol_null,4,1000,0.05,0.020199433514366094,0.03476641019952482,0.06850130999967484,1.190252064886789
0_0_0_10_14_32,-26.0,52,0,1,symbol_null,4,1000,0.05,0.0185416390244277,0.019239537398609265,0.027088088215511362,1.1068167995744131
0_0_0_10_14_32,-26.0,52,0,2,symbol_null,4,1000,0.05,0.02920942938131234,0.039170349593710074,0.048242884628838974,1.2220552103059645
0_0_0_10_14_32,-26.0,52,0,3,symbol_null,4,1000,0.05,0.02812783804776321,0.029590932256783883,0.05444169020771424,1.161627524337943
0_0_0_10_14_32,-26.0,52,0,4,symbol_null,4,1000,0.05,0.056068908055291244,0.03638497690731895,0.06689043360695332,1.255734847242002
0_0_0_10_14_32,-26.0,52,0,5,symbol_null,4,1000,0.05,0.029893425747868546,0.029089419793089002,0.05050828934369587,1.1830712819980973
0_0_0_10_14_32,-26.0,52,0,6,symbol_null,4,1000,0.05,0.011394224813697233,0.02166086858774101,0.04495186450335588,1.1271976603306337
0_0_0_10_14_32,-26.0,52,0,7,symbol_null,4,1000,0.05,0.014021592576233649,0.03583676477711339,0.07467276257132494,1.2335068963873494
0_0_0_10_14_32,-26.0,52,0,8,symbol_null,4,1000,0.05,0.011082121395485884,0.02414916924667163,0.031798436773827675,1.128069759628626
0_0_0_10_14_32,-26.0,52,0,9,symbol_null,4,1000,0.05,0.03612818496642126,0.03656081757928334,0.06048933940077059,1.2384811834887441
0_0_0_10_14_32,-26.0,52,0,10,symbol_null,4,1000,0.05,0.015794505727038832,0.022082105016980092,0.05096474795409052,1.1339380899314526
0_0_0_10_14_32,-26.0,52,0,11,symbol_null,4,1000,0.05,0.017439225455664578,0.021684832234726652,0.03643274308660281,1.12732690993537
0_0_0_10_14_32,-26.0,52,0,12,symbol_null,4,1000,0.05,0.015521266184358007,0.02967959827085434,0.04723096918406986,1.173332262195189
0_0_0_10_14_32,-26.0,52,0,13,symbol_null,4,1000,0.05,0.030163957373609007,0.022649578095941897,0.052167231183804404,1.1578532610529249
0_0_0_10_14_32,-26.0,52,0,14,symbol_null,4,1000,0.05,0.026328025166494698,0.02991938198370889,0.03988171624892535,1.176251717567301
0_0_0_10_14_32,-26.0,52,0,15,symbol_null,4,1000,0.05,0.011557731649362222,0.028064665315214194,0.03759692971704849,1.152899633291834
0_0_0_10_14_32,-26.0,52,0,16,symbol_null,4,1002,0.05,0.049894263431798466,0.03194087532355777,0.053286343685911966,1.207810317410374
0_0_0_10_14_32,-26.0,52,0,17,symbol_null,4,1000,0.05,0.025016644296330933,0.028058729549944223,0.0473039285263991,1.1646511645662205
0_0_0_10_14_32,-26.0,52,0,18,symbol_null,4,1000,0.05,0.02882666477935838,0.029039087304029574,0.05110473435649661,1.172804808554695
0_0_0_10_14_32,-26.0,52,0,19,symbol_null,4,1000,0.05,0.02376628443333328,0.02595021901439486,0.0366981773829361,1.1456096932467925
0_0_0_10_14_32,-26.0,52,0,20,symbol_null,4,1000,0.05,0.020334497362245012,0.026763841567604873,0.043973625538278806,1.1526258865453936
0_0_0_10_14_32,-26.0,52,0,21,symbol_null,4,1000,0.05,0.01638491364226473,0.03452533198269208,0.0445723330708185,1.187452637215309
0_0_0_10_14_32,-26.0,52,0,22,symbol_null,4,1000,0.05,0.014084977253726646,0.0337361222451787,0.05678884269040734,1.179603825929803
0_0_0_10_14_32,-26.0,52,0,23,symbol_null,4,1000,0.05,0.03315041306747145,0.04624602323529683,0.07238502103555686,1.2752742541813529
0_0_0_10_14_32,-26.0,52,0,24,symbol_null,4,1000,0.05,0.03009061119411084,0.016172881758862324,0.035601097527072974,1.1318473923610888
0_0_0_10_14_32,-26.0,52,0,25,symbol_null,4,1000,0.05,0.021990109700974987,0.026166241262364703,0.05663608714692227,1.1578560927158963
0_0_0_10_14_32,-26.0,52,0,26,symbol_null,4,1000,0.05,0.01929575185564243,0.020258807716866407,0.027220540349332602,1.1152002588718335
0_0_0_10_14_32,-26.0,52,0,27,symbol_null,4,1000,0.05,0.027247810853395105,0.027786686391060616,0.04162412149734942,1.1600780642051975
0_0_0_10_14_32,-26.0,52,0,28,symbol_null,4,1000,0.05,0.021905403076939015,0.018930109481278785,0.040421527239500384,1.1156954889459056
0_0_0_10_14_32,-26.0,52,0,29,symbol_null,4,1000,0.05,0.01873724996044768,0.02154958058652452,0.04046612989890428,1.131991173942184
0_0_0_10_14_32,-26.0,52,0,30,symbol_null,4,1000,0.05,0.03551318360918823,0.024115080626712592,0.03912611538378478,1.1647973073237607
0_0_0_10_14_32,-26.0,52,0,31,symbol_null,4,1002,0.05,0.014798293801684629,0.020250667589557052,0.049675710709734734,1.129996925056553
0_0_0_10_14_32,-26.0,52,0,32,symbol_null,4,1000,0.05,0.02376241839622158,0.03200443523140415,0.05636458181868607,1.1951472722523937
0_0_0_10_14_32,-26.0,52,0,33,symbol_null,4,1000,0.05,0.039965145743477586,0.033985259778527156,0.08891230749310058,1.271097289329491
0_0_0_10_14_32,-26.0,52,0,34,symbol_null,4,1002,0.05,0.015103437385323992,0.0344300801932797,0.04081265967370852,1.1675033628774174
0_0_0_10_14_32,-26.0,52,2,,packet_null,4,35003,0.05,0.0038682779655166144,0.009844641509826106,0.014863135692074508,1.0493319406611907
0_0_0_10_14_32,-26.0,52,2,0,symbol_null,4,1000,0.05,0.022055397661922133,0.021006137603125682,0.03692452378513541,1.1357754897217105
0_0_0_10_14_32,-26.0,52,2,1,symbol_null,4,1000,0.05,0.022627248620022865,0.03842723920698993,0.060344720371339165,1.2282950126337726
0_0_0_10_14_32,-26.0,52,2,2,symbol_null,4,1000,0.05,0.0342623879260547,0.030668302781039575,0.06202993696209138,1.2026942062204464
0_0_0_10_14_32,-26.0,52,2,3,symbol_null,4,1000,0.05,0.04438557154002133,0.027468836776384984,0.042145104438562744,1.2007620894454785
0_0_0_10_14_32,-26.0,52,2,4,symbol_null,4,1000,0.05,0.020337373269290134,0.027073983558149235,0.04288893684715995,1.132535030285091
0_0_0_10_14_32,-26.0,52,2,5,symbol_null,4,1000,0.05,0.0035947797038441568,0.030778175864373435,0.06595333810322129,1.1888153241096855
0_0_0_10_14_32,-26.0,52,2,6,symbol_null,4,1000,0.05,0.024834495572130598,0.020260735938459295,0.025781293586306816,1.130924578895431
0_0_0_10_14_32,-26.0,52,2,7,symbol_null,4,1000,0.05,0.03250238439806789,0.029020980968611134,0.0370770486403132,1.1749606966506534
0_0_0_10_14_32,-26.0,52,2,8,symbol_null,4,1000,0.05,0.0241673735130452,0.02787787199528077,0.049198051621300774,1.1805373173569833
0_0_0_10_14_32,-26.0,52,2,9,symbol_null,4,1000,0.05,0.041721402177112926,0.024422324182051428,0.043423032694083326,1.195030948258726
0_0_0_10_14_32,-26.0,52,2,10,symbol_null,4,1000,0.05,0.04461000070814948,0.036500413977969486,0.06093478080921428,1.2524835130926006
0_0_0_10_14_32,-26.0,52,2,11,symbol_null,4,1000,0.05,0.04606806531727042,0.022678054739790888,0.03258972165438444,1.1794606082445402
0_0_0_10_14_32,-26.0,52,2,12,symbol_null,4,1000,0.05,0.02137082797486297,0.03132371440704886,0.06516593138373067,1.1944633660848147
0_0_0_10_14_32,-26.0,52,2,13,symbol_null,4,1000,0.05,0.03309041092749369,0.033137871562460425,0.042105193970397185,1.1955353854063206
0_0_0_10_14_32,-26.0,52,2,14,symbol_null,4,1000,0.05,0.016460321669361216,0.02534841329923629,0.05390181644510699,1.1599651507273647
0_0_0_10_14_32,-26.0,52,2,15,symbol_null,4,1000,0.05,0.013739192820906538,0.02332045107574401,0.04081815113321583,1.1303374629021805
0_0_0_10_14_32,-26.0,52,2,16,symbol_null,4,1002,0.05,0.023329908941586926,0.024886923693910854,0.042970096783845474,1.1669018112272806
0_0_0_10_14_32,-26.0,52,2,17,symbol_null,4,1000,0.05,0.031455677509644966,0.03090078329230213,0.08202893016599488,1.2236903480803916
0_0_0_10_14_32,-26.0,52,2,18,symbol_null,4,1000,0.05,0.03648803771856547,0.02523760871222928,0.04170027124688366,1.181618426389897
0_0_0_10_14_32,-26.0,52,2,19,symbol_null,4,1000,0.05,0.030007431472434107,0.014064526363617729,0.03254746517223554,1.1130908368963202
0_0_0_10_14_32,-26.0,52,2,20,symbol_null,4,1000,0.05,0.011614789191529612,0.037771101384991665,0.0856632033636177,1.2347996592731616
0_0_0_10_14_32,-26.0,52,2,21,symbol_null,4,1000,0.05,0.029073357998289757,0.025979972989497706,0.036988864047982656,1.1598977258673426
0_0_0_10_14_32,-26.0,52,2,22,symbol_null,4,1000,0.05,0.024583439029246413,0.03192975874755138,0.06072636303224575,1.2164327117945715
0_0_0_10_14_32,-26.0,52,2,23,symbol_null,4,1000,0.05,0.029582889663350743,0.027491572577279286,0.044771747247287746,1.1651666983193596
0_0_0_10_14_32,-26.0,52,2,24,symbol_null,4,1000,0.05,0.028460148517681947,0.025305803144511262,0.037843087172773494,1.1364770559868664
0_0_0_10_14_32,-26.0,52,2,25,symbol_null,4,1000,0.05,0.012326441966523423,0.02067055301301797,0.03227291435620278,1.1131670860348035
0_0_0_10_14_32,-26.0,52,2,26,symbol_null,4,1001,0.05,0.017902284128434583,0.030767635793030757,0.05316331121270358,1.1785203547770713
0_0_0_10_14_32,-26.0,52,2,27,symbol_null,4,1000,0.05,0.02947559641835239,0.026080051684629953,0.03920149244649633,1.1538909057256896
0_0_0_10_14_32,-26.0,52,2,28,symbol_null,4,1000,0.05,0.01685513670661004,0.030788012667376213,0.05043108156158372,1.1717174200809235
0_0_0_10_14_32,-26.0,52,2,29,symbol_null,4,1000,0.05,0.03452786961867638,0.03648971377507013,0.04934584383220668,1.2160672516906244
0_0_0_10_14_32,-26.0,52,2,30,symbol_null,4,1000,0.05,0.039216753914490324,0.03416277082171528,0.05807270629977822,1.23273508618408
0_0_0_10_14_32,-26.0,52,2,31,symbol_null,4,1000,0.05,0.04124340957136596,0.030191768023598704,0.05168923870676839,1.1930468766694802
0_0_0_10_14_32,-26.0,52,2,32,symbol_null,4,1000,0.05,0.029936044710064946,0.024487196982490755,0.04736635667452108,1.1633957430657407
0_0_0_10_14_32,-26.0,52,2,33,symbol_null,4,1000,0.05,0.020429423188147028,0.025732106672362632,0.0578191285551142,1.153598824260117
0_0_0_10_14_32,-26.0,52,2,34,symbol_null,4,1000,0.05,0.02188380274824148,0.029236714068907394,0.05038838818050683,1.1612744664796737
0_0_0_10_14_32,-26.0,52,3,,packet_null,4,35006,0.05,0.005813278625331151,0.007738380619750017,0.012322591999755671,1.0439546433232587
0_0_0_10_14_32,-26.0,52,3,0,symbol_null,4,1002,0.05,0.006227908266912766,0.028893534502109856,0.05889754517296389,1.1672810486372187
0_0_0_10_14_32,-26.0,52,3,1,symbol_null,4,1000,0.05,0.048215432638674345,0.017079712426655704,0.04351322304341835,1.1823145809188338
0_0_0_10_14_32,-26.0,52,3,2,symbol_null,4,1000,0.05,0.029300240378732342,0.025978931888327565,0.03846621639419853,1.1699861080255611
0_0_0_10_14_32,-26.0,52,3,3,symbol_null,4,1000,0.05,0.03873054672698736,0.02171499520784317,0.03538121848209493,1.1606446404153552
0_0_0_10_14_32,-26.0,52,3,4,symbol_null,4,1002,0.05,0.02491748391959216,0.028757972803078697,0.05776225834879462,1.1850463440579757
0_0_0_10_14_32,-26.0,52,3,5,symbol_null,4,1000,0.05,0.020476174210807396,0.02273904591429163,0.03528839974695943,1.1282452372846599
0_0_0_10_14_32,-26.0,52,3,6,symbol_null,4,1000,0.05,0.026014499962125612,0.024955855478797136,0.051105928007019116,1.1687641590375764
0_0_0_10_14_32,-26.0,52,3,7,symbol_null,4,1000,0.05,0.008557998431581254,0.032084528365581864,0.05886068191803043,1.1781636761793
0_0_0_10_14_32,-26.0,52,3,8,symbol_null,4,1000,0.05,0.017102357283969957,0.020783938334747242,0.03939518476764008,1.1085535564074638
0_0_0_10_14_32,-26.0,52,3,9,symbol_null,4,1000,0.05,0.019199497312905787,0.028353469295411136,0.04416774700685083,1.1594013763185453
0_0_0_10_14_32,-26.0,52,3,10,symbol_null,4,1000,0.05,0.016212558437022857,0.028968472928956712,0.040693511003359675,1.1722555064191875
0_0_0_10_14_32,-26.0,52,3,11,symbol_null,4,1000,0.05,0.01825677020212974,0.021866064834330314,0.05230453584832359,1.1453796452777354
0_0_0_10_14_32,-26.0,52,3,12,symbol_null,4,1000,0.05,0.018497917554009133,0.031799912547166714,0.05799390210209526,1.1976936930965307
0_0_0_10_14_32,-26.0,52,3,13,symbol_null,4,1000,0.05,0.014028238550339136,0.03293565899908355,0.05958467657757833,1.1856235805094146
0_0_0_10_14_32,-26.0,52,3,14,symbol_null,4,1000,0.05,0.018718646592498563,0.021155360606653777,0.03532044312932625,1.129623905660134
0_0_0_10_14_32,-26.0,52,3,15,symbol_null,4,1002,0.05,0.0358697222313199,0.01822878048730023,0.024195611352339864,1.1347864445570803
0_0_0_10_14_32,-26.0,52,3,16,symbol_null,4,1000,0.05,0.015108601670461574,0.03338101106820296,0.06104433950590085,1.196045593197082
0_0_0_10_14_32,-26.0,52,3,17,symbol_null,4,1000,0.05,0.024237791872279563,0.016727203664706296,0.02993395116500907,1.1030592504310064
0_0_0_10_14_32,-26.0,52,3,18,symbol_null,4,1000,0.05,0.018579771643977786,0.03899953308127716,0.057511843954629695,1.194120230552787
0_0_0_10_14_32,-26.0,52,3,19,symbol_null,4,1000,0.05,0.010619495381176467,0.026066563820152974,0.0351834354832278,1.1445607356454073
0_0_0_10_14_32,-26.0,52,3,20,symbol_null,4,1000,0.05,0.01614845905436762,0.01698194357513543,0.028384169156983132,1.096781548841443
0_0_0_10_14_32,-26.0,52,3,21,symbol_null,4,1000,0.05,0.02538096543637635,0.027848554776941387,0.048389400985625136,1.1616631253970249
0_0_0_10_14_32,-26.0,52,3,22,symbol_null,4,1000,0.05,0.009864825670024438,0.03015392497259344,0.047122154835980395,1.1693949189698065
0_0_0_10_14_32,-26.0,52,3,23,symbol_null,4,1000,0.05,0.02719109034801265,0.02389673803547561,0.03899119418353993,1.1636957548490234
0_0_0_10_14_32,-26.0,52,3,24,symbol_null,4,1000,0.05,0.04026727199571202,0.027020760636850983,0.054693593055025476,1.1983107666257542
0_0_0_10_14_32,-26.0,52,3,25,symbol_null,4,1000,0.05,0.01353403757708555,0.03349117678849861,0.048185762864765364,1.1789147638897606
0_0_0_10_14_32,-26.0,52,3,26,symbol_null,4,1000,0.05,0.018806423927438882,0.02458855797312541,0.042030453312171236,1.1379067470672857
0_0_0_10_14_32,-26.0,52,3,27,symbol_null,4,1000,0.05,0.020662006136869228,0.02407603420335483,0.03982419270323516,1.1444401538676776
0_0_0_10_14_32,-26.0,52,3,28,symbol_null,4,1000,0.05,0.012440577074670061,0.029886977289476622,0.03572684570910015,1.1572606727132702
0_0_0_10_14_32,-26.0,52,3,29,symbol_null,4,1000,0.05,0.025300397951012372,0.01905382842054331,0.03554223446997089,1.1229965058693685
0_0_0_10_14_32,-26.0,52,3,30,symbol_null,4,1000,0.05,0.03144984150737221,0.02818605080719129,0.04274023973576983,1.1703794029387524
0_0_0_10_14_32,-26.0,52,3,31,symbol_null,4,1000,0.05,0.05194301919679301,0.028246284760852874,0.05481091224615397,1.2222261992591816
0_0_0_10_14_32,-26.0,52,3,32,symbol_null,4,1000,0.05,0.014050299771762953,0.021786677457800552,0.04292442763309242,1.1300837075800463
0_0_0_10_14_32,-26.0,52,3,33,symbol_null,4,1000,0.05,0.025892025280056696,0.02634394686654012,0.05378282875986665,1.1813625401807175
0_0_0_10_14_32,-26.0,52,3,34,symbol_null,4,1000,0.05,0.006021410244413531,0.024253939459681587,0.03324673007404002,1.1271620405958818
0_0_0_10_14_32,-26.0,52,4,,packet_null,4,35008,0.05,0.006210324232836787,0.010253480937093683,0.018486097619369975,1.054357179578205
0_0_0_10_14_32,-26.0,52,4,0,symbol_null,4,1000,0.05,0.03219493424746782,0.023817309254790045,0.03637279127627386,1.1531710507155988
0_0_0_10_14_32,-26.0,52,4,1,symbol_null,4,1000,0.05,0.03016359309970031,0.016520345842919316,0.028723989558215667,1.1227842043832772
0_0_0_10_14_32,-26.0,52,4,2,symbol_null,4,1000,0.05,0.019502390949381745,0.02635116960123332,0.03926374965959862,1.1570481743205083
0_0_0_10_14_32,-26.0,52,4,3,symbol_null,4,1000,0.05,0.02563709056081952,0.022076993604792632,0.045094534392682434,1.1405391311490238
0_0_0_10_14_32,-26.0,52,4,4,symbol_null,4,1000,0.05,0.03968890365234274,0.02768936965417707,0.04339488978939572,1.1888809002565812
0_0_0_10_14_32,-26.0,52,4,5,symbol_null,4,1000,0.05,0.021213289509444316,0.04287495836089102,0.06460599618821727,1.2644412642157727
0_0_0_10_14_32,-26.0,52,4,6,symbol_null,4,1002,0.05,0.047165505306948415,0.023264721467862858,0.03799797462127501,1.1836370634649374
0_0_0_10_14_32,-26.0,52,4,7,symbol_null,4,1000,0.05,0.026456345797369104,0.027305713005463524,0.041731066455323276,1.171700322807758
0_0_0_10_14_32,-26.0,52,4,8,symbol_null,4,1000,0.05,0.043696411609804864,0.023368250013952204,0.03177494199048756,1.178944260031841
0_0_0_10_14_32,-26.0,52,4,9,symbol_null,4,1000,0.05,0.017511649598097475,0.02181171210151124,0.040061918552937094,1.1311495124543882
0_0_0_10_14_32,-26.0,52,4,10,symbol_null,4,1000,0.05,0.02350977868770092,0.026165111767812194,0.04515746771680465,1.15889410225205
0_0_0_10_14_32,-26.0,52,4,11,symbol_null,4,1000,0.05,0.039317952437092574,0.038898414308499905,0.07163792369259205,1.2621938351140758
0_0_0_10_14_32,-26.0,52,4,12,symbol_null,4,1000,0.05,0.004653536286308047,0.019048808550208438,0.036136577947876364,1.1143132844030914
0_0_0_10_14_32,-26.0,52,4,13,symbol_null,4,1002,0.05,0.03439940967367904,0.03719350093092518,0.05744711415622356,1.213289966563113
0_0_0_10_14_32,-26.0,52,4,14,symbol_null,4,1000,0.05,0.03300033410355266,0.04312755561058975,0.07910343431986043,1.2334906305324487
0_0_0_10_14_32,-26.0,52,4,15,symbol_null,4,1000,0.05,0.008439248544558037,0.0318982980653467,0.05202256171837819,1.1751028198445075
0_0_0_10_14_32,-26.0,52,4,16,symbol_null,4,1001,0.05,0.004471306802338548,0.028461966571964484,0.054318746415110676,1.1734246193867632
0_0_0_10_14_32,-26.0,52,4,17,symbol_null,4,1000,0.05,0.01626265705608206,0.0208093137313627,0.0327981458368095,1.1030559490419936
0_0_0_10_14_32,-26.0,52,4,18,symbol_null,4,1002,0.05,0.016547227905782138,0.026890059832243882,0.05341498354720215,1.1609429877196351
0_0_0_10_14_32,-26.0,52,4,19,symbol_null,4,1000,0.05,0.04874055001723896,0.03410436282622786,0.05536307739815228,1.2424685642397426
0_0_0_10_14_32,-26.0,52,4,20,symbol_null,4,1000,0.05,0.013306905937538938,0.02918232538799061,0.04237131462760906,1.150802214889276
0_0_0_10_14_32,-26.0,52,4,21,symbol_null,4,1000,0.05,0.03219877969848147,0.01745199357094261,0.04076434796433164,1.138692267384709
0_0_0_10_14_32,-26.0,52,4,22,symbol_null,4,1000,0.05,0.04039868936746358,0.026296441579244517,0.04941361723526294,1.1948253391784451
0_0_0_10_14_32,-26.0,52,4,23,symbol_null,4,1000,0.05,0.038103156976378255,0.03952883613481403,0.059261547705527294,1.2433663609085146
0_0_0_10_14_32,-26.0,52,4,24,symbol_null,4,1000,0.05,0.055736068663250454,0.0211759584574194,0.02884720843881028,1.1957374963514473
0_0_0_10_14_32,-26.0,52,4,25,symbol_null,4,1000,0.05,0.03679430524484382,0.02198736460785525,0.03232195464952563,1.1487724131452413
0_0_0_10_14_32,-26.0,52,4,26,symbol_null,4,1001,0.05,0.04130210694979746,0.04078893915590332,0.07033132198983276,1.2638702192409563
0_0_0_10_14_32,-26.0,52,4,27,symbol_null,4,1000,0.05,0.022969893784175174,0.019815202462001354,0.033396766102713665,1.1279513222240114
0_0_0_10_14_32,-26.0,52,4,28,symbol_null,4,1000,0.05,0.011949734281950347,0.03310466589415465,0.06781966017622504,1.2026997945709874
0_0_0_10_14_32,-26.0,52,4,29,symbol_null,4,1000,0.05,0.015594589294230179,0.031547002493956096,0.06642811160934031,1.179533781065199
