dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_bin,selected_bin,candidate_bin,candidate_rank,candidate_count,is_gt,is_selected,gt_symbol,selected_symbol,candidate_symbol,candidate_symbol_correct,local_score,energy,energy_score,coherence_score,rank_score,phase_local_score,tau_hat,expected_tau,tau_residual,abs_tau_residual,tau_gain_db,corrected_coherence,top1_bin,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,hard_anchor,high_confidence
0_0_0_10_14_16,-25.0,42,1,13,562,562,704,4,4,0,0,561,561,703,0,0.5197586203088189,0.5393078662462045,0.5243639849868285,0.7391874138224107,0.0,0.45362611996012514,0.125,0.07634413729024192,0.04865586270975808,0.04865586270975808,0.7620786136117125,0.7321489539274653,562,1.4478529259222064,11.847145027320831,0.936142960331528,0,1
0_0_0_10_14_16,-25.0,42,1,14,478,478,478,1,16,1,1,477,477,477,1,0.9225665678274021,0.927155486077428,1.0,0.9144092907484266,1.0,0.9027011614342542,0.0,0.07008281877024547,-0.07008281877024547,0.07008281877024547,0.0,0.9144093073662983,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,574,2,16,0,0,477,477,573,0,0.6347176114199925,0.7115992730224576,0.7675080218023226,0.9046120006336986,0.9333333333333333,0.0009706476895201707,-0.15625,0.07008281877024547,-0.22633281877024547,0.22633281877024547,0.9872454546055391,0.9590648459807435,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,730,3,16,0,0,477,477,729,0,0.504797360911058,0.5632980612348071,0.6075551185249259,0.7323330095477548,0.8666666666666667,0.00024388291795291296,0.0625,0.07008281877024547,-0.00758281877024547,0.00758281877024547,0.11592409678414436,0.749548987291625,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,30,4,16,0,0,477,477,29,0,0.5769475841663368,0.5539804609109957,0.5975054553737841,0.9615658030834002,0.8,0.2955611180724478,-0.0625,0.07008281877024547,-0.13258281877024547,0.13258281877024547,0.026668422239137568,0.9617300819498864,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,524,5,16,0,0,477,477,523,0,0.53417867946628,0.5481388748585267,0.5912049090898125,0.9719000294634429,0.7333333333333334,0.027403227589236533,-0.03125,0.07008281877024547,-0.10133281877024547,0.10133281877024547,0.021812825866325804,0.9767468599692383,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,598,6,16,0,0,477,477,597,0,0.450133165415004,0.47308046944437265,0.5102493341714046,0.7896621525805987,0.6666666666666667,0.00014516877667441016,-0.03125,0.07008281877024547,-0.10133281877024547,0.10133281877024547,0.007599556496006976,0.7908012597725798,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,555,7,16,0,0,477,477,554,0,0.48048302630099093,0.4558762664219138,0.4916934357478881,0.8836270876943185,0.6,0.1889215327381058,0.03125,0.07008281877024547,-0.03883281877024547,0.03883281877024547,0.020092339288058828,0.885411087321973,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,491,8,16,0,0,477,477,490,0,0.4241542856196713,0.44346804792043315,0.478310331524478,0.7545366218327816,0.5333333333333333,0.00048051235895541893,-0.15625,0.07008281877024547,-0.22633281877024547,0.22633281877024547,0.9560275716213552,0.8152085491339852,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,258,9,16,0,0,477,477,257,0,0.5124155965619392,0.43557060949311577,0.46979240918468845,0.8841145505006387,0.4666666666666667,0.49622232011197287,-0.1875,0.07008281877024547,-0.25758281877024547,0.25758281877024547,1.8083553418952323,0.8879515298277033,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,631,10,16,0,0,477,477,630,0,0.43368769338977714,0.43543624214294496,0.46964748489508595,0.8559714966579186,0.4,0.00014069139522334133,-0.1875,0.07008281877024547,-0.25758281877024547,0.25758281877024547,1.1591261280807654,0.8203887177489343,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,297,11,16,0,0,477,477,296,0,0.4108157965248475,0.41215017286072,0.4445318817067332,0.8123574247152151,0.33333333333333337,0.00010973138792437431,0.09375,0.07008281877024547,0.02366718122975453,0.02366718122975453,0.44029767583100016,0.8473354845757233,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,997,12,16,0,0,477,477,996,0,0.41282158323156204,0.3973655366019422,0.42858564994648335,0.8595586152759775,0.2666666666666667,0.03538078983300822,-0.15625,0.07008281877024547,-0.22633281877024547,0.22633281877024547,0.31851606242093455,0.8608417732785066,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,877,13,16,0,0,477,477,876,0,0.39620711023065613,0.3922355350074582,0.42305259570529263,0.755121374293843,0.19999999999999996,0.053031445854263004,0.25,0.07008281877024547,0.17991718122975453,0.17991718122975453,1.4118676884848798,0.9067260613635489,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,611,14,16,0,0,477,477,610,0,0.420325142759415,0.38881645809057375,0.4193648896320106,0.9678188772490847,0.1333333333333333,0.017100886074969936,0.09375,0.07008281877024547,0.02366718122975453,0.02366718122975453,0.24188972383377583,0.9382431992347509,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,1,15,16,0,0,477,477,0,0,0.551991447023433,0.3876349399462278,0.4180905422737863,0.8737545799840412,0.06666666666666665,0.9944627169857713,-0.40625,0.07008281877024547,-0.47633281877024547,0.47633281877024547,0.10244764240954053,0.8850483855305139,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,14,478,478,1004,16,16,0,0,477,477,1003,0,0.4168315426020811,0.38651954732722515,0.41688751577418415,0.9722160013502331,0.0,0.00014838097550965698,-0.40625,0.07008281877024547,-0.47633281877024547,0.47633281877024547,1.6391997032787609,0.9431565645778696,478,1.1491707668950228,11.565409808674618,0.9144092907484266,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,728,1,16,0,0,266,586,727,0,0.8878739700481866,0.6462449614993524,1.0,0.966539837140392,1.0,0.6192866298475181,-0.03125,0.06382150025024902,-0.09507150025024902,0.09507150025024902,0.0012497526784486868,0.9670023025268324,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,587,2,16,0,1,266,586,586,0,0.9285606615466319,0.6334697881027616,0.9802316858812312,0.9446448308840887,0.9333333333333333,0.9980889406081218,0.03125,0.06382150025024902,-0.03257150025024902,0.03257150025024902,0.04713985167137388,0.9565529604674917,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,768,3,16,0,0,266,586,767,0,0.7592354679812475,0.6138707802509522,0.9499041645550491,0.8875788877277169,0.8666666666666667,0.05773951907538642,-0.03125,0.06382150025024902,-0.09507150025024902,0.09507150025024902,0.08038051005188736,0.8835181642500851,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,900,4,16,0,0,266,586,899,0,0.7633693416149714,0.5273219216306302,0.8159783875253604,0.9143803213076825,0.8,0.6388422768488983,0.09375,0.06382150025024902,0.02992849974975098,0.02992849974975098,0.238914899019054,0.9295072966926037,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,717,5,16,0,0,266,586,716,0,0.6964889783705212,0.5134315915174881,0.7944844789602319,0.877285983732047,0.7333333333333334,0.32320779657708887,0.1875,0.06382150025024902,0.12367849974975098,0.12367849974975098,1.1125294617551498,0.8993823091656205,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,445,6,16,0,0,266,586,444,0,0.7173267033654322,0.47010928962652443,0.7274475123733642,0.8324924111353443,0.6666666666666667,0.7974130576829583,-0.0625,0.06382150025024902,-0.12632150025024902,0.12632150025024902,0.20779040587058195,0.8562144589912203,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,560,7,16,0,0,266,586,559,0,0.6036137112536988,0.46646046046612355,0.7218013110444823,0.820787740572149,0.6,0.07549798659308664,0.03125,0.06382150025024902,-0.03257150025024902,0.03257150025024902,0.025501948766032543,0.7970872704745806,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,458,8,16,0,0,266,586,457,0,0.606225880330643,0.46167559655248525,0.7143972085776144,0.9456910238981863,0.5333333333333333,9.36078031046775e-05,-0.09375,0.06382150025024902,-0.15757150025024902,0.15757150025024902,0.35444246496816323,0.9539926069873423,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,394,9,16,0,0,266,586,393,0,0.700399722555169,0.44607882009532673,0.6902627434964903,0.8747923741482156,0.4666666666666667,0.8034005544014532,-0.03125,0.06382150025024902,-0.09507150025024902,0.09507150025024902,0.006024024553084362,0.8734277875824025,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,328,10,16,0,0,266,586,327,0,0.6876313347794494,0.44606464805255897,0.6902408136655251,0.8313916634955208,0.4,0.7617737091501994,0.28125,0.06382150025024902,0.21742849974975098,0.21742849974975098,1.3539694187748494,0.7837012533883781,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,922,11,16,0,0,266,586,921,0,0.5809267947655395,0.4384940439167373,0.6785260544227496,0.9015372078763836,0.33333333333333337,0.031028521395298183,0.21875,0.06382150025024902,0.15492849974975098,0.15492849974975098,0.6114753291515238,0.8723572710827052,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,528,12,16,0,0,266,586,527,0,0.6434885389579079,0.4358569565993662,0.6744454232774749,0.8186628881872797,0.2666666666666667,0.5486638706630486,-0.0625,0.06382150025024902,-0.12632150025024902,0.12632150025024902,0.0887970114009348,0.8296666964903969,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,642,13,16,0,0,266,586,641,0,0.5783140468277655,0.42218775798232855,0.6532936937764452,0.9494678668649257,0.19999999999999996,0.07501977228891597,0.0,0.06382150025024902,-0.06382150025024902,0.06382150025024902,0.0,0.9494678522662631,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,592,14,16,0,0,266,586,591,0,0.6793712296085457,0.4153258011671177,0.642675495996937,0.8686075860284103,0.1333333333333333,0.8756067953751675,0.03125,0.06382150025024902,-0.03257150025024902,0.03257150025024902,0.0010139458426163632,0.889543065175875,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,487,15,16,0,0,266,586,486,0,0.5339403200108657,0.3847971516695594,0.5954354379441379,0.9725000724703737,0.06666666666666665,0.006881829844133246,0.0625,0.06382150025024902,-0.0013215002502490192,0.0013215002502490192,0.22259345289153415,0.9699933493472255,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,15,267,587,637,16,16,0,0,266,586,636,0,0.47861385193496897,0.3774366407272147,0.5840457770866395,0.6597731639734215,0.0,0.00012081488426713143,0.15625,0.06382150025024902,0.09242849974975098,0.09242849974975098,0.7156151849418511,0.7104757652373521,728,0.08671263075216264,10.355180017597288,0.966539837140392,0,0
0_0_0_10_14_16,-25.0,42,1,16,917,917,917,1,4,1,1,916,916,916,1,0.7934530912304156,1.6559083059315896,1.0,0.9563539415361043,1.0,0.0,0.0,0.05756018173025257,-0.05756018173025257,0.05756018173025257,0.0,0.9563539606663878,917,3.8389109646409163,13.9176994025774,0.9563539415361043,1,1
0_0_0_10_14_16,-25.0,42,1,16,917,917,918,2,4,0,0,916,916,917,0,0.4102515441150566,0.6841403225756473,0.41315109062802846,0.9446889013789207,0.6666666666666667,0.0,0.25,0.05756018173025257,0.19243981826974743,0.19243981826974743,1.4630425398730846,0.9912439848109653,917,3.8389109646409163,13.9176994025774,0.9563539415361043,1,1
0_0_0_10_14_16,-25.0,42,1,16,917,917,25,3,4,0,0,916,916,24,0,0.38843964496062544,0.6299128236533171,0.38040320312237186,0.9411837528738916,0.33333333333333337,0.0,-0.15625,0.05756018173025257,-0.21381018173025257,0.21381018173025257,0.2908356035364137,0.9492918052861172,917,3.8389109646409163,13.9176994025774,0.9563539415361043,1,1
0_0_0_10_14_16,-25.0,42,1,16,917,917,586,4,4,0,0,916,916,585,0,0.32538319119972625,0.5049922008367957,0.3049638672792903,0.8477111831212505,0.0,0.0,-0.03125,0.05756018173025257,-0.08881018173025257,0.08881018173025257,0.07061774934176221,0.8190133000366805,917,3.8389109646409163,13.9176994025774,0.9563539415361043,1,1
0_0_0_10_14_16,-25.0,42,1,17,656,656,656,1,4,1,1,655,655,655,1,0.9445645244522891,1.3026834305833432,1.0,0.9643535463580435,1.0,0.9994099499905508,0.03125,0.05129886321025612,-0.020048863210256118,0.020048863210256118,0.02369812143817432,0.9664019995705658,656,2.38403405463924,12.986458819958646,0.9643535463580435,0,1
0_0_0_10_14_16,-25.0,42,1,17,656,656,972,2,4,0,0,655,655,971,0,0.6610692545908586,0.7523769531125915,0.5775593175202022,0.9084058453513552,0.6666666666666667,0.9959654760001594,-0.125,0.05129886321025612,-0.17629886321025612,0.17629886321025612,0.16329794407012213,0.9119770430189629,656,2.38403405463924,12.986458819958646,0.9643535463580435,0,1
0_0_0_10_14_16,-25.0,42,1,17,656,656,683,3,4,0,0,655,655,682,0,0.4664537473596224,0.6059623356698154,0.4651646911625065,0.9746830730794303,0.33333333333333337,0.1192949142805244,0.0,0.05129886321025612,-0.05129886321025612,0.05129886321025612,0.0,0.9746830605373085,656,2.38403405463924,12.986458819958646,0.9643535463580435,0,1
0_0_0_10_14_16,-25.0,42,1,17,656,656,631,4,4,0,0,655,655,630,0,0.5133621916599863,0.5889875150467248,0.45213403442383193,0.7793275858278585,0.0,0.683839542735445,0.0,0.05129886321025612,-0.05129886321025612,0.05129886321025612,0.0,0.7793275281973605,656,2.38403405463924,12.986458819958646,0.9643535463580435,0,1
0_0_0_10_14_16,-25.0,42,1,18,889,889,889,1,4,1,1,888,888,888,1,0.9344130197478232,0.835309879762125,1.0,0.9147525836552933,1.0,0.9813342146635279,-0.03125,0.04503754469025967,-0.07628754469025967,0.07628754469025967,0.03254010758779781,0.9163874716648928,889,1.6364515682955165,11.414447157219993,0.9147525836552933,0,1
0_0_0_10_14_16,-25.0,42,1,18,889,889,233,2,4,0,0,888,888,232,0,0.5833409735259201,0.5730631217882411,0.6860485380005741,0.9158361723891217,0.6666666666666667,0.0002266531145239578,0.125,0.04503754469025967,0.07996245530974033,0.07996245530974033,0.44219826368484644,0.9635200590243859,889,1.6364515682955165,11.414447157219993,0.9147525836552933,0,1
0_0_0_10_14_16,-25.0,42,1,18,889,889,637,3,4,0,0,888,888,636,0,0.7098285773718577,0.544462131956621,0.6518085624842244,0.9249443286173191,0.33333333333333337,0.9827424164300937,0.09375,0.04503754469025967,0.04871245530974033,0.04871245530974033,0.40301945479924184,0.9299627101474269,889,1.6364515682955165,11.414447157219993,0.9147525836552933,0,1
0_0_0_10_14_16,-25.0,42,1,18,889,889,635,4,4,0,0,888,888,634,0,0.5460184170467086,0.5288771884750396,0.6331508836285408,0.8963342832198705,0.0,0.00013466803451029854,0.0625,0.04503754469025967,0.017462455309740332,0.017462455309740332,0.2254681698062741,0.8983894522634877,889,1.6364515682955165,11.414447157219993,0.9147525836552933,0,1
0_0_0_10_14_16,-25.0,42,1,19,510,547,641,1,16,0,0,509,546,640,0,0.8453710175619549,0.6043293787532242,1.0,0.903163903576363,1.0,0.39930954683666975,-0.03125,0.03877622617026333,-0.07002622617026333,0.07002622617026333,0.0258678543346275,0.8873015314663033,641,0.05664293943053679,9.706502650677944,0.903163903576363,0,0
0_0_0_10_14_16,-25.0,42,1,19,510,547,743,2,16,0,0,509,546,742,0,0.7883423433644577,0.5964985791536073,0.9870421662839353,0.9729055885254603,0.9333333333333333,0.0055273133405380195,-0.09375,0.03877622617026333,-0.13252622617026333,0.13252622617026333,0.2807482471664883,0.9634302115585879,641,0.05664293943053679,9.706502650677944,0.903163903576363,0,0
0_0_0_10_14_16,-25.0,42,1,19,510,547,547,3,16,0,1,509,546,546,0,0.8545673070229475,0.5340412458054722,0.8836923449050886,0.8698056198913063,0.8666666666666667,0.9979762656729597,-0.03125,0.03877622617026333,-0.07002622617026333,0.07002622617026333,0.07701366249102887,0.8600889673292048,641,0.05664293943053679,9.706502650677944,0.903163903576363,0,0
0_0_0_10_14_16,-25.0,42,1,19,510,547,542,4,16,0,0,509,546,541,0,0.7075867934446044,0.5236147730158791,0.8664393812793525,0.9466980647109192,0.8,0.01597657270924864,0.0,0.03877622617026333,-0.03877622617026333,0.03877622617026333,0.0,0.9466980662682797,641,0.05664293943053679,9.706502650677944,0.903163903576363,0,0
