frame_index,packet_index,event_index,payload_symbol_index,raw_fft_bin,signed_fft_bin,symbol_value,peak_amp,peak_phase,peak_phase_pi,peak_margin_db
7,10,10,34,930,-94,929,7.775059599168749,0.90519502262441,0.28813252462570976,21.041797937923196
8,11,11,0,222,222,221,8.128917493015125,1.3926909393276765,0.4433072943865892,25.362439954965993
8,11,11,1,711,-313,710,8.463617615144468,-1.3999036678902612,-0.44560317719442016,23.438754188321035
8,11,11,2,871,-153,870,8.608704076526653,0.039540112664290375,0.012586008761864529,25.233887603561204
8,11,11,3,691,-333,690,8.552757792796918,-0.5799087762343407,-0.18459069656013433,21.131403250200588
8,11,11,4,86,86,85,8.622910221915957,2.4424704221360214,0.7774624820773921,27.08209562144624
8,11,11,5,468,468,467,8.612193564588932,-1.0678937540875453,-0.3399211393199875,23.87938597624538
8,11,11,6,89,89,88,8.518483001142377,-3.011255993449041,-0.9585125525450218,25.66903695581439
8,11,11,7,713,-311,712,8.613886788388612,1.237795517142924,0.39400255018057045,23.241609413435867
8,11,11,8,865,-159,864,8.660799509904102,2.5410942285103526,0.8088554146594177,21.284282494868663
8,11,11,9,492,492,491,8.55405936844588,0.6094970497107651,0.19400893652278986,23.584457082408132
8,11,11,10,765,-259,764,8.683335852233215,2.6175168840810166,0.8331815014559788,23.595613547010817
8,11,11,11,1023,-1,1022,8.563642766466996,-1.7616776011472604,-0.5607593967137179,19.51949482589726
8,11,11,12,597,-427,596,8.357541228713021,2.2148527948310597,0.7050095410365254,21.546649228493607
8,11,11,13,562,-462,561,8.409022203196955,2.2955367291678126,0.7306920349921175,21.882067683956162
8,11,11,14,478,478,477,8.579020688218126,2.0143565254199527,0.6411895963400012,22.23147148930193
8,11,11,15,267,267,266,8.616738632810224,0.9822593166515036,0.3126628512863081,20.729387664008843
8,11,11,16,917,-107,916,8.51302977776496,-1.0986692486771223,-0.34971728350004566,16.637054040422388
8,11,11,17,656,-368,655,8.69289273034484,-2.4735555770778954,-0.7873571942089456,22.533317702439142
8,11,11,18,889,-135,888,8.588269016320343,-0.8572762951326187,-0.2728795199317256,15.09412764200345
8,11,11,19,510,510,509,8.596000754621922,-3.0360273455810365,-0.9663975188227759,19.15685594293887
8,11,11,20,860,-164,859,8.416290109174042,-0.703658439588604,-0.2239814378177123,15.51928559110242
8,11,11,21,553,-471,552,8.570678193741445,-2.4873666012357694,-0.79175337973672,18.318174373748228
8,11,11,22,629,-395,628,8.550019241617695,-1.9084219325375225,-0.6074695681366686,19.575720074961144
8,11,11,23,759,-265,758,8.571914985480555,-1.0261456283654418,-0.32663229817299816,15.81122575465048
8,11,11,24,874,-150,873,8.414379565645874,-0.26764566178575777,-0.08519426014060989,13.415823063432049
8,11,11,25,720,-304,719,8.244083958126065,-1.1341453205584453,-0.3610096679028375,16.637507852167282
8,11,11,26,314,314,313,8.40155631549025,2.6580219504721883,0.8460746645288195,17.01503196706906
8,11,11,27,602,-422,601,8.617186715174704,-1.8227978043631927,-0.5802145616429114,17.6209774191139
8,11,11,28,7,7,6,7.9315360988919545,0.786096996098127,0.25022244535741456,8.954474607795275
8,11,11,29,610,-414,609,8.270615281844826,-1.860128888907447,-0.5920974149153104,11.922081770785306
8,11,11,30,823,-201,822,8.453602892716056,-0.6136746322011504,-0.19533870232982778,15.853638786552736
8,11,11,31,905,-119,904,8.61592735359593,-0.20355245145925288,-0.06479275765642636,19.766855414416085
8,11,11,32,748,-276,747,8.447736667441653,-1.2379856266222165,-0.3940630639072865,13.85177546283315
8,11,11,33,586,-438,585,8.252217267516434,-2.3436599824631315,-0.7460101422713442,11.742656317798463
8,11,11,34,93,93,92,8.873765063622436,0.7710605628664985,0.2454362000068447,20.296410688774845
9,12,12,0,803,-221,802,9.261268666921694,1.7412010032670924,0.5542414931730503,20.237210713519755
9,12,12,1,711,-313,710,9.147187495677837,0.21619637077655796,0.06881744217523478,18.24080657070885
9,12,12,2,871,-153,870,9.184742753762022,0.23580852351760226,0.0750601842820557,23.433361732486855
9,12,12,3,691,-333,690,9.193313741747208,-1.8656016783897038,-0.5938394579125155,20.373388754548106
9,12,12,4,107,107,106,9.215739052726699,-0.16273533626760095,-0.05180026636542096,27.233055590196372
9,12,12,5,468,468,467,9.19467908119246,1.0265668502930765,0.32676637727684166,19.97727071169843
9,12,12,6,89,89,88,9.179161814253332,-2.32390228904088,-0.7397210731268532,28.908593622835372
9,12,12,7,713,-311,712,9.145442323487243,0.471228685719076,0.14999674931777635,22.72698086545664
9,12,12,8,865,-159,864,9.339434794515393,0.34894448174357806,0.11107247826826015,24.292757638795017
9,12,12,9,492,492,491,9.239426799111804,-2.988461853809818,-0.9512569525508032,19.996313142480805
9,12,12,10,765,-259,764,9.222660190839155,-2.4172301054846974,-0.7694282397568664,24.78011757144985
9,12,12,11,1023,-1,1022,9.244352834605968,-1.9512290888411743,-0.6210955091875358,26.961041521897585
9,12,12,12,597,-427,596,9.160609967779537,0.6060563677588904,0.19291373344229398,23.416856022709382
9,12,12,13,562,-462,561,9.0902322201091,-0.740735504481694,-0.2357834341238608,21.499927506968326
9,12,12,14,478,478,477,9.171263457760496,-2.414487908382398,-0.7685553713093399,22.584932152325283
9,12,12,15,267,267,266,9.25799750642204,1.4107051124554528,0.4490413837845868,22.32245297763441
9,12,12,16,917,-107,916,9.120514915401898,-2.074602886727757,-0.6603666087508759,21.866421681562347
9,12,12,17,656,-368,655,9.168903379478474,1.4165782123336035,0.450910849538347,22.825251905669454
9,12,12,18,889,-135,888,9.056700920073954,1.6187638267600506,0.5152685294544291,18.606028936126492
9,12,12,19,510,510,509,9.277963336571794,-1.9216673214483664,-0.6116857063733394,24.135278615511698
9,12,12,20,860,-164,859,9.072134494559224,-1.0263830039164212,-0.32670785715761325,19.52346248673444
9,12,12,21,553,-471,552,9.194775205343673,2.0966334169175087,0.6673791443081444,21.851960386377915
9,12,12,22,629,-395,628,9.337978446849416,1.2879942292441307,0.40998129651607845,22.156928485816955
9,12,12,23,759,-265,758,9.106690551735024,0.8000632361635975,0.25466803764307,19.452509801489676
9,12,12,24,874,-150,873,9.046457469720508,0.16570136795249665,0.05274438357345763,16.61309507085464
9,12,12,25,720,-304,719,9.129413871078645,-2.1083374766464114,-0.6711046622283396,19.5206650333314
9,12,12,26,314,314,313,9.07665890137148,0.33653161771381235,0.10712134093173056,19.21823450326229
9,12,12,27,602,-422,601,9.03520121534,0.7343432649637243,0.23374872109043632,19.253453906846765
9,12,12,28,7,7,6,8.686819750867912,1.9948960473405242,0.6349951337774562,12.400743471462906
9,12,12,29,610,-414,609,8.498933687569215,-2.038518449499987,-0.6488805756438982,10.891587931961586
9,12,12,30,791,-233,790,8.610800350828551,-2.3444749041939077,-0.7462695399147163,14.302724011774568
9,12,12,31,904,-120,903,8.952247962768283,-3.079063455217518,-0.9800963379829575,20.747330043750644
9,12,12,32,761,-263,760,8.741129820283414,0.8865772222661911,0.2822062947126926,14.748313537360684
9,12,12,33,587,-437,586,8.615252865098466,-1.6541208264485823,-0.526523012001086,11.63924012512707
9,12,12,34,934,-90,933,9.112948861042868,-1.0188486290473213,-0.324309591150564,22.281738962122326
10,13,13,0,222,222,221,9.254621323898155,0.5805419674729148,0.1847922475912174,24.622113286234427
10,13,13,1,826,-198,825,9.220952767182453,-1.1785810579027785,-0.37515400239940505,23.57775978674009
10,13,13,2,871,-153,870,9.263309814825089,-2.957658920165411,-0.9414520742483252,26.850970879774074
10,13,13,3,691,-333,690,9.237967841242844,1.527059640940945,0.48607818050377244,24.424154657097862
10,13,13,4,107,107,106,9.223620010766256,-0.29952099855876807,-0.0953404949608968,30.069671324841728
10,13,13,5,468,468,467,9.30796993456685,-2.117016731555737,-0.6738673548706872,22.67078500641075
10,13,13,6,89,89,88,9.343453740360113,2.3215821278530506,0.7389825428832272,28.933775048580447
10,13,13,7,713,-311,712,9.182893486147934,0.4893699041416066,0.15577127848908734,24.341554609568878
10,13,13,8,865,-159,864,9.208968673518307,-1.374713242844481,-0.43758481586517656,26.554699946928558
10,13,13,9,492,492,491,9.245094956191432,3.0372397308627503,0.9667834330438091,24.663564467327447
10,13,13,10,765,-259,764,9.276558681663937,1.1498879646993017,0.3660207071675454,26.4089069097292
10,13,13,11,1023,-1,1022,9.293300968133806,-0.7574726273091804,-0.24111102578612212,22.985552106719034
10,13,13,12,597,-427,596,9.210319940094637,-2.6733005955460984,-0.8509380083033384,25.590176313178006
10,13,13,13,562,-462,561,9.234332932936338,1.6853456578367472,0.5364621845263609,24.048102002893575
10,13,13,14,478,478,477,9.212707568665962,-0.26606655250339256,-0.08469161404466845,24.982162602193554
10,13,13,15,267,267,266,9.25479297025157,-2.205933999145718,-0.7021706001970277,22.796860726782008
10,13,13,16,917,-107,916,9.265877143061022,2.1077541297441647,0.6709189771422799,20.174115305481703
10,13,13,17,656,-368,655,9.497996195445179,0.11792333049789655,0.037536161909198985,25.88514757102969
10,13,13,18,889,-135,888,9.224881656034471,-1.8750789421896528,-0.596856164674011,18.084306586253504
10,13,13,19,510,510,509,9.168536277035242,2.3887419520358004,0.7603601788749617,20.936829537220937
10,13,13,20,860,-164,859,9.21184610524329,0.36521341066755886,0.11625103918238466,18.72271741285703
10,13,13,21,553,-471,552,9.168413492682895,-1.6898867823358075,-0.5379076693488032,19.932252433624345
10,13,13,22,629,-395,628,9.108582871937916,2.5447946865492037,0.8100333070365924,21.30755734574908
10,13,13,23,759,-265,758,9.107380068287698,0.47079618084328434,0.1498590787399892,18.05669069089284
10,13,13,24,874,-150,873,9.022983638022376,-1.6188486907409334,-0.515295542498525,15.348054413214257
10,13,13,25,720,-304,719,9.035508579456222,2.557914400373159,0.8142094416506594,18.435267116170493
10,13,13,26,314,314,313,9.109090332836335,0.4490072333183846,0.14292344133327375,18.65001484992132
10,13,13,27,602,-422,601,9.192210902569974,-1.6768532136024958,-0.5337589555687341,19.569933237543175
10,13,13,28,7,7,6,8.64783387188394,2.4557383824725982,0.781685805022019,11.50362232486967
10,13,13,29,610,-414,609,8.736837701283436,0.25863136184839247,0.0823249193535206,12.498852239540998
10,13,13,30,778,-246,777,9.017008560433835,-1.9001540818245768,-0.6048378295172463,16.47864025479752
10,13,13,31,921,-103,920,9.256294093479982,2.1625635818966833,0.688365367618744,23.23229626780638
10,13,13,32,749,-275,748,8.956596173017692,-0.03926489078103715,-0.012498402915530907,15.305702871052738
10,13,13,33,577,-447,576,8.834938747850229,-2.248432110833772,-0.7156981692914782,13.182156537937564
10,13,13,34,936,-88,935,9.211008282290528,1.79688779105368,0.5719671482553399,24.034294987126216
