stage,symbol_index,phase,amp,raw_bin,start_sample,sample_offset,reference,front_grid,phase_unwrap,target_snr_db,packet_index,dataset
preamble,12.0,-3.0129576688669903,37.47882717003695,0,15987779,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-28.145698897585333,-26.0,10,0_0_0_10_14_16
preamble,13.0,0.9348557834807575,31.47828043137745,0,15991875,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-30.481070752417175,-26.0,10,0_0_0_10_14_16
preamble,14.0,-2.4927943769622165,33.74997721874061,0,15995971,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-27.62553560568056,-26.0,10,0_0_0_10_14_16
preamble,15.0,1.0119649659099772,39.938110583557744,0,16000067,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-30.403961569987953,-26.0,10,0_0_0_10_14_16
sync_word,16.0,1.7792936710582223,22.782993263589947,24,16004163,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-29.636632864839708,-26.0,10,0_0_0_10_14_16
sync_word,17.0,0.016801363664486983,22.652708531281657,32,16008259,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-31.399125172233443,-26.0,10,0_0_0_10_14_16
sfd,18.0,-0.7813827885164782,35.51006082131619,4049,16012355,0,frame_sync_raw_upchirp_ref,frame_sync_raw,-25.914124017234823,-26.0,10,0_0_0_10_14_16
sfd,19.0,2.361933056695568,31.101092406218715,4049,16016451,0,frame_sync_raw_upchirp_ref,frame_sync_raw,-29.05399347920236,-26.0,10,0_0_0_10_14_16
preamble,0.0,-1.090400923907625,24.737879303098154,0,15938627,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-1.090400923907625,-27.0,10,0_0_0_10_14_16
preamble,1.0,2.740934485029323,28.00717558037841,0,15942723,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-3.542250822150263,-27.0,10,0_0_0_10_14_16
preamble,2.0,-0.13503353765511428,24.64465964033115,0,15946819,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-6.4182188448347,-27.0,10,0_0_0_10_14_16
