frame_index,packet_index,event_index,copy_index,transmission_index,stage,frame_symbol_index,stage_symbol_index,start_sample,raw_symbol_start_sample,raw_frame_start_sample,raw_data_start_sample,soft_frame_start_sample,soft_data_start_sample,boundary_refinement_source,sf,bw,os_factor,cfo_int,cfo_frac,sto_frac,sfo_hat,sfo_cum_before,sfo_sample_adjust_after,raw_fft_bin,symbol_value,peak_margin_db,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro,relative_delay_samples,relative_cfo_hz,relative_phase_rad,xcopy_alignment_score,soft_boundary_score,soft_boundary_rank,soft_hard_pattern_valid,raw_fft_bin_uncorrected,cfo_int_uncorrected,bin_offset_correction,header_consensus_suggested_bin_correction,header_consensus_expected_matches,header_consensus_valid_count
1,1,1,1,1,payload,51,43,30592437,30592437,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.07799060219634289,0,928,927,7.361999991027789,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,928,-27,0,0,11,11
1,1,1,1,1,payload,52,44,30596533,30596533,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.08497142618939366,0,761,760,7.576954479800674,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,761,-27,0,0,11,11
1,1,1,1,1,payload,53,45,30600629,30600629,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.09195225018244442,0,590,589,7.479640813060171,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,590,-27,0,0,11,11
1,1,1,1,1,payload,54,46,30604725,30604725,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.09893307417549518,0,383,382,1.8628266574352093,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,383,-27,0,0,11,11
1,1,1,1,1,payload,55,47,30608821,30608821,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.10591389816854595,0,267,266,1.0573072997185355,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,267,-27,0,0,11,11
1,1,1,1,1,payload,56,48,30612917,30612917,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.11289472216159671,0,314,313,6.241402830455515,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,314,-27,0,0,11,11
2,2,2,2,2,header,0,0,31883905,31883905,31735536,31883905,31735431,31883911,grlora_estimate_without_gate,10,125000.0,4,-27,-0.18762181139817713,0.0,-0.0069808239930507585,0.028031421449245864,0,337,84,2.3598796968406304,1,33,3,1,0,1,-5.952280259846621,2.7338814203113464,74.97260485048605,328.52934013647564,1,1,337,-27,0,0,11,11
2,2,2,2,2,header,1,1,31888001,31888001,31735536,31883905,31735431,31883911,grlora_estimate_without_gate,10,125000.0,4,-27,-0.18762181139817713,0.0,-0.0069808239930507585,0.021050597456195107,0,689,172,1.2657831721267936,1,33,3,1,0,1,-5.952280259846621,2.7338814203113464,74.97260485048605,328.52934013647564,1,1,689,-27,0,0,11,11
2,2,2,2,2,header,2,2,31892097,31892097,31735536,31883905,31735431,31883911,grlora_estimate_without_gate,10,125000.0,4,-27,-0.18762181139817713,0.0,-0.0069808239930507585,0.014069773463144348,0,57,14,5.378331154458382,1,33,3,1,0,1,-5.952280259846621,2.7338814203113464,74.97260485048605,328.52934013647564,1,1,57,-27,0,0,11,11
2,2,2,2,2,header,3,3,31896193,31896193,31735536,31883905,31735431,31883911,grlora_estimate_without_gate,10,125000.0,4,-27,-0.18762181139817713,0.0,-0.0069808239930507585,0.00708894947009359,0,81,20,0.7050875511744474,1,33,3,1,0,1,-5.952280259846621,2.7338814203113464,74.97260485048605,328.52934013647564,1,1,81,-27,0,0,11,11
