dataset,snr_db,seed,packet_index,payload_symbol_index,gt_bin,raw_fft_bin,is_gt,is_savaux,savaux_ok,candidate_rank,gt_savaux_rank,savaux_margin_db,distance_to_gt,distance_to_savaux,savaux_power,log_savaux_power,best_pattern_power,mean_pattern_power,coherent_pattern_power,whitened_pattern_power,stable_pattern_power,hybrid_mean_power,pattern_consistency,mean_gain_vs_savaux,coherent_gain_vs_savaux,whitened_gain_vs_savaux,stable_gain_vs_savaux,hybrid_gain_vs_savaux
0_0_0_10_14_16,-25.0,42,1,17,656,65,0,0,1,6,1,2.7883196742392307,433,433,0.41455997529295985,-0.880537621766564,0.07210101075778898,0.03407218473659776,0.026327840170777727,0.07695394614269685,0.32033369316030724,0.0636351143378941,0.7727077196343783,0.0821887947878223,0.06350791619999605,0.18562801700360798,0.7727077196343783,0.15350038144161082
0_0_0_10_14_16,-25.0,42,1,17,656,786,0,0,1,7,1,2.7883196742392307,130,130,0.4098377481126505,-0.8919939339186704,0.08674902876815657,0.04270398760658709,0.03035167702116109,0.08950922068154502,0.29129043115112707,0.07516303566507317,0.7107457341168614,0.10419730198900375,0.07405778789517076,0.21840160183815466,0.7107457341168613,0.18339705410545393
0_0_0_10_14_16,-25.0,42,1,17,656,855,0,0,1,8,1,2.7883196742392307,199,199,0.40221051795755614,-0.9107796509224748,0.0831110496022024,0.0388974013259981,0.027973309427610612,0.08217519630185649,0.28925220941035573,0.0697515393743027,0.7191562539915466,0.0967090605276086,0.06954892569607674,0.2043089194164936,0.7191562539915466,0.1734204757461448
0_0_0_10_14_16,-25.0,42,1,18,889,889,1,1,1,1,1,2.1271012731026966,0,0,0.8325963576477626,-0.18320631890322744,0.18006053399119798,0.0813529584962897,0.06977575493115559,0.20147636255353132,0.714110961440359,0.14550859257979423,0.8576916712173152,0.0977099620350571,0.08380502063242853,0.24198564010385415,0.8576916712173153,0.17476486804588323
0_0_0_10_14_16,-25.0,42,1,18,889,233,0,0,1,2,1,2.1271012731026966,368,368,0.5101811158565397,-0.67298948717672,0.07650424840778938,0.043945366671928415,0.033737224282846395,0.09820772307261846,0.39167029505114415,0.08111775341327022,0.7677083350950211,0.08613679594578649,0.06612793620595932,0.19249580202069644,0.7677083350950211,0.15899795365236552
0_0_0_10_14_16,-25.0,42,1,18,889,637,0,0,1,3,1,2.1271012731026966,252,252,0.4849692887805226,-0.723669712151598,0.07770594311938836,0.04054302498562685,0.029401267156958243,0.08701504048934015,0.3516933338696636,0.07539901478133477,0.7251868149301012,0.08359915962426019,0.060625008298750366,0.1794238161103839,0.7251868149301012,0.15547173094388933
0_0_0_10_14_16,-25.0,42,1,18,889,635,0,0,1,4,1,2.1271012731026966,254,254,0.471892233733584,-0.7510046378262375,0.13437410197303995,0.040941974882398056,0.01692669679922842,0.04850291503533936,0.1950950530662618,0.07543750185392765,0.41343137080829034,0.08676128140204284,0.0358698355031304,0.10278388065763894,0.41343137080829034,0.15986171515701902
0_0_0_10_14_16,-25.0,42,1,18,889,558,0,0,1,5,1,2.1271012731026966,331,331,0.4652338184092173,-0.7652151644854416,0.1156251314544864,0.05489658934232712,0.03805709665884203,0.11076395491479696,0.3225236505268688,0.0936648930314779,0.6932506575503904,0.11799784789944132,0.08180208564581863,0.23808233737937243,0.6932506575503904,0.20132864234106632
0_0_0_10_14_16,-25.0,42,1,18,889,133,0,0,1,6,1,2.1271012731026966,268,268,0.4490981223747248,-0.8005138797595207,0.09159240202236964,0.02804250861752356,0.019963712293146738,0.059250293843306094,0.31971696358430757,0.056098074689823196,0.7119089295981016,0.0624418300153236,0.044452896368355636,0.13193173360423896,0.7119089295981016,0.12491273486780534
0_0_0_10_14_16,-25.0,42,1,18,889,557,0,0,1,7,1,2.1271012731026966,332,332,0.4375450788872435,-0.8265755410359056,0.06239951865345465,0.03033666467454358,0.020646443436845092,0.05913665465178619,0.297783221037344,0.0591196118806672,0.6805772374235376,0.06933380384872623,0.04718700868343153,0.13515557026074076,0.6805772374235376,0.13511661936872676
0_0_0_10_14_16,-25.0,42,1,18,889,691,0,0,1,8,1,2.1271012731026966,198,198,0.42772946710124415,-0.849264369463096,0.11241315457558636,0.06304759726763873,0.04221071943641604,0.12287992256065225,0.28636727350378466,0.1017521742220639,0.6695055999871085,0.14740064016378668,0.09868555403133988,0.2872842111940967,0.6695055999871085,0.2378890912324706
0_0_0_10_14_16,-25.0,42,1,19,510,641,0,1,0,1,24,0.05712338852196255,131,0,0.5379776621129082,-0.6199382399185716,0.09559502340280443,0.05029336399478618,0.0348779991522784,0.10297455142345044,0.37308270818917405,0.09095447573267726,0.6934910767928376,0.09348597076923028,0.06483168653377724,0.19141045934698794,0.6934910767928376,0.16906738353308834
0_0_0_10_14_16,-25.0,42,1,19,510,743,0,0,0,2,24,0.05712338852196255,233,102,0.5309478963412495,-0.6330913862057695,0.14704942290144604,0.061954359052133375,0.04955779109635064,0.1439708082342838,0.42470950119562917,0.1060026878029429,0.799908059005965,0.11668632549268869,0.09333833213739486,0.27115807262140695,0.799908059005965,0.19964800413261855
0_0_0_10_14_16,-25.0,42,1,19,510,547,0,0,0,3,24,0.05712338852196255,37,94,0.47714742403583443,-0.7399297707799221,0.10794000470103216,0.03125065214731763,0.01670772955340507,0.04929887622877183,0.2551002801577978,0.06177424688610658,0.5346361885391618,0.06549475187981034,0.035015864514339905,0.10332000917408163,0.5346361885391618,0.12946574533213293
0_0_0_10_14_16,-25.0,42,1,19,510,542,0,0,0,4,24,0.05712338852196255,32,99,0.4671241672219004,-0.761160173951639,0.03106544913994505,0.02178222766299831,0.01204605485851334,0.035439362531757966,0.2583300216649107,0.04687430092699287,0.5530221722443979,0.046630487547973484,0.025787693516595645,0.07586711418191948,0.5530221722443979,0.10034655497651854
0_0_0_10_14_16,-25.0,42,1,19,510,926,0,0,0,5,24,0.05712338852196255,416,285,0.42880417480796496,-0.846754933246902,0.1266763366719993,0.047127514985829705,0.03126794442292065,0.09100063280047481,0.2845009992621776,0.08185037177782237,0.6634753483675575,0.10990451528820872,0.07291893656801182,0.21221955882595686,0.6634753483675575,0.1908805384520291
0_0_0_10_14_16,-25.0,42,1,19,510,532,0,0,0,6,24,0.05712338852196255,22,109,0.4256791352622855,-0.8540694201227791,0.07635766466970215,0.036381243395040286,0.013381657736195226,0.03892557849373522,0.15657223233596274,0.06728662484393297,0.36781749295626043,0.08546635336642398,0.03143601982735192,0.09144347295704527,0.36781749295626043,0.15806888162952545
0_0_0_10_14_16,-25.0,42,1,19,510,111,0,0,0,7,24,0.05712338852196255,399,494,0.4211262527242674,-0.8648226025509875,0.09884899457684987,0.051577424557393725,0.03494259250410091,0.10200730584177109,0.28530395164164185,0.08718621383896501,0.6774784278966449,0.12247496854859834,0.08297414914899544,0.24222499827993488,0.6774784278966449,0.2070310584413986
0_0_0_10_14_16,-25.0,42,1,19,510,693,0,0,0,8,24,0.05712338852196255,183,52,0.4188995351150915,-0.8701241608051481,0.13096446106967868,0.05030190660996523,0.02735540656109919,0.07936886144126758,0.22780780816484233,0.08545073537314521,0.5438244473158768,0.12008107527773915,0.06530302439601268,0.1894699200834902,0.5438244473158768,0.20398861352201753
0_0_0_10_14_16,-25.0,42,1,20,860,860,1,1,1,1,1,0.8714118778436151,0,0,0.6833370564063443,-0.38076704713310705,0.11730169359989304,0.053510524450131866,0.039348316980126447,0.11400832848268055,0.5024836399202424,0.10115518500962473,0.735337905663705,0.07830765790976217,0.057582589164794376,0.16684054730215866,0.735337905663705,0.1480311715299003
0_0_0_10_14_16,-25.0,42,1,20,860,173,0,0,1,2,1,0.8714118778436151,337,337,0.5591055260813391,-0.5814170471111727,0.08552989167358893,0.052001284850443474,0.03881326480080802,0.11458419282334152,0.4173110510211753,0.09416380557398146,0.7463904961663079,0.09300799656714229,0.0694202847051836,0.20494197871095934,0.7463904961663079,0.1684186637072917
0_0_0_10_14_16,-25.0,42,1,20,860,406,0,0,1,3,1,0.8714118778436151,454,454,0.46591406519747025,-0.7637540713094928,0.09647219841262292,0.0642465138597623,0.058734513670243765,0.1717020335550854,0.42594118166835754,0.10542986018016837,0.9142054586564781,0.1378934843543142,0.1260629761098757,0.36852725938271946,0.9142054586564781,0.22628606443869342
0_0_0_10_14_16,-25.0,42,1,20,860,229,0,0,1,4,1,0.8714118778436151,393,393,0.44801118768305415,-0.8029370743721425,0.08874320973489956,0.04896569664124595,0.034904554338108726,0.10149770687174868,0.3193588964767537,0.08516108149023059,0.7128368783118076,0.10929570061515242,0.07791000603940716,0.2265517238456851,0.7128368783118076,0.19008695280725416
0_0_0_10_14_16,-25.0,42,1,20,860,195,0,0,1,5,1,0.8714118778436151,359,359,0.42457091278953385,-0.8566762370300348,0.1037872504350528,0.03645520254004207,0.020194793506879444,0.060146306570653646,0.235196112362679,0.0673452851250868,0.5539619066633263,0.08586363653723368,0.04756518380921282,0.1416637474655949,0.5539619066633263,0.1586196394911087
0_0_0_10_14_16,-25.0,42,1,20,860,1006,0,0,1,6,1,0.8714118778436151,146,146,0.41864203073902573,-0.8707390661296781,0.06290063247007975,0.019414929507470195,0.011986463427571347,0.036140395982476765,0.25846281794465253,0.04183719609088007,0.6173838242863241,0.046375968206529956,0.028631772606328446,0.08632768171575698,0.6173838242863241,0.09993548907888004
0_0_0_10_14_16,-25.0,42,1,20,860,284,0,0,1,7,1,0.8714118778436151,448,448,0.40458566810053753,-0.9048917772670375,0.09182342977926114,0.040279405258299844,0.01974498256216631,0.05783986734296329,0.19832807635364547,0.07170755433276228,0.49020044947405783,0.09955717276740167,0.048802970838946726,0.14296074207104728,0.4902004494740578,0.17723701056791588
0_0_0_10_14_16,-25.0,42,1,20,860,793,0,0,1,8,1,0.8714118778436151,67,67,0.3957300196018423,-0.9270230689198257,0.08629467530124,0.036409530771009384,0.030662488171639316,0.09064970424577866,0.3332662297001003,0.06610907196913762,0.842155543406616,0.0920059863228023,0.07748335140834124,0.2290695670168881,0.842155543406616,0.1670559944773769
0_0_0_10_14_16,-25.0,42,1,21,553,553,1,1,1,1,1,0.7378736065077163,0,0,0.6103265101798208,-0.4937612024268319,0.12372211820205468,0.06059242993755595,0.0441676133682072,0.127548544321262,0.4448850352720616,0.10794544862607278,0.7289295612294228,0.09927871217605078,0.07236718810591085,0.20898411291962776,0.7289295612294228,0.17686508258385952
0_0_0_10_14_16,-25.0,42,1,21,553,843,0,0,1,2,1,0.7378736065077163,290,290,0.5149616335201337,-0.6636628791126741,0.09711170877159458,0.03576700228919276,0.022863482916634672,0.06704873762233357,0.3291809700883822,0.06967157451588116,0.6392339713508232,0.06945566419132923,0.04439842005383255,0.13020142328663817,0.6392339713508232,0.13529468989684876
0_0_0_10_14_16,-25.0,42,1,21,553,309,0,0,1,3,1,0.7378736065077163,244,244,0.5002066923872839,-0.6927338812053234,0.05599580644212989,0.02846139174125871,0.021332093621271263,0.06296057213367268,0.3749098459062239,0.05827462321647394,0.749509855849651,0.056899262193842344,0.04264655780485827,0.12586911189290045,0.749509855849651,0.11650108665750307
0_0_0_10_14_16,-25.0,42,1,21,553,940,0,0,1,4,1,0.7378736065077163,387,387,0.47014247473288506,-0.7547194924854483,0.11410631279371622,0.04756943416704166,0.03553423328466222,0.10288306918282387,0.35119510388798275,0.08434383840310886,0.7469971822637741,0.1011808903121731,0.07558183996213332,0.21883381041306182,0.7469971822637741,0.17940059223755403
0_0_0_10_14_16,-25.0,42,1,21,553,554,0,0,1,5,1,0.7378736065077163,1,1,0.4545596224585644,-0.7884261914411844,0.0780769729257086,0.0355131673771595,0.018862891472206017,0.05462640863450743,0.24144027298442144,0.06717223057902343,0.5311520448704835,0.0781265330719002,0.041497067799781254,0.12017435323236815,0.5311520448704835,0.14777430123624
0_0_0_10_14_16,-25.0,42,1,21,553,56,0,0,1,6,1,0.7378736065077163,497,497,0.44441307970919297,-0.8110007893608704,0.046889905767700565,0.02641490335496862,0.014557897960911299,0.04169519000870086,0.24492689524392383,0.05349749879555573,0.5511244075088759,0.05943772710797245,0.03275758213605557,0.09382079851471654,0.5511244075088759,0.12037786743487042
0_0_0_10_14_16,-25.0,42,1,21,553,30,0,0,1,7,1,0.7378736065077163,501,501,0.4426845417197569,-0.8148978580381165,0.07624307892795544,0.03930328213947848,0.015104099072612702,0.0430371015104992,0.17012195450550435,0.07200210667958008,0.38429612618639997,0.08878394982303124,0.03411932798451862,0.09721844215139547,0.38429612618639997,0.16264879365306883
0_0_0_10_14_16,-25.0,42,1,21,553,906,0,0,1,8,1,0.7378736065077163,353,353,0.4355540877996624,-0.8311362933872399,0.1336927830411301,0.04687074374260381,0.03616618278765986,0.10415743860064203,0.3360801962047115,0.0818345893078711,0.7716152955939999,0.10761176408511287,0.08303488315392614,0.23913778223693383,0.7716152955939999,0.18788616982401452
0_0_0_10_14_16,-25.0,42,1,22,629,629,1,1,1,1,1,3.2726885493048274,0,0,1.4951725355399645,0.4022416085715502,0.17137561679549326,0.09489433916147152,0.08304709483502483,0.24140860343036827,1.3085051906249712,0.1890614816398504,0.8751533080778664,0.06346714971406395,0.05554348602653627,0.16145869302179652,0.8751533080778664,0.12644793637248894
0_0_0_10_14_16,-25.0,42,1,22,629,970,0,0,1,2,1,3.2726885493048274,341,341,0.7037565599205209,-0.35132277819261015,0.08785462902768737,0.053829268688823255,0.04373940380054081,0.12684787449226317,0.5718430344946243,0.10235745373347321,0.8125580165948374,0.07648847876445015,0.062151326597197964,0.18024396746879176,0.8125580165948374,0.14544440444723244
0_0_0_10_14_16,-25.0,42,1,22,629,346,0,0,1,3,1,3.2726885493048274,283,283,0.6211259496022912,-0.47622140021833176,0.10457857722883901,0.05523211360567096,0.045448383206947766,0.13050736381740413,0.5111006683330298,0.10114366015030891,0.8228615607837494,0.08892256657612879,0.07317096192173021,0.2101141707265143,0.8228615607837494,0.1628392119425561
0_0_0_10_14_16,-25.0,42,1,22,629,412,0,0,1,4,1,3.2726885493048274,217,217,0.6123311078448666,-0.4904821168812468,0.09048770006835814,0.0494277216843475,0.038826109420424415,0.11247513107493282,0.48099393992993306,0.09273091076016253,0.785512827566148,0.08072057919498998,0.06340705040623376,0.18368351637530764,0.785512827566148,0.1514391635050751
0_0_0_10_14_16,-25.0,42,1,22,629,353,0,0,1,5,1,3.2726885493048274,276,276,0.5922466894772391,-0.5238320256975916,0.09422664533634277,0.05527493913193185,0.041692196321842775,0.12147510421087544,0.4467135674217707,0.10000503477679662,0.7542694207646365,0.09333093812769407,0.07039667264099593,0.20510896281767044,0.7542694207646365,0.1688570599948283
0_0_0_10_14_16,-25.0,42,1,22,629,652,0,0,1,6,1,3.2726885493048274,23,23,0.5806365884120943,-0.5436302110993695,0.07593565224270024,0.039776139105222943,0.033800973450084267,0.09903930298771026,0.493413447120805,0.07774868800425043,0.8497801498699483,0.06850436210711662,0.058213647098130775,0.1705702068458339,0.8497801498699483,0.13390249521972938
0_0_0_10_14_16,-25.0,42,1,22,629,904,0,0,1,7,1,3.2726885493048274,275,275,0.5787378353196324,-0.5469056926887574,0.11982482601616427,0.037413796829470124,0.02736537550955225,0.08155790094834302,0.42330315357441495,0.07419836005589749,0.7314247103623835,0.06464722806451176,0.04728458006281647,0.14092374123647752,0.7314247103623835,0.12820720458844428
0_0_0_10_14_16,-25.0,42,1,22,629,423,0,0,1,8,1,3.2726885493048274,206,206,0.5234216517547488,-0.6473679222316753,0.11731180986629954,0.07069501949940549,0.056074577198205355,0.16406885209760774,0.4151727805772887,0.11661503174918765,0.7931899247679947,0.13506323107269913,0.1071307940934765,0.3134544617089758,0.7931899247679947,0.22279367190531904
0_0_0_10_14_16,-25.0,42,1,23,759,725,0,1,0,1,33,0.7865490600986856,34,0,0.498987538587258,-0.6951741563134693,0.11904715864642988,0.04770053137005337,0.03132486343952787,0.09400001679934167,0.32768432667995473,0.08578568781668043,0.6566984169738992,0.09559463449749452,0.06277684514570314,0.1883814915808842,0.6566984169738992,0.171919499351744
0_0_0_10_14_16,-25.0,42,1,23,759,755,0,0,0,2,33,0.7865490600986856,4,30,0.4163272079251925,-0.8762837703826404,0.0832864618282936,0.03397523298632038,0.025103950609671077,0.07235579416840399,0.3076198968061358,0.0635668266265213,0.7388897265186911,0.08160704450626537,0.06029860679723307,0.17379549736611302,0.7388897265186912,0.15268477634049626
0_0_0_10_14_16,-25.0,42,1,23,759,666,0,0,0,3,33,0.7865490600986856,93,59,0.40861135168876217,-0.8949908150737028,0.13718714746855568,0.054314796359742845,0.040783721951499985,0.12014231469884527,0.3068167952453675,0.08995311840068172,0.7508768270321299,0.1329253241136439,0.09981054560267039,0.2940258859728333,0.7508768270321299,0.22014346402495127
0_0_0_10_14_16,-25.0,42,1,23,759,21,0,0,0,4,33,0.7865490600986856,286,320,0.39648831734442425,-0.9251087027942222,0.0591254377552575,0.028898869016203747,0.01738477499884564,0.051305741225936854,0.2385166070976293,0.05561836703273365,0.6015728501035077,0.07288706312902449,0.043846878302201554,0.12940038579085855,0.6015728501035077,0.1402774422339882
0_0_0_10_14_16,-25.0,42,1,23,759,235,0,0,0,5,33,0.7865490600986856,500,490,0.39622729157864356,-0.9257672637517117,0.09229724849960051,0.055333701113876435,0.04283145677774267,0.12652729416294575,0.3067026382075277,0.09051663206413042,0.7740573270093715,0.13965141293881256,0.1080981994124992,0.31933008364678106,0.7740573270093715,0.22844623272540174
0_0_0_10_14_16,-25.0,42,1,23,759,267,0,0,0,6,33,0.7865490600986856,492,458,0.392138707948849,-0.936139654972404,0.07899667871173749,0.04351601892002384,0.026032865294225657,0.07585498600771932,0.23459163806886424,0.07539573790888386,0.5982363722671944,0.1109709856179261,0.06638687986298311,0.19343916953389345,0.5982363722671944,0.19226803266439735
0_0_0_10_14_16,-25.0,42,1,23,759,701,0,0,0,7,33,0.7865490600986856,58,24,0.3870997010067221,-0.9490729937916976,0.08531405178941182,0.05545013280200513,0.04030119741219055,0.11867041770392657,0.2813443481583098,0.09013275624587536,0.72680073744987,0.14324509333847876,0.10411063947448182,0.3065629278330696,0.72680073744987,0.23284119313827675
0_0_0_10_14_16,-25.0,42,1,23,759,510,0,0,0,8,33,0.7865490600986856,249,215,0.38683748439041565,-0.9497506111262498,0.07817679137916941,0.04497041598423617,0.026171144116036597,0.07526060174299243,0.22512532588125186,0.0770153540494091,0.5819635763478499,0.11625144356189068,0.06765410585087814,0.1945535393541017,0.5819635763478499,0.19908968793644974
0_0_0_10_14_16,-25.0,42,1,24,874,744,0,1,0,1,2,0.10831330330452084,130,0,0.8657284813279063,-0.14418395153503988,0.13717918728657424,0.0720456010986951,0.05499996889327812,0.1606688028280389,0.6609014126737873,0.13413775337992442,0.7634049553967049,0.08321962676818398,0.06353027546109592,0.185587983176429,0.7634049553967048,0.15494205893997606
0_0_0_10_14_16,-25.0,42,1,24,874,874,1,0,0,2,2,0.10831330330452084,0,130,0.8444041812399661,-0.16912401129123308,0.15413956074748508,0.06662007398165067,0.05561351944421918,0.16144625492854323,0.704896970920555,0.12570177977084285,0.8347862156312968,0.07889595464084789,0.06586125540325187,0.19119547074182808,0.8347862156312968,0.1488644686555862
0_0_0_10_14_16,-25.0,42,1,24,874,280,0,0,0,3,2,0.10831330330452084,430,464,0.5726586358629362,-0.5574654887266067,0.14259135655078786,0.07676953968455656,0.06355173482373727,0.18568258858322473,0.4740610653707694,0.12687196199667844,0.8278248780032966,0.1340581192299195,0.11097664619685951,0.3242465527537547,0.8278248780032966,0.2215490242376172
0_0_0_10_14_16,-25.0,42,1,24,874,609,0,0,0,4,2,0.10831330330452084,265,135,0.5461490479055477,-0.6048633589779133,0.13755928678821677,0.06771374534304297,0.05461211676811954,0.1579139134888667,0.4404771206482895,0.11411307860219676,0.8065144896571651,0.12398400327295553,0.09999489512534,0.2891406917112793,0.8065144896571651,0.20894127535297238
0_0_0_10_14_16,-25.0,42,1,24,874,385,0,0,0,5,2,0.10831330330452084,489,359,0.4474743543974604,-0.804136051518455,0.09061350969081856,0.03567430290230628,0.020165717268319536,0.06048643494826962,0.25294513365304305,0.0671364942099767,0.5652729171343067,0.0797236814841444,0.04506563799722862,0.13517296433606052,0.5652729171343067,0.15003428364152463
0_0_0_10_14_16,-25.0,42,1,24,874,250,0,0,0,6,2,0.10831330330452084,400,494,0.4430739070667187,-0.8140186897443796,0.11598682269967392,0.05346153331175979,0.03306850500214274,0.09569942077287294,0.27406231741826603,0.09070894201143906,0.6185476351623599,0.12066053193177426,0.07463428668383137,0.2159897462850648,0.6185476351623599,0.20472643630034387
0_0_0_10_14_16,-25.0,42,1,24,874,538,0,0,0,7,2,0.10831330330452084,336,206,0.42614506924522644,-0.8529754525483825,0.1456017259317501,0.0446060218253206,0.02873226086061681,0.08193390893220527,0.274494581515653,0.07842138107123865,0.6441341255029147,0.10467332616173468,0.06742366141067033,0.19226764509401412,0.6441341255029147,0.18402508143561516
0_0_0_10_14_16,-25.0,42,1,24,874,477,0,0,0,8,2,0.10831330330452084,397,267,0.38175822152468086,-0.9629677987048725,0.09783997430307549,0.03527064200537665,0.021118397845799913,0.06253037904142619,0.22857882773537944,0.0639745328580639,0.5987528620142676,0.0923899997870678,0.05531877679400442,0.16379576264707524,0.5987528620142676,0.16757866432466056
0_0_0_10_14_16,-25.0,42,1,25,720,720,1,1,1,1,1,2.5683748147928664,0,0,1.0118235892792313,0.01175423677592929,0.1709150475164504,0.06739556554972725,0.05606406985425731,0.1657040102022827,0.8417014966315651,0.13266296258086382,0.8318658564099578,0.06660801968230078,0.05540893733678846,0.1637676883183968,0.8318658564099578,0.13111273940091253
0_0_0_10_14_16,-25.0,42,1,25,720,265,0,0,1,2,1,2.5683748147928664,455,455,0.5601022518114895,-0.5796359194004105,0.09081591884949353,0.03773987136612977,0.031939427115622955,0.09451683412808012,0.47401711774472116,0.07407422925880322,0.8463046099380055,0.06738032429627093,0.057024279071051884,0.1687492485923644,0.8463046099380055,0.1322512612995778
0_0_0_10_14_16,-25.0,42,1,25,720,653,0,0,1,3,1,2.5683748147928664,67,67,0.5299025778726651,-0.6350621046666728,0.10767604351074925,0.0654316068811875,0.05261857038709763,0.15302829271993967,0.4261352795863246,0.11037982406435508,0.8041766494080432,0.12347855929266799,0.09929857408571015,0.2887857110155674,0.8041766494080432,0.2083021081110483
0_0_0_10_14_16,-25.0,42,1,25,720,205,0,0,1,4,1,2.5683748147928664,509,509,0.4863576617106027,-0.7208109962992487,0.057373341206595235,0.029540032219236942,0.02185491685076571,0.06275892569652201,0.35982717207383697,0.059504137415063225,0.7398406571991969,0.060737260960050714,0.044935895065163045,0.12903862864170412,0.7398406571991969,0.122346458377518
0_0_0_10_14_16,-25.0,42,1,25,720,778,0,0,1,5,1,2.5683748147928664,58,58,0.44103845688653465,-0.8186232035129819,0.14328080004581836,0.055273180925415936,0.036635680752997696,0.10807846842240602,0.2923252079176088,0.09289769941082414,0.6628111525268077,0.12532508234227746,0.08306686226780198,0.2450545224227719,0.6628111525268077,0.21063401152503988
0_0_0_10_14_16,-25.0,42,1,25,720,253,0,0,1,6,1,2.5683748147928664,467,467,0.4408673919588324,-0.8190111472602009,0.06334671818629924,0.04040755207339955,0.029957280969315478,0.08813602325369241,0.3268495034574099,0.0734385173806116,0.7413782679757152,0.09165466262737969,0.06795077503058528,0.19991504216742442,0.7413782679757152,0.16657733985340697
0_0_0_10_14_16,-25.0,42,1,25,720,295,0,0,1,7,1,2.5683748147928664,425,425,0.43368711358528245,-0.8354319413208181,0.09734613060740102,0.059246062271474956,0.04204495958338302,0.12502890295406616,0.3077733179797586,0.09745154918976802,0.7096667351616767,0.13661015145617073,0.09694768017384285,0.2882928706837858,0.7096667351616766,0.22470473790225876
0_0_0_10_14_16,-25.0,42,1,25,720,593,0,0,1,8,1,2.5683748147928664,127,127,0.39521334984334544,-0.9283295337109753,0.10100842620576245,0.03449052733296748,0.020868870169880333,0.06221547946326932,0.23912815271458085,0.06345747354083087,0.6050609191449793,0.08727065355114857,0.05280406185204101,0.15742251492245968,0.6050609191449793,0.16056510633050255
0_0_0_10_14_16,-25.0,42,1,26,314,314,1,1,1,1,1,0.7572563826872951,0,0,0.5817980642389706,-0.5416318601198149,0.12815544039469928,0.057155070157042034,0.048779675283093654,0.14335876752825982,0.49654248653586475,0.10209021997947547,0.8534619089621316,0.09823867363980412,0.08384296593853507,0.24640640170534484,0.8534619089621316,0.17547363295719462
0_0_0_10_14_16,-25.0,42,1,26,314,712,0,0,1,2,1,0.7572563826872951,398,398,0.4887048326565946,-0.715996585954851,0.05589759226091513,0.025251925281319518,0.01637870003997155,0.047551705173617564,0.31697978562007667,0.052964213814197796,0.6486119318627928,0.05167111842142077,0.03351450394082887,0.09730148342329044,0.6486119318627928,0.10837669340465667
0_0_0_10_14_16,-25.0,42,1,26,314,455,0,0,1,3,1,0.7572563826872951,141,141,0.46708367484740165,-0.7612468621011078,0.07154019762069092,0.03297087251763633,0.021072871634062164,0.0621578243805706,0.29852999240952305,0.0639656035760294,0.6391360017175812,0.07058879231522716,0.045115838486427015,0.13307642233669983,0.6391360017175812,0.13694677639274644
0_0_0_10_14_16,-25.0,42,1,26,314,194,0,0,1,4,1,0.7572563826872951,120,120,0.43632378043754727,-0.8293706955532447,0.07733557809620357,0.040683296274796776,0.028742459283107577,0.08432836026020754,0.30825964564840114,0.07362313744628521,0.7064928831962289,0.09324107027583828,0.06587415257147919,0.1932701448810393,0.7064928831962289,0.1687351016542248
0_0_0_10_14_16,-25.0,42,1,26,314,157,0,0,1,5,1,0.7572563826872951,157,157,0.4019439117329604,-0.9114427231496998,0.038797810874786995,0.024262536949232822,0.01554492058142035,0.04556683314637315,0.2575240255851261,0.04894896586987938,0.6406964207389647,0.060362991554284644,0.03867435263392653,0.11336614840094009,0.6406964207389647,0.12178058789058016
0_0_0_10_14_16,-25.0,42,1,26,314,669,0,0,1,6,1,0.7572563826872951,355,355,0.4014795462893552,-0.9125986901324356,0.1251038403322996,0.06242778077005985,0.0474839561880228,0.14069818752178073,0.3053742572815269,0.09941439607704132,0.7606222038057124,0.1554942993909502,0.11827241668196979,0.3504492042550442,0.7606222038057124,0.24762007677818576
0_0_0_10_14_16,-25.0,42,1,26,314,15,0,0,1,7,1,0.7572563826872951,299,299,0.4004322730488674,-0.9152106327690914,0.1109079853371095,0.0448529979214647,0.029272382899531203,0.08668494915256451,0.2613338542618714,0.07753108740398382,0.6526293504569225,0.11201144598050665,0.07310195723399872,0.21647842840575882,0.6526293504569225,0.19361847838503812
0_0_0_10_14_16,-25.0,42,1,26,314,265,0,0,1,8,1,0.7572563826872951,49,49,0.38439291060855396,-0.9560900448017664,0.09599662964581117,0.02996783474033414,0.014792976556083847,0.042693274361932834,0.18974728618961179,0.056713358458881535,0.4936284748051472,0.07796146576400273,0.038483999438658364,0.11106675795436165,0.4936284748051472,0.1475400739547861
0_0_0_10_14_16,-25.0,42,1,27,602,602,1,1,1,1,1,1.6743364352801775,0,0,0.802853754472185,-0.21958270556693005,0.11705616082788099,0.06638615833547565,0.058665675959541544,0.17208916253642087,0.7094846182355021,0.12379903622878256,0.8837034320178698,0.08268773480310804,0.07307143503129003,0.21434683661603643,0.8837034320178699,0.15419873861108238
0_0_0_10_14_16,-25.0,42,1,27,602,954,0,0,1,2,1,1.6743364352801775,352,352,0.5460127689145935,-0.6051129172202228,0.08336905928272638,0.0428067832406726,0.0364660310623404,0.10582224757318005,0.4651346605450096,0.08089750824534209,0.851875060485564,0.07839886844728419,0.06678604080053,0.19380910776783064,0.851875060485564,0.14816046959150136
