packet_index,frame_index,frame_symbol_index,payload_symbol_index,start_sample,gt_bin,ordinary_fft_bin,savaux_bin,gls_crossfit_bin,gls_offpacket_bin,savaux_margin_db,branch_color_mismatch,ordinary_fft_correct,savaux_correct,gls_crossfit_correct,gls_offpacket_correct
5,5,51,43,8992768,928,928,928,928,928,12.330804875427784,0.1391901197243725,1,1,1,1
5,5,52,44,8996864,761,761,761,761,761,13.548217537478877,0.15680683529983144,1,1,1,1
5,5,53,45,9000960,590,590,590,590,590,11.342135796770357,0.1650318666264058,1,1,1,1
5,5,54,46,9005056,383,383,383,383,383,13.359071376605854,0.18005717660371678,1,1,1,1
5,5,55,47,9009152,267,267,267,267,267,12.95908659878695,0.16236506239089016,1,1,1,1
5,5,56,48,9013248,314,314,314,314,314,11.529402489098137,0.16822368913668884,1,1,1,1
7,6,8,0,11817368,803,64,803,803,803,0.3469339203994581,0.17934828522312354,0,1,1,1
7,6,9,1,11821464,711,593,435,710,435,0.6073693606601517,0.16985999661529516,0,0,0,0
7,6,10,2,11825560,922,521,170,60,170,0.09614707497486474,0.16028082574506639,0,0,0,0
7,6,11,3,11829656,718,215,215,215,215,0.6233625923718933,0.20206244795538067,0,0,0,0
7,6,12,4,11833752,756,885,929,223,223,0.024070665872447074,0.13326816428281102,0,0,0,0
7,6,13,5,11837848,109,109,696,109,696,0.2333957082024592,0.1722147015576556,1,0,1,0
7,6,14,6,11841944,932,330,932,932,932,2.1633920705750107,0.18399027452866695,0,1,1,1
7,6,15,7,11846040,468,50,49,49,49,1.2763396301902739,0.1311614803085627,0,0,0,0
7,6,16,8,11850136,89,72,198,198,198,0.717132560488246,0.14196765763337466,0,0,0,0
7,6,17,9,11854232,713,396,805,880,590,0.024314295633657956,0.14831892653941117,0,0,0,0
7,6,18,10,11858328,865,271,337,337,337,0.17874700858510112,0.15399545199413467,0,0,0,0
7,6,19,11,11862425,92,711,92,92,92,1.2028266729361548,0.1452588070271094,0,1,1,1
7,6,20,12,11866521,645,499,443,443,443,0.0304429775002412,0.15888112688971226,0,0,0,0
7,6,21,13,11870617,426,285,886,886,886,0.7667343467984594,0.17833881968417248,0,0,0,0
7,6,22,14,11874713,765,398,398,398,398,0.3076649568363511,0.15349267713294362,0,0,0,0
7,6,23,15,11878809,1023,1023,1023,1023,1023,0.8821007773727597,0.16102146794829,1,1,1,1
7,6,24,16,11882905,597,585,597,597,597,1.759806207808618,0.15017134441419372,0,1,1,1
7,6,25,17,11887001,562,511,404,404,404,0.0374337797342971,0.1666067850226208,0,0,0,0
7,6,26,18,11891097,827,797,591,591,591,0.48236754041810415,0.1443490625845771,0,0,0,0
7,6,27,19,11895193,890,263,272,272,272,0.1219821991527141,0.16372273761854222,0,0,0,0
7,6,28,20,11899289,174,625,96,96,96,0.15042089529051625,0.13993653580290255,0,0,0,0
7,6,29,21,11903385,267,911,994,994,994,0.8667992878098678,0.14456545049407096,0,0,0,0
7,6,30,22,11907481,917,704,639,639,639,1.8479333020644781,0.11377009332346776,0,0,0,0
7,6,31,23,11911577,656,811,583,583,583,0.670290606409914,0.1439824499766935,0,0,0,0
7,6,32,24,11915673,889,148,388,388,388,0.6304555372495175,0.16774089737213863,0,0,0,0
7,6,33,25,11919769,66,567,871,871,871,0.33297521047302464,0.14748347812337836,0,0,0,0
7,6,34,26,11923865,586,254,710,710,710,0.3428321774643299,0.15456772487532788,0,0,0,0
7,6,35,27,11927961,425,508,142,335,142,0.2892919518974569,0.15650870545377207,0,0,0,0
7,6,36,28,11932057,860,478,899,708,708,0.08862080350937887,0.1698995404432587,0,0,0,0
7,6,37,29,11936153,553,775,580,580,580,1.2263368173105857,0.14056520066328934,0,0,0,0
7,6,38,30,11940249,629,674,184,607,184,0.08273615345677386,0.16402122546900338,0,0,0,0
7,6,39,31,11944345,759,778,585,585,585,0.35841571858074195,0.15632831437403238,0,0,0,0
7,6,40,32,11948441,494,723,614,614,614,0.6910506760662671,0.15946607696430673,0,0,0,0
7,6,41,33,11952537,303,370,342,342,777,0.03759086206393566,0.12440130946296402,0,0,0,0
7,6,42,34,11956633,1022,859,319,319,319,0.45750860422846595,0.1435599697272181,0,0,0,0
7,6,43,35,11960729,720,144,206,206,206,0.12271396042124057,0.1437036960299546,0,0,0,0
7,6,44,36,11964825,314,437,34,34,34,0.03291542293799246,0.16864073378315708,0,0,0,0
7,6,45,37,11968921,602,494,119,119,119,1.8787536862308432,0.12912844371984897,0,0,0,0
7,6,46,38,11973017,7,834,704,704,704,0.10833130967168982,0.1461037174289598,0,0,0,0
7,6,47,39,11977113,414,233,932,932,932,0.654136741660733,0.174563407073629,0,0,0,0
7,6,48,40,11981209,807,859,845,845,845,1.494995698157464,0.175895321305592,0,0,0,0
7,6,49,41,11985305,195,766,917,917,917,0.6961112827404158,0.13538623015209364,0,0,0,0
7,6,50,42,11989401,826,429,483,483,483,0.701612652873349,0.14405626283674508,0,0,0,0
7,6,51,43,11993497,928,520,481,481,481,0.7193436650508431,0.15811913504491204,0,0,0,0
7,6,52,44,11997593,761,488,732,285,732,0.2820701410528028,0.1575427027493989,0,0,0,0
7,6,53,45,12001689,590,445,984,141,141,0.032557169850080094,0.11159131723455665,0,0,0,0
7,6,54,46,12005785,383,995,214,197,197,0.08879403582734272,0.16039693476551664,0,0,0,0
7,6,55,47,12009882,267,190,649,649,649,1.7941182849114208,0.1561590086831413,0,0,0,0
7,6,56,48,12013978,314,142,295,295,295,0.7193758415212591,0.15853916454947525,0,0,0,0
8,7,8,0,14818101,803,803,803,803,803,8.379823593534104,0.13343760989780382,1,1,1,1
8,7,9,1,14822197,711,711,711,711,711,8.365518369579476,0.14233069227193892,1,1,1,1
8,7,10,2,14826293,922,922,922,922,922,12.049161566990092,0.1323274429272779,1,1,1,1
8,7,11,3,14830389,718,718,718,718,718,11.703416110719145,0.15646058259775428,1,1,1,1
8,7,12,4,14834485,756,756,756,756,756,10.393295479382898,0.16749176372571883,1,1,1,1
8,7,13,5,14838581,109,109,109,109,109,12.343434576188784,0.15863467220476188,1,1,1,1
8,7,14,6,14842677,932,932,932,932,932,12.772483857337804,0.1472790459635659,1,1,1,1
8,7,15,7,14846773,468,468,468,468,468,11.444902085398425,0.16009542585434983,1,1,1,1
8,7,16,8,14850869,89,89,89,89,89,11.135482062585755,0.16261614857772774,1,1,1,1
8,7,17,9,14854965,713,713,713,713,713,13.430189849668546,0.15402359925834733,1,1,1,1
8,7,18,10,14859062,865,865,865,865,865,12.48364263864257,0.17591871722155328,1,1,1,1
8,7,19,11,14863158,92,92,92,92,92,12.44769783285591,0.1698271443515547,1,1,1,1
8,7,20,12,14867254,645,645,645,645,645,11.113726749880131,0.15165297542529635,1,1,1,1
8,7,21,13,14871350,426,426,426,426,426,7.8038835875458545,0.17400366681941248,1,1,1,1
8,7,22,14,14875446,765,765,765,765,765,9.501125003044349,0.12736486338503855,1,1,1,1
8,7,23,15,14879542,1023,1023,1023,1023,1023,11.441281229080758,0.16531431863419102,1,1,1,1
8,7,24,16,14883638,597,597,597,597,597,13.078827473984717,0.16405987910964448,1,1,1,1
8,7,25,17,14887734,562,562,562,562,562,11.635288802932749,0.1665079827857376,1,1,1,1
8,7,26,18,14891830,827,827,827,827,827,11.162086073759792,0.17815892214458304,1,1,1,1
8,7,27,19,14895926,890,890,890,890,890,13.404801958906596,0.16585415983917634,1,1,1,1
8,7,28,20,14900022,174,174,174,174,174,12.320027340775987,0.17050375804194862,1,1,1,1
8,7,29,21,14904118,267,267,267,267,267,10.290206337838367,0.1568489464302328,1,1,1,1
8,7,30,22,14908214,917,917,917,917,917,13.080005378737107,0.13187466024161396,1,1,1,1
8,7,31,23,14912310,656,656,656,656,656,10.561050075363132,0.17109879598730582,1,1,1,1
8,7,32,24,14916406,889,889,889,889,889,11.58664651037586,0.14935428963569936,1,1,1,1
8,7,33,25,14920502,66,66,66,66,66,7.485288946210396,0.14359308878400404,1,1,1,1
8,7,34,26,14924598,586,586,586,586,586,8.30383704350181,0.15368190358077238,1,1,1,1
8,7,35,27,14928694,425,425,425,425,425,11.740988861876271,0.1375329490562677,1,1,1,1
8,7,36,28,14932790,860,860,860,860,860,11.406749650990346,0.15567233466004357,1,1,1,1
8,7,37,29,14936886,553,553,553,553,553,11.567153922516233,0.16552988390016196,1,1,1,1
8,7,38,30,14940982,629,629,629,629,629,12.805646722227952,0.1693045592138664,1,1,1,1
8,7,39,31,14945078,759,759,759,759,759,11.354908060130251,0.14667721774387144,1,1,1,1
8,7,40,32,14949174,494,494,494,494,494,11.039726224697697,0.16381132549580882,1,1,1,1
8,7,41,33,14953270,303,303,303,303,303,12.075949516705855,0.13573075863465128,1,1,1,1
8,7,42,34,14957366,1022,1022,1022,1022,1022,13.15645700932889,0.17116191072993495,1,1,1,1
8,7,43,35,14961462,720,720,720,720,720,12.519421116367974,0.13835672621208217,1,1,1,1
8,7,44,36,14965558,314,314,314,314,314,11.726472753131315,0.15324816562840493,1,1,1,1
8,7,45,37,14969654,602,602,602,602,602,10.067141921220884,0.1536045986974035,1,1,1,1
8,7,46,38,14973750,7,7,7,7,7,9.552209173911091,0.15403878803510176,1,1,1,1
8,7,47,39,14977846,414,414,414,414,414,10.156555577892604,0.16152295786562698,1,1,1,1
8,7,48,40,14981942,807,807,807,807,807,10.576012387443257,0.15264527776062398,1,1,1,1
8,7,49,41,14986038,195,195,195,195,195,11.643148972892147,0.14769696761490836,1,1,1,1
8,7,50,42,14990134,826,826,826,826,826,11.583607733887938,0.1456687537080281,1,1,1,1
8,7,51,43,14994230,928,928,928,928,928,12.622478678494915,0.1375109583289611,1,1,1,1
8,7,52,44,14998326,761,761,761,761,761,12.290251785761194,0.18239945167633984,1,1,1,1
8,7,53,45,15002422,590,590,590,590,590,11.759879192010864,0.1629822173193762,1,1,1,1
8,7,54,46,15006518,383,383,383,383,383,11.82183620418771,0.15013769675922028,1,1,1,1
8,7,55,47,15010615,267,267,267,267,267,12.73088923339845,0.17542262602603298,1,1,1,1
8,7,56,48,15014711,314,314,314,314,314,11.84824881526892,0.1552142374170258,1,1,1,1
9,8,8,0,16318468,803,803,803,803,803,13.39941358692516,0.1796694735573704,1,1,1,1
9,8,9,1,16322564,711,711,711,711,711,13.278295476539832,0.1678600361418202,1,1,1,1
9,8,10,2,16326660,922,922,922,922,922,14.385574599002052,0.1452960747234015,1,1,1,1
9,8,11,3,16330756,718,718,718,718,718,12.895886719657923,0.16234605023023477,1,1,1,1
9,8,12,4,16334852,756,756,756,756,756,12.983291982701939,0.1822414592396998,1,1,1,1
9,8,13,5,16338948,109,109,109,109,109,13.573071611023773,0.1988972008200467,1,1,1,1
9,8,14,6,16343044,932,932,932,932,932,12.831208545334878,0.18567163813467766,1,1,1,1
9,8,15,7,16347140,468,468,468,468,468,13.237871121212875,0.1748063805498577,1,1,1,1
9,8,16,8,16351236,89,89,89,89,89,13.182076418761138,0.1410632661187387,1,1,1,1
9,8,17,9,16355332,713,713,713,713,713,9.450902091797182,0.12711745227407473,1,1,1,1
9,8,18,10,16359428,865,865,865,865,865,10.218090574620184,0.14452332839969959,1,1,1,1
9,8,19,11,16363525,92,92,92,92,92,11.88725950883496,0.17875373508117443,1,1,1,1
9,8,20,12,16367621,645,645,645,645,645,11.651985665852818,0.15213420884702325,1,1,1,1
9,8,21,13,16371717,426,426,426,426,426,12.562050018910185,0.15974241203958986,1,1,1,1
9,8,22,14,16375813,765,765,765,765,765,12.36037821125716,0.19252832261460012,1,1,1,1
9,8,23,15,16379909,1023,1023,1023,1023,1023,12.586472634829168,0.15961607548115528,1,1,1,1
9,8,24,16,16384005,597,597,597,597,597,10.829474899451059,0.16031501700091047,1,1,1,1
9,8,25,17,16388101,562,562,562,562,562,12.737013293886164,0.18217266070680024,1,1,1,1
9,8,26,18,16392197,827,827,827,827,827,14.004832886159706,0.14556245663612868,1,1,1,1
9,8,27,19,16396293,890,890,890,890,890,12.123456651655793,0.16977628963699398,1,1,1,1
9,8,28,20,16400389,174,174,174,174,174,11.74769683137399,0.16571161002723553,1,1,1,1
9,8,29,21,16404485,267,267,267,267,267,12.244418661247858,0.1547200726137008,1,1,1,1
9,8,30,22,16408581,917,917,917,917,917,10.160337266711363,0.16297623386481808,1,1,1,1
9,8,31,23,16412677,656,656,656,656,656,13.128497161020533,0.15175022280860345,1,1,1,1
9,8,32,24,16416773,889,889,889,889,889,12.903439195302159,0.1679293390155373,1,1,1,1
9,8,33,25,16420869,66,66,66,66,66,13.470623071181322,0.17047222329666123,1,1,1,1
9,8,34,26,16424965,586,586,586,586,586,13.07516449749116,0.17639781658956746,1,1,1,1
9,8,35,27,16429061,425,425,425,425,425,12.294762478662287,0.17033436484627398,1,1,1,1
9,8,36,28,16433157,860,860,860,860,860,12.533386090919134,0.15995179419805963,1,1,1,1
9,8,37,29,16437253,553,553,553,553,553,13.290526822017394,0.17850574691742965,1,1,1,1
9,8,38,30,16441349,629,629,629,629,629,13.603083783251206,0.1552761850138851,1,1,1,1
9,8,39,31,16445445,759,759,759,759,759,13.707315907975746,0.16279735533026404,1,1,1,1
9,8,40,32,16449541,494,494,494,494,494,12.565151406625876,0.17005786239115145,1,1,1,1
9,8,41,33,16453637,303,303,303,303,303,12.631945584613543,0.1321427364221127,1,1,1,1
9,8,42,34,16457733,1022,1022,1022,1022,1022,9.956006739519255,0.1668075814641695,1,1,1,1
9,8,43,35,16461829,720,720,720,720,720,9.663317873330918,0.16012424185876117,1,1,1,1
9,8,44,36,16465925,314,314,314,314,314,12.907845294299868,0.16448824227086276,1,1,1,1
9,8,45,37,16470021,602,602,602,602,602,11.266499797139435,0.1656927324963881,1,1,1,1
9,8,46,38,16474117,7,7,7,7,7,14.66813486974974,0.16090717201687801,1,1,1,1
9,8,47,39,16478213,414,414,414,414,414,13.864500695267543,0.16722448155717745,1,1,1,1
9,8,48,40,16482309,807,807,807,807,807,12.539243938358275,0.1582378319211648,1,1,1,1
9,8,49,41,16486405,195,195,195,195,195,12.141700551380257,0.18672236100975123,1,1,1,1
9,8,50,42,16490501,826,826,826,826,826,13.407174670842895,0.16529643991394774,1,1,1,1
9,8,51,43,16494597,928,928,928,928,928,14.043378182014873,0.17463334284298707,1,1,1,1
9,8,52,44,16498693,761,761,761,761,761,13.95819918244063,0.14897154660931833,1,1,1,1
9,8,53,45,16502789,590,590,590,590,590,12.959353319465457,0.16135671745737343,1,1,1,1
9,8,54,46,16506885,383,383,383,383,383,11.438617167355938,0.13339499497535803,1,1,1,1
9,8,55,47,16510982,267,267,267,267,267,7.190792209259333,0.13427360472514432,1,1,1,1
9,8,56,48,16515078,314,314,314,314,314,11.656241360530718,0.1658852997831331,1,1,1,1
10,9,8,0,17818833,803,803,803,803,803,13.341370518869999,0.1851424316979928,1,1,1,1
10,9,9,1,17822929,711,711,711,711,711,12.334089661276739,0.16848835692407543,1,1,1,1
10,9,10,2,17827025,922,922,922,922,922,13.093220986367973,0.1560249612481022,1,1,1,1
10,9,11,3,17831121,718,718,718,718,718,12.876568822465071,0.18049253948043575,1,1,1,1
10,9,12,4,17835217,756,756,756,756,756,13.317553051215734,0.17754283660900602,1,1,1,1
10,9,13,5,17839313,109,109,109,109,109,7.770191711438327,0.12776011387029504,1,1,1,1
10,9,14,6,17843409,932,932,932,932,932,9.616581008388438,0.15987436598757315,1,1,1,1
10,9,15,7,17847505,468,468,468,468,468,11.737330605418169,0.16173771022669947,1,1,1,1
10,9,16,8,17851601,89,89,89,89,89,13.264728079796676,0.16353177560754162,1,1,1,1
10,9,17,9,17855698,713,713,713,713,713,12.181546753594798,0.15241164765408874,1,1,1,1
10,9,18,10,17859794,865,865,865,865,865,13.63881054989729,0.1932635123520946,1,1,1,1
10,9,19,11,17863890,92,92,92,92,92,12.224436482598636,0.1828826482908561,1,1,1,1
10,9,20,12,17867986,645,645,645,645,645,12.672556358654262,0.1952859032238983,1,1,1,1
10,9,21,13,17872082,426,426,426,426,426,12.260146698221359,0.16653010311894334,1,1,1,1
10,9,22,14,17876178,765,765,765,765,765,12.358073508231978,0.16513161729821138,1,1,1,1
10,9,23,15,17880274,1023,1023,1023,1023,1023,14.09021669931208,0.16609407355121147,1,1,1,1
10,9,24,16,17884370,597,597,597,597,597,14.1352859869939,0.1491891877422136,1,1,1,1
10,9,25,17,17888466,562,562,562,562,562,11.224663681637752,0.16385583405518056,1,1,1,1
10,9,26,18,17892562,827,827,827,827,827,10.92055466702167,0.13092322085600014,1,1,1,1
10,9,27,19,17896658,890,890,890,890,890,11.706935825485012,0.1554947018468375,1,1,1,1
10,9,28,20,17900754,174,174,174,174,174,12.535698393837837,0.18495716033503912,1,1,1,1
10,9,29,21,17904850,267,267,267,267,267,10.8893951358127,0.1763330124392573,1,1,1,1
10,9,30,22,17908946,917,917,917,917,917,12.455137318691436,0.16733159310751228,1,1,1,1
10,9,31,23,17913042,656,656,656,656,656,13.486879421617047,0.18910861755411684,1,1,1,1
10,9,32,24,17917138,889,889,889,889,889,13.486576583310919,0.16088819451223077,1,1,1,1
10,9,33,25,17921234,66,66,66,66,66,13.505208091265777,0.15968388808035053,1,1,1,1
10,9,34,26,17925330,586,586,586,586,586,13.86655593564753,0.17359072731789504,1,1,1,1
10,9,35,27,17929426,425,425,425,425,425,13.132002430680433,0.17898799638736135,1,1,1,1
10,9,36,28,17933522,860,860,860,860,860,12.580369876821642,0.15066534809364804,1,1,1,1
10,9,37,29,17937618,553,553,553,553,553,13.430028285578128,0.1838590276569357,1,1,1,1
10,9,38,30,17941714,629,629,629,629,629,8.868998913507399,0.14137071856630165,1,1,1,1
10,9,39,31,17945810,759,759,759,759,759,10.408027902394144,0.14085338584028395,1,1,1,1
10,9,40,32,17949906,494,494,494,494,494,13.076255261327361,0.17064515340414527,1,1,1,1
10,9,41,33,17954002,303,303,303,303,303,12.694492445162691,0.1801936760662247,1,1,1,1
10,9,42,34,17958098,1022,1022,1022,1022,1022,14.443448326435613,0.17622500298444083,1,1,1,1
10,9,43,35,17962194,720,720,720,720,720,12.949068006322387,0.15539344704398433,1,1,1,1
10,9,44,36,17966290,314,314,314,314,314,13.244515848510572,0.16312810160158817,1,1,1,1
10,9,45,37,17970386,602,602,602,602,602,13.512802606811452,0.1739559877801372,1,1,1,1
10,9,46,38,17974482,7,7,7,7,7,12.604460319440637,0.16598328303074122,1,1,1,1
10,9,47,39,17978578,414,414,414,414,414,11.51137553519781,0.18707414108490503,1,1,1,1
10,9,48,40,17982674,807,807,807,807,807,14.186290213407096,0.17906175483988537,1,1,1,1
10,9,49,41,17986770,195,195,195,195,195,13.27868051579065,0.16690678675306056,1,1,1,1
10,9,50,42,17990866,826,826,826,826,826,12.475714083508748,0.17000091211737603,1,1,1,1
10,9,51,43,17994962,928,928,928,928,928,8.191490870614103,0.09707560446309352,1,1,1,1
10,9,52,44,17999058,761,761,761,761,761,9.970601889554121,0.1630976181001319,1,1,1,1
10,9,53,45,18003154,590,590,590,590,590,12.697478959435887,0.15638475993475234,1,1,1,1
10,9,54,46,18007251,383,383,383,383,383,9.790561072019146,0.14674845881064114,1,1,1,1
10,9,55,47,18011347,267,267,267,267,267,10.036522199601885,0.16317261413486647,1,1,1,1
10,9,56,48,18015443,314,314,314,314,314,12.34360294683746,0.1448589651473928,1,1,1,1
11,10,8,0,19319201,803,803,803,803,803,12.248606550607796,0.18497163672954275,1,1,1,1
11,10,9,1,19323297,711,711,711,711,711,11.418938366709476,0.11843539713136292,1,1,1,1
11,10,10,2,19327393,922,922,922,922,922,8.545686805175873,0.13670420896617125,1,1,1,1
11,10,11,3,19331489,718,718,718,718,718,13.312754035225996,0.14763535373421868,1,1,1,1
11,10,12,4,19335585,756,756,756,756,756,12.064007723329361,0.15826019587370024,1,1,1,1
11,10,13,5,19339681,109,109,109,109,109,12.215732222076296,0.14638560105721193,1,1,1,1
11,10,14,6,19343777,932,932,932,932,932,13.089744061784277,0.15343752222267928,1,1,1,1
11,10,15,7,19347873,468,468,468,468,468,14.678397267381591,0.16313975547806092,1,1,1,1
11,10,16,8,19351969,89,89,89,89,89,12.383261024677383,0.16286148954593335,1,1,1,1
11,10,17,9,19356065,713,713,713,713,713,14.329803214564027,0.16414994246993747,1,1,1,1
11,10,18,10,19360161,865,865,865,865,865,13.566294088570093,0.14856742415695245,1,1,1,1
11,10,19,11,19364257,92,92,92,92,92,13.427798424026353,0.15633801326746527,1,1,1,1
11,10,20,12,19368353,645,645,645,645,645,14.27379591768222,0.1355554089847397,1,1,1,1
11,10,21,13,19372449,426,426,426,426,426,12.663477281468943,0.18876933715016112,1,1,1,1
11,10,22,14,19376545,765,765,765,765,765,11.798500222240547,0.16899383260488557,1,1,1,1
11,10,23,15,19380641,1023,1023,1023,1023,1023,11.914672192234384,0.1602132291643186,1,1,1,1
11,10,24,16,19384737,597,597,597,597,597,13.674418965472583,0.14861354764151075,1,1,1,1
11,10,25,17,19388833,562,562,562,562,562,13.492798725986308,0.16926811995094404,1,1,1,1
11,10,26,18,19392929,827,827,827,827,827,13.696880934103952,0.17762319778813423,1,1,1,1
11,10,27,19,19397025,890,890,890,890,890,13.75735808986108,0.17336718688791924,1,1,1,1
11,10,28,20,19401121,174,174,174,174,174,13.743532793796405,0.1626978439259724,1,1,1,1
11,10,29,21,19405217,267,267,267,267,267,13.110689174170654,0.15177319903240918,1,1,1,1
11,10,30,22,19409313,917,917,917,917,917,13.33896812964888,0.18313611237056682,1,1,1,1
11,10,31,23,19413409,656,656,656,656,656,13.481528747202749,0.17942097258233536,1,1,1,1
11,10,32,24,19417505,889,889,889,889,889,14.58119402674634,0.1807588584936138,1,1,1,1
11,10,33,25,19421601,66,66,66,66,66,10.643544026484157,0.15609609382300663,1,1,1,1
11,10,34,26,19425697,586,586,586,586,586,11.676203611010965,0.1478473512658519,1,1,1,1
11,10,35,27,19429794,425,425,425,425,425,9.629312978677573,0.15410110930363133,1,1,1,1
11,10,36,28,19433890,860,860,860,860,860,12.731521411659955,0.18229179613917712,1,1,1,1
11,10,37,29,19437986,553,553,553,553,553,14.616465108392267,0.15279063989981337,1,1,1,1
11,10,38,30,19442082,629,629,629,629,629,11.622988174235624,0.15884127374777915,1,1,1,1
11,10,39,31,19446178,759,759,759,759,759,14.359719028738178,0.1633639736255934,1,1,1,1
11,10,40,32,19450274,494,494,494,494,494,10.39997049175984,0.171295858038809,1,1,1,1
11,10,41,33,19454370,303,303,303,303,303,11.034114145171669,0.1476011185136332,1,1,1,1
11,10,42,34,19458466,1022,1022,1022,1022,1022,14.49663876671439,0.17124768897938789,1,1,1,1
11,10,43,35,19462562,720,720,720,720,720,13.704485444694292,0.20111734960885172,1,1,1,1
11,10,44,36,19466658,314,314,314,314,314,12.600908651931164,0.15249147901781976,1,1,1,1
11,10,45,37,19470754,602,602,602,602,602,12.349325296611045,0.1784527432774468,1,1,1,1
11,10,46,38,19474850,7,7,7,7,7,12.501510332829408,0.1731971284715221,1,1,1,1
11,10,47,39,19478946,414,414,414,414,414,10.520907086725884,0.13515690431973829,1,1,1,1
11,10,48,40,19483042,807,807,807,807,807,11.614582714314153,0.15902461549415928,1,1,1,1
11,10,49,41,19487138,195,195,195,195,195,13.659032002689024,0.1977726549890839,1,1,1,1
11,10,50,42,19491234,826,826,826,826,826,12.82399125390631,0.1671085557361846,1,1,1,1
11,10,51,43,19495330,928,928,928,928,928,12.860217670967716,0.14192094479241493,1,1,1,1
11,10,52,44,19499426,761,761,761,761,761,14.09602429603871,0.16850803057796632,1,1,1,1
11,10,53,45,19503522,590,590,590,590,590,13.954450647390605,0.14597809729449515,1,1,1,1
11,10,54,46,19507618,383,383,383,383,383,13.599687917558654,0.15847226245966484,1,1,1,1
11,10,55,47,19511714,267,267,267,267,267,12.59117428841991,0.17477007494357563,1,1,1,1
11,10,56,48,19515810,314,314,314,314,314,12.564477764466256,0.15849797443232613,1,1,1,1
12,11,8,0,20819566,803,803,803,803,803,12.978278382241191,0.15628366247630215,1,1,1,1
12,11,9,1,20823662,711,711,711,711,711,13.714049188882164,0.17023363578412182,1,1,1,1
12,11,10,2,20827758,922,922,922,922,922,14.001141158329638,0.14418389352847302,1,1,1,1
12,11,11,3,20831854,718,718,718,718,718,13.0007395970658,0.15923011000097392,1,1,1,1
12,11,12,4,20835950,756,756,756,756,756,13.853487869816956,0.14566638591283607,1,1,1,1
12,11,13,5,20840046,109,109,109,109,109,14.156028474981571,0.17429524003022404,1,1,1,1
12,11,14,6,20844142,932,932,932,932,932,12.81837339287576,0.162123092933352,1,1,1,1
12,11,15,7,20848238,468,468,468,468,468,12.360479968583341,0.19141248440489742,1,1,1,1
12,11,16,8,20852334,89,89,89,89,89,12.776452706356284,0.13990953293900696,1,1,1,1
12,11,17,9,20856430,713,713,713,713,713,13.235585732759514,0.13902783098494625,1,1,1,1
12,11,18,10,20860526,865,865,865,865,865,11.97104033763993,0.15557015674538577,1,1,1,1
12,11,19,11,20864622,92,92,92,92,92,11.405291062485336,0.15448644952860005,1,1,1,1
12,11,20,12,20868718,645,645,645,645,645,13.080413193425088,0.16256552109136485,1,1,1,1
12,11,21,13,20872814,426,426,426,426,426,13.742613417106044,0.18431742663469816,1,1,1,1
12,11,22,14,20876910,765,765,765,765,765,14.664043513447439,0.15766731606857137,1,1,1,1
12,11,23,15,20881006,1023,1023,1023,1023,1023,10.656752185014092,0.17573598618160807,1,1,1,1
12,11,24,16,20885102,597,597,597,597,597,11.58538533632399,0.1672022734415621,1,1,1,1
12,11,25,17,20889198,562,562,562,562,562,13.572741356265098,0.17275929123175668,1,1,1,1
12,11,26,18,20893294,827,827,827,827,827,11.246253633249456,0.1560927187558124,1,1,1,1
12,11,27,19,20897390,890,890,890,890,890,10.068488591649407,0.13863525840001606,1,1,1,1
12,11,28,20,20901486,174,174,174,174,174,13.627946270871384,0.14878957215280364,1,1,1,1
12,11,29,21,20905582,267,267,267,267,267,14.057914485338225,0.13402548968355296,1,1,1,1
12,11,30,22,20909678,917,917,917,917,917,11.049990936292717,0.1264804562339917,1,1,1,1
12,11,31,23,20913774,656,656,656,656,656,11.41701694613956,0.13457961973673735,1,1,1,1
12,11,32,24,20917870,889,889,889,889,889,11.892215124846663,0.17227661018533424,1,1,1,1
12,11,33,25,20921966,66,66,66,66,66,13.119438869057937,0.1733260261662236,1,1,1,1
12,11,34,26,20926062,586,586,586,586,586,13.760119365032388,0.17996732814647148,1,1,1,1
12,11,35,27,20930158,425,425,425,425,425,13.827096457537396,0.1893031431294852,1,1,1,1
12,11,36,28,20934254,860,860,860,860,860,10.338395730016492,0.17468691496746988,1,1,1,1
12,11,37,29,20938350,553,553,553,553,553,11.778795483398865,0.17727122835653183,1,1,1,1
12,11,38,30,20942446,629,629,629,629,629,13.238551651209159,0.14010830708006053,1,1,1,1
12,11,39,31,20946542,759,759,759,759,759,13.7589977718505,0.1760422123334722,1,1,1,1
12,11,40,32,20950638,494,494,494,494,494,13.562826784596236,0.14691647264547766,1,1,1,1
12,11,41,33,20954734,303,303,303,303,303,13.080099520448641,0.1579290465426044,1,1,1,1
12,11,42,34,20958830,1022,1022,1022,1022,1022,11.540124321523667,0.15108448328052376,1,1,1,1
12,11,43,35,20962926,720,720,720,720,720,9.268477202075635,0.17151874493514202,1,1,1,1
12,11,44,36,20967022,314,314,314,314,314,10.109957500734302,0.13067545310686063,1,1,1,1
12,11,45,37,20971119,602,602,602,602,602,12.385490596818387,0.18247176166726695,1,1,1,1
12,11,46,38,20975215,7,7,7,7,7,13.879820847584073,0.16138925629525447,1,1,1,1
12,11,47,39,20979311,414,414,414,414,414,12.48255765152344,0.17982127944163043,1,1,1,1
12,11,48,40,20983407,807,807,807,807,807,12.023630009247492,0.1652693983044214,1,1,1,1
